Grasp128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
41;724.624207;518.068054;51.370361;795.119019;468.185638;32.561562;857.798706;535.783691;81.175461;;;;1125.274414;714.910706;378.177338;;;;1078.949829;715.367004;227.815552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;725.735352;518.195923;57.290985;796.343811;467.692932;35.450947;859.414551;536.684875;83.559723;;;;1125.859985;715.168762;378.314453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;726.938049;518.292969;63.659061;797.813721;467.154449;38.703255;860.967773;537.125671;85.949982;;;;1126.200439;715.747009;378.199188;;;;;;;1082.425171;718.504028;227.089020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;728.380737;518.200745;69.771553;799.617249;466.786072;42.838787;863.064575;537.595703;88.667107;;;;1126.381714;716.534790;377.862976;;;;;;;1084.656128;719.871521;226.432739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;730.628418;518.028015;76.332939;801.687256;466.670776;47.573280;865.540161;538.410461;91.308838;;;;1126.995239;717.176147;377.558350;;;;;;;1087.270752;721.180359;226.195801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;732.851807;517.511047;83.283142;803.668152;466.438660;52.423145;867.780334;539.413208;94.440178;;;;1128.108154;717.666016;377.221161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;735.678345;517.162537;89.968887;805.550720;466.193298;57.722454;870.500610;540.019653;97.304352;;;;1129.251831;718.081177;376.973297;;;;;;;;;;1092.172729;724.199341;225.253403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;738.315979;516.924500;97.001221;807.998718;466.120087;63.393208;872.953918;540.825073;101.168907;;;;1130.201782;718.516907;377.075073;;;;;;;;;;1095.142212;725.672424;225.351639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;741.473511;516.807861;104.250496;810.300293;466.436523;68.924217;876.179199;541.877625;103.894112;;;;1131.324097;718.974670;377.272614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;744.638306;516.576111;111.681023;812.678162;466.369995;74.390572;878.905762;542.842285;107.916641;;;;1133.094849;719.467285;377.082123;;;;;;;;;;;;;1101.222412;728.830200;224.007904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;747.880188;516.805542;119.608047;815.746521;466.962738;80.357086;881.679077;543.300354;111.959122;;;;1134.104736;720.155334;376.713531;;;;;;;;;;;;;1103.604004;729.983643;224.769623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;751.910217;516.777588;127.855629;818.488403;467.068390;85.718506;884.881836;544.790100;115.297997;;;;1134.843872;720.619446;376.714020;;;;;;;;;;;;;1106.544678;731.744568;224.548172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;755.993164;516.884766;136.099182;821.555176;467.378845;91.309654;888.537170;545.664917;119.172676;;;;1136.551270;720.983459;376.879669;;;;;;;;;;;;;1110.255493;733.174377;224.257431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;760.182434;517.139221;144.287582;824.367310;467.646851;96.952553;891.562134;546.743896;123.081192;;;;1138.771118;721.152954;377.274048;;;;;;;;;;;;;1113.886353;733.992004;224.151627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;763.940430;517.776611;153.368607;827.734314;468.309784;102.624443;894.858826;548.223999;126.776505;;;;1139.973267;721.496033;377.258057;;;;;;;;;;;;;1116.899780;737.308289;224.413498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;768.729004;518.369263;161.689026;830.818359;469.184143;108.494728;897.570557;549.619324;131.583191;;;;1140.983276;722.015320;377.257751;;;;;;;;;;;;;1120.861084;737.833740;224.595306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;773.394653;519.581848;169.741241;833.539734;470.094879;114.326347;901.265015;550.848633;135.097412;;;;1142.760620;722.229309;377.485077;;;;;;;;;;;;;1124.021362;739.777344;224.808350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;778.420593;520.851563;177.990555;836.479919;471.559570;120.386078;904.614807;552.286011;138.236786;;;;1144.927979;722.405640;377.835632;;;;;;;;;;;;;1127.077759;741.640747;225.536514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;783.044495;522.419678;186.182251;838.730286;473.023682;126.615555;907.825378;553.570679;142.943787;;;;1146.181641;722.876221;378.175110;;;;;;;;;;;;;1130.175537;742.618347;225.554214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;787.259766;524.876587;194.538391;841.568176;474.165833;132.782913;910.794189;555.087280;147.404831;;;;1147.194458;723.407959;378.579987;;;;;;;;;;;;;1133.885376;743.656494;226.167511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;792.214233;527.253418;202.384094;844.221924;476.129150;138.607086;913.428467;557.013855;150.737717;;;;1149.221069;723.809692;378.933655;;;;;;;;;;;;;1137.164673;744.762024;226.399246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;796.970581;529.772034;209.741043;846.654297;477.819916;144.937744;916.797974;558.604126;154.269302;;;;1151.383667;724.158325;379.135223;;;;;;;;;;;;;1140.123291;745.441406;227.543030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;801.073059;532.736389;217.540176;849.255920;479.763641;150.694809;919.800110;559.656921;158.407288;;;;1152.317993;724.844421;379.500488;;;;;;;;;;;;;1143.627930;746.304626;227.930084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;806.295227;535.522095;224.383438;851.705933;481.784454;156.056534;922.218689;562.521851;161.300034;;;;1153.707520;725.276611;380.098145;;;;;;;;;;;;;1146.823364;747.143127;228.585754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;810.682129;538.674988;231.229828;853.547974;483.780457;161.512604;923.643860;565.610657;164.160889;;;;1156.180176;725.412354;380.657928;;;;;;;;;;;;;1149.901489;747.604736;228.904633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;815.112366;542.291565;237.813004;856.077515;486.564423;166.549088;926.488892;567.648987;167.596786;;;;1157.681030;725.937012;381.008545;;;;;;;;;;;;;1153.214355;748.344116;229.779449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;819.769226;545.643677;244.131210;858.288635;489.000214;171.291321;929.861694;569.282593;170.917847;;;;1158.848267;726.385498;381.604858;;;;;;;;;;;;;1156.769775;748.884827;230.395554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;823.362305;549.302734;249.402161;859.980591;491.520752;175.986771;;;;;;;1160.433960;726.822266;382.276550;;;;;;;;;;;;;1159.974487;749.336182;231.090347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;826.884521;553.280701;254.741440;861.274414;494.496368;179.958405;;;;;;;1162.540405;726.926025;382.874176;;;;;;;;;;;;;1162.971191;749.693542;231.626801;932.594727;575.881165;176.380936;;;;;;;;;;;;;;;;;;;;;;;;;;;
