;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
100;;;;883.421997;627.877014;122.666862;;;;1211.839600;801.658264;339.928192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.045288;712.554260;103.963692;1104.602051;817.475281;152.785553;792.712219;750.415955;134.879852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;;;;882.285767;627.172974;121.530449;;;;1211.773682;801.187073;339.559082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.312439;712.195984;103.085365;1104.356567;816.883240;152.562805;791.758850;747.100708;133.691452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;;;;880.927307;627.190491;120.018967;;;;1211.433228;800.855530;339.214935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.391174;711.429260;102.422447;1104.124878;816.444946;152.317017;790.812073;738.004822;129.948517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;;;;880.843872;626.003540;120.203362;;;;1211.049561;800.402344;339.016754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;915.488037;710.756714;102.331001;1104.219482;815.782410;152.054123;791.003052;735.088135;127.925240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;;;;879.376221;624.644470;119.718559;;;;1210.874146;799.899719;338.868713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914.739990;710.456055;102.298248;1104.333984;815.199219;151.720215;790.825195;735.130066;127.372032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;;;;878.338623;624.230896;117.966904;;;;1210.655151;799.595947;338.685699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914.473938;710.045654;103.090668;1104.531616;814.705322;151.330765;789.893127;735.186890;127.537476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;;;;878.011414;624.033386;116.706741;;;;1210.481201;799.218323;338.513367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.262817;710.384583;101.910698;1104.048218;814.500244;151.222931;788.774475;734.672424;127.585129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;;;;877.305298;623.618286;116.284401;;;;1210.249512;798.918030;338.382538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.570251;710.262939;101.704224;1102.935547;814.287109;151.275696;787.743835;733.869812;127.260101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;;;;876.390625;623.158569;115.517502;;;;1209.970825;798.601624;338.113770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.745178;709.469482;101.890747;1100.889160;814.372681;151.742142;786.662598;733.543579;126.082100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;;;;875.135864;623.030090;115.794884;;;;1209.783691;798.320007;337.912231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.126160;708.381042;102.000267;1099.953369;814.188538;152.080551;786.007263;733.441162;124.723625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;;;;873.818604;622.710754;114.666924;;;;1209.165161;798.093872;337.380707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912.016113;707.915100;101.859909;1099.741211;813.701233;151.958664;785.456055;733.312256;123.466049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;872.895264;622.135620;113.451942;;;;1208.953979;797.782776;337.247803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;911.045776;707.719116;101.693604;1099.666504;813.308533;151.595779;784.406982;733.197571;122.553108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;873.183655;621.097656;113.176109;;;;1208.794922;797.434631;337.102448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910.481140;707.947510;101.412354;1099.381470;812.926636;151.259537;783.909058;732.993530;121.596794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;872.419922;620.583923;112.340828;;;;1208.556519;797.162170;336.931854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;911.334534;707.716980;101.648766;1099.205811;812.577332;151.096573;783.643860;732.876282;120.856392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;871.279053;620.381714;112.222672;;;;1208.432983;796.717285;336.815186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910.662598;707.363953;101.488686;1098.990723;812.275940;150.990829;782.964905;732.743469;119.790527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;869.086182;620.833618;111.335396;;;;1208.308472;796.389832;336.691040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;909.797729;707.147766;101.317619;1098.660400;812.123840;150.948990;782.208069;732.760742;118.851387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;867.760498;620.984436;110.505295;;;;1207.886719;796.222778;336.571503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;909.166016;706.869751;101.326614;1098.405029;811.925903;150.827530;781.497253;732.933105;118.441467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;867.657043;620.491638;110.417343;;;;1207.637939;796.016907;336.418671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.494751;706.822327;101.719604;1098.017334;811.635864;150.851440;781.060852;732.907898;118.282722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;866.679138;619.599792;110.291328;;;;1207.391602;795.737366;336.231567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.893127;706.543701;101.350807;1097.932373;811.315063;150.681335;780.911011;732.766968;118.207085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;865.747986;619.444641;109.028252;;;;1207.195435;795.473694;336.132355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.252808;706.172668;100.460579;1097.698486;811.020142;150.511475;780.913330;732.503906;118.141350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;863.965210;619.266235;107.996872;;;;1207.017212;795.268982;336.089233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.741821;705.972778;99.954536;1098.200073;810.901184;149.682205;780.968628;732.269531;118.050255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;862.500244;619.188538;106.701447;;;;1206.677490;795.154968;336.132477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.404724;705.903442;99.887337;1097.676147;810.297852;149.651871;780.951477;731.869385;117.942924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;861.610779;619.256409;106.045258;;;;1206.462769;794.909607;336.084015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.990601;705.583496;99.854576;1097.220215;809.903137;149.785431;780.958984;731.260925;117.811882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;860.089355;619.168579;105.009186;;;;1206.172974;794.741394;336.048370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.680664;705.309570;100.028419;1096.989136;809.623840;149.814224;780.724548;730.626831;117.687119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;859.112732;617.979553;104.099121;;;;1205.905884;794.447021;335.925079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.417725;705.055237;100.131165;1096.864868;809.305237;149.615891;780.428833;730.082458;117.492935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;858.200378;617.660217;103.102249;;;;1205.625488;794.303101;335.935760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.306213;704.866211;100.180695;1097.022705;808.740417;149.662964;779.880066;729.676270;117.444633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;856.557983;618.347046;101.062889;;;;1205.325317;794.121033;335.687958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.985229;704.827393;100.201942;1097.194580;808.383057;149.521454;779.284241;729.234680;117.552849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;855.741333;618.459290;100.141205;;;;1205.010254;793.935242;335.564911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.568909;704.797974;100.262215;1097.227539;808.142212;149.311539;778.729492;728.714783;117.339203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;854.879578;618.324951;99.972328;;;;1204.785889;793.682739;335.417267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.132263;704.724915;100.278244;1097.006836;808.024719;149.248627;778.405945;728.307983;116.807129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;853.396912;617.984802;99.001656;;;;1204.502319;793.426086;335.287598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.411804;704.277344;99.686241;1096.921021;807.861511;149.215881;778.158875;727.928589;116.331566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;852.940063;617.375427;98.294800;;;;1204.361694;793.156982;335.278198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;905.984375;704.370544;99.085022;1096.844116;807.726685;149.141937;777.906189;727.290588;116.292877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;852.624146;617.151917;97.586121;;;;1204.146362;792.940369;335.313507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;905.699768;704.181213;99.554001;1096.625732;807.635071;149.016541;777.539124;726.915039;116.120583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;851.293945;617.931152;96.369095;;;;1203.965820;792.585388;335.251770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;905.387085;703.972595;99.800331;1096.315308;807.617432;148.968460;777.425720;726.752014;115.690491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;850.330322;617.984070;95.316132;;;;1203.806885;792.325256;335.203064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.846863;703.952637;99.746910;1096.152222;807.536133;149.030746;777.495361;726.562256;115.590073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;849.199890;619.290100;93.470451;;;;1203.651733;792.125244;335.157532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.481934;703.827271;99.622452;1096.021606;807.406982;149.052292;777.434937;726.251221;115.593040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;848.130188;618.438110;92.937241;;;;1203.557617;791.886963;335.165161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.062927;703.479858;99.240021;1095.877563;807.249451;148.975128;777.411011;725.809021;115.552383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;847.276672;617.694214;92.548004;;;;1203.480469;791.593140;335.218353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.663940;703.119202;98.981873;1095.737671;807.091431;148.916824;777.155579;725.202087;115.293518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;845.575256;618.296631;90.845451;;;;1203.400757;791.393677;335.173340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.396973;702.692322;98.795959;1095.407837;807.041565;148.931061;777.137573;724.377441;114.827110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;844.404358;619.428650;88.576454;;;;1203.211548;791.197571;335.114624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.176636;702.359009;98.933548;1095.182251;806.960022;149.005371;776.779846;723.690247;114.400742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;843.046631;619.533264;86.839699;;;;1203.093384;790.901733;335.105621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.847107;701.940613;99.059364;1094.960571;806.823853;149.028641;776.295227;723.043640;114.011871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;841.136719;619.728882;85.308067;;;;1202.934692;790.680603;335.104065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.847961;701.643860;98.978775;1094.788818;806.707581;148.913528;776.017700;722.586182;113.543030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;839.033569;620.414856;83.532143;;;;1203.001831;790.347046;335.313019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.093933;701.128662;98.987595;1094.623169;806.502625;149.026566;775.735413;721.966675;112.891312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;837.736206;621.462280;81.483383;;;;1202.882324;790.162903;335.438293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.202698;700.685059;99.081322;1094.449951;806.361694;149.148239;775.554871;720.864075;112.080246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;836.161438;622.719360;78.725006;;;;1202.700684;789.948547;335.423645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.031067;700.293274;99.088440;1094.254150;806.241943;149.156616;775.676331;719.565247;111.009727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;834.365662;624.095093;76.388451;;;;1202.389282;789.678101;335.383606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.778442;699.984497;99.181038;1094.158447;806.104187;149.191376;775.537170;718.443115;109.685196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;832.248108;625.572266;74.948097;;;;1202.333984;789.374512;335.408325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.432312;699.875061;99.282021;1094.151367;805.909668;149.141205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;830.752991;626.675171;73.098404;;;;1202.185547;789.049744;335.362885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.010925;699.807983;99.284195;1094.067993;805.832581;149.086060;;;;774.956543;715.350952;107.147461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;829.415039;628.014709;71.553688;;;;1202.169922;788.759766;335.298737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.918640;699.358093;99.603912;1094.025879;805.681396;149.003189;;;;773.834595;714.308350;106.651085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;828.589600;629.115784;70.400764;;;;1202.047974;788.462830;335.304077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.577759;699.931885;99.251823;1093.718872;805.672546;149.104889;;;;773.087891;713.276245;106.335754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;828.164063;629.284058;70.404144;;;;1201.870728;788.108521;335.257599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.129883;699.895386;99.180023;1093.380859;805.692383;149.287445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;828.161499;628.967468;70.874634;;;;1201.590454;787.834351;335.181305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.679016;700.027954;99.252213;1093.230713;805.699707;149.398087;;;;;;;773.762390;711.529480;103.077919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;828.117065;628.848389;71.069069;;;;1201.310669;787.461426;335.183868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.986877;700.346313;99.193130;1093.185303;805.606567;149.317551;;;;;;;774.336548;710.275574;101.987236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;827.855835;629.016907;70.958397;;;;1200.962280;787.104065;335.220520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.644897;700.549255;99.275040;1093.647705;805.503113;148.844604;;;;;;;773.643616;709.697266;100.897736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;827.570129;629.390930;70.927414;;;;1200.807739;786.806091;335.261658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.333069;700.622498;99.431625;1093.311646;805.684753;149.088318;;;;;;;773.533142;709.257446;100.626648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
