;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
20;921.685242;552.802490;62.537514;794.740967;504.692169;30.282431;873.520264;472.738861;30.957273;1116.492310;808.070190;333.968384;1022.990112;756.793091;139.774734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;921.859497;553.028076;62.806400;794.749451;504.697876;30.587225;873.360474;472.845734;30.786404;1116.886841;807.840271;334.038971;1023.050293;756.798340;139.777237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;921.941711;553.187195;62.817097;794.836365;504.637878;30.665827;873.314209;472.907990;30.744987;1117.577759;807.452393;334.296021;1023.058716;756.775635;139.775467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;921.898315;553.119446;62.646633;794.891174;504.650421;30.557997;873.331116;472.928772;30.756021;1118.130127;807.186829;334.390869;1023.112488;756.767151;139.850372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;921.781494;553.146423;62.913723;794.695618;504.725372;30.718891;873.295959;472.906067;30.795954;1118.491577;806.912476;334.297119;1023.221924;756.780273;139.907333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;921.840942;553.273621;62.966248;794.818237;504.666382;30.611303;873.280884;472.907806;30.782381;1118.796143;806.741699;334.239441;1023.336487;756.770569;139.941666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;921.898743;553.281128;62.979427;794.688354;504.821045;30.656040;873.275879;472.932556;30.817947;1118.907959;806.658142;334.115784;1023.443115;756.679199;139.976852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;921.937561;553.359619;62.948780;794.849182;504.764709;30.608391;873.294800;472.981598;30.821247;1118.765259;806.740417;333.948944;1023.522705;756.649963;140.024429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;921.804810;553.355896;62.958279;794.732544;504.830536;30.753458;873.331116;472.977600;30.847223;1118.882690;806.640747;333.940704;1023.642029;756.645691;140.095367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;921.853516;553.368042;63.007496;794.816711;504.764618;30.595921;873.328552;472.992340;30.830902;1118.990967;806.598572;333.969299;1023.747864;756.635986;140.143570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;921.744873;553.452454;63.011028;794.705627;504.840729;30.785532;873.322937;472.964264;30.886177;1119.307983;806.549133;334.177246;1023.754272;756.623718;140.181747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;921.871887;553.505310;63.051277;794.834229;504.761292;30.708708;873.263000;473.028503;31.032471;1119.620117;806.430237;334.291931;1023.968628;756.585938;140.313553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;921.781982;553.463135;63.117363;794.982849;504.741150;30.644638;873.277649;472.986877;30.867197;1120.187988;806.350830;334.360107;1024.166748;756.551331;140.459473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;921.781433;553.563965;63.045506;795.059265;504.737762;30.668896;873.345154;473.070923;30.964468;1120.780640;806.226807;334.433105;1024.235840;756.536072;140.574493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;921.830872;553.602966;63.078999;794.797913;504.848053;30.965815;873.329834;473.013763;30.850010;1121.570923;805.868591;334.640991;1024.502686;756.454285;140.674301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;921.846619;553.676880;63.079796;794.742737;504.836853;31.150314;873.337219;473.023376;30.992840;1122.328613;805.785095;334.761993;1024.784912;756.398438;140.837372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;921.773010;553.731445;63.121456;794.767944;504.731842;31.141710;873.335266;472.977997;30.941479;1122.768433;805.670105;334.770935;1025.048462;756.290955;141.002808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;921.843750;553.701477;63.200581;794.950134;504.627838;30.914701;873.363464;472.992004;31.018543;1122.970459;805.782532;334.612213;1025.585815;755.947021;141.167709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;921.774902;553.843262;63.203468;795.180725;504.531769;31.533627;873.343872;472.931793;31.107363;1123.366089;805.738342;334.607147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;921.823914;553.867310;63.588287;795.338684;504.437042;32.002491;873.369812;472.971375;31.139154;1123.900146;805.617981;334.605072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;921.841675;553.944275;63.963451;795.628601;504.258636;32.208668;873.553528;472.729553;31.201756;1124.341553;805.529907;334.764374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;921.886108;554.083618;64.291382;795.796021;504.111664;32.240631;873.737000;472.721954;31.322281;1124.573853;805.363159;334.923401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;921.988831;554.300171;65.011536;796.034363;503.970032;32.343815;874.162598;472.655731;31.231155;1124.947144;805.284729;335.083069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;922.082825;554.402405;65.704819;796.297363;503.840912;32.488144;874.792603;472.527863;31.167145;1125.325317;805.250977;335.046021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;922.100647;554.484741;66.245094;796.819275;503.590912;32.994446;875.546814;472.182190;31.269625;1126.363892;804.882996;335.293091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;921.992859;554.578979;67.034966;797.233948;503.510834;33.951462;876.771973;471.788086;31.698063;1127.279297;804.779724;335.618835;;;;1025.950928;756.768005;142.695053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
