;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
354;;;;;;;780.099060;615.815735;174.800308;839.176758;698.534485;174.211868;;;;;;;;;;;;;;;;;;;;;;;;;;;;995.585693;851.427124;215.861176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.151428;682.281372;181.070236;;;;1061.554199;856.461548;326.299927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;;;;;;;779.073730;616.127686;176.819504;838.280762;698.745422;175.317215;;;;;;;;;;;;;;;;;;;;;;;;;;;;994.448608;851.737488;216.909042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.762817;682.518311;183.185745;;;;1061.103882;856.599304;326.379913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;;;;;;;778.153931;616.396606;178.251816;837.004150;698.994995;177.182022;;;;;;;;;;;;;;;;;;;;;;;;;;;;992.904785;851.911133;218.106079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;719.192566;682.716003;185.113724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;;;;;;;776.763550;616.668701;179.971039;835.878418;699.505249;178.910507;;;;;;;;;;;;;;;;;;;;;;;;;;;;992.263855;851.892639;218.226578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.469116;683.044495;186.940063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;;;;;;;775.455566;617.041443;182.107773;834.745239;699.560791;180.072372;;;;;;;;;;;;;;;;;;;;;;;;;;;;991.533691;851.922729;218.955154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.837219;683.412537;188.181305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;;;;;;;774.489807;617.225708;183.321228;833.536499;699.801514;181.319565;;;;;;;;;;;;;;;;;;;;;;;;;;;;990.528931;852.161255;219.850937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;716.542603;683.692200;190.167557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;;;;;;;773.095703;617.626221;185.347351;831.859253;700.520691;182.667877;;;;;;;;;;;;;;;;;;;;;;;;;;;;989.602478;852.488342;220.462021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;714.808289;683.904663;192.594925;;;;;;;1058.194824;857.057434;328.699371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;;;;;;;771.754395;618.170532;187.379288;830.984436;701.100525;184.171295;;;;;;;;;;;;;;;;;;;;;;;;;;;;988.528320;852.864746;221.441101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713.474731;684.128296;194.317703;;;;;;;1058.017822;857.119080;328.997681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;;;;;;;770.377930;618.360474;189.030884;829.772400;701.400208;185.760345;;;;;;;;;;;;;;;;;;;;;;;;;;;;987.168701;852.788635;222.096039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712.538940;684.520020;195.723511;;;;;;;1057.576172;857.175476;329.285187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;;;;;;;769.035950;618.560791;190.551071;828.147949;701.324890;187.291504;;;;;;;;;;;;;;;;;;;;;;;;;;;;986.077820;852.872864;222.711990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;711.468445;684.803406;197.753082;;;;;;;1057.110474;857.351868;329.572479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;;;;;;;767.588440;618.957886;192.545441;826.443298;701.965454;188.881332;;;;;;;;;;;;;;;;;;;;;;;;;;;;985.227722;853.163330;223.208466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;709.675903;684.973022;199.887848;;;;;;;1056.675903;857.481384;329.879578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;;;;;;;766.067505;619.039490;193.999161;825.297546;702.552917;190.428482;;;;;;;;;;;;;;;;;;;;;;;;;;;;984.029358;853.531128;223.966843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;708.022583;685.468628;201.492157;;;;;;;1056.170410;857.596375;330.125580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;;;;;;;764.603271;619.195374;195.631775;823.726257;702.464600;191.727036;;;;;;;;;;;;;;;;;;;;;;;;;;;;982.986145;853.415039;224.437424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;707.044373;685.871521;203.098679;;;;;;;1055.620483;857.747437;330.384613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;;;;;;;763.175537;619.680603;197.471481;821.840820;702.886230;192.323181;;;;;;;;;;;;;;;;;;;;;;;;;;;;981.771790;853.339966;225.155792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;705.560303;686.041504;205.079758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;;;;;;;761.602966;620.038818;199.195648;820.361633;703.453247;194.007538;;;;;;;;;;;;;;;;;;;;;;;;;;;;979.850647;853.685120;226.672974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;703.417969;686.401978;206.992020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;;;;;;;759.994385;620.283508;200.601486;818.329895;704.263794;195.698608;;;;;;;;;;;;;;;;;;;;;;;;;;;;979.054626;853.560852;227.497116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;702.080139;686.826599;208.569397;;;;;;;;;;1053.704590;857.814636;331.823364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;;;;;;;758.248657;620.611084;202.181137;816.742371;704.556580;196.635681;;;;;;;;;;;;;;;;;;;;;;;;;;;;977.890564;853.718689;228.561020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700.890381;687.225830;209.816086;;;;;;;;;;1053.104614;857.750061;332.330811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;;;;;;;756.580383;621.012756;203.990570;815.921936;704.774353;197.477127;;;;;;;;;;;;;;;;;;;;;;;;;;;;976.696228;853.778809;229.314880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.557251;687.587280;211.662613;;;;;;;;;;1052.443481;857.634705;333.162781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;;;;;;;754.867432;621.431213;205.237808;814.499390;704.792236;198.261215;;;;;;;;;;;;;;;;;;;;;;;;;;;;975.176147;853.992981;229.935730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;697.169189;687.859863;213.853729;;;;;;;;;;1051.566406;857.776794;333.738281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;;;;;;;753.068237;621.697327;206.743179;812.503662;705.113770;200.210114;;;;;;;;;;;;;;;;;;;;;;;;;;;;973.760742;854.323730;230.651688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;695.569153;688.339966;215.383957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;;;;;;;751.455444;622.070190;208.117981;810.714233;705.465210;202.057404;;;;;;;;;;;;;;;;;;;;;;;;;;;;972.346680;854.308899;231.200012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;693.773193;688.790649;216.783997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;;;;;;;749.497375;622.526550;209.667786;808.265015;706.067444;203.717773;;;;;;;;;;;;;;;;;;;;;;;;;;;;970.803284;854.440674;232.350449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;692.300293;689.363403;218.417587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;;;;;;;747.447815;622.979126;211.204041;806.996704;705.835571;204.714828;;;;;;;;;;;;;;;;;;;;;;;;;;;;969.493774;854.647400;233.208023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690.472351;689.680481;220.274353;;;;;;;;;;;;;1047.986816;857.878052;336.041809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;;;;;;;745.597961;623.513916;212.158737;805.540588;706.322632;205.479691;;;;;;;;;;;;;;;;;;;;;;;;;;;;968.691956;854.640198;233.561005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;688.455017;689.927612;221.939590;;;;;;;;;;;;;1047.221924;857.916565;336.358856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;;;;;;;743.829163;623.824768;213.499573;803.816956;707.220947;207.401779;;;;;;;;;;;;;;;;;;;;;;;;;;;;967.123657;854.731140;234.894150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;686.398499;690.563660;223.491760;;;;;;;;;;;;;1046.500122;857.904297;336.726044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;;;;;;;741.696106;624.215942;215.733063;801.333923;707.826904;208.375961;;;;;;;;;;;;;;;;;;;;;;;;;;;;965.507385;854.692322;236.185226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;685.007202;691.080444;224.898453;;;;;;;;;;;;;1045.728394;857.926270;337.005219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;;;;;;;740.149719;624.456787;216.762604;799.646118;708.286804;208.784073;;;;;;;;;;;;;;;;;;;;;;;;;;;;964.385803;854.628357;236.947830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;683.048828;691.463562;226.332245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;;;;;;;738.001343;624.894714;218.188538;798.208069;708.400696;210.305161;;;;;;;;;;;;;;;;;;;;;;;;;;;;962.751282;854.781433;237.884491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;681.490295;692.017639;227.897186;;;;;;;;;;;;;;;;1043.605347;857.865723;338.008392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;;;;;;;736.011719;625.292664;219.730408;795.857239;708.824402;212.392303;;;;;;;;;;;;;;;;;;;;;;;;;;;;960.972168;854.646790;238.920319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;679.372253;692.407776;229.532547;;;;;;;;;;;;;;;;1042.995239;857.605774;338.329071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;;;;;;;734.178772;625.769531;220.957657;794.338623;709.158325;213.868317;;;;;;;;;;;;;;;;;;;;;;;;;;;;959.540344;854.813721;239.996979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.228882;693.081787;231.289581;;;;;;;;;;;;;;;;1042.159912;857.528503;338.521576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;;;;;;;731.938232;626.232300;222.527771;792.254761;709.279175;215.315018;;;;;;;;;;;;;;;;;;;;;;;;;;;;958.081299;855.140930;240.730026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675.556030;693.666626;232.575195;;;;;;;;;;;;;;;;1041.341309;857.473328;339.111420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;;;;;;;729.802185;626.672668;223.941116;790.693542;708.149109;216.439423;;;;;;;;;;;;;;;;;;;;;;;;;;;;956.298401;854.964355;241.363266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673.513550;694.035278;233.903244;;;;;;;;;;;;;;;;1040.240723;857.557678;339.496460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;;;;;;;728.017761;627.250305;225.140930;789.300354;707.637085;217.045975;;;;;;;;;;;;;;;;;;;;;;;;;;;;954.965881;854.880554;241.860779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;671.662537;694.553162;235.269608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;;;;;;;725.992615;627.559570;226.572769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;953.741638;855.072327;242.852356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;670.018066;695.077271;236.352097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;;;;;;;723.900330;628.040833;227.699310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;952.237671;854.909973;243.907440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;667.833069;695.516174;237.931046;;;;;;;;;;;;;;;;;;;784.929688;709.520752;219.418564;1037.374878;856.872314;341.624878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;;;;;;;721.929871;628.600952;228.608917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;950.557861;854.641724;245.022278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;665.630920;695.891663;239.704285;;;;;;;;;;;;;;;;;;;782.725037;710.768372;219.694946;1036.556641;856.900269;342.093506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;;;;;;;719.552673;628.940857;230.180939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;948.868835;854.646057;246.022446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;663.855530;696.228149;241.112961;;;;;;;;;;;;;;;;;;;780.843140;711.390564;221.095108;1035.328369;856.906616;342.681915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;;;;;;;717.652344;629.190430;231.364822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;947.535889;854.536438;246.823471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661.502869;696.694519;242.370880;;;;;;;;;;;;;;;;;;;778.783813;711.942139;222.542343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;;;;;;;715.518127;629.507813;231.837616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;945.994690;854.403503;247.760193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660.126282;697.166016;243.661545;;;;;;;;;;;;;;;;;;;777.147766;711.283630;224.004227;;;;1032.303223;856.606628;344.237579;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;;;;;;;713.401672;629.580811;232.446243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;944.236206;854.461365;248.468857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;657.953247;697.483643;245.177521;;;;;;;;;;;;;;;;;;;774.452515;711.904724;224.630676;;;;1031.868164;856.542786;344.612946;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;;;;;;;711.429443;629.967834;233.577850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;942.407593;854.496704;249.263107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;655.977112;697.805908;245.975296;;;;;;;;;;;;;;;;;;;772.552368;712.450623;224.915344;;;;1031.343506;856.388306;344.613739;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;;;;;;;709.464172;630.273987;234.428192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;940.857361;854.263550;250.002167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;654.086426;697.963379;247.233246;;;;;;;;;;;;;;;;;;;770.753723;712.125793;226.160889;;;;1029.712402;856.425842;345.278992;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;;;;;;;706.880249;630.478149;235.667770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;939.488281;854.164490;250.474899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;651.879089;698.267273;248.884720;;;;;;;;;;;;;;;;;;;767.802246;713.640930;227.230499;;;;1027.874023;856.171082;345.888123;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;;;;;;;704.881165;630.658752;236.529144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;937.580078;853.926208;251.834793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;649.980896;698.540039;250.439453;;;;;;;;;;;;;;;;;;;765.807739;713.842468;228.283279;;;;1026.679199;855.982727;346.327881;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;;;;;;;702.619568;630.971008;237.433578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;936.052246;853.565613;252.940720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;647.614136;698.653259;251.592911;;;;;;;;;;;;;;;;;;;763.736816;713.784424;229.574219;;;;1026.513062;855.725464;346.245544;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;;;;;;;700.695862;631.171143;237.881790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;934.602905;853.437073;253.670837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;645.763855;698.821472;252.330246;;;;;;;;;;;;;;;;;;;762.704773;713.257996;230.038849;;;;1025.455933;855.517029;346.791931;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;;;;;;;698.351379;631.349915;238.424805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;932.547913;853.277222;254.524078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;643.602295;699.199097;253.577927;;;;;;;;;;;;;;;;;;;759.547424;714.154358;230.340988;;;;1023.943909;855.383606;347.348846;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;;;;;;;696.297791;631.444702;239.206589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.686096;853.005310;255.255264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;641.721863;699.386780;254.656509;;;;;;;;;;;;;;;;;;;758.077576;714.903442;231.152237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;;;;;;;694.049561;631.906982;239.698105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;929.356995;852.910156;255.891769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;639.659912;699.751038;255.438660;;;;;;;;;;;;;;;;;;;755.619019;715.396240;231.975189;;;;;;;1021.416260;855.027039;348.871429;;;;;;;;;;;;;;;;;;;;;;;;
403;;;;;;;691.622070;632.015808;240.691238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;927.198914;852.585571;256.688721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;637.451660;699.904541;256.580994;;;;;;;;;;;;;;;;;;;753.527405;715.762146;232.296173;;;;;;;1020.432617;854.971802;348.952942;;;;;;;;;;;;;;;;;;;;;;;;
404;;;;;;;689.291260;632.366333;241.508957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;925.568359;852.338562;257.402588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635.598511;700.217834;257.314453;;;;;;;;;;;;;;;;;;;751.508728;715.765686;232.474472;;;;;;;1018.862549;854.690735;349.613312;;;;;;;;;;;;;;;;;;;;;;;;
405;;;;;;;687.151428;632.566040;241.773956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;923.687744;852.167053;258.241882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;633.683594;700.425781;258.161041;;;;;;;;;;;;;;;;;;;749.254883;716.079895;233.496994;;;;;;;1017.153748;854.673584;350.228729;;;;;;;;;;;;;;;;;;;;;;;;
406;;;;;;;684.754272;632.804810;242.233139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;921.652161;851.869080;258.927734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;631.247925;700.746094;258.974213;;;;;;;;;;;;;;;;;;;747.504333;716.318237;233.596252;;;;;;;1015.522705;854.510742;350.662811;;;;;;;;;;;;;;;;;;;;;;;;
407;;;;;;;683.044739;633.029358;242.574570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;920.075684;851.550476;259.284271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;629.237122;700.928589;259.879608;;;;;;;;;;;;;;;;;;;744.892944;716.129089;234.059540;;;;;;;1014.273193;854.043457;351.038971;;;;;;;;;;;;;;;;;;;;;;;;
408;;;;;;;680.385559;633.289429;242.930588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;918.172729;851.175110;260.058289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;626.927185;701.234741;260.884613;;;;;;;;;;;;;;;;;;;743.888245;715.733032;234.460403;;;;;;;1013.324646;853.854614;351.326752;;;;;;;;;;;;;;;;;;;;;;;;
409;;;;;;;678.264343;633.635254;243.570557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.408264;850.826782;261.129517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;624.901245;701.402161;261.186401;;;;;;;;;;;;;;;;;;;741.217896;715.175476;234.921082;;;;;;;1012.118835;853.661987;351.641479;;;;;;;;;;;;;;;;;;;;;;;;
410;;;;;;;675.807129;633.841492;244.222961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914.379517;850.564636;261.779022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;622.452820;701.525574;261.794708;;;;;;;;;;;;;;;;;;;738.980164;714.520386;235.488068;;;;;;;1010.061890;853.295471;352.191956;;;;;;;;;;;;;;;;;;;;;;;;
411;;;;;;;673.514954;633.901489;244.704407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912.377014;850.212036;262.529846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;620.467651;701.628723;262.163208;;;;;;;;;;;;;;;;;;;736.212891;715.762146;235.378113;;;;;;;1008.688110;852.962036;352.419708;;;;;;;;;;;;;;;;;;;;;;;;
412;;;;;;;671.529785;634.161438;245.163452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910.417419;850.165405;263.318268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;617.803162;701.570435;262.547211;;;;;;;;;;;;;;;;;;;733.962769;715.921875;236.244095;;;;;;;1007.733154;852.643921;352.390869;;;;;;;;;;;;;;;;;;;;;;;;
413;;;;;;;669.160767;634.140625;245.582336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.443176;849.746521;264.150513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;615.729919;701.579529;262.793549;;;;;;;;;;;;;;;;;;;731.253357;716.424011;236.205612;;;;;;;1005.776672;852.364258;353.009094;;;;;;;;;;;;;;;;;;;;;;;;
414;;;;;;;667.054016;634.275269;245.938812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.692200;849.515625;264.528412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;612.999817;701.518188;263.147980;;;;;;;;;;;;;;;;;;;728.975403;716.286804;236.844650;;;;;;;1004.142822;852.062439;353.636444;;;;;;;;;;;;;;;;;;;;;;;;
415;;;;;;;665.006165;634.262817;246.089706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.655762;849.223145;264.964508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;610.821655;701.333740;263.301422;;;;;;;;;;;;;;;;;;;726.524841;716.697510;237.464096;;;;;;;1003.173523;851.775085;353.692291;;;;;;;;;;;;;;;;;;;;;;;;
416;;;;;;;662.399780;634.254395;246.915268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.465820;848.991638;265.413391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;608.100708;701.194519;263.588531;;;;;;;;;;;;;;;;;;;724.184265;716.523438;237.542892;;;;;;;1001.545654;851.438538;353.888184;;;;;;;;;;;;;;;;;;;;;;;;
417;;;;;;;660.545776;634.413269;247.074707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.902588;848.474792;265.892761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;605.880188;701.070984;263.690247;;;;;;;;;;;;;;;;;;;722.376404;716.730530;237.191132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;;;;;;;658.214050;634.343689;247.341568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.932861;848.016846;266.380615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;603.003784;700.923035;263.599609;;;;;;;;;;;;;;;;;;;719.423462;716.978210;237.482666;;;;;;;;;;998.506409;851.065735;354.419647;;;;;;;;;;;;;;;;;;;;;
