;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
53;882.579590;556.030212;84.295593;978.719727;607.334778;123.314972;1152.117920;780.977905;471.387604;920.315674;519.656860;111.369133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;883.187866;561.886414;85.535751;980.070374;611.364868;124.763847;1154.419067;781.870605;471.879395;921.189880;524.449707;113.074974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;883.839233;567.867798;86.603432;981.980652;615.632874;125.561485;1157.065918;782.549316;472.668488;922.029480;529.378906;114.397041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;884.372925;574.028687;87.322723;983.841797;619.821350;125.553543;1158.619385;782.993042;473.430511;922.709839;534.215942;115.906837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;885.853638;581.152649;87.981819;985.703857;624.015808;126.146454;1161.162720;783.690491;474.252716;923.169250;538.958069;117.519310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;886.849976;588.069397;88.194084;986.878723;628.475647;126.608971;1163.200562;784.395935;474.552246;923.890625;543.819824;118.468651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;885.707092;594.207397;89.186806;988.116028;633.350403;127.183189;1165.326172;784.881958;475.638977;923.631775;549.285828;120.015739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;884.851196;600.686462;90.472198;989.000061;637.655945;127.780113;1166.878662;785.240967;476.392761;923.942078;554.199341;121.713867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;884.607483;607.695801;91.324142;990.425537;642.081177;128.007385;1168.762817;785.628052;477.245422;923.960449;559.725159;122.225494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;884.111206;614.911560;91.902847;991.613098;646.156006;128.265915;1170.638916;786.116882;477.604309;924.209961;564.819641;123.001419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;883.646118;622.167786;91.954338;992.443176;650.464905;128.692993;1172.467651;786.361145;478.255157;924.531860;569.751770;124.199646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;882.870605;629.697205;92.525223;993.265747;654.946777;128.707626;1174.123779;786.761719;479.349976;925.076050;574.684204;125.610649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;881.436035;637.063293;93.147568;993.988831;659.301025;128.829193;1175.166992;787.066650;479.962067;925.198669;579.604004;125.711372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;880.133118;644.539612;93.059868;994.717285;663.329224;128.569672;1176.723877;787.231995;480.535095;925.324524;584.275391;126.651466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;879.102966;652.308411;93.320374;994.844543;667.424683;128.781830;1178.270264;787.460449;481.133026;925.983459;588.524658;127.160957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;877.776428;660.045715;93.099937;995.181946;671.482605;128.735153;1179.403442;787.731201;481.346863;926.115173;592.947144;128.245468;;;;;;;;;;1157.576416;799.409424;273.625824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;875.863953;667.621460;92.782143;995.444031;675.252502;128.453400;1180.547119;787.902527;481.451508;926.310791;596.988708;129.000519;;;;;;;;;;1159.066406;800.184448;274.182526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;873.983521;675.329651;92.650841;995.159424;678.713257;128.493851;1181.663208;788.146606;482.160339;926.022095;601.291992;129.983032;;;;;;;;;;1161.571899;801.005249;274.141357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;872.050659;682.774780;93.088676;995.301880;682.382080;127.964081;1182.608887;788.370117;482.813019;926.005798;605.376953;130.454987;;;;;;;;;;1163.225342;802.171448;274.695526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;870.630981;690.102661;92.406563;995.014404;685.996216;127.924072;1183.293945;788.581238;482.947052;926.206726;609.254395;131.215942;;;;;;;;;;1164.304321;802.999756;275.552277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;868.972534;697.077698;91.950455;994.525879;689.262878;127.835350;1183.915527;788.983643;482.932922;925.881531;612.719055;132.191772;;;;;;;;;;1165.291870;803.609924;275.790833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;;;;993.828186;692.490845;127.401512;1184.656250;789.184937;482.990387;925.605164;615.840027;132.821625;;;;;;;;;;1166.299072;804.246643;276.104187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;;;;992.997131;695.463257;128.129608;1185.377686;789.371155;482.955933;924.959290;619.097717;133.353226;;;;;;;;;;1167.111938;804.949707;276.534607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;;;;992.148376;697.863892;127.973244;1186.024536;789.511108;482.861145;924.597290;621.929077;134.113403;;;;;;;;;;1167.564575;805.851074;276.574310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;;;;991.295410;700.869080;127.274887;1186.368896;789.653931;482.638947;924.659973;624.261108;134.231461;;;;;;;;;;1167.962891;806.516479;276.649536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;;;;990.717285;702.917969;126.640251;1186.658447;789.717529;482.333221;924.584473;627.232544;134.149658;;;;;;;;;;1168.127563;806.975647;276.751373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;989.619019;705.095703;126.917145;1186.914063;789.895508;482.249420;923.387024;629.221619;135.059189;;;;;;;;;;1168.071411;807.501465;276.712036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;988.529968;707.275208;126.504524;1187.006226;790.107605;482.078888;922.209656;630.973816;135.822708;;;;;;;;;;1167.915161;808.235046;276.438263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;;;;986.805298;709.193604;126.250183;1187.114380;790.417847;481.540466;921.305786;632.663513;136.481400;;;;;;;;;;1167.654419;808.788513;276.272552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;;;;985.337463;710.537537;126.304527;1187.153564;790.669373;480.899231;920.696045;634.258118;136.752106;;;;;;;;;;1167.171997;809.224243;275.844604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;;;;983.651978;712.173096;126.377975;1187.179565;790.951843;480.348877;919.748169;635.312134;137.122192;;;;;;;;;;1166.592773;809.569092;275.363281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;;;;982.256714;713.548462;126.168358;1187.316772;791.241821;479.898376;918.565186;636.388245;137.528992;;;;;;;;;;1165.884766;809.887939;274.852142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;;;;980.984436;714.649353;125.866905;1187.319092;791.605469;479.211517;917.702698;637.306946;137.647095;;;;;;;;;;1164.897583;810.161743;274.145203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
