;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
168;808.511963;730.446045;162.323242;;;;;;;;;;771.368958;637.424194;150.209076;;;;;;;691.004944;684.161377;165.990189;;;;;;;;;;;;;;;;;;;;;;1044.248779;877.254395;427.770294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;805.002869;730.901672;163.105194;;;;;;;;;;766.551514;637.856995;151.764893;;;;;;;686.365234;685.098022;168.052429;;;;;;;;;;;;;;;;;;;;;;1042.794922;876.750610;427.145294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;800.686401;731.408447;164.233215;;;;;;;;;;761.673767;638.367676;153.058655;;;;;;;682.711060;686.071472;168.999252;;;;;;;;;;;;;;;;;;;;;;1040.837891;876.452759;427.548981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;796.502258;731.580444;165.226898;;;;;;;;;;756.753845;639.034607;153.891083;;;;;;;678.361633;687.430908;171.346466;;;;;;;;;;;;;;;;;;;;;;1038.811279;875.775635;427.414093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;792.334534;731.834778;165.909515;;;;;;;;;;751.711853;639.887207;154.621231;;;;;;;673.601624;688.626343;173.045166;;;;;;;;;;;;;;;;;;;;;;1037.441284;875.522827;427.350525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;787.970276;732.207031;166.803604;;;;;;;;;;746.621643;640.816528;155.626495;;;;;;;668.885315;689.868652;174.363281;;;;;;;;;;;;;;;;;;;;;;1035.477539;875.499084;427.247894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;783.668152;732.433594;167.882874;;;;;;;;;;741.501282;641.397217;156.265594;;;;;;;664.214417;691.384888;175.549942;;;;;;;;;;;;;;;;;;;;;;1033.821411;875.047485;427.124786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;779.462158;732.592590;168.268295;;;;;;;;;;736.034180;641.859253;156.427933;;;;;;;659.463623;692.848389;176.625961;;;;;;;;;;;;;;;;;;;;;;1031.676514;874.287903;426.724701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;774.947815;733.028931;168.842148;;;;;;;;;;730.087830;642.573242;156.410446;;;;;;;654.449707;694.163696;177.652222;;;;;;;;;;;;;;;;;;;;;;1029.675537;873.773499;426.650879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;769.844849;733.422180;169.432587;;;;;;;;;;724.027954;643.547729;156.418854;;;;;;;649.145142;695.667542;178.912277;;;;;;;;;;;;;;;;;;;;;;1027.873535;873.125427;426.056763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;765.339111;733.432861;169.929077;;;;;;;;;;718.425781;644.321045;156.420898;;;;;;;644.139099;697.213562;179.855087;;;;;;;;;;;;;;;;;;;;;;1025.864258;872.186523;425.932617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;760.712585;733.565613;169.830795;;;;;;;;;;712.383362;645.272217;156.234192;;;;;;;639.225342;698.714600;179.924988;;;;;;;;;;;;;;;;;;;;;;1023.729126;871.630310;425.914001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;755.985779;733.844238;169.693817;;;;;;;;;;706.320862;646.502563;156.208908;;;;;;;634.316040;700.325806;180.087814;;;;;;;;;;;;;;;;;;;;;;1021.110596;870.986755;425.310364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;751.081848;734.186218;169.743439;;;;;;;;;;700.459656;647.352783;155.992752;;;;;;;628.981812;701.849609;180.635254;;;;;;;;;;;;;;;;;;;;;;1019.486572;869.970581;425.611572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;745.729065;734.585815;170.014252;;;;;;;;;;694.538391;648.236206;156.127975;;;;;;;623.731873;703.402832;180.378738;;;;;;;;;;;;;;;;;;;;;;1017.006897;869.267883;425.180084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;740.489075;734.869263;170.305786;;;;;;;;;;688.517029;649.321777;156.092346;;;;;;;618.429688;704.948059;180.751114;;;;;;;;;;;;;;;;;;;;;;1014.705872;868.546936;424.610901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;735.479614;735.193787;169.735779;;;;;;;;;;682.823608;650.095032;155.935867;;;;;;;613.140198;706.596375;180.920776;;;;;;;;;;;;;;;;;;;;;;1012.471497;867.349548;424.540588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;730.580688;735.562195;169.495224;;;;;;;;;;676.772095;649.846680;155.550247;;;;;;;607.272400;708.214111;180.475235;;;;;;;;;;;;;;;;;;;;;;1010.154175;866.754150;423.803497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;725.441101;736.015747;169.228409;;;;;;;;;;669.669556;648.949707;155.891037;;;;;;;602.057861;709.630554;180.136795;;;;;;;;;;;;;;;;;;;;;;1007.531738;865.987793;423.758820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;720.435730;736.372131;168.983856;;;;;;;;;;663.884460;649.721497;155.514694;;;;;;;596.708923;711.278870;179.632278;;;;;;;;;;;;;;;;;;;;;;1005.029114;864.568970;423.466766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;715.315063;736.565430;168.421616;;;;;;;;;;658.051880;650.866333;154.871704;;;;;;;591.251770;712.893616;178.640472;;;;;;;;;;;;;;;;;;;;;;1003.535828;863.758240;423.189056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;709.802979;737.110718;167.962646;;;;;;;;;;652.146973;652.298767;154.025223;;;;;;;585.504883;714.396667;178.053513;;;;;;;;;;;;;;;;;;;;;;1000.482910;862.975769;422.819977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;704.860291;737.398376;167.817612;;;;;;;;;;646.319763;653.171265;153.212219;;;;;;;580.510376;716.075806;177.070023;;;;;;;;;;;;;;;;;;;;;;998.474060;861.535461;422.730774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;699.791443;737.469421;167.345963;;;;;;;;;;640.541687;654.229675;152.710281;;;;;;;575.040527;717.424011;176.316849;;;;;;;;;;;;;;;;;;;;;;995.797058;860.810669;421.805756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;694.624573;737.731018;166.666245;;;;;;;;;;634.430969;655.163940;151.391251;;;;;;;569.755859;718.845764;175.189255;;;;;;;;;;;;;;;;;;;;;;992.841858;859.780640;422.145386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;690.022217;738.190002;166.251373;;;;;;;;;;628.994934;656.023071;150.001740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;991.118835;858.360107;421.565308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;685.088196;738.625610;165.411575;;;;;;;;;;623.623535;656.770142;148.627563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;988.807007;857.472229;421.333801;559.850098;721.521240;172.587418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;680.158813;738.908447;164.720596;;;;;;;;;;618.185486;657.599426;147.238586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;985.771423;856.349182;420.725281;555.180542;722.654053;171.037201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;675.371887;739.182556;164.344849;;;;;;;;;;612.541870;658.239990;145.869690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983.746155;855.243286;419.985413;550.055542;723.533630;170.356934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;670.281921;739.297058;163.928879;;;;;;;;;;607.319336;658.958313;144.463058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;981.349792;854.058594;419.683899;545.009949;724.483459;169.033356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;665.970032;739.601440;162.507645;;;;;;;;;;602.324829;659.501770;143.237808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;978.701477;852.924377;419.492188;540.366516;725.320190;168.293686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;661.683472;739.963257;161.566193;;;;;;;;;;597.462219;660.113892;141.861221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;976.022827;852.005005;418.929565;535.236572;726.104309;166.947296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;656.733826;740.326599;160.986053;;;;;;;;;;592.902100;660.773499;139.940781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;974.341919;850.349487;419.019745;530.685791;726.999451;165.977676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;651.895020;740.499939;160.277832;;;;;;;;;;588.361816;661.405762;138.480362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;971.744812;849.163818;418.656647;526.451843;727.648499;164.836426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;647.758545;740.404785;159.510223;;;;;;;;;;583.511902;661.675842;136.847885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;969.464050;848.196594;418.308441;522.426392;728.336548;163.225494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;643.971619;740.487305;158.239395;;;;;;;;;;579.234375;662.292114;135.309692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;967.111206;846.764648;418.335785;518.185059;728.965271;161.823013;870.335571;865.222961;226.584900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;639.602478;741.039124;157.389404;;;;;;;;;;575.029846;662.966187;133.896240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;964.714050;845.714233;417.591766;514.040344;729.590332;160.402237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;636.207397;740.680054;156.449570;;;;;;;;;;570.546814;663.432251;133.215912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;962.430054;844.735535;417.590637;509.765594;730.210388;159.515778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;632.156250;740.713806;155.693649;;;;;;;;;;566.376526;664.177002;131.217453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;959.632263;843.372375;417.573120;506.282562;730.985229;157.599121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;627.747314;740.981384;154.927414;;;;;;;;;;562.162048;664.440125;130.477737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;958.250000;842.125793;416.943665;502.516602;731.643555;156.545288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;624.595276;740.727844;154.330750;;;;;;;;;;558.048584;664.457153;129.436432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;955.737671;841.103394;416.879242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;620.608643;740.973938;153.567963;;;;;;;;;;554.454956;664.762390;127.915184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;953.306152;840.013245;416.462860;;;;;;;494.832672;733.123657;154.145447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;617.337341;740.705933;152.767334;;;;;;;;;;551.067566;665.557190;126.505424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;951.851074;838.710754;416.257355;;;;;;;491.413116;734.004700;152.420456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;613.785400;740.890503;152.383682;;;;;;;;;;547.178894;665.737366;125.653999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;949.000732;837.716858;416.362366;;;;;;;487.592072;734.385193;151.253876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;610.668274;740.666687;151.928574;;;;;;;;;;543.815063;666.209656;124.413155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;946.926392;837.010620;416.293274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;607.503906;740.464783;151.234024;;;;;;;;;;540.632507;666.478333;123.065125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;944.795654;835.676086;415.696045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;604.078857;740.427551;150.771378;;;;;;;;;;537.301514;666.379944;122.733627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;942.931519;834.589355;415.654083;;;;;;;;;;478.382019;735.788940;146.836044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;601.494690;740.350159;149.956314;;;;;;;;;;534.040649;666.625671;121.804222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;940.900513;833.701233;415.564972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;598.447632;740.090332;149.500015;;;;;;;;;;531.517578;666.763062;120.306396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;939.094849;832.784729;414.873169;;;;;;;;;;;;;472.275055;736.459167;144.497498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;595.979919;740.168274;148.482269;;;;;;;;;;528.559692;666.617432;119.581512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;936.819946;831.618958;415.171967;;;;;;;;;;;;;469.982941;736.605103;143.066727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;593.261047;739.624939;147.734314;;;;;;;;;;525.696045;666.346069;119.342407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;935.044861;830.865967;415.143250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;591.199036;739.555542;146.949966;;;;;;;;;;523.185791;666.296326;118.187447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;933.298401;829.509094;415.086761;;;;;;;;;;;;;;;;465.237976;736.701294;140.334579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;588.693604;739.102783;146.492432;;;;;;;;;;521.200562;666.370483;116.709717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;931.658630;827.702698;414.822266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;586.845337;738.681396;145.471542;;;;;;;;;;518.798767;666.216614;116.312096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.144287;826.623230;414.448242;;;;;;;;;;;;;;;;;;;460.581696;736.563354;138.900833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;584.553040;738.318726;144.997757;;;;;;;;;;516.422485;665.835327;115.765038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;928.396545;825.793762;414.019714;;;;;;;;;;;;;;;;;;;458.747009;736.579834;137.094223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;582.288147;737.947510;144.224396;;;;;;;;;;514.539185;665.637268;114.450172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;927.321411;825.812195;413.875183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;580.721069;737.404846;143.672195;;;;;;;;;;513.187317;665.352234;112.600601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;926.111084;824.196472;413.825684;;;;;;;;;;;;;;;;;;;;;;454.734070;736.020325;136.246201;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;578.728333;736.828918;143.064682;;;;;;;;;;510.944702;664.901306;111.883705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;577.139587;736.589355;142.578644;;;;;;;;;;509.289734;664.650574;110.886887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;922.351013;822.946411;413.524353;;;;;;;;;;;;;;;;;;;;;;;;
227;575.244812;736.170654;141.376373;;;;;;;;;;507.807648;664.242554;109.855019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;920.889404;822.196777;413.935364;449.574188;735.212036;132.679443;;;;;;;;;;;;;;;;;;;;;
228;573.877441;735.553284;140.843201;;;;;;;;;;506.160004;664.134460;109.418549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;919.560913;821.525024;413.673584;447.291443;734.803528;132.188217;;;;;;;;;;;;;;;;;;;;;
229;572.492798;735.038513;139.860519;;;;;;;;;;504.713989;663.513184;107.991753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.999512;820.826416;413.389465;;;;;;;;;;;;;;;;;;;;;;;;
230;571.546326;734.425415;139.289307;;;;;;;;;;503.091614;662.730164;107.643631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.492920;820.096741;412.646912;;;;;;;;;;;;;;;;;;;;;;;;
231;569.606934;733.995178;138.608856;;;;;;;;;;502.306610;662.468018;106.022041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.160034;819.183533;412.210846;;;;443.832458;733.157471;128.037872;;;;;;;;;;;;;;;;;;
232;568.184265;733.699097;138.062454;;;;;;;;;;501.310822;662.099487;104.560364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.380737;818.613342;411.461365;;;;441.526459;732.680542;127.966820;;;;;;;;;;;;;;;;;;
233;566.911072;733.335266;137.567322;;;;;;;;;;499.966217;661.744812;103.914742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914.793152;818.139832;411.177002;;;;;;;;;;;;;;;;;;;;;;;;
234;565.613892;732.814697;136.676849;;;;;;;;;;499.010681;661.282288;102.715607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.249878;817.579529;411.240479;;;;;;;;;;;;;;;;;;;;;;;;
235;564.948120;732.180603;135.728378;;;;;;;;;;498.237305;660.774658;101.179459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912.392456;816.983704;411.203583;;;;;;;;;;;;;;;;;;;;;;;;
236;564.069885;731.527893;134.655533;;;;;;;;;;497.519989;660.164429;99.914711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;911.682800;816.452454;410.643860;;;;;;;437.688202;730.429016;122.522629;;;;;;;;;;;;;;;
237;563.205200;730.954651;133.700531;;;;;;;;;;496.092377;659.333557;100.094231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910.832886;815.768250;410.477478;;;;;;;437.167145;730.075745;120.829590;;;;;;;;;;;;;;;
238;562.478210;730.504150;132.844391;;;;;;;;;;494.819733;658.372925;100.001549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;909.397522;815.216064;410.053986;;;;;;;436.334839;729.685547;119.461243;;;;;;;;;;;;;;;
239;561.281494;730.036316;132.434647;;;;;;;;;;494.366943;657.820496;98.579628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.755981;814.628052;409.861145;;;;;;;435.426544;729.076050;118.324577;;;;;;;;;;;;;;;
240;560.563293;729.497925;131.329529;;;;;;;;;;493.955933;657.402344;97.259628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.591614;814.045105;409.630676;;;;;;;434.645691;728.206848;117.444511;;;;;;;;;;;;;;;
241;560.248413;729.028625;130.573120;;;;;;;;;;493.395111;656.818481;96.006813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.594696;727.400085;116.899681;;;;;;;;;;;;;;;
242;559.623840;728.547058;129.189041;;;;;;;;;;493.339874;656.476013;94.076050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.501099;813.038147;408.852295;;;;;;;;;;;;
243;558.892212;728.027405;128.243042;;;;;;;;;;493.255951;656.189636;92.235939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;905.411560;812.715820;408.570313;;;;;;;;;;;;
244;558.119934;727.492859;127.423058;;;;;;;;;;492.981445;655.738831;90.407936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.943359;812.296936;408.330170;;;;;;;;;;;;
245;557.649109;726.978271;126.848396;;;;;;;;;;492.920593;655.599365;88.987129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.102112;811.709778;407.952026;;;;;;;;;;;;
246;557.081604;726.254272;125.561287;;;;;;;;;;492.462219;654.993225;87.918007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.342224;811.393677;407.686218;;;;;;;;;;;;
247;556.724121;725.649414;124.360954;;;;;;;;;;491.852356;654.143494;86.478622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.607605;811.019592;407.260773;;;;;;;;;;;;
248;556.480225;725.262573;123.536194;;;;;;;;;;491.518951;653.470886;85.170982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.815491;810.724670;406.740112;;;;;;;;;;;;
249;556.418152;724.837402;122.535011;;;;;;;;;;490.737701;652.824158;84.161568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.999939;810.310242;406.537445;;;;;;;;;;;;
250;556.010986;724.612305;120.881645;;;;;;;;;;490.762115;652.911743;82.067207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.599121;809.833130;406.472107;;;;;;;;;;;;
251;555.520142;724.288208;119.478531;;;;;;;;;;491.100861;653.040466;80.103920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.096680;809.357422;406.169006;;;;;;;;;;;;
252;555.439636;723.768433;118.711845;;;;;;;;;;490.769012;652.611816;78.363487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.530762;808.942810;405.914337;;;;;;;;;;;;
253;555.139771;723.308044;117.654587;;;;;;;;;;490.385376;652.302612;76.824165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.394165;808.027527;405.740234;;;;;;;;;;;;
254;554.835510;722.814026;116.573708;;;;;;;;;;490.191528;652.303772;75.923225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;554.811768;722.526917;115.186188;;;;;;;;;;489.618774;651.824280;74.390305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;554.396484;722.478699;114.166229;;;;;;;;;;489.785828;651.975647;72.997345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;554.312439;722.604309;113.187210;;;;;;;;;;489.598083;652.252014;73.151253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;554.450562;722.747864;112.520523;;;;;;;;;;488.934540;652.341980;72.765793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;554.312439;722.578613;111.835358;;;;;;;;;;488.375305;652.599792;72.222618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;554.215698;722.386353;111.103874;;;;;;;;;;487.967407;652.708252;71.983284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895.337097;804.848816;404.007416;;;;;;;;;
261;553.966003;722.095520;110.808136;;;;;;;;;;487.711792;652.687622;72.024460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894.165588;804.507019;404.158112;428.473999;724.097107;93.418137;;;;;;
