Grasp28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:56:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;
73;846.770752;522.899719;74.031563;922.238464;574.135620;148.698181;877.314026;499.953430;91.713142;1067.919922;771.253296;440.465546;;;;;;;1065.919922;786.062866;267.347870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;850.480957;527.051819;75.163010;924.134216;577.160645;151.320862;878.636841;503.495300;93.480354;1069.815186;772.010803;440.530823;;;;;;;1068.974731;788.798279;268.243622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;854.860718;531.448669;76.347366;925.688782;580.433228;153.780609;879.722351;507.318970;95.087463;1071.614990;772.735107;440.962433;;;;;;;1072.967407;790.621643;269.473663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;858.648743;535.892517;77.956604;927.187378;583.651611;155.438675;879.598999;511.358704;98.007576;1073.507813;773.967957;441.559387;;;;;;;1075.081055;793.363159;271.553864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;862.054749;540.419312;79.674080;929.128540;586.955322;157.477707;880.443420;515.112183;99.967216;1074.361816;775.127686;441.803131;;;;;;;1079.515259;795.146667;272.004639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;864.311890;544.457397;81.817017;931.000122;590.135254;159.019470;881.232910;519.198120;101.284714;1075.974487;775.970032;442.438263;;;;;;;1083.745361;796.985962;272.404297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;932.699585;593.532532;161.184845;882.558105;523.198792;102.091194;1078.028809;776.753357;443.093964;;;;;;;1088.044189;798.643188;273.555054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;934.226135;596.685791;162.649033;883.887573;527.543335;103.353203;1079.322021;778.014954;443.022156;;;;;;;1091.013672;800.492371;274.887695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;;;;936.272583;600.053589;164.112900;885.160767;531.679749;103.704971;1080.890015;779.069214;443.340271;;;;;;;1094.626709;802.458740;276.154541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;;;;937.627319;603.188049;165.264160;886.346497;536.170715;104.805260;1082.630371;780.670044;444.132874;;;;;;;1097.965332;803.979248;277.483643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;;;;939.812866;606.436401;166.587753;887.492798;540.569641;104.495895;1084.272827;781.671204;444.508453;;;;;;;1101.812622;805.964233;278.354614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;;;;941.698792;609.757446;166.928925;888.784546;545.307739;104.457680;1086.667114;781.304138;445.004150;;;;;;;1105.629639;807.405334;279.405426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;;;;943.070679;613.314209;167.996078;890.199585;549.513184;105.175835;1088.254395;782.601624;445.219635;;;;;;;1109.449829;808.903320;280.738403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;;;;944.451599;616.990479;168.938400;891.097168;553.154236;105.652718;1089.595459;784.047546;446.081512;;;;;;;1112.613770;810.497559;282.109589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;;;;945.322754;620.331238;169.532791;892.276306;557.804504;105.435799;1090.969849;785.043945;447.173492;;;;;;;1115.370605;811.555298;283.140717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;;;;946.563965;624.066528;170.211777;893.368347;562.151611;105.149139;1092.923950;784.862793;447.235077;;;;;;;1118.695068;812.679199;284.637634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;;;;948.154907;627.511230;170.310028;894.335144;566.016296;105.066635;1095.236084;785.296814;447.333252;;;;;;;1122.062378;814.054871;285.950867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;;;;949.658508;630.770264;170.661072;895.267212;569.957092;105.461594;1096.276733;786.892273;448.785339;;;;;;;1125.593262;814.714661;287.055603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;;;;951.226440;633.814026;170.879471;896.065613;574.021118;105.010857;1097.148315;787.734741;449.182434;;;;;;;1127.921997;815.761658;287.940247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;;;;952.338440;637.054321;171.311798;896.874939;578.030029;104.707314;1098.417725;788.003601;449.902771;;;;;;;1131.383179;816.536499;289.418121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;;;;953.059753;640.581299;171.515717;897.381165;582.022034;104.807091;1100.317871;787.918091;450.695587;;;;;;;1133.979736;817.710754;290.373322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;;;;954.060181;643.737122;171.957657;897.819336;585.968872;104.624245;1101.802979;787.796509;450.415192;;;;;;;1137.132446;818.916504;291.379608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;;;;955.100647;646.945068;172.387573;897.953918;589.737427;104.573051;1102.925537;788.966187;450.850800;;;;;;;1140.061768;820.322754;292.333618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;;;;956.641418;649.762268;172.039612;898.045898;593.720032;103.877289;1103.926270;789.678040;451.706177;;;;;;;1142.596924;820.434326;293.688538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;;;;957.453918;652.693787;171.845673;897.869446;597.154785;104.526649;1105.130493;790.152344;452.109222;;;;;;;1144.963013;821.246460;294.045837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;;;;957.630737;655.792603;172.098862;897.755554;601.106873;104.787865;1106.169556;790.548828;452.134064;;;;;;;1147.224365;821.137878;294.828979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;;;;957.736450;658.593079;172.680054;897.929565;604.809509;104.429512;1107.089966;790.801575;452.274780;;;;;;;1149.625488;821.566467;295.529633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;958.785339;661.233276;172.500885;897.851929;608.078552;104.557999;1107.963867;790.683533;452.540344;;;;;;;1151.717163;821.890686;296.273163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;;;;959.907166;663.687134;172.528305;897.648804;611.767761;104.765137;1108.847412;790.507874;452.628510;;;;;;;1153.771851;821.587952;297.038818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;;;;959.867859;666.182922;172.488083;897.644165;614.936584;104.600952;1109.368652;790.518860;452.892487;;;;;;;1155.564209;822.082947;296.998627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;;;;959.814270;668.635071;172.670853;897.381714;617.738525;104.380814;1109.980713;790.653931;453.053986;;;;;;;1157.023682;822.075745;297.245789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;;;;959.753906;670.748901;172.776077;897.096741;620.222900;104.345787;1110.380981;790.854248;452.872131;;;;;;;1158.245850;821.953796;297.845642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;;;;960.274048;672.765198;172.495697;896.815369;622.445862;105.114143;1110.862549;790.677856;452.857269;;;;;;;1159.780762;822.004639;298.016479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;;;;960.434692;674.466736;172.518234;896.179443;624.108704;105.246696;1111.411987;790.698181;453.066559;;;;;;;1161.199829;822.030151;298.296204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;;;;959.707825;676.712585;172.446838;895.685913;625.723145;104.948921;1112.252441;791.262390;452.614807;;;;;;;1162.188965;821.842407;298.211060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;;;;958.978027;678.128479;172.309937;895.580566;626.767822;104.667763;1112.811768;791.158386;452.281677;;;;;;;1162.767700;821.599365;298.174591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;;;;958.823242;679.476990;172.277634;895.422424;627.296265;104.981186;1113.102539;790.872986;451.955963;;;;;;;1163.177734;821.469299;298.150208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;;;;958.941772;680.690613;171.920395;894.817688;627.935303;105.315231;1113.326050;790.738037;451.780853;;;;;;;1164.020752;821.272705;298.000061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;957.781433;681.953369;171.626434;894.083191;628.471008;105.807144;1113.630615;790.701477;451.794647;;;;;;;1164.490723;821.163208;297.657898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;956.675293;683.151428;171.580338;893.466309;628.930237;106.206284;1114.167725;790.995850;451.592529;;;;;;;1164.752319;821.057068;297.078674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;956.325256;684.283813;171.041321;892.885620;629.159607;106.786308;1114.602051;790.982422;451.367157;;;;;;;1164.842773;820.954712;296.620697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;955.447144;685.399353;170.347397;892.127502;629.060059;107.658691;1114.869019;790.785767;451.076355;;;;;;;1164.879517;820.853394;296.294983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;954.100464;686.392029;169.914673;891.064148;629.446167;108.208138;1115.111206;790.630920;450.832092;;;;;;;1164.768433;820.783142;295.892578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;953.309021;686.921509;169.829651;890.068542;629.735657;108.653915;1115.407715;790.250916;450.320709;;;;;;;1164.338257;820.676575;295.237091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;951.987793;687.959717;169.653656;888.821777;629.570007;108.970390;1115.452881;790.133301;449.780396;;;;;;;1163.760620;820.532654;294.595398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;950.338013;688.829102;169.540863;887.400146;629.950195;109.030518;1115.504639;789.667358;449.297913;;;;;;;1162.805176;820.667603;293.765350;833.243347;730.864868;108.018814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;948.700439;689.278992;168.861404;886.124573;629.594910;109.775047;1115.425293;789.503601;449.122620;;;;;;;1162.096069;820.545166;293.032776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;947.945251;689.593506;168.566925;884.587036;629.574402;110.404922;1115.217407;789.477722;448.980530;;;;;;;1161.250977;820.502014;292.192993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;946.222595;690.293884;168.181580;882.875671;629.856873;110.683762;1114.953369;789.382263;448.771088;;;;;;;1160.486450;820.217957;291.348724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;944.547180;690.555054;167.766647;881.104004;629.852783;111.031273;1114.542969;789.144287;448.289032;;;;;;;1159.411377;820.063660;290.538544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;943.657776;690.456238;167.478409;878.999512;630.062012;111.407257;1113.876709;789.079285;447.392456;;;;;;;1158.026611;819.962769;289.742920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;941.709595;691.086121;167.246796;877.278076;629.577820;112.406235;1113.614624;789.101501;446.471466;;;;;;;1156.675049;819.758484;289.191864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;939.660706;691.654480;166.783829;875.584351;629.322388;113.274933;1113.260132;788.899475;445.741302;;;;;;;1155.163086;819.655945;288.264526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;938.651062;691.412048;166.420029;873.177063;629.846558;113.074043;1112.881958;788.744019;445.298492;;;;;;;1153.459351;819.499329;287.265411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;936.401306;691.775024;165.627945;871.472900;629.482117;113.744553;1112.353516;788.496948;444.828979;;;;;;;1152.212646;819.319885;286.415436;;;;812.449341;737.627014;122.893715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;934.805115;692.113708;165.551514;869.563843;629.159058;114.535805;1111.632202;788.239502;444.205353;;;;;;;1150.497681;819.301331;285.110107;;;;808.595398;738.267639;123.932343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;933.181519;691.909912;164.928299;867.168945;629.210144;114.522415;1110.932983;787.944641;443.543518;;;;;;;1148.966675;818.897766;284.033813;;;;806.938538;738.221436;125.049690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;930.745117;692.162109;164.310074;865.552063;628.520630;115.133942;1110.144775;787.862610;443.080811;;;;;;;1147.123169;818.916870;282.940552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;929.164185;692.206726;163.896881;863.815063;628.334534;114.926994;1109.486816;787.641113;442.707184;;;;;;;1145.317871;818.661499;282.268433;;;;;;;802.361450;738.268311;126.349068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;927.459351;692.016541;163.315582;861.576721;628.279602;114.363815;1108.383057;787.309204;442.113068;;;;;;;1143.350342;818.261963;281.683380;;;;;;;800.204102;737.634949;126.514023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;924.991760;692.251160;162.787079;859.802490;627.584534;114.982941;1107.066650;787.239197;441.419159;;;;;;;1141.860107;817.944702;280.689911;;;;;;;797.603760;737.899902;127.510918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;923.210510;692.295044;162.355957;858.110962;627.264404;114.707390;1106.318115;787.234802;441.218353;;;;;;;1140.181519;817.761169;279.534882;;;;;;;794.963806;737.382996;128.326492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;921.725891;692.063965;161.864807;855.781982;626.959839;114.842545;1105.483276;787.075989;441.017792;;;;;;;1138.390137;817.372437;278.567017;;;;;;;793.794556;736.494690;128.029572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;919.473328;692.205261;161.044373;853.914917;626.715759;114.798454;1104.187012;786.718384;440.352692;;;;;;;1136.652100;817.110107;278.104980;;;;;;;791.255981;736.324585;128.480103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;917.995728;692.209900;160.824997;852.181824;626.331909;114.871124;1103.112305;786.425842;439.830627;;;;;;;1134.252930;816.868347;277.380432;;;;;;;789.411072;735.639282;128.286331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;916.159485;691.980042;159.955795;849.725769;626.162354;114.954185;1102.317139;786.137695;439.662048;;;;;;;1132.858643;816.456970;276.403809;;;;;;;787.653381;735.161255;128.940506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;914.305298;692.062317;159.335022;848.106750;626.089783;114.808662;1101.156616;785.605530;439.294891;;;;;;;1131.605835;816.089050;275.587860;;;;;;;785.253906;734.845337;129.071487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;912.730774;691.989563;158.637680;845.896118;625.944092;114.578072;1099.986450;785.308350;438.734650;;;;;;;1129.087769;816.097534;274.908844;;;;;;;782.778809;734.342773;129.329803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;911.019958;691.624939;158.375595;843.612976;626.005859;114.526588;1098.926147;785.238220;437.892090;;;;;;;1127.377319;815.919495;274.710846;;;;;;;781.347412;733.247559;129.140152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;909.068115;691.626831;158.022537;842.033447;626.061462;114.118088;1098.084595;785.155090;437.635284;;;;;;;1125.889648;815.466431;273.967499;;;;;;;780.225403;732.384094;129.027023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;907.147705;691.490540;157.792419;839.683044;626.075684;114.141487;1097.296021;784.882690;437.365143;;;;;;;1123.900635;815.327637;272.949738;;;;;;;777.939941;731.460693;128.898148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;905.657410;691.210815;157.201920;837.859253;626.412292;113.859016;1095.883667;785.076172;437.008453;;;;;;;1122.212280;815.074463;271.888672;;;;;;;776.244141;730.391602;129.165207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;904.392029;691.135437;156.757217;835.684692;626.894592;113.571304;1094.712646;785.289856;436.679657;;;;;;;1120.856445;814.565308;271.784943;;;;;;;773.762512;729.239990;129.782288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;901.913208;691.201782;156.780289;832.888855;627.579529;113.576752;1094.031616;785.143372;436.497955;;;;;;;1118.604370;814.559509;271.304169;;;;;;;772.273315;727.634827;129.332047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;900.013672;691.122070;157.036133;830.664368;628.346802;112.925346;1092.486206;784.875366;436.378113;;;;;;;1116.975586;814.386536;270.519653;;;;;;;771.066345;725.521240;129.293503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;899.461182;690.691040;156.834183;828.759521;629.404297;112.271660;1091.187622;784.613159;435.931793;;;;;;;1116.022217;814.071960;269.642609;;;;;;;770.454773;723.346252;128.842697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;897.567993;690.785950;156.427292;826.746826;630.494873;111.597519;1090.390625;784.577454;435.070221;;;;;;;1114.447876;813.986633;269.428497;;;;;;;769.442444;721.224365;128.504639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;895.315613;690.806519;156.885956;824.449646;631.925598;111.175903;1089.697021;784.422302;434.643646;;;;;;;1112.248535;814.168152;269.250763;;;;;;;768.179016;718.889648;128.351364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;894.100220;690.786255;157.366867;823.306213;632.268921;110.916275;1088.704102;784.553894;434.627167;;;;;;;1111.057617;814.093811;268.822571;;;;;;;767.351685;716.816040;128.340332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;893.488708;690.266968;157.398727;822.260376;631.845154;111.040024;1086.664307;784.312561;434.545624;;;;;;;1110.271240;813.863037;268.270813;;;;;;;765.954224;714.619507;128.940231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;891.857483;689.907654;157.342514;821.291077;631.079224;111.465767;1085.260132;784.137146;434.117920;;;;;;;1108.968506;814.082642;267.453308;;;;;;;765.424133;712.274170;128.737762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;889.794800;689.675110;157.681732;819.489563;630.915649;111.863823;1084.611450;784.211731;433.551239;;;;;;;1107.421631;814.306335;267.609406;;;;;;;765.628723;710.072266;127.961090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;888.433167;689.443787;158.883087;817.941833;630.963989;111.955246;1083.987427;784.143433;433.077972;;;;;;;1105.925171;814.463684;267.909302;;;;;;;765.299377;707.434204;127.738823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
