;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
155;882.437866;719.922607;112.184135;;;;835.701599;635.527283;76.725250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.268433;692.078064;96.042908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;882.476563;719.870239;111.960815;;;;835.653015;635.648071;76.410591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.635803;691.898621;95.890335;;;;1111.483643;871.436340;436.783203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;882.488831;719.790649;111.717400;;;;835.590942;635.642944;76.059433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.463501;691.786987;95.877396;;;;1110.242920;871.724670;437.114807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;882.455444;719.748718;111.589317;;;;835.616394;635.587708;75.767456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.405457;691.702026;95.917534;;;;1109.541260;871.822388;437.178558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;882.336487;719.758606;111.427940;;;;835.583618;635.534180;75.601700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.350891;691.609314;95.884613;;;;1108.985352;871.765076;436.904877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;882.284729;719.663940;111.377800;;;;835.499329;635.413147;75.529030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.392090;691.500671;95.834869;;;;1108.496216;871.744080;436.668640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;882.180786;719.754333;111.306961;;;;835.439758;635.334595;75.504066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.358948;691.379456;95.825241;;;;1108.020630;871.648193;436.608948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;882.104980;719.775330;111.198395;;;;835.384766;635.345764;75.428192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.349182;691.276794;95.809753;;;;1108.288208;871.376648;436.125854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;882.037903;719.673828;111.021873;;;;835.322876;635.351868;75.360222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.544739;691.203064;95.689430;;;;1108.355347;871.076233;435.919159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;881.981689;719.577454;111.102966;;;;835.303406;635.375916;75.384277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.586792;690.954102;95.817421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;881.897461;719.583679;111.132179;;;;835.185242;635.267151;75.328781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.399048;690.901917;95.835777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;881.847046;719.520447;111.149628;;;;835.057983;635.158875;75.304314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.434143;690.811462;95.935745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;881.818909;719.450745;111.184303;;;;835.004456;635.125427;75.282425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.501343;690.701904;95.954895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;881.775391;719.343628;111.313934;;;;834.934631;635.098511;75.107391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.547302;690.677917;95.917885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;881.567078;719.063904;111.565018;;;;834.823669;635.070801;75.008865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.612549;690.569275;95.923325;;;;;;;1106.511230;870.856018;435.628967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;881.601929;719.031494;111.815750;;;;834.700378;635.116882;74.987381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.632019;690.445313;95.841728;;;;;;;1105.134399;871.237122;435.939026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;881.572754;719.007629;112.014977;;;;834.093872;635.808838;74.602623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.620117;690.318237;95.845963;;;;;;;1104.343628;871.286072;436.062286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;881.525269;718.915161;112.160393;;;;834.433960;635.928223;74.689613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.663025;690.218140;95.826530;;;;;;;1103.748901;871.306335;435.967072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;881.461487;718.781494;112.293190;;;;834.635132;635.617126;74.899673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.923645;689.999146;95.505432;;;;;;;1103.312378;871.338440;435.840912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;881.415527;718.649048;112.390770;;;;834.628784;635.102539;75.163963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.121765;689.836731;95.349838;;;;;;;1102.942017;871.311462;435.801941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;881.215515;718.542236;112.593887;;;;834.641968;634.684998;75.543907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.219543;689.705566;95.339294;;;;;;;1102.430786;871.326904;435.551880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;881.102905;718.425781;112.712463;;;;834.632385;634.474854;75.757607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.221802;689.585632;95.328697;;;;;;;1102.502075;870.896179;435.480133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;880.988464;718.342468;112.909325;;;;834.667847;634.461914;75.964859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.182312;689.366150;95.379448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;880.755981;718.282959;113.073372;;;;834.657471;634.494263;76.028328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.175781;689.147217;95.403664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;880.523621;718.171753;113.216721;;;;834.690613;634.596863;76.136032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.062134;688.922119;95.395866;;;;;;;;;;1101.703247;870.648376;435.151917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;880.307068;718.103699;113.436371;;;;834.611572;634.619141;76.300789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.994263;688.696716;95.449226;;;;;;;;;;1100.275269;870.934204;435.712738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;879.888733;718.133850;113.801582;;;;834.538696;634.523132;76.523949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.835449;688.412170;95.485558;;;;;;;;;;1099.276001;871.040405;435.680695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;879.385376;718.156372;114.218796;;;;834.441895;634.316956;76.813171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.662598;688.085449;95.601807;;;;;;;;;;1098.559448;870.970825;435.520050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;878.893738;718.042847;114.767258;;;;834.293091;634.017212;77.186127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.151489;687.748779;95.846512;;;;;;;;;;1097.871338;870.790894;435.772095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;878.444702;717.955200;115.211006;;;;834.109314;633.670593;77.560402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.984619;687.527100;95.883110;;;;;;;;;;1097.224243;870.773071;435.380554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;878.020203;718.012390;115.408615;;;;833.779907;633.323425;77.999138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.758972;687.314087;96.012772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;877.671082;718.075134;115.526909;;;;833.374451;633.068298;78.382484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.288147;687.198486;96.216805;;;;;;;;;;;;;1095.956055;870.813965;435.207825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;877.279297;718.104858;115.734489;;;;832.819824;632.963806;78.677582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.698059;687.096191;97.128494;;;;;;;;;;;;;1095.079956;870.838074;435.237335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;876.717102;718.177612;116.145042;;;;832.224854;633.349731;79.093636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.877441;686.850098;97.302650;;;;;;;;;;;;;1094.175781;870.856873;435.304321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;876.152405;718.231934;116.342361;;;;831.551331;633.969543;79.406570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.335266;686.724792;97.496948;;;;;;;;;;;;;1093.111938;870.736389;435.387909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;875.391296;718.182373;116.623085;;;;830.709412;634.674744;80.018074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.818237;686.599609;98.197128;;;;;;;;;;;;;1092.118286;870.454041;435.355377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;874.289551;718.156677;117.127304;;;;830.083069;634.791321;80.884926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.041870;686.500977;98.674194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;873.173218;718.293884;117.608795;;;;829.248230;634.402283;82.111786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754.740662;686.601929;99.482300;;;;;;;;;;;;;;;;1091.297363;870.041748;434.843689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;872.205200;718.296204;118.311859;;;;828.283020;633.566467;83.402214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1088.831299;870.473877;435.710205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;870.913025;718.553284;118.961075;;;;826.846191;633.291504;84.324379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1087.374146;870.489319;436.269775;752.310608;686.735901;101.104782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;869.560303;718.588196;119.601280;;;;825.410156;633.486755;85.142700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1086.201050;870.188660;436.233643;751.225952;686.653137;101.990044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;868.016541;718.492065;120.703415;;;;824.049438;633.347473;85.898582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1085.969849;869.689941;435.839874;749.723206;686.602234;102.602333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;866.569519;718.582886;121.409065;;;;822.309631;633.376770;86.731865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1085.506348;869.534912;435.340485;748.171265;686.740967;103.933945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;865.032959;718.706543;121.582367;;;;820.564758;633.808594;87.409149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1084.415283;869.402893;435.447571;746.692932;686.816284;104.986221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;863.271545;718.864441;122.590744;;;;818.551025;634.131165;88.736382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1082.705444;869.254395;435.753479;744.287781;687.142090;105.879921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;861.302551;718.916992;123.519707;;;;816.532410;634.400208;90.213943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1081.525146;869.080933;435.999329;742.167053;687.213989;107.459824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;859.048889;719.116394;124.580811;;;;814.434082;634.201233;91.016693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080.860840;868.773499;435.697571;740.236816;687.377625;108.911278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;856.959167;719.062561;125.332901;;;;811.694336;634.293701;91.841339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.217102;687.577942;110.455757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;854.730896;719.182190;126.102081;;;;809.351807;634.405884;93.096931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.918579;687.945557;111.528687;1078.381470;868.460022;435.350769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;852.235840;719.265259;127.096848;;;;806.313110;634.620789;94.415939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.979675;688.284119;112.641777;1076.764038;868.625427;435.632904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;849.617004;719.375732;128.259354;;;;803.545105;634.844788;95.439812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.174377;688.790039;114.455307;1075.557129;868.570129;435.838776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;847.044250;719.304321;129.308365;;;;800.552246;634.929810;96.678291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.292480;689.213745;116.138176;1074.708374;867.751709;435.615082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;844.371948;719.440491;130.366608;;;;797.149231;635.145203;97.497925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.400757;689.661987;117.647980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;841.476746;719.483582;131.773193;;;;793.952637;635.736572;98.759567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.307739;690.171692;118.918335;;;;1072.109375;867.223206;435.355286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;838.271118;719.630493;132.823761;;;;790.390381;636.134949;100.727356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.278076;690.585876;120.297455;;;;1070.697754;867.152954;435.126740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;835.182251;719.785400;133.767426;;;;787.076050;636.344666;101.915291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;715.238708;691.166260;121.629524;;;;1069.604858;866.628967;435.154724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;831.874817;719.677612;135.130402;;;;783.269165;636.653870;102.648453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712.018616;691.938416;122.604897;;;;1068.134277;866.106140;434.995361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;828.670898;719.967285;135.836472;;;;779.055664;636.959595;104.016815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;707.971252;692.467407;124.637642;;;;1067.143433;865.774963;434.633453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;825.033081;720.173218;137.185425;;;;775.385864;637.232300;105.336960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;704.230774;693.007263;126.364273;;;;1065.770264;865.405151;434.659637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
