Grasp60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:43:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;
45;836.158447;498.601471;40.300579;995.835999;800.304810;245.209518;899.044250;494.141693;42.083614;929.623779;584.492554;86.137115;1071.152954;849.120239;407.012726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;840.051941;501.464233;41.831779;997.958069;803.934265;245.665756;902.158386;497.421295;43.314358;932.697815;587.780396;87.120827;1073.425171;850.672729;407.535187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;844.079834;504.401001;42.993488;999.980591;807.377930;245.912766;905.007568;500.778717;44.679405;935.212036;591.458679;88.438622;1075.896606;851.535706;408.367218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;848.164490;507.438782;43.548119;1003.377747;810.534058;246.417679;907.856873;504.334442;45.982059;938.277405;595.240906;89.410126;1077.269409;853.172607;409.259644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;852.114441;511.043854;45.048328;1005.952942;814.291809;246.333023;910.583435;507.913330;47.784313;941.243408;599.102051;90.262421;1079.047485;854.611023;410.632629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;856.399231;514.524414;46.334381;1009.605774;817.776306;246.622711;914.008667;511.343781;49.453640;944.008789;603.164001;91.283386;1081.505127;855.750732;411.826630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;860.436951;518.286438;47.950649;1012.122620;821.726257;246.903442;916.977356;515.245667;51.864758;947.088440;607.210693;92.243362;1083.142578;857.372498;412.560883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;864.178040;522.083618;49.165764;1014.925354;825.595581;247.415680;920.096558;519.276306;53.482174;950.091797;611.479248;92.728722;1085.289795;858.766785;413.354645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;868.346863;526.356201;50.187145;1018.608765;829.139221;247.575073;922.840637;523.425781;54.922207;953.360962;615.793030;93.322426;1087.409302;860.180115;414.304962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;873.359131;530.846008;50.574955;1022.833557;832.854614;247.445313;925.554932;527.719055;56.443024;956.381592;620.447815;94.696335;1089.223145;861.805359;415.515106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;877.737732;535.539307;51.510105;1025.625488;836.836243;248.106766;928.583740;532.117065;57.919739;959.715576;625.014526;95.615517;1090.868530;863.266968;416.821320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;881.980042;540.115479;52.299229;1028.213135;840.964783;248.885971;931.424988;536.727295;60.038261;962.544128;629.593750;96.660881;1092.918091;864.776428;417.817139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;886.547241;545.584351;53.318348;1032.273926;844.299377;249.600540;933.582336;541.297974;61.774067;965.807800;634.086060;97.356438;1094.976563;866.111511;418.824524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;890.416138;550.435547;54.116272;1036.864014;847.639832;249.713776;935.883545;546.128906;63.927757;968.722595;638.832947;98.368248;1097.042236;867.698730;419.683105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;894.909363;555.877075;54.699436;1040.049316;851.567200;250.008011;938.069519;551.058533;65.911423;971.774902;643.758118;98.912712;1099.488770;868.797974;421.013580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;899.523193;561.534485;54.894981;1043.358521;855.541809;251.025208;939.947998;555.641907;67.435814;974.285156;648.423889;99.683449;1101.099121;870.389465;421.931671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;903.459351;567.322083;55.261044;1047.016724;859.128235;251.743271;942.068176;560.652100;69.028526;977.294495;653.250488;100.033035;1103.358154;871.881348;423.568512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;907.023621;573.309998;55.724056;1050.452271;862.623169;252.550125;943.991882;565.680359;70.000511;979.641479;658.134949;100.683685;1104.876465;873.204163;424.510925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;910.717529;579.319092;56.359646;1054.369019;866.066650;253.414856;945.895691;570.616699;70.711525;982.146118;662.805481;101.358513;1107.151489;874.558960;425.988190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;913.227478;585.307983;56.660633;1057.926880;869.877014;254.107819;947.835693;575.486755;71.677101;984.130249;667.375366;102.348526;1108.907715;875.862610;427.062988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;915.555298;591.527344;56.855137;1061.044312;873.168457;255.401871;949.280090;580.529907;72.356972;986.912292;671.953613;103.076912;1111.367432;876.927856;428.477783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;917.179016;597.694031;57.377975;1064.987305;876.149902;256.749847;951.047913;585.583313;72.542023;989.372742;676.858765;103.327965;1113.244873;878.199097;429.702637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;918.073669;603.760010;58.018253;1068.548218;879.720581;257.982483;952.902283;590.607483;73.106331;991.548706;681.872925;103.920654;1115.068481;879.349304;431.030212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;918.736511;609.844421;58.609879;1071.894897;882.865479;259.294647;954.307007;595.442505;73.253456;993.799133;686.405518;103.812874;1117.101074;880.312683;432.436890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;919.909119;616.271667;58.664268;1075.390137;885.666199;260.475372;955.155701;600.512695;73.673653;995.401672;690.808411;104.678963;1119.003906;881.331482;433.734344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;920.072144;623.040100;59.166370;1078.833496;888.676575;261.511627;956.455322;605.413696;73.213509;997.358276;695.306274;104.858719;1120.975708;882.270630;435.474487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;920.029114;629.214478;59.337246;1081.999268;891.806580;262.561218;957.234863;610.282715;73.478706;999.437073;700.086975;105.104095;1122.837036;883.101624;436.949554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;919.895386;635.861145;59.916996;1085.875977;894.445068;263.819214;957.591370;615.383301;73.328232;1000.879517;704.797974;104.921379;1124.489746;883.996826;438.080261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;919.078613;642.297180;60.839516;1089.427734;896.445435;265.028320;957.960632;620.405029;73.149590;1001.717773;709.238159;105.070694;1126.647461;884.704590;439.740204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;917.707642;648.712952;61.335907;1092.164429;898.912964;266.498993;957.983215;625.399170;73.145851;1003.184082;713.574036;105.447235;1128.359619;885.259094;440.946045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;916.241272;655.440308;61.671833;1094.453613;901.520386;268.098724;958.298401;630.071533;72.649071;1004.364685;717.802368;105.546425;1130.235107;885.835144;442.327759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;914.627747;662.030396;62.056545;1097.756714;903.046448;269.506409;958.208740;634.746155;72.191734;1005.457031;721.653015;105.290321;1131.780884;886.405273;443.436768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;912.964355;668.585022;62.196587;1100.247681;905.538818;270.581299;958.198364;639.058899;72.104301;1006.271179;725.555481;105.066399;1133.483521;886.836487;444.773834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;910.793213;675.184937;62.534069;1102.881592;907.462280;271.934418;958.527161;643.076355;71.901138;1006.637756;729.575806;106.002899;1134.848633;887.315613;445.608429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;908.888062;681.548767;62.654224;1105.404663;909.080383;272.966736;958.137024;646.877869;72.226234;1006.976868;733.338501;105.964127;1136.775635;887.449158;446.568512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;907.068359;687.908936;63.003113;1108.474243;910.407043;273.695221;958.245544;650.595520;72.613464;1007.317017;737.100952;105.905655;1138.212036;887.709045;447.498077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;904.729553;694.117188;63.137478;1110.634277;912.194275;274.869843;958.229736;654.317627;72.767693;1007.143860;740.784302;106.581833;1139.311890;887.954651;448.493622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;902.330811;700.278625;63.786026;1112.383301;913.630493;276.050751;957.982361;657.683838;73.509598;1007.079041;744.041443;106.993370;1140.857910;888.246643;449.765533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;899.398438;706.416687;64.393379;1114.981079;914.540222;277.212921;957.903015;660.686035;74.570633;1006.698914;747.196289;107.086845;1141.781250;888.551086;450.106476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;896.494568;712.358276;65.420753;1116.928589;915.486877;277.834961;957.542664;663.402344;75.513329;1006.197083;750.226440;107.428337;1142.874512;888.674744;450.340485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;893.000183;718.323853;66.352974;1119.017090;916.696899;278.566925;957.183533;666.092346;76.524529;1005.587585;753.123474;107.787575;1144.076416;888.718262;450.822540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
