Grasp119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:08:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
82;861.349243;706.227356;115.014160;1092.835205;875.149658;377.973633;;;;;;;1084.446045;876.474060;213.077621;;;;817.961365;614.216675;106.000999;;;;745.893311;661.987244;111.599640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;859.796326;706.350220;115.477661;1091.348022;874.749695;377.754364;;;;;;;1083.724609;876.127686;212.659073;;;;816.756165;614.106812;107.329033;;;;745.171936;661.976807;112.236755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;857.875610;706.480225;116.163826;1090.078247;874.384705;377.372986;;;;;;;1083.159424;875.761780;212.414688;;;;815.610413;614.323669;108.901970;;;;744.131226;661.980957;113.874504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;856.641113;706.049133;117.287285;1089.292358;874.203247;377.021698;;;;;;;;;;;;;813.946899;614.541687;110.689995;;;;742.367859;662.146973;115.686768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;855.249451;706.214233;118.735725;1088.369873;873.942932;376.748199;;;;;;;;;;;;;812.036743;614.571899;112.686226;;;;740.739807;662.422058;116.850601;;;;;;;;;;1081.149414;874.768372;212.629700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;853.759460;706.346191;119.265564;1086.706543;873.665222;376.625214;;;;;;;;;;;;;810.654785;614.921997;114.230522;;;;739.505432;662.645508;117.878227;;;;;;;;;;1080.038818;875.010437;211.798508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;851.713684;706.678589;120.722511;1085.281372;873.517334;376.570282;;;;;;;;;;;;;808.872742;615.194275;115.938942;;;;737.768188;662.916931;119.737366;;;;;;;;;;1078.966797;874.913391;211.359177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;850.347473;706.543518;121.850441;1084.140259;873.013367;376.420807;;;;;;;;;;;;;806.855408;615.315247;117.944626;;;;735.854980;663.358398;121.683243;;;;;;;;;;1077.834717;874.506165;211.405334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;848.209473;706.916443;122.475952;1083.090942;872.475159;376.131256;;;;;;;;;;;;;805.053162;615.634766;119.368927;;;;733.853821;663.650513;123.060585;;;;;;;;;;1077.040039;874.035583;211.316223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;846.160767;707.108215;123.211143;1081.156616;872.438049;375.589447;;;;;;;;;;;;;803.011414;616.024170;120.756691;;;;731.890198;663.846436;124.320160;;;;;;;;;;1076.015991;873.876282;211.165527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;843.941589;707.531677;124.432007;1079.511108;872.193481;375.544128;;;;;;;;;;;;;800.453552;616.513550;122.738029;;;;729.397217;664.231445;125.778763;;;;;;;;;;1074.495850;873.992920;210.725891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;841.415405;708.281860;126.502319;1078.290894;871.816345;375.694794;;;;;;;;;;;;;798.149597;616.809753;124.248306;;;;727.113831;664.464172;127.544205;;;;;;;;;;1072.804321;873.959045;210.831863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;839.011414;708.849670;127.367584;1077.375732;871.381653;375.528442;;;;;;;;;;;;;795.584473;617.178162;125.798386;;;;724.705994;665.072083;129.125610;;;;;;;;;;1071.518433;873.542786;210.871017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;836.237671;709.246704;128.768707;1075.724365;871.195068;375.250031;;;;;;;;;;;;;793.276917;617.725342;127.476463;;;;722.154175;665.313110;130.892929;;;;;;;;;;1069.664917;873.606323;210.948425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;833.738770;709.857422;130.080307;1073.985840;870.892456;375.403351;;;;;;;;;;;;;789.948853;618.379456;129.413940;;;;719.280884;665.956970;132.403168;;;;;;;;;;1067.437256;873.593201;210.915695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;830.618103;710.157471;132.212189;1072.494995;870.353149;375.365723;;;;;;;;;;;;;787.386047;618.927185;130.643738;;;;716.274658;666.367859;134.449829;;;;;;;;;;1065.485229;873.282898;211.118881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;827.274292;710.897339;133.146698;1071.336304;869.867493;375.070648;;;;;;;;;;;;;784.457764;619.297668;131.891815;;;;713.442444;666.889221;136.053650;;;;;;;;;;1063.932373;872.889404;211.222366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;824.620056;710.997742;134.460236;1069.621216;869.617371;374.860931;;;;;;;;;;;;;781.153076;619.989014;133.534302;;;;710.388062;667.707764;137.343384;;;;;;;;;;1061.586426;872.781921;211.079193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;821.073425;711.810913;135.358673;1067.460815;869.230713;374.943329;;;;;;;;;;;;;777.788330;620.633362;135.162964;;;;707.169434;668.507080;138.981522;;;;;;;;;;1059.880249;872.648376;210.928665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;817.762756;712.531067;136.851563;1066.638916;868.829285;374.836334;;;;;;;;;;;;;774.304749;621.143616;136.534378;;;;703.682556;669.369446;140.818771;;;;;;;;;;1057.129639;872.722229;210.698975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;814.793030;712.924561;138.282288;1064.937500;868.481262;374.983093;;;;;;;;;;;;;770.792175;621.962708;137.885696;;;;700.143188;670.090637;142.995895;;;;;;;;;;1054.577148;872.693054;210.886765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;811.176697;713.711182;139.175583;1062.387085;868.164856;374.924408;;;;;;;;;;;;;766.664490;622.695496;139.396149;;;;696.530457;670.994202;144.483521;;;;;;;;;;1051.906250;872.469727;211.148621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;807.206421;714.411438;140.355209;1061.078003;867.533630;374.932190;;;;;;;;;;;;;763.023987;623.474304;140.415222;;;;692.869751;672.225220;145.477325;;;;;;;;;;1049.678467;872.120056;211.188766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;803.532043;715.004639;141.922699;1059.536621;866.990723;374.866669;;;;;;;;;;;;;758.966675;624.527405;141.601379;;;;688.912659;673.303589;147.701889;;;;;;;;;;1046.784912;871.963928;211.372177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;799.775452;715.845337;143.041565;1057.237183;866.640869;374.775391;;;;;;;;;;;;;754.522766;625.538940;143.457031;;;;684.845032;674.409668;149.717438;;;;;;;;;;1044.493164;871.773804;211.075317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;795.857849;716.709656;144.429184;1055.514160;866.280640;374.397675;;;;;;;;;;;;;750.274048;626.263428;144.793793;;;;680.549316;675.638794;150.535309;;;;;;;;;;1040.723022;871.868469;211.598480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;791.657715;717.147766;145.690247;1053.777954;865.656372;374.667084;;;;;;;;;;;;;745.959229;627.139099;145.850281;;;;676.445190;676.820923;152.069168;;;;;;;;;;1037.670532;871.389771;212.092331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;787.665955;718.108398;146.920898;1051.226929;865.283142;374.643555;;;;;;;;;;;;;741.592407;628.177124;147.036163;;;;672.303101;677.992859;153.550797;;;;;;;;;;1034.693604;871.349487;212.273712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;784.070679;718.984253;147.407364;1049.372437;864.678467;374.586761;;;;;;;;;;;;;736.906738;629.183777;148.629730;;;;667.948669;679.248962;154.952576;;;;;;;;;;1031.655640;870.978394;212.063568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;779.529724;719.843018;147.799255;1047.256714;864.079773;374.916412;;;;;;;;;;;;;732.399048;630.188049;149.535172;;;;663.289551;680.626465;156.205673;;;;;;;;;;1028.085571;871.155273;212.340088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;774.979065;720.916382;148.784882;1045.079712;863.766052;374.382202;;;;;;;;;;;;;727.572205;631.321106;150.722809;;;;658.841187;681.987732;157.290741;;;;;;;;;;1024.625122;870.896606;212.573013;2374.398438;276.124451;-132.686447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;770.012878;721.642151;150.394196;1042.491333;863.549683;374.785614;;;;;;;;;;;;;722.734070;632.441223;152.272507;;;;654.559326;683.391541;158.336655;;;;;;;;;;1021.627319;870.468628;212.595367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;765.649719;722.328857;151.224182;1040.474365;862.477478;374.835449;;;;;;;;;;;;;717.774048;633.318481;153.613953;;;;650.059937;684.648438;159.487381;;;;;;;;;;1017.786560;870.642944;213.109085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;761.049377;723.331909;152.190613;1037.867310;861.995911;374.867828;;;;;;;;;;;;;712.813782;634.414124;154.917145;;;;645.122925;685.894958;160.838364;;;;;;;;;;1014.284058;870.306763;213.534607;;;;2374.080566;276.487854;-132.561630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;756.820923;724.016052;153.087616;1035.674438;861.347534;374.949524;;;;;;;;;;;;;707.491455;635.584961;156.327209;;;;639.938293;687.293396;162.437180;;;;;;;;;;1011.011414;869.961243;213.786865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;752.343628;724.767517;154.331375;1032.931152;861.091064;374.811890;;;;;;;;;;;;;702.655640;636.736511;156.925110;;;;635.010559;688.771851;163.572739;;;;;;;;;;1006.616760;869.976318;214.075577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;1030.354614;860.537964;375.076019;;;;;;;;;;;;;697.934692;637.731506;157.481003;;;;630.303955;690.155945;164.419159;;;;;;;;;;1003.249084;869.439819;214.673645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;1027.932007;859.532471;375.079224;;;;;;;;;;;;;692.656616;638.591553;158.449905;;;;625.490601;691.329773;165.456665;;;;;;;;;;999.815796;869.265137;214.831482;;;;;;;742.759277;726.163147;155.879105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;1025.305298;858.967896;375.168884;;;;;;;;;;;;;687.433960;639.815308;159.668518;;;;620.582764;692.729980;166.400772;;;;;;;;;;995.466003;868.999512;214.973648;;;;;;;738.100220;727.102539;156.068970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;1022.650513;858.496643;375.131653;;;;;;;;;;;;;682.231323;640.990845;160.449829;;;;615.841919;693.984680;167.299454;;;;;;;;;;991.963379;868.279907;215.192032;;;;;;;733.289368;727.836487;157.001587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;1019.818726;858.020874;374.820007;;;;;;;;;;;;;676.954407;641.940918;161.199493;;;;610.927734;695.079285;168.304199;;;;;;;;;;988.362427;868.011902;215.105621;;;;;;;728.287170;728.759888;158.340240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;1017.453186;857.111389;375.072540;;;;;;;;;;;;;671.907715;642.811279;161.794571;;;;605.918518;696.319336;169.102722;;;;;;;;;;984.076233;867.970886;215.604706;;;;;;;723.081726;729.853455;159.492737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;1014.336182;856.352661;375.080444;;;;;;;;;;;;;666.819641;643.702454;162.394318;;;;600.838013;697.647217;169.997314;;;;;;;;;;980.637939;867.165894;216.081802;;;;;;;718.392395;730.348694;160.357300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;1011.679749;855.942200;375.183350;;;;;;;;;;;;;661.551514;644.547119;163.387421;;;;595.875122;698.740540;170.536896;;;;;;;;;;976.621460;866.825684;216.081100;;;;;;;714.051697;730.902344;160.452118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;1009.029846;855.138977;374.883453;;;;;;;;;;;;;656.459473;645.553650;163.907913;;;;591.018066;699.657532;171.237839;;;;;;;;;;972.072449;866.638367;216.813385;;;;;;;709.402222;731.658569;160.511063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;1005.962830;854.422668;375.228333;;;;;;;;;;;;;651.504272;646.485352;164.174728;;;;586.143188;700.657898;172.131760;;;;;;;;;;968.158508;865.949219;217.547424;;;;;;;704.784851;732.153259;160.949112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;1003.658569;853.546509;374.873840;;;;;;;;;;;;;646.269165;647.229492;164.640762;;;;581.273010;701.884949;172.702576;;;;;;;;;;964.493225;865.494812;217.368088;;;;;;;699.829163;732.844360;161.671570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;1000.417725;853.076111;375.527222;;;;;;;;;;;;;641.317017;648.177856;164.933884;;;;576.514038;703.235229;172.988632;;;;;;;;;;960.396179;865.153381;217.769974;;;;;;;694.421265;733.454163;163.027023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;997.785767;852.175354;375.001221;;;;;;;;;;;;;636.415894;649.136658;165.159622;;;;571.627747;704.261902;173.509262;;;;;;;;;;956.668823;864.269226;218.229797;;;;;;;689.625183;734.236938;163.700150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;994.767517;851.347412;375.172729;;;;;;;;;;;;;631.424377;649.749939;165.458466;;;;566.609680;705.197937;173.817093;;;;;;;;;;952.456421;863.951233;218.476639;;;;;;;685.243835;734.875000;163.574203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;991.820374;850.684143;374.783936;;;;;;;;;;;;;626.242371;650.284790;166.200699;;;;561.677124;706.327515;174.586334;;;;;;;;;;948.424683;863.567261;218.811050;;;;;;;680.503174;735.455933;163.753830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;989.127930;849.993347;375.416260;;;;;;;;;;;;;621.288391;651.115479;166.607452;;;;557.293945;707.394043;174.860077;;;;;;;;;;945.051270;862.778259;218.823441;;;;;;;675.663574;735.879700;164.603333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;986.382080;848.974609;374.752289;;;;;;;;;;;;;616.325195;651.861877;166.688248;;;;552.832153;708.264832;175.182114;;;;;;;;;;940.763062;862.367493;219.218643;;;;;;;671.360107;736.232910;165.190308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;983.565063;848.001770;375.080414;;;;;;;;;;;;;611.552673;652.729309;166.627167;;;;548.262756;709.022888;175.382614;;;;;;;;;;937.236511;861.800720;219.465897;;;;;;;667.630554;736.502625;164.849945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;980.612366;847.555908;374.219086;;;;;;;;;;;;;606.835754;653.420532;166.661819;;;;543.640686;709.749023;175.454559;;;;;;;;;;933.729675;860.998230;219.531570;;;;;;;663.035889;737.189453;164.986740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;977.980225;846.438232;374.620483;;;;;;;;;;;;;602.133972;654.019104;166.676285;;;;539.054993;710.768555;175.695786;;;;;;;;;;929.580444;860.441833;219.775482;;;;;;;658.087524;737.694092;165.451859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;974.977234;845.578369;374.077209;;;;;;;;;;;;;597.614441;654.674500;166.519958;;;;534.632568;711.653381;175.734818;;;;;;;;;;;;;;;;;;;653.648804;738.142761;166.095383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;972.100830;844.892578;374.204681;;;;;;;;;;;;;593.163818;655.484436;166.537140;;;;530.407898;712.612854;175.809830;;;;;;;;;;;;;;;;;;;649.600586;738.539795;166.491241;922.477173;859.137390;220.205338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;969.564941;843.793091;373.688293;;;;;;;;;;;;;588.716492;656.195313;166.644852;;;;526.015930;713.483154;176.058044;;;;;;;;;;;;;;;;;;;645.952515;739.027039;165.816772;919.457825;858.164490;220.005234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;966.302429;842.951843;373.740326;;;;;;;;;;;;;584.114075;656.709167;166.875046;;;;521.770142;714.060303;176.022034;;;;;;;;;;;;;;;;;;;641.471680;739.780151;165.914841;915.410583;857.708923;220.514648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;964.252869;841.905884;373.359497;;;;;;;;;;;;;579.695374;657.078979;166.918152;;;;517.600159;714.632813;175.832336;;;;;;;;;;;;;;;;;;;636.994324;739.887817;165.968674;911.491333;856.677429;221.057144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;961.207397;841.015808;373.215454;;;;;;;;;;;;;575.341003;657.482849;166.522232;;;;513.387512;715.268921;175.520248;;;;;;;;;;;;;;;;;;;633.187805;739.996094;165.825592;908.616455;855.991394;220.928818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;958.396973;839.983459;373.128052;;;;;;;;;;;;;571.203613;657.901062;166.435364;;;;509.244232;716.077332;175.496552;;;;;;;;;;;;;;;;;;;629.472534;740.363281;164.911545;905.198669;855.513794;220.533829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;955.902527;839.173218;372.541748;;;;;;;;;;;;;567.221375;658.526794;166.247299;;;;505.367096;716.717102;175.563217;;;;;;;;;;;;;;;;;;;625.645264;740.738159;165.009644;901.652527;854.715393;220.695145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;953.320068;838.498657;372.432556;;;;;;;;;;;;;563.265625;658.929443;166.004608;;;;501.501465;717.402222;175.337357;;;;;;;;;;;;;;;;;;;621.984009;740.722778;165.480682;898.416443;853.823303;221.036179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;950.722595;837.115417;371.727875;;;;;;;;;;;;;559.302185;659.166992;165.554062;;;;497.772369;717.994080;174.654541;;;;;;;;;;;;;;;;;;;618.022949;740.848206;165.360733;895.216187;853.109314;220.974792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;947.730530;836.315186;371.921082;;;;;;;;;;;;;555.547974;659.423645;164.924683;;;;494.428925;718.343262;173.966537;;;;;;;;;;;;;;;;;;;614.565247;741.078735;164.620316;892.310303;852.425964;221.172699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;944.896973;835.572937;371.244568;;;;;;;;;;;;;551.844116;659.725708;164.542023;;;;490.891205;718.804016;173.841141;;;;;;;;;;;;;;;;;;;611.148804;741.076660;163.794754;888.775208;851.648560;221.173050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;943.207886;834.349976;370.871857;;;;;;;;;;;;;548.241028;659.913696;164.279144;;;;487.238373;719.257080;173.669174;;;;;;;;;;;;;;;;;;;607.486816;741.238647;164.206894;886.030823;850.645569;221.081116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;939.961487;833.557495;370.402130;;;;;;;;;;;;;544.857788;660.107117;163.244553;;;;483.755005;719.430969;173.328552;;;;;;;;;;;;;;;;;;;604.104980;741.163086;164.294586;883.034485;850.027283;220.937241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;938.022217;832.833069;370.083466;;;;;;;;;;;;;541.279480;660.307861;162.506256;;;;480.790588;719.451294;172.743881;;;;;;;;;;;;;;;;;;;601.085938;741.416870;163.074951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;935.453125;831.846619;369.449615;;;;;;;;;;;;;537.883728;660.337341;161.640396;;;;477.386383;719.665344;172.249557;;;;;;;;;;;;;;;;;;;598.163696;741.124207;162.411514;;;;876.937805;848.687317;220.758911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;932.576965;831.086060;369.164551;;;;;;;;;;;;;534.612976;660.453430;161.156906;;;;474.109070;719.776123;172.040649;;;;;;;;;;;;;;;;;;;594.514771;741.310120;162.704529;;;;874.807861;847.654541;220.294815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;930.479553;830.222229;368.197296;;;;;;;;;;;;;531.570129;660.283569;160.448441;;;;470.967865;719.853333;171.666733;;;;;;;;;;;;;;;;;;;591.411804;741.066772;162.036453;;;;872.069824;847.036804;219.984756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;928.645081;829.391479;367.957733;;;;;;;;;;;;;528.520264;660.410278;160.199615;;;;468.096710;719.853943;170.359329;;;;;;;;;;;;;;;;;;;588.654175;741.048706;161.319855;;;;869.216797;846.440369;219.705414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;925.640808;828.723389;367.700562;;;;;;;;;;;;;525.501770;660.301270;159.551224;;;;465.604706;719.829346;169.836578;;;;;;;;;;;;;;;;;;;586.312439;740.731323;160.511002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;923.559570;827.723328;367.234344;;;;;;;;;;;;;522.520386;660.136719;158.790329;;;;462.719391;719.832947;169.483215;;;;;;;;;;;;;;;;;;;583.012756;740.703979;160.403412;;;;;;;863.601013;845.105896;219.496841;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;921.920410;826.948730;366.234528;;;;;;;;;;;;;519.728088;660.068237;158.277679;;;;459.867920;719.686829;168.624329;;;;;;;;;;;;;;;;;;;580.291809;740.576965;159.604965;;;;;;;861.337158;844.362915;219.523407;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;919.510681;826.268311;366.110657;;;;;;;;;;;;;517.178894;660.003052;157.444855;;;;457.231567;719.638000;167.451218;;;;;;;;;;;;;;;;;;;577.890503;740.617432;158.560135;;;;;;;859.125000;843.334778;219.105453;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;916.969116;825.539917;365.238892;;;;;;;;;;;;;514.676270;659.805481;156.612274;;;;454.647308;719.587769;167.146759;;;;;;;;;;;;;;;;;;;575.399780;740.516296;158.124283;;;;;;;856.874512;842.845947;218.808228;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;915.401489;824.468140;364.784241;;;;;;;;;;;;;512.200134;659.694763;155.669006;;;;452.426758;719.429077;166.612900;;;;;;;;;;;;;;;;;;;572.645752;740.156616;157.563873;;;;;;;854.428650;842.109436;218.056641;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;913.710632;823.830444;363.849640;;;;;;;;;;;;;509.903107;659.797974;154.702469;;;;449.749939;719.375916;165.583405;;;;;;;;;;;;;;;;;;;570.361938;740.020386;156.820389;;;;;;;853.057861;841.383911;217.732910;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;911.468628;823.109985;363.814911;;;;;;;;;;;;;507.458344;659.655823;153.882690;;;;447.515076;719.417847;164.476974;;;;;;;;;;;;;;;;;;;568.266602;739.817871;155.502884;;;;;;;850.165771;841.024414;217.412064;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;909.191040;822.292236;363.251587;;;;;;;;;;;;;505.146057;659.545227;153.132904;;;;445.328644;719.405945;163.768005;;;;;;;;;;;;;;;;;;;566.303040;739.653931;154.613403;;;;;;;847.825928;840.546265;217.492859;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;907.711670;821.285034;362.904449;;;;;;;;;;;;;502.860443;659.150024;152.322281;;;;443.462097;719.314209;162.152466;;;;;;;;;;;;;;;;;;;563.599182;739.223450;154.548889;;;;;;;846.123230;839.416626;217.249496;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;905.969177;820.737183;362.015961;;;;;;;;;;;;;500.595367;658.832520;151.530502;;;;441.172607;719.008606;161.446045;;;;;;;;;;;;;;;;;;;561.679993;739.026184;153.297470;;;;;;;844.191711;838.706482;216.910797;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;903.639038;820.334290;361.470856;;;;;;;;;;;;;498.768402;658.539612;149.960190;;;;439.273254;718.693237;160.894882;;;;;;;;;;;;;;;;;;;560.131287;738.671570;152.184631;;;;;;;842.201660;838.364929;216.536453;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;901.432739;819.543213;361.289307;;;;;;;;;;;;;496.794647;658.260254;149.284744;;;;437.157684;718.265198;159.577164;;;;;;;;;;;;;;;;;;;557.892944;738.536926;151.792877;;;;;;;840.114258;837.754822;216.251312;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;900.182190;818.689026;360.565125;;;;;;;;;;;;;495.001617;657.883118;148.521927;;;;435.071381;718.001831;158.922806;;;;;;;;;;;;;;;;;;;555.652588;738.147156;151.212051;;;;;;;838.752991;837.034973;215.811401;;;;;;;;;;;;;;;;;;;;;;;;;;;
