;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
98;;;;912.634644;719.387817;153.239670;1171.614136;758.727356;354.120453;;;;;;;;;;;;;1124.226807;800.329895;230.009613;862.904297;632.982849;153.398132;;;;;;;;;;;;;;;;;;;781.195190;732.602600;139.742035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;;;;912.103882;718.998840;152.668854;1170.628052;758.828430;353.403442;;;;;;;;;;;;;1123.286133;800.221375;229.604797;862.056824;632.690918;152.087204;;;;;;;;;;;;;;;;;;;779.736694;731.739075;139.132080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;911.215515;718.745789;151.518433;1170.057739;758.890198;352.919403;;;;;;;;;;;;;1121.824585;800.174927;228.708282;861.564697;631.882141;150.489517;;;;;;;;;;;;;;;;;;;778.505920;730.553894;138.109589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;;;;909.610229;718.676941;150.172974;1169.161011;759.031067;352.404083;;;;;;;;;;;;;1120.491211;800.127625;227.994019;860.982971;631.341736;149.110260;;;;;;;;;;;;;;;;;;;777.489624;729.811707;137.432083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;;;;908.501160;718.489075;149.246338;1167.921509;759.287048;352.146606;;;;;;;;;;;;;1119.518311;800.007141;227.873810;860.638916;630.568726;148.172379;;;;;;;;;;;;;;;;;;;776.818359;729.108215;136.455978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;;;;907.428162;718.252991;148.170609;1166.758911;759.428528;351.687256;;;;;;;;;;;;;1118.239258;799.828247;227.218140;859.954224;630.699890;146.175064;;;;;;;;;;;;;;;;;;;775.826782;728.345764;135.567062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;;;;907.205078;717.727600;147.415558;1165.918335;759.568298;351.435150;;;;;;;;;;;;;1116.486328;799.675659;226.758652;859.415771;629.710938;144.864029;;;;;;;;;;;;;;;;;;;774.546082;727.396667;134.746948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;;;;906.512939;717.167725;146.648743;1165.181519;759.637085;351.252472;;;;;;;;;;;;;1115.142700;799.688293;226.042801;858.394226;629.203491;144.553207;;;;;;;;;;;;;;;;;;;773.577393;726.487732;134.001282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;;;;905.294189;716.822937;145.621368;1164.262573;759.802612;350.806946;;;;;;;;;;;;;1114.269653;799.522827;225.447983;857.211426;628.911377;142.471878;;;;;;;;;;;;;;;;;;;773.030823;725.988831;133.659500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;;;;904.297241;716.647949;144.584183;1163.155396;760.046570;350.024445;;;;;;;;;;;;;1113.747559;799.059998;225.011429;856.529175;628.637878;141.257217;;;;;;;;;;;;;;;;;;;772.037292;725.665771;133.392670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;;;;903.380371;716.428284;143.549286;1161.918335;760.274170;348.918549;;;;;;;;;;;;;1112.778442;798.687378;224.531860;855.870972;628.346191;140.428299;;;;;;;;;;;;;;;;;;;770.703918;724.774109;133.052338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;;;;902.404724;716.291809;142.369705;1161.335938;760.482544;348.554016;;;;;;;;;;;;;1111.130493;798.856262;224.002106;854.916687;628.010010;138.548203;;;;;;;;;;;;;;;;;;;769.763489;723.911560;132.509842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;;;;901.592773;716.141663;141.886688;1160.716553;760.523315;348.183777;;;;;;;;;;;;;1109.749878;798.916931;223.328110;853.838745;627.752502;137.774841;;;;;;;;;;;;;;;;;;;769.420288;723.125305;131.878250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;900.656067;715.745117;141.521057;1159.674316;760.740051;347.479126;;;;;;;;;;;;;1108.464600;798.819702;222.586365;852.560852;627.627380;136.501328;;;;;;;;;;;;;;;;;;;768.793579;723.127014;131.863388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;900.188538;715.177185;140.466156;1158.622803;761.055054;347.028229;;;;;;;;;;;;;1107.497681;798.609924;222.338638;851.762756;626.815308;135.521362;;;;;;;;;;;;;;;;;;;768.108643;723.005737;131.733978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;899.602173;714.800293;139.150543;1157.762939;761.326050;346.667114;;;;;;;;;;;;;1107.169556;798.318665;221.929276;851.833069;626.031433;134.777771;;;;;;;;;;;;;;;;;;;767.643372;722.105408;131.123093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;899.406677;714.386047;138.139282;1156.943237;761.554016;346.171082;;;;;;;;;;;;;1105.877441;798.598816;221.061234;850.952759;625.880615;133.806091;;;;;;;;;;;;;;;;;;;767.082520;721.471069;130.508026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;899.109985;714.149231;137.618637;1156.251587;761.638855;345.584320;;;;;;;;;;;;;1104.751343;798.674500;220.384293;849.485657;625.814880;133.310684;;;;;;;;;;;;;;;;;;;766.211365;721.220093;130.530807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;898.667603;713.980103;137.270050;1155.541260;761.823730;345.429016;;;;;;;;;;;;;1104.031494;798.655273;219.751572;848.585754;625.646606;131.487030;;;;;;;;;;;;;;;;;;;765.511292;720.988525;130.479294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;897.893921;713.563904;136.486908;1154.315552;762.128052;345.101990;;;;;;;;;;;;;1103.496826;798.660645;218.892914;846.619995;625.895691;129.943420;;;;;;;;;;;;;;;;;;;765.210083;720.433960;130.259033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;897.117798;713.211060;135.464294;1153.567139;762.339844;344.635651;;;;;;;;;;;;;1103.048340;798.481018;218.456787;845.872070;625.806213;129.279999;;;;;;;;;;;;;;;;;;;765.002869;719.760254;129.897644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;896.374512;712.829529;135.128220;1152.951538;762.565430;344.072815;;;;;;;;;;;;;1102.446045;798.403198;217.938431;846.088623;624.724487;128.355774;;;;;;;;;;;;;;;;;;;764.274475;719.133179;128.883621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;895.606506;712.476379;134.906021;1152.264771;762.685425;343.593445;;;;;;;;;;;;;1101.705078;798.484741;217.384918;845.177917;624.092041;126.372078;;;;;;;;;;;;;;;;;;;764.215637;717.753601;127.895737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;894.951416;712.579285;134.154144;1151.553833;762.955627;343.122711;;;;;;;;;;;;;1100.984131;798.637878;216.945099;843.977112;623.981323;125.230469;;;;;;;;;;;;;;;;;;;763.568909;717.461975;128.101364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;894.629028;712.359680;133.370041;1150.856567;763.335754;342.627777;;;;;;;;;;;;;1100.410034;798.691528;216.435104;841.808105;623.971863;123.731880;;;;;;;;;;;;;;;;;;;763.713135;716.825623;127.954147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;894.375671;712.139465;132.906403;1150.184326;763.708252;342.096375;;;;;;;;;;;;;1099.738525;798.859802;215.821930;840.598633;623.907898;123.084679;;;;;;;;;;;;;;;;;;;763.056946;715.420349;128.379227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;894.529663;711.756226;132.413452;1149.182251;764.011719;341.417847;;;;;;;;;;;;;1099.128540;798.944946;215.149002;839.730835;623.920105;120.841278;;;;;;;;;;;;;;;;;;;763.194580;714.997864;128.391388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;894.160339;711.425903;131.894806;1148.623291;764.231934;341.119141;;;;;;;;;;;;;1098.651611;799.037415;214.585144;838.653625;623.880127;118.902039;;;;;;;;;;;;;;;;;;;764.284302;713.412476;127.680382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;893.941040;711.260742;131.564621;1148.073242;764.420410;340.739349;;;;;;;;;;;;;1098.275635;799.291443;214.087967;836.209412;624.655945;117.488731;;;;;;;;;;;;;;;;;;;764.172546;712.928101;128.008026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;893.795288;711.077148;131.436295;1147.851196;764.536804;340.693939;;;;;;;;;;;;;1098.428467;799.277283;213.646866;834.875793;624.677612;115.653015;;;;;;;;;;;;;;;;;;;763.954712;712.358398;128.422394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;893.640198;710.886292;131.250824;1146.743652;765.212708;340.250427;;;;;;;;;;;;;1098.258789;799.203430;213.267807;833.496216;625.140259;113.816124;;;;;;;;;;;;;;;;;;;764.845825;710.401794;127.248581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;893.518372;710.590027;131.096817;1145.659058;765.573608;339.549683;;;;;;;;;;;;;1097.838623;799.387207;212.901825;832.220459;625.657410;112.159637;;;;;;;;;;;;;;;;;;;765.117981;709.890442;126.886421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;893.733398;710.148621;130.590698;1145.201416;765.973206;339.184448;;;;;;;;;;;;;1097.213501;799.760132;212.488358;831.708191;625.725159;111.409653;;;;;;;;;;;;;;;;;;;765.049866;709.321777;126.816734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;893.457703;709.638977;130.676483;1144.648438;766.503357;338.968964;;;;;;;;;;;;;1096.677368;800.107117;212.065735;831.163940;625.599243;110.995514;;;;;;;;;;;;;;;;;;;765.147644;708.493408;126.911087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;893.253418;709.274292;130.815186;1144.518921;766.834839;338.886353;;;;;;;;;;;;;1096.256592;800.484192;211.554901;830.273315;625.911560;110.233139;;;;;;;;;;;;;;;;;;;765.438721;707.548889;126.826607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;893.114319;708.893555;130.772949;1144.070313;767.398865;338.694275;;;;;;;;;;;;;1095.937744;800.926270;211.362747;829.823669;625.991882;109.858910;;;;;;;;;;;;;;;;;;;765.799866;706.802307;126.799507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;893.193970;708.508972;130.803894;1143.672241;767.922058;338.601685;;;;;;;;;;;;;1095.751831;801.179688;211.215103;829.458679;625.995300;109.586235;;;;;;;;;;;;;;;;;;;766.207947;705.871826;126.317261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;893.225952;708.159485;130.711227;1143.013306;768.393555;338.262329;;;;;;;;;;;;;1095.392334;801.597168;210.895584;829.316956;625.915588;109.300613;;;;;;;;;;;;;;;;;;;766.502686;705.210205;125.821098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;893.218506;707.961487;130.751266;1142.206909;768.835144;337.730042;;;;;;;;;;;;;1095.036255;802.010742;210.337814;829.128174;625.881226;109.357544;;;;;;;;;;;;;;;;;;;767.523865;704.218750;124.848183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;893.501831;707.441345;130.901703;1141.349731;769.257507;336.947540;;;;;;;;;;;;;1094.747803;802.416077;209.993332;829.218567;626.149719;108.954941;;;;;;;;;;;;;;;;;;;768.222900;703.776550;124.330292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;893.628296;707.260376;131.067001;1141.237305;769.505432;336.943054;;;;;;;;;;;;;1094.672363;802.790100;209.850082;828.972168;626.289734;109.097923;;;;;;;;;;;;;;;;;;;768.404419;703.474365;124.243683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;893.566528;707.225647;131.217575;1141.079590;769.962708;336.972900;;;;;;;;;;;;;1095.017456;802.941589;209.625549;828.768066;626.351257;109.523422;;;;;;;;;;;;;;;;;;;768.183228;703.106079;124.289474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;893.522400;707.198425;131.289642;1140.662476;770.533997;336.782867;;;;;;;;;;;;;1094.962769;803.412354;209.097748;828.681396;626.322388;109.666222;;;;;;;;;;;;;;;;;;;768.133545;702.806519;124.296051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;893.445374;707.113281;131.594818;1139.686035;771.404602;336.269531;;;;;;;;;;;;;1094.876099;803.641479;209.097321;828.570496;626.311279;109.753448;;;;;;;;;;;;;;;;;;;768.300232;702.538452;124.355736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;893.223022;707.133484;131.972809;1139.063110;772.034180;335.859497;;;;;;;;;;;;;1094.508057;804.267273;208.610504;828.315674;626.161255;110.153854;;;;;;;;;;;;;;;;;;;768.493103;702.197571;124.428383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;892.796570;707.160400;132.674896;1138.448486;772.429626;335.493866;;;;;;;;;;;;;1094.284546;804.810181;208.413132;828.086060;625.833252;110.941544;;;;;;;;;;;;;;;;;;;768.620911;701.828979;124.534462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;892.693237;707.148315;133.037384;1138.021484;772.649536;335.237366;;;;;;;;;;;;;1094.170776;805.310547;208.301651;827.868164;625.605286;111.489830;;;;;;;;;;;;;;;;;;;768.723267;701.462341;125.219643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;892.897217;707.095093;133.224167;1137.502075;772.862305;335.304779;;;;;;;;;;;;;1094.020630;805.812378;208.219055;827.778687;625.520935;112.064133;;;;;;;;;;;;;;;;;;;768.430298;701.122314;126.190491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;892.862854;707.249695;133.309845;1136.513672;773.524170;335.194763;;;;;;;;;;;;;1093.887695;806.390747;208.055344;827.699707;625.497864;112.869339;;;;;;;;;;;;;;;;;;;768.169434;701.336975;127.630058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;893.044189;707.229980;133.905548;1135.572021;774.313721;335.029480;;;;;;;;;;;;;1093.706421;806.814819;207.973663;827.714844;625.483215;113.847900;;;;;;;;;;;;;;;;;;;768.100464;701.388489;128.561417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;893.180786;707.273071;134.772446;1134.621704;775.082153;334.766724;;;;;;;;;;;;;1093.346558;807.300903;207.838211;827.626953;625.567627;115.339203;;;;;;;;;;;;;;;;;;;767.986267;701.444275;129.023666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;892.432800;707.837585;135.772110;1134.124756;775.682800;334.342560;;;;;;;;;;;;;1093.115479;807.774719;207.747055;827.445557;625.634460;116.808823;;;;;;;;;;;;;;;;;;;767.506470;701.472229;129.604156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;891.649719;708.269897;136.734970;1133.913330;775.976440;334.403442;;;;;;;;;;;;;1092.816040;808.406555;207.841690;827.054138;625.684631;118.085655;;;;;;;;;;;;;;;;;;;767.029114;701.625427;130.385574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;891.438354;708.282349;137.871033;1133.051636;776.741882;334.381592;;;;;;;;;;;;;1092.422119;809.043030;207.904816;826.496887;625.749329;119.861191;;;;;;;;;;;;;;;;;;;766.985229;701.833557;131.029739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;891.032532;708.535400;138.421478;1132.358154;777.211792;334.272797;;;;;;;;;;;;;1091.761353;809.694824;207.941574;825.948853;625.719666;121.985039;;;;;;;;;;;;;;;;;;;766.696899;701.907410;132.810806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;890.114258;708.940735;139.515060;1131.625122;777.685059;334.475830;;;;;;;;;;;;;1090.852051;810.286438;208.342987;825.252136;625.652100;123.856117;;;;;;;;;;;;;;;;;;;765.750916;702.125916;134.437164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;889.011597;709.457947;140.693893;1130.474365;778.282166;334.661957;;;;;;;;;;;;;1089.874512;810.769165;208.693710;824.376648;625.955933;126.181503;;;;;;;;;;;;;;;;;;;765.050476;702.402161;135.605576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;888.505676;709.306702;142.377289;1129.150146;779.109558;334.470978;;;;;;;;;;;;;1089.206177;811.378113;208.887527;823.465149;626.277771;127.946259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;887.649536;709.548584;143.547012;1127.890991;779.859192;334.118744;;;;;;;;;;;;;1088.513428;812.127747;208.934128;822.652649;626.452393;129.616425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;886.473328;710.077454;144.758209;1127.210327;780.241333;334.057465;;;;;;;;;;;;;1087.715698;812.871765;209.122391;821.655212;626.598816;131.992432;;;;;;;;;;;;;;;;;;;;;;761.590881;702.790833;141.249176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
