;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
131;;;;;;;888.845154;715.142212;126.518333;834.294678;626.941589;115.334534;1127.567627;874.794250;401.090881;;;;;;;;;;;;;;;;1069.867676;869.149353;238.897980;;;;756.784119;700.452820;132.021698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;;;;888.771301;714.932312;126.414757;833.451782;627.094299;114.533791;1126.703369;875.018982;400.895660;;;;;;;;;;;;;;;;1069.127441;869.210693;238.767471;;;;756.174622;699.556091;131.952652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;;;;888.518066;714.799927;126.359314;832.669312;627.268494;113.903992;1126.076050;875.102356;400.977692;;;;;;;;;;;;;;;;1068.729004;869.182312;238.626053;;;;756.083862;698.186707;131.911972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;;;;888.345398;714.618835;126.321060;832.047424;627.418518;113.159210;1125.036865;875.337524;400.800385;;;;;;;;;;;;;;;;1068.424683;869.209595;238.324341;;;;757.106812;696.455322;130.410263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;;;;888.256775;714.418640;126.285614;831.894348;627.426697;112.669891;1124.172974;875.514465;400.429230;;;;;;;;;;;;;;;;1068.251221;869.298645;237.826523;;;;758.293274;694.925720;128.664993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;;;;888.341125;714.314514;126.161217;831.823486;627.400391;112.411552;1123.626831;875.626221;400.153748;;;;;;;;;;;;;;;;1068.174316;869.542419;237.313675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;;;;888.360962;714.305725;126.178482;831.815308;627.230225;112.342010;1123.177979;875.813904;399.836609;;;;;;;;;;;;;;;;1067.811157;869.905151;237.067795;;;;;;;760.017639;691.944458;126.016953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;;;;888.121338;714.262024;126.259064;831.757141;627.084900;112.262810;1122.730591;876.017212;399.568237;;;;;;;;;;;;;;;;1067.405029;870.175171;237.019623;;;;;;;760.597473;691.252991;125.083939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;;;;887.940552;714.366882;126.386307;831.725830;626.825073;112.055328;1122.381958;876.199097;399.566528;;;;;;;;;;;;;;;;1067.032104;870.455139;236.951340;;;;;;;760.977783;690.653381;124.526680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;;;;887.786743;714.495789;126.606026;831.736389;626.708191;111.992798;1121.942139;876.388123;399.713043;;;;;;;;;;;;;;;;1066.598633;870.860229;236.995575;;;;;;;761.264343;690.162598;124.169952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;;;;887.420593;714.682495;126.947731;831.694031;626.773071;112.354683;1120.994263;876.645386;399.757690;;;;;;;;;;;;;;;;1066.298584;871.189514;237.036758;;;;;;;761.313171;689.638855;123.619972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;;;;887.156433;714.790894;127.216255;831.672729;626.824951;112.535889;1120.070923;876.732666;399.744446;;;;;;;;;;;;;;;;1065.977539;871.594666;236.941818;;;;;;;761.332642;689.499817;123.263031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;;;;887.138428;715.067017;127.900642;831.613342;626.842285;112.734238;1119.353760;876.782593;399.579620;;;;;;;;;;;;;;;;1065.857056;872.065308;236.795624;;;;;;;761.404968;689.454163;123.092545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;;;;886.934143;715.022278;128.948776;831.648132;626.917175;112.923615;1118.611572;876.746948;399.502747;;;;;;;;;;;;;;;;1065.667603;872.531311;236.762619;;;;;;;761.361145;689.381042;122.933357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;;;;886.689758;715.136719;129.553619;831.555847;627.003052;113.230057;1118.050903;876.971802;399.366852;;;;;;;;;;;;;;;;1065.490356;873.081055;236.837952;;;;;;;761.227295;689.399231;122.740494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;;;;886.583252;715.283020;130.251068;831.570190;627.242615;113.812569;1117.694336;877.224731;399.207123;;;;;;;;;;;;;;;;1065.368286;873.641785;236.948685;;;;;;;761.103638;689.469421;122.404076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;;;;886.490234;715.631653;130.745331;831.591919;627.476807;114.801628;1117.344238;877.471008;399.183502;;;;;;;;;;;;;;;;1065.538452;873.896484;237.283035;;;;;;;761.421448;689.573608;122.118652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;;;;886.010620;716.448975;131.287460;831.683716;627.755249;115.646378;1116.774536;877.721863;399.370880;;;;;;;;;;;;;;;;1065.537109;874.318298;237.357407;;;;;;;761.351013;689.668152;122.180382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;;;;885.552795;717.410278;132.600479;831.760498;628.139404;116.864067;1116.203857;877.986572;399.491882;;;;;;;;;;;;;;;;1065.183228;874.839111;237.609909;;;;;;;761.290710;689.754761;122.497810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;;;;884.844299;718.292358;133.577545;831.772095;628.502258;118.580849;1115.696777;878.194275;399.722076;;;;;;;;;;;;;;;;1064.513550;875.909302;237.405197;;;;;;;761.348816;689.985840;123.054489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;;;;884.621399;718.851807;134.016724;831.700806;628.724121;120.348389;1115.094238;878.411499;400.078400;;;;;;;;;;;;;;;;1064.156250;876.824463;237.482162;;;;;;;761.568115;690.292786;123.665901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;;;;884.472412;719.226379;134.529099;831.800598;629.065796;121.753235;1114.324829;878.538025;400.270111;;;;;;;;;;;;;;;;1064.063599;877.680298;237.777130;;;;;;;761.502136;690.828491;124.600983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;;;;884.679443;719.534973;136.011566;831.746887;629.824890;124.258102;1114.019165;878.644287;400.461792;;;;;;;;;;;;;;;;1064.002808;878.639038;238.138367;;;;;;;760.741577;691.400757;125.810806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;;;;884.353333;720.429993;137.579315;831.298950;630.282166;126.023193;1113.740845;878.736267;400.672180;;;;;;;;;;;;;;;;1063.837646;879.477051;238.049255;;;;;;;760.213440;691.908447;126.930771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;;;;884.038757;721.380981;138.435410;831.188721;630.830872;128.034119;1112.985962;879.001465;400.996857;;;;;;;;;;;;;;;;1063.843750;880.253479;238.273712;;;;;;;760.327209;692.343445;127.770233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;;;;883.517151;722.049622;140.088318;830.905701;631.498535;130.673782;1112.172485;879.402771;401.455933;;;;;;;;;;;;;;;;1064.332153;880.792480;238.762436;;;;;;;760.508789;692.917908;128.586304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;;;;882.678101;723.007568;141.712173;830.675964;631.877991;132.763489;1111.314697;879.782471;401.896454;;;;;;;;;;;;;;;;1063.785889;882.308899;239.144196;;;;;;;760.439514;693.480591;129.711929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;;;;881.568604;723.548706;143.512192;830.389587;632.508545;135.359894;1110.833984;880.217468;402.099915;;;;;;;;;;;;;;;;1063.178711;883.362305;239.503479;;;;;;;760.177979;693.946838;131.512726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;;;;881.063110;724.190918;145.656387;830.149475;633.169983;137.858124;1110.493286;880.526550;402.297913;;;;;;;;;;;;;;;;1062.812500;884.263123;239.939301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;;;;881.158875;724.773743;147.202148;829.472839;633.863953;140.383148;1109.727661;881.071472;402.732330;;;;;;;;;;;;;;;;1062.630737;885.292664;240.505310;;;;;;;;;;758.953735;695.255615;134.873276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;;;;880.618835;725.481567;148.241821;828.804810;634.450562;143.472275;1108.444702;881.476257;403.245880;;;;;;;;;;;;;;;;1062.659058;885.834473;241.183609;;;;;;;;;;758.656738;695.688843;137.021896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;;;;879.250732;726.543152;150.135559;828.036621;634.912048;145.835983;1107.628784;881.857056;403.755646;;;;;;;;;;;;;;;;1061.977539;886.622864;241.605209;;;;;;;;;;757.796021;696.091736;139.452271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;;;;877.844971;727.465027;152.577942;827.198547;635.521667;148.614029;1107.009766;882.113403;404.010376;;;;;;;;;;;;;;;;1061.109253;887.863342;241.969116;;;;;;;;;;756.661438;696.401123;141.197556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;;;;877.642883;727.986816;154.281784;826.635193;636.001526;150.736847;1106.078369;882.319702;404.543671;;;;;;;;;;;;;;;;1060.445679;888.717163;242.651337;;;;;;;;;;754.957275;697.215210;143.529297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;;;;876.237488;729.096130;155.907806;825.451233;636.956360;153.529343;1104.871094;882.675598;405.186615;;;;;;;;;;;;;;;;1059.748901;889.464111;243.198227;;;;;;;;;;753.760498;697.680664;145.998123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;;;;873.921997;730.057922;157.777817;824.090576;637.552307;155.703110;1103.931396;883.028992;405.575775;;;;;;;;;;;;;;;;1058.711914;890.301331;243.347244;;;;;;;;;;752.546204;698.446411;147.981430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;;;;872.978271;730.076904;160.267441;822.491150;638.015564;158.148239;1102.790771;883.369568;406.092194;;;;;;;;;;;;;;;;1057.103638;891.571045;243.997131;;;;;;;;;;750.861633;699.030701;149.915375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;;;;870.806885;731.228882;162.004776;820.616516;638.648682;160.332550;1101.358154;883.657837;406.654022;;;;;;;;;;;;;;;;1056.488159;891.974792;244.816376;;;;;;;;;;749.179382;699.470947;152.352020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;;;;868.968567;731.828308;163.809647;818.914124;639.343628;162.522064;1099.913208;883.930664;406.767853;;;;;;;;;;;;;;;;1054.570435;893.038086;245.748840;;;;;;;;;;747.141174;700.055481;154.557480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;;;;866.527588;732.717468;165.125275;816.530701;640.221802;165.042374;1098.275879;884.408997;407.105347;;;;;;;;;;;;;;;;1052.585938;893.748840;246.654190;;;;;;;;;;744.605164;700.753967;156.621628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;;;;864.813049;733.539673;166.970535;814.481262;640.831543;167.052094;1096.928955;884.785583;407.502716;;;;;;;;;;;;;;;;1050.931885;894.151672;247.158661;;;;;;;;;;743.153931;701.584839;158.206848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;;;;861.634216;734.157593;169.085464;811.699341;641.769470;169.614716;1095.852905;885.033081;407.886261;;;;;;;;;;;;;;;;1049.211182;895.006226;247.170441;;;;;;;;;;740.191162;702.423218;160.393784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;;;;859.260620;735.005066;171.049530;809.052368;642.377747;171.603653;1093.794189;885.266663;408.533569;;;;;;;;;;;;;;;;1047.553101;895.506104;247.746216;;;;;;;;;;737.238281;703.212830;162.819397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;;;;855.763611;736.155518;172.581985;806.066406;643.124939;174.024521;1092.253662;885.455017;408.418335;;;;;;;;;;;;;;;;1044.467285;896.539246;248.425140;;;;;;;;;;734.175964;703.972046;164.967804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;;;;852.761475;736.830750;174.327423;802.914001;643.972595;175.893158;1090.209717;885.837891;408.316467;;;;;;;;;;;;;;;;1042.021118;897.132690;249.252991;;;;;;;;;;730.828857;705.113892;166.680923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;;;;849.591309;737.408142;175.487076;799.388794;645.096497;177.884155;1088.401978;885.887817;408.890808;;;;;;;;;;;;;;;;1039.371216;897.324707;249.733582;;;;;;;;;;727.344421;706.112061;168.390839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;;;;846.155640;738.183777;176.959076;796.030090;645.973267;180.081451;1087.139526;886.030396;408.918915;;;;;;;;;;;;;;;;1037.026367;897.814880;249.868744;;;;;;;;;;724.103638;707.146545;170.148239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;;;;842.653992;739.359009;178.540680;792.226563;646.551697;181.878021;1084.744507;886.055969;409.226959;;;;;;;;;;;;;;;;1034.296509;898.047302;250.053818;;;;;;;;;;720.560913;708.136536;171.747421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;;;;838.907715;739.755737;179.807617;788.435181;647.177368;183.366150;1082.958862;886.129761;408.897491;;;;;;;;;;;;;;;;1030.818848;898.950806;250.947556;;;;;;;;;;716.414368;709.160339;173.508057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;;;;834.942017;740.520142;181.025803;784.177490;648.139587;185.267258;1081.092285;886.458374;409.166199;;;;;;;;;;;;;;;;1027.247803;899.049438;251.763870;;;;;;;;;;712.375244;710.172852;175.179108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;;;;830.274353;741.373474;181.994812;779.968811;648.791199;186.552826;1078.437134;886.372681;409.241852;;;;;;;;;;;;;;;;1024.161377;899.304810;252.022141;;;;;;;;;;708.507202;711.206360;176.815613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;;;;826.266235;741.856506;183.082275;775.366272;649.841187;187.897644;1076.533569;886.636841;408.721527;;;;;;;;;;;;;;;;1020.354919;900.009521;252.305984;;;;;;;;;;704.203491;712.222534;178.051529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;;;;822.453674;742.216187;184.081177;770.840820;650.371155;188.618744;1074.054077;886.460083;409.388153;;;;;;;;;;;;;;;;1016.857849;900.100952;252.806229;;;;;;;;;;699.615967;713.143799;179.434372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;;;;818.161743;742.303162;184.778244;766.147766;651.081726;189.381989;1072.054443;886.308899;408.868896;;;;;;;;;;;;;;;;1013.522278;900.101746;252.804367;;;;;;;;;;694.869385;714.069275;181.049133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;;;;812.991516;742.878296;185.561890;761.183228;651.724243;190.145905;1069.567261;886.324463;409.322754;;;;;;;;;;;;;;;;1009.286133;900.709656;252.896820;;;;;;;;;;689.546448;714.977478;182.324142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;;;;808.183899;743.534668;186.395309;756.122803;652.271790;190.190643;1067.356445;886.248352;408.939819;;;;;;;;;;;;;;;;1005.314453;900.848145;253.663589;;;;;;;;;;684.435669;716.027100;183.707703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;;;;803.552063;744.091858;187.063049;750.805786;652.902588;190.198624;1064.678223;886.330078;408.710541;;;;;;;;;;;;;;;;1001.217407;900.570068;254.139832;;;;;;;;;;679.604492;717.063477;184.848068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;;;;798.529724;744.686096;187.642014;745.409973;653.607727;190.535843;1062.130005;886.254272;408.452515;;;;;;;;;;;;;;;;997.187805;900.164612;254.270645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;;;;793.248352;745.296326;188.703690;739.884094;654.044556;190.921860;1059.713989;886.208069;408.636902;;;;;;;;;;;;;;;;992.671204;900.463623;254.783798;;;;;;;;;;;;;670.032837;719.244080;185.289749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;;;;788.240417;745.419678;188.958511;734.439880;654.528259;191.140152;1056.877563;885.953064;408.213837;;;;;;;;;;;;;;;;988.498352;900.327759;255.049240;;;;;;;;;;;;;665.006226;720.407104;186.234787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;;;;783.472473;745.825806;188.271667;728.896851;655.045349;190.670258;1054.141724;885.862732;408.036377;;;;;;;;;;;;;;;;983.717041;900.584167;255.045227;;;;;;;;;;;;;659.483887;721.465637;187.306381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;;;;778.384338;746.195557;188.300995;723.178162;655.703064;190.465210;1051.374023;885.533997;407.863373;;;;;;;;;;;;;;;;979.215454;900.242798;255.417877;;;;;;;;;;;;;654.053650;722.364380;188.192200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;;;;773.336853;746.084229;188.753174;717.463501;656.259766;190.025177;1048.633301;885.243408;407.711182;;;;;;;;;;;;;;;;975.319092;899.725464;255.653290;;;;;;;;;;;;;648.789185;723.510132;187.845703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;;;;;767.947754;746.530518;188.683136;711.982849;656.846680;189.616241;1045.619873;885.027527;407.295441;;;;;;;;;;;;;;;;970.490662;899.657532;256.152222;;;;;;;;;;;;;643.832642;724.396301;187.663315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;;;;762.807983;746.804443;188.270767;706.227112;657.236633;188.872864;1042.413818;884.977844;407.093018;;;;;;;;;;;;;;;;965.691467;899.296021;256.702179;;;;;;;;;;;;;638.489929;725.178040;188.262238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;;;;757.279846;746.860168;188.092728;700.322266;657.812256;188.244339;1039.217529;884.382324;406.698547;;;;;;;;;;;;;;;;960.507507;898.908813;257.044250;;;;;;;;;;;;;632.912048;726.362549;188.141388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;;;;751.538391;747.112732;188.148209;694.383057;658.536865;187.698776;1036.125854;884.116577;406.816498;;;;;;;;;;;;;;;;955.796387;898.121704;257.741547;;;;;;;;;;;;;627.394775;727.211853;188.041321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;;;;746.063416;747.448242;187.973465;688.625671;658.954956;186.681198;1033.124756;883.651367;406.501007;;;;;;;;;;;;;;;;951.702820;897.594971;257.759094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;;;;741.048706;747.213867;187.214569;682.845459;659.495605;185.839432;1029.510376;883.261475;406.319855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;616.377014;729.146545;187.319763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;;;;735.953552;747.504822;186.255585;676.626404;660.122253;185.045227;1026.313599;883.044678;405.996185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;610.607666;729.982666;186.857513;942.205078;896.647034;257.995972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;;;;;730.139648;747.851746;185.769241;670.639160;660.696106;184.013657;1023.071594;882.679077;405.600586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;604.888977;730.979858;186.287781;936.562927;896.464783;258.744293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;;;;;;;724.616638;747.940125;185.304489;664.910828;661.015442;182.660690;1019.305420;882.419922;405.524689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;932.062317;895.475098;259.494232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
