Präzision01160
Date:,2025/04/24
Time:,16:13:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
278,710.619141,991.641602,161.461121,658.462585,897.652893,113.311676,685.114746,903.885010,113.593483,,,,830.378540,1205.863647,414.804657,,,,,,,,,,787.108826,1218.331177,266.931519,,,
279,710.823059,991.436279,161.120331,658.315918,897.578064,112.963753,685.104309,903.453735,113.070053,,,,830.452454,1205.767944,414.755890,,,,,,,,,,787.176575,1218.124268,266.819092,,,
280,711.016602,991.295227,160.644730,659.425659,897.654175,111.241325,685.424133,903.177795,112.427399,,,,830.534912,1205.602905,414.696411,,,,,,,,,,787.088379,1217.946899,266.736664,,,
281,711.222778,991.266052,160.221664,659.299194,897.644470,110.651909,685.308838,903.084351,111.611832,,,,830.530029,1205.437256,414.672302,,,,,,,,,,787.057800,1217.847778,266.657959,,,
282,711.349304,991.131348,159.657074,658.958374,897.524902,110.543938,685.193542,902.865112,110.904549,,,,830.481873,1205.296631,414.672119,,,,,,,,,,787.113281,1217.594238,266.540558,,,
283,711.750122,990.959290,159.553894,658.763489,897.432556,110.322266,685.255615,902.751465,110.503159,,,,830.529297,1205.269165,414.615570,,,,,,,,,,787.069092,1217.340088,266.372681,,,
284,711.821899,990.782288,158.979553,658.703064,897.462708,109.928940,685.453552,902.541626,110.394875,,,,830.578125,1205.195435,414.543396,,,,,,,,,,,,,,,
285,711.879944,990.624329,158.716949,658.562195,897.498474,109.595894,685.634888,902.519409,110.394096,,,,830.602173,1205.035278,414.505005,,,,,,,,,,,,,,,
286,711.961304,990.496094,158.545822,658.513550,897.490051,109.352936,685.665222,902.534851,110.286774,,,,830.673889,1204.920166,414.480316,,,,,,,,,,,,,,,
287,711.996643,990.495728,158.304306,658.455383,897.453064,109.314613,685.547974,902.501160,110.086769,,,,830.675354,1204.823975,414.382507,,,,,,,,,,,,,787.145264,1216.731079,266.019623
288,712.047363,990.447876,158.153885,658.347961,897.486206,109.103180,685.441956,902.527344,109.977989,,,,830.791443,1205.007324,414.029694,,,,,,,,,,,,,787.164124,1216.600342,265.915314
289,712.063110,990.459656,158.084198,658.284607,897.480835,108.935623,685.446533,902.403870,110.004311,,,,830.438721,1204.941162,414.300507,,,,,,,,,,,,,787.172485,1216.548462,265.758392
290,712.082886,990.340515,158.072586,658.453491,897.626770,108.696556,685.353882,902.443359,109.951851,,,,830.593933,1204.644165,414.343536,,,,,,,,,,,,,787.228699,1216.421021,265.650696
291,712.079590,990.295837,157.957642,658.560913,897.592041,108.568077,685.345642,902.362183,109.786758,,,,830.705261,1204.516113,414.246552,,,,,,,,,,,,,787.253906,1216.381592,265.501984
292,712.163086,990.203186,157.905396,658.499878,897.538879,108.549866,685.343323,902.228699,109.828026,,,,830.682800,1204.480713,414.161682,,,,,,,,,,,,,787.340820,1216.313965,265.460541
293,712.248230,990.096191,157.878952,658.438477,897.548340,108.550995,685.323853,902.157166,109.878944,,,,830.729553,1204.363892,414.083496,,,,,,,,,,,,,787.481873,1216.238892,265.431091
294,712.147217,989.962524,157.872559,658.393738,897.457397,108.581520,685.317200,902.059692,109.901772,,,,830.680176,1204.393677,413.993347,,,,,,,,,,,,,787.715149,1216.146484,265.312286
295,712.102722,989.838501,157.882629,658.252014,897.208618,108.718025,685.333252,901.964233,109.761307,,,,830.771606,1204.340332,413.927124,,,,,,,,,,,,,787.747620,1215.993774,265.262268
296,712.109375,989.682251,157.876038,658.659241,897.532593,108.426598,685.011963,902.093079,109.226852,,,,830.751282,1204.355347,413.928741,,,,,,,,,,,,,787.824280,1215.936523,265.122192
297,712.163025,989.550903,157.924927,658.532043,897.392273,108.334320,685.273438,901.958984,109.483139,,,,830.820496,1204.232544,413.924408,,,,,,,,,,,,,788.030029,1215.792725,265.121552
298,712.144470,989.392456,157.936111,658.481018,897.319214,108.328072,685.401978,901.795044,109.580238,,,,830.808777,1204.248779,413.914124,,,,,,,,,,,,,788.161316,1215.818481,265.046082
299,712.108093,989.217590,158.015640,658.507874,897.231750,108.375984,685.296814,901.924988,109.685394,,,,830.880737,1204.282715,413.866486,,,,,,,,,,,,,788.386047,1215.727661,264.874207
300,712.153503,989.097595,158.055664,658.536865,897.185120,108.274200,685.225464,901.751709,109.283112,,,,830.962585,1204.262451,413.870270,,,,,,,,,,,,,788.523621,1215.637573,264.790344
301,712.341736,988.954285,157.991486,658.538574,897.183167,108.265877,685.419373,901.615967,109.315865,,,,830.925598,1204.291016,413.882721,,,,,,,,,,,,,788.625977,1215.543945,264.778900
302,712.303772,988.862000,158.090866,658.478210,897.165771,108.304756,685.559998,901.390137,109.463303,,,,830.954834,1204.324829,413.879944,,,,,,,,,,,,,788.636108,1215.540283,264.879456
303,712.156738,988.742615,158.124130,658.513672,897.095703,108.238434,685.516724,901.295837,109.524040,,,,830.965454,1204.270996,413.927368,,,,,,,,,,,,,788.641663,1215.512451,264.923004
304,712.095825,988.666443,158.035065,658.519775,897.106384,108.162926,685.592407,901.236572,109.363205,,,,831.011536,1204.289429,413.987701,,,,,,,,,,,,,788.744995,1215.450684,264.869537
305,712.072510,988.589661,158.059036,658.492432,897.074402,108.075272,685.686157,901.105103,109.264954,,,,831.041443,1204.286255,414.009644,,,,,,,,,,,,,788.752441,1215.439209,264.874207
306,712.016663,988.482544,158.120499,658.493042,896.985901,108.049141,685.667603,901.107605,109.179878,,,,831.041443,1204.300415,414.053894,,,,,,,,,,,,,788.869141,1215.319702,264.983398
307,711.987000,988.359070,158.116058,658.487122,896.966675,108.058487,685.648499,901.050903,109.205620,,,,831.047485,1204.305176,414.110657,,,,,,,,,,,,,788.838074,1215.285034,265.048584
308,711.958496,988.346008,158.120132,658.523010,896.959229,107.984039,685.605042,901.083130,109.214661,,,,831.072205,1204.365112,414.180328,,,,,,,,,,,,,788.861633,1215.281616,265.067780
309,712.116211,988.213806,158.161880,658.550293,896.885315,107.901382,685.555420,901.021240,109.238022,,,,831.079712,1204.366333,414.210754,,,,,,,,,,,,,788.815186,1215.327026,265.063324
310,711.850037,988.302429,158.135269,658.370056,896.853394,107.783173,685.554688,901.080200,109.219681,,,,831.032654,1204.300537,414.240173,,,,,,,,,,,,,788.863586,1215.217651,265.062378
311,711.785706,988.261108,158.130142,658.320374,896.901550,107.676567,685.522827,901.025330,109.242928,,,,831.152100,1204.187256,414.375916,,,,,,,,,,,,,788.956665,1215.152466,265.047974
312,711.783142,988.178162,158.181137,658.227600,896.823242,107.653107,685.439636,901.038635,109.215759,,,,831.075256,1204.221191,414.347626,,,,,,,,,,,,,788.855896,1215.186157,265.094055
313,711.649658,988.199829,158.146545,658.180969,896.777161,107.577797,685.489563,900.951294,109.224472,,,,830.995361,1204.243774,414.364532,,,,,,,,,,,,,788.782898,1215.180542,265.139221
314,711.541748,988.219177,158.085861,658.137390,896.796082,107.509468,685.441772,900.957153,109.227043,,,,831.101440,1204.145386,414.501129,,,,,,,,,,,,,788.772766,1215.142822,265.224670
315,711.475159,988.197266,158.124802,658.214600,896.811646,107.370888,685.369690,901.019836,109.168694,,,,831.006226,1204.161255,414.545868,,,,,,,,,,,,,788.738647,1215.089233,265.234253
316,711.402527,988.230347,158.126236,658.135864,896.822266,107.339897,685.313171,901.047363,109.176865,,,,831.016357,1204.143555,414.605835,,,,,,,,,,,,,788.603516,1215.141724,265.332642
317,711.384583,988.224426,158.098434,658.057007,896.800659,107.391083,685.208008,901.405273,109.056084,,,,831.105896,1204.078247,414.732117,,,,,,,,,,,,,788.560669,1215.092651,265.354950
318,711.315918,988.222900,158.146622,658.109436,896.708923,107.312447,685.136292,901.171814,108.961754,,,,831.027100,1204.128174,414.681915,,,,,,,,,,,,,788.571106,1215.076172,265.342743
319,711.322632,988.223022,158.158661,658.107117,896.690125,107.315872,685.140686,901.058472,109.058464,,,,830.980957,1204.156250,414.628235,,,,,,,,,,,,,788.527466,1215.123657,265.377960
320,711.330627,988.223267,158.155365,658.126831,896.701416,107.282219,685.198486,901.121338,109.008537,,,,830.959717,1204.103394,414.747559,,,,,,,,,,,,,788.438110,1215.125122,265.429779
321,711.294250,988.212891,158.153458,658.137756,896.709656,107.265594,685.342468,901.058777,109.128014,,,,830.958008,1204.078979,414.792877,,,,,,,,,,,,,788.377136,1215.132568,265.502808
322,711.240051,988.222351,158.112320,658.098389,896.698547,107.321350,685.271179,901.326294,109.038895,,,,830.964294,1204.101685,414.796051,,,,,,,,,,,,,788.421265,1215.101440,265.484955
323,711.256653,988.234314,158.127213,658.077942,896.688721,107.350075,685.312317,901.071411,109.081802,,,,830.958679,1204.096802,414.847107,,,,,,,,,,,,,788.341370,1215.062744,265.675018
324,711.253296,988.233032,158.114548,658.159851,896.711853,107.249260,685.347961,901.026245,109.121056,,,,831.026001,1204.031250,414.971497,,,,,,,,,,,,,788.230469,1215.075073,265.754883
325,711.250854,988.226868,158.126312,658.194519,896.724976,107.224602,685.400085,901.023315,109.167709,,,,830.970154,1203.999268,415.053223,,,,,,,,,,,,,788.074341,1215.129883,265.867950
326,711.257568,988.287903,158.136475,658.221436,896.732666,107.184204,685.344421,901.110901,109.146988,,,,831.021301,1203.995972,415.013214,,,,,,,,,,,,,787.980957,1215.164673,265.890106
327,711.240540,988.234131,158.110519,658.172668,896.713318,107.266014,685.223877,901.423279,109.027184,,,,831.055298,1204.018677,415.068176,,,,,,,,,,,,,787.866394,1215.140503,266.042877
328,711.256836,988.222046,158.103592,658.122131,896.692261,107.296707,685.420898,901.114319,109.039543,,,,831.030090,1204.065308,415.108643,,,,,,,,,,,,,787.767517,1215.148071,266.145233
329,711.242004,988.223389,158.106277,658.201721,896.682922,107.296822,685.465515,900.995117,109.060562,,,,830.971130,1204.023193,415.137451,,,,,,,,,,,,,787.644226,1215.169312,266.199890
330,711.267761,988.227234,158.125214,658.245544,896.712097,107.320389,685.451172,901.094238,109.092514,,,,830.929382,1204.081421,415.231476,,,,,,,,,,,,,787.675781,1215.135132,266.192993
331,711.250305,988.281738,158.133331,658.106567,896.634521,107.364044,685.279663,901.411987,108.914047,,,,830.922241,1204.094482,415.248627,,,,,,,,,,,,,787.588135,1215.062866,266.480927
332,711.233093,988.300049,158.118881,658.201294,896.669556,107.364006,685.292542,901.209839,108.909737,,,,830.968323,1204.108887,415.246124,,,,,,,,,,,,,787.506409,1215.048218,266.610352
333,711.201965,988.244873,158.084839,658.149353,896.632446,107.344559,685.389160,901.060608,109.064407,,,,831.004456,1204.100220,415.309418,,,,,,,,,,,,,787.448425,1215.053467,266.566956
334,711.182068,988.300476,158.069366,658.123901,896.648132,107.200752,685.331421,901.107849,108.954674,,,,830.960449,1204.104004,415.356445,,,,,,,,,,,,,787.323547,1215.047363,266.649353
335,711.179504,988.308594,158.084503,658.106384,896.703125,107.298958,685.307312,901.417114,108.934975,,,,830.930481,1204.068481,415.409607,,,,,,,,,,,,,787.286804,1214.992920,266.786316
336,711.175110,988.302734,158.090775,658.084351,896.623657,107.389198,685.240845,901.250061,108.880112,,,,830.914063,1204.083740,415.403198,,,,,,,,,,,,,787.215149,1214.977905,266.798706
337,711.054138,988.331299,158.038040,658.121643,896.597229,107.324532,685.287292,901.163330,108.939117,,,,830.946289,1204.157837,415.474365,,,,,,,,,,,,,787.224365,1215.022705,266.813354
338,711.060242,988.346619,158.015747,658.119934,896.688538,107.298782,685.410767,901.097717,109.077339,,,,830.991882,1204.065308,415.457855,,,,,,,,,,,,,787.195923,1215.003418,266.797241
339,711.051758,988.385193,158.010818,658.061035,896.653076,107.262779,685.303772,901.160217,109.000298,,,,830.941711,1204.125854,415.496704,,,,,,,,,,,,,787.128723,1215.003906,266.786072
340,711.010498,988.392151,157.997986,658.182373,896.693054,107.223404,685.277161,901.202820,108.922928,,,,830.768372,1204.172974,415.605072,,,,,,,,,,,,,787.117737,1214.984131,266.811981
341,711.030701,988.411072,157.928406,658.091492,896.654968,107.236580,685.407288,901.097107,108.994217,,,,830.774109,1204.163940,415.727753,,,,,,,,,,,,,787.087646,1214.979248,266.875793
342,710.935669,988.424622,157.863342,658.071411,896.674316,107.319923,685.300415,901.194641,108.974220,,,,830.779602,1204.188599,415.671021,,,,,,,,,,,,,787.051025,1214.994629,266.905304
343,710.977112,988.402954,157.931778,658.130310,896.694519,107.309235,685.268494,901.232361,108.948593,,,,830.453918,1204.280884,415.924561,,,,,,,,,,,,,787.081116,1214.996948,266.949036
344,710.980591,988.488586,157.896210,658.148682,896.706970,107.315361,685.289185,901.234070,108.903275,,,,830.750610,1204.190430,415.786224,,,,,,,,,,,,,787.073181,1214.896851,266.898682
345,710.996521,988.443054,157.824341,658.053833,896.648193,107.281723,685.274170,901.208984,108.879074,,,,830.896240,1204.180298,415.675903,,,,,,,,,,,,,787.047852,1215.166626,266.671967
346,710.934387,988.440613,157.824905,658.057983,896.626160,107.271645,685.264099,901.212402,108.930298,,,,830.963745,1204.194824,415.680206,,,,,,,,,,,,,787.160095,1214.945923,266.836304
347,710.945068,988.453125,157.761169,658.094360,896.646973,107.275612,685.287231,901.195740,108.914619,,,,830.967712,1204.208374,415.720215,,,,,,,,,,,,,787.142883,1214.867676,266.932373
348,710.977478,988.454773,157.768341,658.080688,896.657104,107.252983,685.311218,901.271057,108.937180,,,,830.927673,1204.189697,415.733795,,,,,,,,,,,,,787.166687,1214.867920,266.899506
349,710.982849,988.512390,157.777634,658.031555,896.634521,107.323158,685.256836,901.292236,108.872124,,,,830.917114,1204.184082,415.736053,,,,,,,,,,,,,787.176025,1214.859985,266.918304
350,710.985046,988.464417,157.775192,658.112915,896.679321,107.315804,685.232971,901.296204,108.860023,,,,830.959778,1204.191772,415.753448,,,,,,,,,,,,,787.223633,1214.880249,266.907410
351,710.985168,988.452576,157.775055,658.059631,896.645569,107.310997,685.273315,901.299194,108.920853,,,,831.034790,1204.202637,415.766724,,,,,,,,,,,,,787.239319,1214.890747,266.889709
352,710.987427,988.449280,157.755325,658.061157,896.627380,107.278122,685.266052,901.304443,108.936852,,,,831.066589,1204.193970,415.802490,,,,,,,,,,,,,787.286499,1214.857422,266.870789
353,710.998962,988.450378,157.768799,658.041992,896.636658,107.279297,685.307983,901.279480,108.894974,,,,831.128784,1204.226807,415.684021,,,,,,,,,,,,,787.371399,1214.878418,266.808380
354,711.023010,988.441223,157.795059,658.036621,896.634827,107.319748,685.300842,901.291504,108.804993,,,,831.162659,1204.246216,415.689026,,,,,,,,,,,,,787.442688,1214.913452,266.797974
355,711.094849,988.434570,157.749252,658.066711,896.680481,107.375168,685.292419,901.274963,108.846054,,,,831.119934,1204.324829,415.694183,,,,,,,,,,,,,787.519958,1214.871216,266.776978
356,711.095398,988.432678,157.712021,658.066101,896.630798,107.292145,685.248901,901.283142,108.862167,,,,831.219299,1204.345581,415.714539,,,,,,,,,,,,,787.577148,1214.792603,266.745941
357,711.131836,988.441284,157.735672,658.152222,896.697510,107.294022,685.282227,901.287964,108.865906,,,,831.147339,1204.375977,415.642578,,,,,,,,,,,,,787.630066,1214.773682,266.691711
358,711.106873,988.436462,157.741364,658.115723,896.671326,107.242561,685.320129,901.287354,108.815742,,,,831.169678,1204.376709,415.676666,,,,,,,,,,,,,787.702637,1214.802002,266.658752
359,711.098083,988.440308,157.723663,658.145630,896.697449,107.273506,685.344971,901.279724,108.803276,,,,831.277832,1204.372925,415.644257,,,,,,,,,,,,,787.810059,1214.803467,266.651459
360,711.117798,988.446899,157.740891,658.060974,896.646423,107.319084,685.347290,901.276855,108.807892,,,,831.363770,1204.315430,415.715912,,,,,,,,,,,,,787.994263,1214.720093,266.395477
361,711.171814,988.446899,157.666336,658.008667,896.619751,107.355812,685.317078,901.305847,108.809372,,,,831.273071,1204.398560,415.636017,,,,,,,,,,,,,788.164490,1214.681030,266.246246
362,711.209412,988.436157,157.696365,658.042236,896.603577,107.419502,685.335083,901.285522,108.807632,,,,831.449036,1204.423340,415.689606,,,,,,,,,,,,,788.594788,1214.507324,265.872345
363,711.240356,988.430054,157.706421,658.091003,896.626099,107.289787,685.300232,901.294373,108.797188,,,,831.413574,1204.405396,415.606720,,,,,,,,,,,,,788.468933,1214.584473,265.994720
364,711.231445,988.434143,157.706940,658.111877,896.627197,107.340416,685.324768,901.301819,108.792389,,,,831.450073,1204.428955,415.687164,,,,,,,,,,,,,788.453491,1214.546875,266.027985
365,711.254700,988.445190,157.614029,658.083618,896.619507,107.395790,685.323364,901.291748,108.802979,,,,831.406677,1204.564941,415.529999,,,,,,,,,,,,,788.579468,1214.631470,265.637817
366,711.300476,988.475037,157.627625,658.022766,896.629272,107.382500,685.293823,901.332031,108.794411,,,,831.516663,1204.478027,415.579407,,,,,,,,,,,,,788.630981,1214.568970,265.825317
367,711.266907,988.450928,157.605286,658.076477,896.623230,107.385872,685.305908,901.319519,108.787506,,,,831.513733,1204.448975,415.579254,,,,,,,,,,,,,788.645142,1214.601196,265.518005
368,711.271301,988.424561,157.591476,658.116455,896.632690,107.398636,685.314453,901.310181,108.789696,,,,831.501282,1204.450195,415.578583,,,,,,,,,,,,,788.768555,1214.588623,265.393433
369,711.299561,988.407349,157.528046,658.131653,896.631958,107.365501,685.360291,901.290283,108.804642,,,,831.438110,1204.588623,415.396423,,,,,,,,,,,,,788.876465,1214.606201,265.329559
370,711.342773,988.423706,157.525970,658.048401,896.722961,107.319801,685.308289,901.294006,108.800247,,,,831.570251,1204.509399,415.490967,,,,,,,,,,,,,788.903870,1214.603760,265.317352
371,711.368652,988.437744,157.524994,658.055908,896.743835,107.308640,685.350769,901.290466,108.804169,,,,831.628723,1204.484253,415.533691,,,,,,,,,,,,,788.889099,1214.382324,265.321991
372,711.432434,988.458252,157.474640,658.041748,896.737305,107.314003,685.370850,901.287231,108.808868,,,,831.566711,1204.635742,415.259552,,,,,,,,,,,,,788.945190,1214.250488,265.258698
373,711.469116,988.459351,157.487000,658.069031,896.717529,107.417671,685.368958,901.321838,108.806656,,,,831.541260,1204.654541,415.219208,,,,,,,,,,,,,789.028381,1214.258057,265.288513
374,711.457275,988.422546,157.472015,658.033875,896.720520,107.532669,685.366272,901.296936,108.805702,,,,831.671631,1204.642456,415.165161,,,,,,,,,,,,,789.163208,1214.380371,265.478546
375,711.509705,988.435425,157.515930,658.054199,896.713135,107.491646,685.364990,901.320801,108.805153,,,,831.680969,1204.679810,415.123413,,,,,,,,,,,,,789.348877,1214.398071,265.349304
376,711.564697,988.444092,157.465637,658.119873,896.770020,107.487671,685.485596,901.225769,108.918442,,,,831.654419,1204.686401,415.130219,,,,,,,,,,,,,789.288147,1214.413330,265.366791
377,711.671143,988.384521,157.558334,658.084473,896.734741,107.429802,685.439453,901.223206,108.860039,,,,831.680359,1204.693848,415.102386,,,,,,,,,,,,,789.363892,1214.397827,265.343628
378,711.682068,988.372070,157.555923,658.032593,896.712036,107.499107,685.442139,901.287598,108.760170,,,,831.715332,1204.677124,415.116577,,,,,,,,,,,,,789.518250,1214.433472,265.230988
379,711.678650,988.417542,157.546249,658.047546,896.706787,107.472794,685.374023,901.330627,108.760094,,,,832.090515,1204.589722,415.306671,,,,,,,,,,,,,789.531555,1214.476318,265.209747
380,711.673096,988.384399,157.543396,658.101685,896.720215,107.411491,685.338928,901.354919,108.784149,,,,831.852783,1204.689087,415.118988,,,,,,,,,,,,,789.526855,1214.475708,265.212494
381,711.676270,988.416992,157.545197,658.104919,896.738464,107.400726,685.338806,901.273804,108.803604,,,,831.813843,1204.780396,415.095032,,,,,,,,,,,,,789.645813,1214.449951,265.168365
382,711.664917,988.379700,157.546722,658.064148,896.728333,107.456024,685.453796,901.309387,108.763145,,,,831.809143,1204.804688,415.088654,,,,,,,,,,,,,789.709045,1214.424194,265.144531
383,711.745605,988.305786,157.610413,658.041321,896.722900,107.516144,685.393982,901.295837,108.796837,,,,831.811584,1204.797974,415.088257,,,,,,,,,,,,,789.807861,1214.472290,265.151398
384,711.702393,988.345093,157.562576,658.054321,896.713379,107.484177,685.407959,901.305115,108.751244,,,,831.747620,1204.824341,415.034973,,,,,,,,,,,,,789.846680,1214.465576,265.115265
385,711.721497,988.296082,157.572464,658.057007,896.727478,107.478012,685.346130,901.303955,108.782112,,,,831.826294,1204.877686,415.093506,,,,,,,,,,,,,789.843506,1214.465210,265.112488
386,711.755981,988.300049,157.579453,658.042664,896.713074,107.493279,685.337158,901.253174,108.758408,,,,831.862183,1204.888428,415.097992,,,,,,,,,,,,,789.900208,1214.477417,265.082367
387,711.791687,988.287720,157.629929,658.064453,896.726807,107.479424,685.379822,901.304443,108.798553,,,,831.844055,1204.780029,415.303314,,,,,,,,,,,,,789.882385,1214.473877,265.082214
388,711.794617,988.289490,157.656921,658.051086,896.719604,107.513382,685.410400,901.255066,108.800522,,,,831.811157,1204.755005,415.268524,,,,,,,,,,,,,789.882935,1214.477051,265.084869
389,711.846069,988.294495,157.583084,658.068054,896.721008,107.478493,685.384949,901.240723,108.818848,,,,831.861633,1204.870972,415.135468,,,,,,,,,,,,,789.921021,1214.489990,265.014557
390,711.828796,988.278809,157.563248,658.057007,896.718689,107.450302,685.443726,901.252319,108.772011,,,,831.842834,1204.983887,415.026672,,,,,,,,,,,,,789.732605,1214.460449,265.169098
391,711.853333,988.286560,157.575729,658.043457,896.711914,107.486374,685.428101,901.290222,108.724823,,,,832.091797,1204.897461,414.925629,,,,,,,,,,,,,789.956055,1214.468506,265.054840
392,711.849182,988.276733,157.566971,658.137573,896.728088,107.363480,685.370850,901.296509,108.787491,,,,831.891296,1204.968872,414.936890,,,,,,,,,,,,,790.012085,1214.431030,264.972595
393,711.866333,988.290771,157.574478,658.107300,896.738159,107.413818,685.368103,901.248718,108.800568,,,,831.742798,1205.014160,414.979614,,,,,,,,,,,,,790.023499,1214.499634,264.949036
394,711.889282,988.282532,157.487534,658.052551,896.710510,107.456505,685.397095,901.271240,108.792984,,,,831.778870,1204.995483,414.965485,,,,,,,,,,,,,790.057495,1214.450562,264.921692
395,711.915527,988.285095,157.509979,658.033081,896.712769,107.488457,685.383789,901.293579,108.783920,,,,831.784668,1205.003296,414.957520,,,,,,,,,,,,,790.034424,1214.432495,264.890137
396,712.113892,988.229309,157.538971,658.135620,896.728943,107.363785,685.369751,901.297791,108.773102,,,,831.791504,1204.994507,414.954620,,,,,,,,,,,,,790.013733,1214.432861,264.814575
397,711.972107,988.244629,157.492538,658.075989,896.724548,107.441803,685.406006,901.289429,108.700539,,,,831.778137,1204.995239,414.960480,,,,,,,,,,,,,790.055847,1214.419678,264.810455
398,711.903748,988.175354,157.482910,658.056030,896.712524,107.460968,685.420593,901.305298,108.699112,,,,831.792053,1204.908325,415.125732,,,,,,,,,,,,,790.022705,1214.456787,264.767395

