Präzision01165
Date:,2025/04/24
Time:,13:17:15
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
217,709.578674,1002.664124,135.943329,,,,,,,654.558838,898.733398,104.766312,683.404236,904.521729,112.568825,,,,,,,,,,,,,,,,,,,,,,,,,796.387390,1240.039551,194.154968,,,,,,,,,,,,,,,
218,709.635925,1002.639099,135.895920,,,,,,,654.557861,898.737854,104.747070,683.385010,904.546021,112.534233,,,,,,,,,,,,,,,,,,,,,,,,,796.196472,1239.933228,194.469131,,,,,,,,,,,,,,,
219,709.677368,1002.586853,135.941360,,,,,,,654.573669,898.734131,104.708755,683.390259,904.538147,112.537155,,,,,,,,,,,,,,,,,,,,,,,,,796.155151,1239.827637,194.512085,,,,,,,,,,,,,,,
220,709.725586,1002.559387,135.924179,,,,,,,654.655334,898.756042,104.575073,683.480103,904.492737,112.503075,,,,,,,,,,,,,,,,,,,,,,,,,796.111328,1239.780151,194.470886,,,,,,,,,,,,,,,
221,709.972412,1002.493530,135.736023,,,,,,,654.622559,898.750977,104.640823,683.492859,904.507629,112.447800,,,,,,,,,,,,,,,,,,,,,,,,,796.128235,1239.801514,194.514420,,,,,,,,,,,,,,,
222,709.803467,1002.454895,135.845963,,,,,,,654.596619,898.749390,104.668968,683.499695,904.518677,112.438263,,,,,,,,,,,,,,,,,,,,,,,,,796.132080,1239.811768,194.530304,,,,,,,,,,,,,,,
223,709.860657,1002.481140,135.765274,,,,,,,654.537537,898.760681,104.615746,683.522644,904.477234,112.305496,,,,,,,,,,,,,,,,,,,,,,,,,796.156616,1239.800659,194.592377,,,,,,,,,,,,,,,
224,709.939209,1002.486084,135.710144,,,,,,,654.676086,898.767395,104.545700,683.522217,904.490112,112.347885,,,,,,,,,,,,,,,,,,,,,,,,,796.145081,1239.701294,194.636520,,,,,,,,,,,,,,,
225,710.017212,1002.512695,135.675049,,,,,,,654.648193,898.765015,104.607193,683.591431,904.480042,112.226311,,,,,,,,,,,,,,,,,,,,,,,,,796.172302,1239.655029,194.630722,,,,,,,,,,,,,,,
226,710.107605,1002.501465,135.606720,,,,,,,654.638550,898.748718,104.640175,683.625427,904.489563,112.185417,,,,,,,,,,,,,,,,,,,,,,,,,796.142151,1239.669189,194.615982,,,,,,,,,,,,,,,
227,710.160278,1002.549072,135.423874,,,,,,,654.657043,898.749207,104.501503,683.672058,904.553772,112.085861,,,,,,,,,,,,,,,,,,,,,,,,,796.099548,1239.645142,194.631744,,,,,,,,,,,,,,,
228,710.248657,1002.575500,135.296341,,,,,,,654.688599,898.762756,104.438599,683.688965,904.469177,112.043419,,,,,,,,,,,,,,,,,,,,,,,,,796.088135,1239.638550,194.642349,,,,,,,,,,,,,,,
229,710.362976,1002.643738,135.226974,,,,,,,654.411621,898.709595,104.567810,683.686584,904.504944,112.034485,,,,,,,,,,,,,,,,,,,,,,,,,796.051697,1239.532104,194.689423,,,,,,,,,,,,,,,
230,710.489075,1002.583252,135.129639,,,,,,,654.434021,898.670593,104.633202,683.724792,904.510925,112.102699,,,,,,,,,,,,,,,,,,,,,,,,,796.015381,1239.521729,194.715851,,,,,,,,,,,,,,,
231,710.512390,1002.679260,134.956314,,,,,,,654.401062,898.673767,104.739632,683.753235,904.456299,112.082924,,,,,,,,,,,,,,,,,,,,,,,,,795.994690,1239.415405,194.695786,,,,,,,,,,,,,,,
232,710.599915,1002.644775,134.861298,,,,,,,654.461243,898.686279,104.637611,683.802124,904.506470,112.030266,,,,,,,,,,,,,,,,,,,,,,,,,795.965149,1239.361206,194.697113,,,,,,,,,,,,,,,
233,710.691589,1002.685059,134.673386,,,,,,,654.508972,898.702942,104.565468,683.809082,904.471069,112.001320,,,,,,,,,,,,,,,,,,,,,,,,,795.958008,1239.360840,194.703171,,,,,,,,,,,,,,,
234,710.737122,1002.690369,134.509766,,,,,,,654.517517,898.713684,104.586380,683.829346,904.515930,111.991470,,,,,,,,,,,,,,,,,,,,,,,,,795.914429,1239.246948,194.739029,,,,,,,,,,,,,,,
235,710.767456,1002.721802,134.404999,,,,,,,654.425415,898.703125,104.708740,683.869690,904.518311,111.961632,,,,,,,,,,,,,,,,,,,,,,,,,795.799377,1239.212891,194.767517,,,,,,,,,,,,,,,
236,710.792786,1002.869385,134.234406,,,,,,,654.455627,898.693726,104.671387,683.880737,904.510742,111.931900,,,,,,,,,,,,,,,,,,,,,,,,,795.791138,1239.205200,194.772781,,,,,,,,,,,,,,,
237,710.763062,1002.857422,134.005112,,,,,,,654.511292,898.715210,104.586700,683.900269,904.569397,111.952705,,,,,,,,,,,,,,,,,,,,,,,,,795.823242,1239.124146,194.727371,,,,,,,,,,,,,,,
238,710.822754,1002.914063,133.883087,,,,,,,654.384521,898.713867,104.598785,683.845947,904.576721,111.976982,,,,,,,,,,,,,,,,,,,,,,,,,795.789185,1239.087891,194.728729,,,,,,,,,,,,,,,
239,711.000122,1002.943970,133.631943,,,,,,,654.409729,898.726563,104.576775,683.877380,904.577026,111.943756,,,,,,,,,,,,,,,,,,,,,,,,,795.770752,1239.088257,194.743332,,,,,,,,,,,,,,,
240,710.884766,1003.016174,133.382416,,,,,,,654.443115,898.729309,104.517403,683.845947,904.631714,111.913704,,,,,,,,,,,,,,,,,,,,,,,,,795.805908,1238.997070,194.701477,,,,,,,,,,,,,,,
241,710.745239,1002.992676,133.450867,,,,,,,654.456787,898.732971,104.495903,683.828979,904.602417,111.878929,,,,,,,,,,,,,,,,,,,,,,,,,795.731995,1238.969482,194.691803,,,,,,,,,,,,,,,
242,710.732788,1002.987061,133.103683,,,,,,,654.327942,898.721741,104.517082,683.780212,904.594849,111.900536,,,,,,,,,,,,,,,,,,,,,,,,,795.760681,1238.876953,194.681168,,,,,,,,,,,,,,,
243,710.800293,1003.056885,132.663300,,,,,,,654.361633,898.729553,104.442772,683.765259,904.604736,111.954292,,,,,,,,,,,,,,,,,,,,,,,,,795.782715,1238.833008,194.656036,,,,,,,,,,,,,,,
244,711.020752,1003.066833,132.226807,,,,,,,654.578369,899.006775,104.496460,683.781250,904.627930,112.025269,,,,,,,,,,,,,,,,,,,,,,,,,795.785461,1238.861206,194.662491,,,,,,,,,,,,,,,
245,710.843933,1003.081360,132.136307,,,,,,,654.354248,898.813843,104.360283,683.543213,904.861267,111.731018,,,,,,,,,,,,,,,,,,,,,,,,,795.839783,1238.765503,194.612823,,,,,,,,,,,,,,,
246,710.885925,1003.056213,132.068176,,,,,,,654.297485,898.743896,104.325142,683.501465,904.828064,111.676208,,,,,,,,,,,,,,,,,,,,,,,,,795.839905,1238.753662,194.598236,,,,,,,,,,,,,,,
247,710.833496,1003.106323,131.914551,,,,,,,654.593384,898.905090,104.317627,683.710815,904.751648,111.895058,,,,,,,,,,,,,,,,,,,,,,,,,795.867920,1238.666016,194.558746,,,,,,,,,,,,,,,
248,710.783508,1003.113708,131.852936,,,,,,,654.339417,898.901367,104.247742,683.715088,904.756348,111.929237,,,,,,,,,,,,,,,,,,,,,,,,,795.956238,1238.620361,194.592712,,,,,,,,,,,,,,,
249,710.803589,1003.086060,131.974365,,,,,,,654.437988,898.931396,104.257278,683.689148,904.765747,111.871193,,,,,,,,,,,,,,,,,,,,,,,,,795.932495,1238.567627,194.631348,,,,,,,,,,,,,,,
250,710.738647,1003.092102,131.971237,,,,,,,654.531067,899.138306,104.299980,683.749390,904.745178,111.928352,,,,,,,,,,,,,,,,,,,,,,,,,795.906555,1238.559814,194.649094,,,,,,,,,,,,,,,
251,710.851746,1003.100159,131.764648,,,,,,,654.394531,898.954468,104.154144,683.731140,904.760498,111.890259,,,,,,,,,,,,,,,,,,,,,,,,,795.966187,1238.513062,194.593597,,,,,,,,,,,,,,,
252,710.793640,1003.116028,131.720078,,,,,,,654.267456,898.881531,104.246971,683.723694,904.764404,111.852165,,,,,,,,,,,,,,,,,,,,,,,,,796.016541,1238.480225,194.568436,,,,,,,,,,,,,,,
253,710.716187,1003.128723,131.693192,,,,,,,654.150208,899.052734,104.426888,683.740601,904.769043,111.866692,,,,,,,,,,,,,,,,,,,,,,,,,796.023071,1238.492432,194.550049,,,,,,,,,,,,,,,
254,710.754150,1003.148926,131.635132,,,,,,,654.227478,898.900452,104.314041,683.751770,904.769409,111.866936,,,,,,,,,,,,,,,,,,,,,,,,,795.969116,1238.457153,194.561707,,,,,,,,,,,,,,,
255,710.779175,1003.142517,131.647751,,,,,,,654.257996,898.873474,104.281479,683.767273,904.772339,111.848587,,,,,,,,,,,,,,,,,,,,,,,,,795.966248,1238.437744,194.567749,,,,,,,,,,,,,,,
256,710.789978,1003.054810,131.747330,,,,,,,654.285095,898.881348,104.238617,683.769592,904.773560,111.843758,,,,,,,,,,,,,,,,,,,,,,,,,796.040344,1238.379761,194.531952,,,,,,,,,,,,,,,
257,710.798218,1003.112122,131.638153,,,,,,,654.378113,898.906006,104.120193,683.777527,904.775146,111.834198,,,,,,,,,,,,,,,,,,,,,,,,,796.087769,1238.361084,194.498123,,,,,,,,,,,,,,,
258,710.804565,1003.020081,131.704895,,,,,,,654.338257,898.916260,104.169006,683.826660,904.760986,111.880844,,,,,,,,,,,,,,,,,,,,,,,,,796.112488,1238.353760,194.481506,,,,,,,,,,,,,,,
259,710.801819,1003.114197,131.647583,,,,,,,654.295471,898.904236,104.224289,683.808838,904.765381,111.822815,,,,,,,,,,,,,,,,,,,,,,,,,796.112793,1238.354248,194.481476,,,,,,,,,,,,,,,
260,710.841248,1003.107849,131.576767,,,,,,,654.283020,898.897522,104.240974,683.770874,904.768738,111.813553,,,,,,,,,,,,,,,,,,,,,,,,,796.127075,1238.345215,194.476257,,,,,,,,,,,,,,,
261,710.845337,1003.101746,131.578568,,,,,,,654.287354,898.898621,104.235405,683.773499,904.770142,111.808334,,,,,,,,,,,,,,,,,,,,,,,,,796.145752,1238.323730,194.479889,,,,,,,,,,,,,,,
262,710.799866,1003.059937,131.643173,,,,,,,654.292908,898.900940,104.228081,683.819214,904.760864,111.886826,,,,,,,,,,,,,,,,,,,,,,,,,796.266052,1238.197144,194.479782,,,,,,,,,,,,,,,
263,710.792969,1003.019409,131.649429,,,,,,,654.290100,898.888245,104.230423,683.787476,904.770203,111.850105,,,,,,,,,,,,,,,,,,,,,,,,,796.323853,1238.297607,194.465164,,,,,,,,,,,,,,,
264,710.816406,1003.083435,131.533051,,,,,,,654.370911,898.902588,104.130119,683.776001,904.770630,111.809280,,,,,,,,,,,,,,,,,,,,,,,,,796.360229,1238.228271,194.427719,,,,,,,,,,,,,,,
265,710.801819,1003.106628,131.533798,,,,,,,654.328247,898.899902,104.181160,683.783936,904.768188,111.835640,,,,,,,,,,,,,,,,,,,,,,,,,796.351929,1238.220825,194.410583,,,,,,,,,,,,,,,
266,710.804871,1003.051270,131.624832,,,,,,,654.371216,898.904785,104.129341,683.769775,904.824219,111.845375,,,,,,,,,,,,,,,,,,,,,,,,,796.396667,1238.245605,194.388611,,,,,,,,,,,,,,,
267,710.842285,1003.100525,131.552353,,,,,,,654.293091,898.910156,104.237808,683.826294,904.765930,111.859352,,,,,,,,,,,,,,,,,,,,,,,,,796.430908,1238.234497,194.379257,,,,,,,,,,,,,,,
268,710.826416,1003.037170,131.509262,,,,,,,654.241089,898.896545,104.306427,683.788940,904.814453,111.815514,,,,,,,,,,,,,,,,,,,,,,,,,796.448914,1238.222412,194.370193,,,,,,,,,,,,,,,
269,710.805054,1003.107117,131.478287,,,,,,,654.301575,898.915344,104.069595,683.766113,904.777527,111.812752,,,,,,,,,,,,,,,,,,,,,,,,,796.239929,1238.279907,194.414307,,,,,,,,,,,,,,,
270,710.862488,1003.110352,131.510208,,,,,,,654.392761,898.936768,104.085823,683.764465,904.817688,111.817856,,,,,,,,,,,,,,,,,,,,,,,,,796.390869,1238.145020,194.382492,,,,,,,,,,,,,,,
271,710.933472,1003.114319,131.341278,,,,,,,654.332703,898.915710,104.186172,683.766235,904.828491,111.817207,,,,,,,,,,,,,,,,,,,,,,,,,796.328003,1238.281372,194.398743,,,,,,,,,,,,,,,
272,710.952209,1003.149414,131.301895,,,,,,,654.295349,899.013672,104.119530,683.775879,904.833679,111.827400,,,,,,,,,,,,,,,,,,,,,,,,,796.512695,1238.183960,194.332840,,,,,,,,,,,,,,,
273,711.055237,1003.187500,131.252060,,,,,,,654.319031,899.044250,104.065605,683.768860,904.826355,111.819374,,,,,,,,,,,,,,,,,,,,,,,,,796.588989,1238.150879,194.275406,,,,,,,,,,,,,,,
274,711.121460,1003.122375,131.276901,,,,,,,654.421814,899.032959,104.055763,683.766296,904.825012,111.816475,,,,,,,,,,,,,,,,,,,,,,,,,796.473206,1238.173340,194.311676,,,,,,,,,,,,,,,
275,711.144836,1003.163208,131.291824,,,,,,,654.243164,899.175171,104.326851,683.836487,904.818604,111.883286,,,,,,,,,,,,,,,,,,,,,,,,,796.594727,1238.068359,194.321655,,,,,,,,,,,,,,,
276,711.135376,1003.174133,131.213120,,,,,,,654.335938,899.028931,104.185951,683.833679,904.808228,111.881195,,,,,,,,,,,,,,,,,,,,,,,,,796.543579,1238.092407,194.262695,,,,,,,,,,,,,,,
277,711.153259,1003.111938,131.190323,,,,,,,654.427246,899.014282,104.062241,683.870972,904.815918,111.816444,,,,,,,,,,,,,,,,,,,,,,,,,796.629639,1238.074341,194.222504,,,,,,,,,,,,,,,
278,711.282166,1003.106750,131.134705,,,,,,,654.452698,899.032349,104.029205,683.906738,904.822083,111.788483,,,,,,,,,,,,,,,,,,,,,,,,,796.689819,1238.073242,194.184860,,,,,,,,,,,,,,,
279,711.287048,1003.119019,131.135620,,,,,,,654.270630,899.177551,104.270386,683.961365,904.808899,111.836288,,,,,,,,,,,,,,,,,,,,,,,,,796.671265,1238.078857,194.187286,,,,,,,,,,,,,,,
280,711.359314,1003.110535,131.045395,,,,,,,654.268555,899.029419,104.265175,684.003845,904.760193,111.870346,,,,,,,,,,,,,,,,,,,,,,,,,796.618347,1238.093140,194.278168,,,,,,,,,,,,,,,
281,711.324402,1003.077942,130.937775,,,,,,,654.426758,898.901733,104.185493,683.939453,904.798279,111.785980,,,,,,,,,,,,,,,,,,,,,,,,,796.657715,1238.031250,194.253372,,,,,,,,,,,,,,,
282,711.395935,1003.104431,131.032043,,,,,,,654.347717,898.913025,104.180550,683.984375,904.756836,111.815742,,,,,,,,,,,,,,,,,,,,,,,,,796.615845,1238.103638,194.214523,,,,,,,,,,,,,,,
283,711.407898,1003.110168,131.061874,,,,,,,654.282227,899.005737,104.250656,684.009521,904.795471,111.821022,,,,,,,,,,,,,,,,,,,,,,,,,796.617798,1238.115723,194.207077,,,,,,,,,,,,,,,
284,711.449829,1003.098755,131.028290,,,,,,,654.283813,898.936584,104.269569,684.143250,904.930298,111.608505,,,,,,,,,,,,,,,,,,,,,,,,,796.625366,1238.034302,194.177292,,,,,,,,,,,,,,,
285,711.448975,1003.111145,131.007065,,,,,,,654.441772,898.988647,104.175636,684.048889,904.836060,111.767693,,,,,,,,,,,,,,,,,,,,,,,,,796.637024,1238.015259,194.163666,,,,,,,,,,,,,,,
286,711.458862,1003.097168,131.005676,,,,,,,654.397217,898.926880,104.138824,684.061584,904.937866,111.578224,,,,,,,,,,,,,,,,,,,,,,,,,796.648071,1238.011963,194.158661,,,,,,,,,,,,,,,
287,711.466431,1003.136536,131.000290,,,,,,,654.410522,899.008484,104.080597,683.987976,904.880737,111.528168,,,,,,,,,,,,,,,,,,,,,,,,,796.398315,1238.169067,194.269775,,,,,,,,,,,,,,,
288,711.426636,1003.137573,130.906601,,,,,,,654.433533,899.036133,104.050407,683.988159,904.765747,111.808960,,,,,,,,,,,,,,,,,,,,,,,,,796.327820,1238.197021,194.334702,,,,,,,,,,,,,,,
289,711.445557,1003.122070,130.913849,,,,,,,654.356140,899.029419,104.150909,684.041443,904.823364,111.681526,,,,,,,,,,,,,,,,,,,,,,,,,796.321045,1238.191406,194.336166,,,,,,,,,,,,,,,
290,711.481262,1003.191040,130.845764,,,,,,,654.310547,899.013000,104.210846,683.950012,904.787537,111.760101,,,,,,,,,,,,,,,,,,,,,,,,,796.608521,1238.074829,194.222580,,,,,,,,,,,,,,,
291,711.498535,1003.190918,130.821991,,,,,,,654.308350,899.010132,104.214363,684.005493,904.949402,111.496811,,,,,,,,,,,,,,,,,,,,,,,,,796.722473,1238.048950,194.072647,,,,,,,,,,,,,,,
292,711.509766,1003.199097,130.813324,,,,,,,654.397156,899.017517,104.102074,683.949524,904.811279,111.691933,,,,,,,,,,,,,,,,,,,,,,,,,796.720642,1238.047485,194.118561,,,,,,,,,,,,,,,
293,711.497742,1003.203491,130.775528,,,,,,,654.415405,899.032227,104.088959,683.930786,904.812439,111.835091,,,,,,,,,,,,,,,,,,,,,,,,,796.667725,1238.062256,194.102402,,,,,,,,,,,,,,,
294,711.508789,1003.203735,130.796326,,,,,,,654.404480,899.041504,104.105820,683.951782,904.824585,111.842415,,,,,,,,,,,,,,,,,,,,,,,,,796.692383,1238.058960,194.083496,,,,,,,,,,,,,,,
295,711.470093,1003.207642,130.779495,,,,,,,654.423523,899.039185,104.070045,683.950195,904.817383,111.796906,,,,,,,,,,,,,,,,,,,,,,,,,796.726868,1238.053589,194.067383,,,,,,,,,,,,,,,
296,711.503113,1003.219788,130.692276,,,,,,,654.434021,899.030701,104.053154,683.937012,904.827820,111.815170,,,,,,,,,,,,,,,,,,,,,,,,,796.680969,1238.061890,194.081848,,,,,,,,,,,,,,,
297,711.347351,1003.294067,130.742416,,,,,,,654.420044,899.037415,104.057083,684.013428,904.812561,111.839455,,,,,,,,,,,,,,,,,,,,,,,,,796.685730,1238.059326,194.088104,,,,,,,,,,,,,,,
298,711.484863,1003.228149,130.687073,,,,,,,654.430481,899.041077,104.057060,684.022339,904.812012,111.874222,,,,,,,,,,,,,,,,,,,,,,,,,796.748230,1238.049561,194.063202,,,,,,,,,,,,,,,
299,711.507813,1003.286255,130.651627,,,,,,,654.350464,899.025818,104.159882,684.052124,904.956909,111.676865,,,,,,,,,,,,,,,,,,,,,,,,,796.708435,1238.064331,194.070801,,,,,,,,,,,,,,,
300,711.502197,1003.304016,130.642578,,,,,,,654.392029,899.026794,104.109634,683.984253,904.912415,111.755882,,,,,,,,,,,,,,,,,,,,,,,,,796.700745,1238.059448,194.078766,,,,,,,,,,,,,,,
301,711.508057,1003.242310,130.623642,,,,,,,654.444946,899.036865,104.015106,683.997375,904.864624,111.832458,,,,,,,,,,,,,,,,,,,,,,,,,796.703674,1238.057007,194.078400,,,,,,,,,,,,,,,
302,711.491882,1003.337036,130.571609,,,,,,,654.456299,899.048889,104.021454,684.083374,904.959778,111.656723,,,,,,,,,,,,,,,,,,,,,,,,,796.697266,1238.057983,194.080460,,,,,,,,,,,,,,,
303,711.582520,1003.233398,130.609772,,,,,,,654.453552,899.042236,104.004745,684.088684,904.983765,111.591751,,,,,,,,,,,,,,,,,,,,,,,,,796.712708,1237.973022,194.043854,,,,,,,,,,,,,,,
304,711.591248,1003.261475,130.596680,,,,,,,654.500671,899.058167,103.979851,684.051636,904.882996,111.809219,,,,,,,,,,,,,,,,,,,,,,,,,796.722229,1237.955078,194.028442,,,,,,,,,,,,,,,
305,711.573486,1003.271545,130.576981,,,,,,,654.461609,899.051575,104.022972,684.038696,904.860046,111.863754,,,,,,,,,,,,,,,,,,,,,,,,,796.698364,1237.957275,193.973785,,,,,,,,,,,,,,,
306,711.562378,1003.300415,130.608246,,,,,,,654.432556,899.041382,104.056633,684.029053,904.860168,111.842102,,,,,,,,,,,,,,,,,,,,,,,,,796.827759,1237.941162,193.905579,,,,,,,,,,,,,,,
307,711.578857,1003.261353,130.561752,,,,,,,654.427307,899.038635,104.063545,684.085205,904.965027,111.645279,,,,,,,,,,,,,,,,,,,,,,,,,796.782471,1238.040649,193.971878,,,,,,,,,,,,,,,
308,711.606018,1003.222290,130.630890,,,,,,,654.402893,899.040283,104.106171,684.085754,904.998108,111.591637,,,,,,,,,,,,,,,,,,,,,,,,,796.771606,1237.982788,193.975830,,,,,,,,,,,,,,,
309,711.610718,1003.209778,130.622635,,,,,,,654.333862,899.020874,104.182541,684.093323,904.987183,111.604080,,,,,,,,,,,,,,,,,,,,,,,,,796.845520,1238.026245,193.963577,,,,,,,,,,,,,,,
310,711.642151,1003.269104,130.535797,,,,,,,654.391296,899.025879,104.109703,684.033142,904.829041,111.809090,,,,,,,,,,,,,,,,,,,,,,,,,796.871765,1238.041504,193.948761,,,,,,,,,,,,,,,
311,711.675232,1003.244568,130.524902,,,,,,,654.449890,899.045837,104.036255,684.098694,904.929016,111.613052,,,,,,,,,,,,,,,,,,,,,,,,,796.854004,1238.054688,193.880112,,,,,,,,,,,,,,,
312,711.608643,1003.267639,130.541794,,,,,,,654.368469,899.032837,104.135681,684.097900,904.931335,111.616364,,,,,,,,,,,,,,,,,,,,,,,,,796.713379,1237.962524,193.899155,,,,,,,,,,,,,,,
313,711.597168,1003.251709,130.504791,,,,,,,654.653137,899.123169,103.808334,684.105103,905.016846,111.516197,,,,,,,,,,,,,,,,,,,,,,,,,796.823364,1237.947876,193.861588,,,,,,,,,,,,,,,
314,711.642456,1003.264648,130.509338,,,,,,,654.473572,899.074585,104.003738,684.082886,904.944824,111.630341,,,,,,,,,,,,,,,,,,,,,,,,,796.886658,1237.955933,193.819641,,,,,,,,,,,,,,,
315,711.608521,1003.275085,130.459778,,,,,,,654.411926,899.028015,104.054604,684.009216,904.816467,111.828491,,,,,,,,,,,,,,,,,,,,,,,,,796.837219,1237.938965,193.837906,,,,,,,,,,,,,,,
316,711.598572,1003.270081,130.440491,,,,,,,654.331848,899.015747,104.178665,684.057922,904.886414,111.681610,,,,,,,,,,,,,,,,,,,,,,,,,796.786316,1238.019653,193.901688,,,,,,,,,,,,,,,
317,711.610779,1003.259521,130.423691,,,,,,,654.385681,899.024170,104.119377,684.090576,904.928772,111.614342,,,,,,,,,,,,,,,,,,,,,,,,,796.790833,1237.952881,193.885773,,,,,,,,,,,,,,,
318,711.601746,1003.273071,130.457291,,,,,,,654.435303,899.040771,104.054474,684.079346,904.922791,111.612770,,,,,,,,,,,,,,,,,,,,,,,,,796.753174,1237.932739,193.819092,,,,,,,,,,,,,,,
319,711.592834,1003.276550,130.468170,,,,,,,654.463013,899.045044,104.002090,684.077454,904.968140,111.611954,,,,,,,,,,,,,,,,,,,,,,,,,796.785034,1238.040405,193.816589,,,,,,,,,,,,,,,
320,711.613831,1003.271362,130.454102,,,,,,,654.376282,899.027771,104.096275,684.030212,904.832764,111.807747,,,,,,,,,,,,,,,,,,,,,,,,,796.725525,1238.054321,193.856186,,,,,,,,,,,,,,,
321,711.614136,1003.270203,130.457535,,,,,,,654.440125,899.026672,104.097275,684.063232,904.887634,111.678268,,,,,,,,,,,,,,,,,,,,,,,,,796.695740,1238.045532,193.880753,,,,,,,,,,,,,,,
322,711.604004,1003.284241,130.409454,,,,,,,654.365723,899.020447,104.124474,684.032898,904.827209,111.801231,,,,,,,,,,,,,,,,,,,,,,,,,796.694885,1238.042236,193.882278,,,,,,,,,,,,,,,
323,711.595337,1003.277527,130.453827,,,,,,,654.404724,899.031860,104.085823,684.079224,904.896118,111.687408,,,,,,,,,,,,,,,,,,,,,,,,,796.700806,1238.042480,193.876602,,,,,,,,,,,,,,,
324,711.592224,1003.272217,130.459442,,,,,,,654.437317,899.042419,104.051163,684.106262,904.929321,111.640923,,,,,,,,,,,,,,,,,,,,,,,,,796.438965,1238.188843,194.001083,,,,,,,,,,,,,,,
325,711.535400,1003.357544,130.397903,,,,,,,654.444092,899.045227,104.042526,684.099243,904.972168,111.631119,,,,,,,,,,,,,,,,,,,,,,,,,796.604126,1238.071899,193.956070,,,,,,,,,,,,,,,
326,711.598694,1003.336487,130.386795,,,,,,,654.439636,899.043579,104.047760,684.064514,904.890625,111.832253,,,,,,,,,,,,,,,,,,,,,,,,,796.710205,1238.034180,193.875519,,,,,,,,,,,,,,,
327,711.626343,1003.362061,130.337219,,,,,,,654.435486,899.041870,104.053093,684.035400,904.812378,111.871719,,,,,,,,,,,,,,,,,,,,,,,,,796.730469,1238.059448,193.804474,,,,,,,,,,,,,,,
328,711.610962,1003.348389,130.355560,,,,,,,654.434387,899.041382,104.054558,684.062500,904.859009,111.858124,,,,,,,,,,,,,,,,,,,,,,,,,796.725220,1238.068115,193.799149,,,,,,,,,,,,,,,
329,711.624023,1003.328308,130.337585,,,,,,,654.420593,899.043640,104.087708,684.114441,904.970764,111.659637,,,,,,,,,,,,,,,,,,,,,,,,,796.723267,1238.062866,193.808624,,,,,,,,,,,,,,,
330,711.656067,1003.292114,130.394119,,,,,,,654.435791,899.042786,104.056961,684.160706,905.016235,111.548607,,,,,,,,,,,,,,,,,,,,,,,,,796.668579,1238.063232,193.767105,,,,,,,,,,,,,,,
331,711.660156,1003.363342,130.361252,,,,,,,654.436340,899.041992,104.040436,684.246277,904.996094,111.631142,,,,,,,,,,,,,,,,,,,,,,,,,796.658569,1238.062988,193.759171,,,,,,,,,,,,,,,
332,711.612549,1003.358093,130.437393,,,,,,,654.506897,899.035706,104.086609,684.178955,905.000244,111.582764,,,,,,,,,,,,,,,,,,,,,,,,,796.695374,1238.146606,193.845398,,,,,,,,,,,,,,,
333,711.647644,1003.360352,130.413513,,,,,,,654.591675,899.043701,104.004143,684.175659,904.966309,111.677788,,,,,,,,,,,,,,,,,,,,,,,,,796.696106,1238.165039,193.870483,,,,,,,,,,,,,,,
334,711.655212,1003.286926,130.341888,,,,,,,654.544434,899.053711,104.054741,684.122253,904.860229,111.874771,,,,,,,,,,,,,,,,,,,,,,,,,796.692993,1238.159912,193.866776,,,,,,,,,,,,,,,
335,711.663086,1003.344727,130.391022,,,,,,,654.498047,899.032227,104.109978,684.154907,904.930481,111.728325,,,,,,,,,,,,,,,,,,,,,,,,,796.641113,1238.159058,193.816162,,,,,,,,,,,,,,,
336,711.643555,1003.358093,130.337204,,,,,,,654.484802,899.023438,104.127640,684.198364,904.977417,111.710640,,,,,,,,,,,,,,,,,,,,,,,,,796.632507,1238.158569,193.806885,,,,,,,,,,,,,,,
337,711.657532,1003.383789,130.380966,,,,,,,654.489624,899.025085,104.121880,684.246399,904.974365,111.605270,,,,,,,,,,,,,,,,,,,,,,,,,796.635620,1238.158813,193.809814,,,,,,,,,,,,,,,
338,711.669434,1003.295044,130.386200,,,,,,,654.495850,899.027954,104.113724,684.191284,904.990173,111.592247,,,,,,,,,,,,,,,,,,,,,,,,,796.636841,1238.159058,193.811325,,,,,,,,,,,,,,,
339,711.657227,1003.266968,130.332687,,,,,,,654.489197,899.034180,104.004562,684.176697,904.920654,111.686577,,,,,,,,,,,,,,,,,,,,,,,,,796.636719,1238.159058,193.811386,,,,,,,,,,,,,,,
340,711.653320,1003.351807,130.347092,,,,,,,654.490051,899.044556,103.998093,684.138550,904.943359,111.684074,,,,,,,,,,,,,,,,,,,,,,,,,796.636597,1238.159058,193.811249,,,,,,,,,,,,,,,
341,711.558899,1003.299072,130.358795,,,,,,,654.518860,899.039917,104.074310,684.167358,905.030762,111.579727,,,,,,,,,,,,,,,,,,,,,,,,,796.636597,1238.159058,193.811203,,,,,,,,,,,,,,,
