Präzision01159
Date:,2025/04/28
Time:,11:53:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
138,825.760071,1182.428467,230.283356,,,,860.301514,1155.946411,433.808197,,,,650.268433,895.965576,158.357849,,,,,,,,,,,,,,,,678.887695,905.959778,161.665817,718.423401,992.553955,168.642075
139,825.915894,1182.506348,230.184952,,,,860.415771,1156.074219,433.740814,,,,650.276917,896.387390,157.764297,,,,,,,,,,,,,,,,679.185852,906.331238,161.045593,718.466370,992.839355,168.032593
140,826.106445,1182.552612,230.030258,,,,860.507385,1156.221069,433.630829,,,,650.241333,896.642639,157.422714,,,,,,,,,,,,,,,,679.319946,906.545532,160.422470,718.601685,993.176819,166.721436
141,826.320068,1182.580811,229.910553,,,,860.610352,1156.259277,433.529327,,,,649.787842,896.662170,157.611130,,,,,,,,,,,,,,,,679.450134,906.730103,159.637772,718.852173,993.313843,166.050125
142,826.439453,1182.629883,229.782303,,,,860.650330,1156.366577,433.431366,,,,649.529480,896.962708,157.365387,,,,,,,,,,,,,,,,679.495117,906.864502,159.185944,719.179626,993.296509,165.535950
143,826.562012,1182.648315,229.715012,,,,860.702026,1156.533447,433.324799,,,,650.073975,897.423828,156.234085,,,,,,,,,,,,,,,,679.340637,907.107117,158.858246,719.262695,993.401489,165.251251
144,827.073120,1182.572876,228.994659,,,,860.746460,1156.575439,433.232941,,,,649.976624,897.951843,156.151840,,,,,,,,,,,,,,,,679.301514,907.287659,158.532166,719.155579,993.536926,165.153778
145,827.000916,1182.745605,229.212006,,,,860.856201,1156.732300,433.069550,,,,650.110229,898.022888,155.190765,,,,,,,,,,,,,,,,679.425598,907.413208,158.105194,718.854675,993.700623,165.050278
146,826.883484,1182.900391,229.294785,,,,860.889404,1156.850952,432.987427,,,,650.076355,897.938782,154.773422,,,,,,,,,,,,,,,,679.456238,907.567993,157.476852,718.542358,993.759766,164.960144
147,826.951904,1182.886963,229.330673,,,,860.971497,1156.946655,432.790833,,,,649.991333,898.194214,154.585953,,,,,,,,,,,,,,,,679.403809,907.602722,156.969040,718.459534,993.906250,164.725311
148,827.079834,1183.028564,228.943619,,,,860.972351,1157.066162,432.647522,,,,649.921082,898.449768,154.322220,,,,,,,,,,,,,,,,679.315796,907.829468,156.363022,718.500549,994.108093,164.436417
149,827.218811,1182.994995,228.965576,,,,861.023254,1157.280151,432.605225,,,,650.146362,898.772156,153.419144,,,,,,,,,,,,,,,,679.590515,907.922852,155.457855,718.824829,994.278503,163.608841
150,827.228516,1182.943359,228.926010,,,,860.982056,1157.321533,432.534943,,,,650.735291,898.987000,152.214600,,,,,,,,,,,,,,,,679.773926,908.100769,154.933197,719.329651,994.586731,162.417099
151,827.524231,1183.107788,228.358795,,,,861.045715,1157.447632,432.463165,,,,651.121094,899.192444,151.511505,,,,,,,,,,,,,,,,679.728760,908.266418,154.534714,719.537842,994.751160,161.823151
152,827.736145,1183.206787,227.936920,,,,861.090088,1157.590088,432.343689,,,,651.174316,899.340088,150.960052,,,,,,,,,,,,,,,,679.774475,908.447144,154.159042,719.532043,994.784485,161.628891
153,827.814575,1183.258667,227.747604,,,,861.136597,1157.725464,432.263611,,,,651.100891,899.047607,150.544800,,,,,,,,,,,,,,,,679.705505,908.469727,153.565063,719.504700,994.751038,161.311249
154,827.894592,1183.288940,227.602722,,,,861.119324,1157.845459,432.171844,,,,651.059875,899.128052,150.178986,,,,,,,,,,,,,,,,679.656250,908.552734,153.092087,719.545227,994.740845,160.583878
155,827.923096,1183.255737,227.430634,,,,861.189819,1157.896606,432.078217,,,,651.294617,899.469971,149.605942,,,,,,,,,,,,,,,,679.800842,908.695068,152.556793,719.787231,994.775635,160.058960
156,828.140564,1183.423340,226.966080,,,,861.209961,1158.027344,431.943909,,,,651.385071,899.516541,149.203384,,,,,,,,,,,,,,,,679.829834,908.622803,152.399292,719.981628,994.873108,159.509064
157,828.475769,1183.493286,226.414078,,,,861.279419,1158.167480,431.866882,,,,651.362183,899.541931,148.857956,,,,,,,,,,,,,,,,679.905457,908.513489,152.221848,720.183289,994.840393,159.107742
158,828.705872,1183.427979,226.190781,,,,861.279968,1158.293579,431.792847,,,,651.339600,899.570007,148.546021,,,,,,,,,,,,,,,,680.000244,908.468933,151.935547,720.419312,994.842102,158.709412
159,828.602173,1183.365601,226.132874,,,,861.326355,1158.376587,431.628876,,,,651.393616,899.616089,148.206711,,,,,,,,,,,,,,,,680.352783,908.517883,151.353485,720.630005,995.082520,158.012100
160,828.571838,1183.284180,226.030197,,,,861.303589,1158.443237,431.575928,,,,651.463257,899.660278,147.715469,,,,,,,,,,,,,,,,680.885986,908.588867,150.573517,720.760254,995.097229,157.699280
161,828.657654,1183.311157,225.921768,,,,861.421265,1158.536133,431.361298,,,,651.520203,899.610046,147.403107,,,,,,,,,,,,,,,,681.029297,908.680237,150.206772,720.916382,995.173462,157.420868
162,828.724426,1183.343628,225.778198,,,,861.414917,1158.650024,431.282593,,,,651.602417,899.638062,147.059341,,,,,,,,,,,,,,,,681.128296,908.668457,149.959900,721.048950,995.088684,157.048996
163,828.852112,1183.283081,225.669312,,,,861.400879,1158.677002,431.258453,,,,651.767151,899.452820,146.578384,,,,,,,,,,,,,,,,681.139709,908.629150,149.430161,721.113281,995.109009,156.549805
164,828.987061,1183.290405,225.570404,,,,861.384460,1158.768555,431.198608,,,,651.970703,899.477112,146.308823,,,,,,,,,,,,,,,,681.181335,908.715332,149.051422,721.203430,995.063110,156.213150
165,829.037598,1183.259277,225.364624,,,,861.411133,1158.789551,431.208160,,,,652.163147,899.546326,145.725540,,,,,,,,,,,,,,,,681.156921,908.672607,148.721176,721.383423,995.135986,155.729309
166,829.057434,1183.254517,225.312500,,,,861.364502,1158.910889,431.109192,,,,652.319824,899.519348,145.303848,,,,,,,,,,,,,,,,681.244934,908.565491,148.421509,721.687683,995.132446,155.266220
167,829.064941,1183.194824,225.229248,,,,861.388123,1158.919067,431.079132,,,,652.591675,899.549316,144.855881,,,,,,,,,,,,,,,,681.242432,908.558289,148.179321,721.866394,995.139832,154.845459
168,829.107788,1183.188354,225.193008,,,,861.353149,1158.929688,431.082397,,,,652.844727,899.555725,144.444641,,,,,,,,,,,,,,,,681.205017,908.600098,147.927368,722.039063,995.056824,154.628235
169,829.233154,1183.131470,225.094452,,,,861.511658,1158.983643,430.788055,,,,652.971008,899.602417,144.131821,,,,,,,,,,,,,,,,681.225769,908.566833,147.782730,722.177795,994.990479,154.306564
170,829.279907,1183.156250,224.940979,,,,861.544373,1159.016479,430.733154,,,,653.073975,899.632019,143.960129,,,,,,,,,,,,,,,,681.347351,908.552551,147.569443,722.245667,994.955078,154.013870
171,829.325867,1183.081543,224.868362,,,,861.542725,1159.011719,430.735321,,,,653.110413,899.555847,143.808395,,,,,,,,,,,,,,,,681.615295,908.454468,147.232147,722.347778,994.855896,153.834122
172,829.331421,1183.064087,224.879761,,,,861.491699,1159.083618,430.712677,,,,653.113464,899.644165,143.646942,,,,,,,,,,,,,,,,681.747375,908.354248,147.101639,722.461365,994.795166,153.654861
173,829.420532,1183.018677,224.787064,,,,861.480469,1159.106201,430.712250,,,,653.150208,899.682068,143.563568,,,,,,,,,,,,,,,,681.921509,908.524475,146.518692,722.428955,994.650757,153.423019
174,829.448669,1183.006592,224.773102,,,,861.483032,1159.104004,430.713501,,,,653.179260,899.681396,143.506210,,,,,,,,,,,,,,,,682.026062,908.602783,146.140259,722.436951,994.622437,153.352386
175,829.444580,1182.935425,224.709290,,,,861.465088,1159.086670,430.661102,,,,653.174927,899.701660,143.442474,,,,,,,,,,,,,,,,681.976318,908.679321,145.984146,722.498657,994.663757,153.302948
176,829.607849,1182.781006,224.516266,,,,861.445679,1159.105713,430.701782,,,,653.144958,899.801697,143.471237,,,,,,,,,,,,,,,,681.904419,908.825684,145.756577,722.518860,994.606750,153.188171
177,829.466492,1182.811279,224.701721,,,,861.466797,1159.103760,430.677795,,,,653.089844,899.824646,143.347534,,,,,,,,,,,,,,,,681.941223,908.913147,145.600128,722.567139,994.603394,153.183121
178,829.644409,1182.710571,224.430450,,,,861.439270,1159.223999,430.654114,,,,652.942993,899.954895,143.113037,,,,,,,,,,,,,,,,681.912537,909.039429,145.479080,722.603210,994.559509,153.003906
179,829.862488,1182.686279,224.314117,,,,861.452698,1159.239624,430.642670,,,,652.883545,900.098145,142.952438,,,,,,,,,,,,,,,,681.915833,909.144958,145.334396,722.692810,994.571167,152.858521
180,829.977539,1182.688232,224.231888,,,,861.431763,1159.229004,430.571289,,,,652.897095,900.207947,142.878632,,,,,,,,,,,,,,,,681.898132,909.241699,145.179779,722.755676,994.588562,152.863327
181,830.018982,1182.610229,224.197296,,,,861.450500,1159.218750,430.548157,,,,652.765686,900.256714,142.852448,,,,,,,,,,,,,,,,681.787964,909.325073,145.032333,722.780762,994.545654,152.785675
182,829.988037,1182.687256,224.223938,,,,861.513855,1159.247192,430.465332,,,,652.712463,900.332581,142.846848,,,,,,,,,,,,,,,,681.677185,909.382141,144.949692,722.771851,994.581970,152.628006
183,830.041687,1182.650269,224.121307,,,,861.559875,1159.264893,430.411133,,,,652.713074,900.457947,142.778397,,,,,,,,,,,,,,,,681.678528,909.457153,144.920517,722.767029,994.726685,152.484695
184,830.113770,1182.598877,224.142273,,,,861.587524,1159.263794,430.389099,,,,652.611877,900.495300,142.732040,,,,,,,,,,,,,,,,681.553894,909.531311,144.871826,723.200073,994.913391,151.954956
185,830.115417,1182.534912,224.050842,,,,861.539368,1159.263428,430.341217,,,,652.547852,900.586426,142.664352,,,,,,,,,,,,,,,,681.587463,909.558594,144.893723,723.184326,995.003540,151.629929
186,830.052307,1182.460449,224.056305,,,,861.539246,1159.355103,430.332581,,,,652.539246,900.606567,142.634827,,,,,,,,,,,,,,,,681.494934,909.653625,144.822311,723.125244,995.029358,151.657654
187,830.188904,1182.512695,223.988663,,,,861.616882,1159.410156,430.253326,,,,652.435059,900.701965,142.604492,,,,,,,,,,,,,,,,681.548035,909.724731,144.854980,723.081055,995.032166,151.685455
188,830.258118,1182.533569,223.915085,,,,861.707336,1159.392700,430.213745,,,,652.355225,900.730896,142.565674,,,,,,,,,,,,,,,,681.454468,909.827026,144.788834,723.001343,995.043701,151.632462
189,830.435486,1182.488281,223.753082,,,,861.736511,1159.414795,430.201324,,,,652.274109,900.732361,142.517746,,,,,,,,,,,,,,,,681.458923,909.913696,144.647171,723.003784,995.063232,151.571945
190,830.498169,1182.463989,223.684357,,,,861.746399,1159.512085,430.196747,,,,652.143311,900.749634,142.351700,,,,,,,,,,,,,,,,681.420959,910.000916,144.561234,722.965576,995.066284,151.524399
191,830.477783,1182.450806,223.709259,,,,861.740784,1159.533203,430.216949,,,,652.064148,900.861389,142.274780,,,,,,,,,,,,,,,,681.441833,910.084412,144.472458,722.885193,995.079163,151.434067
192,830.480469,1182.457764,223.720154,,,,861.740967,1159.522339,430.203766,,,,652.018127,900.894775,142.201019,,,,,,,,,,,,,,,,681.445740,910.177856,144.326752,722.867615,994.996460,151.418198
193,830.437378,1182.433960,223.751495,,,,861.552368,1159.609253,430.319000,,,,651.949646,900.905701,142.106476,,,,,,,,,,,,,,,,681.413391,910.206177,144.153625,722.741028,994.948547,151.381210
194,830.510864,1182.456543,223.637970,,,,861.649597,1159.641113,430.254974,,,,651.940674,900.913818,141.904037,,,,,,,,,,,,,,,,681.437439,910.256897,144.104507,722.756653,994.963318,151.360458
195,830.427917,1182.468018,223.668915,,,,861.873108,1159.658447,430.151642,,,,651.962708,901.030579,141.829849,,,,,,,,,,,,,,,,681.398560,910.341064,143.957062,722.772766,995.003784,151.295532
196,830.414734,1182.382813,223.655121,,,,861.575989,1159.757935,430.255585,,,,652.007446,901.074646,141.698181,,,,,,,,,,,,,,,,681.721802,910.360596,143.827469,723.097656,995.033020,151.102234
197,830.534119,1182.464600,223.534103,,,,861.790527,1159.682129,430.202332,,,,652.034973,901.086975,141.666718,,,,,,,,,,,,,,,,681.546753,910.406982,143.833420,723.016541,995.043579,151.045670
198,830.669128,1182.478638,223.487244,,,,861.959778,1159.708374,430.056824,,,,652.065552,901.082397,141.615250,,,,,,,,,,,,,,,,681.394897,910.429382,143.696655,723.196960,995.077576,150.955887
199,830.656311,1182.478394,223.418259,,,,862.034119,1159.739258,429.933594,,,,652.063782,901.097595,141.486069,,,,,,,,,,,,,,,,681.379639,910.483215,143.640961,723.059631,995.014343,150.920471
200,830.624146,1182.492065,223.473206,,,,861.964050,1159.827881,429.924652,,,,652.084106,901.126892,141.473740,,,,,,,,,,,,,,,,681.442383,910.456848,143.682175,723.026917,995.016174,150.945602
201,830.662537,1182.527344,223.412216,,,,861.923767,1159.820068,429.985779,,,,652.168579,901.040710,141.444046,,,,,,,,,,,,,,,,681.341858,910.483093,143.598099,723.151001,995.035156,150.947800
202,830.644775,1182.515747,223.407486,,,,862.009033,1159.853882,429.892395,,,,652.210754,901.020447,141.385696,,,,,,,,,,,,,,,,681.369324,910.518372,143.595963,723.264465,995.067810,150.898224
203,830.708130,1182.544312,223.406570,,,,862.046692,1159.844971,429.893616,,,,652.234497,901.048157,141.204178,,,,,,,,,,,,,,,,681.385376,910.531311,143.507202,723.327209,995.059143,150.849594
204,830.706787,1182.528442,223.386459,,,,862.010132,1159.922852,429.951324,,,,652.377319,901.080017,141.092712,,,,,,,,,,,,,,,,681.392456,910.474182,143.441040,723.348083,995.051208,150.859573
205,830.614441,1182.642212,223.313721,,,,862.033569,1159.954834,429.879669,,,,652.451416,901.070679,140.865112,,,,,,,,,,,,,,,,681.582275,910.436523,143.382828,723.495789,994.964661,150.691925
206,830.687500,1182.639526,223.346817,,,,862.034851,1159.951172,429.884521,,,,652.544189,901.008057,140.648010,,,,,,,,,,,,,,,,681.549561,910.512329,143.387589,723.881653,994.892090,150.150574
207,830.658386,1182.613037,223.380493,,,,862.111267,1159.960205,429.879303,,,,652.699219,900.999817,140.377625,,,,,,,,,,,,,,,,681.378052,910.525269,143.147659,724.045349,994.854614,150.103226
208,830.610840,1182.646362,223.333252,,,,862.110413,1159.959595,429.874695,,,,652.794800,900.964722,140.061203,,,,,,,,,,,,,,,,681.517517,910.479675,142.995300,724.220825,994.836121,149.771759
209,830.669434,1182.631592,223.394196,,,,862.138428,1160.025269,429.890198,,,,652.880066,900.855591,139.797546,,,,,,,,,,,,,,,,681.597412,910.425293,142.717499,724.321472,994.752502,149.635056
210,830.599609,1182.622070,223.360504,,,,862.098938,1160.069458,429.882996,,,,653.048950,900.857056,139.538879,,,,,,,,,,,,,,,,681.851318,910.313477,142.503693,724.375244,994.644348,149.087769
211,830.587280,1182.648315,223.276505,,,,862.120667,1160.081299,429.921295,,,,653.148682,900.824097,139.274109,,,,,,,,,,,,,,,,682.100952,910.090698,141.901657,724.540222,994.553223,148.751602
212,830.519226,1182.650269,223.234634,,,,862.168640,1160.086914,429.852051,,,,653.254028,900.739624,139.108917,,,,,,,,,,,,,,,,682.315002,910.006897,141.492294,724.559631,994.561401,148.677887
213,830.513977,1182.650024,223.271210,,,,862.144043,1160.017944,429.931152,,,,653.401611,900.751404,138.888931,,,,,,,,,,,,,,,,682.656250,909.931519,141.233383,724.602783,994.559509,148.614594
214,830.503174,1182.672974,223.191101,,,,862.251648,1159.999756,429.826050,,,,653.472412,900.690491,138.656769,,,,,,,,,,,,,,,,683.090454,909.867554,140.831223,724.614685,994.479187,148.612305
215,830.489990,1182.653687,223.266953,,,,862.228821,1160.074707,429.890839,,,,653.657837,900.684631,138.336365,,,,,,,,,,,,,,,,683.181458,909.892273,140.581909,724.738464,994.498779,148.480179
216,830.434143,1182.634399,223.321991,,,,862.229248,1160.111816,429.853180,,,,653.704285,900.541565,138.107788,,,,,,,,,,,,,,,,683.219971,909.890320,140.457794,724.665527,994.549194,148.483353
217,830.455688,1182.554321,223.310333,,,,862.217224,1160.102295,429.868500,,,,653.822266,900.516357,137.938065,,,,,,,,,,,,,,,,683.347656,909.861816,140.301422,724.699646,994.496277,148.464279
218,830.480957,1182.541870,223.270416,,,,862.177368,1159.949097,429.955170,,,,653.852112,900.450012,137.718323,,,,,,,,,,,,,,,,683.252747,909.710938,139.763443,724.763000,994.458313,148.205475
219,830.456726,1182.539063,223.252258,,,,862.210999,1160.015625,429.963165,,,,653.895447,900.366028,137.430573,,,,,,,,,,,,,,,,683.359558,909.667053,139.616241,724.845764,994.396606,147.965988
220,830.381775,1182.539307,223.257996,,,,862.179993,1159.942749,429.946564,,,,654.002075,900.268616,137.250061,,,,,,,,,,,,,,,,683.423767,909.607605,139.524017,724.998535,994.279541,147.848175
221,830.385742,1182.477417,223.239136,,,,862.165527,1159.928345,429.963806,,,,654.004211,900.188660,136.988678,,,,,,,,,,,,,,,,683.413391,909.591187,139.249573,725.163208,994.288269,147.579117
222,830.425598,1182.447144,223.167801,,,,862.163757,1159.932251,429.969574,,,,654.134766,900.087341,136.808105,,,,,,,,,,,,,,,,683.387756,909.561462,138.868515,725.258606,994.144409,147.323853
223,830.444702,1182.448486,223.098816,,,,862.239807,1159.896362,429.864288,,,,654.207275,899.957642,136.086365,,,,,,,,,,,,,,,,683.410706,909.476501,138.810272,725.339844,994.143188,147.153580
224,830.466003,1182.356201,223.138962,,,,862.226807,1159.859863,429.876160,,,,654.344910,899.953064,135.878998,,,,,,,,,,,,,,,,683.218811,909.298523,138.278168,725.330933,994.112915,146.988815
225,830.410706,1182.323853,223.139893,,,,862.270447,1159.896118,429.820435,,,,654.579529,899.988892,135.442551,,,,,,,,,,,,,,,,683.295654,909.220642,137.618637,725.156189,994.137939,146.614609
226,830.391296,1182.244019,223.172577,,,,862.288208,1159.881592,429.753540,,,,654.675537,899.866455,135.047409,,,,,,,,,,,,,,,,683.784302,909.192749,136.763626,725.387268,994.109436,146.192520
227,830.251343,1182.221313,223.262192,,,,862.271973,1159.773071,429.789185,,,,654.708374,899.863403,134.671463,,,,,,,,,,,,,,,,683.900940,909.215759,136.203415,725.655457,994.013977,145.797424
228,830.310547,1182.250366,223.031250,,,,862.171936,1159.728516,429.892273,,,,654.608215,899.633789,134.265976,,,,,,,,,,,,,,,,683.862549,909.179382,135.744156,725.794678,993.896057,145.447220
229,830.413818,1182.175537,222.943909,,,,862.284119,1159.789185,429.801697,,,,654.713928,899.508179,133.706177,,,,,,,,,,,,,,,,683.573486,909.356812,135.009918,726.462219,994.959473,145.977051
230,830.385681,1182.149780,222.983536,,,,862.275391,1159.765381,429.830780,,,,654.819397,899.448914,133.236847,,,,,,,,,,,,,,,,683.477112,909.283020,134.283340,726.097717,993.946533,145.006454
231,830.331604,1182.082642,222.961075,,,,862.258118,1159.673584,429.829468,,,,654.864807,899.305481,132.630783,,,,,,,,,,,,,,,,683.631348,909.264893,133.731232,726.002441,993.650146,144.307388
232,830.342590,1182.064453,222.948318,,,,862.231567,1159.648071,429.861481,,,,654.896912,899.195313,132.146637,,,,,,,,,,,,,,,,683.945740,909.028931,133.476379,725.583130,992.452393,143.104233
233,830.265381,1181.964600,222.872452,,,,862.293457,1159.695435,429.789673,,,,654.921448,898.841003,131.681717,,,,,,,,,,,,,,,,684.141602,908.801758,133.043015,726.088440,993.261414,143.430786
234,830.203979,1181.968506,222.777969,,,,862.278748,1159.700439,429.743469,,,,654.840515,898.637695,131.218689,,,,,,,,,,,,,,,,684.135681,908.625549,132.407196,726.277588,993.479614,143.124893
235,830.161743,1181.863525,222.801147,,,,862.291992,1159.612915,429.725708,,,,654.665100,898.422668,130.397995,,,,,,,,,,,,,,,,684.340454,908.555664,131.713791,726.320679,993.286377,142.701889
236,830.096375,1181.825073,222.751282,,,,862.363037,1159.556274,429.625305,,,,654.773499,898.283569,129.984619,,,,,,,,,,,,,,,,684.288025,908.583618,130.884750,726.410278,993.252075,142.283813
237,830.056519,1181.752930,222.705750,,,,862.324646,1159.571899,429.720551,,,,654.886169,898.232971,129.742554,,,,,,,,,,,,,,,,684.467407,908.573853,130.189545,726.441956,993.249939,141.881927
238,829.941833,1181.736206,222.679825,,,,862.373047,1159.472900,429.551178,,,,654.994141,898.198303,129.485153,,,,,,,,,,,,,,,,684.587341,908.568115,129.772858,726.377014,993.212402,141.509308
239,829.823120,1181.612549,222.677032,,,,862.351501,1159.477539,429.662781,,,,654.875488,898.283447,129.038910,,,,,,,,,,,,,,,,684.618469,908.574036,129.032928,726.310730,993.134033,141.281021
240,829.751526,1181.478149,222.699692,,,,862.356689,1159.367676,429.610657,,,,654.845947,898.306824,128.646210,,,,,,,,,,,,,,,,684.497986,908.567200,128.288452,726.400879,993.017395,140.762344
241,829.642883,1181.449585,222.697128,,,,862.401062,1159.330078,429.557861,,,,655.198730,898.380981,127.541496,,,,,,,,,,,,,,,,684.145325,908.632446,127.152771,726.627014,993.043640,139.861359
242,829.434692,1181.304321,222.681839,,,,862.425110,1159.246582,429.501556,,,,655.696289,898.376160,126.161118,,,,,,,,,,,,,,,,684.565247,908.437073,126.546753,726.729675,992.982300,139.302551
243,829.207703,1181.185059,222.766983,,,,862.372620,1159.227905,429.506531,,,,656.017334,898.291809,124.834244,,,,,,,,,,,,,,,,685.195679,908.397583,125.702744,726.894958,992.851440,138.838654
244,829.144470,1181.076538,222.718948,,,,862.388794,1159.146973,429.470673,,,,656.218506,898.273071,123.880859,,,,,,,,,,,,,,,,685.271179,908.304260,124.958916,726.976746,992.752319,138.306046
245,829.058594,1180.895020,222.280609,,,,862.350830,1159.010864,429.480225,,,,656.190674,898.153687,123.272186,,,,,,,,,,,,,,,,685.235657,908.244812,124.382553,727.027222,992.717651,137.774078
246,829.055481,1180.800903,222.371597,,,,862.317139,1158.905396,429.448059,,,,656.139954,897.973267,122.872910,,,,,,,,,,,,,,,,685.224976,908.117004,123.846085,727.086975,992.727173,137.286530
247,828.960632,1180.675415,222.305328,,,,862.255066,1158.795410,429.441772,,,,656.116333,897.796448,122.426186,,,,,,,,,,,,,,,,685.146301,908.156921,122.954903,727.124817,992.666992,136.950043
248,828.909058,1180.533447,222.162582,,,,862.280457,1158.693726,429.376007,,,,656.287659,897.608643,121.849220,,,,,,,,,,,,,,,,685.413757,908.065857,121.666412,727.137695,992.610962,136.610535
249,829.033997,1180.352783,221.774673,,,,862.290710,1158.611206,429.285645,,,,656.381836,897.479492,120.772240,,,,,,,,,,,,,,,,685.709717,907.988098,120.285759,727.143738,992.503357,136.284744
250,829.158630,1180.134155,221.648300,,,,862.272461,1158.491943,429.232391,,,,656.788940,897.392822,119.573822,,,,,,,,,,,,,,,,685.778198,907.816772,119.347893,727.277710,992.528259,135.641830
251,829.148315,1180.010132,221.530380,,,,862.232666,1158.389038,429.191254,,,,657.189331,897.474243,118.584778,,,,,,,,,,,,,,,,685.974976,907.622253,118.566010,727.440369,992.543945,135.043198
252,829.094788,1179.904175,221.430206,,,,862.208313,1158.294189,429.183746,,,,657.523987,897.381836,117.720177,,,,,,,,,,,,,,,,686.184265,907.496704,118.681335,727.578979,992.474854,134.376495
253,828.937561,1179.744995,221.408142,,,,862.186035,1158.191406,429.103943,,,,657.769836,897.325378,117.021385,,,,,,,,,,,,,,,,686.476990,907.434082,118.591789,727.606750,992.455444,133.934891
254,829.021545,1179.630127,221.249252,,,,862.187866,1158.085327,429.030792,,,,657.857971,897.248474,116.363693,,,,,,,,,,,,,,,,687.154907,907.326904,117.594048,727.873108,992.214722,133.000916
255,829.007263,1179.550537,221.154633,,,,862.136475,1158.004883,428.943481,,,,657.941406,897.091553,115.587616,,,,,,,,,,,,,,,,687.640930,907.327087,116.374817,727.994019,991.992676,132.427399
256,828.977539,1179.496704,221.042542,,,,862.169312,1157.963745,428.939392,,,,658.027283,897.091980,114.358269,,,,,,,,,,,,,,,,687.458496,907.251404,115.106018,728.117432,991.913513,132.174454
257,828.971252,1179.405518,220.959000,,,,862.193970,1157.900757,428.878479,,,,658.549683,897.120972,113.913719,,,,,,,,,,,,,,,,687.259949,907.227295,114.270416,728.101440,991.783936,131.876053
258,828.975586,1179.229248,220.872025,,,,862.201965,1157.813232,428.771576,,,,658.820862,897.098938,113.322487,,,,,,,,,,,,,,,,687.189514,907.203430,113.928917,728.198425,991.694885,131.493774
259,828.922974,1179.131226,220.766113,,,,862.239075,1157.709961,428.723999,,,,659.008606,897.050842,112.880974,,,,,,,,,,,,,,,,687.322876,907.085388,113.366028,728.295105,991.561340,131.175262
260,828.959717,1179.065796,220.685867,,,,862.152710,1157.719971,428.716309,,,,658.966858,896.985962,112.626602,,,,,,,,,,,,,,,,686.713013,907.389160,112.715927,728.369019,991.465698,130.797653
261,828.940857,1178.976318,220.621613,,,,862.147278,1157.601685,428.732452,,,,659.040771,896.956726,112.165665,,,,,,,,,,,,,,,,686.612732,907.431335,112.320045,728.389832,991.424866,130.376343
262,828.942017,1179.000122,220.251053,,,,862.182251,1157.494995,428.678192,,,,659.160461,896.995422,111.738708,,,,,,,,,,,,,,,,686.868286,907.511353,112.112434,728.394653,991.432068,129.931549
263,828.961853,1178.943481,220.100220,,,,862.233276,1157.495728,428.597015,,,,659.162598,897.069641,111.581680,,,,,,,,,,,,,,,,687.169128,907.478271,111.817390,728.446228,991.361755,129.511871
264,829.051697,1178.862915,220.051529,,,,862.211670,1157.424561,428.622131,,,,659.011658,897.067688,111.442917,,,,,,,,,,,,,,,,687.351746,907.475281,111.605728,728.579041,991.377258,128.955521
265,829.029358,1178.770874,220.000504,,,,862.212402,1157.411743,428.585358,,,,659.020081,897.074219,111.494980,,,,,,,,,,,,,,,,687.436951,907.453125,111.485542,728.685913,991.388306,128.708923
266,829.070984,1178.672119,219.977402,,,,862.190857,1157.345459,428.450073,,,,658.958618,897.156982,111.381271,,,,,,,,,,,,,,,,687.351929,907.476929,111.573502,728.736877,991.291931,128.647980
267,829.101929,1178.654419,219.964844,,,,862.175903,1157.306885,428.456329,,,,658.949402,897.183167,111.354095,,,,,,,,,,,,,,,,687.313599,907.484497,111.620316,728.759094,991.176331,128.501617
268,829.173035,1178.585205,219.881561,,,,862.176270,1157.227417,428.449890,,,,658.899963,897.173157,111.421860,,,,,,,,,,,,,,,,687.239258,907.377197,111.690956,728.848633,991.172913,128.514648
269,829.215454,1178.573120,219.844666,,,,862.230103,1157.222412,428.386108,,,,658.817322,897.177917,111.446579,,,,,,,,,,,,,,,,687.149048,907.359924,111.775826,728.810120,991.096680,128.480820
270,829.299805,1178.594971,219.805908,,,,862.217468,1157.152100,428.349548,,,,658.786255,897.073242,111.426758,,,,,,,,,,,,,,,,687.155334,907.263916,111.802460,728.839417,991.067749,128.525543
271,829.389038,1178.535400,219.728867,,,,862.201294,1157.159302,428.335754,,,,658.759949,897.051514,111.423126,,,,,,,,,,,,,,,,687.123657,907.123291,111.801689,728.896606,991.057800,128.445786
272,829.428040,1178.494629,219.743256,,,,862.199890,1157.171753,428.331573,,,,658.787964,897.052063,111.408234,,,,,,,,,,,,,,,,687.051208,907.119446,111.863487,728.919128,990.983459,128.436295
273,829.577332,1178.343018,219.549789,,,,862.181213,1157.163086,428.362732,,,,658.763000,897.060181,111.497116,,,,,,,,,,,,,,,,687.033447,907.033203,111.886391,728.962280,990.860596,128.301071
274,829.693054,1178.318604,219.489868,,,,862.193237,1157.165649,428.346405,,,,658.728271,897.027344,111.440186,,,,,,,,,,,,,,,,687.034729,906.896973,111.886971,728.973755,990.741760,128.537735
