Präzision01114
Date:,2025/04/22
Time:,16:09:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
146,801.847717,838.217224,184.164474,815.486206,1064.309692,280.613007,765.335388,726.867859,167.816101,786.257019,1100.131958,446.763092,794.529541,738.429871,163.713760,,,,,,,,,,,,,,,
147,800.786011,839.821777,185.907425,815.258057,1065.854370,281.173187,764.130798,728.567810,170.004349,786.407654,1101.501953,446.946106,793.060669,739.809448,165.708511,,,,,,,,,,,,,,,
148,799.999756,841.462036,187.347443,815.235474,1067.924316,281.654144,763.379761,730.292053,171.567810,786.459656,1102.762695,447.038422,791.789490,741.463867,167.347351,,,,,,,,,,,,,,,
149,798.915039,842.872559,189.025192,815.210815,1069.578247,281.827850,762.158630,731.954773,173.581650,786.550232,1104.127441,447.162750,790.826111,742.952881,168.610703,,,,,,,,,,,,,,,
150,798.161072,844.607849,190.412033,815.140808,1071.526367,282.820099,760.526184,733.817322,175.660049,786.495422,1105.368652,447.608124,789.512146,744.053101,170.907898,,,,,,,,,,,,,,,
151,797.407288,845.973999,191.663452,814.383240,1073.025269,283.471191,759.343079,735.165039,177.190048,786.567200,1106.708130,447.955902,788.675842,745.913940,172.318542,,,,,,,,,,,,,,,
152,796.368835,847.863159,193.498718,813.736023,1074.965942,284.287018,757.771057,736.965149,178.971191,786.742920,1108.031128,448.755951,787.251648,747.479065,174.506180,,,,,,,,,,,,,,,
153,795.525146,849.635681,194.771637,,,,756.543396,738.472656,180.413269,786.572021,1109.338989,449.374695,786.124084,749.213440,175.559998,,,,,,,,,,,,,,,
154,794.213257,851.140503,196.652969,,,,755.522278,740.482117,181.703339,786.387085,1110.681641,449.892487,784.638855,750.914185,177.065094,,,,,,,,,,,,,,,
155,793.406555,853.050110,197.686249,,,,754.089600,741.992249,183.377441,786.504333,1112.060181,450.045197,783.471924,752.410156,178.473801,813.405396,1080.243286,286.262177,,,,,,,,,,,,
156,792.344543,854.182251,199.211090,,,,752.844910,744.042969,184.649094,786.588196,1113.417847,450.183929,781.702637,754.534973,180.220886,813.179138,1082.329956,286.703979,,,,,,,,,,,,
157,791.321228,856.328735,200.159363,,,,751.552917,745.754822,185.945099,786.625183,1114.697144,450.592804,780.507202,756.017395,181.422333,813.199158,1084.110229,286.934662,,,,,,,,,,,,
158,790.005127,857.909912,201.704666,,,,750.087219,747.871277,187.179031,786.656738,1115.892578,451.147980,778.806885,757.993652,183.256760,813.187073,1085.916382,287.233002,,,,,,,,,,,,
159,789.202087,859.553345,203.306168,,,,748.890869,749.696411,188.369186,786.661743,1117.298950,451.586212,777.861938,759.627441,184.261490,812.723145,1087.690063,288.020233,,,,,,,,,,,,
160,788.162048,861.508789,204.509323,,,,747.326416,751.880676,189.347610,786.847168,1118.644775,452.117157,776.564697,761.197144,185.449524,812.251770,1089.523438,288.988983,,,,,,,,,,,,
161,786.766907,863.208374,205.752502,,,,745.764465,753.435303,190.712509,787.080994,1120.032593,452.394653,775.268066,763.296875,186.990509,811.826172,1091.443604,289.446014,,,,,,,,,,,,
162,785.767761,865.203125,206.371689,,,,744.071594,755.522766,192.206161,787.233948,1121.360229,452.790741,773.619995,764.798462,188.097946,811.827148,1093.319580,289.384521,,,,,,,,,,,,
163,784.535706,866.757324,207.423737,,,,742.794861,757.430420,193.138000,786.980469,1122.718628,453.124664,772.187256,767.079163,189.137253,811.946411,1095.230347,289.556244,,,,,,,,,,,,
164,783.448181,868.927429,208.494659,,,,741.022034,759.397034,194.424973,786.749268,1124.042603,453.668793,770.763611,768.600586,190.275650,811.937256,1096.893799,289.848969,,,,,,,,,,,,
165,782.505493,870.599976,209.434052,,,,739.275696,761.567993,195.594070,786.718384,1125.383545,454.021088,769.020081,770.966003,191.596848,811.657104,1098.905396,290.838409,,,,,,,,,,,,
166,781.133789,872.906494,210.742355,,,,737.524109,763.559937,196.449539,786.662048,1126.696411,454.490448,767.511169,772.630127,192.278091,810.955322,1100.466309,291.669983,,,,,,,,,,,,
167,780.022705,874.605591,211.103714,,,,736.311401,766.149658,197.118179,786.700684,1128.113892,454.618317,767.016052,773.654236,194.517593,810.577576,1102.381104,292.205933,,,,,,,,,,,,
168,778.785400,877.004211,211.655548,,,,734.577881,768.047791,198.379898,787.006897,1129.379272,454.946655,765.550720,776.089661,195.535873,810.801697,1104.044067,292.607452,,,,,,,,,,,,
169,777.317444,878.744141,212.698776,,,,733.028381,770.208191,199.224854,787.111877,1130.716553,455.285645,762.861572,778.779053,195.973984,810.579102,1105.884033,293.287323,,,,,,,,,,,,
170,776.161987,880.842773,213.138458,,,,730.893921,772.520935,200.146866,787.263367,1132.077271,455.852142,760.698914,781.000610,195.695724,810.420532,1107.384521,293.640961,,,,,,,,,,,,
171,775.050537,882.621704,214.063461,,,,728.829956,774.426514,201.133621,787.080811,1133.445679,456.473907,759.428650,782.625854,197.435699,810.076721,1109.441040,294.115509,,,,,,,,,,,,
172,773.564880,884.704956,215.206375,,,,727.547119,776.710449,201.654938,786.929993,1134.753174,456.518188,757.954224,784.720703,198.027298,809.781555,1111.055176,294.609619,,,,,,,,,,,,
173,772.517029,886.727905,215.655640,,,,724.913147,778.952271,202.702423,787.122620,1135.941162,456.923431,755.808350,787.318970,198.645691,809.346375,1113.008667,295.173798,,,,,,,,,,,,
174,771.123291,888.600159,215.537064,,,,723.709106,781.119080,202.424194,787.200928,1137.283691,457.306183,754.765320,788.217224,199.728027,809.125061,1114.465210,295.433533,,,,,,,,,,,,
175,769.354980,890.830017,216.366608,,,,722.593933,783.578613,202.371384,787.327087,1138.539063,457.688202,752.976257,790.928406,199.347137,809.432617,1116.591064,295.521149,,,,,,,,,,,,
176,768.176147,892.584595,216.837189,,,,720.938599,785.668701,202.665115,787.380615,1139.881348,458.103485,750.412476,793.272217,199.526031,809.389893,1118.180542,295.687897,,,,,,,,,,,,
177,767.048645,894.981445,216.805252,,,,718.817139,787.883484,203.290131,787.424683,1141.158203,458.427917,748.348694,795.588562,199.194763,809.149597,1120.168945,296.279816,,,,,,,,,,,,
178,765.508057,896.657715,217.223206,,,,717.200378,789.913696,203.476059,787.294800,1142.236938,458.958130,748.258789,796.776062,200.655975,809.053223,1121.775269,296.832428,,,,,,,,,,,,
179,763.997314,898.906433,217.498459,,,,714.655396,792.184448,204.559311,787.315186,1143.513916,459.604462,746.330627,799.264526,201.020355,808.458130,1123.561646,297.396851,,,,,,,,,,,,
180,763.189331,900.623779,217.905319,,,,713.192200,794.246826,204.183014,787.658142,1144.689819,460.096436,745.212708,800.881470,201.829742,808.246277,1124.814453,297.661194,,,,,,,,,,,,
181,761.677856,902.999268,217.758850,,,,711.949585,796.331421,203.753021,787.835754,1145.864502,460.156372,743.240723,803.495178,201.486084,807.923645,1126.545166,298.146820,,,,,,,,,,,,
182,759.901245,904.653503,218.038528,,,,710.444092,798.906250,203.269974,788.065308,1147.239014,460.311920,741.378296,805.427979,201.079803,807.583923,1128.047852,298.703156,,,,,,,,,,,,
183,758.706116,906.781372,218.447037,,,,708.432129,800.772217,203.820465,788.060913,1148.659180,460.542572,740.277649,806.680542,202.275482,807.396484,1129.925903,299.168457,,,,,,,,,,,,
184,757.462402,908.716125,218.684113,,,,706.864014,802.946533,203.433472,788.006348,1149.930298,461.005249,738.086548,809.610840,201.504593,807.338196,1131.590088,299.538422,,,,,,,,,,,,
185,755.898682,910.985535,218.730408,,,,705.512207,805.391968,203.422424,787.793762,1151.194458,461.391510,736.927490,811.079712,201.276810,807.454834,1133.399902,299.856812,,,,,,,,,,,,
186,754.248840,912.959412,218.644318,,,,703.749878,807.616211,203.789032,787.784485,1152.397095,461.872833,734.145386,813.997253,200.756912,807.526733,1134.964722,299.858093,,,,,,,,,,,,
187,753.390076,914.856323,218.748856,,,,701.557739,809.966675,204.224075,787.721741,1153.692261,462.392181,732.918152,815.572998,201.583389,807.341309,1136.413330,299.811005,,,,,,,,,,,,
188,752.008057,917.022339,218.555679,,,,699.923218,811.958984,203.830582,787.887146,1154.898071,462.594452,732.336975,817.482483,202.127533,807.130859,1138.069580,299.884796,,,,,,,,,,,,
189,750.678284,919.054565,218.520248,,,,698.597839,814.208984,203.100815,788.222168,1156.101563,462.597748,730.435913,819.844055,201.316772,806.518616,1139.338135,300.487671,,,,,,,,,,,,
190,749.466248,921.133362,218.650436,,,,697.245850,816.674500,202.676056,788.436584,1157.324829,462.844055,728.657043,821.674927,201.501541,805.982849,1140.915161,301.389313,,,,,,,,,,,,
191,747.921021,923.036682,218.437363,,,,694.713562,818.743286,203.471542,788.382385,1158.806152,463.097382,726.056763,824.648804,200.983459,805.683350,1142.245728,302.174713,,,,,,,,,,,,
192,746.886963,925.140259,218.175934,,,,693.149597,820.938599,203.379990,788.699951,1159.676025,463.606628,724.862427,826.312866,200.863220,805.845520,1143.716797,302.428314,,,,,,,,,,,,
193,745.898682,927.044922,217.629135,,,,691.582153,823.154602,202.967606,788.797607,1160.704468,463.923096,723.848938,827.930603,200.740372,805.968811,1145.312622,302.273560,,,,,,,,,,,,
194,744.548828,929.178406,217.454193,,,,690.411194,825.406372,202.143707,788.763184,1161.932617,464.236328,721.832153,829.991150,200.840759,805.984619,1146.774780,302.093109,,,,,,,,,,,,
195,743.249451,930.883423,217.607529,,,,688.290100,827.690735,202.552475,788.872375,1163.218628,464.210052,720.552795,831.998108,201.231064,806.038818,1148.340332,302.277466,,,,,,,,,,,,
196,741.856995,933.210571,217.714096,,,,686.847656,829.573669,201.858688,788.843567,1164.258789,464.657654,718.733093,834.439453,200.222427,805.905579,1149.574951,302.105103,,,,,,,,,,,,
197,740.194092,935.074524,217.376434,,,,685.605469,832.127686,201.436676,788.752441,1165.544067,464.947052,717.411194,836.205933,199.790894,805.360718,1151.205200,302.431824,,,,,,,,,,,,
198,739.162903,936.943420,216.873672,,,,684.395264,834.161804,200.792175,788.654968,1166.659058,465.172852,714.941223,839.414673,198.936325,805.217712,1152.615967,303.158691,,,,,,,,,,,,
199,738.184265,938.861694,216.753204,,,,682.700073,836.328857,200.621552,788.485413,1167.784424,465.466003,713.711365,840.548523,199.332901,805.052673,1153.807495,303.587982,,,,,,,,,,,,
200,736.900696,940.801575,216.141754,,,,681.089905,838.359497,200.119278,788.406799,1168.757446,465.741028,712.978516,842.589539,199.616898,804.808044,1155.268188,303.773743,,,,,,,,,,,,
201,735.583252,942.848938,216.376053,,,,679.476440,840.353088,199.857437,788.550476,1169.625000,466.092926,711.529663,844.197388,198.940201,804.611633,1156.420532,303.886597,,,,,,,,,,,,
202,734.343018,944.396057,216.433151,,,,678.288818,842.353516,199.544098,789.113220,1170.584961,466.351227,710.469055,846.168457,198.371155,804.274109,1157.736816,304.119110,,,,,,,,,,,,
203,732.778992,946.625183,215.762314,,,,676.712585,844.305420,199.175858,789.421753,1171.629272,466.649353,709.578003,847.324219,198.331589,804.320923,1159.232422,304.237915,,,,,,,,,,,,
204,731.960083,948.391663,215.390594,,,,675.404297,846.132568,198.870865,789.287598,1172.749878,466.824402,707.864624,849.429993,198.204132,804.361755,1160.251099,304.099945,,,,,,,,,,,,
205,730.773315,950.126526,214.879517,,,,673.777283,848.028198,198.270828,789.403687,1173.854004,467.013367,706.686279,851.502197,198.831009,804.144653,1161.478394,304.158173,,,,,,,,,,,,
206,729.301392,952.224915,214.299774,,,,672.610291,850.063293,197.459106,789.455933,1174.953003,467.088806,704.841614,853.250305,197.941711,804.060913,1162.880493,304.571167,,,,,,,,,,,,
207,728.657654,953.512878,214.360428,,,,671.714722,851.842102,196.450623,789.314026,1175.972290,467.631195,703.571045,855.584961,197.175308,803.881104,1163.958374,304.763458,,,,,,,,,,,,
208,727.134583,955.510132,214.074173,,,,669.944153,853.664429,196.518295,789.074402,1176.719849,468.142639,702.639832,857.069031,196.398499,803.656311,1165.232056,304.636841,,,,,,,,,,,,
209,725.719788,957.012573,213.754333,,,,669.086060,855.414551,195.434723,789.186035,1177.591675,468.348663,701.536255,858.908875,195.517441,803.551147,1166.540771,304.728516,,,,,,,,,,,,
210,724.755005,958.437439,213.320389,,,,668.057251,857.469849,194.312241,789.476807,1178.384644,468.351685,701.158691,860.382629,195.000381,803.498779,1167.376587,304.777863,,,,,,,,,,,,
211,723.360596,960.471313,212.465607,,,,666.043213,859.050232,194.507904,789.724487,1179.405640,468.171082,699.274475,862.200500,194.035645,803.428528,1168.364990,304.947632,,,,,,,,,,,,
212,722.526123,961.808289,212.202927,,,,665.095581,860.735352,193.468948,789.624817,1180.675659,468.037323,697.903137,864.234680,193.373795,803.351990,1169.570435,305.040344,,,,,,,,,,,,
213,721.859558,963.335205,212.121857,,,,664.192383,862.461853,192.550125,789.738770,1181.748291,468.233978,696.772400,865.428284,193.060043,803.342041,1170.461304,304.941406,,,,,,,,,,,,
214,720.731323,965.285156,211.187195,,,,662.836670,864.185242,192.165176,789.731567,1182.539307,468.342682,695.299988,867.123413,192.457230,803.349121,1171.356812,304.865967,,,,,,,,,,,,
215,719.541443,966.612427,210.791763,,,,662.174255,865.958008,191.033234,789.752808,1183.284546,468.499847,694.187866,869.374817,192.248184,,,,,,,,,,,,,,,
216,719.302307,968.175171,210.620560,,,,661.082581,867.602783,190.392776,789.768738,1184.188599,468.671631,693.268250,870.260132,191.649704,,,,802.837158,1173.563477,305.595825,,,,,,,,,
217,718.130981,969.784241,209.915878,,,,659.860352,869.171204,189.799667,789.780273,1184.923218,468.874878,692.350647,871.335876,191.408829,,,,802.509216,1174.286377,305.097870,,,,,,,,,
218,717.236633,971.036194,209.321060,,,,658.910339,870.563660,189.300552,789.938354,1185.661011,469.029846,691.899780,872.803345,190.707428,,,,802.337402,1175.170410,305.013153,,,,,,,,,
219,716.476379,972.463989,209.318604,,,,657.840942,872.094421,188.773560,790.135681,1186.325928,469.067810,690.045471,874.933105,189.653046,,,,802.271362,1176.279663,305.161957,,,,,,,,,
220,715.015076,974.133179,209.131317,,,,656.962952,873.653381,188.075272,790.543762,1187.217529,468.806732,689.216125,876.229797,189.410049,,,,802.182861,1177.222290,305.255646,,,,,,,,,
221,713.922058,975.365295,208.369156,,,,656.364746,875.008545,187.327682,790.654053,1188.079102,468.944824,688.799500,877.409912,189.010635,,,,,,,,,,,,,,,
222,713.537842,976.444031,208.377167,,,,655.470398,876.639160,186.643295,790.734558,1188.767334,469.099701,687.925720,878.793335,188.459564,,,,,,,802.071594,1178.568970,305.603455,,,,,,
223,712.716370,977.985229,208.104874,,,,654.497620,877.911194,186.156357,790.799377,1189.376221,469.196564,687.138428,880.169373,187.836838,,,,,,,802.147278,1179.458496,305.815979,,,,,,
224,711.597351,979.395142,207.322693,,,,653.630615,879.104370,185.657242,790.665466,1190.032227,469.305328,686.467285,881.499756,187.327393,,,,,,,802.149963,1180.434326,305.958344,,,,,,
225,710.546936,980.512695,206.796036,,,,652.801453,880.461609,184.908752,790.599915,1190.850098,469.292664,686.017639,882.563538,187.221481,,,,,,,802.352112,1181.060913,305.928284,,,,,,
226,710.229736,981.481201,206.796234,,,,652.362488,881.875854,183.441925,790.677795,1191.507446,469.323547,684.796997,883.958008,186.352753,,,,,,,802.558533,1181.651123,305.807068,,,,,,
227,709.492981,982.894348,206.245132,,,,651.687134,883.070251,182.930923,790.711792,1192.014038,469.398926,683.925354,885.624268,185.568619,,,,,,,802.880005,1182.419800,305.468323,,,,,,
228,708.721558,983.980225,205.824829,,,,650.960266,884.357483,182.286194,790.695068,1192.471436,469.447937,683.399414,886.317688,185.241989,,,,,,,802.913147,1183.222046,305.403473,,,,,,
229,707.985291,984.838806,205.342987,,,,649.979675,885.561340,181.722336,790.667236,1193.067871,469.577362,682.901550,887.100037,184.701981,,,,,,,802.584106,1184.118408,305.608276,,,,,,
230,707.621826,985.900391,205.035553,,,,649.164917,886.648865,181.258911,790.586670,1193.708984,469.828278,681.601563,888.994385,183.791855,,,,,,,802.478943,1184.742798,305.723206,,,,,,
231,706.875061,987.222595,204.634186,,,,648.678467,888.010193,180.722961,790.388916,1194.210205,470.257111,681.109192,889.679688,183.451630,,,,,,,802.433167,1185.208496,305.739502,,,,,,
232,706.045288,988.122314,204.156601,,,,647.536438,889.147095,180.659378,790.320313,1194.809082,470.539642,680.453674,890.733459,183.356171,,,,,,,802.164001,1185.663330,305.687103,,,,,,
233,705.465576,988.913940,203.799225,,,,646.792053,890.095825,179.899536,790.502686,1195.516479,470.328979,679.649475,891.793579,182.758347,,,,,,,801.790710,1186.304443,305.836456,,,,,,
234,705.132629,989.778442,203.392273,,,,646.032288,891.328186,179.312805,790.703918,1196.089722,470.157928,678.863831,892.863892,182.343842,,,,,,,801.591492,1187.105957,305.919495,,,,,,
235,704.837158,990.955383,202.981033,,,,645.453735,892.422119,178.833923,790.771484,1196.647583,470.138306,677.964783,893.478577,182.501465,,,,,,,801.520081,1187.730103,305.863831,,,,,,
236,704.387573,992.038696,202.729874,,,,644.916931,893.405273,178.240158,790.881348,1197.219971,470.205872,677.125122,894.692017,182.335846,,,,,,,801.661194,1188.156372,306.007690,,,,,,
237,703.571167,992.893311,202.139740,,,,644.355957,894.373352,177.624741,790.865845,1197.783203,470.186951,676.611816,895.675903,182.201843,,,,,,,801.638672,1188.608154,305.953888,,,,,,
238,702.814575,993.606812,201.888443,,,,643.834778,895.511292,177.343811,790.888672,1198.296997,470.249908,676.146851,896.733337,181.532166,,,,,,,801.581543,1188.881470,305.842712,,,,,,
239,702.348267,994.297363,201.725021,,,,643.158691,896.499878,176.951859,790.854187,1198.718384,470.340942,675.311035,897.287109,181.370880,,,,,,,801.537354,1189.378174,305.902863,,,,,,
240,701.728760,995.393311,201.164230,,,,642.558350,897.257690,176.565338,790.794495,1199.115723,470.409698,674.639404,897.974121,181.273453,,,,,,,801.469788,1189.958008,305.962189,,,,,,
241,701.541138,996.444946,200.961792,,,,642.092651,898.180359,175.984497,790.941284,1199.458496,470.313507,674.137573,899.320068,180.572311,,,,,,,801.387085,1190.514404,306.054199,,,,,,
242,701.216431,997.251038,200.433090,,,,641.752869,899.158386,175.419693,790.873962,1199.868530,470.381409,673.769592,900.216125,180.366394,,,,,,,801.398071,1190.980103,306.108215,,,,,,
243,700.634216,997.786499,200.233688,,,,641.294434,899.965088,174.762543,790.854309,1200.193359,470.410797,673.456055,901.015442,179.907196,,,,,,,801.603333,1191.528442,305.869263,,,,,,
244,700.064331,998.378906,200.118073,,,,640.654541,900.751526,174.273148,790.885620,1200.569580,470.488159,672.950806,901.505371,179.558792,,,,,,,801.814453,1192.062256,305.666870,,,,,,
245,699.507202,998.891724,199.781448,,,,639.904846,901.371521,174.281982,790.873718,1200.998901,470.493805,672.099365,901.999817,179.634384,,,,,,,801.908508,1192.463135,305.567352,,,,,,
246,699.040588,999.671692,199.525116,,,,639.388245,902.115479,173.792999,790.847168,1201.449463,470.533203,671.578613,902.978149,179.418777,,,,,,,802.075439,1192.722046,305.476044,,,,,,
247,698.566528,1000.692810,199.076004,,,,639.106079,902.943298,173.043701,790.930298,1201.819214,470.344940,671.254150,903.856384,178.842361,,,,,,,802.212891,1193.103027,305.392029,,,,,,
248,698.346130,1001.505066,198.736877,,,,638.800293,903.655884,172.549561,790.944824,1202.190308,470.279449,670.992798,904.503113,178.630920,,,,,,,802.219177,1193.571289,305.262817,,,,,,
249,697.926514,1002.002380,198.580505,,,,638.409485,904.299438,172.084656,790.794434,1202.539429,470.390076,670.674316,905.105042,178.211380,,,,,,,802.208984,1193.972290,305.178314,,,,,,
250,697.582214,1002.307922,198.450211,,,,637.873413,904.855591,171.672516,790.740601,1202.858765,470.452515,670.320923,905.433411,177.588806,,,,,,,802.176392,1194.348267,305.097565,,,,,,
251,697.480103,1002.677551,198.123703,,,,637.183655,905.404053,171.159653,790.951416,1203.176636,470.332275,669.867920,905.933228,177.229309,,,,,,,802.198914,1194.617920,304.981049,,,,,,
252,697.301208,1003.079468,197.513916,,,,636.806396,906.000977,170.725235,791.003357,1203.425659,470.292114,669.224609,906.680054,176.809479,,,,,,,802.161621,1194.987183,304.837952,,,,,,
253,696.840271,1003.484436,197.036072,,,,636.732971,906.695801,170.383041,790.769897,1203.880127,470.219482,668.862427,907.180786,176.520096,,,,,,,802.041504,1195.338135,304.837677,,,,,,
254,696.721497,1004.200073,196.557449,,,,636.644775,907.421936,169.989655,791.110229,1204.171021,470.054413,668.557434,907.788269,176.315887,,,,,,,801.985596,1195.695679,304.778412,,,,,,
255,696.495483,1004.912354,196.085571,,,,636.297607,907.894836,169.401199,791.148682,1204.622925,470.039276,668.144714,908.812744,175.806122,,,,,,,801.914795,1196.065918,304.677979,,,,,,
256,696.482056,1005.596741,195.852295,,,,636.035461,908.389038,168.818451,791.121765,1204.948975,470.091949,667.762024,909.000244,175.240051,,,,,,,801.832825,1196.311401,304.654968,,,,,,
257,696.356201,1006.048462,195.737167,,,,635.735657,908.823425,168.233841,791.043823,1205.367554,470.011475,667.861938,909.161621,174.968567,,,,,,,801.769043,1196.434814,304.596649,,,,,,
258,696.134949,1006.449951,195.643707,,,,635.480957,909.330383,167.766266,791.044861,1205.649536,470.075714,667.814148,909.593323,174.765991,,,,,,,801.734863,1196.566895,304.568176,,,,,,
259,695.932556,1006.740601,195.474792,,,,635.361084,909.701416,167.065857,791.058777,1205.899780,470.008881,667.857910,909.988831,174.059906,,,,,,,801.586853,1196.801514,304.378265,,,,,,
260,695.722046,1007.120605,195.168076,,,,635.271729,910.202087,166.561966,791.057373,1206.124512,470.022858,667.451416,910.334473,173.588684,,,,,,,801.598572,1196.951782,304.324402,,,,,,
261,695.301697,1007.502808,194.774200,,,,635.092285,910.721802,166.196716,791.176697,1206.292114,470.063080,667.245300,910.557129,173.021561,,,,,,,801.573975,1197.041870,304.322540,,,,,,
262,695.083191,1007.803894,194.480682,,,,634.640869,911.134827,165.731934,791.159729,1206.580566,469.999329,667.104553,911.072083,172.611389,,,,,,,801.596680,1197.285156,304.249573,,,,,,
263,694.903076,1008.194275,194.052200,,,,634.623657,911.516235,164.932953,791.098694,1206.755859,469.894257,666.984436,912.021118,172.170456,,,,,,,801.656616,1197.503296,304.291626,,,,,,
264,694.700073,1008.606567,193.600266,,,,634.645508,911.969604,164.216339,791.058167,1206.946777,469.883362,666.590454,912.140686,171.471725,,,,,,,801.703674,1197.637329,304.246338,,,,,,
265,694.373962,1008.869019,193.188248,,,,634.605103,912.300903,163.741837,790.997742,1207.148438,469.915558,666.563843,912.440063,170.950394,,,,,,,801.623047,1197.843384,304.201050,,,,,,
266,694.135132,1009.203674,192.877426,,,,634.455139,912.586121,163.255325,790.965454,1207.378418,469.882172,666.666138,912.817749,170.399841,,,,,,,801.581787,1198.048828,304.231506,,,,,,
267,693.962463,1009.489441,192.638718,,,,634.487305,912.831665,162.908035,790.861511,1207.505249,469.852295,666.760498,913.344116,169.517090,,,,,,,801.565186,1198.262451,304.240784,,,,,,
268,693.723389,1009.805298,192.416626,,,,634.325134,913.026245,162.384323,790.746826,1207.694092,469.852966,666.582336,913.554810,169.331436,,,,,,,801.518127,1198.502930,304.197479,,,,,,
269,693.568787,1010.013245,192.301880,,,,634.122009,913.311035,161.760269,790.708801,1207.928833,469.863525,666.419312,913.867126,169.144333,,,,,,,801.715576,1198.740234,303.915405,,,,,,
270,693.303894,1010.343323,192.017929,,,,633.957336,913.537109,161.164642,790.534241,1208.157837,469.950897,666.194824,914.008545,168.789383,,,,,,,801.904297,1198.884644,303.788300,,,,,,
271,693.079529,1010.616455,191.686905,,,,633.807373,913.830261,160.583939,790.561829,1208.447388,469.919067,665.899475,914.237488,168.526871,,,,,,,801.826172,1199.103149,303.661743,,,,,,
272,692.768188,1010.935059,191.206406,,,,633.878357,914.031189,159.655655,790.502869,1208.619141,469.872406,665.582031,914.615417,167.931564,,,,,,,801.857361,1199.290527,303.607117,,,,,,
273,692.891113,1011.211487,190.702850,,,,633.920837,914.360107,158.664337,790.470520,1208.807373,469.896667,665.842773,914.651672,167.323929,,,,,,,801.915100,1199.419556,303.536835,,,,,,
274,692.863892,1011.422180,190.348206,,,,634.177917,914.668091,158.091766,790.425964,1209.036011,469.870819,665.726746,914.888306,166.366501,,,,,,,801.959595,1199.557251,303.423920,,,,,,
275,692.916687,1011.554810,190.039185,,,,634.205078,914.853943,157.619476,790.376526,1209.183105,469.811371,665.680725,915.078247,165.823151,,,,,,,801.876099,1199.667236,303.333923,,,,,,
276,692.932983,1011.709473,189.809708,,,,634.123840,915.107422,157.025269,790.347656,1209.336304,469.883179,666.000366,915.363708,164.970016,,,,,,,801.883423,1199.830322,303.176147,,,,,,
277,692.818848,1011.923340,189.377029,,,,634.120728,915.314636,156.329910,790.296997,1209.519043,469.853180,666.127930,915.579163,164.452301,,,,,,,801.986694,1199.978027,302.824554,,,,,,
278,692.975037,1012.074158,188.775925,,,,634.179688,915.625427,155.659012,790.347412,1209.624390,469.812897,666.241333,915.751160,164.023499,,,,,,,802.024048,1200.068604,302.672211,,,,,,
279,692.972412,1012.159546,188.529800,,,,634.167908,915.858032,155.095657,790.303833,1209.812622,469.746674,666.331848,915.990540,163.609406,,,,,,,801.927490,1200.074341,302.593597,,,,,,
280,693.061096,1012.311707,187.930573,,,,634.105469,916.020874,154.522293,790.307495,1209.912231,469.629944,666.103760,916.890442,162.986771,,,,,,,801.931702,1200.185059,302.632111,,,,,,
281,693.005737,1012.448669,187.424347,,,,634.183350,916.201782,153.852951,790.308167,1209.990967,469.618500,665.909973,916.541748,162.431686,,,,,,,801.887878,1200.225464,302.543945,,,,,,
282,692.875000,1012.648560,186.918762,,,,634.408569,916.485107,153.026108,790.236694,1210.100464,469.555725,665.658020,916.583496,161.896698,,,,,,,801.926025,1200.222656,302.513336,,,,,,
283,692.757690,1012.833801,186.279892,,,,634.598816,916.636108,152.233673,790.184814,1210.211182,469.497040,665.641785,916.728149,161.544662,,,,,,,801.744080,1200.329834,302.331787,,,,,,
284,692.928406,1012.882507,185.822311,,,,634.786438,916.786804,151.753754,790.151184,1210.230713,469.372894,665.976501,916.875488,160.780106,,,,,,,801.651123,1200.476929,302.325806,,,,,,
285,692.742432,1012.894470,185.394257,,,,634.920532,916.933777,151.408844,790.103699,1210.335205,469.362671,666.479492,917.071594,159.815842,,,,,,,801.543274,1200.511353,302.259186,,,,,,
286,692.678711,1012.983948,185.184433,,,,635.040649,916.968323,151.039963,790.117615,1210.437988,469.265533,666.630188,917.210205,159.062790,,,,,,,801.475769,1200.501709,302.116821,,,,,,
287,692.629089,1013.048523,185.006912,,,,634.839478,917.025146,150.574585,790.043518,1210.554688,469.165344,666.712830,917.331177,158.644379,,,,,,,801.428284,1200.602783,302.082916,,,,,,
288,692.654785,1013.033569,184.746826,,,,634.944214,917.301697,149.889114,789.996765,1210.572266,469.131012,666.742126,917.462708,158.274780,,,,,,,801.356628,1200.618408,302.037140,,,,,,
289,692.673218,1013.096313,184.483490,,,,634.966431,917.353088,149.048981,789.928589,1210.678955,468.984253,666.687256,917.809448,157.623322,,,,,,,801.275757,1200.622070,301.891357,,,,,,
290,692.724548,1013.113098,184.286682,,,,635.053101,917.421082,148.319550,789.881836,1210.777710,468.933533,666.671387,917.873840,157.124817,,,,,,,801.243835,1200.643311,301.824127,,,,,,
291,692.773254,1013.252136,183.574280,,,,635.315918,917.590759,147.335175,789.899353,1210.790649,468.879791,666.609192,917.821960,156.940598,,,,,,,801.138855,1200.603760,301.740784,,,,,,
