Präzision20
Date:,2025/04/16
Time:,10:34:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
163,682.513123,889.170349,231.578094,720.020142,980.687439,241.425034,,,,836.799744,1156.626831,362.831543,654.837708,890.414124,222.788147,795.650757,1194.732544,269.444702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,681.424683,891.089844,230.487427,718.758301,982.660706,240.074707,,,,836.988953,1157.374512,363.092499,653.182495,892.683594,221.241104,795.870361,1195.852295,269.634247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,679.737976,893.103088,228.905151,718.348206,984.274048,239.229019,,,,837.243286,1157.986694,363.125671,654.755554,895.644409,216.194290,796.235413,1197.060791,269.579224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,678.972595,894.866455,227.839371,717.083252,986.055542,238.472839,,,,837.535034,1158.760864,362.882538,654.451904,897.966187,213.773468,796.665588,1198.419434,269.313354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,677.274231,896.351074,226.032593,715.824829,987.656433,237.079254,,,,837.816101,1159.537109,362.870270,653.333496,899.864075,212.683701,797.099915,1199.526733,269.256073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,676.052246,898.352905,224.928696,714.871948,989.070129,236.918015,,,,838.033752,1160.252686,362.907898,651.865295,901.575867,211.714462,797.391479,1200.380615,269.111908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,674.922302,899.760681,223.557526,714.047668,990.727478,236.067200,,,,838.273315,1160.780029,363.085083,650.096191,902.907227,210.815033,797.186890,1201.283936,269.327606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,674.043091,901.215027,222.456131,713.174561,992.059753,234.831375,,,,838.558350,1161.271973,363.341034,648.895447,904.517761,209.501007,797.111206,1202.216431,269.888947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,672.815125,902.523682,221.314896,712.197815,993.366455,234.320419,,,,838.524292,1161.746460,363.290924,647.114441,905.722473,209.487885,797.656860,1203.056763,270.285797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,672.084961,903.494202,220.189407,711.941345,994.693542,233.073746,,,,838.289001,1162.180542,363.198944,644.675476,907.261719,209.741806,798.340820,1203.609619,270.394623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,671.160522,905.201355,218.136002,711.521667,995.944092,232.083511,,,,838.555969,1162.586182,363.464478,643.440063,908.583679,209.236862,798.511780,1204.421265,270.213715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,670.183533,906.472595,217.524811,710.549377,997.170288,231.740387,,,,838.706055,1163.214722,363.731201,642.785461,910.031738,207.556259,798.931274,1205.390625,269.972107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,669.202759,907.682983,216.671448,709.810608,998.339905,230.917740,,,,838.879395,1163.575806,363.809479,642.143494,911.539612,206.170349,799.187988,1206.288696,269.805603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,668.622437,909.000000,215.520828,709.447205,999.436218,229.898804,,,,838.928772,1164.112793,363.703674,641.183472,912.737610,205.421326,799.141052,1207.017578,269.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,667.596680,910.125183,214.669800,708.995605,1000.334839,229.600571,,,,839.077637,1164.466919,363.627838,640.689209,913.916138,204.041321,799.578857,1207.339722,269.708038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,666.675354,911.090454,213.979538,708.275879,1001.388062,229.187332,,,,839.206665,1164.754639,363.633423,640.359619,915.180908,202.889816,799.951721,1207.695557,269.501434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,666.484131,912.153992,212.916107,707.676147,1002.411438,227.996719,,,,839.254456,1165.072510,363.617493,639.873657,916.286560,201.598343,800.316223,1208.330444,269.204071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,665.893127,913.081116,211.663940,707.385559,1003.143311,226.890625,,,,839.490417,1165.468872,363.339355,639.214355,917.227051,200.086441,800.267212,1209.049194,268.888458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,665.216675,913.935547,210.483368,706.962097,1003.771606,226.570480,,,,839.944580,1165.665283,363.229065,638.675415,918.023254,199.347214,800.778442,1209.503784,268.699677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,664.986877,914.715027,209.592987,706.273315,1004.261597,226.333954,,,,839.967590,1165.998169,363.163300,638.230591,919.079407,198.359207,801.205566,1209.850952,268.555664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,664.588135,915.460632,208.365082,706.473877,1005.051270,225.200317,,,,840.126770,1166.154053,363.098755,638.202759,919.834106,197.131790,801.422302,1210.305542,268.458771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,663.851318,916.210327,207.820999,706.669006,1005.702148,224.000168,,,,840.328552,1166.386841,363.052429,638.028259,920.422668,196.098160,801.660156,1210.635254,268.360840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,663.854980,916.926636,207.226669,706.523621,1006.234863,223.415329,,,,840.465759,1166.604858,362.966003,637.934326,920.997742,195.251190,801.798523,1210.914307,268.217041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,664.005066,917.304504,206.223953,706.211121,1006.597290,223.221756,,,,840.643677,1166.748291,362.942352,637.831848,921.532471,193.977173,801.840942,1211.120605,268.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,663.796082,917.743408,205.390320,705.939392,1006.874268,223.032944,,,,840.710388,1166.955322,362.776550,637.716614,922.055908,192.955948,801.490906,1211.275146,268.288422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,663.251465,918.106262,204.294739,705.980286,1007.411804,222.239212,,,,840.969849,1167.013428,362.731689,638.120728,922.555603,191.964279,801.529602,1211.592041,268.094757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,663.106262,918.416748,203.402039,706.024414,1007.951050,221.227295,,,,841.082520,1167.113037,362.699554,638.237854,923.275452,190.329865,801.732178,1211.686646,267.982300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,663.406677,918.868958,202.620316,705.989197,1008.391174,220.294586,,,,841.220581,1167.156982,362.545197,638.324585,923.640808,189.483414,801.814148,1211.821533,267.938751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,663.522705,919.208252,201.844589,706.004395,1008.522888,219.784439,,,,841.412354,1167.216553,362.272522,638.260559,923.935486,188.803940,802.047852,1211.904907,267.855164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,663.848694,919.385803,201.068893,706.102356,1008.557007,219.101715,,,,841.634705,1167.246948,362.045441,637.988281,924.099060,188.298904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,664.006531,919.570435,200.364807,706.267334,1008.685364,218.729935,,,,841.826294,1167.286255,361.921082,637.945313,924.412476,187.287033,,,,802.472290,1211.974976,267.602631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,663.810181,919.839539,199.368896,706.501526,1008.954163,218.200714,,,,841.948303,1167.409668,361.810730,638.274231,924.838928,186.190857,,,,802.685791,1212.013672,267.470551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,664.097839,920.277283,198.171707,706.713257,1009.209473,217.233231,,,,842.136292,1167.398926,361.615234,638.600708,924.932434,185.040848,,,,803.121338,1212.124390,267.204071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,664.169373,920.531128,196.827316,706.835999,1009.422791,216.270859,,,,842.320068,1167.422974,361.479218,638.749146,925.064697,184.218018,,,,803.466797,1212.180786,266.908936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,664.074402,920.726929,196.316727,706.890869,1009.621216,215.539413,,,,842.539124,1167.377075,361.317352,638.923096,925.248413,183.833771,,,,803.699402,1212.267334,266.652405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,664.313416,920.744324,195.640472,706.963684,1009.744263,215.038788,,,,842.692078,1167.422852,361.127777,638.821533,925.236633,183.380219,,,,803.877502,1212.255249,266.398254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,664.607971,920.801819,195.108826,706.952026,1009.804016,214.713364,,,,842.878052,1167.473999,360.716858,638.688599,925.319824,182.720505,,,,804.250549,1212.251831,266.028931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,664.952576,920.855469,194.557678,706.993042,1009.808350,214.323792,,,,843.016174,1167.312134,360.870483,638.843506,925.562622,181.908325,,,,804.478149,1212.240479,265.599731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,665.016174,920.971313,193.773010,707.140259,1009.675415,213.301407,,,,843.127625,1167.321289,360.675354,639.040344,925.775269,180.873306,,,,804.841064,1212.174805,265.288269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,664.987122,921.105225,192.864838,707.302856,1009.738647,212.630554,,,,843.256653,1167.278564,360.530670,639.275513,925.724060,179.860733,,,,804.862427,1212.144775,264.810120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,664.826050,921.205139,191.867889,707.537292,1009.847412,212.024246,,,,843.356995,1167.209351,360.449860,639.639160,925.915894,179.023026,,,,805.233948,1212.088379,264.751923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,664.748108,921.250793,191.147247,707.701294,1009.913452,211.423889,,,,843.504578,1167.135864,360.468231,639.527222,925.886047,178.519470,,,,805.716125,1211.982178,264.306427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,664.804932,921.242981,190.463333,707.487488,1010.037903,211.027252,,,,843.690735,1167.046631,360.363617,639.489868,925.939636,178.045212,,,,805.999817,1211.840820,263.750702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,664.973083,921.269470,189.789108,707.468994,1010.047424,210.480515,,,,843.792419,1166.935913,360.216949,639.509766,925.979614,177.238968,,,,806.237976,1211.726318,263.260773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,665.197266,921.175659,189.159515,707.446289,1009.976013,210.148315,,,,843.880737,1166.817505,360.101227,639.641724,926.024170,176.439407,,,,806.312744,1211.728027,262.894928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,665.551208,921.217529,188.706772,707.529846,1009.830872,209.637360,,,,844.039307,1166.760376,359.990265,639.870544,926.098267,175.491638,,,,806.351379,1211.631958,262.672211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,665.665588,921.203003,188.108551,707.812134,1009.755798,208.920547,,,,844.145996,1166.647827,359.773987,639.922180,926.151917,174.755737,,,,806.402405,1211.459595,262.502991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,665.671692,921.250244,187.314209,708.020447,1009.616089,208.042953,,,,844.247253,1166.539307,359.648132,639.900024,926.223083,174.371979,,,,806.713867,1211.207397,262.296143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,665.544617,921.299438,186.573715,708.225037,1009.613831,207.287140,,,,844.290283,1166.427124,359.569885,640.135010,926.151855,173.658920,,,,806.543396,1210.995239,262.236084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,665.508301,921.223999,186.172424,708.412659,1009.653076,206.819824,,,,844.211487,1166.389404,359.355133,640.495239,926.461182,172.537460,,,,806.449829,1210.804443,262.222076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,665.267517,921.169617,185.828857,708.398193,1009.592712,206.298904,,,,844.215210,1166.226929,359.000977,640.881409,926.615417,171.793015,,,,806.450684,1210.617676,262.126648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,665.340942,921.087830,185.202026,708.412109,1009.589722,205.777466,,,,844.270508,1166.192261,359.043762,640.601624,926.265991,171.170502,,,,806.497925,1210.421875,262.120972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,665.017517,920.988831,184.465195,708.407837,1009.465820,205.244919,,,,844.274353,1166.127808,359.007629,640.415588,926.008484,170.806381,,,,806.268311,1210.255981,261.811493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,665.950745,920.833191,183.645020,708.419067,1009.343384,204.727249,,,,844.287842,1165.954590,358.886780,640.391541,925.844482,170.072083,,,,806.170105,1210.128662,261.628021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,666.491150,920.806885,182.921585,708.490479,1009.131226,204.564331,,,,844.299683,1165.852295,358.770721,640.571838,925.749146,169.379425,,,,806.114502,1209.928833,261.670258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,666.665283,920.697327,182.028046,708.501587,1008.972351,204.353256,,,,844.353271,1165.675415,358.654633,640.806763,925.800293,168.549561,,,,806.072083,1209.927368,261.517456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,666.801453,920.664368,181.230835,708.557495,1008.766235,203.988220,,,,844.383057,1165.540894,358.628174,641.696594,926.105530,167.679077,,,,805.939453,1209.862183,261.149200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,666.885498,920.495728,180.954956,708.829773,1008.545288,203.531647,,,,844.554321,1165.230103,358.664398,642.068481,926.018311,166.866455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,666.833435,920.281921,180.925735,708.995483,1008.319519,203.045853,,,,844.650757,1165.008179,358.623505,642.173096,925.896179,166.228729,,,,,,,806.045288,1209.462769,260.615143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,666.719482,920.091064,180.829605,709.166199,1008.018616,202.568542,,,,844.475281,1164.972290,358.365631,642.105591,925.677307,165.961441,,,,,,,806.264465,1209.232178,260.082733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,666.737793,919.945313,180.540192,709.326172,1007.828857,202.145493,,,,844.485596,1164.707642,358.254547,642.189941,925.573975,165.801117,,,,,,,806.315552,1209.010498,259.945068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,666.737854,919.792908,180.083420,709.500366,1007.749146,201.642578,,,,844.648376,1164.351074,358.312256,642.221375,925.516968,165.152191,,,,,,,806.360840,1208.722534,259.700623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,666.855408,919.644348,179.348404,709.588867,1007.633362,201.264862,,,,844.565186,1164.258911,358.165527,641.945862,925.208069,165.081558,,,,,,,806.320618,1208.515991,259.516998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,666.981384,919.488708,178.851959,709.618896,1007.592346,200.952866,,,,844.513184,1164.085327,358.108154,641.612122,924.914734,164.716476,,,,,,,806.310608,1208.234131,259.397064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,667.278564,919.347778,177.992401,709.611877,1007.497009,200.630569,,,,844.508728,1163.857056,358.006134,641.565796,924.712769,164.405548,,,,,,,806.253479,1208.008423,259.222931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,667.302734,919.268066,177.451614,709.619690,1007.374084,200.273544,,,,844.564880,1163.628174,357.918152,641.591797,924.594482,163.981216,,,,,,,806.288025,1207.833618,259.087494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,667.328186,919.131165,176.717331,709.588074,1007.256409,199.891556,,,,844.641846,1163.382813,357.846893,641.719727,924.484192,163.515076,,,,,,,806.295227,1207.553955,258.864777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,667.263184,919.197632,175.733932,709.595642,1007.142822,199.447845,,,,844.646790,1163.224609,357.774200,641.855774,924.441650,163.044342,,,,,,,806.169373,1207.341431,258.687317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,666.877014,919.080444,175.225937,709.662415,1006.930359,199.070129,,,,844.543518,1163.036255,357.624542,641.965027,924.464844,162.482498,,,,,,,806.302002,1207.123901,258.451935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,667.000366,918.846069,175.549042,709.738159,1006.757507,198.623291,,,,844.598755,1162.667969,357.682068,642.369873,924.487305,161.898727,,,,,,,806.124207,1206.903198,258.439606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,667.202820,918.630554,175.394836,709.631042,1006.558899,198.110062,,,,844.566040,1162.526123,357.481415,642.488525,924.460815,161.453674,,,,,,,805.967529,1206.781738,258.514008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,667.244629,918.476563,175.285461,709.679565,1006.331665,197.902832,,,,844.485474,1162.457886,357.412323,642.442200,924.286255,161.186981,,,,,,,805.802185,1206.677368,258.481873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,667.181335,918.320923,175.071716,709.670471,1006.119812,197.683304,,,,844.498291,1162.319092,357.407257,642.480225,924.324280,160.882767,,,,,,,805.687439,1206.569580,258.427765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,667.207764,918.195801,174.650238,709.704834,1005.907227,197.539261,,,,844.509644,1162.070923,357.537964,642.011292,923.912292,160.896530,,,,,,,805.447083,1206.263184,258.503326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,667.107910,918.116577,174.303986,709.676880,1005.786804,197.406097,,,,844.391541,1161.972046,357.274811,641.624451,923.745117,160.899658,,,,,,,805.443298,1206.169556,258.374237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,667.001953,917.996948,174.111267,709.514282,1005.612183,197.144653,,,,844.402039,1161.882446,357.220795,641.407898,923.623657,160.964935,,,,,,,805.366821,1205.995972,258.214752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,666.770935,917.880005,173.672195,709.507690,1005.411133,196.959564,,,,844.429993,1161.642456,357.178040,641.199585,923.537598,160.774796,,,,,,,805.286316,1205.865112,258.216003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,666.618042,917.846008,173.163452,709.375671,1005.232056,196.731995,,,,844.366211,1161.540039,357.124115,640.964172,923.351685,160.386230,,,,,,,805.198486,1205.741821,258.201660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,666.405457,917.851318,172.615082,709.240417,1005.176575,196.457275,,,,844.291992,1161.323242,357.217682,641.012085,923.213440,159.826706,,,,,,,805.100647,1205.549683,258.139038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,666.268005,917.783875,172.179001,709.267883,1005.049438,196.160873,,,,844.252014,1161.121338,357.159882,641.085449,923.029785,159.431915,,,,,,,805.042480,1205.353149,257.986877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,666.349915,917.661072,171.718933,709.289368,1004.995789,195.931747,,,,844.107422,1160.899170,357.030518,641.361145,923.154968,158.967682,,,,,,,804.964661,1205.146362,257.879425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,666.460449,917.614258,171.372482,709.406311,1004.930542,195.567169,,,,844.131775,1160.884399,356.808044,641.379517,923.136292,158.526642,,,,,,,804.973633,1204.886108,257.889862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,666.647766,917.581238,170.960876,709.491882,1004.867249,195.053101,,,,843.974915,1160.872437,356.702057,641.393616,923.027588,158.331406,,,,,,,804.831604,1204.799072,257.740173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,666.603088,917.543335,170.547668,709.530029,1004.817871,194.562027,,,,843.883118,1160.700806,356.635742,641.285767,922.923279,158.138016,,,,,,,804.692627,1204.620239,257.539063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,666.530701,917.457703,170.120926,709.470703,1004.750549,194.106277,,,,843.961121,1160.545166,356.562958,641.190857,922.838135,157.919617,,,,,,,804.575745,1204.511963,257.442200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,666.557861,917.356323,169.686066,709.346924,1004.605835,193.662827,,,,843.997498,1160.282227,356.669556,640.867188,922.571472,157.706955,,,,,,,804.561462,1204.259033,257.428741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,666.514771,917.577087,169.350250,709.227051,1004.547424,193.369308,,,,843.892517,1160.155518,356.662781,641.450134,922.633545,156.708923,,,,,,,804.469971,1204.153564,257.320190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,666.458923,917.232544,169.160309,709.165344,1004.520874,193.170120,,,,843.896057,1160.061768,356.603180,640.959351,922.426819,156.979828,,,,,,,804.449707,1204.001587,257.279816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,666.390015,917.242432,169.012329,709.094421,1004.474365,192.902496,,,,843.838562,1160.064087,356.540436,641.348633,922.544128,156.041611,,,,,,,804.305420,1203.885132,257.196045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
