Präzision01154
Date:,2025/04/23
Time:,10:10:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
151,616.996460,987.485718,194.083862,670.314575,1195.438965,481.979462,,,,658.208252,903.489807,152.062302,640.225647,884.402527,138.688202,,,,618.986084,1271.310059,328.697113,,,,,,
152,617.265869,988.163147,193.008942,670.223755,1195.818726,481.686279,,,,658.473083,904.116577,151.482559,640.046082,885.010437,138.240799,,,,619.067017,1271.735229,328.417511,,,,,,
153,617.250000,988.691467,192.195007,670.090027,1196.108887,481.431885,,,,657.927185,904.729065,150.211365,640.167542,885.718811,137.441315,,,,619.292297,1272.128052,328.093445,,,,,,
154,617.289429,989.248108,191.502243,669.964417,1196.367554,481.163727,,,,657.849731,905.379150,149.447906,640.842285,886.325623,135.994843,,,,619.401123,1272.394531,327.692841,,,,,,
155,617.432129,989.661560,190.900787,669.811584,1196.705566,480.968140,,,,657.872253,905.891296,148.794998,641.161438,886.927612,135.161392,,,,619.479065,1272.724854,327.279114,,,,,,
156,617.579895,990.014160,190.061935,669.832520,1196.944336,480.616089,,,,658.204102,906.249207,148.460724,641.658386,887.557068,133.784775,,,,619.683167,1273.173950,326.682892,,,,,,
157,617.495667,990.402283,189.230759,669.743164,1197.236816,480.496429,,,,658.457031,906.406677,148.249771,642.146362,887.765564,132.925110,,,,619.852600,1273.395142,326.362640,,,,,,
158,617.454773,990.871216,188.464050,669.557190,1197.541626,480.175049,,,,658.644714,906.820984,147.515289,642.356873,888.083008,132.373657,,,,619.949402,1273.651978,326.133881,,,,,,
159,617.482727,991.361877,187.739059,669.445129,1197.740479,479.848389,,,,658.972778,907.158813,147.006454,642.441956,888.459534,131.913422,,,,620.244202,1273.906982,325.646820,,,,,,
160,617.592224,991.651245,187.121933,669.332397,1197.995361,479.593781,,,,659.173523,907.575562,146.478546,642.513611,888.724060,131.300735,,,,620.522949,1274.106567,325.106171,,,,,,
161,617.835022,992.077393,186.232483,669.225281,1198.338013,479.318573,,,,659.647278,907.773926,146.470444,642.498230,888.961426,130.828339,,,,620.679993,1274.328369,324.761597,,,,,,
162,618.049011,992.430237,185.470566,669.119568,1198.530884,478.968842,,,,659.748291,907.942017,145.937103,642.576111,889.306946,130.411118,,,,620.752319,1274.566406,324.405914,,,,,,
163,618.595581,992.905396,184.385544,668.939453,1198.648682,478.731232,,,,660.008484,908.176880,145.093887,642.843567,889.636230,129.819580,,,,620.776245,1274.697754,324.035645,,,,,,
164,618.645386,993.158569,183.832596,668.741577,1198.860229,478.528229,,,,660.275940,908.595215,144.348297,642.965332,889.761780,129.494293,,,,620.883057,1274.807983,323.556976,,,,,,
165,618.955078,993.251404,183.305893,668.567688,1199.022461,478.268890,,,,660.426453,908.966736,143.495850,642.852112,889.935059,129.351776,,,,621.042114,1274.885620,323.011810,,,,,,
166,619.030640,993.384338,183.051056,668.460876,1199.252075,478.056824,,,,660.429138,909.300598,142.701111,643.582275,890.367126,128.351334,,,,621.115540,1275.079346,322.508636,,,,,,
167,619.109985,993.580811,182.738892,668.306274,1199.416626,477.784332,,,,660.918457,909.303894,142.698914,644.351013,890.686768,127.182671,,,,621.285339,1275.124878,322.061035,,,,,,
168,619.411255,994.025391,181.916870,668.130859,1199.544678,477.557892,,,,661.166443,909.409729,142.459137,644.658325,890.802246,126.558464,,,,621.516541,1275.232544,321.576721,,,,,,
169,619.718018,994.215210,181.155792,668.181641,1199.782715,476.926178,,,,661.393433,909.606018,141.885925,644.749146,890.885925,126.312706,,,,621.636475,1275.348755,321.202087,,,,,,
170,619.995239,994.278442,180.594070,668.212219,1199.973877,476.598907,,,,661.722107,909.743896,141.203964,644.981628,891.216858,125.910065,,,,621.687561,1275.359985,320.773315,,,,,,
171,620.167908,994.420105,180.081375,668.189209,1200.121094,476.249115,,,,662.014709,909.928345,140.680191,645.348267,891.489685,125.262543,,,,621.675354,1275.460571,320.479980,,,,,,
172,620.382324,994.492310,179.549179,668.059326,1200.247559,476.110260,,,,662.239624,909.962769,140.247437,645.894775,891.331421,124.471344,,,,621.659851,1275.458862,320.198730,,,,,,
173,620.708679,994.538696,178.898315,667.877747,1200.319702,475.867798,,,,662.580261,910.132446,139.758392,646.138489,891.389587,124.067757,,,,621.716980,1275.478394,319.822601,,,,,,
174,620.820557,994.589417,178.357407,667.693176,1200.452637,475.693390,,,,662.790344,910.167236,139.381012,646.229675,891.420227,123.880325,,,,621.640747,1275.549927,319.600586,,,,,,
175,621.079224,994.631653,178.040146,667.552673,1200.519653,475.506622,,,,663.007263,910.317932,139.062775,646.377930,891.591736,123.612854,,,,621.657043,1275.560303,319.246887,,,,,,
176,621.252380,994.763550,177.670578,667.483215,1200.590698,475.135254,,,,663.273621,910.427551,138.522339,646.536011,891.671570,123.264465,,,,621.908081,1275.483154,318.773315,,,,,,
177,621.762146,994.971191,177.045914,667.396484,1200.665283,474.855713,,,,663.442688,910.498718,138.049469,646.699158,891.846008,122.946579,,,,622.089478,1275.453735,318.318359,,,,,,
178,621.871887,995.148560,176.519974,667.320862,1200.700928,474.691284,,,,663.711609,910.572144,137.676498,646.977417,892.069885,122.357079,,,,622.125488,1275.434570,317.795685,,,,,,
179,621.977661,995.195190,176.149414,667.195496,1200.746338,474.550323,,,,663.910034,910.639954,137.275818,647.468750,891.843140,121.481041,,,,622.166687,1275.376221,317.400024,,,,,,
180,622.141785,995.251160,175.710205,667.079224,1200.774658,474.405853,,,,664.112732,910.676208,136.802185,647.833923,892.043640,120.942940,,,,622.110718,1275.334106,317.144165,,,,,,
181,622.299744,995.310486,175.306396,666.987549,1200.808960,474.199341,,,,664.250305,910.603394,136.435883,648.050537,892.123840,120.198174,,,,622.045715,1275.259766,317.101471,,,,,,
182,622.513977,995.336121,174.788162,666.906128,1200.840576,474.026703,,,,664.377563,910.562439,136.191422,648.250549,892.091614,119.843193,,,,622.003662,1275.266479,316.921509,,,,,,
183,622.634216,995.365845,174.146622,666.687439,1200.841187,473.937744,,,,664.247681,910.570557,136.076767,648.305603,892.107605,119.571663,,,,621.962158,1275.189331,316.805298,,,,,,
184,622.632813,995.390930,173.898285,666.668091,1200.862671,473.813507,,,,664.355042,910.689148,135.367310,648.397339,892.176270,119.275780,,,,621.925720,1275.158325,316.555054,,,,,,
185,622.571228,995.320618,173.695663,666.600037,1200.868408,473.734314,,,,664.393860,910.871155,134.748322,648.530518,892.197632,118.885956,,,,621.859253,1275.145264,316.293427,,,,,,
186,622.699097,995.393860,173.369141,666.589050,1200.828613,473.576050,,,,664.444031,910.945190,134.350662,648.722107,892.296448,118.503288,,,,621.805359,1275.190430,316.165253,,,,,,
187,622.871582,995.434570,172.984299,666.494751,1200.832764,473.432983,,,,664.800354,910.889771,134.288651,648.708008,892.435913,118.032181,,,,621.847534,1275.087036,315.827362,,,,,,
188,623.081055,995.476318,172.616669,666.501648,1200.734741,473.258392,,,,665.045349,910.918274,134.076630,648.794983,892.508911,117.706665,,,,621.868469,1275.018921,315.612518,,,,,,
189,623.248474,995.441467,172.283432,666.485901,1200.750122,473.147675,,,,665.217896,910.865784,133.524460,648.771484,892.544861,117.493904,,,,621.682434,1274.904175,315.576477,,,,,,
190,623.385803,995.465759,171.967972,666.420959,1200.753296,473.052429,,,,665.390930,910.918213,133.073700,648.872375,892.651794,117.110352,,,,621.585571,1274.935547,315.443390,,,,,,
191,623.522034,995.488281,171.767365,666.275879,1200.679443,472.910400,,,,665.591187,910.958191,132.482056,648.914124,892.716675,116.869705,,,,621.635071,1274.915649,315.233063,,,,,,
192,623.697937,995.485291,171.530533,666.217224,1200.701172,472.843567,,,,665.637390,910.979797,132.233078,649.059326,892.810913,116.523476,,,,621.630798,1274.862305,315.022125,,,,,,
193,623.805359,995.550110,171.246750,666.155640,1200.706909,472.734192,,,,665.623108,910.939819,132.123962,649.123657,892.858276,116.348923,,,,621.562439,1274.778809,314.902557,,,,,,
194,623.932007,995.579102,171.042175,666.099976,1200.738037,472.644684,,,,665.622131,910.942383,131.999786,649.106689,892.900269,116.138374,,,,621.499451,1274.794678,314.793915,,,,,,
195,623.839539,995.663879,170.969147,666.005615,1200.719360,472.597015,,,,665.577087,910.914246,131.876984,649.073181,892.918579,115.942581,,,,621.455933,1274.733276,314.719910,,,,,,
196,624.037476,995.627014,170.781631,665.981201,1200.653320,472.443451,,,,665.561279,910.941711,131.669220,649.120056,892.937012,115.751740,,,,621.454834,1274.632568,314.562714,,,,,,
197,624.155212,995.607117,170.580978,665.886230,1200.636719,472.424011,,,,665.781433,910.969421,131.431732,649.141846,892.901794,115.654610,,,,621.458252,1274.645142,314.455597,,,,,,
198,624.216064,995.637390,170.377609,665.820190,1200.666138,472.350464,,,,665.822998,910.930298,131.262024,649.194275,892.926575,115.538185,,,,621.469299,1274.539185,314.337524,,,,,,
199,624.261230,995.614990,170.160110,665.720032,1200.645508,472.323914,,,,665.795166,910.934448,131.114716,649.193542,892.915100,115.278610,,,,621.450012,1274.431519,314.189667,,,,,,
200,624.232300,995.633179,170.038101,665.632019,1200.564697,472.208496,,,,665.893372,910.941833,130.976105,649.243774,892.932983,115.052322,,,,621.379272,1274.422607,314.120575,,,,,,
201,624.206360,995.734314,169.721222,665.540649,1200.534302,472.154083,,,,665.888855,911.006531,130.803391,649.339722,892.936096,114.835884,,,,621.309570,1274.306396,313.992523,,,,,,
202,624.194702,995.693909,169.545837,665.420654,1200.536377,472.120300,,,,665.929321,911.045044,130.625168,649.531006,893.018860,114.553894,,,,621.302124,1274.238037,313.920929,,,,,,
203,624.143127,995.687744,169.498215,665.440063,1200.474976,472.034180,,,,665.941711,911.003357,130.443619,649.425232,893.011780,114.317375,,,,621.172302,1274.223389,313.759247,,,,,,
204,624.033997,995.666687,169.415131,665.361877,1200.455200,471.986755,,,,665.954102,910.973633,130.266418,649.465576,892.978760,114.109833,,,,621.035400,1274.220459,313.685822,,,,,,
205,623.994507,995.605896,169.297913,665.363220,1200.396484,471.787506,,,,665.997986,910.969055,129.891434,649.582458,893.033020,113.818245,,,,620.757996,1274.174805,313.637421,,,,,,
206,623.997070,995.668213,169.087296,665.223938,1200.432251,471.920715,,,,666.028503,911.002869,129.705017,649.670654,893.082764,113.466705,,,,620.786316,1274.144165,313.592834,,,,,,
207,623.994019,995.681030,168.932297,665.065125,1200.341187,471.954498,,,,666.038147,911.071228,129.562515,650.062134,893.084961,113.012917,,,,620.751953,1274.038574,313.488129,,,,,,
208,624.049561,995.611938,168.869095,665.055237,1200.319458,471.935455,,,,666.092529,911.041199,129.494919,649.894775,893.017578,112.859207,,,,620.572021,1274.009155,313.434998,,,,,,
209,624.029297,995.531799,168.775925,664.951538,1200.310425,471.917938,,,,666.245605,911.093567,129.344910,649.797913,892.897522,112.842026,,,,620.499023,1273.913330,313.284180,,,,,,
210,624.093933,995.539001,168.637741,664.890808,1200.316772,471.860870,,,,666.310303,911.135376,129.144882,649.840271,892.838562,112.656670,,,,620.364929,1273.813843,313.281799,,,,,,
211,624.113770,995.463684,168.483963,664.837769,1200.241577,471.845123,,,,666.389404,911.030396,128.873825,649.946899,892.852051,112.505432,,,,620.272095,1273.815552,313.274353,,,,,,
212,624.150452,995.375305,168.399399,664.770813,1200.230591,471.794006,,,,666.520630,911.097534,128.748611,649.958069,892.884888,112.396454,,,,620.203918,1273.743774,313.180725,,,,,,
213,624.158203,995.272217,168.276184,664.683899,1200.218750,471.760864,,,,666.621033,911.131592,128.649918,649.989014,892.912354,112.199944,,,,620.031616,1273.607300,313.198822,,,,,,
214,624.195068,995.186584,168.192032,664.581787,1200.227295,471.680176,,,,666.788513,911.163452,128.331985,650.106262,892.855469,111.947395,,,,619.874084,1273.617310,313.246338,,,,,,
215,624.271545,995.096802,168.115204,664.546875,1200.205933,471.730988,,,,666.909363,911.121765,128.181396,650.203613,892.819214,111.835129,,,,619.791504,1273.505981,313.127319,,,,,,
216,624.357849,995.023438,167.993057,664.510986,1200.192383,471.641785,,,,666.885803,911.101746,128.257553,650.267639,892.808350,111.762001,,,,619.675903,1273.395874,313.081665,,,,,,
217,624.410400,995.010864,167.876450,664.418640,1200.106201,471.631042,,,,666.933777,911.042358,128.096542,650.420715,892.708252,111.650505,,,,619.549316,1273.372559,313.082306,,,,,,
218,624.523926,994.943787,167.775345,664.411072,1200.004761,471.581879,,,,667.086487,910.947083,127.961388,650.601501,892.624512,111.336861,,,,619.424438,1273.326416,312.990112,,,,,,
219,624.598877,994.838928,167.703506,664.368896,1199.974121,471.592957,,,,667.236450,910.936584,127.745735,650.672180,892.668335,111.314049,,,,619.333313,1273.224854,312.930328,,,,,,
220,624.673157,994.769409,167.617325,664.339294,1199.975708,471.619080,,,,667.262146,910.942444,127.586426,650.787781,892.680298,111.265457,,,,619.254517,1273.131348,312.832672,,,,,,
221,624.784851,994.681396,167.515991,664.268433,1199.883667,471.582855,,,,667.546509,911.000000,127.229584,650.999634,892.625916,111.204498,,,,619.135742,1273.011963,312.839203,,,,,,
222,624.908203,994.574219,167.368988,664.305237,1199.887573,471.560547,,,,667.692139,910.974731,127.066978,651.185120,892.618896,111.088783,,,,619.019592,1272.889771,312.806244,,,,,,
223,624.989624,994.476257,167.259842,664.299255,1199.812378,471.483551,,,,667.900940,910.977966,126.942520,651.306763,892.641052,110.984993,,,,618.947449,1272.798462,312.713562,,,,,,
224,625.082458,994.458374,167.183655,664.296875,1199.803101,471.483246,,,,668.038330,910.966736,126.728996,651.471497,892.602539,110.874428,,,,618.833191,1272.759155,312.736603,,,,,,
225,625.248413,994.366089,167.121521,664.245178,1199.712158,471.478180,,,,668.186340,911.052856,126.551247,651.641663,892.607544,110.798050,,,,618.760742,1272.618042,312.922913,,,,,,
226,625.359375,994.272278,167.026886,664.243958,1199.595703,471.513184,,,,668.304016,910.964966,126.444321,651.680054,892.514954,110.770386,,,,618.657898,1272.491821,312.924255,,,,,,
227,625.501526,994.249329,166.989349,664.245361,1199.594604,471.486145,,,,668.394897,910.986572,126.362343,651.959778,892.615784,110.520592,,,,618.612671,1272.349487,312.955231,,,,,,
228,625.732910,994.206177,166.748276,664.263977,1199.522217,471.449371,,,,668.445496,911.002808,126.234848,652.220398,892.600098,110.363083,,,,618.567688,1272.338379,312.900391,,,,,,
229,625.899048,993.943481,166.747971,664.212463,1199.421509,471.410614,,,,668.530884,910.945007,126.126869,652.117615,892.584167,110.445847,,,,618.547852,1272.242432,312.860291,,,,,,
230,626.083679,993.893250,166.634552,664.165649,1199.407593,471.392822,,,,668.492798,910.914795,125.944191,652.245728,892.555603,110.382477,,,,618.533997,1272.236572,312.855499,,,,,,
231,625.993408,993.857666,166.693985,664.188965,1199.334717,471.371826,,,,668.657471,910.898438,125.924049,652.225098,892.468079,110.208664,,,,618.461548,1272.135498,312.817963,,,,,,
232,626.041565,993.865295,166.773911,664.196655,1199.243286,471.356598,,,,668.695435,910.836060,125.937561,652.272461,892.491821,110.134125,,,,618.468140,1272.034546,312.782745,,,,,,
233,626.078796,993.790955,166.753143,664.202454,1199.231689,471.339874,,,,668.624573,910.696411,125.908173,652.081360,892.366760,110.126640,,,,618.434753,1271.895752,312.827789,,,,,,
234,626.085999,993.780212,166.738144,664.220276,1199.155762,471.312439,,,,668.554260,910.706360,125.839828,651.887817,892.298096,110.184868,,,,618.430725,1271.899902,312.794739,,,,,,
235,626.121887,993.727844,166.702438,664.186035,1199.125244,471.326080,,,,668.184021,910.701294,125.536484,651.722290,892.173828,110.219093,,,,618.449402,1271.805542,312.802002,,,,,,
236,626.143433,993.716858,166.684692,664.156250,1199.047485,471.339111,,,,667.969116,910.631348,125.428764,651.519104,892.036804,110.160355,,,,618.376221,1271.796021,312.794678,,,,,,
237,626.129944,993.712280,166.677002,664.150208,1199.031494,471.322571,,,,667.880066,910.562927,125.149139,651.394287,891.877747,109.884705,,,,618.401917,1271.715210,312.740997,,,,,,
238,626.200073,993.639832,166.718216,664.173279,1199.036499,471.300873,,,,667.790527,910.561279,125.045639,651.209167,891.757507,109.882515,,,,618.490295,1271.615967,312.717651,,,,,,
239,626.219421,993.631775,166.737305,664.159729,1198.961792,471.210052,,,,667.753662,910.530945,125.005272,650.965210,891.687195,109.845062,,,,618.451294,1271.578613,312.688293,,,,,,
240,626.223267,993.636230,166.735275,664.153198,1198.953613,471.213196,,,,667.607361,910.487122,124.908661,650.597595,891.694641,109.955299,,,,618.490295,1271.495605,312.698822,,,,,,
241,626.226868,993.633911,166.730774,664.161011,1198.872437,471.210480,,,,667.496460,910.447205,124.767235,650.388367,891.693970,110.017578,,,,618.461060,1271.485718,312.663177,,,,,,
242,626.235352,993.560791,166.713608,664.188416,1198.859741,471.178650,,,,667.351563,910.459473,124.654510,650.085388,891.577271,110.041267,,,,618.463501,1271.410522,312.626892,,,,,,
243,626.304810,993.556763,166.678482,664.191833,1198.864258,471.154602,,,,667.256226,910.431946,124.559174,649.954712,891.568726,109.998695,,,,618.472290,1271.401001,312.610168,,,,,,
244,626.379395,993.560059,166.728973,664.170654,1198.868164,471.198853,,,,667.200562,910.381409,124.394806,649.826416,891.485657,109.952827,,,,618.582520,1271.310181,312.614014,,,,,,
245,626.325745,993.561951,166.682297,664.144836,1198.762207,471.190643,,,,667.067566,910.382629,124.332527,649.825867,891.521240,109.814468,,,,618.613220,1271.293823,312.590851,,,,,,
246,626.325684,993.558533,166.666367,664.199280,1198.763550,471.169037,,,,666.817078,910.379517,124.010620,649.762451,891.532410,109.741211,,,,618.654236,1271.213013,312.555450,,,,,,
247,626.325134,993.489441,166.656509,664.216675,1198.773193,471.157074,,,,666.768921,910.332642,123.909348,649.702881,891.411804,109.534683,,,,618.641296,1271.204224,312.553406,,,,,,
248,626.277039,993.483582,166.609543,664.158936,1198.757446,471.175964,,,,666.747620,910.335205,123.820274,649.780334,891.433716,109.410904,,,,618.650024,1271.124512,312.520782,,,,,,
249,626.228333,993.487366,166.566757,664.171753,1198.666138,471.133148,,,,666.709595,910.353149,123.758621,649.764526,891.437622,109.334030,,,,618.643555,1271.112549,312.455109,,,,,,
250,626.197876,993.521973,166.502274,664.187988,1198.653809,471.110657,,,,666.767883,910.302368,123.729073,649.763245,891.431580,109.301239,,,,618.631409,1270.989014,312.556396,,,,,,
251,626.158386,993.452209,166.399734,664.205444,1198.657837,471.107147,,,,666.843323,910.295959,123.659065,649.742554,891.490295,109.217064,,,,618.670532,1270.984131,312.554474,,,,,,
252,626.147766,993.414063,166.207855,664.196472,1198.582642,471.110016,,,,666.893616,910.303772,123.595856,649.794739,891.510254,109.089783,,,,618.624573,1270.979980,312.559662,,,,,,
253,626.237671,993.416687,166.086441,664.222046,1198.566772,471.071106,,,,666.896790,910.357422,123.432510,649.850098,891.536621,109.023476,,,,618.554138,1270.902954,312.523376,,,,,,
254,626.301392,993.366394,166.028275,664.230835,1198.566528,471.042542,,,,666.971558,910.473389,123.284210,649.960938,891.540833,108.959564,,,,618.578369,1270.883301,312.499878,,,,,,
255,626.368469,993.375183,165.965729,664.255493,1198.540039,471.179932,,,,667.028687,910.508789,123.171768,650.092651,891.620239,108.676552,,,,618.523499,1270.844849,312.577911,,,,,,
256,626.479065,993.402039,165.830078,664.247192,1198.534668,471.166168,,,,667.065979,910.507263,122.907745,650.170898,891.642517,108.537125,,,,618.465942,1270.840942,312.623688,,,,,,
257,626.524292,993.408203,165.657394,664.200439,1198.439697,471.205780,,,,667.259644,910.524902,122.556686,650.347168,891.682068,108.120514,,,,618.450745,1270.757446,312.630859,,,,,,
258,626.583252,993.441650,165.528183,664.191833,1198.421631,471.206787,,,,667.272217,910.562622,122.364586,650.609802,891.769958,107.637276,,,,618.394897,1270.728516,312.641113,,,,,,
259,626.688171,993.452820,165.433548,664.205933,1198.424561,471.183868,,,,667.275391,910.565979,122.277061,650.999268,891.776001,106.944794,,,,618.311584,1270.625488,312.611206,,,,,,
260,626.814819,993.497375,165.175308,664.210938,1198.345581,471.197601,,,,667.338074,910.587463,122.152191,651.146912,891.803589,106.589195,,,,618.299988,1270.608887,312.602264,,,,,,
261,626.918823,993.483215,165.021805,664.198486,1198.310547,471.239319,,,,667.465149,910.710571,121.829025,651.126587,891.938904,106.442368,,,,618.272766,1270.536987,312.592163,,,,,,
262,627.024597,993.490906,164.960464,664.146484,1198.290039,471.242371,,,,667.487549,910.773987,121.577278,651.120605,892.014343,106.380920,,,,618.230713,1270.470581,312.700104,,,,,,
263,627.029175,993.504089,164.843964,664.149841,1198.203857,471.241150,,,,667.434753,910.802490,121.369087,651.062073,892.020447,106.285332,,,,618.226868,1270.385376,312.684082,,,,,,
264,627.205261,993.560364,164.739624,664.131836,1198.175537,471.305145,,,,667.494873,910.802185,121.357574,650.955811,892.021790,106.052246,,,,618.212952,1270.384155,312.657959,,,,,,
265,627.297363,993.600525,164.728012,664.120972,1198.176147,471.320984,,,,667.452942,910.822327,121.329079,650.872620,892.129822,106.089600,,,,618.238220,1270.277954,312.693787,,,,,,
266,627.240601,993.634094,164.701904,664.138123,1198.097046,471.293152,,,,667.350037,910.837769,121.293381,650.815491,892.147644,106.154175,,,,618.178894,1270.237305,312.741486,,,,,,
267,627.260681,993.627258,164.616348,664.164368,1198.079346,471.243744,,,,667.371338,910.848145,121.264915,650.703735,892.115417,106.059288,,,,618.157227,1270.237915,312.759338,,,,,,
268,627.315063,993.701965,164.584869,664.131226,1197.980347,471.240692,,,,667.381042,910.861694,121.263641,650.672546,892.126892,106.134689,,,,618.160339,1270.241699,312.756165,,,,,,
269,627.315369,993.741760,164.589874,664.118835,1197.970825,471.237518,,,,667.327026,910.843201,121.215393,650.656921,892.142822,106.156670,,,,618.197266,1270.155029,312.723480,,,,,,
270,627.313782,993.667969,164.582001,664.148865,1197.978516,471.230072,,,,667.604004,910.821289,121.538353,650.658020,892.103577,106.147125,,,,618.209045,1270.140015,312.711243,,,,,,
271,627.326965,993.706177,164.717056,664.189941,1197.997314,471.229889,,,,667.625610,910.784546,121.508759,650.672363,892.176086,106.129562,,,,618.230469,1270.120972,312.804749,,,,,,
272,627.337646,993.644409,164.732681,664.218628,1197.916748,471.210266,,,,667.362793,910.827759,121.248192,650.660278,892.212036,106.123642,,,,618.227783,1270.115967,312.827728,,,,,,
273,627.377380,993.693420,164.793884,664.227051,1197.882324,471.236359,,,,667.304749,910.860291,121.207993,650.624207,892.163452,106.164635,,,,618.278137,1270.224121,312.805786,,,,,,
274,627.378052,993.719543,164.851730,664.257935,1197.878418,471.279236,,,,667.321594,910.853333,121.228645,650.609314,892.106628,106.152267,,,,618.353821,1270.152588,312.754730,,,,,,
275,627.391968,993.716003,164.837585,664.236267,1197.879395,471.222137,,,,667.283630,910.836182,121.218277,650.636841,892.099854,106.165833,,,,618.389709,1270.129761,312.790649,,,,,,
276,627.481262,993.722229,164.870773,664.240112,1197.882080,471.290802,,,,667.265808,910.845520,121.191360,650.601685,892.097778,106.180679,,,,618.402222,1270.130493,312.796478,,,,,,
277,627.553162,993.670471,164.956116,664.244385,1197.876099,471.285248,,,,667.247498,910.788391,121.188278,650.560242,892.105225,105.999924,,,,618.424316,1270.129639,312.788940,,,,,,
278,627.555176,993.578003,164.977341,664.271484,1197.880859,471.239014,,,,667.256897,910.729553,121.207405,650.564331,892.106873,106.139694,,,,618.439880,1270.127808,312.777802,,,,,,
279,627.682129,993.554993,164.966827,664.276550,1197.885742,471.240051,,,,667.306519,910.736816,121.212975,650.628479,891.993164,106.161621,,,,618.478271,1270.126099,312.808411,,,,,,
280,627.765015,993.522766,165.001312,664.328369,1197.901367,471.229828,,,,667.402405,910.728638,121.195358,650.651489,891.954285,106.190193,,,,618.516357,1270.015625,312.828674,,,,,,
281,627.766479,993.531494,165.046616,664.284668,1197.888550,471.238129,,,,667.405151,910.715088,121.176353,650.635681,891.969421,106.211861,,,,618.518433,1269.996826,312.830017,,,,,,
282,627.806274,993.519165,165.094849,664.327515,1197.901489,471.249878,,,,667.443359,910.710388,121.195633,650.688354,891.964111,106.246277,,,,618.516052,1270.003052,312.828918,,,,,,
283,627.895630,993.511597,165.151825,664.326172,1197.881226,471.264465,,,,667.566406,910.620178,121.259766,650.715881,891.873047,106.263168,,,,618.539001,1270.002197,312.823761,,,,,,
284,627.984192,993.486938,165.222946,664.339355,1197.898193,471.236145,,,,667.622620,910.558899,121.259560,650.787598,891.877197,106.300674,,,,618.557495,1269.999512,312.812408,,,,,,
285,628.003601,993.416138,165.233627,664.395447,1197.824463,471.167999,,,,667.826538,910.584778,121.484886,650.868652,891.870911,106.285957,,,,618.589417,1269.911133,312.786621,,,,,,
286,628.132996,993.477112,165.204224,664.438843,1197.780884,471.259552,,,,667.764648,910.558228,121.331017,650.934631,891.840271,106.290115,,,,618.582581,1269.877930,312.820435,,,,,,
287,628.030579,993.326538,165.192902,664.411011,1197.781494,471.283600,,,,667.794739,910.551575,121.192604,650.908630,891.583801,106.380684,,,,618.586243,1269.900269,312.781250,,,,,,
288,628.223633,993.329834,165.343491,664.434082,1197.781616,471.242249,,,,667.958069,910.515991,121.323128,651.030945,891.766602,106.358818,,,,618.569763,1269.805786,312.812103,,,,,,
289,628.130310,993.272400,165.320465,664.406372,1197.762085,471.350952,,,,668.067444,910.511902,121.316147,651.190002,891.764648,106.392387,,,,618.586914,1269.783813,312.807312,,,,,,
290,628.302185,993.307312,165.405304,664.365540,1197.764771,471.376892,,,,668.101135,910.521729,121.393974,651.256897,891.744385,106.364067,,,,618.551453,1269.769531,312.876343,,,,,,
291,628.401489,993.305603,165.461884,664.380127,1197.763550,471.363708,,,,668.251343,910.508179,121.478989,651.401184,891.705933,106.458466,,,,618.628479,1269.674438,312.888153,,,,,,
292,628.481018,993.308533,165.511490,664.520569,1197.658813,471.372711,,,,668.370300,910.547424,121.448387,651.431091,891.786133,106.638718,,,,618.647339,1269.662720,312.881989,,,,,,
293,628.553345,993.276367,165.587723,664.520142,1197.650146,471.420746,,,,668.524536,910.521423,121.499001,651.546326,891.763550,106.553078,,,,618.649475,1269.667480,312.870819,,,,,,
294,628.552063,993.274841,165.611847,664.477844,1197.642944,471.464996,,,,668.630066,910.484436,121.518456,651.663452,891.750061,106.417191,,,,618.648926,1269.669312,312.869263,,,,,,
295,628.748047,993.266113,165.652603,664.488159,1197.641113,471.451233,,,,668.654785,910.494568,121.477592,651.762451,891.770569,106.446220,,,,618.645691,1269.641113,312.932770,,,,,,
296,628.866760,993.239014,165.687408,664.473572,1197.641724,471.446960,,,,668.885925,910.531799,121.369370,651.787292,891.852295,106.524582,,,,618.660156,1269.636353,312.991089,,,,,,
297,628.979309,993.254211,165.718475,664.464417,1197.644897,471.481781,,,,668.868042,910.557068,121.445084,651.749695,891.886719,106.805389,,,,618.611694,1269.610229,313.032166,,,,,,
298,629.097595,993.243103,165.823288,664.452148,1197.622925,471.522217,,,,668.902771,910.546326,121.500702,651.802673,891.853149,106.928131,,,,618.532227,1269.592041,313.119965,,,,,,
299,629.217407,993.246704,165.858261,664.514526,1197.527466,471.554626,,,,669.046997,910.559387,121.444603,651.973938,891.722534,106.742287,,,,618.603882,1269.601440,313.111755,,,,,,
300,629.359192,993.238892,165.943542,664.527161,1197.515259,471.551758,,,,669.184753,910.598145,121.582932,652.140076,891.845520,106.692780,,,,618.686340,1269.604126,313.108826,,,,,,
301,629.492126,993.230286,166.016327,664.525696,1197.520874,471.548676,,,,669.243469,910.578918,121.270149,652.291504,891.863220,106.719635,,,,618.714294,1269.604248,313.085938,,,,,,
