Präzision01158
Date:,2025/04/23
Time:,16:11:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
115,,,,739.762573,1240.837402,387.629700,653.273071,895.721436,168.032715,,,,662.037720,1002.671875,188.601624,679.177307,901.820801,174.212311,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.600281,1281.066528,250.130142,,,,,,
116,,,,739.660217,1240.807129,387.347778,653.385315,895.685669,167.285294,,,,662.260925,1002.559753,188.150620,679.033264,901.739441,173.756439,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.625732,1280.927002,249.820801,,,,,,
117,,,,739.597229,1240.763672,387.254150,653.548706,895.313721,166.963669,,,,662.409973,1002.394348,187.720245,679.813660,901.583862,172.486572,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.585266,1280.721191,249.518127,,,,,,
118,,,,739.498230,1240.678223,387.105103,653.700317,895.106934,166.512939,,,,662.556091,1002.237732,187.304367,679.990662,901.574585,171.721939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,739.364624,1240.556030,386.971497,654.104919,895.068848,165.741180,,,,662.719604,1002.012573,186.753738,680.020569,901.622192,171.333679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,739.292847,1240.486450,386.775818,653.995911,894.884949,165.119522,,,,662.874451,1001.726135,186.166885,680.033630,901.643616,170.716873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,739.226135,1240.392090,386.616760,653.999695,894.685303,164.668991,,,,663.075378,1001.418640,185.545670,680.066040,901.579041,169.942688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.494385,1279.906982,248.122238,,,
122,,,,739.126770,1240.315063,386.460907,653.994141,894.333801,163.977753,,,,663.216736,1001.000183,185.030701,680.229736,901.258423,169.154175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.710999,1279.655640,247.839767,,,
123,,,,738.990723,1240.207642,386.345764,654.099548,894.165161,163.360947,,,,663.116089,1000.737915,184.720810,680.334412,900.916382,168.407257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.739502,1279.475098,247.483704,,,
124,,,,738.837646,1240.133301,386.196075,654.206360,893.865601,162.607605,,,,663.049438,1000.530823,184.307343,680.227783,900.672546,167.555679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.727722,1279.268677,247.273743,,,
125,,,,738.698486,1240.033081,386.105530,654.173828,893.722412,161.976563,,,,663.298645,1000.523682,183.572021,680.458496,900.519653,166.315018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.749634,1279.094604,247.103958,,,
126,,,,738.531616,1239.942017,385.983643,654.393921,893.547791,161.266876,,,,663.502625,1000.356384,182.954071,680.526489,900.189026,165.604599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.780334,1278.900269,246.903366,,,
127,,,,738.460938,1239.770752,385.780060,654.405762,893.440674,160.476456,,,,663.610168,1000.119751,182.369446,680.474487,899.891479,165.129807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.720398,1278.633667,246.673096,,,
128,,,,738.462036,1239.555298,385.785492,654.273071,893.180237,159.794998,,,,663.777222,999.761108,181.703812,680.024902,899.881470,164.201050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.641541,1278.353638,246.151993,,,
129,,,,738.418152,1239.549194,385.428284,654.049805,892.847473,158.919907,,,,663.954468,999.449036,180.968399,680.024353,899.662720,163.585342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.551086,1278.154297,245.922028,,,
130,,,,738.434814,1239.414185,385.015747,653.979553,892.620239,158.321106,,,,663.867554,999.269531,180.563248,680.240601,899.288025,163.159805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.449097,1277.898926,245.734314,,,
131,,,,738.367188,1239.365723,384.734802,654.306213,892.552368,157.379181,,,,663.715210,999.068298,180.141876,680.373901,899.048035,162.305679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.127136,1277.826416,245.580032,,,
132,,,,738.266602,1239.230957,384.549530,654.348755,892.489929,156.743881,,,,663.621094,998.793579,179.649139,680.483582,898.838135,161.246017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.870911,1277.555664,245.526428,,,
133,,,,738.153442,1239.151123,384.261200,654.257629,892.310181,156.034668,,,,663.461792,998.606201,179.214783,680.392029,898.571777,160.516891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.705383,1277.318848,245.351044,,,
134,,,,738.061218,1239.089355,384.012970,654.601257,892.227356,154.882462,,,,663.440491,998.362061,178.845123,680.280029,898.394165,160.086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.511475,1277.130859,245.208054,,,
135,,,,737.946350,1239.000244,383.644562,654.285034,891.837891,154.163666,,,,663.264343,998.037598,178.495987,680.128235,898.114380,159.508652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.481628,1276.916260,244.712967,,,
136,,,,737.872192,1238.879395,383.359253,653.953491,891.541565,153.748581,,,,663.554199,998.027466,177.582962,679.926208,898.195679,158.392456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.273804,1276.822632,244.310333,,,
137,,,,737.669678,1238.798462,383.133545,653.927063,891.222290,153.084396,,,,663.748718,997.796936,176.941498,680.183289,898.045654,157.603058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.269287,1276.595825,244.041901,,,
138,,,,737.542053,1238.706299,382.916016,654.031616,891.564392,152.146210,,,,663.834290,997.502075,176.406723,679.752258,898.021729,157.521744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.856995,1276.490845,244.252701,,,
139,,,,737.392761,1238.554688,382.731293,654.199524,891.550293,150.965576,,,,663.970764,997.217651,175.719284,680.345581,897.816528,155.904205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.981628,1276.179932,243.937897,,,
140,,,,737.260071,1238.389893,382.498779,654.517944,891.492554,150.161682,,,,664.019348,997.056824,175.109009,680.490173,897.691101,154.841812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.166077,1276.016235,243.573349,,,
141,,,,737.197083,1238.348022,382.171722,653.900635,891.255493,149.292404,,,,663.929199,996.871521,174.697510,680.294128,897.537720,154.046600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.016296,1275.857544,243.357346,,,
142,,,,737.120667,1238.246826,382.047760,654.020996,891.085083,148.413177,,,,663.789063,996.794128,174.366562,680.384827,897.531738,153.121124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.971130,1275.694214,243.241577,,,
143,,,,737.001953,1238.082275,381.984192,654.131958,890.971191,147.982254,,,,663.936707,996.822449,173.872879,680.378113,897.543640,152.304520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.090271,1275.557617,243.155624,,,
144,,,,736.936157,1237.968140,382.006653,654.111267,890.840759,147.498398,,,,664.140808,996.723022,173.320465,680.581360,897.415955,151.732391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.041931,1275.415039,243.012177,,,
145,,,,736.911133,1237.770996,381.946747,654.188782,890.877686,146.398895,,,,664.390076,996.554626,172.628876,681.027405,897.448059,150.886368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.912781,1275.223633,242.940811,,,
146,,,,736.844849,1237.600342,381.762848,654.512939,890.762207,145.774780,,,,664.575745,996.442261,171.840408,681.283325,897.333008,149.899918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.950378,1275.057861,242.857025,,,
147,,,,736.699829,1237.385498,381.817993,654.506653,890.641113,144.906570,,,,665.063354,996.275208,170.740189,681.669495,897.221191,148.830978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.929321,1274.937378,242.743210,,,
148,,,,736.497803,1237.257568,381.739899,654.541748,890.566345,144.719940,,,,665.246521,996.224487,170.492249,681.373352,897.187561,148.283630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.870361,1274.791504,242.599731,,,
149,,,,736.327026,1237.050171,381.655396,654.656738,890.476013,144.818085,,,,665.359741,996.166138,170.419449,681.380310,897.310486,148.363220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.779297,1274.753906,242.537399,,,
150,,,,736.280579,1236.957031,381.429932,654.699890,890.527222,144.821304,,,,665.288574,996.276855,170.349899,681.401550,897.292969,148.641525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.695679,1274.697266,242.476227,,,
151,,,,736.158997,1236.853394,381.281738,654.567261,890.563538,144.786118,,,,665.166931,996.361206,170.203079,681.374939,897.202942,148.696503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.698547,1274.632568,242.400040,,,
152,,,,735.941650,1236.673706,381.296539,654.434326,890.656982,144.723480,,,,665.107605,996.391907,170.072510,681.193359,897.155273,148.654007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.762817,1274.607910,242.277924,,,
153,,,,735.895447,1236.607910,381.212097,654.236389,890.781006,144.547668,,,,665.047058,996.471863,170.061722,680.915222,897.257690,148.481247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.648132,1274.676880,242.186432,,,
154,,,,735.691833,1236.515259,381.117249,654.207581,890.953979,144.319916,,,,664.987183,996.533691,170.033661,680.732117,897.299377,148.332550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.701965,1274.743896,242.020081,,,
155,,,,735.491943,1236.427734,381.009094,654.080322,891.174988,144.060440,,,,664.880432,996.557434,169.968140,680.326477,897.484131,148.158646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.760986,1274.737427,241.933517,,,
156,,,,735.429382,1236.390015,380.909882,654.066956,891.428284,143.877548,,,,664.819702,996.620483,169.912537,679.850830,897.593079,148.324554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.967041,1274.809448,241.550049,,,
157,,,,735.561096,1236.313110,380.729034,653.906982,891.725708,143.614410,,,,664.776733,996.698486,169.888611,679.804199,897.478394,148.486633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.112793,1274.919678,241.265182,,,
158,,,,735.484192,1236.325439,380.553192,653.466675,891.710876,143.683243,,,,664.713501,996.720520,169.856140,679.519226,897.333801,148.886322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.247314,1275.000122,240.997589,,,
159,,,,735.375916,1236.218872,380.429565,653.230591,891.769470,143.721573,,,,664.600098,996.829163,169.798477,679.294983,897.320068,149.127426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.303223,1274.991333,240.718094,,,
160,,,,735.360596,1236.254639,380.185028,653.096375,891.957336,143.674408,,,,664.501160,996.853943,169.747223,679.067261,897.484802,148.940460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.480225,1275.034302,240.512833,,,
161,,,,735.332764,1236.294678,380.052124,652.978271,892.134399,143.592636,,,,664.579224,996.941589,169.747025,678.724976,897.989441,148.166809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.785095,1275.080444,240.300430,,,
162,,,,735.296875,1236.317261,379.908234,652.739685,892.305725,143.598938,,,,664.558960,997.042725,169.689651,678.629639,898.051025,148.184448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.924316,1275.184082,239.991852,,,
163,,,,735.328125,1236.323120,379.822021,652.499023,892.469299,143.520004,,,,664.529114,997.097473,169.674210,678.569580,898.066162,148.344711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.150024,1275.328003,239.817245,,,
164,,,,735.330566,1236.337158,379.702301,652.302856,892.597290,143.595627,,,,664.512512,997.074829,169.585037,678.339050,897.996948,148.430817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.143250,1275.312256,239.924927,,,
165,,,,735.324097,1236.291382,379.548431,651.983826,892.832642,143.763992,,,,664.431580,997.195679,169.637482,677.331543,898.286011,149.451569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.320435,1275.367554,239.863190,,,
166,,,,735.266846,1236.325928,379.405945,651.685425,893.026062,143.728119,,,,664.476807,997.246948,169.591614,676.961609,898.346741,149.601044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.523376,1275.380737,239.736053,,,
167,,,,735.262207,1236.318970,379.243835,651.562683,893.141479,143.800003,,,,664.473694,997.410828,169.571808,676.836914,898.349365,149.402603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.805725,1275.341797,239.590103,,,
168,,,,735.221313,1236.320679,379.124329,651.242981,893.266479,143.718552,,,,664.339050,997.563843,169.523560,676.731140,898.416321,149.222977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.867737,1275.472168,239.514587,,,
169,,,,735.209412,1236.342773,378.989929,651.078186,893.475525,143.630524,,,,664.361938,997.706787,169.555191,676.541626,898.508728,149.115768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.118225,1275.549194,239.532013,,,
170,,,,735.172302,1236.457764,379.017670,650.922852,893.634277,143.075623,,,,664.303101,997.860107,169.471512,676.966736,898.442078,148.235962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.301636,1275.674561,239.292252,,,
171,,,,735.123108,1236.455322,378.865540,650.719238,894.120972,142.415344,,,,664.257568,997.953613,169.471542,677.130005,898.566406,147.285248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.446655,1275.964233,238.909409,,,
172,,,,735.090576,1236.467773,378.806824,650.367432,894.126160,142.442093,,,,664.312073,997.952820,169.411591,676.939453,898.747314,146.365005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.530334,1275.959473,239.010391,,,
173,,,,735.083435,1236.479248,378.802368,650.219604,894.096497,142.350174,,,,664.299744,998.016785,169.332108,676.823242,899.154358,145.622467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.531128,1275.967529,239.160797,,,
174,,,,735.125366,1236.645142,378.577637,650.419922,894.328613,141.581482,,,,664.323303,998.135620,169.208359,676.943787,899.477051,145.101791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.560852,1276.144775,239.209564,,,
175,,,,735.004761,1236.619873,378.665802,650.337036,894.346313,141.480652,,,,664.345886,998.341309,169.023148,677.022217,899.518250,144.984619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.605835,1276.219604,239.220322,,,
176,,,,734.989929,1236.571411,378.759552,650.250122,894.816101,140.482803,,,,664.287903,998.500977,168.809998,677.144592,899.694092,144.610443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.503784,1276.171753,239.510727,,,
177,,,,734.939209,1236.553955,378.788025,650.380249,895.232666,139.853897,,,,664.276428,998.650696,168.657608,677.247986,899.939880,144.353653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.512329,1276.504150,239.259308,,,
178,,,,734.931458,1236.554199,378.787262,650.487427,895.489014,139.440094,,,,664.573120,999.000122,168.141998,677.162292,900.106079,144.029343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.579041,1276.751709,239.048996,,,
179,,,,734.915405,1236.559814,378.786469,650.620667,895.398193,139.517075,,,,664.786499,999.175964,167.726990,677.140686,900.156799,143.728928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.677490,1276.791016,239.081039,,,
180,,,,734.811707,1236.567017,378.796326,650.599670,895.590698,139.343414,,,,664.907532,999.428101,167.575867,677.179321,900.340454,143.474823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.604248,1276.944214,239.169662,,,
181,,,,734.725037,1236.585693,378.734436,650.574768,895.921204,138.845108,,,,665.020935,999.641296,167.408554,677.207275,900.599731,143.151855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.517822,1277.145996,239.207001,,,
182,,,,734.722717,1236.587769,378.722626,650.650269,896.117676,138.675140,,,,665.203796,999.875793,167.232712,677.137451,900.922363,142.894608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.447876,1277.256714,239.250443,,,
183,,,,734.614990,1236.579346,378.712250,650.850647,896.234375,138.196075,,,,665.339844,1000.130859,167.030441,677.159546,901.114990,142.707657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.396973,1277.382202,239.317780,,,
184,,,,734.539124,1236.572021,378.705109,650.902466,896.486938,137.803223,,,,665.495361,1000.315735,166.741516,677.304016,901.394348,142.259491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.355225,1277.524780,239.337555,,,
185,,,,734.465393,1236.584595,378.676788,650.886414,896.699097,137.597107,,,,665.909973,1000.426208,166.194107,677.410950,901.612915,141.812317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.387756,1277.550781,239.369553,,,
186,,,,734.384827,1236.618652,378.611786,650.912659,897.107178,137.501633,,,,665.930969,1000.574890,165.851990,677.555054,901.835754,141.381821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.513000,1277.491455,239.568756,,,
187,,,,734.288025,1236.616333,378.606079,651.025757,897.086731,136.857803,,,,666.017334,1000.726074,165.648392,677.609192,901.811523,141.072937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.327698,1277.708740,239.498367,,,
188,,,,734.215515,1236.717651,378.527374,651.120361,897.226868,136.456177,,,,666.148560,1000.803894,165.498413,677.755005,901.858948,140.591095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.512756,1277.592041,239.558838,,,
189,,,,734.219055,1236.735107,378.511902,651.363770,897.398254,136.040604,,,,666.511780,1000.916992,165.229660,677.863586,901.900269,139.996475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.483826,1277.641235,239.592499,,,
190,,,,734.342346,1236.934937,378.181366,651.611938,897.506958,135.598053,,,,666.829041,1000.892517,164.728775,678.008057,901.905762,139.432724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.183472,1277.737549,239.545502,,,
191,,,,734.185242,1236.903564,378.369232,651.844543,897.511902,135.049301,,,,667.108582,1000.897644,164.261276,678.151001,901.981079,138.636215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.245483,1277.675049,239.650116,,,
192,,,,734.071228,1236.870605,378.511383,652.310242,897.286316,134.213058,,,,667.353394,1000.776855,163.757339,678.533691,902.035583,137.799240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.088196,1277.702881,239.642624,,,
193,,,,734.069336,1236.972900,378.485229,652.744080,897.246765,133.494171,,,,667.597412,1000.600342,163.199188,679.134827,902.161255,136.461685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.871399,1277.610352,239.625412,,,
194,,,,734.106506,1236.992676,378.452423,653.241394,897.096252,132.287354,,,,667.862854,1000.315674,162.471878,679.598206,902.167236,135.805191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.648865,1277.564941,239.623611,,,
195,,,,734.153198,1237.086304,378.451660,653.772278,897.006653,131.096100,,,,668.189880,999.926575,161.756760,680.003540,902.028809,135.127396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.396179,1277.447998,239.683197,,,
196,,,,734.160583,1237.101196,378.452057,654.455933,896.671265,129.718399,,,,668.450928,999.632019,161.533661,680.634460,901.897217,133.582077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.173584,1277.307983,239.695816,,,
197,,,,734.180603,1237.083740,378.528870,654.692688,896.371216,128.670975,,,,668.819153,999.401489,161.135132,681.169922,901.612061,131.701706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.429626,1277.217651,240.034286,,,
198,,,,734.205505,1237.130737,378.576019,654.934021,896.172852,127.523308,,,,669.401062,998.973633,160.548660,681.503967,901.474426,130.314072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.306458,1277.018555,239.953491,,,
199,,,,734.143250,1237.164917,378.615295,655.266968,895.901001,125.835152,,,,670.037842,998.498901,159.832962,682.255432,901.262878,128.445953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.074646,1276.847412,239.847366,,,
200,,,,734.141968,1237.138550,378.735992,656.156799,895.845703,123.947586,,,,670.611755,997.960083,159.090652,682.778015,901.224731,126.825058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.467407,1276.675659,240.043121,,,
201,,,,734.130554,1237.220215,378.815063,656.976196,895.949280,122.050171,,,,671.498352,997.607666,157.779648,683.641174,901.189575,124.728065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.944641,1276.436523,240.285706,,,
202,,,,734.016968,1237.204224,378.924927,658.190613,895.726318,120.136253,,,,672.118591,997.314331,156.343750,684.303650,901.160645,122.641075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,733.979736,1237.178223,379.069916,658.900269,895.500671,118.079430,,,,672.935974,996.928833,155.109009,685.322144,901.057373,120.246376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,733.873230,1237.134033,379.189972,659.570801,895.010925,115.973030,,,,673.464050,996.675842,154.244446,685.905396,901.074829,117.788956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,733.715515,1236.991699,379.359436,660.054932,894.866943,113.985313,,,,673.971802,996.305420,153.007050,686.932678,901.306702,115.442810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,733.592529,1236.924194,379.488373,660.833740,894.608398,111.579369,,,,674.992554,995.960449,151.326370,687.491638,901.368774,113.479156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,733.447266,1236.794556,379.695404,661.986511,894.688904,109.319557,,,,675.430237,995.806641,149.672897,688.176453,901.584717,110.190796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.811829,1275.108765,240.839798
208,,,,733.336853,1236.729614,379.826569,662.958130,894.719116,107.395531,,,,676.202759,995.726929,147.790253,688.907104,901.774658,107.915855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.200989,1274.744995,240.989517
209,,,,733.262573,1236.577881,379.935852,663.545105,894.292114,106.628990,,,,676.689392,995.633179,146.356537,690.134399,902.057068,107.046265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.283875,1274.234863,240.874893
210,,,,733.104492,1236.419922,380.051941,663.697754,894.299805,107.011009,,,,677.156677,996.131775,144.935135,690.747253,901.866943,107.386284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.177917,1273.945313,240.802765
211,,,,732.913696,1236.228638,380.245453,663.505493,894.500183,107.226967,,,,677.058533,996.845764,143.436783,690.391663,901.690247,107.797882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.896484,1273.517822,240.818451
212,,,,732.739075,1235.972778,380.455261,662.997742,894.713684,106.977180,,,,676.573669,997.274231,142.547699,689.422241,901.488037,108.250687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.815125,1273.162354,240.815353
213,,,,732.585327,1235.737305,380.625580,662.079712,894.819336,106.835960,,,,676.132019,997.492676,141.887039,688.431396,901.528503,108.620934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.500793,1272.877197,240.801865
214,,,,732.343506,1235.589478,380.730713,661.277039,894.996826,106.214241,,,,675.960022,997.587524,141.032959,687.828674,901.774536,108.697113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.291260,1272.643799,240.800919
215,,,,732.064148,1235.265015,380.939392,660.848877,895.118591,105.949234,,,,675.843323,997.712646,140.625458,687.508423,901.760681,108.648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.228943,1272.566406,240.370438
216,,,,732.002014,1235.121460,380.612488,660.587524,895.213745,105.907944,,,,675.455139,997.956299,139.963287,687.415894,901.806030,108.677727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.388794,1272.554199,240.083130
217,,,,731.815674,1234.915283,380.696442,660.311035,895.433350,105.804077,,,,675.050842,998.110535,139.688599,687.302429,901.803650,108.798264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.285095,1272.639893,239.998306
218,,,,731.804688,1234.958740,380.229889,660.033752,895.395508,105.639061,,,,674.613098,998.370117,139.576782,687.123779,901.887390,108.835594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.434692,1272.673706,239.922394
219,,,,731.762085,1234.951538,379.880219,659.985535,895.513550,105.459709,,,,674.314697,998.594299,139.590759,687.024231,902.007996,108.885536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.655884,1272.731934,239.948593
220,,,,731.621948,1234.967163,379.673370,659.979370,895.684692,105.376244,,,,674.278503,998.662231,139.444321,686.869202,902.028748,108.908615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.890747,1272.927368,239.889694
221,,,,731.592896,1235.029053,379.454010,659.850037,895.835571,105.375191,,,,674.364014,998.744263,139.446564,686.910706,902.022583,108.924423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.925537,1272.983765,239.909302
222,,,,731.651184,1235.085083,379.230255,659.930725,895.876221,105.377556,,,,674.507141,998.785400,139.415298,686.929932,902.059814,108.920166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.380737,1273.064819,240.053406
223,,,,731.665161,1235.175537,379.003479,659.991333,895.891602,105.540535,,,,674.628418,998.698486,139.147827,686.965271,902.001465,108.932549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.995361,1273.318359,239.582962
224,,,,731.748413,1235.462769,378.773285,659.849915,895.998291,105.545578,,,,675.070740,998.694519,139.389557,686.967773,901.996643,108.972321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.637451,1273.471191,239.085526
225,,,,731.866455,1235.658569,378.389740,659.873962,896.065796,105.794441,,,,675.342529,998.603149,139.499802,686.987549,902.001709,108.978912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.101196,1273.567749,238.821625
226,,,,732.097290,1235.903564,378.252167,659.892456,896.028564,105.817184,,,,675.653564,998.550293,139.478714,686.991394,901.888977,108.989937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.506775,1273.609497,238.660492
227,,,,732.329163,1236.067383,378.114655,659.966797,896.045837,105.797310,,,,676.176208,998.489319,139.584885,687.044128,901.873413,108.927544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.863220,1273.684448,238.397598
228,,,,732.432129,1236.178101,378.001831,660.037903,896.034302,105.964745,,,,676.349915,998.412048,139.725082,687.051392,901.909607,108.890076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.178955,1273.668945,238.115982
229,,,,732.524109,1236.343750,377.893066,660.117371,896.020874,105.989594,,,,676.574524,998.388916,139.701874,687.041809,901.868591,108.894997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.457764,1273.618042,237.978287
230,,,,732.622375,1236.385132,377.820190,660.238708,895.891541,105.954628,,,,676.698975,998.347595,139.814468,687.100342,901.747070,108.832024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.747864,1273.605713,237.778748
