Präzision24
Date:,2025/04/16
Time:,10:47:31
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
172,872.048523,1218.387451,379.519897,695.287292,1015.943298,172.790634,680.432922,916.850342,137.269882,651.446533,916.346375,127.387749,799.537964,1214.801880,261.305664
173,871.993774,1218.247314,379.228058,695.194702,1015.920044,172.570969,680.318054,916.691956,137.291031,651.416565,916.442200,127.018906,799.541199,1214.679077,261.202393
174,871.936035,1218.238647,379.139404,695.079468,1015.864990,172.405396,680.199402,916.627319,137.344040,651.666382,916.560181,126.464691,799.490967,1214.482666,261.089233
175,871.909119,1218.136230,378.967468,694.964355,1015.830811,172.252289,680.114258,916.573181,137.362213,651.836426,916.636780,126.199814,799.447815,1214.403198,261.023987
176,871.834229,1218.029785,378.955566,694.900757,1015.746216,172.184036,680.015564,916.474060,137.342346,651.698486,916.541748,126.212814,799.371277,1214.293823,260.961090
177,871.876953,1217.918945,378.923187,694.784119,1015.637695,172.018188,679.916382,916.307922,137.346420,651.457886,916.381348,126.344406,799.185425,1214.188477,260.769836
178,871.850769,1217.922119,378.925812,694.779846,1015.506104,171.920410,679.832947,916.189636,137.334671,651.171448,916.233032,126.400917,799.141968,1214.110352,260.773804
179,871.863525,1217.807739,378.815552,694.738647,1015.390503,171.940155,679.769348,916.124023,137.360489,651.130371,916.191528,126.383034,799.220764,1214.002930,260.654205
180,871.858032,1217.677734,378.813019,694.681885,1015.416748,171.870331,679.710144,916.088684,137.309464,651.044189,916.119690,126.322449,799.198975,1213.948975,260.695190
181,871.768921,1217.600464,378.811920,694.632690,1015.327698,171.784103,679.636780,915.928162,137.207245,651.023254,916.009094,126.296005,799.127991,1213.849731,260.649780
182,871.757507,1217.516479,378.799011,694.556030,1015.141724,171.746872,679.626709,915.847717,137.198837,650.930969,915.896423,126.249588,799.061035,1213.838135,260.556732
183,871.730469,1217.406006,378.793396,694.565308,1014.954834,171.712631,679.538818,915.740662,137.138321,650.832275,915.763916,125.905983,799.057190,1213.753174,260.522827
184,871.823425,1217.263306,378.766357,694.598267,1014.858704,171.561935,679.519775,915.629211,137.123642,650.881165,915.737854,126.016930,799.087769,1213.638794,260.482330
185,871.839050,1217.210693,378.747223,694.465454,1014.632080,171.321213,679.521606,915.554749,137.107574,650.759033,915.500488,126.172668,799.083435,1213.511597,260.471375
186,871.711365,1217.190063,378.594971,694.435791,1014.534485,171.262039,679.405640,915.380432,137.117310,650.539978,915.301819,126.393616,799.325195,1213.361328,260.208405
187,871.693237,1217.098755,378.692810,694.496643,1014.545654,171.393692,679.284302,915.198059,137.254837,650.428040,915.045349,126.551323,799.447144,1213.260986,260.051392
188,871.654114,1217.005981,378.670746,694.468994,1014.367310,171.339951,679.191711,915.046326,137.237076,650.287354,914.898376,126.585503,799.423157,1213.089355,260.060150
189,871.558411,1216.935913,378.626709,694.451843,1014.268250,171.303864,679.163574,914.925964,137.216476,650.152222,914.818726,126.554176,799.486145,1212.898315,260.124939
190,871.546143,1216.923218,378.636292,694.425842,1014.179688,171.116196,679.127686,914.795105,137.098755,650.053162,914.606689,126.554008,799.417664,1212.719238,260.070068
191,871.520569,1216.831421,378.585754,694.349426,1014.064514,171.038879,679.038025,914.606506,136.982681,650.006714,914.484009,126.588646,799.444458,1212.566162,260.106049
192,871.452942,1216.788940,378.601471,694.342346,1013.907104,171.059189,679.107666,914.709045,136.720367,649.907471,914.388123,126.451355,799.433289,1212.437500,260.084045
193,871.461853,1216.702515,378.592163,694.348450,1013.836060,170.955078,679.053345,914.596313,136.426758,649.839600,914.287231,126.425613,799.409851,1212.246582,260.040405
194,871.425598,1216.668457,378.602966,694.247925,1013.747559,170.921173,678.973145,914.580078,136.272049,649.727966,914.272522,126.373764,799.373779,1212.126221,260.047089
195,871.356689,1216.619751,378.589935,694.193420,1013.736938,170.833282,678.849548,914.488037,136.149139,649.570618,914.204163,126.281540,799.434753,1211.936890,260.064117
196,871.303833,1216.536255,378.542358,694.144348,1013.651855,170.752151,678.786682,914.385620,136.038376,648.964539,914.140381,126.641853,799.674500,1211.727783,259.877106
197,871.253906,1216.511108,378.487732,694.067261,1013.534424,170.711349,678.650696,914.287048,135.930984,648.647156,914.075195,126.850685,799.605774,1211.624146,259.778961
198,871.246399,1216.413452,378.530151,693.972473,1013.420715,170.659302,678.503357,914.320618,135.745651,648.417175,913.993958,126.971222,799.373352,1211.564209,259.950562
199,871.283691,1216.403687,378.470001,693.906677,1013.307190,170.582932,678.411682,914.314270,135.650925,648.274353,913.971008,127.051201,799.414612,1211.328613,259.921936
200,871.197144,1216.317749,378.448456,693.807617,1013.317322,170.490097,678.311401,914.458313,135.280167,648.541870,914.025146,126.452446,799.497559,1211.221558,259.887573
201,871.226929,1216.283447,378.458832,693.733948,1013.207642,170.430145,678.273071,914.271851,135.428604,648.168091,913.940735,126.607849,799.230103,1211.116333,259.963440
202,871.188660,1216.220093,378.442688,693.621399,1013.110291,170.204239,678.216309,914.196716,135.094742,648.294617,913.895508,126.304604,799.104065,1211.075439,260.011414
203,871.003479,1216.247070,378.585541,693.547791,1013.046143,170.121185,678.138611,914.273682,134.749481,648.426453,913.906189,125.962532,799.095398,1210.995972,259.993195
204,871.120911,1216.126831,378.438751,693.489380,1013.004211,170.037308,678.026123,914.321777,134.592331,648.412842,913.906128,125.824799,799.158142,1210.835449,259.994995
205,871.142090,1216.153442,378.338989,693.427124,1012.924805,169.939941,678.052673,914.325562,134.430420,648.359863,913.811401,125.442566,799.098450,1210.617310,259.918243
206,871.188721,1216.128174,378.364227,693.357971,1012.835999,169.821411,678.014832,914.193054,134.209991,648.101929,913.725891,125.581223,799.290710,1210.477173,259.850433
207,871.210815,1216.031616,378.356781,693.368225,1012.708679,169.779266,677.910156,914.225159,134.020676,648.391479,913.654175,124.944183,799.249512,1210.354614,259.803894
208,871.106689,1216.065552,378.341614,693.323853,1012.662170,169.703918,677.831726,914.127441,133.912964,649.020996,913.628296,124.002174,799.401428,1209.988281,259.849274
209,871.140015,1215.945313,378.335571,693.216675,1012.647827,169.487457,677.758301,914.039307,133.808456,648.878906,913.589783,123.920952,799.404480,1209.855957,259.836548
210,871.190979,1215.914063,378.326263,693.144470,1012.605164,169.392654,677.654297,913.913818,133.579529,649.537231,913.725159,122.920868,799.316101,1209.849731,259.890259
211,871.156189,1215.945557,378.296143,693.151001,1012.473816,169.549271,677.675049,913.569153,133.823608,649.202087,913.690796,123.030968,799.266663,1209.745483,259.827576
212,871.093445,1215.776367,378.356964,693.086792,1012.489197,169.342865,677.537842,913.642822,133.473923,649.490540,913.712769,122.595032,799.181091,1209.627319,259.773163
213,871.208862,1215.685547,378.311584,692.963318,1012.406982,169.136093,677.452271,913.709229,133.152145,649.683716,913.730286,122.168221,799.202209,1209.448730,260.044617
214,871.244446,1215.668335,378.290344,692.938477,1012.348511,168.997543,677.358582,913.665344,133.075729,649.633057,913.780884,122.033943,799.034546,1209.486206,260.188446
215,871.153442,1215.586426,378.297150,692.873718,1012.293091,168.970444,677.270020,913.618896,132.945816,649.500488,913.787231,121.971123,799.017639,1209.372314,260.191345
216,871.200989,1215.579346,378.307007,692.886292,1012.225220,168.890030,677.167664,913.566406,132.748734,649.381348,913.805786,121.869446,798.997925,1209.325439,260.148224
217,871.189575,1215.494019,378.278290,692.798218,1012.140930,168.803711,677.107788,913.483215,132.674500,649.254333,913.712708,121.808922,798.982849,1209.250122,260.071503
218,871.017395,1215.354370,378.415192,692.808289,1012.010193,168.720901,677.001282,913.487976,132.515579,649.051270,913.655762,121.884056,798.933167,1209.116577,260.084198
219,871.007935,1215.351563,378.355682,692.821960,1011.975952,168.553009,676.986694,913.354736,132.354248,648.975220,913.625000,121.826088,798.854309,1208.991821,260.051849
220,871.050537,1215.268066,378.299164,692.724915,1011.832947,168.467285,676.847107,913.356323,132.096344,648.920593,913.558167,121.563713,798.838196,1208.987427,260.079071
221,871.172363,1215.178345,378.250702,692.769226,1011.642395,168.370499,676.747925,913.336548,131.916809,648.922363,913.478516,121.458717,798.733459,1208.930420,260.093719
222,870.974915,1215.156128,378.335205,692.825317,1011.509155,168.435043,676.853333,912.897888,132.172760,648.204895,913.133057,122.089966,798.689453,1208.839355,260.036285
223,870.957825,1215.059326,378.299194,692.794312,1011.466309,168.250015,676.680969,913.057495,131.566513,648.413025,913.064941,121.747040,798.694946,1208.709229,259.976288
224,870.999817,1215.037964,378.295319,692.774780,1011.387146,167.969193,676.574402,913.115967,131.235428,648.374756,912.862061,121.574165,798.653931,1208.626587,259.979248
225,870.857971,1215.020996,378.220062,692.791809,1011.196045,167.844925,676.656555,913.020508,130.932098,648.158875,912.593506,121.400772,798.631897,1208.516968,259.979279
226,870.873291,1214.998291,378.228119,692.823853,1011.038330,167.692688,676.887268,912.977661,130.991852,648.257202,912.511414,121.238403,798.670410,1208.384521,259.996002
227,870.878784,1214.863037,378.246521,692.890747,1010.957214,167.453339,676.833618,912.791138,130.496643,648.053650,912.363953,121.328522,798.726868,1208.339233,260.005310
228,870.803223,1214.802246,378.229889,693.046204,1010.826721,167.283768,676.930786,912.731934,130.110092,647.982056,912.232727,121.283028,798.694580,1208.238403,259.919403
229,870.912048,1214.771851,378.201416,693.239197,1010.721924,167.020355,677.204773,912.729980,129.578903,648.182312,912.217529,120.978455,798.602417,1208.050171,259.884155
230,871.073242,1214.648926,378.144104,693.269348,1010.622681,166.882050,677.254517,912.837036,129.184311,648.270569,912.168335,120.677544,798.582397,1207.923584,259.912384
231,870.915894,1214.620728,378.199493,693.287048,1010.524475,166.756699,677.320435,912.840088,128.991852,648.640747,912.179993,119.955673,798.579468,1207.722656,259.866608
232,870.822021,1214.520386,378.229523,693.387329,1010.441772,166.558975,677.470276,912.631714,128.966095,648.773071,912.328918,119.246399,798.492493,1207.668213,259.857758
233,870.956726,1214.483643,378.206207,693.473694,1010.383972,166.271179,677.510925,912.624634,128.699646,649.085144,912.467407,118.570259,798.517151,1207.539795,259.822235
234,870.974487,1214.485474,378.104858,693.412415,1010.455566,165.731491,677.525146,912.640259,128.547836,649.093933,912.404175,118.348518,798.415588,1207.379883,259.916199
235,870.910400,1214.381470,378.058014,693.473389,1010.404541,165.476318,677.655212,912.435547,128.482819,648.612915,912.146484,118.703964,798.400024,1207.301758,259.885223
236,870.881958,1214.335938,378.049438,693.463013,1010.377502,165.300079,677.707764,912.382385,128.327271,648.348816,911.921692,118.795753,798.340149,1207.183228,259.853516
237,870.882813,1214.283813,378.053741,693.540039,1010.366760,165.173187,677.813049,912.357910,128.160553,648.365845,911.814636,118.523438,798.342407,1207.076050,259.799469
238,870.603149,1214.216431,378.192352,693.550781,1010.313965,164.939774,677.630737,912.128174,127.584000,648.431519,911.874756,118.083054,798.336670,1206.973022,259.807129
239,870.497803,1214.176147,378.194305,693.616821,1010.217407,164.745514,677.711548,911.968628,127.171120,648.593079,911.848572,117.710922,798.352905,1206.872681,259.790344
240,870.294800,1214.346191,378.116913,693.720642,1010.143372,164.615036,677.539063,912.050781,126.864075,648.620483,911.868530,117.407883,798.307678,1206.778320,259.871399
241,870.362915,1214.174927,378.167297,693.793579,1010.150757,164.502777,677.774902,912.004944,126.653687,648.214722,911.636536,117.714333,798.249084,1206.648315,259.813110
242,870.332275,1214.052490,378.169525,693.835327,1010.088562,164.273376,677.601746,912.033203,126.416847,647.976196,911.588196,117.969856,798.226624,1206.567627,259.806976
243,869.986816,1214.066895,378.309082,693.860596,1009.983276,164.125534,677.558105,911.982605,126.025475,647.797974,911.510315,117.873672,798.275330,1206.462524,259.781982
244,869.915344,1214.027832,378.374176,693.859253,1009.923279,164.018875,677.517273,911.953430,125.793533,647.726196,911.548523,117.701370,798.084290,1206.442993,259.675323
245,869.861938,1213.979858,378.371399,693.900696,1009.940247,163.833054,677.735535,911.960022,125.412689,647.753784,911.399719,117.515282,798.196228,1206.313354,259.692871
246,869.750977,1213.917114,378.338135,693.976685,1009.885498,163.680618,677.839661,911.873108,125.176323,647.348633,911.345093,117.358147,798.046387,1206.295410,259.566284
247,869.741455,1213.926636,378.341980,693.994385,1009.880554,163.572418,677.809692,911.871399,125.075043,647.513733,911.192322,117.649582,797.939575,1206.256104,259.567657
248,869.650940,1213.818604,378.244537,693.962097,1009.822632,163.373474,677.743958,911.773010,125.028473,647.183350,911.123413,117.679665,797.926819,1206.171143,259.538177
249,869.555786,1213.804443,378.243073,693.925232,1009.746582,163.314041,677.714417,911.766541,124.922432,647.471497,911.071411,117.558578,797.896057,1206.127808,259.509888
250,869.536865,1213.724854,378.234192,693.938843,1009.688965,163.251312,677.904968,911.829956,124.686699,647.751465,910.951416,117.278786,797.906494,1206.110474,259.477631
251,869.715210,1213.656372,378.091827,693.891968,1009.661499,163.031464,677.953857,911.858582,124.264915,647.939392,911.058411,116.617493,797.828796,1206.038208,259.390045
252,869.451721,1213.672729,378.086151,693.841919,1009.675903,162.844925,678.199585,911.721985,124.155792,647.882935,910.976563,116.653534,797.723511,1206.005737,259.392242
253,869.355957,1213.695190,378.168579,693.798462,1009.579590,162.732880,677.953369,911.882202,123.779335,647.756348,910.944092,116.580193,797.575500,1206.022217,259.384247
254,869.265198,1213.678467,378.177246,693.793884,1009.522156,162.594986,677.920227,911.902100,123.515488,647.805725,910.949585,116.432854,797.553650,1205.907837,259.378296
255,869.393188,1213.566406,377.924042,693.854797,1009.441162,162.372360,677.989624,911.868835,123.259636,647.914063,910.863892,116.286659,797.504883,1205.921509,258.971863
256,869.288086,1213.583496,378.087830,693.862732,1009.425842,162.273132,677.790710,912.000977,122.700493,647.978760,911.037659,115.645699,797.503662,1205.926147,258.862305
257,869.244202,1213.725342,377.858765,693.859802,1009.380737,162.234985,677.829468,912.080811,122.400734,647.986023,911.159607,115.205818,797.432800,1205.814209,258.853607
258,869.504456,1213.519287,377.840790,693.886292,1009.123962,162.026474,677.991516,912.046570,122.223213,648.012146,911.101563,114.872711,797.278442,1205.684570,258.832428
259,869.398865,1213.430786,377.881134,694.102417,1009.036011,161.803574,678.167664,911.887146,121.718864,648.350220,910.987976,114.267792,797.096252,1205.562988,258.714020
260,869.092529,1213.517578,378.118927,694.259766,1008.940796,161.503998,678.155640,911.850159,121.512756,648.612061,911.048462,113.639397,796.976379,1205.532959,258.675171
261,868.823059,1213.569458,378.221954,694.345764,1008.827637,161.197937,678.170227,911.819214,121.194321,648.637085,911.041504,113.270363,796.981018,1205.490845,258.635010
262,869.120850,1213.399414,377.915222,694.529175,1008.830200,160.551956,678.223816,911.807556,120.856400,648.586914,911.039917,113.133926,796.919128,1205.342773,258.587952
263,869.115356,1213.371338,377.830902,694.508789,1008.836792,160.160492,678.295532,911.741516,120.690269,648.549500,910.951904,113.027351,796.788635,1205.234009,258.453491
264,869.335205,1213.365356,377.786102,694.493469,1008.888062,159.657166,678.442200,911.697021,120.486252,648.630310,910.948853,112.636383,796.772217,1205.225464,258.431061
265,869.099792,1213.301025,377.811676,694.546265,1008.813477,159.492218,678.615906,911.547791,120.057480,648.738586,911.014771,112.082016,796.738647,1204.963257,258.673798
266,869.238586,1213.273071,377.762207,694.708069,1008.756897,159.391815,678.607483,911.493835,119.865608,648.927734,910.980896,111.629517,796.612976,1204.878906,258.756439
267,868.945068,1213.286011,377.767120,694.748291,1008.710388,159.318832,678.728210,911.384521,119.459129,649.079468,910.887146,111.423698,796.554932,1204.808472,258.681000
268,869.040894,1213.229492,377.675751,694.775146,1008.682983,159.225510,679.053406,911.583374,119.021217,649.182129,910.882813,111.136566,796.533447,1204.697754,258.639771
269,869.057129,1213.218506,377.622223,694.883545,1008.632751,159.139954,679.250427,911.633484,118.549019,648.971313,910.806824,111.091141,796.293640,1204.566528,258.628052
270,868.970459,1213.213867,377.610168,694.948303,1008.586365,158.930832,679.344727,911.636841,118.380798,648.630676,910.651855,111.114708,796.401367,1204.482544,258.583496
271,868.934570,1213.184937,377.573944,694.910461,1008.531494,158.660721,679.397217,911.606750,118.067688,648.610535,910.645081,111.036438,796.420776,1204.383179,258.517029
272,868.883362,1213.170898,377.558319,695.038940,1008.474731,158.503540,679.481506,911.698547,117.748940,648.648315,910.708618,110.840561,796.204590,1204.364136,258.438965
273,868.688904,1213.181274,377.596191,695.060364,1008.492432,158.366928,679.532349,911.741211,117.657402,648.708130,910.601501,110.834816,796.225708,1204.295654,258.383850
274,868.665100,1213.178223,377.557800,695.009521,1008.399170,158.198303,679.560913,911.720764,117.648041,648.509705,910.309082,111.095795,796.232788,1204.205200,258.288025
275,868.643860,1213.120483,377.470825,695.170227,1008.465271,158.030792,679.441711,911.721619,117.325340,648.457214,910.575623,110.926041,796.182678,1204.089966,258.273987
276,868.519104,1213.093506,377.444641,695.243103,1008.343750,157.910400,679.221619,911.928528,116.765862,648.487427,910.853516,110.478943,796.145874,1204.095337,258.187103
277,868.544006,1213.072510,377.344116,695.241150,1008.206909,157.619034,679.124329,911.935181,116.571686,648.462585,910.968689,110.096672,796.327881,1203.904785,257.906647
278,868.477539,1213.120361,377.350281,695.243103,1008.117615,157.263962,679.040955,912.186218,116.145935,648.431885,910.995605,109.948051,796.297729,1203.849121,257.832825
279,868.434814,1213.144165,377.244965,695.227661,1008.076233,157.147812,679.134521,912.131836,115.866493,648.550415,911.026978,109.495071,796.236511,1203.921021,257.719727
280,868.363708,1213.080811,377.081940,695.321472,1008.078979,156.753922,679.174805,912.081848,115.830536,648.556946,911.091064,109.280495,796.067627,1203.785767,257.718842
281,868.368347,1213.009766,377.052765,695.467346,1008.106506,156.416412,679.144592,912.084167,115.775444,648.492249,910.980408,109.476723,796.010925,1203.766235,257.618469
282,868.363892,1212.991211,377.011627,695.486755,1008.115906,156.255249,679.131470,912.093445,115.763634,648.370300,910.932922,109.533844,795.983704,1203.715088,257.609192
283,868.307068,1212.999146,376.945892,695.475952,1008.055115,156.126175,679.181335,912.054810,115.380173,648.607910,911.018616,108.914474,796.042786,1203.676514,257.450623
284,868.243225,1213.008667,376.934631,695.482300,1007.958618,155.932220,679.351501,911.943604,114.720772,648.893555,911.145325,108.053078,796.126953,1203.677734,257.220001
285,868.216309,1212.929077,376.911102,695.535217,1007.937256,155.809433,679.271362,911.811707,114.738205,649.070984,911.242859,107.647629,795.991272,1203.666138,257.174438
286,868.279907,1212.838989,376.489380,695.557678,1008.015503,155.613693,678.899231,911.800476,114.756805,649.111328,911.143860,107.706383,795.911377,1203.622070,257.190369
287,868.267090,1212.836548,376.457520,695.543823,1008.057434,155.491013,679.173340,911.725098,114.620506,648.968750,911.086548,107.824875,795.819153,1203.637695,257.137970
288,868.318665,1212.884888,376.507996,695.581360,1008.061462,155.384262,679.242249,911.700806,114.754608,648.847290,911.073181,107.809906,795.676575,1203.702148,257.054077
289,868.430054,1212.900635,376.338593,695.602600,1008.001831,155.313965,679.205444,911.684204,114.814705,648.772339,910.974915,107.817024,795.682373,1203.622437,257.042938
290,868.391724,1212.909058,376.286224,695.622864,1008.002563,155.234116,679.153625,911.643005,114.828712,648.781189,911.072449,107.697754,795.698425,1203.561157,257.069336
291,868.439880,1212.886963,376.360260,695.577576,1008.021667,155.136169,679.141296,911.566772,114.799438,648.778687,911.026001,107.659813,795.819946,1203.502075,256.689423
292,868.409424,1212.873901,376.302216,695.620728,1007.983521,155.041199,679.017517,911.470642,114.682869,648.729004,910.992737,107.706413,795.872864,1203.507202,256.579651
293,868.355713,1212.903687,376.270447,695.657959,1007.918884,155.018204,679.090332,911.491638,114.760185,648.632690,910.989624,107.694633,795.875061,1203.533936,256.526489
294,868.346130,1212.907715,376.272614,695.653870,1007.908813,155.024994,679.138733,911.457031,114.789238,648.420654,911.011719,107.949944,795.818359,1203.498169,256.535980
295,868.415405,1212.874512,376.254364,695.747437,1007.844849,154.961395,678.961243,911.281982,114.732567,648.294250,910.885071,108.109497,795.902466,1203.467407,256.505524
296,868.367981,1212.945557,376.211334,695.816956,1007.768677,155.027985,678.955383,911.252869,114.656021,648.124268,910.867432,108.328606,795.742188,1203.487427,256.607544
297,868.374512,1212.974976,376.165588,695.869812,1007.690125,154.923874,679.029724,911.260010,114.701591,647.980286,910.773132,108.484238,795.823059,1203.369385,256.442657
298,868.392090,1212.930054,376.116760,695.964722,1007.571228,154.946930,679.062927,911.214966,114.559807,647.861267,910.749023,108.630684,795.849243,1203.398804,256.356293
299,868.382568,1212.922607,376.115509,696.031799,1007.526489,155.015228,679.024841,911.063049,114.631668,647.714478,910.664185,108.818298,795.847595,1203.403076,256.317871
300,868.372681,1212.948975,376.088318,696.099487,1007.429626,154.965057,679.118958,911.155334,114.452782,647.503906,910.626526,108.932472,795.912598,1203.283691,256.301941
301,868.330383,1212.959351,376.039856,696.166809,1007.244873,154.986282,679.060974,911.132507,114.311516,647.436035,910.506165,108.985458,795.890198,1203.304077,256.294525
302,868.390015,1212.916138,375.978363,696.233643,1007.177063,154.912201,679.035828,911.060791,114.281860,647.384583,910.499390,108.932816,795.955811,1203.180908,256.287659
303,868.324585,1212.952759,376.070374,696.344299,1007.093933,154.900360,678.989868,910.924805,114.268158,647.311279,910.518005,109.005379,795.900635,1203.184082,256.208466
304,868.392395,1213.026733,376.039520,696.267273,1006.957275,155.064636,678.740662,911.282043,113.873413,647.544312,910.438660,108.692894,795.825073,1203.202271,256.194000
305,868.454956,1212.955322,375.980804,696.351440,1006.826233,155.008026,678.650085,911.366455,113.702927,647.324341,910.447205,108.751595,795.799011,1203.083862,256.179321
306,868.333069,1213.092896,375.924835,696.527588,1006.722961,154.959183,678.651123,911.034058,113.560349,647.407227,910.319885,108.675629,795.840027,1203.052368,256.163727
307,868.357910,1213.068970,375.911926,696.726196,1006.614075,154.905685,678.732666,910.688538,113.757942,647.684082,910.257446,108.479965,795.754639,1203.018311,256.161499
308,868.290771,1212.962036,375.921661,696.923401,1006.503662,154.906113,678.766418,910.346191,113.753090,647.917603,910.269592,108.223236,795.711609,1202.997437,256.240540
309,868.217957,1213.034668,375.936707,697.105469,1006.330566,154.855896,678.917725,909.925415,113.983231,647.513367,910.040649,108.557289,795.652893,1203.008911,256.157928
310,868.225281,1213.146362,375.912781,697.308044,1006.276123,154.715744,679.085571,909.706299,113.906120,647.313354,909.821228,108.792290,795.613708,1203.046753,256.206787
311,868.196411,1213.142334,375.768280,697.447693,1006.054016,154.653900,679.106140,909.546448,113.819733,647.458557,909.585876,108.762276,795.410950,1203.039795,256.229340
312,868.155640,1213.114258,375.780212,697.665039,1005.818054,154.761871,679.226135,909.441101,113.755020,647.809814,909.466736,108.469864,795.452576,1202.918213,256.190125
313,868.093445,1213.160156,375.655701,697.869202,1005.701477,154.743027,679.340027,909.352844,113.682434,648.261658,909.430664,107.990982,795.315247,1202.915283,256.215179
314,868.112915,1213.117798,375.557587,698.038391,1005.575439,154.740265,679.463562,909.300720,113.668877,648.684326,909.316589,107.653389,795.366394,1202.897827,256.229065
315,867.993286,1213.212769,375.587158,698.080566,1005.506409,154.720596,679.628784,909.233765,113.611549,648.888184,909.195862,107.652672,795.239014,1202.826904,256.226776
316,868.035828,1213.241089,375.521271,698.205566,1005.432434,154.705200,679.718323,909.258118,113.263298,648.918152,909.165039,107.421043,795.245178,1202.815308,256.205994
317,867.946289,1213.259399,375.526459,698.388000,1005.045471,154.563324,679.861938,909.217346,112.829948,649.520874,909.192932,106.276070,795.328491,1202.702026,256.268768
318,867.901733,1213.246338,375.527924,698.402039,1004.745483,154.471863,680.030884,909.057922,112.581085,649.803162,909.063904,105.809326,795.257568,1202.650024,256.233398
319,867.919861,1213.220215,375.420654,698.465637,1004.486084,154.420273,680.136292,908.959900,112.294281,649.902283,908.811707,105.854553,795.218689,1202.499878,256.222900
320,867.798035,1213.291138,375.407166,698.749390,1004.380432,154.121140,680.377136,908.893066,112.199707,649.935852,908.533203,106.042961,795.166565,1202.358154,256.160583
321,867.760315,1213.307495,375.410858,699.130981,1004.186340,153.925903,680.529907,908.727112,112.070465,650.278625,908.380432,105.779785,795.029907,1202.229370,256.118317
322,867.749451,1213.312988,375.375031,699.398804,1003.973694,153.751663,680.919922,908.661499,111.716408,650.550659,908.247070,105.415009,795.005493,1202.100586,256.200348
323,867.822449,1213.311279,375.355682,699.698669,1003.780518,153.706177,681.074890,908.617798,111.558861,650.713928,908.262024,105.295380,794.733948,1202.026489,256.232513
324,867.747864,1213.307983,375.351898,699.992188,1003.609314,153.684830,681.162598,908.478271,111.497337,650.799500,908.164429,105.314064,794.869873,1201.683960,256.091461
325,867.678528,1213.281738,375.320526,700.219238,1003.488098,153.637329,681.151306,908.329041,111.489037,650.634338,908.030212,105.558701,794.959473,1201.483032,255.998291
326,867.717529,1213.229004,375.292023,700.390198,1003.395264,153.592773,681.166504,908.204712,111.417091,650.479797,907.872742,105.745705,795.021240,1201.362305,256.020630
327,867.681458,1213.205322,375.298584,700.548401,1003.268005,153.507355,681.213928,908.203918,111.348457,650.371277,907.840332,105.880020,794.897705,1201.299072,255.952881
328,867.616516,1213.270020,375.209473,700.660278,1003.200562,153.408920,681.228333,908.165344,111.316566,650.201843,907.840820,106.119453,794.838928,1201.211670,255.888840
329,867.688599,1213.070190,375.263855,700.799011,1003.042664,153.513596,681.205383,908.090210,111.234032,650.151794,907.737183,106.086517,794.942932,1201.062134,255.857437
330,867.588074,1213.038452,375.204315,700.816895,1002.979919,153.488754,681.154297,908.043945,111.226799,650.130432,907.727539,106.143936,794.828430,1201.085205,255.866302
331,867.569824,1213.065796,375.137024,700.734802,1002.892090,153.489319,681.049927,908.172302,110.957634,650.570984,907.845581,105.678619,794.967712,1201.038330,255.834351
332,867.467163,1213.237061,375.066315,700.823669,1002.800659,153.500031,681.029907,908.043823,110.938194,650.628418,907.922363,105.377411,795.102966,1200.873291,255.769257
333,867.437683,1213.202759,374.938507,700.878784,1002.787781,153.455444,681.014709,907.984741,110.984917,650.440491,907.926208,105.808334,795.024353,1200.884399,255.611053
334,867.558411,1213.175659,374.854340,700.916016,1002.728882,153.373138,680.906372,907.904236,111.306221,649.869873,907.861511,105.935089,795.059631,1200.823853,255.594269
335,867.519409,1213.163330,374.845856,700.857544,1002.728333,153.414139,680.743103,908.052673,111.287544,650.074219,907.839233,105.556198,795.053589,1200.774292,255.557800
336,867.418213,1213.286865,374.819916,700.836792,1002.746765,153.399841,680.375793,908.062378,111.160545,650.235046,907.916992,105.241684,795.007263,1200.756836,255.378128
337,867.381653,1213.284424,374.773987,700.810730,1002.687988,153.345215,680.511536,908.014954,111.508362,649.737854,907.866882,105.525452,795.026062,1200.743896,255.368393
338,867.376709,1213.350342,374.787964,700.756531,1002.686707,153.290634,680.381470,907.871399,111.446198,649.388672,907.788879,105.887192,795.176880,1200.692627,255.458435
339,867.394714,1213.273071,374.697754,700.628967,1002.659912,153.250687,680.333374,907.854492,111.384842,649.298340,907.842163,105.877541,795.073425,1200.636719,255.278519
340,867.370361,1213.276611,374.649872,700.552246,1002.675903,153.099411,680.227539,907.864380,111.384270,649.244812,907.806885,105.772499,795.115479,1200.651001,255.198593
341,867.461548,1213.284424,374.591766,700.497314,1002.699219,153.090714,680.204102,907.875549,111.417549,649.301453,907.897278,105.664063,795.162781,1200.586060,255.184982
342,867.453308,1213.317261,374.592224,700.650513,1002.871277,152.965775,680.188416,907.842407,111.387016,649.404236,907.936279,105.414284,795.254578,1200.602783,255.378372
343,867.426392,1213.391113,374.542694,700.315918,1002.827148,152.759186,680.217773,907.827759,111.394768,649.411194,907.961792,105.386559,795.146362,1200.614502,255.252411
344,867.409119,1213.411133,374.539459,700.418945,1002.833313,152.945557,680.201294,907.916870,111.327400,649.377930,907.951965,105.436714,795.130127,1200.558472,255.102768
