Präzision01140
Date:,2025/04/22
Time:,17:38:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
133,804.443665,768.583313,148.512497,718.990967,959.702942,236.033676,813.806519,669.350403,109.117348,,,,842.183716,681.730469,109.790863,735.750977,1042.887939,343.837708,,,,,,,,,,,,,,,,,,,,,
134,804.059937,769.396118,150.535324,718.659668,961.286621,236.327576,814.221436,670.089050,112.080376,,,,842.611877,682.428711,113.028809,735.226440,1044.326050,344.379944,,,,,,,,,,,,,,,,,,,,,
135,804.332336,770.428345,153.175293,718.166138,962.777954,236.896637,814.182068,670.984802,115.073868,,,,842.358276,683.957275,115.718399,734.587830,1045.915405,344.544983,,,,,,,,,,,,,,,,,,,,,
136,803.726685,771.670654,155.689224,717.329590,964.465149,237.817825,814.240662,671.673340,118.125954,,,,842.780090,684.491577,118.916328,734.171631,1047.288086,344.876862,,,,,,,,,,,,,,,,,,,,,
137,803.771851,772.815002,157.814560,716.298706,966.057861,238.540298,814.397095,672.678589,121.347366,,,,843.572449,684.570862,123.859543,733.477051,1048.581055,345.181946,,,,,,,,,,,,,,,,,,,,,
138,803.609070,773.820557,160.846695,715.671692,967.671265,238.692612,814.444885,673.574402,124.198051,,,,844.536682,684.891296,127.459129,733.057800,1050.005249,345.562042,,,,,,,,,,,,,,,,,,,,,
139,802.882507,775.252380,162.796814,714.874390,969.262390,238.741257,813.613586,674.807495,127.867233,,,,843.991394,686.505066,130.494080,732.601074,1051.390381,345.527985,,,,,,,,,,,,,,,,,,,,,
140,802.428284,776.461670,165.106003,713.884521,971.203796,239.142075,813.870178,675.954407,130.929276,,,,843.628723,687.363342,133.423111,732.182251,1052.788696,345.552917,,,,,,,,,,,,,,,,,,,,,
141,802.315735,777.634644,168.057312,712.712097,972.708801,240.394882,813.768982,676.976013,133.509033,,,,842.789673,688.863953,136.098495,731.778992,1054.336060,345.824921,,,,,,,,,,,,,,,,,,,,,
142,801.702515,779.033936,170.271454,711.793213,974.664307,240.919678,813.172913,677.944580,137.206192,,,,842.376587,690.172852,139.844193,731.116516,1055.805054,346.319397,,,,,,,,,,,,,,,,,,,,,
143,801.086426,780.552917,172.369553,711.273865,976.199707,241.135712,812.997986,679.271362,140.271790,,,,843.013306,690.991516,143.371872,730.600220,1057.385620,347.007355,,,,,,,,,,,,,,,,,,,,,
144,800.597961,781.596375,175.201645,710.469299,978.248230,241.863770,812.932434,680.412292,143.441666,,,,842.577209,692.086609,146.549606,730.132507,1058.846558,347.352295,,,,,,,,,,,,,,,,,,,,,
145,799.697021,783.305298,177.636353,709.278564,979.964294,242.956604,812.321838,681.590515,146.086349,,,,841.534912,693.675903,149.743179,729.800598,1060.374756,347.102509,,,,,,,,,,,,,,,,,,,,,
146,799.191284,784.897156,179.673859,708.585632,981.820984,243.729950,811.309326,682.894775,149.566315,,,,840.814087,695.270935,152.150818,729.501892,1061.805176,347.038208,,,,,,,,,,,,,,,,,,,,,
147,798.358643,786.244324,182.327484,708.007996,983.681885,243.935471,810.979492,684.306274,152.569427,,,,840.597229,696.242615,155.422348,729.361511,1063.284668,347.390472,,,,,,,,,,,,,,,,,,,,,
148,797.817810,787.939697,185.004791,706.681091,985.514709,244.694504,810.203186,685.612061,155.376450,,,,840.031128,697.615845,158.783844,728.962524,1064.730835,348.058716,,,,,,,,,,,,,,,,,,,,,
149,796.462036,789.308411,186.866837,705.584839,987.646912,245.528015,809.237427,687.122375,158.925110,,,,838.997986,699.226624,161.209839,728.265381,1066.389648,348.971832,,,,,,,,,,,,,,,,,,,,,
150,795.760559,791.193970,189.124619,704.948486,989.667480,245.757996,808.476440,688.429810,161.397949,,,,838.135803,700.454468,164.249863,727.720276,1067.908813,349.378571,,,,,,,,,,,,,,,,,,,,,
151,795.097046,792.659363,191.449173,704.033508,991.993408,246.100906,807.071289,690.007141,164.513260,,,,837.251526,702.147949,167.641174,727.400879,1069.619385,349.299042,,,,,,,,,,,,,,,,,,,,,
152,794.140686,794.338074,193.885788,702.993103,993.514282,247.221024,806.297363,691.431580,167.272903,,,,836.355408,703.664001,169.643112,727.351563,1071.238892,349.372711,,,,,,,,,,,,,,,,,,,,,
153,793.167725,796.190796,195.660645,702.158875,995.773376,248.124542,805.530212,692.757385,170.148254,,,,835.472595,704.848633,172.622772,727.097656,1072.814941,349.336609,,,,,,,,,,,,,,,,,,,,,
154,792.254944,797.863403,197.956467,701.474548,997.777649,248.456131,804.382751,694.685059,172.460892,,,,834.394348,706.287048,176.080109,726.730591,1074.684204,349.202759,,,,,,,,,,,,,,,,,,,,,
155,790.987183,799.704163,200.230820,700.692810,999.791504,249.123672,803.356384,696.318665,174.906937,,,,833.559204,707.651489,177.942398,726.296448,1076.314331,349.573517,,,,,,,,,,,,,,,,,,,,,
156,790.029236,801.104980,202.400604,699.208740,1001.847046,250.139511,802.084595,698.025208,177.488098,,,,832.379761,709.681763,180.801285,725.606384,1077.965820,349.949951,,,,,,,,,,,,,,,,,,,,,
157,788.558594,803.219910,204.915390,698.262329,1003.861755,250.622162,800.991211,699.511047,180.130646,,,,830.265503,711.525574,183.105591,725.081116,1079.581909,350.758179,,,,,,,,,,,,,,,,,,,,,
158,787.458862,804.823303,206.062866,697.729065,1006.032715,251.022720,799.958191,701.116089,182.513824,,,,829.486267,712.790283,185.414322,724.695313,1081.213989,351.249817,,,,,,,,,,,,,,,,,,,,,
159,786.070435,806.832825,208.386963,696.710693,1008.619690,251.333328,798.432739,702.980103,185.170029,,,,828.197388,714.913025,187.576355,723.946899,1082.808838,351.666901,,,,,,,,,,,,,,,,,,,,,
160,785.049683,808.489319,209.758194,695.739685,1010.517212,252.194534,797.167480,704.831421,187.095337,,,,826.776245,716.071777,190.251846,723.697571,1084.473389,352.011261,,,,,,,,,,,,,,,,,,,,,
161,783.539124,810.134460,211.780884,695.054199,1012.747131,252.885635,795.551819,706.349182,189.277313,,,,825.662598,718.095459,192.836441,723.527344,1086.253540,352.130463,,,,,,,,,,,,,,,,,,,,,
162,782.405518,812.503967,213.893845,694.273743,1014.962708,253.164764,793.889832,708.135193,191.653336,,,,824.330017,719.563354,195.515457,723.631042,1088.235229,352.167175,,,,,,,,,,,,,,,,,,,,,
163,781.103577,814.189941,215.541718,693.403442,1017.183472,253.933334,792.262573,709.883362,194.307922,,,,822.774170,721.524170,198.085495,723.466187,1090.146118,352.328735,,,,,,,,,,,,,,,,,,,,,
164,779.786987,816.409363,217.261642,692.037720,1019.363281,254.840546,791.243164,712.143188,196.055557,,,,821.443237,723.583801,199.296448,723.222473,1091.812622,352.466919,,,,,,,,,,,,,,,,,,,,,
165,778.516785,818.031738,218.776489,691.282288,1021.834106,255.086624,789.973694,713.916016,198.035431,,,,819.733643,725.263855,201.252563,723.002563,1093.774292,352.801178,,,,,,,,,,,,,,,,,,,,,
166,777.120300,820.351501,220.520691,690.862427,1023.997498,255.309021,788.363098,715.839844,199.872192,,,,817.434204,727.301270,203.194427,722.778259,1095.457520,353.402405,,,,,,,,,,,,,,,,,,,,,
167,775.666321,822.145630,222.028290,689.826843,1026.640625,255.708466,786.871704,717.650635,201.824524,,,,816.763306,728.738586,205.287567,722.349854,1097.174561,354.510132,,,,,,,,,,,,,,,,,,,,,
168,774.084045,824.436584,223.360687,688.758728,1028.807007,256.881744,784.771912,719.876343,204.032990,,,,815.310303,730.853760,207.532974,721.876831,1098.879883,354.758087,,,,,,,,,,,,,,,,,,,,,
169,772.644592,826.135986,224.451431,688.106567,1031.058228,257.216675,783.032959,721.361328,205.633255,,,,813.792847,732.320190,209.507660,721.712891,1100.624146,354.964020,,,,,,,,,,,,,,,,,,,,,
170,771.296753,828.540527,226.032120,687.639771,1033.322754,257.647858,780.991638,723.646118,207.756256,,,,812.031311,734.421265,210.834229,721.659546,1102.541016,354.994843,,,,,,,,,,,,,,,,,,,,,
171,770.095276,830.359192,227.214081,686.872009,1035.618530,258.329590,780.023254,725.591736,208.995926,,,,809.807922,736.183594,212.101105,721.736938,1104.464355,355.307526,,,,,,,,,,,,,,,,,,,,,
172,768.640686,833.015869,228.996506,685.498108,1037.978882,259.168640,778.276489,727.558777,210.767960,,,,808.351807,738.528198,213.645294,721.730774,1106.526245,355.668091,,,,,,,,,,,,,,,,,,,,,
173,767.316711,834.707764,230.066055,684.544006,1040.310547,259.356598,776.838196,729.922485,212.004486,,,,806.372009,740.286255,215.139984,721.209900,1108.445923,355.948700,,,,,,,,,,,,,,,,,,,,,
174,765.972717,837.063782,231.531769,683.860901,1042.667114,260.230927,775.094971,731.500061,213.284363,,,,805.108459,742.261963,217.095505,720.943115,1110.246826,355.999115,,,,,,,,,,,,,,,,,,,,,
175,764.481873,838.768555,232.552795,682.939941,1044.828735,261.020294,772.912842,733.686523,214.981705,,,,803.392151,744.086060,218.434021,720.986755,1111.973877,356.276917,,,,,,,,,,,,,,,,,,,,,
176,762.906921,841.043396,233.668381,682.111328,1046.831543,261.765930,770.779907,735.654602,216.325699,,,,801.440308,746.015442,219.427979,720.778320,1113.802124,356.845520,,,,,,,,,,,,,,,,,,,,,
177,761.118286,842.929504,234.699829,681.712463,1049.008789,261.966461,769.250793,738.029053,217.373566,,,,798.987915,748.446472,220.014801,720.380310,1115.590820,357.450836,,,,,,,,,,,,,,,,,,,,,
178,759.574280,845.348389,235.506424,681.168945,1051.619507,262.311432,767.297302,740.167725,218.935303,,,,797.327942,750.305481,221.851456,720.423218,1117.688477,358.243134,,,,,,,,,,,,,,,,,,,,,
179,757.818298,847.358643,236.764206,680.864685,1054.308716,262.096008,765.905212,742.022156,219.636444,,,,796.400391,752.041443,222.989960,720.468872,1119.560425,358.289734,,,,,,,,,,,,,,,,,,,,,
180,757.222473,849.655212,237.699173,680.632385,1056.672363,262.160736,763.547302,744.364014,221.028488,,,,794.288635,753.815369,224.263092,720.697937,1121.373291,358.322998,,,,,,,,,,,,,,,,,,,,,
181,755.799988,851.750244,238.524033,679.726196,1059.196533,262.915771,762.090942,746.286377,221.854248,,,,792.691223,756.037842,224.999176,720.857117,1123.400024,358.054047,,,,,,,,,,,,,,,,,,,,,
182,754.298401,854.062561,239.602478,678.548279,1061.682007,264.200714,759.715515,748.617249,222.661591,,,,790.081726,758.748962,225.853775,721.001526,1125.354492,358.459137,,,,,,,,,,,,,,,,,,,,,
183,752.671265,856.229126,240.105133,678.371948,1064.056641,264.630737,758.166626,750.436401,223.617706,,,,788.767517,760.026245,226.618652,720.583008,1127.107544,359.194153,,,,,,,,,,,,,,,,,,,,,
184,751.196533,858.473877,240.937973,677.695313,1066.283447,264.806427,756.486145,752.709534,224.357468,,,,786.651672,761.998413,227.959198,720.329773,1128.841431,359.958344,,,,,,,,,,,,,,,,,,,,,
185,749.814209,860.568909,241.100845,,,,754.705017,755.159973,224.885986,,,,785.210876,764.201477,228.378952,720.283325,1130.757568,360.517029,,,,,,,,,,,,,,,,,,,,,
186,748.226807,862.870422,241.914215,,,,752.962952,757.017090,225.421677,,,,783.664795,766.553650,229.018921,720.343262,1132.567017,360.651398,,,,,,,,,,,,,,,,,,,,,
187,746.334045,864.851746,242.734863,,,,750.945801,759.380188,225.862015,,,,781.397888,768.368591,229.233337,720.747437,1134.503540,360.842896,675.893921,1073.738770,266.801056,,,,,,,,,,,,,,,,,,
188,745.311096,867.059082,242.945511,,,,748.714355,761.381531,226.715103,,,,780.133057,770.239075,229.460083,720.712097,1136.360962,361.395477,675.742859,1076.275635,266.820282,,,,,,,,,,,,,,,,,,
189,744.159851,869.523743,243.589737,,,,746.843872,763.673157,227.415207,,,,777.818298,772.296143,230.860657,720.542236,1138.199219,361.859833,675.446411,1078.937988,267.229462,,,,,,,,,,,,,,,,,,
190,742.768982,871.661133,244.069748,,,,744.766235,765.949890,227.856995,,,,775.960449,774.215271,231.207886,720.541321,1139.917358,362.328857,674.661804,1081.474365,267.747253,,,,,,,,,,,,,,,,,,
191,741.357178,873.792603,243.955231,,,,742.859741,768.172974,228.296524,,,,773.906006,776.744934,230.804016,720.653503,1141.766113,362.473358,674.062256,1083.847534,267.951416,,,,,,,,,,,,,,,,,,
192,740.018738,876.032654,244.162308,,,,741.784241,770.650696,228.169861,,,,772.141479,778.582703,231.023483,720.798035,1143.816284,362.240448,673.482666,1086.213013,268.565735,,,,,,,,,,,,,,,,,,
193,738.542603,878.274597,244.806229,,,,740.072327,772.690430,227.729523,,,,770.609009,780.902893,230.824799,721.161621,1145.799194,362.583160,673.237793,1088.569702,269.029022,,,,,,,,,,,,,,,,,,
194,737.225403,880.358704,245.321915,,,,737.841675,774.880859,227.953369,,,,768.962830,782.552063,231.415924,721.142517,1147.545654,363.048218,672.774597,1090.954468,269.513580,,,,,,,,,,,,,,,,,,
195,735.939880,882.881592,244.813828,,,,735.641174,777.045044,228.331406,,,,766.877014,784.785461,231.565353,720.858398,1149.199585,363.661377,672.628906,1093.546387,269.830658,,,,,,,,,,,,,,,,,,
196,734.827393,884.867065,245.113831,,,,734.289246,778.953918,227.741135,,,,765.275208,786.845703,231.378387,720.705505,1150.844482,364.592682,672.414001,1096.172852,269.986694,,,,,,,,,,,,,,,,,,
197,733.122803,887.055298,245.329468,,,,732.686768,781.541443,227.835632,,,,763.732483,788.860779,230.545624,720.859497,1152.619141,365.256744,672.259216,1098.682739,270.125214,,,,,,,,,,,,,,,,,,
198,731.679688,889.338074,245.243576,,,,730.606689,783.691162,227.927505,,,,761.153442,791.183350,230.465118,721.441284,1154.459106,365.610321,671.585815,1100.843750,270.726410,,,,,,,,,,,,,,,,,,
199,730.773926,891.414429,245.191040,,,,728.405151,786.048035,228.470917,,,,759.727112,793.211426,230.331985,721.842957,1156.289185,365.850555,671.350464,1103.178101,271.392944,,,,,,,,,,,,,,,,,,
200,729.269165,893.434387,244.658585,,,,727.089722,788.360107,227.435898,,,,758.014648,795.260681,230.085846,722.165344,1158.052856,366.067535,671.061462,1105.656006,272.031952,,,,,,,,,,,,,,,,,,
201,728.008240,896.097473,244.932327,,,,725.509827,790.532654,226.901306,,,,756.713257,797.346802,229.839127,722.267090,1159.695313,366.166473,670.932434,1107.890381,272.331299,,,,,,,,,,,,,,,,,,
202,726.980835,898.214600,244.816696,,,,723.653687,793.011353,226.275467,,,,755.075867,799.386047,229.472946,722.553101,1161.484741,366.629639,670.780518,1110.468750,272.600677,,,,,,,,,,,,,,,,,,
203,725.596008,900.498779,244.332962,,,,721.609192,795.125977,226.286102,,,,752.910461,801.559143,228.830338,722.802856,1163.180786,367.030029,670.624084,1112.963013,272.653778,,,,,,,,,,,,,,,,,,
204,724.371460,902.265625,244.123764,,,,719.712769,797.235107,225.449905,,,,751.204346,803.487610,228.565216,722.797363,1165.071411,367.532654,670.429871,1115.074097,272.860565,,,,,,,,,,,,,,,,,,
205,723.536072,904.562561,243.876892,,,,717.927002,799.399963,224.946426,,,,749.176147,805.946899,227.247055,722.958191,1166.884521,367.749542,670.681885,1117.305176,273.471588,,,,,,,,,,,,,,,,,,
206,721.944092,906.683289,243.074615,,,,716.261414,801.558411,224.004776,,,,748.115540,807.640320,226.720917,723.425415,1168.619141,367.941986,669.915405,1119.859375,274.241150,,,,,,,,,,,,,,,,,,
207,720.791016,909.044189,242.882980,,,,715.015198,804.059509,222.848145,,,,746.145020,810.184204,225.410492,723.827881,1170.120239,367.933868,669.505493,1122.201172,274.394135,,,,,,,,,,,,,,,,,,
208,719.666443,911.000916,242.285873,,,,713.340393,806.260498,221.946396,,,,744.825806,811.768066,225.090515,724.038147,1171.789551,368.217896,669.635254,1124.512085,274.317719,,,,,,,,,,,,,,,,,,
209,718.400696,913.394775,241.735260,,,,711.466919,808.579041,221.100632,,,,742.245178,814.559143,224.037140,724.244629,1173.348633,369.136871,669.951843,1126.844482,274.307983,,,,,,,,,,,,,,,,,,
210,717.462646,915.458130,241.448242,,,,710.006775,810.930481,220.222656,,,,740.894348,816.104248,223.410858,724.422546,1174.901123,369.951019,670.348816,1129.031982,274.530762,,,,,,,,,,,,,,,,,,
211,716.104858,917.773926,240.431290,,,,707.740906,813.094666,219.543579,,,,739.075073,818.574524,222.296524,724.839661,1176.644653,370.195953,669.875671,1131.210815,275.205292,,,,,,,,,,,,,,,,,,
212,715.354675,919.715820,240.288635,,,,706.369995,815.361572,218.297073,,,,737.441711,820.317566,221.106873,724.992004,1178.221191,370.266602,669.112793,1133.465088,275.952576,,,,,,,,,,,,,,,,,,
213,713.939819,921.931885,239.393097,,,,704.300720,817.522949,217.550232,,,,735.813171,822.731567,220.089569,725.283081,1179.648315,370.760590,669.259094,1135.555176,275.942261,,,,,,,,,,,,,,,,,,
214,712.721130,924.041443,238.405838,,,,703.106628,819.868164,215.886826,,,,734.412048,824.420105,218.689224,725.637146,1181.232544,371.062836,669.623840,1137.897461,275.428894,,,,,,,,,,,,,,,,,,
215,711.553162,925.891357,238.317490,,,,701.012817,821.931641,215.191650,,,,732.459229,827.247681,217.443695,726.236572,1182.840210,371.154724,670.122375,1139.995117,275.179657,,,,,,,,,,,,,,,,,,
216,710.392090,928.101563,236.692612,,,,699.458740,824.181702,213.464188,,,,731.201599,828.591492,216.565109,726.604614,1184.388062,371.105316,670.048096,1142.082520,275.498627,,,,,,,,,,,,,,,,,,
217,709.351746,930.013062,236.180069,,,,697.591553,826.314880,212.334015,,,,729.193787,830.749451,214.751434,726.718811,1185.982788,371.401276,669.206299,1144.107300,276.344360,,,,,,,,,,,,,,,,,,
218,708.329163,932.034973,234.974609,,,,696.611145,828.371155,210.433777,,,,727.969482,832.808960,213.335098,726.982788,1187.364014,371.692108,668.924927,1146.186768,276.561371,,,,,,,,,,,,,,,,,,
219,707.175354,934.047913,233.946548,,,,695.019287,830.893799,208.642868,,,,726.213074,834.815430,211.886292,727.392456,1189.054932,371.797119,669.308044,1148.494019,276.083008,,,,,,,,,,,,,,,,,,
220,705.978210,936.015930,233.023575,,,,693.376831,832.902954,207.331223,,,,724.434814,836.846313,210.228439,727.867859,1190.416992,372.114838,669.674805,1150.415894,275.907349,,,,,,,,,,,,,,,,,,
221,704.901428,938.007690,231.919800,,,,691.542969,835.103638,206.502472,,,,722.736938,838.676208,208.782837,728.054443,1191.807129,372.180695,670.081848,1152.296875,275.830109,,,,,,,,,,,,,,,,,,
222,703.764954,939.872864,231.197418,,,,689.775757,837.123596,204.906326,,,,721.636536,840.476990,207.659897,728.419312,1193.071045,372.512115,670.012085,1153.983521,276.037842,,,,,,,,,,,,,,,,,,
223,702.961670,941.930481,230.015594,,,,688.385315,839.407837,202.835724,,,,719.722046,842.672546,205.874268,728.816589,1194.397705,372.799194,,,,,,,,,,,,,,,,,,,,,
224,701.752808,943.770569,228.815506,,,,687.084229,841.367188,201.122971,,,,718.452026,844.605957,204.247559,728.989868,1195.933960,373.178406,,,,,,,,,,,,,,,,,,,,,
225,700.914551,945.820251,227.894241,,,,684.980469,843.563171,199.862427,,,,716.530457,846.707703,202.535812,729.308960,1197.534424,373.010284,,,,670.455933,1159.890381,275.789612,,,,,,,,,,,,,,,
226,699.676086,947.525024,226.549103,,,,683.497986,845.541992,198.462051,,,,715.023987,848.304688,200.914047,729.616821,1198.794312,373.158813,,,,670.167725,1161.589966,276.062103,,,,,,,,,,,,,,,
227,698.684570,949.564941,225.393158,,,,682.361511,847.655457,196.373795,,,,713.811218,850.466797,199.499176,729.834412,1200.067261,373.661407,,,,670.079163,1163.140259,276.530823,,,,,,,,,,,,,,,
228,697.702332,951.193665,224.278076,,,,681.128662,849.829041,194.443497,,,,712.427673,851.826843,197.760361,730.364624,1201.140869,374.188629,,,,670.158508,1164.783569,276.593231,,,,,,,,,,,,,,,
229,696.643982,952.964905,222.934189,,,,679.372314,851.764954,193.012146,,,,710.528687,853.976257,195.922607,731.103943,1202.193604,373.932892,,,,670.307556,1166.591064,276.498474,,,,,,,,,,,,,,,
230,695.917053,954.701843,221.577225,,,,677.957642,853.735229,191.763840,,,,709.318665,855.688782,194.291946,731.554260,1203.329712,373.933960,,,,671.002991,1168.176147,275.798370,,,,,,,,,,,,,,,
231,695.245422,956.194702,220.760559,,,,676.345215,855.801086,189.931076,,,,708.032104,857.479675,192.507965,731.855347,1204.278198,373.902222,,,,671.530212,1169.913452,275.277313,,,,,,,,,,,,,,,
232,694.535156,958.274536,219.525421,,,,675.436768,857.725769,188.157852,,,,706.851685,859.522949,191.023422,732.208618,1205.249023,373.900208,,,,671.696167,1171.330566,275.224915,,,,,,,,,,,,,,,
233,693.735962,959.709961,218.194153,,,,674.418518,859.587158,186.480072,,,,705.819336,860.957397,189.394852,732.623047,1206.471313,373.726044,,,,671.771423,1172.972412,275.517548,,,,,,,,,,,,,,,
234,692.908752,961.405151,217.272186,,,,672.747559,861.555725,185.094711,,,,703.899353,863.169189,187.639038,732.917603,1207.711182,373.603302,,,,671.627991,1174.358276,275.675995,,,,,,,,,,,,,,,
235,692.095703,963.223328,216.681396,,,,671.451416,863.285583,183.973816,,,,702.978699,864.754639,186.434616,733.282227,1208.702393,373.491058,,,,671.715698,1175.852173,275.579773,,,,,,,,,,,,,,,
236,691.207092,964.759827,215.448822,,,,670.083435,865.211609,182.398560,,,,701.822510,866.230530,185.010834,733.312256,1209.696167,373.583496,,,,672.101440,1177.465210,275.304779,,,,,,,,,,,,,,,
237,690.563171,966.221130,214.258896,,,,669.241333,866.950806,180.972473,,,,700.894470,867.998718,183.921829,733.573486,1210.593506,374.101746,,,,672.936462,1178.788452,274.563721,,,,,,,,,,,,,,,
238,689.962830,967.754333,213.572327,,,,668.134521,868.698669,179.554031,,,,699.572083,869.452271,182.457321,734.006287,1211.490601,374.340759,,,,673.044067,1180.336670,274.727142,,,,,,,,,,,,,,,
239,689.599487,969.413574,212.299561,,,,667.103394,870.556885,178.521530,,,,698.603577,871.018738,181.228607,734.648560,1212.373413,374.347260,,,,673.311157,1181.750488,274.729553,,,,,,,,,,,,,,,
240,689.139893,970.815674,211.366913,,,,665.783752,872.075256,177.568542,,,,697.188354,872.631897,179.739426,734.956055,1213.193237,374.267944,,,,673.197144,1182.800171,274.969971,,,,,,,,,,,,,,,
241,688.514099,972.276306,210.473190,,,,665.133606,873.752686,176.269348,,,,696.788391,874.067078,178.769165,735.248596,1214.263794,374.091003,,,,,,,,,,,,,,,,,,,,,
242,688.234741,973.820435,209.443542,,,,664.169067,875.325439,174.665009,,,,695.846191,875.229858,177.597260,735.684143,1215.047852,374.226349,,,,,,,673.379333,1185.304321,274.740112,,,,,,,,,,,,
243,687.825745,974.948608,208.665314,,,,663.702087,876.830017,173.027390,,,,694.828918,877.036194,176.494766,736.108704,1215.792480,374.315247,,,,,,,673.991394,1186.363892,274.194916,,,,,,,,,,,,
244,687.512634,976.323975,208.164337,,,,663.393677,878.557495,171.580994,,,,694.464539,878.218872,175.318222,736.375122,1216.469360,374.119080,,,,,,,674.431824,1187.811890,273.755798,,,,,,,,,,,,
245,687.263672,977.645264,206.799911,,,,661.731384,879.389954,171.747070,,,,694.030334,879.458984,173.932205,736.846619,1217.469604,373.816010,,,,,,,674.832458,1189.069214,273.599091,,,,,,,,,,,,
246,686.698303,978.584473,205.682022,,,,660.451843,880.598083,171.890030,,,,693.406860,880.971741,172.848938,737.173706,1218.287964,373.809601,,,,,,,674.950684,1189.831055,273.426727,,,,,,,,,,,,
247,686.331421,979.757263,205.361343,,,,659.635742,881.887390,171.092880,,,,692.689331,882.283020,171.767029,737.428589,1219.013306,373.796417,,,,,,,675.005005,1190.779175,273.614319,,,,,,,,,,,,
248,686.242615,981.154236,204.695648,,,,659.094727,882.984009,170.175964,,,,691.793579,883.534241,170.748871,737.486816,1219.637207,373.717133,,,,,,,674.819702,1191.772827,273.965607,,,,,,,,,,,,
249,686.135864,982.198730,203.751846,,,,658.767273,884.237366,169.319061,,,,691.674866,884.441162,169.943329,737.696045,1220.182861,373.673798,,,,,,,675.258301,1192.770264,273.681427,,,,,,,,,,,,
250,685.799622,983.187866,202.876892,,,,658.313049,885.635254,168.019516,,,,691.311646,885.516602,169.036926,737.869812,1220.863525,373.520508,,,,,,,676.064148,1193.733887,272.448761,,,,,,,,,,,,
251,685.546021,984.183472,202.368179,,,,657.622437,886.636536,166.980377,,,,690.615662,886.940308,168.089920,738.065857,1221.536377,373.628296,,,,,,,676.780396,1194.694214,271.997467,,,,,,,,,,,,
252,685.291321,985.183716,201.936996,,,,658.138306,888.244141,164.532669,,,,689.916443,887.986816,167.212799,738.619690,1222.203369,373.521637,,,,,,,677.138123,1195.627563,272.208221,,,,,,,,,,,,
253,685.235657,986.200989,201.227783,,,,658.067322,889.190063,163.893661,,,,689.427429,888.625366,166.641724,739.076538,1222.416870,373.506409,,,,,,,677.280701,1196.545532,272.042694,,,,,,,,,,,,
254,684.814453,987.079041,200.302017,,,,657.489380,890.078308,163.427521,,,,689.136597,889.265625,165.841660,738.934082,1223.254639,373.371399,,,,,,,677.331604,1197.116211,271.975189,,,,,,,,,,,,
255,684.385742,987.623352,200.022369,,,,656.982544,891.030029,162.597702,,,,688.596497,890.346069,165.005630,739.108215,1223.768677,373.328522,,,,,,,677.386902,1197.497192,272.056213,,,,,,,,,,,,
256,684.135559,988.285339,199.716690,,,,656.983459,891.820007,161.588257,,,,688.205811,891.448486,164.190186,739.307129,1224.253296,373.484894,,,,,,,677.305359,1197.869507,272.250153,,,,,,,,,,,,
257,684.203796,989.228943,198.937469,,,,656.971985,893.135437,160.130783,,,,688.506470,892.057617,163.274933,739.449768,1224.727173,373.517639,,,,,,,677.352905,1198.502197,272.363373,,,,,,,,,,,,
258,684.245056,990.002686,198.170776,,,,656.920837,894.113464,159.090256,,,,688.413696,892.541016,162.457565,739.651062,1225.243286,373.572510,,,,,,,677.550354,1199.114502,272.287048,,,,,,,,,,,,
259,684.224182,990.571960,197.741699,,,,656.470825,894.889221,158.312561,,,,688.093994,893.294678,161.662186,739.737183,1225.649292,373.360748,,,,,,,678.182129,1199.850220,271.474762,,,,,,,,,,,,
260,683.988037,991.016479,197.614838,,,,655.992798,895.533997,157.621017,,,,687.654663,894.069641,160.798065,740.004883,1226.065430,373.482269,,,,,,,678.538696,1200.417480,270.922272,,,,,,,,,,,,
261,684.111877,991.394592,197.003479,,,,656.060059,896.006958,156.980148,,,,687.364990,894.945862,159.986954,740.196411,1226.370361,373.464661,,,,,,,678.882080,1200.767212,270.648682,,,,,,,,,,,,
262,684.115417,991.972290,196.097641,,,,656.149353,896.508179,156.151749,,,,687.520996,895.488647,159.567490,740.388611,1226.714966,373.353058,,,,,,,678.953186,1201.163696,270.379669,,,,,,,,,,,,
263,684.082214,992.480469,195.260315,,,,656.079102,897.166321,155.385956,,,,687.490845,895.833496,159.087570,740.581238,1226.933838,373.207306,,,,,,,679.150391,1201.576660,270.181030,,,,,,,,,,,,
264,683.952820,993.091064,194.318863,,,,655.971802,897.731079,154.754929,,,,687.103882,896.187256,158.368149,740.764832,1227.182007,373.124176,,,,,,,679.287598,1201.800659,269.952881,,,,,,,,,,,,
265,683.997559,993.356323,193.916229,,,,655.834473,898.259216,154.031769,,,,686.946167,896.587097,157.636932,740.872131,1227.440796,373.047241,,,,,,,679.348694,1202.065918,269.679993,,,,,,,,,,,,
266,683.955505,993.625244,193.518311,,,,655.732544,898.698486,153.431396,,,,686.808472,896.832031,157.020828,740.949707,1227.579590,372.934174,,,,,,,679.410400,1202.282959,269.555054,,,,,,,,,,,,
