Präzision01162
Date:,2025/04/24
Time:,14:08:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
283,699.239258,983.975098,164.442535,661.070740,891.131531,106.425407,689.928345,900.480774,108.330826,,,,,,,,,,725.990784,1229.189087,286.148499,,,,,,,,,,765.994812,1204.190063,484.298035
284,699.184570,983.984375,164.398666,661.085938,891.156494,106.398972,689.867371,900.538818,108.324135,,,,,,,,,,726.028137,1229.200317,286.087860,,,,,,,,,,766.020813,1204.215332,484.318481
285,699.157837,983.916992,164.443192,661.085693,891.077271,106.416954,689.900879,900.569153,108.326118,,,,,,,,,,725.979675,1229.192749,286.037354,,,,,,,,,,766.058716,1204.221191,484.304077
286,698.895325,983.886719,164.215912,661.045898,891.060730,106.321243,689.920349,900.536133,108.341644,,,,,,,,,,725.992310,1229.205933,286.007538,,,,,,,,,,766.115356,1204.232300,484.276855
287,699.139465,983.829224,164.280914,661.049377,891.073425,106.286705,689.929993,900.351563,108.331421,,,,,,,,,,725.964355,1229.158569,285.928040,,,,,,,,,,766.084351,1204.240601,484.219940
288,699.166748,983.746155,164.104477,661.096436,891.076172,106.258812,689.883667,900.327759,108.382248,,,,,,,,,,725.965393,1229.141724,285.892975,,,,,,,,,,766.060059,1204.263916,484.118347
289,699.153137,983.741272,164.063736,661.144348,891.002441,106.253265,689.914246,900.339355,108.375610,,,,,,,,,,725.937378,1229.032349,285.798737,,,,,,,,,,766.052612,1204.270874,484.095673
290,699.153748,983.674194,164.039398,661.038269,890.945740,106.269272,689.879944,900.395752,108.340179,,,,,,,,,,725.931824,1229.102173,285.737030,,,,,,,,,,766.074463,1204.185913,484.069641
291,699.115967,983.663696,164.041245,661.035278,890.939697,106.255318,689.857544,900.406799,108.321007,,,,,,,,,,725.905273,1229.073730,285.719727,,,,,,,,,,766.085327,1204.169678,484.062439
292,699.174194,983.655273,163.972549,661.065369,890.864319,106.260300,689.342896,900.464661,108.135551,,,,,,,,,,725.877686,1228.968872,285.662689,,,,,,,,,,766.056519,1204.199341,483.962494
293,699.155396,983.668579,163.961029,661.017090,890.830261,106.233337,689.615662,900.405518,108.235001,,,,,,,,,,725.861511,1228.940674,285.654266,,,,,,,,,,766.286804,1204.218872,483.842773
294,699.121765,983.673889,163.921234,660.978027,890.872986,106.252579,689.894653,900.241272,108.369362,,,,,,,,,,725.852600,1228.918091,285.645416,,,,,,,,,,766.369507,1204.221191,483.790131
295,699.132324,983.623108,163.925430,660.972778,890.884338,106.260368,689.954773,900.251465,108.404213,,,,,,,,,,725.795471,1228.830200,285.612030,,,,,,,,,,766.152710,1204.218140,483.862305
296,698.906677,983.695923,163.932068,660.944214,890.859131,106.213715,689.919556,900.204285,108.400406,,,,,,,,,,725.699341,1228.821777,285.641418,,,,,,,,,,766.040222,1204.205444,483.956299
297,699.107422,983.654419,163.899200,660.869141,890.861755,106.255707,689.384338,900.432373,108.233208,,,,,,,,,,725.726990,1228.720581,285.623535,,,,,,,,,,765.965820,1204.182495,484.010101
298,699.119019,983.682190,163.924179,660.900757,890.879822,106.177376,689.666077,900.278442,108.246742,,,,,,,,,,725.611328,1228.690430,285.720154,,,,,,,,,,766.023743,1204.199585,483.978638
299,699.053955,983.706055,163.908325,660.893494,890.887329,106.168800,689.841675,900.197937,108.303276,,,,,,,,,,725.549866,1228.694580,285.731903,,,,,,,,,,766.091492,1204.219849,483.901550
300,699.024963,983.660522,163.887711,660.720520,891.193726,105.801071,689.879700,900.163574,108.338005,,,,,,,,,,725.419495,1228.642090,285.841583,,,,,,,,,,766.017517,1204.188232,483.961090
301,699.015442,983.694519,163.895370,660.733521,891.298950,105.626709,689.843628,900.161560,108.415863,,,,,,,,,,725.391052,1228.651855,285.817871,,,,,,,,,,765.970276,1204.179199,484.004883
302,699.045166,983.694214,163.900253,660.767700,891.196411,105.783768,689.784668,900.203308,108.385445,,,,,,,,,,725.279663,1228.652954,285.929138,,,,,,,,,,766.062988,1204.228027,483.904419
303,698.999634,983.699768,163.884521,660.728882,891.158142,105.847557,689.784302,900.188660,108.373306,,,,,,,,,,725.294617,1228.633179,285.900024,,,,,,,,,,766.097412,1204.213867,483.916931
304,698.945190,983.736511,163.936722,660.702393,891.144531,105.865852,689.748840,900.219421,108.418167,,,,,,,,,,725.242615,1228.703857,286.003021,,,,,,,,,,766.050415,1204.267700,484.054443
305,698.950684,983.713074,163.968307,660.726318,891.123840,105.644806,689.726440,900.114258,108.356117,,,,,,,,,,725.129089,1228.713623,286.091980,,,,,,,,,,766.067566,1204.288574,484.073181
306,698.974976,983.692932,163.958054,660.831604,891.055969,105.871941,689.714478,900.088745,108.332451,,,,,,,,,,725.019653,1228.800659,286.168152,,,,,,,,,,766.036621,1204.254028,484.157288
307,698.908997,983.692566,164.015671,660.726990,891.071167,105.651306,689.716919,900.355774,108.641090,,,,,,,,,,724.966003,1228.837402,286.175720,,,,,,,,,,765.964172,1204.333130,484.195313
308,698.870789,983.651978,164.024033,660.740051,891.130737,105.736534,689.699524,900.188904,108.473038,,,,,,,,,,724.841736,1228.940796,286.220825,,,,,,,,,,766.016968,1204.339844,484.270325
309,698.846008,983.633179,164.082581,660.688416,891.165588,105.751778,689.757446,900.330139,108.646820,,,,,,,,,,724.812195,1229.057617,286.174072,,,,,,,,,,766.036377,1204.333374,484.274078
310,698.763733,983.560974,164.203888,660.621582,891.191406,105.683800,689.815063,900.226318,108.780251,,,,,,,,,,724.779297,1229.164551,286.173340,,,,,,,,,,766.266296,1204.462646,484.089233
311,698.810608,983.530945,164.309692,660.888550,890.923340,105.816986,689.782104,900.259644,108.530510,,,,,,,,,,724.897400,1229.317993,286.125366,,,,,,,,,,766.183350,1204.494141,484.073761
312,698.775146,983.408997,164.359238,660.912537,890.797119,106.136757,689.736755,900.416077,108.813629,,,,,,,,,,724.794006,1229.522095,286.119293,,,,,,,,,,766.119446,1204.547607,484.263275
313,698.713806,983.259216,164.514954,660.857727,890.775452,106.231926,689.657959,900.372742,108.888748,,,,,,,,,,724.832520,1229.697754,285.897583,,,,,,,,,,766.101807,1204.568970,484.272797
314,698.699646,983.280090,165.083511,660.822571,890.786255,106.246178,689.677429,900.435425,108.917709,,,,,,,,,,724.846619,1229.919434,285.778381,,,,,,,,,,766.091125,1204.654663,484.283661
315,698.602661,983.091980,165.038025,660.899292,890.804016,106.193581,689.767151,900.376831,108.938904,,,,,,,,,,724.743042,1230.064453,285.761902,,,,,,,,,,766.090393,1204.668213,484.284637
316,698.645447,982.940063,165.487854,660.997009,890.791931,106.228630,689.724060,900.427185,108.930542,,,,,,,,,,724.588745,1230.282104,285.660614,,,,,,,,,,766.226135,1204.672607,484.315857
317,698.694092,982.709778,165.997650,660.938965,890.792725,106.373772,689.613464,900.402466,108.994217,,,,,,,,,,724.511780,1230.401123,285.564270,,,,,,,,,,766.254944,1204.697754,484.193085
318,698.674927,982.370605,166.708008,660.872314,890.916016,106.361198,689.620911,900.326111,109.026100,,,,,,,,,,724.327332,1230.659424,285.364624,,,,,,,,,,766.224670,1204.785156,484.218933
319,698.683716,982.051514,167.333130,661.009521,890.773193,106.648865,689.631042,900.292725,109.105927,,,,,,,,,,724.293640,1230.900513,285.556763,,,,,,,,,,766.210388,1204.908936,484.210388
320,698.630005,981.831970,167.692490,660.940125,890.924988,106.611603,689.557068,900.216370,109.218239,,,,,,,,,,724.211975,1231.136841,285.649414,,,,,,,,,,766.184937,1204.931030,484.142822
321,698.707031,981.649963,168.121658,660.938477,890.985840,106.809341,689.319519,900.288940,109.297211,,,,,,,,,,724.174683,1231.358887,285.665649,,,,,,,,,,766.188354,1204.924561,484.127502
322,698.834351,981.565918,168.558319,660.902222,890.802063,107.478691,689.056091,900.136658,109.821854,,,,,,,,,,724.150024,1231.470703,285.698730,,,,,,,,,,766.184692,1205.023560,484.112549
323,698.767883,981.665955,168.851257,660.994873,890.543884,108.297745,689.088501,899.940552,110.455536,,,,,,,,,,724.185242,1231.640625,285.794678,,,,,,,,,,766.143982,1204.955444,484.050079
324,699.026306,981.661743,169.517807,661.263306,890.387146,109.039833,689.562683,899.600830,111.187202,,,,,,,,,,724.133362,1231.790161,285.738525,,,,,,,,,,766.151001,1204.945435,484.011169
325,699.367493,981.247009,170.527023,661.355591,890.359619,109.621101,690.052795,899.403320,112.202385,,,,,,,,,,724.157227,1231.974976,285.778381,,,,,,,,,,766.339294,1204.989990,483.805450
326,699.767700,980.821533,171.525940,661.103394,890.174500,111.054451,689.886719,899.269409,113.679840,,,,,,,,,,724.220032,1232.241699,285.952332,,,,,,,,,,766.110413,1205.088867,483.785309
327,700.105469,980.622498,172.363998,661.161499,889.778992,112.692162,689.216675,898.845337,114.903702,,,,,,,,,,724.312256,1232.523560,286.033783,,,,,,,,,,766.005615,1205.041748,483.740173
328,700.218811,980.471008,173.531891,661.491516,889.269470,114.440773,689.395447,898.176270,116.415230,,,,,,,,,,724.350891,1232.832397,286.132324,,,,,,,,,,766.101318,1205.047119,483.586151
329,700.764160,980.150635,175.199387,661.017151,888.778320,116.156418,690.163513,897.401917,118.129105,,,,,,,,,,724.451843,1233.162354,286.228363,,,,,,,,,,765.904907,1205.065796,483.504028
330,700.999023,980.046387,176.612717,661.192261,888.424622,118.164452,689.876831,896.565186,119.711929,,,,,,,,,,724.585999,1233.388184,286.322784,,,,,,,,,,765.765747,1205.067871,483.461761
331,701.573303,979.839172,177.680603,661.665222,887.855652,120.141922,689.976868,896.094299,121.863998,,,,,,,,,,724.751770,1233.615723,286.398041,,,,,,,,,,765.734009,1205.003052,483.344940
332,702.300781,979.175537,179.493011,661.349121,887.032837,122.011490,690.320129,895.782471,123.945549,,,,,,,,,,724.955750,1233.770142,286.450989,,,,,,,,,,765.609314,1205.001587,483.212433
333,702.761658,978.752686,180.924393,661.751160,886.288086,124.322243,690.461670,895.000366,126.079788,,,,,,,,,,725.160095,1234.011475,286.420166,,,,,,,,,,765.578796,1204.946899,483.076660
334,703.214478,978.502258,183.144089,661.819397,885.312561,126.887718,690.661011,894.615845,128.140106,,,,,,,,,,725.396423,1234.146484,286.467224,,,,,,,,,,765.430481,1204.932495,483.009460
335,703.655151,977.948547,184.803711,662.064941,884.504089,129.409317,691.368835,893.771240,130.529556,,,,,,,,,,725.682495,1234.352661,286.436829,,,,,,,,,,765.494324,1204.826050,482.786102
336,704.321045,977.438782,186.237839,662.233948,883.650024,131.662445,691.777649,892.323853,133.175201,,,,,,,,,,725.944824,1234.388428,286.437866,,,,,,,,,,765.292175,1204.849365,482.611816
337,704.947876,976.737427,188.230469,662.851563,882.623230,134.799072,691.504761,891.336914,134.870712,,,,,,,,,,726.197937,1234.419556,286.411804,,,,,,,,,,765.293579,1204.766479,482.484070
338,705.248474,975.887939,190.201447,663.378967,881.510071,137.024399,692.079712,890.552979,137.272903,,,,,,,,,,726.414978,1234.443237,286.457458,,,,,,,,,,765.233154,1204.780029,482.355377
339,706.186523,974.700867,192.296234,664.424255,880.355103,139.129730,692.781311,889.421814,140.393326,,,,,,,,,,726.609863,1234.357178,286.473907,,,,,,,,,,765.166565,1204.862305,482.099579
340,706.982239,974.039734,194.331833,664.380676,879.387329,142.039658,693.191711,888.356323,142.849762,,,,,,,,,,726.904724,1234.118530,286.511444,,,,,,,,,,765.253174,1204.876221,481.887482
341,707.274597,973.017029,196.317352,665.092957,878.176819,144.811203,694.068542,886.575012,145.278763,,,,,,,,,,727.104370,1233.790649,286.657043,,,,,,,,,,765.123169,1204.848267,481.943848
342,708.705994,971.005615,198.469788,665.795715,876.571167,147.587479,694.290283,885.386597,147.882584,,,,,,,,,,727.282898,1233.335205,286.729889,,,,,,,,,,765.149658,1204.883667,481.730743

