Präzision01164
Date:,2025/04/28
Time:,14:05:46
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
175,711.850220,980.206177,168.547043,845.158142,1145.659546,302.537048,956.478149,1042.990112,419.480316,682.513489,900.687317,114.332870,659.946289,902.544434,100.775131
176,712.568787,980.025879,167.929382,845.708374,1145.511841,301.770142,956.427551,1042.993652,419.326752,683.374146,900.560791,113.687210,656.824707,900.172729,104.531952
177,713.033630,979.896667,167.353088,845.968201,1145.069580,301.303528,956.481750,1042.967041,419.266235,683.829102,900.662720,113.559074,654.461304,898.538025,107.856644
178,713.463074,979.898865,167.013016,845.909851,1144.836060,301.023682,956.290588,1043.045288,419.188477,683.997314,900.712708,113.465843,653.349365,897.870667,109.572525
179,713.714966,979.828186,166.792587,845.860107,1144.748047,300.866058,956.466980,1042.968628,419.015930,684.147400,900.568298,112.959183,653.546936,897.804321,109.503815
180,713.951355,979.537292,166.528046,845.856506,1144.599976,300.665710,956.702026,1042.915039,418.726471,684.496826,900.291565,112.102966,654.325623,897.812012,108.715141
181,714.206238,979.359802,166.002960,845.994568,1144.443970,300.371674,956.645325,1042.970581,418.557983,684.551819,900.361389,111.638100,654.661682,897.916382,107.998718
182,714.680115,979.406616,165.178528,846.213196,1144.270874,299.844666,956.541321,1042.988037,418.339172,684.807617,900.443726,111.263268,656.064087,898.109009,106.213066
183,715.226196,979.390686,164.470688,846.304749,1144.189087,299.519836,956.365356,1043.045532,418.201263,684.972168,900.464478,110.995148,656.487122,898.328918,105.818512
184,715.751831,979.415161,163.974243,846.370178,1144.168579,299.231476,956.309326,1043.161865,418.128906,685.107910,900.362305,110.883423,656.325134,898.292419,106.012260
185,716.069336,979.365173,163.785965,846.463013,1144.019897,299.028961,956.245117,1043.155396,417.924744,684.987610,900.357300,110.692390,656.171692,898.174805,106.409973
186,716.405823,979.300903,163.684113,846.590698,1143.976685,298.700195,956.174194,1043.188232,417.935364,685.121277,900.337830,110.513451,656.162170,898.020142,106.539970
187,716.659485,979.206055,163.503586,846.686707,1144.019165,298.536133,956.224487,1043.184326,417.839417,685.214600,900.259033,110.429077,656.294006,897.994202,106.523422
188,717.002441,979.019470,163.499344,846.426697,1144.179810,298.506165,956.286865,1043.214722,417.716217,685.494324,900.379944,110.479568,656.614441,897.900452,105.996521
189,717.115173,978.695068,163.836716,846.649963,1144.064331,298.084686,956.269165,1043.177734,417.641174,685.805298,900.213196,110.206589,656.006653,897.599976,107.310661
190,717.414917,978.470337,163.787079,846.889648,1143.925293,297.803558,955.920959,1043.243042,417.601563,685.984802,900.251587,109.853523,655.656494,897.206726,107.754204
191,717.905762,978.345825,163.443008,846.457581,1144.006592,298.028656,956.142944,1043.366699,417.551636,686.126526,900.173828,109.748390,656.411072,897.416626,107.161736
192,718.172974,978.238403,163.335205,846.335999,1143.968262,297.984009,956.195007,1043.467407,417.581238,686.174561,900.145081,109.673218,657.214722,897.643433,106.584091
193,718.462585,978.123901,163.227432,846.327576,1143.993408,298.022186,956.275513,1043.434570,417.487061,686.151672,900.094788,109.504524,657.503601,897.616028,106.295235
194,718.584473,977.970032,163.039551,846.356506,1143.946777,297.979584,956.290222,1043.521362,417.580078,686.978638,899.778931,109.646774,657.661499,897.545532,106.105057
195,718.718323,977.882019,162.985855,846.331177,1143.830200,297.928070,956.322449,1043.630493,417.549408,687.235046,899.666870,109.689049,657.831543,897.460388,106.196327
196,718.872253,977.837341,163.000793,846.431335,1143.782715,297.896729,956.169189,1043.620239,417.521606,687.388855,899.570618,109.614655,657.738647,897.313293,106.291542
197,719.029907,977.709656,163.067200,846.421448,1143.708984,297.861328,956.392395,1043.732300,417.624817,686.888794,899.701965,109.421997,657.721985,897.261902,106.406265
198,719.064331,977.594482,163.109833,846.378967,1143.609741,297.927979,956.289734,1043.727905,417.570679,686.337158,900.045776,109.203072,657.779480,897.271973,106.425842
199,719.217651,977.628052,162.713318,845.955688,1143.707520,298.194672,956.428772,1043.836426,417.640961,686.271912,899.994934,109.170769,657.851196,897.277649,106.426987
200,719.073364,977.672607,162.905502,846.196228,1143.553711,298.085785,956.542908,1043.949463,417.726990,686.939819,899.796326,109.404816,657.809570,897.187378,106.369774
201,718.912292,977.762024,162.981186,846.297241,1143.539185,298.067657,956.658691,1043.950073,417.807770,687.189331,899.582886,109.512962,657.805908,897.260132,106.349136
202,718.815308,977.790344,162.948013,846.286560,1143.545288,298.097290,956.688965,1044.025513,417.910980,687.176025,899.671570,109.525337,657.791382,897.292786,106.321304
203,718.619568,977.874390,162.975845,846.293640,1143.555420,298.133392,956.760986,1044.119507,417.999512,687.109985,899.728638,109.538033,657.784668,897.290894,106.323166
204,718.470825,977.957214,163.081528,846.301514,1143.517578,298.226624,956.823853,1044.148193,418.046295,687.028442,899.660583,109.576164,657.738464,897.292664,106.294624
205,718.434265,977.954712,163.216003,846.257141,1143.590088,298.303894,956.853577,1044.217163,418.143036,686.349915,900.028198,109.346962,657.700989,897.301941,106.307831
206,718.292053,978.005249,163.340286,846.281921,1143.585083,298.385010,956.923279,1044.286743,418.178131,686.490356,900.084839,109.381371,657.833374,897.312561,106.167839
207,717.956177,978.023682,163.311813,846.341187,1143.610596,298.461426,957.145996,1044.361694,418.179413,686.309326,900.178711,109.285927,657.680054,897.424438,106.160919
208,717.936829,978.119446,163.426773,846.285339,1143.639648,298.811981,957.261475,1044.444458,418.255188,686.195129,900.258118,109.273094,657.578369,897.436646,106.229683
209,717.933105,978.124573,163.455811,846.151550,1143.655640,298.929901,957.251831,1044.583008,418.340332,686.177063,900.184937,109.330147,657.555969,897.431091,106.209991
210,717.859802,978.106934,163.547470,845.844788,1143.717285,299.272278,957.290283,1044.677612,418.493073,686.159302,900.158813,109.319588,657.425903,897.398987,106.319511
211,717.862671,978.109192,163.584335,845.863220,1143.720215,299.406342,957.368530,1044.864502,418.753693,686.125916,900.159241,109.307487,657.347717,897.368042,106.337433
212,717.860718,978.075806,163.638260,846.187622,1143.712524,299.080048,957.473938,1044.983154,418.765106,686.101990,900.162476,109.300789,657.350403,897.408569,106.295189
213,717.912109,977.979126,163.767136,846.000977,1143.795288,299.292877,957.520996,1045.015869,418.796967,686.116943,900.164490,109.303886,657.476196,897.425720,106.118790
214,717.950989,977.827698,164.027130,845.928467,1143.788330,299.479187,957.525574,1045.125977,418.860565,686.163330,900.115967,109.312202,657.551331,897.439636,106.131340
215,717.952026,977.737061,164.101547,846.271362,1143.709839,299.296051,957.616821,1045.129639,418.854797,686.213135,900.198425,109.267021,657.528564,897.443054,106.180496
216,717.984619,977.661987,164.095795,846.353394,1143.732422,299.195801,957.638489,1045.214966,418.910736,686.194519,900.207703,109.214584,657.472961,897.328552,106.128456
217,718.046143,977.537231,164.148834,846.398376,1143.653442,299.293976,957.634399,1045.377808,418.980560,686.203674,900.162231,109.228630,657.489929,897.309692,106.101692
218,718.096252,977.548950,164.319763,846.390198,1143.655273,299.334564,957.658691,1045.401611,418.995422,686.207520,900.141724,109.228790,657.584595,897.311096,106.233017
219,718.059509,977.389160,164.481247,846.532959,1143.490234,299.389862,957.692871,1045.480591,419.042084,686.260193,900.082581,109.163788,657.537598,897.204041,106.219627
220,718.059265,977.237000,164.511688,846.582703,1143.440308,299.474915,957.780762,1045.504517,419.076111,686.264099,900.099854,109.161247,657.582336,897.184509,106.168251
221,718.128845,977.211487,164.621780,846.577209,1143.434326,299.521362,957.893738,1045.624634,419.065796,686.255066,900.081116,109.123421,657.734436,897.206177,106.159653
222,718.146240,977.262390,164.440948,846.501221,1143.332153,299.639709,957.964111,1045.633667,419.131836,686.293579,900.064026,109.152512,657.759338,897.120728,106.150970
223,718.122559,977.234314,164.460831,846.412476,1143.310669,299.747040,957.964355,1045.736084,419.161102,686.342346,899.927856,109.194458,657.671997,897.078857,106.205925
224,718.124146,977.164917,164.581497,846.571228,1143.395508,299.722107,957.966431,1045.883423,419.230194,686.326660,899.877991,109.197746,657.663940,897.067993,106.294998
225,718.018250,977.121582,164.703568,846.605774,1143.278076,299.756378,958.065369,1045.930542,419.255463,686.283142,899.962158,109.172455,657.703064,897.084229,106.333984
226,717.930054,977.167236,164.641602,846.538879,1143.345947,299.767853,957.972351,1046.036621,419.291870,686.333313,899.988220,109.203629,657.744690,897.094421,106.270615
227,717.865051,977.220093,164.649033,846.622009,1143.371704,299.732819,958.123169,1046.021362,419.212036,686.353943,899.935974,109.220451,657.706909,897.084900,106.257652
228,717.931335,977.234375,164.649429,846.591003,1143.480713,299.742676,958.009399,1046.180176,419.365021,686.293213,900.064575,109.164207,657.681580,897.075928,106.280319
229,717.938782,977.257507,164.584183,846.540039,1143.508545,299.787079,958.144409,1046.326538,419.345734,686.266052,900.032471,109.236916,657.727173,897.086792,106.272125
230,717.913574,977.285828,164.512161,846.554382,1143.508667,299.740540,958.259094,1046.412231,419.268219,686.274902,900.078857,109.170273,657.707031,897.085205,106.265816
231,717.888672,977.344360,164.472961,846.527039,1143.511108,299.787384,958.214050,1046.602295,419.307343,686.277588,900.099976,109.137306,657.737915,897.091858,106.257721
232,717.883240,977.325867,164.572403,846.659180,1143.573853,299.666382,958.044312,1046.947388,419.514191,686.321655,900.005859,109.194794,657.661560,897.190430,106.196518
233,717.800964,977.387329,164.598892,846.653564,1143.593872,299.602966,958.125488,1046.884521,419.345764,686.240540,900.037903,109.201828,657.702515,897.227295,106.156654
234,717.820679,977.395813,164.524597,846.652100,1143.613159,299.563995,958.242920,1046.992554,419.362549,686.220276,900.082153,109.205513,657.694885,897.217529,106.185783
235,717.845825,977.392212,164.497513,846.610413,1143.638794,299.575470,958.247009,1047.193359,419.382690,686.208740,900.096863,109.202972,657.675720,897.217957,106.117661
236,717.741516,977.338379,164.685135,846.701538,1143.617188,299.496185,958.280212,1047.296143,419.357880,686.215088,900.114624,109.208992,657.571167,897.180115,106.256363
237,717.775635,977.431519,164.530853,846.686279,1143.731201,299.461548,958.324036,1047.480713,419.336700,686.209656,900.102478,109.226982,657.428284,897.143677,106.430634
238,717.894104,977.490417,164.385803,846.561279,1143.952515,299.393677,958.474854,1047.583252,419.382050,686.250610,900.105469,109.179649,657.360840,897.119141,106.441574
239,717.914490,977.493225,164.369064,846.583130,1143.998413,299.370453,958.563904,1047.641357,419.285706,686.217407,900.174561,109.184776,657.369751,897.122925,106.509651
240,717.877563,977.529907,164.339325,846.331726,1144.020020,299.640991,958.658691,1047.844238,419.226868,686.478638,899.967651,109.254044,657.429565,897.140320,106.433403
241,717.906006,977.524170,164.286102,846.595581,1144.110352,299.384949,958.778137,1047.830200,419.307587,686.261658,900.036987,109.260704,657.513184,897.164307,106.312386
242,717.979431,977.507751,164.289291,846.715271,1144.169312,299.251587,959.084167,1047.908691,418.877136,686.214905,900.128479,109.236984,657.338074,897.120972,106.460815
243,718.016907,977.460327,164.291687,846.829102,1144.221069,299.127563,959.182251,1048.046875,418.948151,686.243835,900.138672,109.236725,657.411987,897.116455,106.475288
244,717.992493,977.452576,164.257141,846.921143,1144.255249,299.065735,959.270142,1048.171509,419.024170,686.234497,900.143066,109.243736,657.408997,897.114014,106.545303
245,717.986511,977.459290,164.236633,846.907715,1144.284302,299.022186,959.139709,1048.337891,419.183105,686.309509,900.134155,109.216568,657.446533,897.122498,106.502449
246,718.085144,977.455627,164.257416,847.026794,1144.377319,298.906342,959.018799,1048.448975,419.255249,686.330200,900.131531,109.209839,657.434448,897.139038,106.419739
247,718.094116,977.435852,164.172241,847.086304,1144.361450,298.838409,958.623596,1048.819092,419.729401,686.604309,899.997009,109.217712,657.429260,897.127136,106.455368
248,718.107727,977.432373,164.164490,847.059570,1144.466553,298.766846,958.687195,1049.075562,419.491974,686.417542,899.958008,109.223587,657.467468,897.133667,106.423737
249,718.114746,977.430481,164.170410,847.078064,1144.501465,298.718079,958.601135,1049.143433,419.612305,686.601440,899.846069,109.241096,657.487549,897.141968,106.440506
250,718.097412,977.427551,164.141541,847.199341,1144.573975,298.668365,959.101379,1049.301880,419.652557,686.349182,900.041016,109.175346,657.394104,897.137939,106.368561
251,718.111389,977.430542,164.166275,847.205811,1144.572998,298.590027,959.398865,1049.409058,419.637482,686.251892,900.115784,109.133293,657.441162,897.140259,106.309044
252,718.165039,977.390381,164.109833,847.332214,1144.685303,298.561340,959.684814,1049.247070,419.207428,686.259766,900.109924,109.132431,657.432007,897.144409,106.340065
253,718.190002,977.374756,164.064026,847.342834,1144.733765,298.518372,959.374451,1049.595581,419.661438,686.287598,900.092712,109.147812,657.495483,897.148376,106.379356
254,718.150696,977.423584,164.072739,847.299072,1144.814087,298.206329,959.592957,1049.410278,419.534241,686.294312,900.087830,109.153557,657.347290,897.144653,106.363144
255,718.220581,977.368713,164.115463,847.375427,1144.818359,298.169006,959.642700,1049.856445,419.537354,686.558960,899.962402,109.178223,657.464355,897.156372,106.411278
256,718.236938,977.355347,164.122559,847.393433,1144.856812,298.133270,959.884399,1049.799927,419.362793,686.336304,900.063171,109.163399,657.345947,897.142456,106.372772
257,717.952637,977.327271,164.432220,847.832764,1144.858398,297.907227,960.076599,1050.009277,419.221527,686.253357,900.110535,109.164200,657.421021,897.129700,106.424530
258,717.959778,977.259766,164.590103,848.001587,1144.867676,297.850861,960.003174,1050.295898,419.453613,686.262939,900.103577,109.144234,657.415833,897.133850,106.453285
259,717.947266,977.284363,164.609589,847.977905,1144.976196,297.783020,959.930725,1050.395264,419.667267,686.217285,900.147095,109.227119,657.400574,897.132629,106.392700
260,717.981140,977.303833,164.536667,847.914307,1145.014893,297.799622,959.767029,1050.624512,419.666534,686.262817,900.145752,109.161903,657.396484,897.117859,106.472504
261,717.954468,977.314636,164.567200,847.941650,1145.110107,297.790894,959.975891,1050.797241,419.665009,686.264221,900.110291,109.134521,657.317932,897.117004,106.469292
262,717.873352,977.309937,164.651871,847.994568,1145.075317,297.776733,959.965393,1051.006714,419.752838,686.234924,900.138611,109.160820,656.909241,896.929993,107.131958
263,717.950684,977.329590,164.628983,847.964417,1145.195068,297.754120,959.829529,1051.329468,419.535248,686.279541,900.099731,109.153488,657.038818,896.956543,107.000008
264,717.904053,977.330444,164.608505,847.949951,1145.166138,297.699341,959.970886,1051.477661,419.788605,686.282104,900.095398,109.168755,656.877441,896.884827,107.224052
265,717.926147,977.556458,163.990631,847.676880,1145.366455,297.755981,960.379944,1051.594238,419.754089,686.338928,899.992432,109.208031,657.170532,897.014404,106.792137
266,717.918518,977.388184,164.276413,847.868103,1145.282837,297.683502,960.357178,1051.851318,419.779755,686.279663,900.072693,109.164253,657.392883,897.127747,106.414635
267,718.027649,977.433716,164.420883,847.916321,1145.346802,297.627106,960.130493,1052.115234,419.840057,686.330383,899.996033,109.172516,657.493774,897.155457,106.365364
268,718.047119,977.343506,164.496124,847.877991,1145.333862,297.622406,960.242554,1052.157837,420.012817,686.293213,900.070618,109.155075,657.134277,896.987305,106.948746
269,717.955872,977.329590,164.429016,847.835266,1145.333252,297.607971,960.201965,1052.262817,420.129822,686.334534,900.000671,109.199814,656.740906,896.823425,107.439491
270,718.046509,977.304993,164.362915,847.860413,1145.341431,297.584778,960.184265,1052.433960,420.025085,686.352417,899.970154,109.221413,656.565979,896.778137,107.572868
271,718.086731,977.303467,164.454117,847.837341,1145.405396,297.577087,960.232300,1052.465454,420.201965,686.335876,900.047607,109.154060,656.773926,896.709351,107.538284
272,718.069336,977.304810,164.377258,847.775391,1145.484131,297.477020,960.213013,1052.847290,419.950836,686.342529,899.998901,109.193459,656.812134,896.846741,107.319427
273,718.132935,977.302185,164.388702,847.830750,1145.610840,297.450928,960.252686,1053.124878,419.882111,686.348755,899.973083,109.219070,656.963257,896.829102,107.157944
274,718.062805,977.236816,164.557602,847.802734,1145.586060,297.416046,960.260010,1053.247192,419.918884,686.337280,899.970642,109.191147,656.716125,896.692139,107.542984
275,718.110779,977.247864,164.566833,847.790527,1145.671265,297.369965,960.349304,1053.445679,419.883545,686.327026,900.059021,109.164337,656.478516,896.574463,107.925659
276,718.053650,977.248474,164.602264,847.922546,1145.661499,297.307983,960.348572,1053.637573,419.967926,686.309082,900.088440,109.149765,656.286621,896.528320,108.102623
277,718.033630,977.271423,164.527664,847.767883,1145.763672,297.202118,960.323792,1053.959717,419.882660,686.279053,900.091675,109.117340,656.590515,896.654297,107.632042
278,717.974792,977.299805,164.426941,847.814575,1145.912476,297.182495,960.279297,1054.119385,420.014832,686.273132,900.096924,109.135040,656.907471,896.790039,107.198997
279,717.995422,977.294434,164.484070,847.855591,1145.870361,297.196564,960.193176,1054.398926,420.074615,686.336426,899.994812,109.203163,656.789429,896.830505,107.421173
280,718.019592,977.288635,164.524902,847.901917,1145.937866,297.179779,960.236877,1054.622559,420.134369,686.296814,900.064575,109.169182,656.568970,896.661621,107.680946
281,717.993774,977.373047,164.434067,847.961731,1145.951050,297.063599,960.208130,1054.829468,420.032379,686.274353,900.100525,109.141396,656.338013,896.643616,107.970177
282,717.765137,977.519348,164.215240,847.945862,1145.955322,297.019440,960.447815,1055.015991,419.751740,686.273376,900.101440,109.138138,656.216675,896.649170,108.036049
283,717.794922,977.579895,164.020004,847.995483,1146.002563,297.041321,960.497559,1055.352905,419.954803,686.275208,900.138306,109.139771,656.426392,896.703674,107.872246
284,717.999573,977.613586,163.997635,847.946777,1146.021973,296.988861,960.638489,1055.501953,419.805878,686.323303,900.201355,109.204285,656.481812,896.724182,107.782539
285,718.107300,977.648010,163.848358,848.007996,1146.022217,296.931305,960.254822,1055.671875,420.047882,686.184143,900.028198,109.355095,656.555359,896.789124,107.572769
286,718.161194,977.660156,163.717209,848.110779,1146.104980,296.867218,960.084229,1055.786743,420.206421,686.097168,900.031067,109.432083,656.735168,896.860474,107.390228
287,718.274719,977.629272,163.716965,848.081543,1146.247559,296.797394,960.415161,1055.798340,419.907532,686.070618,900.187744,109.403130,656.918274,896.912231,107.224487
288,718.365417,977.651978,163.432709,848.150330,1146.262939,296.651794,960.536377,1055.917358,419.752014,686.288269,900.206360,109.192657,657.417358,897.074097,106.678932
289,718.576965,977.656250,163.475571,848.228577,1146.354248,296.634003,960.502869,1056.116821,419.784149,686.369629,900.208374,109.142044,657.629578,897.159424,106.389641
290,718.561157,977.581848,163.649017,848.305847,1146.390137,296.658295,960.051514,1056.416870,420.144531,686.203735,900.222961,109.257133,657.355835,897.059448,106.731575
291,718.543945,977.665100,163.561859,848.277344,1146.523315,296.540649,959.941772,1056.555542,420.348541,686.125549,900.173950,109.375282,657.125122,896.960449,107.026703
292,718.429443,977.719849,163.357407,848.222107,1146.708740,296.353851,959.891602,1056.826904,420.387817,686.718750,899.844604,109.607018,657.077698,896.936035,107.094383
293,718.253540,977.461426,163.742554,848.222778,1146.817871,296.276886,959.903442,1056.982666,420.327423,686.337952,899.906860,109.453102,656.886414,896.769470,107.408234
294,718.441589,977.513306,163.980362,848.270386,1146.876099,296.060120,959.946106,1057.183105,420.339233,686.251038,898.059204,109.406677,656.684143,896.746643,107.675446
295,718.470947,977.523254,163.979050,848.133362,1146.976563,296.163910,959.853088,1057.368652,420.473907,686.354919,899.494446,109.307861,656.553101,896.634460,107.828110
296,718.461426,977.522156,163.954498,848.038635,1147.084106,296.165009,959.807861,1057.569092,420.571106,686.354553,900.094910,109.191071,656.544800,896.624634,107.789337
297,718.349365,977.619019,163.834030,847.815857,1147.195801,296.233307,959.830566,1057.805664,420.571259,687.075867,899.826660,109.444664,656.539124,896.704773,107.828697
298,718.272278,977.533386,163.996399,847.655701,1147.322144,296.349854,959.724731,1058.104126,420.681061,686.535461,897.999573,109.462395,656.529480,896.632080,107.880142
299,718.233398,977.629211,163.973022,847.304443,1147.504639,296.265747,959.692322,1058.338745,420.773407,686.276001,899.563904,109.410156,656.585205,896.728149,107.802673
300,718.101929,977.610413,163.864929,847.337646,1147.624878,296.376617,959.697021,1058.546387,420.898010,686.252075,900.115723,109.279526,656.892578,896.877991,107.360481
301,718.238098,977.718872,163.895065,847.362610,1147.646362,296.222076,959.815125,1058.765625,420.858887,686.248169,900.257507,109.228683,657.288818,897.060669,106.756714
302,718.103333,977.832764,163.935089,847.231445,1147.813477,296.191467,959.872131,1059.001343,420.871704,686.254578,900.144104,109.348724,657.404297,897.090942,106.663605
303,718.157104,977.893066,163.869308,846.966187,1147.946655,296.377869,959.880310,1059.219727,420.910126,686.232422,900.137939,109.371613,657.537720,897.218384,106.503830
304,718.093628,978.058533,163.721634,846.742310,1148.041626,296.448883,959.838623,1059.389771,421.184296,686.715515,900.001648,109.601936,657.618652,897.251404,106.432732
305,718.463745,978.161316,163.695297,846.568787,1148.247925,296.529083,959.935852,1059.390747,421.298431,686.314026,900.253662,109.544281,657.703369,897.246094,106.476929
306,718.506470,978.222046,163.785217,846.447632,1148.403931,296.521576,960.012939,1059.607300,421.248169,686.191650,900.296387,109.532028,657.733276,897.221130,106.605347
307,718.452332,978.292419,163.903519,846.281311,1148.572266,296.569885,960.137939,1059.819092,421.223236,686.291016,900.359741,109.728073,657.733337,897.243408,106.887299
308,718.386780,978.450867,163.977417,846.136169,1148.777466,296.562744,960.151733,1060.064941,421.227112,686.287903,900.395386,109.877312,657.947144,897.301636,106.637146

