Präzision01166
Date:,2025/04/23
Time:,14:09:16
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
76,742.113098,923.198669,215.099991,672.739380,824.930359,208.161392,702.389160,825.196899,206.775452,,,,858.208313,1193.502930,372.981293,804.338440,1192.437866,237.384323
77,741.534119,925.076416,214.764374,671.369751,827.027222,206.963608,701.126404,827.101074,205.838791,,,,858.643799,1194.249878,373.159912,804.922729,1193.809937,237.239990
78,740.315857,926.790771,213.704803,669.975403,829.316772,206.114349,699.502686,829.524292,204.610916,,,,858.880615,1194.870239,373.063507,804.980347,1195.188965,237.624039
79,739.502258,928.781006,212.967041,668.315735,831.444824,205.008347,698.465515,831.367310,203.698257,,,,858.973572,1195.684814,373.080200,805.452942,1196.344360,238.048508
80,738.685974,930.384583,212.434464,667.296936,833.601807,203.901093,696.939209,833.477478,202.308533,,,,859.156860,1196.618042,373.325531,806.038513,1198.030640,238.055008
81,737.791687,932.206116,211.171097,666.055054,835.595398,202.371750,695.706116,835.398926,201.259766,,,,859.419434,1197.481812,373.648987,806.714661,1199.613770,238.156281
82,737.069153,934.035034,210.592392,664.901855,837.884277,201.038513,694.359741,837.389038,200.118073,,,,859.685913,1198.072510,373.659576,807.462219,1200.346191,238.046387
83,735.995361,935.620483,209.886993,663.669861,839.884827,199.614136,693.148987,839.402649,199.038818,,,,860.305298,1198.873047,373.707062,807.937073,1201.744385,237.934296
84,735.454102,937.532104,208.803558,662.590637,841.893921,198.365341,692.185486,841.237244,197.686584,,,,861.017456,1199.909790,373.346558,808.465820,1203.403564,237.834274
85,734.718445,939.141846,208.196655,661.439636,843.904297,196.920288,691.009583,843.017395,196.352570,,,,860.919128,1200.479614,373.841370,808.809021,1204.494629,237.684357
86,733.692505,940.878418,206.995056,660.150818,845.901550,195.781784,689.933472,845.035156,195.084106,,,,861.027222,1201.205322,374.307922,809.008179,1205.646973,237.803192
87,733.248352,942.605164,206.115128,659.031982,848.061462,194.550400,688.982361,846.859192,193.420212,,,,861.449402,1201.743774,374.517548,809.280579,1207.232666,237.574738
88,732.765808,943.977356,205.363724,657.880249,850.009277,193.038208,688.088501,848.876465,191.720734,,,,862.142517,1202.394897,374.380127,809.991028,1208.410645,237.445557
89,731.623535,945.733276,203.767883,657.234802,851.716248,191.237869,687.191040,850.417480,190.357651,,,,862.429565,1203.170776,374.455597,810.736328,1209.673706,237.188324
90,731.501099,947.410828,202.855103,656.585510,853.681091,189.583954,686.545044,852.433960,188.739090,,,,862.784546,1204.154053,374.402802,811.357605,1210.672974,237.272247
91,731.141418,948.666565,201.900391,655.828613,855.286804,187.847275,685.704041,853.846375,186.938095,,,,863.063416,1204.985596,374.484100,811.576477,1211.667114,237.830811
92,730.427612,950.179932,200.510330,655.010803,857.332458,186.495911,684.938965,855.780151,185.910614,,,,863.146912,1205.473267,374.638641,812.080078,1212.443481,238.195251
93,730.156860,951.879150,199.555176,654.297119,858.850037,184.951187,684.228333,857.510193,184.629761,,,,863.323975,1206.007813,374.668579,812.654358,1213.726685,237.959015
94,729.597778,953.242126,198.399994,653.482666,860.808533,183.427368,683.545532,858.930847,183.386703,,,,863.522644,1206.683228,374.749298,813.171021,1214.914917,238.010788
95,729.328674,954.603760,197.319534,652.926331,862.339050,181.967789,683.191040,860.945740,181.737625,,,,863.781067,1207.530640,374.978088,813.599182,1215.629639,237.965958
96,729.138733,956.057190,196.746155,653.008911,863.993286,180.002274,682.964783,862.337952,179.940262,,,,864.216003,1208.311035,374.959686,813.941833,1216.849976,237.667496
97,728.746765,957.477478,195.579300,652.654358,865.770325,178.545197,682.690247,863.901611,178.513397,,,,864.603638,1208.876343,374.894501,814.509155,1218.260986,237.221603
98,728.138489,958.470154,194.375122,652.197998,866.897339,177.107605,682.085876,865.281677,177.223007,,,,864.812378,1209.332642,374.913879,815.192505,1219.243042,237.171844
99,727.769653,960.374756,192.991501,651.885315,868.632385,175.458130,681.575928,866.601501,175.710434,,,,865.003540,1209.821655,374.889435,815.422058,1220.026367,237.070724
100,728.041931,961.673706,192.227646,651.816040,870.054016,173.845642,681.386475,868.213013,174.013504,,,,865.066589,1210.324463,374.958252,815.682556,1220.688965,237.335953
101,728.280396,962.650574,191.007065,651.581360,871.458984,172.194717,681.362732,869.546692,172.432922,,,,865.255859,1211.052856,375.167145,816.040649,1221.695557,237.585693
102,728.102905,963.733765,189.883789,651.171265,872.835388,170.943314,681.168457,870.992981,171.062088,,,,865.589050,1211.674072,375.071564,816.381165,1222.890503,237.587097
103,727.924927,965.323486,188.491898,650.828003,874.226685,169.483566,680.910095,872.211304,169.930344,,,,865.861572,1212.363159,374.825317,816.542725,1224.008911,237.673615
104,728.022034,966.193726,187.563416,651.011658,875.233337,167.764160,680.937988,873.493591,168.196396,,,,866.143555,1212.913574,374.815765,816.869141,1224.609131,237.498749
105,728.022034,966.845886,186.802704,651.026123,876.733337,165.642487,680.954224,874.751770,166.505539,,,,866.440369,1213.382568,374.927612,817.288452,1225.316284,237.540710
106,727.863525,968.082703,185.353699,650.941406,877.957642,164.465515,680.801819,876.071594,165.357758,,,,866.634460,1213.893066,375.312256,818.005737,1225.950195,237.437424
107,727.652893,969.291748,184.186569,650.235535,879.018921,163.650665,680.411865,876.884583,163.906448,,,,866.807373,1214.368896,375.427399,818.562134,1226.738892,237.414383
108,727.602051,970.356079,183.426300,650.448486,880.095581,161.470184,680.337952,878.075500,162.002640,,,,866.919067,1214.860107,375.410583,819.057068,1227.466553,237.302353
109,727.776306,971.230286,182.557266,650.882813,881.255920,159.783127,680.461182,879.354553,160.491348,,,,866.948425,1215.324585,375.494263,819.551025,1227.984985,237.125427
110,727.928406,971.884644,181.472076,650.700928,882.326660,158.447372,680.429871,880.346802,159.297775,,,,867.176514,1215.873657,375.335785,819.723022,1228.634033,236.961258
111,727.905212,973.092712,180.464127,650.956238,883.006104,156.866898,680.460571,881.147522,158.162827,,,,867.494019,1216.363647,375.454010,819.824646,1229.299805,236.945496
112,727.811768,974.058472,179.319061,650.963989,884.070374,155.476532,680.708862,882.246216,156.534363,,,,867.852234,1216.714844,375.611115,820.110962,1229.903931,236.952530
113,727.921204,974.996704,178.026276,650.800964,885.344299,153.934509,680.824219,883.168457,154.952057,,,,867.974792,1217.021851,375.713776,820.500671,1230.566162,236.656219
114,728.128418,975.542480,177.324127,650.718567,886.231140,152.958405,680.774597,883.971802,153.637207,,,,868.318359,1217.295776,375.588348,821.277405,1231.072754,236.653061
115,727.917175,975.942688,176.459824,651.291321,886.855408,150.820160,680.782959,884.798828,152.459366,,,,868.379944,1217.672974,375.661285,821.819519,1231.511475,236.560867
116,728.020142,976.585022,175.728699,651.362610,887.827698,149.218658,680.598938,885.656738,151.158234,,,,868.379944,1218.051514,375.758240,822.141052,1231.988892,236.451965
117,728.080200,977.748413,174.598801,651.378296,888.711182,148.452621,680.991821,886.481934,149.778656,,,,868.619812,1218.314453,375.636414,822.281860,1232.537109,236.290756
118,728.195129,978.508118,173.825058,651.169495,889.623657,147.467712,681.148987,887.085571,148.863266,,,,868.593262,1218.649170,375.574921,822.412659,1232.929443,236.301941
119,728.284607,979.237366,173.061752,651.083862,890.435120,146.478668,681.031189,888.009399,147.914307,,,,868.643066,1218.923584,375.527557,822.269104,1233.348511,236.470047
120,728.678711,979.690918,172.251038,651.608337,890.947144,144.931061,680.969604,888.736755,146.805710,,,,868.726990,1219.225952,375.597717,822.226624,1233.736572,236.681992
121,729.140564,980.158447,171.181961,651.612793,891.561951,144.018951,681.021545,889.703857,145.387009,,,,868.802795,1219.454224,375.652191,822.365417,1234.191895,236.783615
122,729.088501,980.703308,170.374069,651.535522,892.356628,142.882278,680.861755,890.574402,144.277679,,,,869.046204,1219.678101,375.627075,822.729492,1234.579712,236.799240
123,729.102966,981.322205,169.567001,651.433167,893.221680,142.176422,681.265686,890.975342,143.186691,,,,869.122009,1219.899170,375.590820,823.413513,1234.802979,236.506012
124,729.156006,982.001404,168.819321,651.545044,894.048218,141.784012,681.312134,891.340637,142.432648,,,,869.241699,1220.115234,375.598999,823.960938,1235.129395,236.274567
125,728.926514,982.576355,168.078751,650.881531,894.765015,140.743042,681.065247,891.987427,141.623016,,,,869.341492,1220.260742,375.591919,824.523926,1235.464966,235.899246
126,728.882690,983.188599,167.207123,651.365662,895.137085,138.851334,680.979309,892.575195,140.597595,,,,869.491089,1220.364746,375.580475,824.947083,1235.686890,235.547180
127,729.033447,983.712830,166.472260,651.921021,895.684692,137.328674,680.659485,893.062012,139.684586,,,,869.692932,1220.509399,375.514008,825.263184,1235.886719,235.389008
128,729.371216,983.962097,165.941040,651.992676,896.284668,136.628571,680.778503,893.889709,138.628098,,,,869.848328,1220.628662,375.406494,825.660522,1236.061646,235.085571
129,729.387634,984.119202,165.518051,652.026978,896.547668,135.893280,680.687622,894.888855,137.356842,,,,869.980225,1220.778076,375.321198,825.914490,1236.242188,234.857849
130,729.512512,984.427002,164.855270,652.137390,896.804138,134.674179,681.194641,894.973022,136.804565,,,,870.271973,1220.893921,375.016144,825.918823,1236.532349,234.690964
131,729.643372,984.890564,163.982239,652.231445,897.370789,133.716629,681.237488,895.013733,136.064041,,,,870.431885,1221.024292,374.859222,826.021851,1236.774170,234.531860
132,729.671692,985.236023,163.233917,652.074036,897.890564,133.087036,681.365540,895.376526,134.896561,,,,870.436951,1221.190308,374.855988,826.181152,1236.827759,234.397842
133,729.689575,985.569702,162.475967,651.917908,898.313843,132.637207,681.655823,895.883423,133.727356,,,,870.432068,1221.337158,374.710205,826.185547,1236.984131,234.270569
134,729.721497,985.718689,161.828201,651.657776,898.744446,132.175415,681.566345,896.246155,132.570663,,,,870.616638,1221.438843,374.546234,826.228333,1237.186157,234.149597
135,729.678467,985.869690,161.332413,651.782166,899.173218,130.862656,681.419983,896.543274,132.114914,,,,870.749023,1221.602417,374.414124,826.366577,1237.299805,233.936462
136,729.702393,986.031006,160.767914,651.929382,899.424622,130.103943,681.411926,896.737061,131.557251,,,,870.867615,1221.702881,374.279327,826.382507,1237.521240,233.670288
137,729.831787,986.312256,160.276596,651.881958,899.692993,129.606934,681.429260,897.031799,130.817200,,,,870.903076,1221.812256,374.129028,826.567139,1237.524048,233.535553
138,730.047424,986.676514,159.590469,652.051147,899.597412,128.470062,681.491760,897.420898,130.120941,,,,870.971069,1221.902466,374.046753,826.597412,1237.567993,233.434753
139,730.313721,986.942749,159.037674,652.032898,900.011658,127.682686,681.554749,897.595825,129.481476,,,,871.000366,1221.940063,373.952057,826.706482,1237.600342,233.295685
140,730.402405,987.131653,158.407791,651.989136,900.499390,126.720345,681.607361,897.787720,128.870560,,,,870.975586,1222.037964,373.849426,827.096741,1237.567993,233.112427
141,730.341736,987.282227,157.812881,652.183533,900.708313,126.138153,681.689880,898.325317,128.083313,,,,871.107483,1222.083252,373.791351,827.303345,1237.577881,232.910843
142,730.215393,987.333008,157.390671,651.974304,900.791382,125.842506,681.550049,898.676086,127.256256,,,,871.021240,1222.114014,373.528656,827.040588,1237.635620,232.935272
143,730.176575,987.451355,156.931931,651.710205,900.924683,125.434982,681.429749,898.814758,126.595520,,,,871.048889,1222.198853,373.427216,826.950928,1237.563232,232.914948
144,730.151245,987.506531,156.479218,651.678528,901.091187,124.949532,681.415405,898.920349,125.877769,,,,871.042114,1222.207764,373.194824,826.917419,1237.617065,232.826080
145,730.072876,987.693054,156.033463,651.989441,901.115601,124.481400,681.412292,898.974182,125.336357,,,,871.026306,1222.301392,373.059998,826.834717,1237.892578,232.601242
146,730.077087,987.824890,155.579437,652.148743,901.124023,123.801407,681.360718,899.056824,124.841232,,,,871.079407,1222.313721,373.009552,826.881592,1237.932983,232.527863
147,730.093628,987.850952,155.165329,652.155762,901.461792,122.586128,681.398804,899.129089,124.327812,,,,871.066467,1222.339233,372.899567,827.266479,1237.975464,232.301010
148,730.072937,987.973633,154.559677,652.106262,901.635620,121.979263,681.358459,899.245911,123.869476,,,,871.048523,1222.367188,372.817322,827.476501,1237.911377,231.990402
149,730.190308,988.040527,154.155518,651.948181,901.698975,121.671822,681.416748,899.249084,123.336182,,,,871.073303,1222.399170,372.712128,827.490295,1237.889893,231.892563
150,730.310913,988.109375,153.890396,651.960327,901.700867,121.139809,681.459595,899.616699,122.747887,,,,871.076416,1222.312134,372.643799,827.620911,1237.841431,231.811417
151,730.387390,988.124390,153.658264,651.995605,901.760254,120.795769,681.536011,899.710999,122.431297,,,,871.111816,1222.309448,372.524536,827.664001,1237.815430,231.759506
152,730.427368,988.142944,153.469070,652.016418,901.818726,120.411598,681.558472,899.805603,122.182518,,,,871.052917,1222.331177,372.466095,827.706787,1237.873291,231.598389
153,730.502380,988.075989,153.195160,652.110229,901.879639,119.981216,681.279541,899.718689,121.793251,,,,871.007568,1222.343262,372.392517,828.100098,1237.767822,231.245865
154,730.354797,988.095276,152.869690,652.248474,901.952759,119.483505,681.091675,899.690735,121.462868,,,,870.958923,1222.341553,372.336975,828.290283,1237.770142,231.029129
155,730.305481,988.084595,152.602402,652.348206,902.072510,118.901367,681.068176,899.712769,121.127617,,,,870.977661,1222.349365,372.298340,828.419006,1237.753052,230.941452
156,730.268555,988.003601,152.380081,652.600342,902.075378,118.226219,681.583374,899.718689,120.566795,,,,870.962708,1222.284302,372.175751,828.415100,1237.767456,230.879013
157,730.244263,988.020081,152.195938,652.994141,902.114807,117.503517,681.333923,899.594788,120.376701,,,,871.007019,1222.331299,372.148712,828.411682,1237.764160,230.874710
158,730.243286,987.977173,151.958099,653.016785,902.033936,117.088181,681.438110,899.572754,120.082359,,,,871.006897,1222.276489,372.041748,828.501526,1237.719604,230.772797
159,730.192322,987.962830,151.718353,652.949219,902.007385,116.946556,681.862183,899.547424,119.585304,,,,870.959900,1222.259033,371.972015,828.428711,1237.760132,230.667023
160,730.219849,987.964233,151.486862,653.128540,902.006592,116.427170,681.982056,899.505981,119.097588,,,,870.947937,1222.260132,371.972534,828.468445,1237.786255,230.651733
161,730.285400,987.959717,151.217606,653.124512,902.001770,116.021355,681.999451,899.416870,118.810379,,,,871.503784,1222.129761,371.486786,828.486633,1237.727051,230.556610
162,730.330811,987.929688,150.970459,653.134949,902.039001,115.844688,682.215515,899.322083,118.361717,,,,871.143860,1222.174683,371.736176,828.495239,1237.710083,230.530624
163,730.324951,987.969971,150.644333,653.137817,902.076599,115.705833,682.357422,899.363770,118.072197,,,,871.492737,1222.044067,371.464569,828.539978,1237.661621,230.539688
164,730.428467,987.946350,150.279541,653.120239,902.114136,115.605705,682.362549,899.511658,117.639313,,,,871.105713,1222.160034,371.714783,828.507690,1237.593750,230.398788
165,730.539917,987.949646,149.992249,653.234497,902.166687,115.257713,682.468140,899.699402,117.244545,,,,870.881348,1222.176025,371.821899,828.508850,1237.581909,230.360764
166,730.586060,988.054504,149.488419,653.193298,902.156433,115.087624,682.207153,899.680786,116.875923,,,,870.895813,1222.099976,371.748444,828.559631,1237.593018,230.323853
167,730.643494,988.041748,149.178619,653.214172,902.151794,114.879440,682.312317,899.762085,116.487251,,,,870.837280,1222.093018,371.710602,828.609131,1237.604858,230.248611
