Präzision55
Date:,2025/04/22
Time:,15:47:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
134,665.063538,913.194336,134.218033,685.114258,1003.064880,175.549072,,,,800.944519,1275.005005,380.343628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.391479,1247.682251,222.700729,638.283386,916.869934,112.977036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,665.349792,913.096252,134.022598,685.267761,1002.892395,175.581772,,,,800.824646,1274.841553,380.383118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.166504,1247.661377,222.836227,638.725525,916.814514,112.515701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,665.555054,912.802124,134.036728,685.375000,1002.771667,175.561630,,,,800.744507,1274.797363,380.457855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.935120,1247.657959,222.914261,638.971069,916.653992,112.343506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,665.800659,912.554871,133.949234,685.471497,1002.610107,175.578964,,,,800.684998,1274.682617,380.528625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.680054,1247.670288,222.998138,639.144592,916.522522,112.207985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,665.960083,912.276306,133.902496,685.553101,1002.544067,175.774689,,,,800.534912,1274.584961,380.550629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.901062,916.591064,111.934204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,666.191467,912.119690,133.781723,685.742676,1002.324036,175.767868,,,,800.449463,1274.366577,380.494415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.050171,916.585876,111.837059,781.250000,1247.514771,223.280823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,666.371216,912.040283,133.543182,685.910645,1002.216309,175.772598,,,,800.400574,1274.216431,380.513184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.223572,916.519165,111.599396,780.998474,1247.492798,223.410278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,666.546082,911.993835,133.327301,686.068054,1002.010803,175.722321,,,,800.249146,1274.067505,380.554230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.407471,916.529175,111.335266,780.709473,1247.448120,223.592285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,666.716980,911.856384,133.133545,686.431091,1002.067139,175.781174,,,,800.149658,1273.870972,380.643921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.555908,916.429016,111.023201,780.543091,1247.347412,223.638351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,666.941406,911.698608,132.845535,686.777588,1001.891113,175.542969,,,,799.979370,1273.710449,380.677399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.342712,1247.278931,223.744339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,667.096313,911.629944,132.621658,687.065063,1001.609558,175.357544,,,,799.852417,1273.605713,380.746185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.183838,1247.243652,223.899078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,667.261780,911.497437,132.470718,687.527527,1001.379333,175.188080,,,,799.849548,1273.367554,380.741272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.971863,1247.112305,224.015121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,667.349243,911.378479,132.249496,687.891235,1001.248230,175.028519,,,,799.883850,1273.221191,380.744659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.736084,1247.037720,224.196457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,667.607056,911.520264,131.904388,688.349976,1001.047668,174.792496,,,,799.875488,1273.104614,380.724396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.590149,1246.950439,224.254059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,667.783264,911.472229,131.655853,688.562927,1000.906494,174.825806,,,,799.816956,1272.999512,380.722473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.484558,1246.862793,224.370010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,667.889221,911.540100,131.185089,688.706055,1000.782227,174.859970,,,,799.796204,1272.857544,380.796661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.315186,1246.753174,224.409897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,667.987976,911.663696,130.822678,688.825012,1000.669006,174.802475,,,,799.616455,1272.842651,380.824677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.168884,1246.710327,224.433670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,668.200562,911.730469,130.560486,688.927979,1000.553040,174.778519,,,,799.414978,1272.642212,381.070587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.074402,1246.682007,224.507507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,668.439941,911.662598,130.242035,689.116760,1000.413574,174.665054,,,,799.303345,1272.495850,381.156433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.022705,1246.566284,224.547760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,668.689392,911.340210,129.885345,689.296143,1000.320801,174.591125,,,,799.193176,1272.355103,381.190918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,669.041870,911.226318,129.737976,689.431213,1000.176025,174.442764,,,,799.168152,1272.308838,381.257904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.025024,915.456421,108.086754,778.902527,1246.388794,224.616989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,669.394165,910.972656,129.644012,689.585815,999.967346,174.365097,,,,798.890930,1272.387695,381.305511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.189453,915.091675,108.182060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,669.705322,910.728271,129.496460,689.747986,999.861755,174.294891,,,,799.035217,1272.121460,381.309753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.311646,914.835693,108.200699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,669.994934,910.175720,129.792358,689.941101,999.530579,174.392502,,,,799.027588,1271.952393,381.324097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.405396,914.663757,108.156845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,670.320129,910.425903,129.205032,690.003784,999.461914,174.258789,,,,798.909668,1271.808350,381.399963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.863098,914.605652,108.036453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,670.501465,910.465881,128.926117,690.213013,999.351074,174.210068,,,,798.825745,1271.632324,381.617889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.387756,914.678284,107.798004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,670.661133,910.326538,128.915070,690.446411,999.168274,174.182495,,,,798.764587,1271.488647,381.753601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.626160,914.702087,107.632103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,670.835815,910.178711,128.815475,690.918518,999.190063,173.972046,,,,798.677002,1271.335205,381.872467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.586426,914.777161,107.375237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,671.005066,910.108704,128.579330,691.389221,999.023621,173.779510,,,,798.626709,1271.101440,381.909363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.647827,914.805481,107.174088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,671.146301,910.067810,128.327682,691.736938,998.820435,173.478867,,,,798.502808,1270.934570,382.052368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.720337,914.788086,106.945862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,671.238464,910.014282,128.061783,692.195251,998.555115,173.171661,,,,798.485779,1270.822510,382.161743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.845581,914.791382,106.751335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,671.356506,909.901428,127.604485,692.535034,998.347290,172.761261,,,,798.442261,1270.541870,382.241180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.958130,914.772461,106.561226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,671.504639,909.825012,127.263779,692.660217,997.999573,172.476578,,,,798.464966,1270.393799,382.333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.039368,914.828186,106.414215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,671.611572,909.821960,127.007889,692.793701,997.782959,172.331100,,,,798.481628,1270.222168,382.436371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.138000,914.845886,106.298294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,671.690002,909.934082,126.547363,692.961182,997.717285,172.340836,,,,798.209167,1270.122681,382.677063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.579529,914.693481,106.268578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,671.879272,909.955200,126.189575,693.165894,997.708923,172.419998,,,,798.359131,1269.740723,382.662170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.581482,914.612671,106.175102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,672.058655,909.909973,125.755028,693.311890,997.592896,172.500092,,,,798.388672,1269.543213,382.616241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.391602,914.603943,105.868393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,672.246460,909.896606,125.379089,693.540283,997.533264,172.340805,,,,798.266418,1269.450684,382.620453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.389099,914.629700,105.707771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,672.348022,909.893250,125.157059,693.794495,997.496460,172.221008,,,,798.223938,1269.326050,382.729523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.751282,914.716370,105.313126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,672.498291,909.918701,125.041550,693.911804,997.509277,172.062515,,,,798.249451,1269.107300,382.640747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.139587,914.753113,104.978615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,672.505371,909.995789,124.716675,694.036926,997.476440,171.901825,,,,798.254333,1269.037231,382.721344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.227661,914.758484,104.673996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,672.762878,909.872498,124.504356,694.255737,997.517700,171.637909,,,,798.244812,1268.943481,382.769714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.352173,914.735535,104.529289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,672.989075,909.822693,124.329750,694.357971,997.472534,171.438416,,,,798.261353,1268.825195,382.779327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.388367,914.698120,104.373039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,673.101257,909.887695,124.216446,694.427429,997.536316,171.338272,,,,798.174561,1268.804688,382.768616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.630066,914.734680,103.975639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,673.213867,909.925659,124.105347,694.574646,997.468872,171.092773,,,,798.100769,1268.689331,382.813049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.732300,914.740234,103.687180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,673.348206,909.876404,123.953255,694.793579,997.469788,170.849533,,,,798.113953,1268.609131,382.884064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.769165,914.652771,102.963219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,673.437317,909.791626,123.744995,694.996643,997.389587,170.571930,,,,798.058960,1268.578491,382.915649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.846924,914.621338,102.699715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,673.568665,909.862061,123.585999,695.141235,997.358398,170.341507,,,,798.040222,1268.489624,382.915039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.843567,914.688477,102.604156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,673.655273,909.905701,123.411652,695.330078,997.381287,170.131424,,,,798.093262,1268.333252,382.924835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.999390,914.679077,102.332123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,673.748840,909.899231,123.273155,695.531250,997.217224,169.669846,,,,798.027527,1268.360962,382.960083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.168152,914.746765,102.168907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,673.818726,909.913452,123.180672,695.792419,997.230286,169.493530,,,,798.007751,1268.232178,382.975098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.327637,914.762512,102.123070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,673.904785,909.910461,122.959763,695.830811,997.220459,169.457535,,,,797.917236,1268.201782,382.980072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.253540,914.790771,102.085464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,673.980469,909.921814,122.763069,696.091797,997.228760,169.313202,,,,797.939392,1268.124390,383.042572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.065674,914.942810,101.723587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,673.999634,909.778625,122.158836,696.178894,997.198669,169.279770,,,,797.986206,1268.031982,383.074707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.947327,915.004822,101.553017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,674.018738,909.918335,121.845985,696.333435,997.146912,169.127625,,,,797.938660,1267.982666,383.135773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.897095,915.059326,101.530540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,673.912354,910.122986,121.462120,696.390198,997.171936,169.038788,,,,798.019897,1267.891235,383.082153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.026855,915.240601,101.265541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,674.027405,910.256104,121.177269,696.465332,997.233582,168.909729,,,,798.073364,1267.784424,383.032593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.207275,915.403198,100.998596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,674.065674,910.369446,120.974525,696.630798,997.314026,168.716080,,,,798.142151,1267.674561,382.966797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.360413,915.545654,100.670143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,674.177551,910.429443,120.724762,696.749817,997.403931,168.534286,,,,798.205933,1267.663940,382.997406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.544250,915.709351,100.302330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,674.286194,910.493774,120.513145,696.803955,997.449585,168.321274,,,,798.244568,1267.662964,382.986877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.834778,915.808655,99.861763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,674.437622,910.502319,120.426460,696.967712,997.527954,168.167328,,,,798.208740,1267.617188,383.106934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.838745,915.877014,99.865044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,674.473938,910.483032,120.401909,697.093323,997.568787,167.985718,,,,798.252808,1267.572388,383.023895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.906189,915.932861,99.862442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,674.524963,910.531860,120.358215,697.242920,997.655396,167.858582,,,,798.412170,1267.537109,383.025146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.968262,915.924255,99.807823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,674.560120,910.553589,120.327835,697.424072,997.750793,167.736404,,,,798.387512,1267.501221,383.080109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.438660,914.667908,99.898537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,674.606750,910.635742,120.300194,697.635071,997.774597,167.688828,,,,798.330505,1267.436768,383.090271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.405579,915.765991,99.525040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,674.685852,910.664185,120.287071,697.934448,997.802246,167.632095,,,,798.496338,1267.420776,383.070221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.393372,916.117920,99.454391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,674.731750,910.683472,120.283867,698.071533,997.684021,167.471451,,,,798.533325,1267.432373,383.053131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.344971,916.164978,99.646896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,674.833496,910.673828,120.179909,698.335144,997.733765,167.554657,,,,798.581665,1267.339478,383.009155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.813965,916.072571,99.010239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,674.877991,910.798584,120.260101,698.573853,997.631653,167.539978,,,,798.594177,1267.296631,383.064789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.720520,916.243103,99.360870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,674.887817,910.860229,120.226288,698.928894,997.612671,167.559418,,,,798.619263,1267.283447,383.068787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.553284,916.326599,99.653542,,,,778.715942,1244.289673,225.965042,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,674.959351,910.863159,120.138351,699.085144,997.563599,167.506241,,,,798.684570,1267.190186,383.015015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.506836,916.394531,99.726730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,674.989441,910.934692,119.985962,699.286255,997.574585,167.533646,,,,798.734802,1267.178589,383.047638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.818665,916.361755,99.955185,,,,,,,778.776184,1244.171387,226.006439,,,,,,,,,,,,,,,,,,,,,,,,
206,675.066162,911.093628,119.759659,699.577271,997.485779,167.361771,,,,798.807007,1267.100952,383.070648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.673950,916.486572,99.967903,,,,,,,778.893188,1244.148315,225.992477,,,,,,,,,,,,,,,,,,,,,,,,
207,674.939575,911.009583,119.944107,699.908630,997.415161,167.381546,,,,798.841614,1267.061523,383.089722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.555908,916.723145,99.843163,,,,,,,778.928162,1244.179443,226.072266,,,,,,,,,,,,,,,,,,,,,,,,
208,675.179077,911.306763,119.602394,699.986511,997.484680,167.298584,,,,798.945862,1267.058350,383.362000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.555847,916.831177,99.825829,,,,,,,778.966492,1244.161377,226.204056,,,,,,,,,,,,,,,,,,,,,,,,
209,675.334351,911.410645,119.460770,700.102661,997.534546,167.212601,,,,798.989563,1267.040527,383.456024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.623352,916.895569,99.772881,,,,,,,778.913513,1244.159546,226.258331,,,,,,,,,,,,,,,,,,,,,,,,
210,675.321777,911.425415,119.514694,700.284729,997.530823,167.213959,,,,799.146423,1267.011841,383.461700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.963623,916.934570,99.580170,,,,,,,778.943970,1244.136963,226.281479,,,,,,,,,,,,,,,,,,,,,,,,
211,675.399170,911.416077,119.463066,700.410461,997.579163,167.229263,,,,799.107666,1267.042236,383.534668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.070313,916.947510,99.494774,,,,,,,779.089478,1244.109009,226.167618,,,,,,,,,,,,,,,,,,,,,,,,
