Präzision01159
Date:,2025/04/23
Time:,14:08:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
148,654.620117,901.167419,154.768951,736.051147,987.151978,168.873169,,,,683.983398,898.245850,153.767609,,,,858.168701,1221.111572,249.902100,,,,,,,,,,915.182129,1199.051147,386.347717
149,654.627747,901.160217,153.981873,736.210876,987.248596,168.357773,,,,684.281921,898.303467,152.615295,,,,858.100098,1221.115234,249.693115,,,,,,,,,,915.070679,1199.069214,386.231110
150,655.014832,901.217224,152.061462,736.043213,987.200623,167.728546,,,,684.322144,898.515442,152.121643,,,,858.118042,1220.979614,249.473755,,,,,,,,,,915.269531,1198.878540,385.893646
151,655.259583,901.269531,151.017197,735.891174,987.172363,167.265045,,,,684.253052,898.534363,151.552963,,,,857.997070,1220.891724,249.192825,,,,,,,,,,915.381226,1198.878906,385.672363
152,655.154480,901.299500,150.672363,735.841003,987.194458,166.936401,,,,684.069885,898.363708,151.112823,,,,857.842041,1220.780518,248.976639,,,,,,,,,,915.302979,1198.810303,385.531921
153,654.866028,901.244507,150.409454,735.746582,987.111023,166.563049,,,,683.871582,898.175232,150.701797,,,,857.629456,1220.752075,248.837555,,,,,,,,,,915.113647,1198.864624,385.426025
154,654.615601,901.244812,150.092941,735.474854,986.982239,166.265350,,,,683.653687,898.179443,150.264465,,,,857.535461,1220.616455,248.722534,,,,,,,,,,915.096741,1198.899902,385.338776
155,654.757080,901.160950,149.363724,735.621338,986.942139,165.618896,,,,683.577393,898.022644,149.647095,,,,857.853943,1220.409302,248.384079,,,,,,,,,,914.947449,1198.818970,385.279053
156,654.791260,901.206299,148.825394,735.625732,986.896973,165.136215,,,,683.455200,898.071533,148.949936,,,,857.876099,1220.311523,248.091461,,,,,,,,,,914.911499,1198.716553,385.156616
157,654.434448,901.213013,148.514084,735.630920,986.785034,164.614365,,,,683.357544,898.299011,148.304062,,,,857.786133,1220.148193,247.976685,,,,,,,,,,914.678162,1198.708130,384.836609
158,654.108276,901.238770,148.193176,735.684875,986.675476,164.050262,,,,683.529724,898.308594,147.623093,,,,857.674316,1220.041870,247.901550,,,,,,,,,,914.499573,1198.715576,384.674805
159,653.805420,901.416443,147.299576,735.669617,986.646240,163.717896,,,,683.629517,898.311584,146.917755,,,,857.669556,1219.868042,247.809280,,,,,,,,,,914.264954,1198.647217,384.521820
160,654.024780,901.462585,146.591339,735.564941,986.788086,163.293289,,,,683.500671,898.332214,146.452118,,,,857.613281,1219.759521,247.696960,,,,,,,,,,914.177368,1198.487793,384.471130
161,653.870483,901.549011,146.269699,735.573975,986.873535,162.806747,,,,683.282471,898.406494,146.034348,,,,857.561096,1219.734619,247.538940,,,,,,,,,,914.050110,1198.498413,384.396851
162,653.661072,901.553528,145.809418,735.365356,986.918884,162.427414,,,,683.046753,898.485413,145.573624,,,,857.880432,1219.516968,247.315216,,,,,,,,,,913.900146,1198.425049,384.313354
163,653.714172,901.567383,145.261169,735.219727,986.979614,162.160309,,,,682.726501,896.486572,145.421204,,,,857.748779,1219.437378,247.277176,,,,,,,,,,913.705750,1198.441895,384.287079
164,653.686157,901.588623,144.840790,735.135315,986.937683,162.024292,,,,682.680420,898.011475,144.830978,,,,857.643250,1219.368652,247.211899,,,,,,,,,,913.555237,1198.358521,384.259399
165,653.602173,901.610901,144.582672,734.918396,986.827148,161.698868,,,,682.646790,898.750122,144.211914,,,,857.705627,1219.250977,247.114914,,,,,,,,,,913.432068,1198.270142,384.058655
166,653.388306,901.545288,144.372940,734.817200,986.758057,161.370926,,,,682.618591,898.795654,143.941360,,,,857.702942,1219.214844,246.972229,,,,,,,,,,913.337708,1198.232178,383.965759
167,653.247437,901.587646,144.085159,734.445129,986.926392,161.623642,,,,682.564880,898.660889,143.602448,,,,857.723755,1219.114746,246.863403,,,,,,,,,,913.271912,1198.234009,383.921082
168,653.166687,901.733398,143.516220,734.551941,986.746033,161.129822,,,,682.472473,898.584229,143.377777,,,,857.787109,1218.997070,246.761368,,,,,,,,,,913.188538,1198.183838,383.873596
169,653.212402,901.792419,143.060257,734.647827,986.720825,160.772507,,,,682.340942,898.576477,143.111710,,,,857.804321,1218.983765,246.652283,,,,,,,,,,912.987061,1198.227051,383.786438
170,653.251160,901.888184,142.263962,734.592102,986.666443,160.297119,,,,682.235840,898.549072,142.686584,,,,857.730225,1218.911865,246.552261,,,,,,,,,,912.983643,1198.102051,383.691833
171,653.310303,901.940491,141.811539,734.548523,986.642151,160.156982,,,,682.114502,898.599609,142.167114,,,,857.680176,1218.902832,246.539841,,,,,,,,,,912.832581,1198.062012,383.705475
172,653.066528,901.884766,141.661804,734.480774,986.538513,160.038895,,,,682.221497,898.534363,141.740646,,,,857.646851,1218.958618,246.434799,,,,,,,,,,912.575500,1198.104004,383.731567
173,653.051636,901.839233,141.114395,734.652405,986.614685,159.640488,,,,682.538086,898.434692,140.902725,,,,857.622375,1218.925293,246.392807,,,,,,,,,,912.383240,1198.124756,383.743011
174,653.285706,901.879456,140.455658,734.698730,986.533752,159.148819,,,,682.588562,898.580505,140.293457,,,,857.541199,1218.905396,246.328018,,,,,,,,,,912.605469,1198.062378,383.615845
175,653.431213,901.821228,140.024338,734.854004,986.568970,158.803299,,,,682.624512,898.564819,139.836578,,,,857.526855,1218.832642,246.173004,,,,,,,,,,912.604492,1198.077759,383.483185
176,653.381104,901.867920,139.802505,734.919983,986.758301,158.295395,,,,682.626465,898.780823,139.409042,,,,857.448914,1218.883911,246.056656,,,,,,,,,,912.480896,1198.103027,383.443878
177,653.472046,901.828552,139.845261,734.997009,986.818115,157.804474,,,,682.530884,898.915466,138.902161,,,,857.350769,1218.898438,245.991104,,,,,,,,,,912.438110,1198.081177,383.383240
178,653.398682,901.850647,139.229095,734.888428,986.936829,157.687653,,,,682.572327,898.990540,138.569046,,,,857.270569,1218.923096,245.899506,,,,,,,,,,912.402344,1198.111816,383.366516
179,653.541443,901.808167,138.555130,734.976929,986.960022,157.313919,,,,682.597412,898.969788,138.164886,,,,857.077698,1219.002686,245.770599,,,,,,,,,,912.308899,1198.199829,383.426758
180,653.516907,901.917175,137.524658,734.924622,987.003845,156.987350,,,,682.540405,898.900696,137.713715,,,,857.088623,1218.981445,245.713745,,,,,,,,,,912.236389,1198.131104,383.376984
181,653.704651,902.008484,136.833359,734.990845,986.941467,156.796326,,,,682.623291,898.849182,137.107437,,,,856.914673,1219.003296,245.613007,,,,,,,,,,912.058105,1198.198364,383.278595
182,653.840027,902.017761,136.035233,734.930603,986.767944,156.456482,,,,682.799805,898.809814,136.651672,,,,856.872803,1218.923584,245.512970,,,,,,,,,,912.058411,1198.206421,383.359467
183,654.269165,901.967834,135.338898,734.830505,986.773621,156.055893,,,,682.958191,898.775696,135.889557,,,,856.798157,1218.884277,245.417007,,,,,,,,,,911.978577,1198.215698,383.254242
184,654.223022,902.091492,134.849075,734.823608,986.820374,155.701141,,,,682.794739,898.940918,135.239548,,,,856.646606,1219.020630,245.086304,,,,,,,,,,911.954102,1198.207153,383.294006
185,653.977356,902.174316,134.701385,734.884338,986.749146,155.347000,,,,683.031067,899.037292,134.724869,,,,856.556152,1219.024292,245.009354,,,,,,,,,,911.920166,1198.234253,383.309998
186,654.082825,902.233459,134.071533,735.108643,986.830078,154.575455,,,,683.389893,899.165161,134.055145,,,,856.435730,1218.989502,244.994537,,,,,,,,,,911.834045,1198.193726,383.298431
187,654.394775,902.254944,133.217163,735.302246,986.932861,153.790253,,,,683.359863,899.213074,133.386688,,,,856.318054,1218.952271,244.963623,,,,,,,,,,911.757690,1198.161621,383.327667
188,654.876526,902.364807,132.229553,735.553833,987.088196,153.111069,,,,683.030090,899.310669,132.523666,,,,856.195251,1218.847290,244.839600,,,,,,,,,,911.684021,1198.183105,383.259521
189,655.113892,902.494202,131.409149,735.686340,986.949097,152.528107,,,,683.045288,899.356873,131.930084,,,,856.169250,1218.800659,244.736008,,,,,,,,,,911.704407,1198.181763,383.208496
190,655.182678,902.582458,130.922913,735.777466,987.005615,152.260086,,,,683.448486,899.307800,131.209412,,,,855.994507,1218.682739,244.639648,,,,,,,,,,911.704224,1198.151733,383.155914
191,654.754456,902.520142,130.348541,735.818909,987.012817,151.951950,,,,683.889954,899.528625,130.222153,,,,855.647766,1218.569458,244.545944,,,,,,,,,,911.627136,1198.164673,383.225372
192,654.607849,902.497192,130.071365,735.785950,987.088257,151.354614,,,,683.772583,899.674438,129.363083,,,,855.617981,1218.580566,244.443130,,,,,,,,,,911.389160,1198.180298,383.280975
193,654.829834,902.444397,129.453949,735.858704,987.077209,150.659470,,,,683.848938,899.818787,128.678940,,,,855.448059,1218.399658,244.283981,,,,,,,,,,911.402832,1198.138550,383.194550
194,655.295715,902.320679,128.680237,736.003357,987.230164,149.849625,,,,684.060730,899.695740,127.882843,,,,855.318909,1218.333984,244.249054,,,,,,,,,,911.485474,1198.055786,383.124969
195,655.414490,902.260132,128.191010,736.031799,987.433838,148.645416,,,,684.343811,899.659912,126.907104,,,,855.354370,1218.245850,244.198074,,,,,,,,,,911.551086,1197.997803,383.098358
196,655.481567,902.207153,127.786781,736.352478,987.409973,147.871475,,,,684.770996,899.964172,125.242615,,,,855.196899,1218.206787,244.174698,,,,,,,,,,911.485535,1197.978027,383.081360
197,655.303711,902.329834,127.679527,736.731873,987.410095,146.885361,,,,685.231873,900.299927,124.145638,,,,855.374756,1217.926758,244.221832,,,,,,,,,,911.340271,1197.986450,383.083008
198,655.866211,902.213379,126.264137,737.041565,987.454041,146.179871,,,,685.656860,900.233032,123.391541,,,,855.160706,1217.914795,244.175522,,,,,,,,,,911.379883,1198.060791,382.936096
199,656.524231,902.002380,125.047241,737.272522,987.574097,145.533127,,,,686.057678,900.035278,122.560486,,,,855.005676,1217.838989,244.140427,,,,,,,,,,911.516663,1198.016724,382.813324
200,656.838867,901.740967,124.163513,737.326355,987.578857,144.733749,,,,686.669739,900.060547,121.339249,,,,854.810913,1217.727905,244.046295,,,,,,,,,,911.386414,1197.935425,382.938080
201,657.646423,901.657654,123.106094,737.547729,987.703735,143.597137,,,,687.024048,900.442871,119.921799,,,,854.762146,1217.578369,244.034958,,,,,,,,,,911.254272,1197.892700,382.982666
202,658.219482,901.578247,121.863922,738.478333,987.864929,142.048965,,,,686.861511,900.316833,118.954315,,,,854.704224,1217.428589,243.993332,,,,,,,,,,911.171021,1197.902588,383.050537
203,658.732239,901.385132,121.161636,738.911072,987.942078,140.976807,,,,687.566406,900.036255,118.051285,,,,854.817627,1217.248657,244.016785,,,,,,,,,,911.321594,1197.930786,382.750549
204,659.056335,901.127441,120.832146,738.928772,987.980347,140.471146,,,,688.300354,900.180664,117.040497,,,,854.651428,1217.184937,243.933136,,,,,,,,,,911.298950,1197.887695,382.583221
205,659.039185,900.760986,120.902924,738.814575,988.105530,140.110947,,,,687.763062,900.078247,116.019554,,,,854.551941,1217.054443,243.879471,,,,,,,,,,911.180908,1197.871582,382.522888
206,659.271545,900.380676,120.677155,738.998291,988.042297,139.654633,,,,688.263306,900.091125,115.143829,,,,854.560120,1216.938477,243.903900,,,,,,,,,,911.125977,1197.909424,382.402405
207,659.526367,900.114136,120.273354,739.553284,988.050354,138.448105,,,,688.581970,900.165222,114.390968,,,,854.388428,1216.933594,243.818420,,,,,,,,,,910.989319,1197.941772,382.353210
208,659.898865,899.964600,119.592712,739.916504,988.180786,137.372528,,,,689.192261,899.987854,113.255974,,,,854.349182,1216.832031,243.780624,,,,,,,,,,910.892700,1197.918335,382.256744
209,660.345703,899.785522,118.773605,739.987488,988.036133,136.756546,,,,689.603638,900.015808,111.954559,,,,854.378052,1216.739014,243.723160,,,,,,,,,,910.795410,1197.931763,382.100159
210,660.695618,899.747681,117.156311,740.014893,987.913696,136.365860,,,,689.529541,899.931702,110.985680,,,,854.360168,1216.638184,243.582901,,,,,,,,,,910.706055,1197.919800,382.071533
211,660.921326,899.552185,116.772926,740.105469,987.749695,136.147263,,,,689.551514,899.810669,110.540833,,,,854.203552,1216.579712,243.342255,,,,,,,,,,910.714172,1197.934570,381.981750
212,660.827209,899.259338,116.602715,740.105347,987.642517,135.920685,,,,690.004822,899.889282,109.851013,,,,854.185059,1216.579956,243.225891,,,,,,,,,,910.596130,1197.989502,381.839233
213,660.836975,899.077454,116.158958,740.271301,987.472900,135.615433,,,,690.421875,899.395813,108.618217,,,,854.352722,1216.488159,242.927963,,,,,,,,,,910.533081,1197.928345,381.740387
214,661.218201,898.909546,115.509262,740.369873,987.353394,135.234695,,,,690.585205,899.388184,107.882416,,,,854.501709,1216.413330,242.676758,,,,,,,,,,910.477844,1197.939209,381.655792
215,661.751404,898.778442,114.696587,740.428284,987.289429,134.899338,,,,690.629700,899.416870,107.537033,,,,854.339417,1216.595703,242.353836,,,,,,,,,,910.473999,1197.940552,381.532501
216,661.583557,898.705872,114.668465,740.526794,987.231506,134.661545,,,,690.602600,899.407959,107.405952,,,,854.509094,1216.275513,242.359665,,,,,,,,,,910.360596,1197.944702,381.460754
217,661.296204,898.819519,114.687889,740.578247,987.247498,134.495926,,,,690.500305,899.393738,107.460487,,,,854.419617,1216.302124,242.047821,,,,,,,,,,910.304077,1197.869751,381.397949
218,661.080200,898.939270,114.761337,740.567627,987.240906,134.349579,,,,690.398254,899.396973,107.457260,,,,854.447388,1216.273438,241.859085,,,,,,,,,,910.190613,1197.872559,381.246429
219,661.009460,898.937439,114.759766,740.729370,987.156067,134.087708,,,,690.253540,899.363037,107.493156,,,,854.450134,1216.181885,241.640076,,,,,,,,,,910.155029,1197.878052,381.024475
220,660.716309,899.046631,114.675087,740.612915,987.156860,134.024567,,,,690.115295,899.377197,107.520981,,,,854.595215,1216.019653,241.427185,,,,,,,,,,910.119385,1197.847168,381.065735
221,660.619202,899.017456,114.667587,740.592590,987.048767,133.964355,,,,690.209229,899.203979,107.475662,,,,854.673157,1215.939209,241.275681,,,,,,,,,,910.070007,1197.774536,380.890839
222,660.513428,899.016418,114.623497,740.547546,987.124329,133.900024,,,,689.960754,899.244446,107.294365,,,,854.481079,1215.846069,241.043732,,,,,,,,,,910.315552,1197.628174,380.619202
223,660.231445,899.000732,114.653610,740.464233,987.070557,133.864227,,,,689.754028,899.304749,107.530220,,,,854.511414,1215.752808,240.897934,,,,,,,,,,910.229370,1197.642578,380.367157
224,660.152771,898.964111,114.672188,740.429199,987.093140,133.687408,,,,689.538757,899.172607,107.731827,,,,854.485779,1215.682983,240.792297,,,,,,,,,,910.310730,1197.563110,380.266327
225,660.136902,898.956116,114.694473,740.581543,987.062744,133.422974,,,,689.531311,898.983826,107.735748,,,,854.703613,1215.554932,240.653519,,,,,,,,,,910.289673,1197.500488,380.187134
226,660.083252,898.861694,114.636223,740.501038,986.960754,133.557617,,,,689.516724,898.958130,107.626129,,,,854.632507,1215.460938,240.526321,,,,,,,,,,909.440002,1197.642090,380.307861
227,660.095215,898.850159,114.599617,740.424500,986.935303,133.510330,,,,689.499146,898.992310,107.641350,,,,854.685120,1215.455078,240.441238,,,,,,,,,,909.643188,1197.494263,380.133942
228,660.100037,898.846313,114.509026,740.648560,986.825439,133.214264,,,,689.479980,899.053040,107.537354,,,,855.020325,1215.299438,240.322937,,,,,,,,,,910.135437,1197.431396,380.008270
229,660.479553,898.834167,113.906662,740.937500,986.839600,132.858963,,,,689.455139,898.855835,108.112396,,,,855.154114,1215.190552,240.210999,,,,,,,,,,909.904053,1197.474609,379.877594
230,660.194275,898.759460,114.293175,740.983948,986.777893,132.733566,,,,689.597717,898.671875,107.818916,,,,855.039001,1215.232788,240.159927,,,,,,,,,,909.784912,1197.517578,379.903015
231,660.461426,898.708130,113.989166,740.986511,986.711731,132.721329,,,,689.450134,898.859131,107.460922,,,,855.061646,1215.137939,240.109039,,,,,,,,,,909.686523,1197.500244,379.898682
232,660.588379,898.717285,113.851929,740.892944,986.723877,132.487915,,,,689.421082,898.911499,107.394203,,,,855.133911,1215.032715,240.028702,,,,,,,,,,909.719116,1197.474487,379.864441
233,660.180725,898.711304,114.324219,741.145203,986.626892,132.384018,,,,689.451782,898.900940,107.408607,,,,855.189087,1215.005493,239.992706,,,,,,,,,,909.773682,1197.498169,379.780731
234,660.039612,898.699768,114.418037,740.917236,986.812439,132.087570,,,,689.441895,898.866089,107.403000,,,,855.088806,1214.949463,239.979889,,,,,,,,,,909.784546,1197.493042,379.795685
235,660.155029,898.609558,114.258713,740.896545,986.795288,131.977264,,,,689.394226,898.790527,107.834450,,,,855.092102,1214.817871,239.907333,,,,,,,,,,909.682739,1197.521240,379.770203
236,660.210449,898.614441,114.293228,740.937622,986.756470,131.943756,,,,689.517212,898.670898,107.452972,,,,855.123535,1214.788208,239.897278,,,,,,,,,,909.770264,1197.503052,379.672638
237,660.204529,898.647217,114.222557,740.960144,986.779968,131.858688,,,,689.514099,898.774719,107.327492,,,,855.090393,1214.814453,239.818161,,,,,,,,,,909.684998,1197.476807,379.688019
238,660.212341,898.600464,114.131905,740.898987,986.910217,131.787109,,,,689.538025,898.697571,107.299835,,,,854.971191,1214.695557,239.816254,,,,,,,,,,909.795776,1197.473877,379.666840
239,660.257385,898.636230,114.087585,740.750977,986.970459,131.657516,,,,689.559753,898.748901,107.309662,,,,854.957397,1214.672974,239.755386,,,,,,,,,,909.677246,1197.515869,379.665771
240,660.244629,898.624939,114.110619,740.733948,986.979553,131.550735,,,,689.534607,898.770630,107.321487,,,,854.951904,1214.596191,239.744339,,,,,,,,,,909.635376,1197.504150,379.691132
241,660.338867,898.538391,113.977219,740.712097,986.996094,131.524536,,,,689.658936,898.950012,107.142143,,,,854.677124,1214.621094,239.761810,,,,,,,,,,909.514587,1197.579712,379.701324
242,660.269104,898.576233,113.894501,740.649841,987.109863,131.492294,,,,689.762756,898.949280,107.049316,,,,854.806030,1214.578247,239.789108,,,,,,,,,,909.416870,1197.597168,379.753113
243,660.281555,898.584534,113.812752,740.580444,987.197937,131.399353,,,,689.699768,898.968872,107.047516,,,,854.737366,1214.675415,239.728790,,,,,,,,,,908.962830,1197.678223,380.062134
244,660.326721,898.584473,113.864830,740.478821,987.245361,131.339127,,,,689.641235,899.029846,107.010788,,,,854.651184,1214.726929,239.768570,,,,,,,,,,909.262268,1197.579590,379.888306
245,660.285522,898.678406,113.796944,740.421814,987.269104,131.323212,,,,689.698975,899.055359,107.088783,,,,854.380249,1214.719849,239.910019,,,,,,,,,,909.515015,1197.595093,379.715515
246,660.308105,898.593079,113.871147,740.324036,987.396912,131.196487,,,,689.708374,899.050720,107.101273,,,,854.257690,1214.801758,239.937363,,,,,,,,,,909.518005,1197.611328,379.774902
247,660.263855,898.562134,113.911415,740.326904,987.417603,131.214615,,,,689.648499,899.093567,107.056221,,,,854.380859,1214.813477,239.957993,,,,,,,,,,909.437317,1197.644409,379.859436
248,660.261047,898.651611,113.827370,740.232117,987.532043,131.228348,,,,689.663635,899.061279,107.065254,,,,854.169189,1214.847900,239.960098,,,,,,,,,,909.494873,1197.695435,379.896790
249,660.320679,898.643066,113.730530,740.214111,987.569397,131.221634,,,,689.639343,899.146851,107.027924,,,,854.066589,1214.902344,239.974533,,,,,,,,,,909.356445,1197.716431,379.930817
250,660.363403,898.585144,113.662376,740.209534,987.633484,131.242752,,,,689.658325,899.185425,106.979454,,,,853.983398,1214.928101,240.033875,,,,,,,,,,908.772522,1197.865112,380.280548
251,660.355835,898.552734,113.666130,740.191101,987.628784,131.198380,,,,689.665710,899.180908,107.016251,,,,854.011353,1214.980469,240.039917,,,,,,,,,,908.526917,1197.975342,380.489288
252,660.352600,898.562012,113.670906,740.189148,987.674988,131.136627,,,,689.725342,899.160889,107.076042,,,,854.027100,1214.984741,240.065506,,,,,,,,,,908.831299,1197.823975,380.209198
253,660.346924,898.554504,113.678284,740.159119,987.692749,131.113708,,,,689.778259,899.151550,106.993362,,,,853.888428,1215.032349,240.191284,,,,,,,,,,909.139587,1197.881714,380.172028
254,660.413879,898.515015,113.692039,740.170898,987.707947,131.158142,,,,689.724976,899.114929,106.915962,,,,853.815857,1215.037231,240.283951,,,,,,,,,,909.026489,1197.956177,380.270203
255,660.469055,898.429077,113.656815,740.146484,987.722168,131.228333,,,,689.765747,899.110046,106.961861,,,,853.704956,1215.018555,240.355453,,,,,,,,,,908.942871,1198.018066,380.372345
256,660.433411,898.406555,113.683968,740.127136,987.707153,131.216339,,,,689.798828,899.049255,106.938332,,,,853.633301,1214.989258,240.385117,,,,,,,,,,908.846558,1197.938110,380.847382
257,660.446045,898.348755,113.615005,740.092590,987.738281,131.188385,,,,689.798889,899.042664,106.955788,,,,853.416504,1215.036377,240.424316,,,,,,,,,,908.638855,1197.986938,380.974976
258,660.490662,898.324707,113.615005,740.106201,987.705627,131.205673,,,,689.818970,899.062012,106.956406,,,,853.319580,1215.061768,240.557495,,,,,,,,,,908.358643,1198.039917,380.930237
259,660.487183,898.322571,113.595230,740.087158,987.778015,131.152267,,,,689.891479,899.016113,106.791512,,,,853.338196,1214.989502,240.594986,,,,,,,,,,908.263977,1198.166626,381.027161
260,660.489136,898.324524,113.541138,740.026184,987.799927,131.113800,,,,689.877197,899.026550,106.848885,,,,853.264343,1214.991821,240.635513,,,,,,,,,,908.257690,1198.211060,381.084045
261,660.464844,898.239136,113.531212,739.862183,987.858643,131.303528,,,,689.908936,899.011230,106.755196,,,,853.166016,1214.940918,240.765457,,,,,,,,,,908.136475,1198.296265,381.078552
262,660.548218,898.247925,113.471001,739.813965,987.838745,131.395508,,,,689.918518,898.969238,106.728600,,,,852.659485,1214.976807,241.218872,,,,,,,,,,908.085754,1198.284302,381.028229
263,660.519714,898.192627,113.453896,739.788086,987.882751,131.396790,,,,689.920288,898.952759,106.712173,,,,852.782532,1214.904053,241.114960,,,,,,,,,,908.145569,1198.386841,381.133820
264,660.615173,898.184937,113.424248,739.704529,987.935364,131.332108,,,,689.916016,899.003662,106.730225,,,,852.837341,1214.849121,241.063583,,,,,,,,,,908.086426,1198.501709,381.231781
265,660.654114,898.180237,113.439247,739.625366,987.996338,131.293137,,,,689.927368,899.026672,106.733376,,,,852.826416,1214.595703,241.159836,,,,,,,,,,907.932739,1198.506226,381.210968
266,660.653259,898.173828,113.418930,739.606140,987.950378,131.435699,,,,689.935303,899.072449,106.721207,,,,852.939148,1214.511597,241.196304,,,,,,,,,,907.949280,1198.500977,381.225067
267,660.565552,898.193726,113.372360,739.557068,988.028809,131.469330,,,,689.935486,899.082581,106.715538,,,,852.825928,1214.563232,241.221542,,,,,,,,,,907.940613,1198.594727,381.261047
268,660.575806,898.199829,113.380592,739.543030,988.052246,131.452774,,,,689.906433,899.094238,106.714729,,,,852.611511,1214.440552,241.536942,,,,,,,,,,907.961670,1198.623291,381.331299
269,660.780090,898.223450,113.259613,739.545959,988.050415,131.445786,,,,689.945007,899.071228,106.680656,,,,852.548828,1214.375854,241.654114,,,,,,,,,,907.883606,1198.691406,381.367767
270,660.639160,898.211975,113.325722,739.531738,988.018616,131.505371,,,,689.964783,899.089539,106.704041,,,,852.461975,1214.385864,241.679169,,,,,,,,,,907.865112,1198.714722,381.340363
271,660.601807,898.223511,113.449310,739.532837,988.099426,131.486496,,,,689.950256,899.085571,106.713631,,,,852.823914,1214.668945,241.073242,,,,,,,,,,907.908203,1198.721313,381.381989
272,660.799255,898.212891,113.287727,739.495911,988.108093,131.481949,,,,689.903198,899.098877,106.743141,,,,852.743591,1214.436768,241.411194,,,,,,,,,,907.795898,1198.811523,381.434387
273,660.675842,898.213562,113.376221,739.445984,988.150879,131.440552,,,,689.924683,899.123596,106.719101,,,,852.345520,1214.385132,241.716248,,,,,,,,,,907.840576,1198.807739,381.494263
274,660.545288,898.199524,113.433411,739.442871,988.177368,131.453964,,,,689.968811,899.093445,106.707191,,,,852.257446,1214.454956,241.831467,,,,,,,,,,907.797913,1198.789917,381.522064
275,660.586731,898.176025,113.504211,739.457947,988.155334,131.447220,,,,689.976990,899.081604,106.709801,,,,852.247253,1214.359985,241.801132,,,,,,,,,,907.825500,1198.803833,381.508453
276,660.619446,898.176270,113.576950,739.428162,988.172668,131.440369,,,,689.965027,899.090515,106.712044,,,,852.272217,1214.330322,241.764175,,,,,,,,,,907.861450,1198.797363,381.493652
277,660.583130,898.218384,113.443817,739.426758,988.172302,131.417068,,,,689.956360,899.131836,106.836174,,,,852.327271,1214.320923,241.691681,,,,,,,,,,907.872009,1198.871704,381.512390
278,660.588379,898.225037,113.370697,739.429871,988.171143,131.412689,,,,689.922119,899.130920,106.899811,,,,852.358337,1214.324097,241.694824,,,,,,,,,,907.815063,1198.890015,381.471893
279,660.666565,898.207214,113.359924,739.455688,988.163269,131.421066,,,,689.953796,899.091553,106.743050,,,,852.194641,1214.465088,241.772415,,,,,,,,,,907.746948,1198.913086,381.482147
280,660.663635,898.232239,113.420662,739.434753,988.169250,131.415909,,,,689.964905,899.091858,106.695999,,,,852.152954,1214.404663,241.788727,,,,,,,,,,907.832397,1198.885376,381.531555
281,660.829102,898.249451,113.180847,739.428589,988.171265,131.414612,,,,689.962891,899.138672,106.698219,,,,852.190125,1214.376465,241.796799,,,,,,,,,,907.836731,1198.898682,381.533844
282,660.731079,898.209351,113.414078,739.474792,988.171570,131.416260,,,,689.947144,899.097046,106.707695,,,,852.246582,1214.347290,241.781586,,,,,,,,,,907.805298,1198.913086,381.541931
283,660.685120,898.240540,113.453201,739.507263,988.171204,131.347443,,,,689.958801,899.088623,106.713013,,,,852.123657,1214.388550,241.812622,,,,,,,,,,907.792542,1198.914185,381.549011
284,660.648804,898.209106,113.474617,739.529419,988.173767,131.329285,,,,689.971924,899.083374,106.712341,,,,852.155945,1214.324951,241.879761,,,,,,,,,,907.793030,1198.912842,381.549530
285,660.694641,898.259888,113.382439,739.534851,988.160522,131.312515,,,,689.987854,899.092712,106.710945,,,,852.225342,1214.330811,241.778931,,,,,,,,,,907.774170,1198.921875,381.557068
286,660.716980,898.262268,113.398148,739.555359,988.174133,131.303070,,,,689.989929,899.095947,106.709976,,,,852.267822,1214.319214,241.823013,,,,,,,,,,907.737793,1198.895752,381.575134
287,660.697510,898.257446,113.443581,739.611206,988.180542,131.259613,,,,690.003113,899.106995,106.735878,,,,852.149780,1214.406128,241.782211,,,,,,,,,,907.776062,1198.907227,381.561127
288,660.719971,898.246216,113.474571,739.645813,988.174133,131.258713,,,,690.003296,899.195862,106.670944,,,,852.234558,1214.371216,241.727371,,,,,,,,,,907.799805,1198.913574,381.545593
289,660.738831,898.278381,113.442436,739.668030,988.129883,131.237244,,,,690.001831,899.135193,106.647171,,,,852.229004,1214.393677,241.711365,,,,,,,,,,907.718689,1198.890991,381.614990
290,660.756348,898.225647,113.384392,739.673889,988.109436,131.208008,,,,690.025208,899.107239,106.655075,,,,852.274780,1214.309937,241.701172,,,,,,,,,,907.736389,1198.915649,381.589569
291,660.660217,898.339050,113.414078,739.679077,988.104736,131.181107,,,,690.039734,899.110718,106.654778,,,,852.355835,1214.228149,241.775360,,,,,,,,,,907.824585,1198.908325,381.615540
292,660.737305,898.265564,113.514275,739.689758,988.130005,131.177597,,,,689.981689,899.089661,106.702881,,,,852.363403,1214.219238,241.794144,,,,,,,,,,907.747742,1198.880371,381.616394
293,660.654358,898.336121,113.449356,739.687927,988.084290,131.172775,,,,689.966431,899.080994,106.717003,,,,852.283875,1214.261597,241.780258,,,,,,,,,,907.875000,1198.783936,381.582184
