Präzision01162
Date:,2025/04/28
Time:,11:54:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
174,717.265930,992.312500,147.573898,648.488708,900.099731,121.433701,840.299255,1177.252930,214.927200,861.646606,1157.091553,423.337555,677.742737,909.576416,124.595016
175,717.321106,992.294434,147.507706,648.832520,900.087891,121.106277,840.383972,1177.186523,214.864258,861.643555,1157.104492,423.361969,677.948303,909.472778,124.491737
176,717.433777,992.258301,147.533798,648.926453,900.089783,120.934509,840.453918,1177.155396,214.879135,861.643250,1157.099854,423.345947,677.995605,909.479431,124.342758
177,717.559937,992.155273,147.404678,648.984558,900.004700,120.802162,840.744263,1177.177979,214.763611,861.668274,1157.091797,423.353027,678.066101,909.385010,124.208191
178,717.699036,992.090027,147.336746,649.018433,899.987122,120.734772,840.670410,1177.098022,214.733337,861.705078,1157.005737,423.300842,678.158325,909.391235,124.059021
179,717.787659,992.010925,147.134323,649.230896,899.973083,120.459282,840.394775,1177.068604,214.933899,861.724976,1157.015747,423.228943,678.226624,909.370605,123.854050
180,717.825867,991.990845,146.935822,649.337646,900.047180,119.969116,840.387207,1177.023560,214.958298,861.823425,1157.016968,423.191864,678.221802,909.321838,123.657600
181,717.944641,991.887756,146.559601,649.543091,900.097107,119.650513,840.655457,1177.017700,214.763123,861.819641,1157.038696,423.165039,678.223206,909.329102,123.453369
182,718.087585,991.769287,146.008972,649.602295,900.116699,119.497841,840.845459,1176.937012,214.550797,861.859985,1156.951416,423.133423,678.266418,909.325745,123.483124
183,718.423401,991.737915,145.654602,649.016785,899.518555,120.364502,840.800842,1176.892456,214.668167,861.851013,1156.934692,423.101898,678.281982,909.314331,123.151268
184,718.602234,991.691345,145.394882,648.716187,899.325073,120.763359,840.688171,1176.816284,214.735779,861.841248,1156.973877,423.085938,678.290527,909.308167,122.885994
185,718.569763,991.726318,145.282639,648.952454,899.489136,120.466148,840.828857,1176.818970,214.603317,861.854431,1156.866821,423.076874,678.312805,909.356873,122.710182
186,718.660767,991.678650,145.123016,649.584106,899.894775,119.480286,840.742920,1176.801514,214.654388,861.856995,1156.845703,423.075287,678.353394,909.442993,122.528191
187,718.757263,991.669434,144.851685,649.990356,900.120544,118.765762,840.938110,1176.845093,214.488251,861.856262,1156.851074,423.076202,678.420898,909.392090,122.349495
188,718.826660,991.505432,144.883667,649.785034,899.848938,118.981224,841.051514,1176.772827,214.376022,861.893555,1156.781372,422.986664,678.465027,909.414368,122.122139
189,719.027222,991.545532,144.681534,649.533325,899.664368,119.331917,841.122986,1176.759521,214.311905,861.992188,1156.784546,422.956665,678.562500,909.454956,121.902222
190,719.231018,991.499512,144.441147,649.408020,899.601440,119.460831,841.170959,1176.774170,214.288223,861.977722,1156.775513,422.923889,678.527649,909.453979,121.627914
191,719.331421,991.452698,144.426849,649.459778,899.549072,119.357254,841.164734,1176.798828,214.250473,861.940735,1156.783936,422.936432,678.891357,909.518372,121.247276
192,719.363770,991.375854,144.340485,649.504150,899.548950,119.258408,841.476990,1176.938599,214.337662,862.010620,1156.723145,422.862091,679.136475,909.538208,120.982689
193,719.497437,991.267395,144.325134,649.600586,899.620667,119.161324,841.370667,1176.841187,214.190475,862.058777,1156.698120,422.838837,679.495605,909.540405,120.570999
194,719.600342,991.254333,144.336502,649.690979,899.661804,119.115387,841.852539,1176.675537,213.466019,862.067688,1156.713013,422.803802,679.730347,909.562439,120.309006
195,719.754639,991.122253,144.181976,649.811768,899.644897,118.956375,841.654785,1176.727661,213.832016,862.070251,1156.715820,422.798248,679.670410,909.448547,120.364426
196,720.046265,991.117249,143.911987,649.950745,899.627563,118.762955,841.491577,1176.767212,214.088943,862.074829,1156.616333,422.794281,680.096008,909.526306,120.137634
197,720.380615,991.126404,143.671066,650.349365,899.737366,118.328690,841.487061,1176.762207,214.090515,862.196106,1156.607666,422.766815,679.985535,909.313660,120.270432
198,720.604858,991.041504,143.593872,650.581299,899.735901,117.988068,841.567627,1176.755493,214.057648,862.217834,1156.630615,422.790009,680.041321,909.200500,120.189209
199,720.853821,990.967346,143.419144,650.960144,899.790344,117.556190,841.651855,1176.761475,214.037872,862.234558,1156.542725,422.746063,680.151855,909.155518,120.006828
200,721.122192,990.879883,143.294983,651.191772,899.740540,117.308846,841.681824,1176.778931,213.992889,862.286316,1156.528320,422.674500,680.249451,909.060303,119.953400
201,721.338257,990.768982,143.234344,651.475891,899.720459,116.735008,841.719727,1176.689575,213.985016,862.263855,1156.528564,422.738159,680.408264,908.982361,119.865761
202,721.526733,990.789307,143.085556,651.706787,899.683838,116.410973,841.768616,1176.782837,213.949982,862.289978,1156.437866,422.677429,680.467346,908.893372,119.569717
203,721.768127,990.747559,143.067642,651.855042,899.716919,116.258553,841.799011,1176.722412,213.894348,862.415100,1156.391602,422.643005,680.600220,908.882141,119.366776
204,722.033875,990.663086,142.931763,651.971741,899.731323,116.062828,841.828552,1176.696411,213.868332,862.396057,1156.392700,422.694946,680.706909,908.905579,119.049461
205,722.241638,990.657776,142.884506,652.072998,899.770081,116.014938,841.939392,1176.700317,213.894592,862.319092,1156.013672,423.094574,680.657227,908.998596,118.642708
206,722.450500,990.602539,142.741669,652.581787,899.709473,115.568039,841.676208,1176.681030,214.218246,862.206238,1155.946045,423.244598,680.703918,908.971680,118.426422
207,722.706665,990.520386,142.619995,652.572327,899.809998,115.267464,841.553040,1176.673706,214.331940,862.382690,1156.111206,422.854706,680.882446,909.079651,118.299988
208,722.905151,990.447388,142.553818,652.509583,899.836914,115.332733,841.937622,1176.691406,214.039825,862.600647,1156.076904,422.652283,680.967590,909.048950,118.188881
209,723.162842,990.357727,142.463013,652.518127,899.818909,115.381599,841.907898,1176.650146,214.064392,862.620728,1155.995972,422.711853,681.182068,909.156494,117.779510
210,723.390930,990.254272,142.261749,652.562073,899.828369,115.375259,842.134705,1176.692017,213.927307,862.646606,1156.022339,422.662140,681.454285,909.177002,117.436249
211,723.557617,990.235901,142.180527,652.475586,899.659790,115.504997,842.080017,1176.633789,213.913437,862.685425,1155.929565,422.623871,681.630859,909.126587,117.243324
212,723.683838,990.108398,141.944122,652.409546,899.570862,115.677185,842.177063,1176.690918,213.894150,862.688110,1155.974121,422.677582,681.895569,909.094727,116.947884
213,723.725342,989.888550,141.880707,652.365112,899.527832,115.715469,842.307800,1176.731812,213.824997,862.759705,1155.887085,422.705292,682.309204,909.149231,116.363022
214,723.802368,989.776550,141.943512,652.265503,899.456299,115.822189,842.151306,1176.555176,213.843582,862.760864,1155.869629,422.693481,682.140869,909.112061,116.441696
215,723.949402,989.544678,141.902313,652.323914,899.445251,115.788994,842.074219,1176.500000,213.891632,862.779114,1155.861328,422.697845,682.078796,908.997803,116.344490
216,724.160583,989.344238,141.774597,652.365662,899.244690,115.851814,842.314758,1176.592896,213.811417,862.856750,1155.889526,422.667175,682.160522,908.937500,116.238434
217,724.431152,989.241760,141.501541,652.525635,899.386108,115.721649,842.238281,1176.453979,213.785126,862.891357,1155.784424,422.672302,682.294800,908.811584,116.005455
218,724.878784,989.027954,141.117523,652.722900,899.367432,115.705742,842.043274,1176.278931,213.935959,862.767822,1155.768799,422.764984,682.333313,908.666504,115.909363
219,725.172668,988.875305,140.906265,652.810486,899.230103,115.658897,841.966553,1176.277100,214.006912,862.947083,1155.741089,422.719696,682.663940,908.550476,115.634361
220,725.415894,988.785095,140.682678,652.912109,899.198303,115.668274,841.977234,1176.179077,214.000122,863.078125,1155.709839,422.659027,682.530823,908.497803,115.722733
221,725.584961,988.630005,140.603561,653.110657,899.109802,115.373505,842.206726,1176.248657,213.865036,862.932495,1155.564819,422.737762,682.464844,908.415588,115.583443
222,725.847351,988.437195,140.551590,653.182068,898.973022,115.186958,842.281311,1176.166138,213.772614,863.069153,1155.609253,422.617828,682.435303,908.310425,115.403763
223,726.024475,988.266724,140.306686,653.280945,898.791870,114.997925,842.173157,1176.036621,213.746841,863.062744,1155.679810,422.807953,682.642395,908.240601,115.184624
224,726.187866,988.181213,140.081436,653.326111,898.631165,114.906181,842.120056,1175.922852,213.767014,863.114075,1155.594238,422.866760,682.736267,908.074768,114.794136
225,726.482178,988.063965,139.637939,653.349060,898.434753,114.849762,842.070679,1175.808472,213.788910,863.099792,1155.477661,422.757263,682.909668,907.931946,114.337090
226,726.746948,987.892456,139.277237,653.342163,898.328979,114.782417,842.035950,1175.717163,213.707993,863.185974,1155.486084,422.687836,682.948486,907.762451,114.065628
227,727.169189,987.950439,138.470032,654.050964,898.471252,113.771194,842.189758,1175.589111,213.460144,863.163574,1155.453247,422.790009,683.256348,907.669006,113.531891
228,727.298889,987.650269,138.457092,653.925659,898.312500,113.853996,842.054138,1175.401489,213.627762,863.202148,1155.426270,422.864105,683.486938,907.499023,113.169365
229,727.352966,987.538879,138.268509,653.955994,898.186768,113.850258,841.873169,1175.244385,213.679703,863.231873,1155.435913,422.914124,683.741943,907.439819,112.916176
230,727.571533,987.623962,137.692825,654.334717,898.223450,113.386589,841.744629,1175.109863,213.719879,863.227844,1155.324341,422.835968,683.879333,907.179321,112.792099
231,727.807617,987.481323,137.217545,654.602112,898.231567,112.880203,841.734680,1174.912231,213.714783,863.200012,1155.316528,422.871490,683.702209,907.276001,112.337105
232,728.000122,987.273010,137.020630,654.630554,898.190674,112.512283,841.705505,1174.756958,213.712738,863.236755,1155.206909,422.911316,683.916077,907.129272,112.118309
233,728.165466,986.977722,136.849289,654.770813,897.976318,112.358986,841.838501,1174.582397,213.523972,863.363037,1155.180176,422.967102,684.118103,906.978699,112.075287
234,728.556763,986.774902,136.390533,654.824341,897.740662,112.368324,841.790039,1174.444946,213.482071,863.183289,1155.087158,422.840149,684.305969,906.915405,112.410622
235,728.854919,986.665344,136.099579,654.842651,897.685181,112.477821,841.769409,1174.329712,213.476486,863.369568,1155.033569,422.935486,684.402222,906.842163,112.399536
236,729.052734,986.588989,135.911087,654.863281,897.602844,112.471687,842.050354,1174.271606,213.190460,863.387451,1154.928345,422.897675,684.329712,906.659058,112.037323
237,729.139099,986.498840,136.148453,654.896729,897.496765,112.442436,841.777405,1174.012695,213.353958,863.387512,1154.929565,422.956665,684.354553,906.511230,111.864571
238,729.086548,986.233887,136.513092,654.906677,897.387634,112.407043,841.611694,1173.807007,213.239075,863.382935,1154.836182,422.943207,684.409668,906.351563,111.833809
239,729.181335,986.092590,136.519333,655.504395,897.433899,112.057922,841.600830,1173.736206,213.422272,863.415283,1154.825562,423.008911,684.375610,906.171936,111.707741
240,729.353271,985.855713,136.283401,655.374817,897.269714,111.768410,841.659912,1173.636719,213.436203,863.449768,1154.717285,422.878113,684.498169,906.149231,111.482567
241,729.490906,985.790894,136.011322,655.300354,897.088196,111.808403,841.652405,1173.523804,213.414719,863.496643,1154.713501,422.879242,684.695313,906.072144,111.200935
242,729.717590,985.609314,135.905548,655.271423,896.942688,111.858200,841.620911,1173.418945,213.399033,863.541321,1154.695679,422.937836,684.608521,905.942078,111.284500
243,729.863464,985.487915,135.750885,655.269836,896.826477,111.862076,841.559204,1173.351807,213.468826,863.296753,1154.621948,422.885071,684.550293,905.898438,111.321281
244,729.890259,985.498047,135.449860,655.290100,896.828308,111.875153,841.543091,1173.264771,213.519958,863.241577,1154.603516,422.847809,684.580566,905.822510,111.222771
245,729.984619,985.482483,135.359634,655.319397,896.843140,111.828621,841.536865,1173.230225,213.485672,863.537292,1154.505005,422.975861,684.543518,905.784973,111.156036
246,730.084595,985.376160,135.212158,655.360718,896.754578,111.788086,841.493347,1173.141968,213.501007,863.605103,1154.504150,423.046326,684.484985,905.827087,110.964127
247,730.163574,985.369385,135.112350,655.393311,896.733337,111.733559,841.491150,1173.116943,213.473694,863.585571,1154.486938,422.964142,684.572815,905.675964,110.995728
248,730.143616,985.416321,135.067886,655.434387,896.741943,111.679825,841.502869,1173.113403,213.465698,863.442688,1154.471069,422.805786,684.583557,905.627808,110.929657
249,730.223633,985.277405,135.124481,655.534607,896.732239,111.866318,841.509399,1173.123657,213.476089,863.565552,1154.394897,423.017273,684.522644,905.739075,110.824684
250,730.369507,985.302490,134.998764,655.587463,896.600159,112.001541,841.508118,1173.126221,213.479660,863.631104,1154.376221,423.030182,684.586426,905.760437,110.746941
251,730.469421,985.333191,134.912048,655.579529,896.558716,111.925659,841.538513,1173.127319,213.560303,863.322998,1154.391846,422.895508,684.651550,905.672302,110.773529
252,730.474609,985.324524,134.935669,655.603088,896.577820,111.858284,841.499512,1173.102051,213.490204,863.599426,1154.374878,423.081299,684.854126,905.653320,110.461838
253,730.533203,985.279236,134.863754,655.784302,896.584534,111.799332,841.512329,1173.125610,213.509216,863.579773,1154.364990,423.011658,684.763428,905.635681,110.447540
254,730.614807,985.263245,134.809006,655.892883,896.608337,111.718918,841.545837,1173.117432,213.526978,863.395813,1154.333862,423.061829,685.000732,905.677063,110.253380
255,730.608704,985.270508,134.816635,656.046265,896.503906,111.665581,841.537842,1173.096191,213.536942,863.334717,1154.390015,423.121521,684.835571,905.657288,110.181099
256,730.712219,985.277161,134.820663,656.218018,896.473999,111.193031,841.563416,1173.102417,213.520065,863.420776,1154.329712,423.349792,685.008728,905.625793,109.771851
257,730.733643,985.200195,134.805908,656.476135,896.438354,110.898567,841.577026,1173.132324,213.540756,863.420715,1154.333008,423.389862,685.119324,905.545654,109.662842
258,730.738220,985.203369,134.718826,656.646301,896.235291,110.862183,841.618286,1173.150513,213.503586,863.371033,1154.288452,423.235474,685.324768,905.571289,109.464218
259,730.850708,985.221130,134.677444,656.624573,896.068909,110.943352,841.560120,1173.103760,213.589706,863.461121,1154.316528,423.382874,685.166260,905.341858,109.047867
260,730.875732,985.250427,134.586731,656.695923,896.009033,110.977982,841.523010,1173.099976,213.665787,863.531128,1154.329224,423.463409,685.392639,905.550476,109.084145
261,730.875366,985.284546,134.474426,656.781982,895.986084,110.927643,841.524597,1173.093140,213.635742,863.530151,1154.306885,423.422882,685.437988,905.660950,109.024361
262,730.982117,985.182739,134.523224,656.854797,896.001282,110.877281,841.541992,1173.117432,213.629456,863.387268,1154.293091,423.540924,685.480469,905.705017,108.949112
263,731.027283,985.199341,134.422058,656.932556,895.867920,110.857697,841.513916,1173.111694,213.645905,863.466125,1154.289307,423.500397,685.534302,905.656616,108.824829
264,730.998657,985.230469,134.360733,656.972778,895.862549,110.854416,841.481689,1173.198120,213.709457,863.530212,1154.206787,423.507690,685.589294,905.647705,108.744499
265,731.015198,985.229431,134.364746,657.016113,895.601807,110.937126,841.479736,1173.225830,213.671555,863.541687,1154.196899,423.667358,685.692200,905.615479,108.748611
266,731.325928,985.341003,134.183456,657.132690,895.811523,110.876106,841.463928,1173.199097,213.664139,863.521118,1154.189331,423.656708,685.695374,905.647949,108.670769
267,731.144409,985.264160,134.230637,657.195679,895.906921,110.793343,841.431213,1173.115601,213.677170,863.501953,1154.211060,423.693451,685.708496,905.622803,108.645935
268,731.020081,985.234070,134.341202,657.244202,895.900452,110.871948,841.534546,1173.208130,213.768524,863.519165,1154.167969,423.648956,685.755798,905.628113,108.660706
269,730.984497,985.231262,134.385040,657.299194,895.882263,110.859421,841.540955,1173.234497,213.777054,863.547363,1154.096680,423.710480,685.856995,905.601990,108.656189
270,731.014099,985.234558,134.365372,657.285767,895.843628,110.884087,841.378052,1173.198608,213.753448,863.537659,1154.085449,423.640350,685.819763,905.658875,108.603104
271,731.367859,985.269348,134.112671,657.216675,895.848389,110.927734,841.294250,1173.094727,213.774139,863.570435,1154.080566,423.699432,685.805420,905.677795,108.533371
272,731.307312,985.177734,134.090683,657.097351,895.883789,111.059189,841.256104,1173.060913,213.802963,863.508118,1154.067749,423.678040,685.761597,905.660828,108.511459
273,731.167664,985.146912,134.207413,657.214355,895.873596,110.931152,841.223877,1172.910156,213.836823,863.476135,1154.043701,423.695129,685.778259,905.664063,108.514351
274,731.187500,985.169983,134.232391,657.346008,895.781189,110.848419,841.176453,1172.896729,214.064850,863.506836,1154.098999,423.787994,685.898315,905.615906,108.491966
275,731.225403,985.082153,134.176147,657.311157,895.755981,110.794899,841.087585,1172.884399,214.074860,863.465088,1154.069580,423.705444,685.884949,905.586792,108.459984
276,731.268738,984.972534,134.123062,657.366516,895.802734,110.789536,841.044067,1172.881958,214.070175,863.489197,1153.936157,423.760712,685.813110,905.591553,108.354576
277,731.293396,984.954407,134.095673,657.351440,895.810425,110.788712,840.989197,1172.769653,213.898926,863.567444,1153.966919,423.777924,685.907166,905.550476,108.406532
278,731.645447,984.775513,133.599426,657.357788,895.720154,110.755226,841.012207,1172.767334,214.052307,863.525879,1153.956055,423.794556,685.939331,905.552124,108.231308
279,731.937317,984.662170,133.332230,657.349487,895.719238,110.880096,840.964478,1172.758789,214.086853,863.518738,1153.949219,423.713898,685.890198,905.551208,108.137047
280,732.025146,984.634216,133.294113,657.455444,895.616577,110.844910,840.940552,1172.756714,214.094879,863.522522,1153.953003,423.727600,685.952454,905.556458,108.071243
281,732.047119,984.546265,133.311096,657.557251,895.567932,110.680092,840.931335,1172.726318,214.074509,863.553223,1153.960571,423.670532,685.930054,905.462341,108.031715
282,732.086426,984.545837,133.210464,657.524719,895.534241,110.998344,840.948608,1172.640503,214.050354,863.565796,1153.953125,423.742554,685.979858,905.435059,108.075943
283,732.161499,984.469299,133.136932,657.547729,895.468262,110.973503,840.904358,1172.706177,214.029846,863.573547,1154.008057,423.784027,685.984009,905.424011,108.071480
284,732.244995,984.371033,133.076309,657.576782,895.470215,110.904724,840.875366,1172.667725,214.006851,863.475830,1153.966553,423.680542,685.976135,905.426453,108.061356
285,732.237244,984.415710,133.094025,657.665955,895.469971,110.713013,840.832214,1172.606201,214.026718,863.515991,1153.955933,423.773254,686.061768,905.408630,108.013779
286,732.251953,984.370605,133.093536,657.719177,895.487854,110.807877,840.881531,1172.624390,214.032303,863.553711,1153.987183,423.683563,686.016724,905.388916,108.049057
287,732.516541,984.470764,132.735077,657.670227,895.499329,110.885994,840.842651,1172.615356,214.040726,863.540039,1154.005493,423.766693,686.042175,905.430908,108.000160
288,732.355347,984.376343,132.724899,657.668213,895.452759,110.728752,840.825195,1172.634521,213.975723,863.548706,1153.979736,423.696777,686.005981,905.416199,107.933342
289,732.554688,984.397766,132.598465,657.616089,895.522339,110.985260,840.768494,1172.601440,214.010925,863.480469,1153.941650,423.675018,685.987122,905.451538,107.917755
290,732.472961,984.410461,132.618011,657.583008,895.510864,111.112778,840.783203,1172.607300,213.993073,863.527100,1153.990234,423.691620,685.986694,905.460571,107.921707
291,732.407837,984.324707,132.681625,657.687195,895.478027,110.737457,840.782288,1172.618774,213.985687,863.551941,1153.997437,423.708069,685.992676,905.417542,107.927078
292,732.443726,984.357727,132.618942,657.649536,895.497803,110.972809,840.816040,1172.632202,213.917252,863.568481,1153.963257,423.556122,686.029419,905.389282,107.975967
293,732.484924,984.438843,132.619400,657.682861,895.495789,110.749878,840.799866,1172.673462,213.847855,863.605103,1153.981689,423.544250,685.825073,905.479065,107.780678
294,732.595398,984.290955,132.286407,657.813110,895.625671,110.635033,840.778992,1172.667847,213.839706,863.570190,1153.969360,423.555298,685.923279,905.482178,107.857704
295,732.713989,984.350159,132.354187,657.758057,895.549377,110.659920,840.796326,1172.664917,213.810776,863.541199,1153.999756,423.697083,686.050293,905.423279,107.864807
296,732.645386,984.385559,132.515915,657.708862,895.505493,110.931358,840.843445,1172.672363,213.802170,863.510681,1153.949097,423.478302,685.873779,905.478210,107.650352
297,732.658264,984.295654,132.267227,657.779297,895.484863,110.743599,841.065125,1172.651123,213.601563,863.541260,1153.992310,423.587738,686.014954,905.484131,107.775024
298,732.756775,984.403381,132.399948,657.891052,895.505554,110.893936,841.151001,1172.645020,213.561386,863.558228,1153.973999,423.543823,686.114868,905.445557,107.878159
299,732.810547,984.448975,132.441620,657.901245,895.505554,110.883911,841.119934,1172.620117,213.542374,863.510986,1153.988892,423.654205,686.235291,905.494751,107.784775
300,732.831543,984.442139,132.422913,657.936035,895.527588,110.897949,841.092896,1172.610718,213.542847,863.498291,1153.971436,423.655884,686.139832,905.429688,107.805969
301,732.915710,984.417908,132.405991,657.854431,895.512390,110.957520,840.865601,1172.634521,213.725372,863.360413,1153.950317,423.514130,686.291260,905.497192,107.726479
302,732.954895,984.337219,132.421860,657.980957,895.539551,110.972672,840.776306,1172.536133,213.492523,863.366394,1153.963257,423.544769,686.188599,905.431458,107.736229
303,732.908569,984.319397,132.411285,658.024902,895.507751,110.862617,840.899841,1172.562744,213.394302,863.451538,1153.978760,423.359161,685.986755,905.501831,107.595184
304,732.926025,984.317688,132.388443,657.979675,895.515320,110.845001,840.954712,1172.564209,213.630096,863.581421,1154.016113,423.512909,686.114624,905.459778,107.702164
305,732.932312,984.404297,132.392639,657.983276,895.551331,110.766830,840.923462,1172.636841,213.528549,863.526245,1153.977539,423.456177,686.227661,905.406677,107.806641
306,732.890137,984.347961,132.339218,657.971130,895.511169,110.840012,840.938416,1172.597412,213.605118,863.443481,1153.975098,423.521393,686.246399,905.395508,107.827782
307,732.918152,984.407043,132.287399,657.945801,895.499939,110.906540,840.896973,1172.551025,213.637192,863.465637,1153.981934,423.311401,686.221375,905.412170,107.827637
308,732.952209,984.346741,132.233063,657.971008,895.508728,110.847290,840.874939,1172.551147,213.663635,863.552673,1153.996948,423.283508,686.190979,905.429321,107.779549
309,732.879395,984.331848,132.321655,657.953857,895.516724,110.862747,840.936523,1172.625610,213.484177,863.399048,1153.975342,423.312164,686.197021,905.407776,107.791107
310,732.827820,984.359192,132.581787,657.926392,895.507629,110.884468,840.960938,1172.590454,213.369537,863.378906,1153.984863,423.442505,686.203918,905.438843,107.805016
311,732.811890,984.378906,132.634415,657.895386,895.505554,110.868416,840.859070,1172.660278,213.388138,863.437683,1154.070068,423.275726,685.973206,905.506226,107.593628
312,732.753906,984.303894,132.578979,657.891052,895.498108,110.842812,840.864502,1172.606201,213.358459,863.489685,1154.097778,423.290710,686.120972,905.436401,107.718613
313,732.817993,984.288513,132.471024,657.930359,895.513550,110.840424,840.883667,1172.586914,213.343170,863.468506,1154.091553,423.255951,686.019775,905.496948,107.617874
314,732.873474,984.365295,132.215881,657.984985,895.517944,110.822151,840.880798,1172.566406,213.356293,863.490662,1154.092896,423.196381,686.108459,905.415588,107.712936
315,732.915955,984.375793,132.171326,657.944397,895.487000,110.658562,840.880615,1172.572510,213.350464,863.526917,1154.099731,423.314331,686.141357,905.531372,107.568802
316,732.882141,984.382813,132.188934,657.919739,895.428650,110.781433,840.892517,1172.570679,213.321472,863.548950,1154.130127,423.412354,686.121094,905.578918,107.495674
317,732.885742,984.369690,132.221344,657.902710,895.420227,110.776306,840.890625,1172.589600,213.335632,863.501221,1154.107666,423.302887,685.975647,905.540894,107.532387
318,732.887329,984.370728,132.240112,657.938965,895.509583,110.757324,840.885376,1172.593384,213.344376,863.440002,1154.176270,423.167206,686.107178,905.439392,107.708969
319,732.860535,984.380798,132.219574,657.946533,895.429749,110.676559,841.128052,1172.526733,212.929840,863.477966,1154.137451,423.294189,686.102417,905.503784,107.537605
320,732.866272,984.297913,132.193878,657.951355,895.460388,110.694466,840.921387,1172.568237,213.166702,863.409973,1154.185547,423.237396,686.258057,905.492371,107.644798
321,732.919312,984.215454,132.397217,657.862732,895.426270,110.703133,840.801025,1172.567505,213.320480,863.461609,1154.215820,423.333557,686.171387,905.546753,107.562111
322,732.948792,984.250122,132.181625,657.914246,895.395264,110.667953,840.791199,1172.572510,213.331879,863.471619,1154.201050,423.261353,686.058533,905.567566,107.455612
323,732.860107,984.259094,132.201492,657.916199,895.441895,110.560555,840.797485,1172.570435,213.315506,863.435669,1154.212891,423.269775,686.026245,905.557251,107.423424
324,732.829102,984.267151,132.029739,657.882080,895.438782,110.657669,840.835754,1172.571411,213.293045,863.468811,1154.199829,423.263550,685.924438,905.520081,107.511223
325,732.818359,984.227539,132.086502,657.867615,895.383240,110.569565,840.781677,1172.573364,213.344955,863.404297,1154.284912,423.225403,685.837219,905.486328,107.480759
326,732.805115,984.253662,132.255814,657.915710,895.428406,110.487259,840.742126,1172.512329,213.049896,863.509033,1154.227173,423.336517,685.888062,905.510925,107.516357
327,732.799194,984.265259,132.188675,657.937866,895.447693,110.462372,840.754517,1172.438599,212.892227,863.477173,1154.312622,423.426514,685.820190,905.494080,107.468208
328,732.798645,984.243469,132.320282,657.924316,895.449890,110.500534,840.800720,1172.576904,213.193756,863.438293,1154.351929,423.532898,685.887146,905.514648,107.510574
329,732.841248,984.351624,132.041122,657.866821,895.423889,110.561172,840.756897,1172.593384,213.253983,863.394897,1154.301636,423.328339,685.956787,905.528809,107.553070
330,732.830017,984.384033,131.968140,657.874878,895.408752,110.570236,840.729736,1172.584839,213.302307,863.430176,1154.309692,423.380127,685.932922,905.508057,107.518417
331,732.876587,984.312012,132.154327,657.879517,895.416931,110.589890,840.706360,1172.595703,213.246094,863.374207,1154.355225,423.202515,685.914368,905.511902,107.526154
332,732.882141,984.371460,131.991516,657.950073,895.464111,110.508789,841.030823,1172.550659,212.850937,863.446228,1154.385498,423.266022,685.907715,905.545776,107.503616
333,732.982056,984.639282,131.326828,657.947021,895.435364,110.507874,840.831177,1172.609131,213.085236,863.423340,1154.342773,423.458344,685.911621,905.523193,107.523125
334,733.042725,984.459656,131.688889,657.974182,895.471802,110.481850,840.670654,1172.588989,213.247620,863.381226,1154.402222,423.451111,685.966187,905.510437,107.442383
335,733.031250,984.409302,131.871750,657.946716,895.445618,110.537926,840.680725,1172.592773,213.217438,863.413757,1154.415161,423.385468,685.959290,905.521912,107.492523
336,732.966370,984.389526,131.936157,657.982239,895.414978,110.618179,841.005005,1172.527222,212.813675,863.402283,1154.397217,423.319122,686.036316,905.544495,107.459641
337,732.951477,984.448059,131.769623,657.986755,895.453125,110.697037,841.173401,1172.535889,212.640564,863.422913,1154.321289,423.482819,685.948303,905.506287,107.395493
338,732.886047,984.468018,131.840958,658.034302,895.464050,110.740074,840.761658,1172.577271,213.106888,863.397034,1154.328125,423.472687,685.985535,905.526001,107.417328
339,732.863525,984.484802,131.936905,658.031982,895.472717,110.709862,840.593201,1172.576050,213.264816,863.397339,1154.336670,423.455048,685.933472,905.504883,107.394630
340,732.904297,984.416260,131.878189,658.056213,895.471741,110.723457,840.600403,1172.495483,213.244598,863.356140,1154.324463,423.469055,685.989990,905.526550,107.424736
341,732.840759,984.408875,131.844803,657.994141,895.425415,110.602791,840.595581,1172.467651,213.235306,863.507080,1154.284912,423.421600,685.987183,905.522400,107.459358
342,732.898254,984.453125,131.797821,658.017334,895.451233,110.536789,840.620972,1172.487671,213.213379,863.326111,1154.299316,423.558777,686.010254,905.526245,107.448540
343,732.962158,984.472107,131.705185,658.051514,895.476746,110.632027,840.626770,1172.484253,213.206818,863.467651,1154.280762,423.458405,686.016418,905.528381,107.439850
344,732.938538,984.454102,131.667557,658.035095,895.475586,110.705772,840.550171,1172.473389,213.180267,863.167480,1154.265015,423.323486,685.928650,905.496948,107.362640
345,732.970703,984.446899,131.676147,657.958191,895.465759,110.527550,840.570862,1172.483154,213.144928,863.208069,1154.282715,423.540741,685.857666,905.499329,107.408257
346,732.850769,984.386902,131.668457,657.990234,895.489929,110.574104,840.593567,1172.489258,213.150208,863.454041,1154.273438,423.510437,685.907593,905.504761,107.370735
347,732.842957,984.388245,131.755554,657.968994,895.475037,110.499352,841.239075,1172.477905,212.729996,863.323242,1154.328003,423.530975,685.896729,905.492981,107.341484
348,732.844543,984.395203,131.781845,657.927734,895.455505,110.600662,840.797729,1172.493164,212.959686,863.265991,1154.325928,423.540344,685.924438,905.510559,107.380630
