Präzision01165
Date:,2025/04/30
Time:,17:47:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
151,709.442505,967.492798,173.362427,,,,850.801514,1199.947632,431.584961,682.911194,891.592529,107.357437,810.770691,1200.064453,275.127899,654.463440,889.902283,104.829628,,,,,,,,,
152,709.569702,967.397461,173.493362,,,,850.802734,1200.039185,431.615234,682.746582,891.330933,107.332825,810.577332,1199.951660,275.562164,654.525940,889.878540,104.886147,,,,,,,,,
153,709.752563,967.270508,173.532410,,,,850.409485,1200.092529,431.691223,682.635437,891.182312,107.376694,810.498352,1199.841309,275.759460,654.540649,889.872803,104.896851,,,,,,,,,
154,710.024353,967.269775,173.485336,,,,850.472778,1200.095337,431.790955,682.889160,891.424500,107.348236,810.220886,1199.999878,275.915466,654.570313,889.873352,104.904175,,,,,,,,,
155,710.025146,967.110107,173.617264,,,,850.469177,1200.111938,431.783905,683.053894,891.599548,107.167549,810.294556,1199.913818,275.895111,654.595825,889.776123,104.863579,,,,,,,,,
156,710.341797,967.039429,173.624466,,,,850.430542,1200.101929,431.831787,683.111145,891.670349,107.077454,810.287476,1199.840942,276.013977,654.578674,889.891907,105.354424,,,,,,,,,
157,710.332520,966.915405,173.735382,,,,850.351929,1200.163574,431.930786,683.154663,891.591248,107.099182,810.242981,1199.838257,276.074280,654.464661,889.841064,105.151886,,,,,,,,,
158,710.372498,966.768188,173.818558,,,,850.257141,1200.141479,432.012024,683.195374,891.500244,107.051659,810.028503,1199.807373,276.224487,654.561707,889.780579,105.434090,,,,,,,,,
159,710.441833,966.747681,173.835602,,,,850.184570,1200.120239,432.123291,683.147888,891.538757,107.224396,809.892456,1199.782227,276.314606,654.568787,889.731812,105.514694,,,,,,,,,
160,710.505310,966.566772,173.910309,,,,850.095459,1200.069824,432.148621,683.208740,891.442688,107.079483,809.760071,1199.779907,276.396057,654.599792,889.731262,105.572098,,,,,,,,,
161,710.536926,966.422852,173.937561,,,,849.959229,1200.049194,432.212891,683.352173,891.338501,106.858459,809.587952,1199.671997,276.668762,654.608154,889.738159,105.571739,,,,,,,,,
162,710.603577,966.299011,174.005249,,,,849.876343,1200.095825,432.315765,683.433350,891.328796,106.822205,809.409790,1199.666138,276.724884,654.736450,889.720276,105.502808,,,,,,,,,
163,710.889709,966.094116,173.812820,,,,849.786011,1200.000977,432.364502,683.442627,891.304016,106.767227,809.324524,1199.651123,276.818085,654.785461,889.736389,105.478722,,,,,,,,,
164,710.980652,965.910889,173.778732,,,,849.612183,1199.955322,432.416443,683.463989,891.337769,106.697037,809.276306,1199.636841,276.853210,654.779419,889.741089,105.484398,,,,,,,,,
165,710.938232,965.863647,173.825195,,,,849.565979,1199.901367,432.505585,683.525330,891.308594,106.662621,809.145630,1199.536621,276.850739,654.845337,889.741516,105.450645,,,,,,,,,
166,710.928589,965.777771,173.882767,,,,849.465820,1199.873047,432.572540,683.554321,891.276672,106.683983,809.104858,1199.570679,276.956573,654.911011,889.744141,105.334419,,,,,,,,,
167,710.774292,965.455994,174.177856,,,,849.358276,1199.844727,432.638519,683.605896,891.234619,106.635582,808.971191,1199.509888,276.992767,654.927612,889.664612,105.296112,,,,,,,,,
168,710.779480,965.290527,174.281174,,,,849.287964,1199.711182,432.693451,683.675537,891.177429,106.597916,808.781311,1199.458496,277.000763,654.949707,889.634094,105.295303,,,,,,,,,
169,710.790283,965.133789,174.293991,,,,849.208618,1199.669800,432.729706,683.706360,891.189331,106.605110,808.779785,1199.421509,277.078674,654.911194,889.625366,105.325813,,,,,,,,,
170,710.831665,965.074097,174.334976,,,,849.177979,1199.672363,432.723450,683.755737,891.180786,106.559799,808.801147,1199.404541,277.076782,654.925598,889.630188,105.327248,,,,,,,,,
171,710.866333,964.919678,174.320129,,,,849.060486,1199.663574,432.752625,683.722046,891.124756,106.534897,808.721802,1199.337891,277.265503,654.981750,889.632629,105.287186,,,,,,,,,
172,710.929321,964.794617,174.346954,,,,849.051697,1199.659302,432.828003,683.742615,891.078430,106.524666,808.843567,1199.207520,277.288788,654.971069,889.645325,105.278786,,,,,,,,,
173,711.080261,964.747864,174.381699,,,,849.068420,1199.555908,432.827820,683.779968,891.110535,106.455818,808.853821,1199.152954,277.472778,654.985352,889.644409,105.307243,,,,,,,,,
174,711.240540,964.613220,174.372940,,,,848.940491,1199.523438,432.763367,683.800293,891.036987,106.373199,808.867676,1199.127563,277.624329,654.984863,889.640137,105.320023,,,,,,,,,
175,711.272156,964.335632,174.642960,,,,848.937683,1199.506348,432.863373,683.874390,891.004578,106.413925,808.810730,1199.091187,277.696960,654.943848,889.541382,105.284340,,,,,,,,,
176,711.357178,964.058228,174.735611,,,,848.870728,1199.422241,432.789001,683.858398,890.978943,106.371803,808.751709,1199.020142,277.821838,654.957031,889.514648,105.302620,,,,,,,,,
177,711.480896,963.885132,174.729950,,,,848.743347,1199.419800,433.107941,683.846191,890.981323,106.351715,808.829407,1198.935425,277.772766,654.963440,889.519531,105.310822,,,,,,,,,
178,711.887085,963.902405,174.654678,,,,848.737244,1199.327026,433.150543,683.950684,890.994019,106.295692,808.869385,1198.822876,277.867981,654.938354,889.525940,105.288818,,,,,,,,,
179,711.869568,963.571167,174.691620,,,,848.659485,1199.295044,433.248077,684.027039,890.970093,106.233841,808.870544,1198.683228,277.860504,655.026184,889.516357,105.408028,,,,,,,,,
180,711.587585,963.504089,174.953598,,,,848.626587,1199.186401,433.326508,684.045837,890.903198,106.178001,808.857300,1198.651001,277.894775,655.007141,889.511719,105.322197,,,,,,,,,
181,711.920837,963.477173,174.970749,,,,848.570007,1199.142822,433.435120,684.009155,890.887573,106.115181,808.774597,1198.552856,277.962036,655.017273,889.427612,105.237213,,,,,,,,,
182,712.122070,963.385132,174.953964,,,,848.477844,1199.154175,433.486725,684.065186,890.786499,106.097923,808.760681,1198.502930,278.024231,655.080688,889.398926,105.270363,,,,,,,,,
183,712.265503,963.272949,174.938065,,,,848.468079,1199.037720,433.502777,684.072571,890.671936,106.034698,808.722961,1198.402222,278.022278,655.086670,889.398560,105.294266,,,,,,,,,
184,712.353699,963.234680,174.920853,,,,848.428894,1198.999634,433.583984,684.141541,890.642883,106.040024,808.735657,1198.359619,278.043701,655.056580,889.305481,105.323265,,,,,,,,,
185,712.433777,963.252136,174.900116,,,,848.476624,1198.923828,433.679169,684.139648,890.646851,106.086212,808.768982,1198.253784,278.052704,655.071716,889.270569,105.326286,,,,,,,,,
186,712.661377,963.118652,174.468414,,,,848.422363,1198.918457,433.741119,684.165588,890.625366,106.101028,808.897705,1198.118896,278.031891,655.047974,889.281738,105.336044,,,,,,,,,
187,712.671143,963.144226,174.706802,,,,848.428467,1198.790039,433.754547,684.525818,890.374817,105.922821,808.809143,1198.115234,278.097290,655.036072,889.286438,105.344353,,,,,,,,,
188,712.664001,963.028259,174.841232,,,,848.385925,1198.753174,433.772705,684.493469,890.513916,106.016731,808.836731,1198.037109,278.098724,655.070435,889.277100,105.222908,,,,,,,,,
189,712.674561,963.087524,174.783585,,,,848.468079,1198.652466,433.836639,684.261047,890.507996,105.961189,808.813782,1198.015503,278.081635,655.158691,889.305908,105.223946,,,,,,,,,
190,712.724426,963.074890,174.619339,,,,848.477112,1198.567871,433.799957,684.207642,890.516724,105.901711,808.859619,1197.920288,278.138275,655.145996,889.320251,105.322044,,,,,,,,,
191,712.775696,963.075745,174.558075,,,,848.583618,1198.530273,433.775421,684.401855,890.588135,106.022110,808.900269,1197.883057,278.139404,655.142273,889.295227,105.255737,,,,,,,,,
192,712.844543,963.094666,174.526352,,,,848.636475,1198.451172,433.734802,684.388062,890.568359,105.992493,808.954773,1197.765137,278.124695,655.146790,889.383362,105.203789,,,,,,,,,
193,712.879395,963.073975,174.554794,,,,848.549377,1198.416504,433.855652,684.341614,890.555786,106.005821,,,,655.105713,889.416504,105.191750,,,,,,,,,
194,712.940308,963.060852,174.605820,,,,848.548584,1198.338135,433.833038,684.380737,890.538513,105.936295,,,,655.088745,889.413696,105.267082,809.184448,1197.671753,278.123260,,,,,,
195,712.962036,963.065857,174.603363,,,,848.555847,1198.316650,433.843079,684.270691,890.457458,105.853096,,,,655.069702,889.399292,105.310432,809.208435,1197.659912,278.110504,,,,,,
196,712.974243,963.109558,174.518448,,,,848.669189,1198.244263,433.820343,684.227173,890.426147,105.848953,,,,655.055786,889.392944,105.319130,809.256592,1197.559326,278.062012,,,,,,
197,713.067261,963.114380,174.437943,,,,848.707214,1198.219604,433.776184,684.265564,890.425537,105.816666,,,,655.078979,889.397217,105.370056,809.391357,1197.553711,278.052307,,,,,,
198,713.175415,963.090088,174.484589,,,,848.684814,1198.226196,433.779358,684.252869,890.439209,105.847618,,,,655.066040,889.394653,105.327690,809.419006,1197.541870,278.093140,,,,,,
199,713.483337,963.202454,174.280075,,,,848.730530,1198.140503,433.807526,684.470886,890.556763,105.949516,,,,655.166992,889.494751,105.130150,809.490295,1197.457886,278.142761,,,,,,
200,713.431519,963.170959,174.285446,,,,848.861145,1198.127075,433.911438,684.416321,890.520203,106.036842,,,,655.261414,889.556030,105.101219,809.552490,1197.439331,278.186737,,,,,,
201,713.453430,963.105042,174.409576,,,,848.956848,1198.078857,433.767822,684.507141,890.490173,105.948807,,,,655.263062,889.554626,105.125763,809.528442,1197.346069,278.152771,,,,,,
202,713.571045,963.105530,174.479248,,,,848.984741,1198.035400,433.683655,684.474670,890.496277,105.860199,,,,655.233826,889.537659,105.160164,809.623230,1197.346558,278.158508,,,,,,
203,713.671753,963.114868,174.448883,,,,848.931946,1197.996826,433.815521,684.595276,890.478882,105.826920,,,,655.268005,889.516296,105.230576,809.673279,1197.346191,278.144043,,,,,,
204,713.782532,963.138672,174.401398,,,,849.021606,1197.996948,433.800903,684.643982,890.406799,105.808205,,,,655.257507,889.498413,105.252586,809.666504,1197.348145,278.146637,,,,,,
205,713.950867,963.081604,174.270462,,,,849.071228,1197.998535,433.791473,684.690552,890.364502,105.771652,,,,655.245239,889.509583,105.293831,809.719910,1197.247437,278.203766,,,,,,
206,714.029114,963.047302,174.264633,,,,849.114563,1197.994751,433.776978,684.737305,890.387329,105.824326,,,,655.256470,889.605286,105.287933,809.521179,1197.243774,278.429260,,,,,,
207,714.131775,963.054443,174.156952,,,,849.100891,1197.984009,433.801270,684.823242,889.778503,106.071556,,,,655.333069,889.619690,105.251923,809.459412,1197.241821,278.501678,,,,,,
208,714.249207,963.093079,174.076614,,,,849.145935,1197.916748,433.778564,684.796143,889.895203,105.935646,,,,655.386414,889.621521,105.341316,809.455627,1197.147827,278.442780,,,,,,
209,714.158630,963.122437,173.989639,,,,849.144592,1197.981689,433.816833,684.775146,890.303406,105.766411,,,,655.368042,889.609131,105.352028,809.452820,1197.118530,278.441833,,,,,,
210,714.122253,963.125671,173.993835,,,,849.154602,1197.980347,433.847870,684.743835,890.471375,105.502182,,,,655.395996,889.616150,105.361984,809.511292,1197.042480,278.460876,,,,,,
211,714.325378,963.174072,173.857895,,,,849.124573,1197.898193,433.837067,684.748413,890.530884,105.611511,,,,655.348450,889.614624,105.361763,809.648926,1197.043335,278.450043,,,,,,
212,714.550110,963.190796,173.610764,,,,849.237427,1197.882080,433.838806,684.817383,890.448792,105.693008,,,,655.497437,889.603394,105.268593,809.522095,1197.016602,278.457672,,,,,,
213,714.584045,963.264038,173.557114,,,,849.273071,1197.875488,433.876465,684.904907,890.362000,105.719803,,,,655.424194,889.633789,105.322426,809.487427,1196.922974,278.515228,,,,,,
214,714.639954,963.211060,173.522995,,,,849.193665,1197.891479,433.892944,684.890747,890.275513,105.733940,,,,655.449768,889.612549,105.411888,809.489197,1196.906982,278.526733,,,,,,
215,714.674744,963.278381,173.491928,,,,849.214111,1197.885620,433.898193,684.847290,890.291931,105.667786,,,,655.364685,889.602356,105.406967,809.496948,1196.913574,278.520172,,,,,,
216,714.647156,963.295959,173.520081,,,,849.219910,1197.863159,433.899200,684.791382,890.291260,105.650955,,,,655.396851,889.611816,105.395500,809.507202,1196.892822,278.481567,,,,,,
217,714.680725,963.307861,173.514496,,,,849.243103,1197.854126,433.889557,684.755798,890.278381,105.600746,,,,655.370483,889.611145,105.381485,809.517456,1196.831055,278.472076,,,,,,
218,714.728821,963.307312,173.465088,,,,849.230835,1197.757202,433.902954,684.814453,890.348083,105.642006,,,,655.352966,889.621704,105.389183,809.425476,1196.736450,278.580811,,,,,,
219,714.767700,963.317017,173.433395,,,,849.235840,1197.746338,433.909027,684.244202,890.474060,105.077179,,,,655.390503,889.703369,105.388039,809.361389,1196.715088,278.602448,,,,,,
220,714.772400,963.319275,173.429367,,,,849.241089,1197.755737,433.925079,684.488342,890.528687,105.141251,,,,655.353821,889.727844,105.279144,809.406433,1196.738647,278.575287,,,,,,
221,715.063354,963.355896,173.340317,,,,849.322937,1197.732178,433.935486,684.804688,890.486755,105.477310,,,,655.413940,889.747620,105.327896,809.482056,1196.752930,278.584778,,,,,,
222,715.190247,963.372986,173.262329,,,,849.318542,1197.740723,433.937225,684.864502,890.321350,105.675858,,,,655.416443,889.720032,105.421005,809.447632,1196.748535,278.556610,,,,,,
223,715.295227,963.364746,173.201569,,,,849.309448,1197.743042,433.939789,684.804871,890.253174,105.667892,,,,655.412781,889.695068,105.387634,809.560791,1196.768311,278.422302,,,,,,
224,715.283813,963.344666,173.257706,,,,849.328552,1197.731201,433.933685,684.848572,890.382385,105.728310,,,,655.449890,889.724426,105.342712,809.566833,1196.626709,278.490997,,,,,,
225,715.393188,963.256775,173.209930,,,,849.336182,1197.745850,433.896210,684.793396,890.392395,105.645561,,,,655.453674,889.717712,105.321007,809.576721,1196.722534,278.341339,,,,,,
226,715.405823,963.248108,173.191986,,,,849.336548,1197.733276,433.924133,684.875427,890.319580,105.550453,,,,655.552917,889.710266,105.406380,809.563843,1196.623779,278.483185,,,,,,
227,715.462219,963.224426,173.227188,,,,849.382263,1197.747559,433.922699,684.885071,890.352173,105.533752,,,,655.566956,889.705872,105.432365,809.543701,1196.510010,278.572510,,,,,,
228,715.493286,963.129822,173.194901,,,,849.408630,1197.767090,433.881744,684.886169,890.316101,105.542709,,,,655.539917,889.588684,105.397987,809.557129,1196.488892,278.564484,,,,,,
229,715.547913,963.037781,173.169586,,,,849.417053,1197.765991,433.879578,684.980530,890.294128,105.524864,,,,655.620422,889.542969,105.421974,809.575867,1196.476318,278.514679,,,,,,
230,715.632324,962.929749,173.172638,,,,849.455444,1197.750244,433.860931,685.038818,890.307800,105.591454,,,,655.633057,889.570374,105.420525,809.635864,1196.378906,278.513794,,,,,,
231,715.643555,962.918884,173.198837,,,,849.422668,1197.762451,433.877808,684.985474,890.078308,105.104134,,,,655.650513,889.565674,105.408562,809.597473,1196.364868,278.560699,,,,,,
232,715.731934,962.912964,173.197937,,,,849.426514,1197.756348,433.873596,,,,,,,655.668701,889.473389,105.370056,809.604309,1196.359497,278.606689,,,,,,
233,715.770203,962.837341,173.174606,,,,849.435181,1197.760498,433.867004,,,,,,,655.761963,889.454163,105.367210,809.567505,1196.276123,278.638763,685.012207,890.236145,105.551865,,,
234,715.796814,962.812500,173.159409,,,,849.437134,1197.761841,433.865631,,,,,,,655.720459,889.447937,105.453819,809.588745,1196.234253,278.589355,685.043091,890.206787,105.656967,,,
235,715.805786,962.802185,173.232056,,,,849.436462,1197.761719,433.866150,,,,,,,655.752014,889.337158,105.478691,809.688721,1196.138306,278.530945,684.992371,890.171997,105.650543,,,
236,715.809082,962.801208,173.257843,,,,849.432373,1197.755859,433.869324,,,,,,,655.857056,889.351990,105.376198,809.665466,1196.141602,278.543060,685.027710,890.027771,105.185318,,,
237,715.823914,962.813110,173.238220,,,,849.434814,1197.760376,433.867401,,,,,,,655.833252,889.429810,105.357063,809.677124,1196.140381,278.541962,685.175720,890.023010,104.999901,,,
238,715.770264,962.831299,173.203522,,,,849.434448,1197.760132,433.808411,,,,,,,655.839478,889.467651,105.379402,809.731140,1196.050537,278.489197,684.968201,890.137817,105.351761,,,
239,715.772034,962.826843,173.170761,,,,849.482971,1197.682739,433.742432,,,,,,,655.881287,889.471680,105.397392,809.735107,1196.028564,278.480377,684.875977,890.158386,105.581741,,,
240,715.759521,962.910156,173.177597,,,,849.466675,1197.681885,433.689819,,,,,,,655.767822,889.557434,105.577240,810.326355,1195.835205,277.983856,684.821228,890.121826,105.632362,,,
241,715.707947,962.940430,173.143234,,,,849.505615,1197.670044,433.672028,,,,,,,655.701904,889.526978,105.594765,810.116577,1195.811279,278.135406,684.794495,890.018799,105.453972,,,
242,715.705261,963.014954,173.139984,,,,849.505676,1197.652588,433.647614,,,,,,,655.706970,889.539063,105.668938,809.960022,1195.846436,278.202026,684.775513,890.023254,105.386086,,,
243,715.656738,963.117981,173.081787,,,,849.519165,1197.581421,433.566071,,,,,,,655.675415,889.644897,105.522057,810.031555,1195.779175,278.084808,684.801880,890.078430,105.379639,,,
244,715.689148,963.141357,173.039688,,,,849.490662,1197.559326,433.493317,,,,,,,655.713196,889.693481,105.522903,810.101379,1195.760620,278.020813,684.906555,889.994751,104.975548,,,
245,715.624878,963.236816,173.020096,,,,849.715759,1197.517578,433.233307,,,,,,,655.713440,889.757568,105.443748,810.125366,1195.699951,277.965424,684.873352,890.120544,105.244080,,,
246,715.629761,963.247253,173.005417,,,,849.759460,1197.531372,433.065216,,,,,,,655.708740,889.805420,105.512512,810.303711,1195.674683,277.766846,684.802856,890.150818,105.464661,,,
247,715.646729,963.383179,172.930008,,,,849.754272,1197.458252,433.042297,,,,,,,655.737671,889.861145,105.402748,810.535828,1195.667114,277.563507,684.739502,889.395874,106.108383,,,
248,715.822266,963.571411,172.674347,,,,849.714050,1197.366943,432.904602,,,,,,,655.666443,889.931091,105.400612,810.520264,1195.620483,277.413116,684.416992,889.651611,105.735092,,,
249,715.849487,963.685364,172.536255,,,,849.743286,1197.264160,432.830719,,,,,,,655.644897,889.928589,105.398232,810.642456,1195.631592,277.356781,684.952087,888.898254,106.549904,,,
250,715.887329,963.757751,172.514435,,,,849.660706,1197.174072,432.720673,,,,,,,655.619934,890.021667,105.499565,810.703918,1195.653687,277.292419,684.756714,888.727844,106.635521,,,
251,716.225647,963.905884,172.245804,,,,849.670898,1197.162354,432.649933,,,,,,,655.455383,890.047913,105.429680,810.712891,1195.601685,277.214935,684.365540,889.716736,105.829826,,,
252,716.381897,963.980713,172.018387,,,,849.627014,1197.095093,432.557892,,,,,,,655.440918,890.045288,105.457985,810.700439,1195.580078,277.149048,684.250793,890.235291,105.201424,,,
253,716.543579,964.060547,171.621124,,,,849.593445,1197.011597,432.429474,,,,,,,655.452820,890.131836,105.403114,810.717590,1195.617188,277.046814,684.327515,890.360413,105.058037,,,
254,716.516602,964.112244,171.549728,,,,849.563171,1196.929077,432.355804,,,,,,,655.445251,890.174866,105.477905,810.883911,1195.664185,276.980255,684.443237,890.055603,105.631294,,,
255,716.618713,964.188477,171.405212,,,,849.543640,1196.827026,432.182037,,,,,,,655.459595,890.157349,105.506409,811.641357,1195.821899,276.578674,684.545471,889.374817,105.743164,,,
256,716.944092,964.332886,171.108017,,,,849.468567,1196.737915,432.040131,,,,,,,655.423096,890.153381,105.528000,811.011169,1195.667358,276.543457,684.176575,889.858826,105.706886,,,
257,716.933105,964.381226,171.068954,,,,849.489685,1196.691284,431.836914,,,,,,,655.405396,890.150452,105.540863,811.021301,1195.499756,276.510651,684.549377,889.128357,106.936607,,,
258,716.972290,964.445618,171.035950,,,,849.531128,1196.698486,431.797089,,,,,,,655.405090,890.150024,105.541885,810.875000,1195.558594,276.198730,684.208130,889.108704,106.763092,,,
259,717.097290,964.573975,170.891602,,,,849.529785,1196.619507,431.786621,,,,,,,655.368469,890.251770,105.584236,810.764587,1195.596191,275.794830,684.025391,889.514526,106.509636,,,
260,717.042603,964.621521,170.819611,,,,849.557617,1196.590820,431.777130,,,,,,,655.353394,890.272766,105.601463,810.555481,1195.666870,275.546448,683.882629,890.003052,106.361031,,,
261,717.023987,964.697510,170.805252,,,,849.541382,1196.512451,431.704559,,,,,,,655.338318,890.263733,105.549133,810.555908,1195.795410,275.195404,683.797974,890.137390,106.361107,,,
262,717.033508,964.797485,170.789307,,,,849.527588,1196.524902,431.664490,,,,,,,655.307800,890.254272,105.547157,810.347656,1195.867188,274.804382,683.790710,890.175049,106.487045,,,
263,716.916138,964.913391,170.677124,,,,849.444458,1196.568237,431.700287,,,,,,,655.292358,890.267883,105.666138,810.197632,1196.013428,274.596588,683.705261,890.209778,106.663376,,,
264,717.045410,964.901978,170.065369,,,,849.453125,1196.452881,431.614960,,,,,,,655.223450,890.250549,105.764565,810.128601,1196.068726,274.450012,683.591919,890.209412,106.830688,,,
265,716.813049,964.978088,170.314819,,,,849.550720,1196.322388,431.466919,,,,,,,655.081543,890.250916,105.803749,810.071899,1196.218018,274.258179,683.428711,890.530945,106.785095,,,
266,716.512756,965.273254,170.608704,,,,849.582275,1196.323608,431.400543,,,,,,,655.001648,890.250793,105.847252,810.082336,1196.264771,274.167053,683.186707,890.734680,106.792648,,,
267,716.606689,965.428101,170.392822,,,,849.553772,1196.260376,431.331299,,,,,,,654.911316,890.241394,105.911072,810.074097,1196.383301,274.002686,683.067322,891.079407,106.657654,,,
268,716.630676,965.567627,170.210281,,,,849.541992,1196.220703,431.151306,,,,,,,654.696411,890.356812,106.098717,810.085510,1196.464844,273.854218,682.898621,891.260010,106.696800,,,
269,716.471863,965.616577,170.393585,,,,849.603699,1196.149902,430.980042,,,,,,,654.600952,890.355408,106.322227,810.085510,1196.513062,273.806152,682.886780,891.085571,107.140350,,,
270,716.624573,965.737244,170.244583,,,,849.672546,1196.110352,430.804077,,,,,,,654.483948,890.427185,106.405304,810.189575,1196.525146,273.635620,682.695251,891.183533,107.393074,,,
271,716.667664,965.687012,170.420578,,,,849.759033,1196.045044,430.620972,,,,,,,654.300659,890.452332,106.611206,810.270569,1196.593018,273.417542,682.946228,890.869019,108.078842,,,
272,716.829468,965.734863,170.517227,,,,849.807068,1195.979248,430.400421,,,,,,,654.156616,890.519775,106.938698,810.869446,1196.550171,273.011475,683.087036,890.555481,108.628258,,,
273,717.097168,965.829468,170.634003,,,,849.882202,1195.925903,430.182495,,,,,,,654.120972,890.473877,107.354607,810.709351,1196.734131,273.055328,683.029114,890.485229,108.882881,,,
274,717.243896,965.896973,170.925705,,,,849.865662,1195.870972,430.002655,,,,,,,,,,810.759155,1196.811523,273.035767,682.981201,890.535645,109.224182,,,
275,717.373291,966.044678,171.276001,,,,849.912964,1195.817749,429.817871,,,,,,,,,,810.986511,1196.911011,273.022858,682.978516,890.413086,109.833321,653.853638,890.210144,109.262344
276,717.513428,966.177185,171.476028,,,,849.954102,1195.744995,429.612946,,,,,,,,,,811.159851,1196.975586,272.845520,682.225830,890.815552,110.560127,653.765320,890.152161,110.584831
277,717.671448,966.284546,171.804749,,,,849.993408,1195.686035,429.401672,,,,,,,,,,811.339111,1197.173706,272.828156,682.216980,891.041626,112.146950,653.727112,889.977051,111.863091
278,717.960449,966.479248,172.536438,,,,850.036133,1195.725342,429.229095,,,,,,,,,,811.618164,1197.415527,272.649902,682.331299,890.795715,113.160103,653.571777,889.832458,112.797028

