Präzision01159
Date:,2025/04/24
Time:,13:16:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
116,638.380920,897.481323,143.506134,669.531555,1011.377808,161.849792,,,,,,,662.247803,906.458496,156.591431,,,,,,,763.723694,1249.350952,205.977402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,638.700317,897.481628,143.179840,669.684937,1011.371338,161.600235,,,,,,,662.476685,906.492371,155.860153,,,,,,,763.836365,1249.359863,205.853241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,638.787231,897.502014,142.904205,669.789124,1011.316711,161.182373,,,,,,,662.503235,906.493042,155.219894,,,,,,,763.980774,1249.308838,205.695679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,638.854675,897.423279,142.521744,669.811218,1011.335815,160.906174,,,,,,,662.456848,906.475525,154.707062,,,,,,,764.102844,1249.223267,205.592133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,638.993225,897.426453,142.010437,669.951477,1011.327759,160.587936,,,,,,,662.323608,906.486572,154.477356,,,,,,,764.237610,1249.162231,205.428131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,639.084595,897.425842,141.199463,670.086487,1011.319641,160.184998,,,,,,,662.227783,906.424011,154.233002,,,,,,,764.363281,1249.127930,205.379944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,639.220764,897.386780,140.667038,670.601257,1011.433472,159.522110,,,,,,,662.658386,906.506409,153.864243,,,,,,,764.483215,1249.139526,204.929443,,,,,,,,,,809.709290,1217.821045,409.291107,,,,,,,,,,,,,,,,,,,,,
123,639.216614,897.399780,140.451874,670.947388,1011.336426,158.892532,,,,,,,662.943787,906.401428,153.530716,,,,,,,764.563843,1249.077026,204.683731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,639.683105,897.513916,139.701599,671.025879,1011.290955,158.554825,,,,,,,663.121887,906.395569,152.963562,,,,,,,764.706909,1249.003418,204.574478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,640.299500,897.652039,138.630402,671.059021,1011.205322,158.435776,,,,,,,663.474304,906.381897,152.418869,,,,,,,764.809387,1248.970947,204.508163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,640.412659,897.476501,138.553696,671.020386,1011.164673,158.218002,,,,,,,664.079834,906.234253,151.734589,,,,,,,765.152039,1248.886353,204.169128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,640.310242,897.265991,138.576599,671.051819,1011.106384,157.966400,,,,,,,664.188721,906.194824,151.550110,,,,,,,765.305237,1248.787354,203.984329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,640.336731,897.130127,138.607971,671.031982,1011.095642,157.819061,,,,,,,664.266602,906.259583,151.478195,,,,,,,765.320435,1248.793335,203.898529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,640.584656,897.125610,138.148468,671.078918,1011.128967,157.778473,,,,,,,664.287842,906.216370,151.322830,,,,,,,765.337463,1248.734985,203.814514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,640.856201,897.115662,137.784790,671.192932,1011.038940,157.454239,,,,,,,664.479675,906.174988,151.301331,,,,,,,765.358643,1248.716187,203.792221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,641.096802,897.153320,137.524673,671.285583,1011.041199,157.174454,,,,,,,664.530334,906.151611,151.232956,,,,,,,765.431519,1248.732422,203.759186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,641.241272,897.079102,137.461182,671.453125,1010.981140,157.071472,,,,,,,664.665405,906.033020,151.212616,,,,,,,765.435425,1248.648071,203.650101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,641.368591,897.054443,137.374817,671.534302,1010.997375,157.002411,,,,,,,664.870422,906.010986,151.175644,,,,,,,765.483704,1248.668457,203.587509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,641.488281,896.976379,137.394257,671.602295,1011.007996,156.888123,,,,,,,665.233093,906.075928,151.120117,,,,,,,765.460693,1248.675903,203.525955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,641.634277,896.868958,137.335983,671.734741,1010.872437,156.689651,,,,,,,665.226257,905.910767,151.100067,,,,,,,765.426086,1248.699219,203.523331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,641.783752,896.798401,137.243134,671.928101,1010.840942,156.561813,,,,,,,665.242615,905.870483,151.052246,,,,,,,765.536926,1248.637085,203.399902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,641.962280,896.735168,137.211456,672.237366,1010.939331,156.153473,,,,,,,665.438843,905.846741,151.293655,,,,,,,765.518311,1248.634399,203.309082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,642.140320,896.641968,137.133499,672.587891,1010.800598,155.640289,,,,,,,665.634033,905.770447,150.979431,,,,,,,765.501343,1248.639038,203.309753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,642.359131,896.627930,137.008575,672.830872,1010.797974,155.537521,,,,,,,665.936707,905.610229,150.675781,,,,,,,765.522156,1248.662598,203.258133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,642.641357,896.548279,136.942642,672.986938,1010.714294,155.527863,,,,,,,666.243652,905.527405,150.271500,,,,,,,765.429749,1248.647705,203.220886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,643.103088,896.468262,136.805740,673.165405,1010.606079,155.468765,,,,,,,666.555786,905.473267,149.801422,,,,,,,765.457153,1248.662231,203.203552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,643.625305,896.415771,136.563629,673.383423,1010.524719,155.368011,,,,,,,666.845398,905.497131,149.094910,,,,,,,765.506531,1248.653076,203.151215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,643.591003,896.294434,136.300323,673.476807,1010.555176,155.305176,,,,,,,667.105347,905.489746,148.811676,,,,,,,765.498108,1248.668823,203.138474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,644.031616,896.216125,136.247452,673.679138,1010.495789,155.198639,,,,,,,667.263550,905.492615,148.815033,,,,,,,765.475708,1248.688477,203.147324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,644.005310,896.073425,136.177490,673.872620,1010.384155,155.120255,,,,,,,667.559143,905.360840,148.840225,,,,,,,765.518433,1248.606079,203.101974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,644.042358,895.930176,136.183350,673.954041,1010.311279,155.064865,,,,,,,667.719849,905.343323,148.756195,,,,,,,765.562134,1248.564819,203.060669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,644.150208,895.891418,135.954346,673.988831,1010.259827,155.004791,,,,,,,667.952759,905.283569,148.659637,,,,,,,765.524292,1248.595703,203.070023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,644.346619,895.751526,135.718307,674.146729,1010.245911,154.898407,,,,,,,668.159485,905.188843,148.454056,,,,,,,765.498596,1248.576904,203.025894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,644.444336,895.630798,135.647552,674.234314,1010.272766,154.800552,,,,,,,668.340393,905.138306,148.321564,,,,,,,765.436401,1248.541382,203.023651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,644.509949,895.615417,135.502258,674.368225,1010.256653,154.677551,,,,,,,668.495667,905.131958,148.190994,,,,,,,765.387085,1248.580933,203.002426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,644.635437,895.643311,135.284454,674.376587,1010.177856,154.603104,,,,,,,668.515991,905.000427,148.217346,,,,,,,765.439941,1248.496948,202.965271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,644.808777,895.681946,135.104263,674.397522,1010.202515,154.508286,,,,,,,668.616333,904.999268,147.962662,,,,,,,765.383545,1248.498413,202.912628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,644.947021,895.613403,134.966766,674.442017,1010.233337,154.454758,,,,,,,668.757629,904.962463,147.764694,,,,,,,765.320313,1248.474854,202.937927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,645.067993,895.604797,134.826202,674.454407,1010.250366,154.399185,,,,,,,668.709106,904.817993,147.911423,,,,,,,765.357910,1248.565308,202.961533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,645.128845,895.627319,134.610184,674.487671,1010.257874,154.227890,,,,,,,668.706482,904.960022,147.640533,,,,,,,765.367615,1248.522705,202.928467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,645.344788,895.647522,134.091614,674.509155,1010.269287,154.135895,,,,,,,668.830383,904.919495,147.436020,,,,,,,765.336121,1248.490234,202.888641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,645.504883,895.703125,133.657410,674.495667,1010.289246,153.995590,,,,,,,669.042114,904.889404,147.205368,,,,,,,765.261108,1248.602905,202.944183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,645.547180,895.742920,133.408188,674.617493,1010.196411,153.801956,,,,,,,669.079834,904.983521,146.949417,,,,,,,765.217102,1248.640015,202.985626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,645.544312,895.761658,133.187744,674.591125,1010.244385,153.691498,,,,,,,669.294800,905.013245,146.559082,,,,,,,765.172607,1248.616333,202.923096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,645.540833,895.781250,133.099182,674.612549,1010.299438,153.596008,,,,,,,669.386902,905.019226,146.486328,,,,,,,765.165222,1248.627930,202.923782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,645.528748,895.777161,133.014786,674.653137,1010.321777,153.475555,,,,,,,669.351868,904.975647,146.341431,,,,,,,765.111511,1248.612305,202.956940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,645.447021,895.802063,132.942459,674.969421,1010.074463,152.996689,,,,,,,669.305359,904.998962,146.110321,,,,,,,765.105530,1248.595459,202.973038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,645.424194,895.824097,132.820435,675.059570,1010.042236,152.828339,,,,,,,669.306763,905.205627,145.598541,,,,,,,765.089600,1248.633789,202.929794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,645.468201,895.834595,132.725266,675.025513,1010.363464,152.801773,,,,,,,669.492798,905.346375,145.280304,,,,,,,765.056335,1248.631226,202.869675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,645.458069,895.851501,132.595856,675.268982,1010.371948,152.448349,,,,,,,669.542847,905.341919,145.118134,,,,,,,764.887695,1248.726074,202.809540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,645.697815,895.880249,132.070053,675.449036,1010.383728,152.220566,,,,,,,669.420227,905.367188,144.922165,,,,,,,764.847412,1248.639526,202.724167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,645.889771,895.873230,131.651535,675.450195,1010.375000,152.058151,,,,,,,669.630066,905.338074,144.861420,,,,,,,764.810852,1248.593018,202.727417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,645.983582,895.885864,131.474609,675.488281,1010.311707,151.935547,,,,,,,669.741455,905.391846,144.679123,,,,,,,764.809387,1248.822754,202.399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,646.038818,895.817810,131.334839,675.538208,1010.297668,151.875031,,,,,,,669.796570,905.362549,144.550812,,,,,,,764.876709,1248.783569,202.260696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,646.056824,895.827271,131.192108,675.473083,1010.351074,151.811966,,,,,,,669.856567,905.358582,144.496887,,,,,,,764.744690,1248.829346,202.290695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,646.054993,895.853333,131.013626,675.481140,1010.345215,151.786972,,,,,,,669.990356,905.315063,144.397507,,,,,,,764.645935,1248.811523,202.361145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,646.119446,895.788635,130.790619,675.525208,1010.343750,151.761444,,,,,,,670.020447,905.233521,144.234680,,,,,,,764.619751,1248.737061,202.235428,,,,,,,,,,,,,808.326599,1219.878662,406.237671,,,,,,,,,,,,,,,,,,
173,646.221191,895.796448,130.650711,675.513428,1010.337646,151.673111,,,,,,,670.184021,905.212280,143.999908,,,,,,,764.625610,1248.808228,202.222031,,,,,,,,,,,,,808.370361,1219.870483,406.229492,,,,,,,,,,,,,,,,,,
174,646.223145,895.825195,130.519516,675.552185,1010.405701,151.564392,,,,,,,670.276855,905.205933,143.867905,,,,,,,764.558350,1248.840576,202.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,646.243103,895.936462,130.355911,675.583740,1010.433655,151.527466,,,,,,,670.255615,905.224182,143.241241,,,,,,,764.493530,1248.836182,202.178528,,,,,,,,,,,,,,,,808.282227,1219.846924,406.268616,,,,,,,,,,,,,,,
176,646.287476,895.992920,130.170898,675.574768,1010.395874,151.439102,,,,,,,670.349731,905.242065,142.991470,,,,,,,764.477051,1248.815918,202.107178,,,,,,,,,,,,,,,,808.228821,1219.853394,406.217346,,,,,,,,,,,,,,,
177,646.283508,896.016113,130.019135,675.583984,1010.487183,151.355896,,,,,,,670.427307,905.254517,142.826706,,,,,,,764.487549,1248.935303,201.949951,,,,,,,,,,,,,,,,808.253967,1219.847534,406.214722,,,,,,,,,,,,,,,
178,646.250366,896.113892,129.803818,675.588867,1010.521912,151.211792,,,,,,,670.757141,905.127747,142.201233,,,,,,,764.392883,1249.038208,201.883423,,,,,,,,,,,,,,,,808.233215,1219.818970,406.223480,,,,,,,,,,,,,,,
179,646.282471,896.174622,129.729340,675.623596,1010.544861,151.102020,,,,,,,670.836731,905.228577,141.880219,,,,,,,764.430481,1249.083618,201.823273,,,,,,,,,,,,,,,,808.155701,1219.825317,406.273041,,,,,,,,,,,,,,,
180,646.151184,896.306396,129.420883,675.668335,1010.573975,151.117889,,,,,,,670.916199,905.250427,141.750626,,,,,,,764.453552,1249.101807,201.787125,,,,,,,,,,,,,,,,808.189270,1219.840088,406.190063,,,,,,,,,,,,,,,
181,646.159058,896.337952,129.261246,675.656738,1010.594727,151.101593,,,,,,,670.926025,905.268433,141.571625,,,,,,,764.455322,1249.100952,201.784866,,,,,,,,,,,,,,,,808.108276,1219.832397,406.136749,,,,,,,,,,,,,,,
182,646.356812,896.360718,128.982559,675.595337,1010.636292,150.924927,,,,,,,670.993286,905.324158,141.411911,,,,,,,764.371826,1249.125000,201.751953,,,,,,,,,,,,,,,,808.165161,1219.729736,406.119965,,,,,,,,,,,,,,,
183,646.481323,896.514343,128.773361,675.684937,1010.662476,150.784592,,,,,,,671.043945,905.454834,141.153488,,,,,,,764.367188,1249.235107,201.707779,,,,,,,,,,,,,,,,808.128723,1219.783325,406.175995,,,,,,,,,,,,,,,
184,646.944214,896.825073,127.974800,675.736145,1010.653198,150.701553,,,,,,,671.086548,905.697327,140.667847,,,,,,,764.458435,1249.277588,201.688995,,,,,,,,,,,,,,,,808.101440,1219.823853,406.160339,,,,,,,,,,,,,,,
185,647.269226,897.058777,127.452606,675.814087,1010.730774,150.706085,,,,,,,670.931396,905.924255,140.124847,,,,,,,764.542664,1249.335449,201.585678,,,,,,,,,,,,,,,,808.066467,1219.801636,406.176056,,,,,,,,,,,,,,,
186,647.403564,897.072327,127.113960,675.670837,1010.704651,150.343262,,,,,,,671.034485,905.975403,139.849365,,,,,,,764.583618,1249.327637,201.546112,,,,,,,,,,,,,,,,808.029846,1219.796387,406.194916,,,,,,,,,,,,,,,
187,647.284790,896.962341,127.189362,675.824158,1010.750793,150.455124,,,,,,,671.171326,905.859436,139.828857,,,,,,,764.527466,1249.430176,201.534149,,,,,,,,,,,,,,,,808.017761,1219.791992,406.163361,,,,,,,,,,,,,,,
188,647.118652,896.873779,127.544785,675.989014,1010.742737,150.480850,,,,,,,671.194824,905.907349,139.771912,,,,,,,764.554871,1249.439697,201.546448,,,,,,,,,,,,,,,,807.986572,1219.800171,406.163177,,,,,,,,,,,,,,,
189,647.421936,896.940063,127.613197,676.048218,1010.813904,150.375275,,,,,,,671.280884,905.946472,139.706879,,,,,,,764.619751,1249.475220,201.501709,,,,,,,,,,,,,,,,808.015686,1219.793945,406.158173,,,,,,,,,,,,,,,
190,647.184265,896.957458,127.545105,676.138855,1010.847107,150.329178,,,,,,,671.357483,905.981445,139.504272,,,,,,,764.613464,1249.488770,201.334854,,,,,,,,,,,,,,,,808.005981,1219.797119,406.155670,,,,,,,,,,,,,,,
191,647.122070,897.035522,127.280350,676.307495,1010.801758,150.247559,,,,,,,671.434998,906.061340,139.365402,,,,,,,764.529236,1249.597412,201.387817,,,,,,,,,,,,,,,,807.966614,1219.888306,406.178497,,,,,,,,,,,,,,,
192,647.332825,897.071899,127.260216,676.603699,1010.935425,150.028931,,,,,,,671.565430,906.088623,139.284210,,,,,,,764.599976,1249.623047,201.371536,,,,,,,,,,,,,,,,807.921692,1219.824951,406.133850,,,,,,,,,,,,,,,
193,647.554199,897.166016,127.234833,676.849426,1010.996765,149.779434,,,,,,,671.756531,906.099731,139.379715,,,,,,,764.641174,1249.634399,201.298676,,,,,,,,,,,,,,,,807.904297,1219.889893,406.132233,,,,,,,,,,,,,,,
194,647.665833,897.218872,127.130768,676.951172,1010.979248,149.585373,,,,,,,671.952209,906.094910,139.069260,,,,,,,764.618225,1249.657593,201.288940,,,,,,,,,,,,,,,,807.878845,1219.911621,406.086609,,,,,,,,,,,,,,,
195,647.685425,897.225281,126.947403,677.128845,1010.966187,149.513535,,,,,,,672.183167,906.146362,138.758316,,,,,,,764.598267,1249.758545,201.289108,,,,,,,,,,,,,,,,807.858704,1219.913330,406.078369,,,,,,,,,,,,,,,
196,647.872375,897.227966,126.872910,677.441833,1010.866760,149.377396,,,,,,,672.542969,906.178101,138.542969,,,,,,,764.670715,1249.805298,201.236206,,,,,,,,,,,,,,,,807.854431,1219.933472,406.041260,,,,,,,,,,,,,,,
197,648.108765,897.125427,126.754013,677.683899,1010.809692,149.244720,,,,,,,672.954285,906.188904,138.324600,,,,,,,764.696045,1249.804688,201.214035,,,,,,,,,,,,,,,,807.862183,1219.938110,406.029419,,,,,,,,,,,,,,,
198,648.285583,897.109436,126.570000,678.001709,1010.809448,148.928497,,,,,,,673.329895,906.190063,137.746979,,,,,,,764.690247,1249.823364,201.192947,,,,,,,,,,,,,,,,807.864319,1219.937134,406.030029,,,,,,,,,,,,,,,
199,648.497070,897.138245,126.318115,678.239197,1010.774780,148.858978,,,,,,,673.577026,906.178040,137.461624,,,,,,,764.748901,1249.915283,201.195206,,,,,,,,,,,,,,,,807.876038,1220.045654,405.982178,,,,,,,,,,,,,,,
200,648.716675,897.150085,126.070709,678.471802,1010.815857,148.695404,,,,,,,673.729065,906.150757,137.380035,,,,,,,764.705139,1249.852783,201.053711,,,,,,,,,,,,,,,,807.847412,1219.962769,405.967194,,,,,,,,,,,,,,,
201,648.922729,897.151917,125.808678,678.631958,1010.831177,148.455032,,,,,,,673.995178,906.102844,137.237152,,,,,,,764.691040,1249.938721,201.082870,,,,,,,,,,,,,,,,807.812256,1220.018311,406.007965,,,,,,,,,,,,,,,
202,649.187988,897.099365,125.528282,678.777222,1010.829895,148.419205,,,,,,,674.072876,906.145325,136.966660,,,,,,,764.706421,1249.970825,201.075531,,,,,,,,,,,,,,,,807.778870,1220.039307,406.026062,,,,,,,,,,,,,,,
203,649.466431,897.116394,125.280197,678.967163,1010.823975,148.354172,,,,,,,674.203735,906.178406,136.987213,,,,,,,764.738464,1249.954224,201.055374,,,,,,,,,,,,,,,,807.789673,1220.066650,405.957275,,,,,,,,,,,,,,,
204,649.475037,897.038635,125.150505,679.113708,1010.820618,148.335342,,,,,,,674.503296,905.985718,136.751190,,,,,,,764.753418,1249.964111,201.000519,,,,,,,,,,,,,,,,807.748962,1220.049194,405.951965,,,,,,,,,,,,,,,
205,649.522156,896.977112,124.965469,679.236206,1010.784729,148.209702,,,,,,,674.697327,905.949219,136.507492,,,,,,,764.807251,1250.011353,200.944595,,,,,,,,,,,,,,,,807.749390,1220.038452,405.968414,,,,,,,,,,,,,,,
206,649.628845,896.897339,124.778008,679.335999,1010.839539,148.377701,,,,,,,674.770020,905.935730,136.258469,,,,,,,764.846252,1250.004883,200.921143,,,,,,,,,,,,,,,,807.753174,1220.038086,405.971069,,,,,,,,,,,,,,,
207,649.815369,896.916687,124.598244,679.566040,1010.895752,148.491501,,,,,,,674.948730,905.851868,136.159164,,,,,,,764.871216,1249.970581,200.826294,,,,,,,,,,,,,,,,807.669800,1220.051514,405.932434,,,,,,,,,,,,,,,
208,649.979614,896.864136,124.516899,679.784546,1010.797668,148.457901,,,,,,,675.221069,905.935242,135.500809,,,,,,,764.861450,1250.002441,200.760437,,,,,,,,,,,,,,,,807.687317,1220.046997,405.923676,,,,,,,,,,,,,,,
209,650.135315,896.771545,124.364868,680.025269,1010.677490,148.421234,,,,,,,675.440979,906.005737,134.859070,,,,,,,764.975830,1249.935547,200.659058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,650.431580,896.662415,124.217415,680.527100,1010.686401,147.980042,,,,,,,675.877075,905.957092,134.215805,,,,,,,765.034912,1249.906860,200.615601,,,,,,,,,,,,,,,,,,,807.645935,1220.055298,405.887482,,,,,,,,,,,,
211,650.773010,896.586121,123.972496,680.938782,1010.519470,147.331848,,,,,,,676.429749,906.028503,133.966171,,,,,,,765.012024,1249.921143,200.628693,,,,,,,,,,,,,,,,,,,807.677979,1220.049072,405.921387,,,,,,,,,,,,
212,651.110779,896.569580,123.559456,681.342163,1010.390503,146.981216,,,,,,,676.764282,906.052673,133.781570,,,,,,,765.015930,1249.934448,200.611694,,,,,,,,,,,,,,,,,,,807.702515,1220.045410,405.923645,,,,,,,,,,,,
213,651.621643,896.579651,123.251709,681.668396,1010.268860,146.759674,,,,,,,677.159851,905.874329,133.566879,,,,,,,765.122803,1249.876953,200.483505,,,,,,,,,,,,,,,,,,,807.687744,1220.049805,405.928223,,,,,,,,,,,,
214,652.070007,896.541687,122.813164,682.118530,1010.137817,146.472244,,,,,,,677.263550,905.753967,133.389435,,,,,,,765.087158,1249.835083,200.494019,,,,,,,,,,,,,,,,,,,807.629028,1220.055420,405.877197,,,,,,,,,,,,
215,652.584656,896.454163,122.134422,682.214783,1010.071045,146.356110,,,,,,,677.442444,905.605286,133.166046,,,,,,,765.160522,1249.749878,200.469193,,,,,,,,,,,,,,,,,,,807.670105,1220.051270,405.924957,,,,,,,,,,,,
216,652.963562,896.430542,121.753181,682.572937,1009.945496,146.448441,,,,,,,677.956177,905.490967,132.493454,,,,,,,765.268188,1249.740967,200.433136,,,,,,,,,,,,,,,,,,,807.718567,1220.064819,405.875061,,,,,,,,,,,,
217,653.180664,896.377808,121.643738,682.731750,1009.873047,146.337204,,,,,,,678.664734,905.558105,131.749969,,,,,,,765.627991,1249.668945,199.926331,,,,,,,,,,,,,,,,,,,807.786682,1219.987915,405.876221,,,,,,,,,,,,
218,653.435486,896.321533,121.396759,682.977905,1009.682129,146.183090,,,,,,,679.058838,905.506165,131.462067,,,,,,,765.739197,1249.499268,199.938324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,653.703125,896.249084,121.102303,683.386108,1009.463867,145.846954,,,,,,,679.182983,905.508057,131.077057,,,,,,,765.781494,1249.501099,199.930679,,,,,,,,,,,,,,,,,,,,,,807.752258,1219.982056,405.839142,,,,,,,,,
220,653.828430,896.227356,120.779526,683.819092,1009.285706,145.547180,,,,,,,679.396240,905.372131,130.581543,,,,,,,765.789734,1249.413574,199.944061,,,,,,,,,,,,,,,,,,,,,,807.776428,1219.977661,405.825226,,,,,,,,,
221,653.955872,896.229980,120.456581,684.181152,1009.237610,145.362000,,,,,,,679.531128,905.350708,130.170761,,,,,,,765.832275,1249.321533,199.845764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,654.488831,896.323364,119.749130,684.497559,1009.142639,145.179550,,,,,,,679.563354,905.347778,129.607498,,,,,,,765.931458,1249.325928,199.767807,,,,,,,,,,,,,,,,,,,,,,,,,807.763367,1220.010498,405.718262,,,,,,
223,654.488831,896.166931,119.529297,684.883057,1009.094604,144.983871,,,,,,,679.817749,905.045837,129.411987,,,,,,,766.001770,1249.257690,199.674026,,,,,,,,,,,,,,,,,,,,,,,,,807.894165,1219.939575,405.617371,,,,,,
224,654.509277,895.987244,119.179962,685.215393,1009.074951,144.723038,,,,,,,680.015381,904.936829,129.148300,,,,,,,766.111267,1249.132690,199.631332,,,,,,,,,,,,,,,,,,,,,,,,,807.861206,1219.912842,405.625549,,,,,,
225,654.611816,895.910400,118.901550,685.498901,1009.011902,144.512985,,,,,,,680.312195,904.845337,128.652100,,,,,,,766.151489,1249.048950,199.561035,,,,,,,,,,,,,,,,,,,,,,,,,807.864014,1219.936890,405.635132,,,,,,
226,654.801392,895.847046,118.520554,685.944641,1008.758911,144.197968,,,,,,,680.729065,904.883789,127.846046,,,,,,,766.260254,1248.938843,199.451508,,,,,,,,,,,,,,,,,,,,,,,,,807.886230,1219.937256,405.655121,,,,,,
227,654.911804,895.879578,118.166740,686.229248,1008.651489,143.996719,,,,,,,680.906799,904.870361,127.311699,,,,,,,766.379150,1248.815063,199.373642,,,,,,,,,,,,,,,,,,,,,,,,,807.933899,1219.848267,405.627869,,,,,,
228,654.974487,895.810242,118.016571,686.422241,1008.435364,143.756439,,,,,,,681.110107,904.755737,127.065338,,,,,,,766.514221,1248.735840,199.310394,,,,,,,,,,,,,,,,,,,,,,,,,807.929810,1219.838135,405.578278,,,,,,
229,654.994629,895.710510,117.877602,686.592651,1008.290588,143.620514,,,,,,,681.122498,904.683105,126.691338,,,,,,,766.618103,1248.640991,199.175278,,,,,,,,,,,,,,,,,,,,,,,,,807.962463,1219.837646,405.613098,,,,,,
230,654.999878,895.720215,117.709900,686.750305,1008.186523,143.450790,,,,,,,681.186890,904.652161,126.369965,,,,,,,766.665344,1248.530151,199.110367,,,,,,,,,,,,,,,,,,,,,,,,,807.930054,1219.841187,405.612762,,,,,,
231,655.683960,896.031494,116.885612,686.925293,1008.085876,143.316345,,,,,,,681.745056,904.616028,125.697838,,,,,,,766.766907,1248.475098,198.968079,,,,,,,,,,,,,,,,,,,,,,,,,807.974915,1219.751953,405.579254,,,,,,
232,655.492371,895.775208,116.735992,687.133911,1008.052002,143.159988,,,,,,,681.547363,904.382202,125.691605,,,,,,,766.722107,1248.507202,198.989471,,,,,,,,,,,,,,,,,,,,,,,,,808.046936,1219.761108,405.534821,,,,,,
233,655.223572,895.606628,116.571312,687.263855,1008.032532,143.034882,,,,,,,681.579407,904.292786,125.444786,,,,,,,766.854187,1248.324707,198.831955,,,,,,,,,,,,,,,,,,,,,,,,,808.084656,1219.769165,405.509033,,,,,,
