Präzision26
Date:,2025/04/16
Time:,10:35:34
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
97,818.469727,1039.464722,323.988525,804.626709,812.580078,162.283020,,,,792.651001,717.380066,153.111176,763.553589,707.077576,147.476074,785.428650,1031.202148,206.857315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,817.793762,1042.091064,324.454529,804.118835,815.322083,165.594116,,,,792.428345,720.754395,157.369141,763.437378,709.737305,152.593033,785.528931,1034.633057,207.520264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,817.500244,1044.818970,323.800934,803.666687,818.409729,169.807770,,,,792.642517,723.624146,162.014572,763.089783,712.746765,157.479553,784.950378,1038.450317,209.315369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,817.082886,1047.541626,323.957520,802.725220,821.963074,173.709686,,,,792.696045,726.188721,166.875198,762.647522,715.833435,161.620926,784.145447,1042.150391,211.058167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,816.208252,1050.333496,324.543365,801.632935,825.261230,177.795258,,,,792.727661,729.435547,171.923645,762.778870,718.864441,165.677887,783.489868,1045.944214,212.726974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,815.440918,1053.097656,324.910400,800.583984,828.674316,181.607803,,,,791.556885,732.949280,176.002426,762.035095,721.961060,169.907791,783.118164,1049.713745,213.908707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,814.942932,1055.813721,325.214172,799.588135,832.283020,184.800919,,,,790.763245,736.175110,180.433182,760.939209,725.236328,174.416733,782.712219,1053.661743,215.486115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,814.795349,1058.496216,324.822357,798.593628,835.446594,188.133774,,,,789.435059,739.555786,184.347244,759.520813,728.609985,179.233383,782.276978,1057.550659,217.103149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,814.425659,1061.288452,325.226959,797.461487,838.718445,191.746933,,,,788.238953,742.866333,188.154648,758.286743,731.900208,183.304138,782.183960,1061.544556,218.843430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,814.104248,1063.898560,326.157898,795.994080,842.479919,195.183960,,,,786.788696,746.230286,192.026001,756.809143,735.332092,186.797775,781.961121,1065.528687,220.418320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,813.616455,1066.435181,326.843811,794.430664,846.145691,197.707275,,,,785.148376,749.880554,195.452698,756.133850,738.778992,189.302780,781.556335,1069.427490,222.289246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,813.571533,1069.100586,327.113068,792.636780,849.755127,200.194763,,,,783.526855,753.585876,198.976379,754.716553,742.495300,192.489532,781.459473,1073.302124,223.981445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,813.540466,1071.846558,327.380554,791.216187,853.258301,203.189667,,,,781.773621,757.258606,202.061081,752.530579,746.204590,196.200363,781.107727,1077.211548,225.195557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,813.361206,1074.639648,328.168549,789.323242,857.031738,206.021500,,,,779.859741,761.116089,204.402481,750.334595,749.816467,199.257278,780.685242,1081.069702,227.203003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,813.256470,1077.156494,328.383636,787.464905,860.986816,208.774551,,,,778.100037,764.793091,206.894272,748.423157,753.565552,201.750793,780.692749,1085.036377,229.138702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,813.101501,1079.756592,328.861755,785.476013,864.906860,211.285690,,,,775.743774,768.511841,209.258942,746.404968,757.285889,204.093109,780.336792,1089.066528,230.621872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,812.856812,1082.412964,329.786987,783.583618,868.460327,212.992065,,,,773.166260,772.052612,211.355972,744.766296,761.162415,205.969818,780.626587,1092.806274,232.278305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,812.695435,1084.889404,330.516510,781.379272,872.365784,215.165100,,,,770.905945,775.759155,214.264938,742.189026,765.050415,208.050461,780.591797,1096.917603,233.651016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,812.979492,1087.498047,330.898041,779.486450,876.195740,217.228943,,,,768.868896,779.389343,216.402832,738.933777,768.872742,210.257477,780.291443,1100.761963,234.904037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,813.113708,1090.094971,331.680054,777.450867,879.867493,218.988068,,,,766.441162,783.181580,217.464172,736.066345,772.726379,212.604523,780.583801,1104.522949,236.646225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,813.325562,1092.647827,331.944824,774.918762,883.504272,220.846191,,,,763.771179,786.861084,219.308441,732.975525,776.529175,214.173706,780.730591,1108.330078,237.630188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,813.588074,1095.189331,332.483459,772.517212,887.328064,221.920868,,,,760.414429,790.743103,220.943970,731.029846,780.219238,214.721527,780.770081,1112.083252,239.144547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,814.009216,1097.614014,333.211761,770.397400,891.071350,223.723114,,,,757.618469,794.711731,221.615051,728.815857,784.573364,215.222504,781.311523,1115.831421,239.879395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,814.007324,1100.204468,334.121857,767.685913,894.781250,224.574295,,,,755.225220,798.487854,223.010178,725.772949,788.466614,215.966141,781.250732,1119.541504,241.228561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,814.138550,1102.580688,334.726379,765.120850,898.764343,225.282761,,,,752.120728,802.262085,223.818985,722.755798,792.502625,216.751724,781.184326,1123.330811,242.711319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,814.168823,1105.001343,334.951477,762.939087,902.699585,226.526276,,,,748.541260,806.392944,224.020172,719.507385,796.366821,217.288971,781.481750,1126.976440,243.798721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,814.286682,1107.362183,335.589539,760.440491,906.500061,226.822662,,,,745.804138,809.810303,224.788116,716.113037,800.313049,217.682999,781.844421,1130.335571,245.125900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,814.194641,1109.808105,336.626953,757.950317,909.999207,228.032532,,,,742.243469,813.590576,225.352173,712.777649,804.475708,217.580307,782.019531,1133.708252,246.736023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,814.305847,1112.258667,337.242737,755.386536,913.679993,228.237839,,,,738.928772,817.188354,224.601257,710.112549,808.371521,217.195877,781.817993,1136.944092,247.752136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,814.724792,1114.487915,337.831604,752.432129,917.065979,228.570648,,,,735.749939,820.580139,225.275040,705.910156,812.324646,217.533737,781.927307,1140.174072,249.142380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,814.679504,1116.713379,338.688873,749.750244,920.460205,228.664825,,,,732.818115,824.376770,224.851028,703.041748,815.934021,216.610703,782.637451,1143.377930,249.826447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,814.863892,1118.924805,339.161926,747.322327,924.258301,228.792679,,,,729.052246,828.084167,224.137634,700.457275,819.773926,215.232300,782.914551,1146.443726,251.260956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,815.280334,1121.145752,339.695557,744.976440,927.718018,229.291336,,,,726.021606,831.634705,223.281586,697.300415,823.817932,214.111923,783.023254,1149.583862,252.775696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,815.734741,1123.237549,340.600525,742.346802,931.079407,228.983994,,,,722.415039,835.212952,222.577759,693.505676,827.585938,213.768234,783.208740,1152.612549,253.569427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,815.894531,1125.098633,341.387909,739.878540,934.187317,228.667145,,,,718.613220,838.386719,222.074722,690.756409,831.099182,212.478638,783.401489,1155.230835,254.237854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,816.125488,1127.126465,341.746429,737.276184,937.434326,228.136765,,,,715.757324,841.987793,220.665741,686.324524,834.718079,211.918762,783.843811,1157.842651,254.954926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,816.531738,1128.925171,342.425293,734.472473,940.783691,227.803802,,,,712.650085,845.762390,219.724915,683.430847,838.399231,210.332153,784.086487,1160.499878,255.727249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,816.739075,1130.767456,343.335846,732.129089,943.889038,227.349854,,,,709.512817,848.641296,218.843185,680.792236,842.095215,208.379166,784.538879,1163.009277,256.840179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,816.933105,1132.186768,343.900146,729.872803,946.733215,227.205429,,,,706.706177,851.640747,217.305649,678.068420,845.672791,206.597031,784.996033,1165.431885,257.308289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,817.535522,1133.802979,344.273285,727.389343,950.157471,225.921082,,,,703.603882,855.142029,215.993912,675.196228,849.192017,204.919785,785.436096,1167.708252,257.873413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,817.889648,1135.219849,344.694153,725.057617,953.073730,225.164169,,,,700.527039,858.276733,215.014069,672.192322,852.572144,203.366608,785.378174,1170.074829,258.544250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,818.216003,1136.777832,345.384644,722.944885,955.935242,224.583023,,,,697.774170,861.294250,213.709320,669.213013,855.945007,201.736801,785.695313,1171.906006,259.240662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,720.515564,958.606445,223.875854,,,,695.011475,864.473022,212.034882,666.251099,859.049866,200.263443,786.119141,1174.145874,259.696350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,718.238159,961.257568,222.784744,,,,692.090454,867.706848,209.892273,663.748596,862.467468,198.369690,786.346924,1175.845215,260.214203,818.315613,1139.159546,346.489685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,716.607605,964.200806,221.528183,,,,689.620544,870.194946,208.638687,661.338257,865.665222,196.641205,786.828735,1177.697876,261.359100,818.760010,1140.493042,346.649353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,714.519226,966.667603,220.704834,,,,686.993713,872.910767,207.365662,658.872437,868.689758,195.070679,787.359985,1179.275146,261.797058,819.215393,1141.510498,346.880432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,712.601379,969.347778,219.421402,,,,684.434814,876.014221,205.589264,656.574341,871.656738,192.970718,787.938721,1180.980713,261.871857,819.503479,1142.546509,347.226440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,711.076904,971.808838,219.095993,,,,682.282776,878.623840,203.444855,654.011597,874.144226,191.456757,788.683350,1182.263184,261.778534,819.668945,1143.586304,347.948761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,709.090027,974.076294,217.916214,,,,680.772095,880.749573,202.069534,652.303528,877.099365,188.899887,788.587097,1184.000610,262.795715,819.808960,1144.520264,348.443237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,707.805481,975.973694,217.577621,,,,678.584595,883.175781,199.920517,650.661743,880.028992,186.719315,788.561523,1185.305542,263.480713,820.100525,1145.232544,348.620148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,706.194702,978.414368,216.098984,,,,676.970642,885.135925,198.255325,651.123230,883.911255,182.331818,788.859924,1186.802856,263.725189,820.471375,1146.103638,348.677979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,705.013489,980.222290,215.366531,,,,675.145142,887.598694,196.563507,650.761292,887.533569,178.967178,789.022095,1188.287109,263.804047,820.851013,1147.193726,348.470062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,703.774414,982.194153,214.374420,,,,674.191162,889.611389,194.531265,649.493835,889.375366,176.857483,789.071594,1189.363281,263.920471,821.156372,1147.912354,348.613342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,702.533936,984.125549,213.488068,,,,672.452393,890.805237,193.046402,645.885010,889.751404,177.768356,789.190186,1190.511475,264.278503,821.183838,1148.488403,348.840210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,701.463501,985.455139,212.798141,,,,671.367249,893.282288,191.193710,644.468933,891.705017,176.511154,789.465454,1191.691772,264.451691,821.232422,1149.030273,349.090668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,700.454041,987.559753,211.552383,,,,670.529358,895.145386,189.670624,644.731995,894.479858,173.169952,790.004456,1192.783936,264.033020,821.265198,1149.646606,349.171173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,699.494873,988.893127,210.650345,,,,669.313965,896.956909,188.102142,644.913574,896.897522,170.255249,790.638184,1193.653442,263.742432,821.536926,1150.312866,349.361755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,699.042175,990.154846,209.844345,,,,668.945374,898.275391,186.501419,643.955750,898.261841,168.666718,790.856323,1194.440063,264.061066,821.829895,1150.943481,349.394775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,698.121399,991.749023,209.031708,,,,667.954712,899.435181,184.753845,642.926575,899.431885,167.583725,790.885010,1195.298584,264.369537,822.083008,1151.528320,349.513916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,696.960205,992.823120,208.083496,,,,667.072510,900.941284,183.648621,641.508362,900.829285,166.660675,790.996033,1196.090576,264.610504,822.340637,1152.009033,349.636200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,696.480835,994.027527,207.098541,,,,666.375793,902.517944,182.630554,641.025757,902.512451,165.406479,791.336731,1196.578857,264.842651,822.624878,1152.388916,349.688751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,695.894775,995.181335,206.195313,,,,665.547119,903.553711,181.922028,640.561768,903.655518,164.230164,791.661804,1197.156494,264.894104,822.837097,1152.748657,349.769806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,695.287537,996.067383,205.727173,,,,665.070679,904.444519,180.863892,639.413574,904.299194,163.610779,791.924988,1197.746948,264.937683,823.098022,1153.195190,349.822327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,695.304565,997.007568,204.706116,,,,664.551636,905.178162,179.208206,638.105469,904.683838,163.391571,792.167908,1198.355347,264.982239,823.255920,1153.533936,349.746826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,695.177368,998.201660,203.341064,,,,664.549500,906.658875,177.573746,639.095093,906.316833,160.826233,792.260742,1198.924927,265.055603,823.439941,1153.854370,349.832733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,694.766235,999.072571,202.595642,,,,664.503296,907.694153,176.278214,639.805054,907.815674,158.009079,792.515625,1199.405029,265.136993,823.532715,1154.135620,350.219391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,694.364258,999.656860,201.798523,,,,664.121155,908.420410,175.161636,639.582764,908.700806,156.541016,792.644836,1199.757568,265.162048,823.728271,1154.311523,350.485992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,693.947815,1000.098755,200.650055,,,,663.994080,908.815002,174.439133,639.219360,909.129272,155.978317,792.724609,1200.026978,265.104309,823.891968,1154.583130,350.607971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,693.733276,1000.651184,199.697617,,,,663.783081,909.402710,173.206772,638.781982,909.532166,154.888290,792.726929,1200.154053,265.152313,824.380066,1154.642700,350.656311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,693.336548,1001.057556,199.232651,,,,663.825623,910.223938,171.595505,639.322021,910.403748,152.885010,792.877930,1200.246094,265.198914,824.527588,1154.843628,350.941833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,692.935791,1001.462585,198.737534,,,,663.775024,910.681824,170.472549,639.735962,910.940491,151.332367,793.042664,1200.481201,265.221191,824.575928,1154.949951,351.100159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,692.779663,1002.082703,197.822159,,,,663.721497,911.176758,169.626465,640.022034,911.455139,150.367493,793.229736,1200.677246,265.217316,824.804810,1155.085083,351.104248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,692.524170,1002.806519,196.755310,,,,663.665527,911.781860,168.616989,640.347717,911.815186,149.114258,793.279968,1200.761230,265.230835,824.886780,1155.193848,351.131805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,692.516907,1003.351868,196.045059,,,,663.948059,912.440063,167.219025,640.749573,912.614746,147.498322,793.498169,1200.922607,265.143890,825.070068,1155.236328,351.109497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,692.254822,1003.585693,195.474915,,,,664.097351,912.840454,166.466522,641.148682,913.174561,146.003372,793.563721,1201.136353,265.131470,825.203857,1155.325195,351.098663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,692.183777,1004.215393,194.647461,,,,664.289856,913.136108,165.954865,641.156494,913.483154,145.055786,793.462830,1201.191162,265.293701,825.353088,1155.483154,350.779938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,692.327087,1004.602417,193.342987,,,,664.011658,913.407410,165.128220,641.145325,913.955811,144.640045,793.518677,1201.222290,265.368683,825.503418,1155.528198,350.631714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,691.927612,1004.901855,192.544479,,,,663.836060,913.749329,163.986191,640.896423,913.898865,143.590073,793.469788,1201.380493,265.260101,825.610413,1155.515625,350.651520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,691.784119,1005.155579,192.193634,,,,663.733032,914.039673,163.125290,640.679138,913.951843,143.587738,793.514709,1201.474976,265.157806,825.614746,1155.538452,350.643951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,691.739807,1005.301208,191.769073,,,,663.990540,914.405396,162.202423,640.954163,914.628357,142.264496,793.573547,1201.462524,265.115662,825.777893,1155.462402,350.603302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,691.582947,1005.409119,191.068298,,,,664.418518,914.723450,161.441605,641.215698,915.266296,140.828598,793.704163,1201.433228,265.012756,825.775208,1155.463745,350.548431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,691.757996,1005.590210,189.994293,,,,664.688416,915.045471,160.409470,641.460327,915.668945,139.593369,794.179565,1201.498901,264.406799,825.654236,1155.449219,350.517273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,691.988037,1005.622437,188.916687,,,,664.526184,915.326599,159.580032,641.429199,916.043518,138.685303,794.560242,1201.527344,263.913971,825.775085,1155.360229,350.427032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,692.061035,1005.800598,188.054932,,,,664.323547,915.607300,158.662949,641.418457,916.300476,138.076462,794.856384,1201.475586,263.684418,825.770264,1155.358032,350.332764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,691.962646,1006.014771,187.769745,,,,664.261597,915.721497,157.716537,641.413452,916.381714,137.361649,795.256531,1201.354126,263.428955,826.096069,1155.149780,350.225586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,692.089783,1006.072937,187.277267,,,,664.989441,916.013245,156.486359,642.010132,916.883972,136.155899,795.776855,1201.271973,262.977325,826.001221,1155.192871,350.112518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,692.182739,1006.089294,186.850830,,,,665.321777,916.160095,155.316513,642.737000,917.139709,134.871078,796.075989,1201.211914,262.734253,826.092834,1155.153564,350.135284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,692.347168,1006.075256,186.454529,,,,665.391846,916.238098,154.754547,642.762634,917.120422,134.127396,796.205688,1201.132568,262.542999,826.182373,1154.950439,350.120575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,692.609253,1006.171570,185.937469,,,,665.300110,916.328552,154.026031,642.646484,917.102234,133.606659,796.334290,1201.042725,262.500549,826.233154,1154.723633,350.257233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,692.856628,1006.084106,185.265579,,,,665.570251,916.568970,153.100037,642.919861,917.414429,132.825165,796.385559,1200.988159,262.390015,826.366760,1154.620605,350.253571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,693.066589,1006.161499,184.578430,,,,665.761047,916.686951,152.347321,643.153198,917.713928,132.048737,796.492615,1201.024780,262.259521,826.562561,1154.436401,350.198242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,693.052307,1006.292908,183.994217,,,,666.198486,916.684509,151.454269,643.428406,917.756226,131.068909,796.649475,1200.995972,262.088287,826.740479,1154.338867,350.113342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,693.115112,1006.302795,183.430939,,,,666.428101,916.705261,150.923126,643.423523,918.005249,130.311951,796.785034,1200.891724,262.034882,826.963623,1154.136475,350.026215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,693.182800,1006.338318,182.950195,,,,666.673157,916.694641,150.220413,643.652832,917.904236,129.567108,796.760437,1200.817871,261.899475,827.155945,1153.945679,349.913605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,693.178040,1006.390381,182.568939,,,,666.910339,916.791321,149.374466,643.995483,917.984619,129.096130,796.894348,1200.741577,261.840210,827.286011,1153.831543,349.906281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,693.260010,1006.392700,182.283707,,,,667.030823,916.940857,148.696335,644.392822,918.209290,128.578720,796.887390,1200.694336,261.743408,827.479126,1153.636475,349.800629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,693.270996,1006.315308,181.764572,,,,667.270752,916.974365,147.991959,644.621033,918.448425,128.026840,796.925171,1200.592041,261.640961,827.649170,1153.378296,349.753082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
