Präzision01
Date:,2025/05/06
Time:,14:08:18
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
90,640.248291,866.080750,202.248215,664.964417,876.656433,212.391235,665.931458,980.498779,216.698639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.895691,1245.326050,397.505768,,,,,,,,,,,,,,,,,,,704.912415,1241.264648,226.284729,,,
91,640.095276,867.613708,200.569366,663.934937,877.881531,211.416443,665.148376,981.800903,215.951828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.258728,1246.322510,397.737793,,,,,,,,,,,,,,,,,,,705.216431,1242.399658,226.613876,,,
92,639.829102,869.170776,198.875168,663.156555,879.317505,210.642395,664.479492,982.999817,214.768372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.782837,1247.225342,397.849579,,,,,,,,,,,,,,,,,,,705.665649,1243.307739,226.666550,,,
93,638.275085,870.026001,199.105911,662.548401,880.586731,209.371277,664.214966,984.222107,214.182236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.376465,1248.223511,397.535767,,,,,,,,,,,,,,,,,,,706.162781,1244.610596,226.496078,,,
94,637.809937,871.289001,198.023178,662.561707,881.645203,208.027847,663.576660,985.433777,213.460052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.801086,1248.961548,397.407257,,,,,,,,,,,,,,,,,,,706.511475,1245.796265,226.527878,,,
95,637.630798,872.520996,196.378128,662.101318,882.711670,207.254471,662.849426,986.504639,212.696655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.140259,1249.895752,397.441345,,,,,,,,,,,,,,,,,,,706.926758,1246.497681,226.268951,,,
96,636.858459,873.532227,196.121323,661.499451,884.086548,205.893295,662.545898,987.371521,212.030701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.449829,1250.685181,397.499298,,,,,,,,,,,,,,,,,,,707.706299,1247.255615,226.097519,,,
97,636.457336,874.813049,195.054047,661.006897,885.211792,204.939911,662.277527,988.497803,211.141037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.883545,1251.458984,397.336426,,,,,,,,,,,,,,,,,,,708.472107,1248.304199,225.969711,,,
98,635.809448,875.593140,194.173950,660.716309,885.992188,204.191330,662.333130,989.723145,209.667511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.460083,1252.239014,397.159302,,,,,,,,,,,,,,,,,,,709.135315,1249.139893,225.887192,,,
99,635.729370,876.867004,192.869446,660.215210,886.873779,203.059631,662.407959,990.625977,208.188126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.822449,1252.994263,397.072998,,,,,,,,,,,,,,,,,,,709.553162,1249.916260,225.873734,,,
100,635.832214,878.151245,191.146759,659.812927,887.907288,201.956802,662.271484,991.325684,207.233475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.106628,1253.651855,396.935059,,,,,,,,,,,,,,,,,,,710.023010,1250.786011,225.714783,,,
101,635.477051,878.722534,189.818527,659.813965,888.996765,200.690094,662.056030,992.124634,206.233994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.315430,1254.437256,396.991730,,,,,,,,,,,,,,,,,,,710.878784,1251.212158,225.592850,,,
102,634.412170,879.595520,189.106659,659.751221,889.744263,199.452560,661.772461,993.061279,205.511505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.639099,1255.051758,396.775391,,,,,,,,,,,,,,,,,,,711.535217,1251.807861,225.471558,,,
103,634.541626,880.468811,187.639450,659.133667,890.554199,197.938248,661.705872,993.974670,204.551086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.732605,1255.604126,397.112610,,,,,,,,,,,,,,,,,,,712.164429,1252.404419,225.164795,,,
104,634.781128,881.698486,185.929504,658.838074,891.382507,196.727631,662.135803,994.942871,202.936401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.942688,1256.121826,397.137543,,,,,,,,,,,,,,,,,,,712.627747,1253.024170,225.050476,,,
105,634.524780,882.651550,184.291046,658.758911,891.937317,195.568253,662.110168,995.645935,201.715714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.452698,1256.693115,396.810883,,,,,,,,,,,,,,,,,,,713.052856,1253.542114,224.967529,,,
106,634.208435,883.367676,182.876602,658.386841,892.846497,194.149536,662.002380,996.073669,200.945648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.996399,1257.163818,396.447327,,,,,,,,,,,,,,,,,,,713.648132,1254.093384,224.734818,,,
107,633.322449,883.885620,182.353226,658.223022,893.733093,192.566010,661.711548,996.624146,200.053772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.356140,1257.643311,396.168243,,,,,,,,,,,,,,,,,,,714.299194,1254.676270,224.363449,,,
108,633.158386,884.701355,180.934586,658.335632,894.154053,191.572662,661.422302,997.311157,198.788620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.407898,1258.170166,395.989166,,,,,,,,,,,,,,,,,,,714.911926,1255.205200,223.721802,,,
109,633.293945,885.601318,179.075470,657.675964,894.888428,190.264450,662.003113,998.176331,197.262680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.912476,1258.492676,395.624023,,,,,,,,,,,,,,,,,,,715.489136,1255.464233,223.107483,,,
110,633.376221,886.522278,177.270798,657.253845,895.549133,188.889969,662.289734,998.830261,196.113632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.317017,1258.824707,395.209137,,,,,,,,,,,,,,,,,,,716.042419,1255.787476,222.680817,,,
111,633.987427,887.147766,175.442764,656.902954,895.856995,187.958908,662.427124,999.448364,195.203796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.879883,1259.183105,394.844696,,,,,,,,,,,,,,,,,,,716.821106,1256.269165,222.223434,,,
112,633.304504,888.012756,174.006699,657.241150,896.607605,186.048569,662.538940,999.994873,194.207352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.354065,1259.565674,394.395447,,,,,,,,,,,,,,,,,,,717.567688,1256.699951,221.894531,,,
113,631.961670,888.430542,174.252579,657.107178,897.435059,184.135590,663.002258,1000.494629,192.849396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.699158,1259.821045,393.980347,,,,,,,,,,,,,,,,,,,718.317444,1257.101074,221.632050,,,
114,631.702759,889.032104,173.037552,656.704163,897.922363,183.418533,663.345032,1000.944580,191.201813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.072693,1260.063843,393.613342,,,,,,,,,,,,,,,,,,,718.830933,1257.510498,221.320877,,,
115,631.863464,889.955505,171.133759,656.329041,898.502014,182.671982,663.413330,1001.315247,190.213470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.452454,1260.353149,393.122742,,,,,,,,,,,,,,,,,,,719.070251,1257.672974,221.290894,,,
116,631.760437,890.643433,169.701721,656.287598,899.154053,180.657654,663.350891,1001.683594,189.522766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.751404,1260.582886,392.760376,,,,,,,,,,,,,,,,,,,719.378967,1257.801758,221.300293,,,
117,631.876892,891.355469,168.136139,656.454468,899.630798,178.788651,663.911072,1002.243347,188.087753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.735779,1260.728271,392.615753,,,,,,,,,,,,,,,,,,,719.987244,1257.987549,221.200668,,,
118,631.924866,891.902954,166.832169,656.395752,899.929199,177.887375,664.323669,1002.730652,186.729446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.751587,1260.851074,392.758179,,,,,,,,,,,,,,,,,,,720.683350,1258.209106,220.991150,,,
119,630.994995,892.106567,166.544174,656.044006,900.444824,176.952072,664.345459,1003.129517,185.404984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.947632,1260.912842,392.714264,,,,,,,,,,,,,,,,,,,721.592896,1258.621704,220.150574,,,
120,631.083435,892.562683,165.283813,655.918030,900.952942,175.192902,664.282715,1003.442261,184.698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.458191,1261.098145,392.261444,,,,,,,,,,,,,,,,,,,722.386414,1258.715576,219.575699,,,
121,630.802063,893.136902,163.953201,656.429993,901.168030,173.792450,664.711365,1003.989441,183.172165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.583923,1261.193726,392.183441,,,,,,,,,,,,,,,,,,,722.808472,1258.748291,219.269684,,,
122,630.147522,893.365112,163.656189,656.409424,901.472412,172.595688,665.130981,1004.426453,181.767273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.735657,1261.281006,392.074677,,,,,,,,,,,,,,,,,,,723.150574,1258.834839,219.068008,,,
123,630.167603,893.593201,162.137375,655.859314,902.052124,171.519043,665.281372,1004.776001,180.877808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.014587,1261.515381,391.582275,,,,,,,,,,,,,,,,,,,723.347778,1259.076782,218.842880,,,
124,630.649902,894.398682,160.122101,655.431152,902.358032,170.583115,665.054810,1004.950928,180.147644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.274963,1261.738037,391.182404,,,,,,,,,,,,,,,,,,,723.791504,1259.237061,218.465149,,,
125,630.584900,894.717651,158.960236,655.770630,902.811462,169.228256,665.419067,1005.346863,178.757599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.512817,1261.856689,390.891663,,,,,,,,,,,,,,,,,,,724.395874,1259.420166,217.843414,,,
126,630.423706,895.346375,157.472900,656.135925,903.125793,167.516083,665.883240,1005.737671,177.349609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.749329,1261.975830,390.526306,,,,,,,,,,,,,,,,,,,724.925964,1259.502686,217.225891,,,
127,630.576477,895.808472,156.163727,655.898132,903.324463,166.566528,665.880249,1005.981689,176.331223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.011108,1262.074829,390.238373,,,,,,,,,,,,,,,,,,,725.429871,1259.697632,216.700668,,,
128,630.701111,896.222229,155.067078,655.592712,903.638367,165.788284,665.866333,1006.055786,175.361511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.116882,1262.249023,390.039001,,,,,,,,,,,,,,,,,,,725.859619,1259.781494,216.307648,,,
129,631.146301,896.755676,153.134735,655.528687,904.074402,164.801102,665.964417,1006.182129,174.706863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.244690,1262.267578,390.035339,,,,,,,,,,,,,,,,,,,726.494995,1259.906616,215.613754,,,
130,631.689209,897.130798,151.360916,655.788940,904.406250,163.374451,666.431763,1006.510132,173.564545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.431885,1262.429199,389.596191,,,,,,,,,,,,,,,,,,,726.556396,1259.952026,215.548508,,,
131,631.795715,897.412354,150.278763,656.167664,904.414001,162.205841,666.811829,1006.592957,172.386414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.902710,1262.575806,389.041992,,,,,,,,,,,,,,,,,,,726.572998,1259.933716,215.533737,,,
132,631.583801,897.600342,149.612213,656.252197,904.528992,161.132660,666.904419,1006.815796,171.571136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.257813,1262.646973,388.660522,,,,,,,,,,,,,,,,,,,726.698792,1259.860962,215.388351,,,
133,631.582397,897.909729,149.011917,656.260437,904.761841,160.427612,666.833618,1006.936462,171.144119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.516357,1262.637939,388.549500,,,,,,,,,,,,,,,,,,,726.991516,1259.758179,215.168259,,,
134,631.557129,898.118713,148.453247,656.015198,905.075684,159.663376,666.936218,1007.027710,170.785828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.562927,1262.680664,388.423431,,,,,,,,,,,,,,,,,,,727.368469,1259.775269,214.980087,,,
135,631.761597,898.253479,147.695953,655.984253,905.417542,158.763031,667.645691,1007.371521,169.580200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.555847,1262.655029,388.393036,,,,,,,,,,,,,,,,,,,727.695679,1259.718872,214.799026,,,
136,631.882629,898.442505,146.631882,656.504761,905.671814,157.889023,668.181824,1007.558777,168.295959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.679565,1262.625000,388.184296,,,,,,,,,,,,,,,,,,,728.044861,1259.671265,214.738495,,,
137,632.220886,898.664429,145.676132,656.710083,905.742310,157.387360,668.351990,1007.621826,167.390121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.908691,1262.657227,387.961029,,,,,,,,,,,,,,,,,,,728.468567,1259.735840,214.441727,,,
138,631.655579,898.540161,145.988159,657.167480,905.671509,156.808853,668.423584,1007.794678,166.780212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.146057,1262.607300,387.735107,,,,,,,,,,,,,,,,,,,728.982178,1259.739624,214.084946,,,
139,630.996094,898.377808,146.557404,657.193481,905.874268,156.202866,668.379211,1007.968811,166.574402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.255005,1262.588623,387.699188,,,,,,,,,,,,,,,,,,,729.333191,1259.807739,213.785706,,,
140,631.324585,898.404846,145.929550,657.103760,906.005798,155.668869,668.476379,1008.013123,166.410492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.428711,1262.555542,387.466400,,,,,,,,,,,,,,,,,,,729.617981,1259.904053,213.601349,,,
141,631.570129,898.552917,145.339905,657.180115,906.129700,155.362061,668.664856,1008.184143,165.940338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.508423,1262.570190,387.296539,,,,,,,,,,,,,,,,,,,729.926331,1259.922485,213.372360,,,
142,632.221924,898.671143,144.692429,657.181580,906.233643,155.123688,669.100525,1008.379456,165.248764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.676086,1262.535400,387.079193,,,,,,,,,,,,,,,,,,,730.188049,1259.957397,213.180756,,,
143,632.554871,898.872864,144.152802,657.231506,906.352417,154.920212,669.475220,1008.523682,164.697296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.890503,1262.570190,386.916656,,,,,,,,,,,,,,,,,,,730.385742,1260.031860,212.997040,,,
144,632.937012,899.301270,143.270203,657.339355,906.464722,154.606262,669.763916,1008.675964,164.216858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.009338,1262.599487,386.819580,,,,,,,,,,,,,,,,,,,730.591431,1260.102051,212.828613,,,
145,632.998901,899.454407,142.933914,657.437683,906.608032,154.336761,669.841003,1008.885376,163.944321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.241333,1262.724731,386.509003,,,,,,,,,,,,,,,,,,,730.785522,1260.158569,212.701920,,,
146,633.141846,899.631653,142.795319,657.530029,906.805298,154.200958,669.868652,1009.013306,163.832382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.421570,1262.805420,386.280243,,,,,,,,,,,,,,,,,,,730.966797,1260.223755,212.460007,,,
147,632.364014,899.724182,143.293045,657.613892,906.988281,153.970245,670.000610,1009.166809,163.690598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.524963,1262.861206,386.143982,,,,,,,,,,,,,,,,,,,731.126770,1260.359253,212.243347,,,
148,632.166382,899.932800,143.521667,657.718262,907.141418,154.021484,670.127136,1009.315063,163.600647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.681885,1263.009644,386.014160,,,,,,,,,,,,,,,,,,,731.386658,1260.526978,212.159073,,,
149,632.507324,900.270325,143.143005,657.693359,907.287781,154.069077,670.314148,1009.466736,163.490067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.820862,1263.079590,385.883606,,,,,,,,,,,,,,,,,,,731.614136,1260.605591,212.075455,,,
150,633.066284,900.550781,142.663696,657.703491,907.450745,154.129883,670.407227,1009.541138,163.423294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.962646,1263.113525,385.717010,,,,,,,,,,,,,,,,,,,731.831848,1260.755493,211.958969,,,
151,633.987976,900.747986,142.245605,657.653442,907.617004,154.295670,670.534607,1009.679626,163.432159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.044495,1263.246216,385.641327,,,,,,,,,,,,,,,,,,,732.116150,1260.958008,211.474243,,,
152,634.437073,900.932678,142.092377,657.772034,907.724365,154.406342,670.697083,1009.799316,163.417007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.158508,1263.308716,385.518738,,,,,,,,,,,,,,,,,,,732.638611,1261.022583,211.176239,,,
153,634.592834,901.136719,142.145828,657.920044,907.885071,154.445969,670.862488,1009.925537,163.453812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.232239,1263.441772,385.454437,,,,,,,,,,,,,,,,,,,732.965576,1261.209473,210.927475,,,
154,634.261353,901.150452,142.831940,658.205872,908.007751,154.438553,671.018005,1010.066528,163.288376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.276611,1263.495972,385.466644,,,,,,,,,,,,,,,,,,,733.255249,1261.406616,210.776810,,,
155,634.120667,901.255432,142.813370,658.429871,908.172058,154.388260,671.092346,1010.070190,163.546371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.363708,1263.640503,385.317078,,,,,,,,,,,,,,,,,,,733.464844,1261.493652,210.654556,,,
156,634.466125,901.414551,142.658981,658.591797,908.316101,154.370758,671.248413,1010.098877,163.611359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.631653,1263.675781,385.091492,,,,,,,,,,,,,,,,,,,733.599792,1261.598877,210.658447,,,
157,634.700928,901.423767,142.579590,658.835999,908.383179,154.274628,671.345581,1010.147888,163.721344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.471130,1263.817749,385.164154,,,,,,,,,,,,,,,,,,,733.826965,1261.762939,210.597824,,,
158,634.793884,901.412964,142.690323,659.081482,908.301758,154.426575,671.485779,1010.268494,163.805374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.410034,1263.879028,385.238922,,,,,,,,,,,,,,,,,,,733.978271,1261.827026,210.467041,,,
159,634.996582,901.382751,142.802429,659.593018,908.333862,154.175705,671.723755,1010.235657,163.915283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.452698,1264.013794,385.188110,,,,,,,,,,,,,,,,,,,734.107361,1261.914917,210.476852,,,
160,635.274109,901.375000,142.886780,659.648560,908.347351,154.332504,671.837341,1010.242004,163.858078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.535156,1264.145142,385.026917,,,,,,,,,,,,,,,,,,,734.189880,1261.966675,210.395325,,,
161,635.478210,901.468384,142.878464,659.736023,908.374634,154.498917,671.865356,1010.307068,163.859100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.610596,1264.209229,384.946075,,,,,,,,,,,,,,,,,,,734.190796,1262.080566,210.372543,,,
162,635.362976,901.276611,143.371765,659.836792,908.367004,154.558182,671.880920,1010.360291,163.845306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.671448,1264.317383,384.935455,,,,,,,,,,,,,,,,,,,734.245117,1262.102661,210.351089,,,
163,635.190308,901.095886,143.827850,660.016846,908.479187,154.877335,671.863464,1010.432312,163.854050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.692627,1264.351563,384.885559,,,,,,,,,,,,,,,,,,,734.285156,1262.107788,210.304810,,,
164,635.085449,901.080139,144.146469,660.104431,908.473755,155.105179,671.926331,1010.449036,163.843597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.638367,1264.460205,384.808258,,,,,,,,,,,,,,,,,,,734.237854,1262.107544,210.245407,,,
165,635.025146,901.025879,144.399567,660.152832,908.497925,155.244781,671.934509,1010.528931,163.804245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.671570,1264.613403,384.744354,,,,,,,,,,,,,,,,,,,734.250122,1262.114136,210.216232,,,
166,635.204590,901.013611,144.403458,660.153381,908.562500,155.374023,671.939880,1010.545288,163.749161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.799683,1264.669678,384.520386,,,,,,,,,,,,,,,,,,,734.283569,1262.104370,210.200546,,,
167,635.315735,901.086365,144.188278,660.161743,908.575317,155.380783,671.940613,1010.544556,163.747498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.854126,1264.855469,384.342224,,,,,,,,,,,,,,,,,,,734.228577,1262.224365,210.111404,,,
168,635.379639,901.069763,144.130432,660.399902,908.477234,155.471451,671.924011,1010.558350,163.695877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.888367,1264.857178,384.388947,,,,,,,,,,,,,,,,,,,734.197937,1262.260132,210.104568,,,
169,635.340210,900.886475,144.267883,660.313049,908.512146,155.328064,671.843262,1010.573914,163.572403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.857605,1264.957642,384.409027,,,,,,,,,,,,,,,,,,,734.158936,1262.243286,210.060043,,,
170,635.272278,900.836121,144.192017,660.331665,908.447754,155.040527,671.822876,1010.598389,163.511490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.857605,1264.977051,384.407440,,,,,,,,,,,,,,,,,,,734.113464,1262.218628,210.070404,,,
171,635.248413,900.801819,144.104858,660.541687,908.358215,154.943634,671.807434,1010.543579,163.490204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.873230,1264.945923,384.394775,,,,,,,,,,,,,,,,,,,734.071838,1262.229126,210.093369,,,
172,635.026794,900.803955,144.717468,660.433472,908.323120,154.706970,671.807861,1010.498535,163.411926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.817871,1264.968628,384.348511,,,,,,,,,,,,,,,,,,,734.082397,1262.146118,210.070038,,,
173,635.201111,900.581116,144.110046,660.457336,908.318848,154.452087,671.836243,1010.439880,163.334824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.807617,1264.977417,384.344543,,,,,,,,,,,,,,,,,,,734.038269,1262.129639,210.009186,,,
174,635.439026,900.514038,143.448639,660.487915,908.188660,153.810699,671.894897,1010.348633,163.217712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.767456,1264.929810,384.450165,,,,,,,,,,,,,,,,,,,734.024597,1262.136597,209.995819,,,
175,635.630127,900.468262,143.167267,660.615417,908.010925,153.514420,671.825928,1010.284607,163.094131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.047913,1264.946411,384.186005,,,,,,,,,,,,,,,,,,,734.025208,1262.139526,210.000061,,,
176,636.319702,900.872498,141.912369,660.636536,907.933838,153.427734,671.887695,1010.143005,162.956207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.939453,1264.960083,384.228760,,,,,,,,,,,,,,,,,,,734.460815,1262.110229,209.372101,,,
177,636.818848,901.141724,141.038834,660.519836,907.960388,153.150452,672.182922,1009.948914,162.349472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.793152,1264.931274,384.428345,,,,,,,,,,,,,,,,,,,734.106934,1262.038086,209.758591,,,
178,636.956055,901.095581,140.807205,660.497375,907.927551,153.017456,672.170288,1010.162292,162.253342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.680115,1264.808716,384.512573,,,,,,,,,,,,,,,,,,,733.854126,1261.986694,210.058563,,,
