Präzision01162
Date:,2025/04/26
Time:,15:47:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
141,744.732849,978.885132,155.156555,928.230530,1151.383911,234.282593,681.722717,905.034119,123.013771,656.277527,915.831055,120.140541,974.802307,1117.594482,374.647095,,,,,,,,,,,,,,,,,,
142,744.719299,978.560242,154.874634,928.211365,1151.201172,234.201691,681.553284,904.713623,122.586105,656.411499,915.555420,119.635330,974.809448,1117.493774,374.534760,,,,,,,,,,,,,,,,,,
143,744.878601,978.249268,154.436920,928.183838,1151.034668,234.128265,681.418945,904.419739,122.300064,656.806824,915.426331,118.910728,974.776611,1117.390625,374.436676,,,,,,,,,,,,,,,,,,
144,745.052429,977.869690,153.887909,927.903870,1150.713623,234.301880,681.440674,904.151428,121.919266,657.099915,915.254517,118.239807,974.683472,1117.273315,374.272552,,,,,,,,,,,,,,,,,,
145,745.016174,977.525146,153.572754,927.780029,1150.401367,234.222961,681.650940,903.816650,121.700394,657.338989,915.239136,117.472000,974.743713,1117.182495,374.154877,,,,,,,,,,,,,,,,,,
146,744.922119,977.225403,153.184784,927.744446,1150.114624,234.122482,681.614014,903.535217,121.505386,657.267944,915.125854,117.102760,974.701782,1117.044067,374.012634,,,,,,,,,,,,,,,,,,
147,744.833008,977.108032,152.882751,927.802979,1149.742798,233.942368,681.398254,903.358826,121.525024,657.582153,915.068970,116.771286,975.043335,1116.877686,373.564911,,,,,,,,,,,,,,,,,,
148,744.690674,976.895935,152.759659,927.769348,1149.338745,233.767960,681.266235,903.222839,121.553368,656.511963,914.332947,118.156517,974.842834,1116.711182,373.650360,,,,,,,,,,,,,,,,,,
149,744.572449,976.695251,152.678864,927.733826,1148.965088,233.613510,681.066833,903.140076,121.526711,655.984070,914.298767,118.205330,974.815857,1116.577393,373.413971,,,,,,,,,,,,,,,,,,
150,744.508484,976.413452,152.331055,927.809143,1148.620728,233.431671,680.890259,903.078125,121.489685,655.997009,914.466736,117.700768,974.835388,1116.377930,373.241608,,,,,,,,,,,,,,,,,,
151,744.360535,976.275085,152.309525,927.843323,1148.338989,233.238892,680.677551,902.936523,121.541199,656.755188,914.833557,116.445076,974.685425,1116.233276,373.080933,,,,,,,,,,,,,,,,,,
152,744.198914,976.073059,152.231384,927.919312,1148.021240,233.063629,680.532532,902.902100,121.540298,657.649719,915.190369,115.146950,974.748718,1116.023071,372.998230,,,,,,,,,,,,,,,,,,
153,744.000061,975.929993,152.122757,927.931946,1147.757935,232.911102,680.319214,902.844238,121.557655,657.827515,915.287659,114.586243,974.760315,1115.829224,372.910431,,,,,,,,,,,,,,,,,,
154,743.858154,975.671875,152.084991,927.997986,1147.542358,232.715515,680.113647,902.734619,121.601265,657.355896,915.095764,114.655113,974.712158,1115.679565,372.846649,,,,,,,,,,,,,,,,,,
155,743.744995,975.442261,152.024307,928.077515,1147.222534,232.557358,679.926208,902.535217,121.617905,656.685303,914.776123,114.547882,974.559143,1115.503662,372.847595,,,,,,,,,,,,,,,,,,
156,743.617004,975.291260,151.896286,928.223389,1146.965210,232.174042,679.707275,902.424988,121.610344,656.193604,914.675720,114.665169,974.688477,1115.241943,372.777802,,,,,,,,,,,,,,,,,,
157,743.532227,975.081848,151.772247,928.356628,1146.551147,231.919296,679.087585,902.294006,121.448494,654.626465,914.169800,116.243340,974.712158,1115.011841,372.651642,,,,,,,,,,,,,,,,,,
158,743.680176,974.875427,151.600098,928.205444,1146.060059,232.018372,678.814758,902.138306,121.410675,653.614075,913.761292,117.186234,974.515503,1114.833496,372.605835,,,,,,,,,,,,,,,,,,
159,743.562439,974.505920,151.508270,928.164978,1145.768433,231.735947,678.911133,902.137268,121.030663,653.321289,913.574951,117.328362,974.666199,1114.577271,372.592834,,,,,,,,,,,,,,,,,,
160,743.442566,974.137573,151.598648,928.140869,1145.444214,231.495346,678.732483,901.805481,121.447334,653.208557,913.479248,117.151512,974.620178,1114.336060,372.514618,,,,,,,,,,,,,,,,,,
161,743.383850,973.873474,151.456940,928.117554,1145.056641,231.448563,678.499817,901.536743,121.466820,653.107971,913.350952,117.050697,974.341553,1114.312744,372.497864,,,,,,,,,,,,,,,,,,
162,743.447205,973.642212,151.372116,927.938293,1144.766235,231.410217,678.322449,901.323975,121.414299,652.874329,913.130981,116.919136,974.460449,1114.120728,372.529266,,,,,,,,,,,,,,,,,,
163,743.538818,973.359436,151.230316,927.763916,1144.526367,231.358185,678.172058,901.196350,121.320007,652.818115,912.996277,117.081642,974.396973,1113.995972,372.464111,,,,,,,,,,,,,,,,,,
164,743.358826,973.157654,151.301605,927.730408,1144.121826,231.579697,678.011047,900.978088,121.151855,653.035522,912.743896,116.822662,974.329285,1113.883301,372.459045,,,,,,,,,,,,,,,,,,
165,743.565430,972.799133,151.175537,927.547485,1143.825195,231.775375,677.694641,900.748840,120.976952,652.606201,912.732910,117.149651,974.234192,1113.844238,372.499298,,,,,,,,,,,,,,,,,,
166,743.751282,972.448547,150.946991,926.968140,1143.627563,231.954315,677.451721,900.503540,120.887672,652.283813,912.637573,117.518738,974.158875,1113.675049,372.482910,,,,,,,,,,,,,,,,,,
167,743.822754,972.149536,150.769699,926.707153,1143.310425,231.928482,677.231445,900.399475,120.751808,652.143799,912.517761,117.678009,974.137573,1113.563477,372.465027,,,,,,,,,,,,,,,,,,
168,743.896667,971.772705,150.634323,926.359192,1143.029541,232.070786,676.642761,900.197144,120.748138,651.720764,912.437500,117.932526,974.104919,1113.456543,372.458130,,,,,,,,,,,,,,,,,,
169,743.952087,971.346680,150.472855,926.224060,1142.648560,232.130127,676.411011,899.958740,120.711838,651.271790,912.125977,118.459724,973.814087,1113.351318,372.611725,,,,,,,,,,,,,,,,,,
170,743.970032,970.864136,150.298553,926.044128,1142.382446,232.015808,676.541138,899.773743,120.870110,651.066772,911.858032,118.722244,973.647461,1113.256104,372.712219,,,,,,,,,,,,,,,,,,
171,743.924194,970.587463,150.151489,925.690552,1142.156738,231.951889,676.433472,899.599548,120.873421,650.978943,911.835083,118.850136,973.888550,1113.177490,372.678070,,,,,,,,,,,,,,,,,,
172,743.942200,970.220215,149.848709,925.376465,1142.023926,231.932755,676.260071,899.341858,120.880165,651.200256,911.810913,118.543617,973.718933,1113.357666,372.332062,,,,,,,,,,,,,,,,,,
173,743.927734,969.930542,149.731415,925.104614,1141.773682,231.994781,676.083984,899.165222,120.901176,650.679443,911.870239,118.188705,973.482483,1113.050415,372.681396,,,,,,,,,,,,,,,,,,
174,743.820618,969.626099,149.636276,924.807312,1141.523926,232.002884,675.995850,899.060547,120.683403,651.123413,911.750977,117.850754,973.272034,1112.843872,372.882202,,,,,,,,,,,,,,,,,,
175,743.688538,969.370972,149.465729,924.526184,1141.343384,232.035339,675.756348,898.929382,120.579483,651.623047,911.806763,117.190247,973.027527,1112.796631,372.757050,,,,,,,,,,,,,,,,,,
176,743.511658,969.181335,149.345093,924.235962,1141.104736,232.098160,675.253235,898.850952,120.391273,651.753357,911.772095,116.666382,972.902100,1112.612061,372.635590,,,,,,,,,,,,,,,,,,
177,743.187988,968.986328,149.357742,924.597412,1141.063232,231.774689,674.960388,898.776794,120.397919,651.022827,911.440674,116.919060,972.698486,1112.454834,372.641632,,,,,,,,,,,,,,,,,,
178,742.848083,968.838745,149.374298,924.010132,1140.725220,231.932602,674.940674,898.748901,120.515503,650.211365,911.186401,117.420029,972.465942,1112.338623,372.638947,,,,,,,,,,,,,,,,,,
179,742.503052,968.745239,149.235764,923.652649,1140.465454,232.058609,674.652344,898.652588,120.479630,650.021301,911.095642,117.318062,972.417236,1112.150879,372.487610,,,,,,,,,,,,,,,,,,
180,742.117371,968.669495,149.161423,923.429138,1140.319946,232.128616,674.401917,898.534058,119.866531,649.384094,910.972229,117.452843,972.249329,1111.980469,372.503448,,,,,,,,,,,,,,,,,,
181,741.780823,968.582336,149.199615,923.283875,1140.203247,232.157349,673.589294,898.662415,120.144203,648.852112,910.899719,117.625450,972.236816,1111.728882,372.579468,,,,,,,,,,,,,,,,,,
182,741.510620,968.542419,149.128143,923.186218,1140.055786,232.164688,673.580627,898.648438,120.197777,648.408936,910.911743,117.703392,972.061584,1111.576782,372.576904,,,,,,,,,,,,,,,,,,
183,741.105774,968.466614,149.129120,923.076782,1139.913696,232.166779,673.231262,898.677979,120.011749,647.999878,910.851624,117.606979,971.862610,1111.442017,372.583923,,,,,,,,,,,,,,,,,,
184,740.783630,968.434448,149.252991,923.006775,1139.779419,232.210678,672.785461,898.653625,119.966072,647.721741,910.803284,117.299202,971.710754,1111.234009,372.747925,,,,,,,,,,,,,,,,,,
185,740.455200,968.390747,149.368027,922.940613,1139.665161,232.235229,672.274353,898.581604,119.880356,647.486267,910.808472,116.937080,971.698608,1111.175659,372.592346,,,,,,,,,,,,,,,,,,
186,740.188171,968.315979,149.571487,922.864136,1139.479736,232.235672,671.768555,898.538086,119.816315,647.648132,911.080322,116.438080,971.591858,1111.092285,372.682037,,,,,,,,,,,,,,,,,,
187,739.892334,968.232117,149.579269,922.890198,1139.327881,232.351807,671.563904,898.479553,119.571136,648.082214,911.516113,115.564247,971.473755,1110.876831,372.649323,,,,,,,,,,,,,,,,,,
188,739.559265,968.131104,149.671463,922.762207,1139.185059,232.349579,671.500000,898.365112,119.844452,648.866821,912.129028,114.357620,971.451599,1110.910400,372.534241,,,,,,,,,,,,,,,,,,
189,739.204407,968.079163,149.972382,922.676880,1139.021729,232.377853,671.170593,898.307678,119.945801,649.281494,912.479431,113.467262,971.302002,1110.753784,372.606384,,,,,,,,,,,,,,,,,,
190,738.792908,967.920349,149.814331,922.375183,1138.827026,232.592941,670.770569,898.230774,119.972084,649.082520,912.545593,113.238747,971.192139,1110.702271,372.702728,,,,,,,,,,,,,,,,,,
191,738.549805,967.880371,149.749664,922.315308,1138.518311,232.532669,670.393555,898.237915,119.970551,648.619446,912.450012,113.448807,971.079956,1110.606079,372.655151,,,,,,,,,,,,,,,,,,
192,738.171814,967.872131,149.671432,921.675354,1138.518921,232.818222,669.977905,898.187500,119.889977,646.671265,911.507629,115.274689,971.036865,1110.573730,372.662231,,,,,,,,,,,,,,,,,,
193,737.885254,967.805603,149.742844,921.201050,1138.511108,233.029449,669.880737,898.201172,119.697540,,,,970.951721,1110.477295,372.624542,,,,,,,,,,,,,,,,,,
194,737.576782,967.776978,149.641541,921.377075,1138.241577,232.873169,669.631226,898.133118,119.843513,,,,970.886169,1110.466553,372.657440,648.967407,912.558228,112.303749,,,,,,,,,,,,,,,
195,737.358521,967.701477,149.671127,921.118408,1138.237427,232.895996,669.444702,898.102234,119.943062,,,,970.797363,1110.467285,372.621674,648.817444,912.361389,112.336136,,,,,,,,,,,,,,,
196,737.157410,967.715515,149.729553,920.922302,1138.262817,232.893143,669.462646,897.993347,119.915016,,,,970.746155,1110.403076,372.614288,648.563110,912.150330,112.311874,,,,,,,,,,,,,,,
197,736.970520,967.652771,149.956238,920.718689,1138.347778,232.955780,669.387939,897.865173,119.962425,,,,970.633484,1110.373291,372.681671,648.462097,911.937012,112.484550,,,,,,,,,,,,,,,
198,736.787476,967.621399,150.133438,920.601135,1138.414795,233.141098,669.360046,897.666260,119.985855,,,,970.593323,1110.356323,372.740936,647.001526,911.018433,114.422508,,,,,,,,,,,,,,,
199,736.797974,967.666626,150.344574,920.661865,1138.475708,233.373215,669.640991,897.422852,119.818275,,,,970.581543,1110.259521,372.760437,645.337769,910.174622,116.388741,,,,,,,,,,,,,,,
200,736.769531,967.705017,150.769989,920.605896,1138.662476,233.552536,669.706604,897.273621,119.710510,,,,970.591187,1110.244385,372.873016,644.487732,909.751099,117.369354,,,,,,,,,,,,,,,
201,736.749573,967.686707,151.111435,920.572632,1138.792236,233.637604,669.823242,897.135864,119.742508,,,,970.506226,1110.232300,372.983307,644.988403,909.721741,117.040154,,,,,,,,,,,,,,,
202,736.742371,967.719788,151.491257,920.657898,1138.968506,233.803085,670.081299,897.078430,119.952690,,,,970.454590,1110.202637,373.130737,646.521545,910.057617,115.716652,,,,,,,,,,,,,,,
203,736.888245,967.861084,151.866928,920.787964,1139.181396,233.915710,670.751404,897.047852,120.283028,,,,970.434265,1110.166870,373.284912,648.058838,910.520142,114.193832,,,,,,,,,,,,,,,
204,736.838928,967.979797,152.243561,920.827332,1139.307007,234.056625,671.083008,897.001343,120.362770,,,,970.446289,1110.138672,373.448914,649.323914,910.870728,113.211784,,,,,,,,,,,,,,,
205,736.956238,968.103821,152.445633,920.964966,1139.520752,234.162186,671.320007,897.027954,120.354721,,,,970.398621,1110.132935,373.601776,649.648926,910.858398,113.198807,,,,,,,,,,,,,,,
206,737.184937,968.373291,152.637878,921.158813,1139.740845,234.303452,671.551208,897.067383,120.387924,,,,970.354797,1110.209961,373.811951,649.777283,910.831116,113.384064,,,,,,,,,,,,,,,
207,737.449219,968.570068,152.696213,921.353027,1140.090454,234.449493,672.031006,897.387512,120.097252,,,,970.367188,1110.214600,373.995422,650.060425,910.907471,113.404861,,,,,,,,,,,,,,,
208,737.670166,968.829041,152.825867,921.477051,1140.344360,234.572266,672.276245,897.680298,120.142830,,,,970.338562,1110.258667,374.198425,650.273804,910.956116,113.574638,,,,,,,,,,,,,,,
209,738.035400,969.074890,152.874634,921.583618,1140.644287,234.784729,672.763916,898.014160,120.032455,,,,970.173889,1110.296143,374.645416,650.303894,910.890137,113.838074,,,,,,,,,,,,,,,
210,738.247498,969.304138,152.907242,921.730591,1141.017334,234.871918,673.183105,898.277649,119.908859,,,,970.092163,1110.330078,374.882568,650.166992,910.873413,114.138344,,,,,,,,,,,,,,,
211,738.426453,969.402527,152.903503,921.661682,1141.508423,235.357605,673.448242,898.578308,119.803909,,,,970.055603,1110.405762,375.028900,650.506348,911.161560,114.101875,,,,,,,,,,,,,,,
212,738.656616,969.683044,152.915436,921.925842,1141.870483,235.693680,673.776123,898.701965,119.623039,,,,970.099487,1110.481201,375.146057,651.403259,911.644653,113.332840,,,,,,,,,,,,,,,
213,738.796875,969.931519,152.946579,922.176331,1142.164795,235.748291,673.985840,898.953308,119.371086,,,,970.070679,1110.652344,375.320953,652.613953,912.157166,112.130234,,,,,,,,,,,,,,,
214,738.845032,970.048218,152.935562,922.337158,1142.470581,235.709305,674.712585,898.997375,118.470543,,,,970.102783,1110.770630,375.448730,653.372009,912.518066,111.133263,,,,,,,,,,,,,,,
215,739.122314,970.195007,152.642151,922.372559,1142.744141,235.847900,675.861084,899.294800,116.998352,,,,970.118652,1110.921997,375.602631,653.712402,912.456909,110.788811,,,,,,,,,,,,,,,
216,739.521240,970.551331,152.328598,922.443298,1142.950562,235.942261,676.605408,899.520874,116.468117,,,,970.234558,1110.993408,375.753052,653.830872,912.257690,110.874245,,,,,,,,,,,,,,,
217,739.929871,970.801880,152.248322,922.571899,1143.175903,236.210159,677.026733,899.626160,116.600746,,,,970.341370,1111.095337,375.809601,654.171936,912.422180,111.054291,,,,,,,,,,,,,,,
218,740.121765,971.163269,152.155319,922.723022,1143.422974,236.267990,677.196655,899.891785,116.897743,,,,970.360596,1111.289307,375.872406,654.559082,912.717041,111.027893,,,,,,,,,,,,,,,
219,740.339600,971.470825,152.234009,922.896118,1143.833496,236.382828,677.372925,900.091614,116.841141,,,,970.401917,1111.383545,375.994019,654.864685,913.064819,110.821526,,,,,,,,,,,,,,,
220,740.470093,971.809998,152.146881,923.078186,1144.229492,236.424652,677.564880,900.462646,116.911118,,,,970.417725,1111.458984,376.128479,655.219788,913.359863,110.755455,,,,,,,,,,,,,,,
221,740.749756,972.117310,152.199432,923.315857,1144.511230,236.393799,677.910583,900.846924,116.676109,,,,970.499695,1111.558350,376.143341,655.282593,913.511169,110.843788,,,,,,,,,,,,,,,
222,740.972656,972.519531,152.371460,923.670959,1144.740601,236.363998,678.246582,901.287109,116.543640,,,,970.608337,1111.678467,376.113831,655.126282,913.579529,111.317276,,,,,,,,,,,,,,,
223,741.204285,972.786560,152.475189,924.028503,1145.244385,236.373123,678.560547,901.667297,116.400528,,,,970.652100,1111.787598,376.129761,654.924316,913.657227,111.791573,,,,,,,,,,,,,,,
224,741.516724,973.033020,152.709061,924.388123,1145.547852,236.343292,678.963623,901.995911,116.309105,,,,970.735474,1111.904053,376.198029,654.605408,913.622253,112.397026,,,,,,,,,,,,,,,
225,741.963318,973.178711,152.867859,924.770081,1145.915894,236.223877,679.270996,902.301819,116.216927,,,,970.896667,1111.967651,376.105316,655.279663,914.011108,112.292267,,,,,,,,,,,,,,,
226,741.974731,973.418152,152.983170,925.128296,1146.226196,236.104355,679.531433,902.567200,116.155571,,,,971.121582,1112.069336,375.999512,656.122498,914.419922,111.768639,,,,,,,,,,,,,,,
227,742.168762,973.661011,152.997131,925.310181,1146.430054,236.072922,679.805664,902.728271,116.137161,,,,971.260071,1112.209473,375.958649,657.707764,914.988770,110.734253,,,,,,,,,,,,,,,
228,742.312073,973.863159,153.050812,925.562500,1146.642212,235.935074,680.156250,902.926025,115.916710,,,,971.461365,1112.356079,375.795441,658.990417,915.492676,109.474129,,,,,,,,,,,,,,,
229,742.552124,973.940125,153.100479,925.787048,1146.768188,235.855957,680.452942,903.069031,115.726929,,,,971.621704,1112.522949,375.640320,659.756531,915.930420,108.809723,,,,,,,,,,,,,,,
230,742.715149,973.933289,153.123169,925.949646,1146.882080,235.902008,680.697754,903.266968,115.498360,,,,971.822754,1112.604370,375.515045,660.139404,915.949219,108.525742,,,,,,,,,,,,,,,
231,742.905334,973.924377,153.083832,926.131836,1147.021240,235.890442,680.964355,903.375793,115.308792,,,,971.993958,1112.791382,375.267792,659.908752,915.994385,108.900887,,,,,,,,,,,,,,,
232,743.158936,973.873352,152.955902,926.321228,1147.167603,235.842072,681.101563,903.431885,115.223030,,,,972.151733,1112.969727,375.091980,659.471558,915.941406,109.562386,,,,,,,,,,,,,,,
233,743.608337,973.719177,152.746262,926.430054,1147.250122,235.811676,681.187317,903.451111,115.221191,,,,972.310120,1113.135376,375.013702,659.129089,915.706177,110.028938,,,,,,,,,,,,,,,
234,743.859497,973.541687,152.694092,926.486328,1147.371826,235.765945,681.319824,903.427124,115.114296,,,,972.459778,1113.224121,374.892883,658.859619,915.453003,110.463074,,,,,,,,,,,,,,,
235,744.015076,973.399292,152.693939,926.578613,1147.398071,235.721420,681.465881,903.436829,114.959946,,,,972.522522,1113.344971,374.794952,658.555725,915.296753,110.779182,,,,,,,,,,,,,,,
236,744.183655,973.226135,152.710876,926.638672,1147.422363,235.692062,681.554749,903.399048,114.940872,,,,972.595032,1113.342773,374.790771,657.518738,914.797791,111.848419,,,,,,,,,,,,,,,
237,744.249207,973.119324,152.653870,926.606628,1147.428467,235.747040,681.769775,903.421570,114.798744,,,,972.663330,1113.375977,374.683075,656.922485,914.533752,112.594482,,,,,,,,,,,,,,,
238,744.469116,972.940857,152.694885,926.541931,1147.407104,235.772766,681.704102,903.374756,114.760994,,,,972.662231,1113.373169,374.606781,656.881775,914.493286,112.703453,,,,,,,,,,,,,,,
239,744.553833,972.799072,152.663589,926.496460,1147.419312,235.807861,681.749512,903.348755,114.664345,,,,972.678955,1113.390137,374.587769,657.081787,914.569885,112.422150,,,,,,,,,,,,,,,
240,744.582764,972.650635,152.787445,926.570007,1147.344116,235.657547,681.813354,903.256897,114.360107,,,,972.648132,1113.410034,374.502747,657.277893,914.556213,112.178925,,,,,,,,,,,,,,,
241,744.635071,972.430542,152.911591,926.663513,1147.301880,235.639267,681.827759,903.199829,114.345192,,,,972.713257,1113.306885,374.441101,657.388000,914.561218,112.070740,,,,,,,,,,,,,,,
242,744.799194,972.321228,153.058868,926.805054,1147.248535,235.628922,681.819824,903.166138,114.357079,,,,972.780457,1113.198853,374.379333,657.362549,914.572021,112.084076,,,,,,,,,,,,,,,
243,744.836365,972.178040,153.192749,926.927429,1147.238647,235.595093,681.796753,903.063354,114.289650,,,,972.812683,1113.177246,374.359772,657.229248,914.555725,112.075188,,,,,,,,,,,,,,,
244,744.743042,972.077209,153.536224,927.044922,1147.130005,235.630539,681.748230,902.995361,114.284714,,,,972.851868,1113.013550,374.306183,657.101013,914.546204,112.067696,,,,,,,,,,,,,,,
245,744.684631,971.794434,153.810776,927.093750,1147.039429,235.657715,681.628723,902.947388,114.266808,,,,972.892090,1112.891724,374.259430,656.972534,914.553528,112.063194,,,,,,,,,,,,,,,
246,744.555359,971.501038,154.064560,927.152344,1146.839355,235.638092,681.579956,902.810181,114.201340,,,,972.884277,1112.744751,374.278564,657.271301,914.640198,111.652550,,,,,,,,,,,,,,,
247,744.463196,971.165649,154.357773,927.155579,1146.685547,235.584808,681.516052,902.715759,114.127785,,,,972.956909,1112.648071,374.182526,657.885559,914.935364,110.851013,,,,,,,,,,,,,,,
248,744.424316,970.761658,154.569809,927.203552,1146.491455,235.502563,681.688049,902.481384,114.016418,,,,972.918579,1112.540649,374.164978,658.658508,915.336060,109.937805,,,,,,,,,,,,,,,
249,744.401733,970.350891,154.655533,927.153198,1146.250244,235.438843,681.409119,902.338440,114.009583,,,,972.880005,1112.453491,374.163025,659.341553,915.597107,109.074989,,,,,,,,,,,,,,,
250,744.401062,969.884521,154.741837,927.102051,1146.099487,235.413605,681.236877,902.108215,113.997765,,,,972.858398,1112.324585,374.075134,659.666321,915.603455,108.658890,,,,,,,,,,,,,,,
251,744.422485,969.320251,154.972504,927.001099,1145.864868,235.459579,681.077637,901.829041,113.992661,,,,973.140320,1112.207886,373.986237,659.315674,915.294739,108.956459,,,,,,,,,,,,,,,
252,744.392761,968.797180,155.276443,926.836609,1145.619263,235.421112,680.640625,901.515808,114.298248,,,,972.885071,1112.184326,374.057770,658.733948,914.951538,109.248154,,,,,,,,,,,,,,,
253,744.446594,968.203003,155.436447,926.655334,1145.355225,235.413879,680.370361,901.169800,114.163002,,,,972.666077,1112.173340,374.182068,658.019531,914.423401,109.756447,,,,,,,,,,,,,,,
254,744.418945,967.573547,155.525024,926.471924,1145.122314,235.372192,680.323792,900.771912,114.040138,,,,972.640930,1112.091675,374.189606,656.982422,913.750427,110.665123,,,,,,,,,,,,,,,
255,744.418518,966.944885,155.621841,926.380249,1144.877686,235.337860,680.220337,900.331543,113.904648,,,,972.630676,1112.056274,374.171997,655.456848,912.928894,112.127487,,,,,,,,,,,,,,,
256,744.225586,966.089661,155.950394,926.122253,1144.725830,235.261124,680.033447,899.972046,113.729248,,,,972.543762,1112.044067,374.211761,654.804688,912.219727,112.851250,,,,,,,,,,,,,,,
257,744.018433,965.197937,156.210968,926.004639,1144.599365,235.306000,679.984985,899.582031,113.110374,,,,972.502991,1112.053589,374.243622,655.684082,912.206177,111.554489,,,,,,,,,,,,,,,
258,743.957458,964.735168,156.275757,925.857971,1144.453735,235.412796,680.547791,898.818054,111.979797,,,,972.429504,1112.044067,374.274963,655.890076,911.625916,110.686981,,,,,,,,,,,,,,,
259,743.873535,964.054260,156.159805,925.590820,1144.253418,235.514038,681.437195,897.799133,111.037926,,,,972.252014,1112.039429,374.287811,655.693970,910.624817,110.193909,,,,,,,,,,,,,,,
260,743.934570,963.239319,155.869125,925.114868,1144.062622,235.678650,681.678955,897.207520,110.372627,,,,972.160278,1111.920288,374.341370,655.692505,909.438416,109.966873,,,,,,,,,,,,,,,
261,744.035461,962.103333,155.686783,924.788574,1143.701172,235.761261,681.738892,896.399902,109.754845,,,,972.075745,1111.969727,374.404755,655.907532,908.565002,109.565582,,,,,,,,,,,,,,,
262,744.188293,961.163757,155.175552,924.289185,1143.420166,235.876587,681.418884,896.001404,109.021034,,,,971.903503,1111.945068,374.522034,655.791809,907.828430,109.171173,,,,,,,,,,,,,,,
263,744.326294,960.388733,154.727371,923.392639,1143.160522,235.938797,681.037537,895.536438,108.738464,,,,971.683655,1111.923828,374.619049,655.635132,906.972839,109.010086,,,,,,,,,,,,,,,
264,744.360596,959.668030,154.530853,922.633911,1142.950317,236.050018,681.069458,894.650269,108.138229,,,,971.414673,1111.777344,374.690674,656.046570,906.299866,108.296463,,,,,,,,,,,,,,,
265,744.191772,958.593384,154.505615,921.885620,1142.841675,236.046951,681.704285,893.298462,107.722511,,,,971.283508,1111.729004,374.759003,656.007385,905.513611,107.684822,,,,,,,,,,,,,,,
266,744.016296,957.603516,154.335342,921.078369,1142.717041,236.115585,681.783508,892.635925,107.162529,,,,971.051086,1111.663208,374.830444,655.874084,904.822449,107.388733,,,,,,,,,,,,,,,
267,744.029114,956.872070,154.085220,920.457886,1142.464233,236.172699,681.557129,892.149780,106.458527,,,,970.968323,1111.425903,374.993011,655.664124,904.267151,107.137497,,,,,,,,,,,,,,,
268,743.973267,956.190002,153.850784,919.776367,1142.152100,236.335098,681.452393,891.625305,106.209206,,,,970.649231,1111.465210,374.974640,655.772827,903.724121,106.557625,,,,,,,,,,,,,,,
269,743.931152,955.656250,153.714218,918.995544,1141.850220,236.472763,681.377380,890.915283,105.987160,,,,970.220459,1111.291260,375.139648,655.801819,903.164429,106.013130,,,,,,,,,,,,,,,
270,743.899841,955.015198,153.383896,918.566956,1141.605713,236.510590,681.390503,890.149475,105.869614,,,,969.971985,1111.127808,375.269684,656.025635,902.770325,105.410194,,,,,,,,,,,,,,,
271,743.714600,954.503052,153.314194,918.333740,1141.360107,236.416565,681.110107,890.031799,105.527832,,,,969.821045,1110.986816,375.414978,655.794922,902.267761,105.527275,,,,,,,,,,,,,,,
272,743.562866,953.981628,153.495071,918.162170,1140.864136,236.574509,680.873596,889.847900,105.350784,,,,969.709534,1110.747070,375.544617,655.366760,901.836670,105.745766,,,,,,,,,,,,,,,
273,743.417480,953.567139,153.647461,918.074463,1140.467163,236.575928,680.837402,889.763123,105.224701,,,,969.484131,1110.550293,375.670593,655.072510,901.556641,105.830345,,,,,,,,,,,,,,,
274,743.189270,953.277893,153.782074,918.098999,1140.161621,236.831970,680.752869,889.674072,105.172028,,,,969.294617,1110.369385,375.924591,654.852600,901.471741,105.747688,,,,,,,,,,,,,,,
275,743.009460,953.137695,153.868271,917.807800,1140.053833,237.146759,680.639038,889.562500,105.082268,,,,969.071472,1110.207275,376.120453,654.860535,901.280090,105.245293,,,,,,,,,,,,,,,
276,742.863220,953.003723,154.034485,917.546936,1139.875122,237.492508,680.585632,889.494629,105.041374,,,,968.919373,1110.060425,376.190369,654.929993,901.221191,104.983543,,,,,,,,,,,,,,,
277,742.643127,952.857727,154.114670,917.312195,1139.666626,237.910156,680.547607,889.479248,105.081039,,,,968.810730,1109.868042,376.379333,654.840088,901.143860,104.929466,,,,,,,,,,,,,,,
278,742.473938,952.751343,154.268890,917.116089,1139.548218,238.389328,680.491821,889.416138,104.926750,,,,968.721985,1109.809692,376.461792,654.606506,901.040833,104.904892,,,,,,,,,,,,,,,
279,742.346619,952.678711,154.337540,916.923096,1139.575439,238.770279,680.420593,889.435669,104.798813,,,,968.668213,1109.778809,376.580841,654.439514,901.015564,104.924461,,,,,,,,,,,,,,,
280,742.239502,952.560974,154.494080,916.645752,1139.714111,239.052536,680.440063,889.423462,104.757233,,,,968.677307,1109.756714,376.709076,654.379822,900.915649,104.986374,,,,,,,,,,,,,,,
281,742.119568,952.479126,154.599411,916.527832,1139.791626,239.249451,680.385315,889.447754,104.735237,,,,968.674866,1109.816772,376.851105,654.298279,900.804810,104.969261,,,,,,,,,,,,,,,
282,742.074341,952.515808,154.804352,916.485229,1139.846924,239.303268,680.400940,889.463562,104.691521,,,,968.550842,1109.937988,376.911957,654.321045,900.788879,104.938034,,,,,,,,,,,,,,,
