Präzision25
Date:,2025/04/16
Time:,10:59:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
155,824.386597,1234.295776,204.768402,717.461182,992.369385,185.329300,684.997620,902.568726,145.364517,,,,653.426575,901.444153,143.469986,,,,,,,889.712341,1131.080933,269.109070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,824.411743,1234.659180,205.107880,717.391479,992.828735,184.949478,684.880981,903.085815,144.616699,,,,653.708313,902.336975,142.215881,,,,,,,889.863220,1131.265259,269.226471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,824.588135,1235.098022,205.276199,717.044617,993.333130,184.439346,684.748596,903.625977,144.093384,,,,653.247742,902.329834,142.584702,,,,,,,889.920654,1131.443970,269.242462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,824.828796,1235.467163,205.327118,716.716797,993.675537,183.946945,684.465332,904.358826,143.437164,,,,652.516418,902.617371,142.862762,,,,,,,890.010193,1131.746216,269.318542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,824.779053,1235.795654,205.429062,716.471313,993.965515,183.440125,684.423157,905.143127,142.573425,,,,652.061096,903.092102,142.530273,,,,,,,890.023438,1132.061401,269.356995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,824.709290,1236.373901,205.118347,716.519104,994.094360,182.878708,684.295288,905.432495,141.968094,,,,652.142273,903.769165,141.528091,,,,,,,890.150269,1132.298584,269.340271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,825.196594,1236.357544,205.152634,716.910278,994.351379,182.314651,684.146973,905.403870,141.643341,,,,652.412048,904.417175,140.353958,,,,,,,890.179321,1132.529419,269.317108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,825.563477,1236.495483,205.302963,717.060425,994.692566,181.737106,684.120972,905.733093,141.108704,,,,652.139038,904.839783,140.018677,,,,,,,890.502441,1132.674805,269.310150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,825.543762,1236.670532,205.288177,716.984558,995.304016,180.919815,684.089844,906.187500,140.475311,,,,651.755432,904.821106,140.201843,,,,,,,890.696289,1132.887695,269.203522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,825.542480,1236.769775,204.992035,716.942261,995.656860,180.393539,684.026062,906.495911,139.824432,,,,651.640503,904.921875,139.554199,,,,,,,890.780029,1133.108032,269.159363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,825.564270,1236.952515,204.875031,716.881958,995.867065,180.013321,684.199219,906.903503,138.993393,,,,652.602356,905.258484,137.376312,,,,,,,890.811584,1133.243286,269.163513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,825.759766,1236.953247,204.998169,716.639771,996.065979,179.595505,684.272949,907.280151,138.285629,,,,653.051392,905.684204,136.187027,,,,,,,890.926025,1133.424194,268.955994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,825.779602,1237.119873,204.960815,716.485840,996.260742,179.296021,684.210693,907.458801,137.896683,,,,652.758972,905.905334,136.152145,,,,,,,891.035400,1133.547852,268.803741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,825.678162,1237.250366,204.626190,716.354858,996.397888,178.987411,684.053528,907.602173,137.506668,,,,652.540649,906.007263,135.977554,,,,,,,891.069092,1133.712402,268.633179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,825.678528,1237.341553,204.328369,716.304382,996.456299,178.672699,683.846497,907.569580,137.106201,,,,651.967957,906.082336,136.115570,,,,,,,891.167908,1133.736816,268.576019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,825.641663,1237.448120,204.057312,716.305115,996.614441,178.350327,683.697449,907.633179,136.657303,,,,652.275146,906.246765,135.279495,,,,,,,891.205261,1133.743530,268.519196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,825.670654,1237.460205,203.946289,716.478333,996.698853,177.873932,683.697327,907.639587,135.843613,,,,652.366028,906.612854,134.363754,,,,,,,891.131165,1133.780273,268.438385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,825.734680,1237.449951,203.940384,716.398682,996.885315,177.247253,683.679382,907.649536,135.139282,,,,652.101563,906.604553,133.950974,,,,,,,891.192505,1133.832642,268.131653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,825.839111,1237.296265,203.926346,716.419983,996.988220,176.570282,683.585266,907.776672,134.676544,,,,651.628784,906.558594,133.829681,,,,,,,891.275757,1133.862549,267.963440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,825.738708,1237.205688,203.621796,716.569580,996.981384,175.945496,683.416443,908.026733,134.412781,,,,651.054260,906.551208,133.852463,,,,,,,891.294434,1133.801758,267.808716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,825.556885,1237.327759,203.319748,716.579407,996.915527,175.455582,683.151794,908.096436,133.879211,,,,650.746582,906.655212,133.475388,,,,,,,891.358765,1133.821655,267.631866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,825.425354,1237.456055,203.062546,716.594055,996.791260,174.986374,682.758972,908.309387,133.226059,,,,650.580139,906.855103,133.006119,,,,,,,891.411987,1133.869507,267.100983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,825.453918,1237.229248,202.763824,716.474487,996.759033,174.546692,682.574463,908.434753,132.805176,,,,650.476501,906.927734,132.422623,,,,,,,891.543213,1133.815430,266.775696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,825.804077,1237.202637,202.313309,716.313293,996.610168,174.177277,682.270264,908.398254,132.487808,,,,650.292542,906.990723,131.955780,,,,,,,891.639526,1133.820557,266.535553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,825.499451,1237.035522,202.323761,716.077942,996.584717,173.860703,681.726379,908.458374,132.124863,,,,650.075623,907.026794,131.715912,,,,,,,891.611755,1133.715454,266.412994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,825.379578,1236.884521,202.197083,715.837708,996.611084,173.549057,681.545837,908.445923,131.852188,,,,649.809021,907.054626,131.468750,,,,,,,891.477661,1133.702393,266.249237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,825.439209,1236.547729,201.833054,715.713867,996.547668,173.199356,681.365784,908.435303,131.598450,,,,649.611938,907.094055,131.225632,,,,,,,891.611572,1133.476563,266.350250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,825.523376,1236.313354,201.478714,715.585815,996.457092,172.892456,681.254700,908.263611,131.253510,,,,649.390869,907.046387,130.889359,,,,,,,891.489441,1133.465332,266.112732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,825.472351,1236.010742,201.031891,715.534607,996.458923,172.398438,681.134338,908.275269,130.968323,,,,649.166260,907.069519,130.550797,,,,,,,891.398682,1133.454102,265.927826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,825.644836,1235.667480,200.553833,715.504578,996.270264,171.966553,680.931091,908.274719,130.627487,,,,649.484375,907.559387,129.143753,,,,,,,891.535278,1133.110107,265.976105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,825.725098,1235.427612,200.238403,715.373657,996.253296,171.634735,680.757141,908.346130,130.248718,,,,649.288330,907.329041,129.174133,,,,,,,891.354492,1133.173584,265.785706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,825.763794,1235.593384,200.229828,715.401306,996.200684,171.299286,680.568359,908.147827,129.812042,,,,648.759644,907.062988,129.303055,,,,,,,891.473755,1132.912354,265.823120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,825.629395,1235.170166,199.928604,715.462708,996.011536,170.922821,680.475159,908.011597,129.491348,,,,648.553284,906.909668,129.081650,,,,,,,891.321960,1132.885742,265.536194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,825.675293,1234.865479,199.529709,715.295105,995.835327,170.327988,680.407593,907.862000,129.117783,,,,648.271057,906.937439,128.923370,,,,,,,891.237671,1132.798828,265.443909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,825.626160,1234.747314,199.322525,715.272888,995.698486,169.831116,680.307373,907.863342,128.709702,,,,648.214478,906.901672,128.296768,,,,,,,891.153015,1132.697632,265.370789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,825.583313,1234.652222,199.117447,715.232666,995.597046,169.423111,680.190552,907.777832,128.152588,,,,648.395142,906.870239,127.646782,,,,,,,891.205078,1132.606201,265.265839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,825.553589,1234.577271,198.972351,715.042786,995.526123,169.051971,680.067017,907.786865,127.611702,,,,648.689148,906.839905,126.794037,,,,,,,891.145081,1132.581055,265.202271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,825.396301,1234.583008,198.879929,714.849792,995.458740,168.710648,680.288208,907.823486,127.086296,,,,648.838379,906.928040,126.195435,,,,,,,891.098938,1132.501343,265.195618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,825.219238,1234.559082,198.384918,714.848450,995.469177,168.480087,680.290833,907.862854,126.713387,,,,648.767090,906.900208,125.782089,,,,,,,891.156494,1132.375977,265.189178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,825.142334,1234.570313,198.154022,714.887512,995.522278,168.226318,680.303040,908.012146,126.363869,,,,648.721497,906.902649,125.504601,,,,,,,891.074707,1132.374268,265.069641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,825.090332,1234.609009,198.139633,714.892334,995.541565,167.890091,680.387695,907.994202,125.857414,,,,648.676575,906.834717,125.211143,,,,,,,891.119141,1132.303711,265.026031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,825.073486,1234.603882,198.024628,714.857178,995.523560,167.334320,680.426819,907.968201,125.457771,,,,648.624084,906.763672,124.808144,,,,,,,891.049316,1132.272461,265.068298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,825.017456,1234.490479,197.862320,714.773193,995.500488,166.883881,680.395142,907.980896,125.016022,,,,648.571533,906.832397,124.308121,,,,,,,891.000610,1132.189819,265.009796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,824.848267,1234.524902,197.629547,714.839111,995.465759,166.606110,680.435791,908.006836,124.698822,,,,648.798889,906.896973,123.501793,,,,,,,890.955688,1132.191772,264.885651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,825.160828,1234.022339,196.954376,715.067261,995.322876,166.379044,680.482361,907.990540,124.302078,,,,649.425781,907.399231,121.601898,,,,,,,890.797485,1132.179077,264.863403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,825.042358,1234.263306,197.226974,715.211975,995.180786,166.120697,680.531433,907.855225,123.881065,,,,650.088440,907.782898,120.295448,,,,,,,890.893188,1132.092407,264.875977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,824.906494,1234.225098,197.252426,715.278870,995.179443,165.851257,680.592590,907.742310,123.504044,,,,650.146362,907.727844,120.045692,,,,,,,890.956177,1132.069824,264.852936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,825.044373,1233.960083,196.730682,715.343262,995.176025,165.593002,680.756531,907.594116,122.831070,,,,649.986694,907.330933,120.499947,,,,,,,890.857727,1132.107788,264.777130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,825.217651,1233.841431,196.504044,715.375183,995.095764,165.252151,680.973511,907.487061,122.351898,,,,648.667297,906.570374,122.144798,,,,,,,890.612610,1132.106201,264.804077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,825.119629,1233.901855,196.453568,715.426025,995.061768,164.832031,680.724792,907.608887,122.119446,,,,648.047302,906.546082,122.668343,,,,,,,890.674866,1132.118774,264.788116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,825.038330,1233.918945,196.473846,715.373413,995.095703,164.517075,680.782471,907.775940,121.839806,,,,648.186279,906.588379,122.157166,,,,,,,890.744202,1132.119751,264.781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,825.008301,1233.912109,196.358765,715.433655,995.130676,164.101425,680.932678,907.795715,121.487137,,,,648.959778,906.682556,121.013741,,,,,,,890.691956,1132.145264,264.655853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,825.018738,1233.815063,196.263184,715.330872,995.227478,163.768570,681.073547,907.867737,121.073845,,,,649.494019,906.850830,120.270699,,,,,,,890.777527,1132.093750,264.697998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,825.084961,1233.849854,196.258759,715.403076,995.282593,163.463867,681.122864,907.924194,120.753860,,,,649.580444,906.921143,119.997261,,,,,,,890.721985,1132.111206,264.715088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,825.099670,1233.824097,196.081375,715.413940,995.302368,163.125320,681.141235,908.018555,120.430481,,,,649.396301,906.908691,119.870842,,,,,,,890.621216,1132.119263,264.686127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,825.071167,1233.830200,196.094666,715.541809,995.370422,162.898422,681.197449,908.163086,120.101746,,,,649.340576,906.981445,119.655617,,,,,,,890.601990,1132.154297,264.608154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,825.075195,1233.844849,196.093018,715.655701,995.407898,162.654022,681.246094,908.300354,119.763603,,,,649.403809,907.149780,119.396965,,,,,,,890.745300,1132.148071,264.560150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,825.211487,1233.879639,196.086456,715.695190,995.519714,162.287292,681.237732,908.420471,119.460335,,,,649.456360,907.209106,119.028732,,,,,,,890.741394,1132.168701,264.518799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,825.190918,1233.981445,196.010651,715.792725,995.600098,161.907211,681.433044,908.336609,118.756783,,,,649.839417,907.727783,117.430130,,,,,,,890.780396,1132.145874,264.535797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,825.276489,1234.021729,196.033432,715.891235,995.659424,161.521347,681.284607,908.524597,118.768578,,,,650.563782,908.453979,115.613586,,,,,,,890.778931,1132.165771,264.586243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,825.369202,1234.050781,195.985550,715.953125,995.691345,160.965668,681.360168,908.842834,118.421326,,,,651.559082,908.878052,114.258804,,,,,,,890.722229,1132.180420,264.350586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,825.390625,1234.052490,195.961533,715.965576,995.745850,160.562241,681.440674,908.882874,117.631287,,,,651.494446,908.994263,114.060280,,,,,,,890.680481,1132.270142,264.317139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,825.439514,1234.159790,195.939087,716.003174,995.836426,160.299911,681.763916,909.135925,116.971298,,,,651.041870,908.841125,114.456482,,,,,,,890.714905,1132.329346,264.285309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,825.631531,1234.248291,196.053986,716.236145,995.815491,159.953903,681.635132,909.092773,116.843338,,,,650.340637,908.357178,115.359428,,,,,,,890.738464,1132.331665,264.270172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,825.695557,1234.237671,195.925049,716.186462,995.911682,159.733826,682.101868,909.276062,116.510429,,,,649.712158,908.067444,116.262634,,,,,,,890.754211,1132.381714,264.282562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,825.695251,1234.284302,195.866821,716.255615,996.016052,159.606110,682.266785,909.352173,116.335655,,,,649.510437,908.084351,116.496506,,,,,,,890.745911,1132.418335,264.290680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,825.725342,1234.367065,195.812637,716.245667,996.203430,159.517807,682.251160,909.481079,116.377655,,,,649.642395,908.251648,116.318810,,,,,,,890.681091,1132.471924,264.215515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,825.845276,1234.367310,195.779648,716.252991,996.392090,159.461685,682.293274,909.716675,116.465652,,,,649.928650,908.433899,116.150742,,,,,,,890.638611,1132.574463,264.110107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,825.809082,1234.500366,195.787689,716.500977,996.531128,159.332397,681.918762,909.790222,116.925003,,,,650.050598,908.678345,116.036041,,,,,,,890.687927,1132.663940,264.209290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,825.891113,1234.677856,195.723083,716.601746,996.694824,159.250732,681.832336,909.921631,117.039650,,,,650.092834,908.913513,115.959015,,,,,,,890.750793,1132.749756,264.029449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,825.961975,1234.806152,195.706970,716.705688,996.812195,159.262787,681.903931,910.084412,117.007553,,,,650.130554,909.037048,115.930992,,,,,,,890.745605,1132.862183,263.876160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,826.080383,1234.925903,195.732361,716.773438,997.008362,159.215973,682.007019,910.136169,116.881485,,,,650.149353,909.130432,116.026794,,,,,,,890.838623,1132.890015,263.841431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,826.173401,1234.921021,195.595596,716.857239,997.237427,159.216370,682.057678,910.244751,116.824158,,,,650.178528,909.331482,116.009277,,,,,,,890.807251,1133.007813,263.707214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,826.298218,1235.034058,195.495605,716.718994,997.419006,159.252014,682.694397,910.642212,116.702309,,,,650.274902,909.363098,116.008553,,,,,,,890.834167,1133.116577,263.700500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,826.440491,1235.112915,195.466461,716.865234,997.569580,159.210297,682.351196,910.651123,117.047821,,,,650.323914,909.552246,116.046188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,827.026062,1235.056885,195.023560,716.826782,997.656128,159.182434,682.724976,910.844788,116.774040,,,,650.327148,909.587769,116.047409,,,,,,,,,,890.659363,1133.149048,263.534485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,826.854065,1235.200928,195.042282,716.950317,997.734558,159.184296,682.344788,910.838013,116.939453,,,,650.340393,909.673157,116.029495,,,,,,,,,,890.887207,1133.284058,263.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,826.791565,1235.239136,195.031189,716.927979,997.863098,159.144730,682.750061,911.036438,116.678741,,,,650.421326,909.802368,115.964897,,,,,,,,,,890.996887,1133.296875,263.426331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,826.973328,1235.295166,194.979660,717.129883,997.967957,159.051193,682.394104,911.101746,116.957497,,,,650.443787,909.929443,115.972054,,,,,,,,,,890.966797,1133.409302,263.428619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,827.142761,1235.268921,194.866486,717.073425,998.044434,159.125824,682.748047,911.420166,116.618958,,,,650.447754,909.936707,115.946358,,,,,,,,,,890.949707,1133.429565,263.282654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,827.270264,1235.366577,194.711853,717.173889,998.062744,159.006165,682.377869,911.324524,116.865540,,,,650.453552,910.038025,115.832512,,,,,,,,,,890.990906,1133.442871,263.241425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,827.397827,1235.344482,194.617722,717.036316,998.139465,158.883606,682.802246,911.469604,116.578789,,,,650.489746,910.072266,115.767891,,,,,,,,,,890.925659,1133.461182,263.268372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
