Präzision21
Date:,2025/04/16
Time:,10:58:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
112,784.826721,809.495728,176.901474,684.630188,1042.858032,274.621735,735.005371,1051.607910,422.629669,779.539551,701.795715,133.581406,803.442200,719.726868,133.593170,,,
113,783.342468,812.351929,179.249939,682.838318,1045.977539,275.609283,733.988525,1053.451538,422.633392,777.840027,704.815796,136.580765,801.630859,722.570923,135.755630,,,
114,781.520752,815.393677,181.479553,681.064453,1049.132446,276.611267,733.103455,1055.265137,423.235443,776.138245,707.728149,138.719467,800.799011,724.636536,139.232407,,,
115,779.481201,818.468994,183.680847,679.534241,1052.597046,278.092102,732.338623,1056.950684,423.686096,774.639465,710.529358,141.241898,800.041931,726.941528,142.840118,,,
116,777.736328,821.536987,186.346481,677.886719,1055.915894,278.933441,731.216614,1058.601074,424.062042,772.635742,713.249146,143.957565,797.759644,729.890198,145.482101,,,
117,775.826843,824.489136,188.622040,676.338379,1059.353271,279.758270,730.386475,1060.260986,424.781525,770.577332,716.774536,146.346329,794.161621,734.525940,145.755951,,,
118,773.892029,827.243591,190.558380,674.496948,1062.668579,280.295959,729.370667,1062.217651,425.492310,768.681580,719.470520,148.712601,792.469849,737.487793,147.786102,,,
119,772.017700,830.511475,193.249557,672.862000,1066.196411,282.087250,728.207642,1064.330200,425.931152,766.721069,722.500671,150.770065,790.330688,739.654663,150.883255,,,
120,769.556458,833.595276,195.259003,671.647217,1069.549805,283.500580,727.140137,1066.193359,426.160858,764.496704,725.624573,153.055588,788.286499,742.334290,153.510208,,,
121,767.648010,836.679993,197.344437,670.149719,1072.889282,284.204498,726.275879,1068.208008,426.021271,762.135559,729.137939,155.283463,786.382019,745.938110,155.322311,,,
122,765.511108,839.875183,199.169739,668.632080,1076.452881,285.622131,725.630615,1070.192017,426.643524,759.611267,732.484375,157.264038,785.161072,748.970520,157.460724,,,
123,763.425659,843.293274,201.261810,666.967407,1079.977661,286.545044,724.609741,1072.322388,427.664459,757.423889,735.332336,158.893753,782.822510,751.948303,160.059509,,,
124,761.231506,846.800415,202.777359,665.298767,1083.625488,287.920685,723.334900,1074.285645,428.244537,755.162781,738.486328,160.938919,778.998596,755.751038,161.387222,,,
125,758.751892,850.186279,204.590179,663.742859,1086.955444,289.480774,722.588745,1076.146484,428.748840,752.784241,742.177185,162.493561,776.032837,758.892212,163.195358,,,
126,756.306824,853.325562,206.290726,662.356934,1090.463623,290.779572,721.765442,1078.383789,429.338409,749.986694,745.675842,163.861237,774.194275,762.269043,164.528870,,,
127,754.071960,856.320984,208.034531,661.048340,1093.979126,292.472992,720.610840,1080.585571,430.129395,747.065247,748.669189,166.017380,772.507324,765.046387,166.774841,,,
128,751.588928,859.885071,209.471298,659.532654,1097.613403,293.132935,719.645203,1082.531372,430.936249,744.854492,751.957458,167.562317,769.944336,767.328552,168.870544,,,
129,749.391602,863.398438,210.905609,658.332520,1101.104492,294.441559,718.841675,1084.928833,431.380981,742.171021,755.487427,168.684311,767.778748,771.084595,170.244080,,,
130,747.238647,866.692810,212.771667,657.220642,1104.651489,295.405609,717.975647,1087.262451,431.845825,739.241394,759.188293,169.971420,764.434204,775.184326,171.339203,,,
131,744.944336,869.707336,214.190720,655.798279,1108.211670,296.614380,717.082947,1089.336670,432.889923,736.383240,762.795105,171.235397,760.795044,778.707275,171.930405,,,
132,742.245483,872.980042,215.230347,654.603516,1111.590088,298.590454,716.124146,1091.448120,433.188538,732.982666,765.875854,172.794922,758.672302,781.673828,173.469055,,,
133,740.425537,876.320496,216.835617,653.349121,1114.995972,299.604889,715.275269,1093.856079,434.266022,730.861389,769.023193,173.146118,755.737854,784.758301,174.182983,,,
134,737.813660,879.732666,217.466141,652.273071,1118.476440,301.481018,714.282593,1095.921021,435.055084,728.340759,772.485229,174.280365,753.382507,787.907471,175.465408,,,
135,735.243896,882.918213,218.319000,651.316162,1121.765991,302.649231,713.333069,1098.015137,435.791962,726.044495,776.103699,174.987839,751.494934,791.044800,176.421097,,,
136,733.562866,885.784302,219.958893,650.165222,1125.298096,304.300720,712.425415,1100.205566,436.843201,722.923950,779.372742,175.781860,748.811646,794.377930,177.142654,,,
137,730.943848,889.024597,220.669266,649.300110,1128.535889,305.416321,711.442017,1102.526733,437.898010,720.520935,783.168823,177.317947,746.145081,797.124756,178.306229,,,
138,728.722473,892.561462,221.497559,648.241150,1131.762329,307.112854,710.781128,1104.425171,438.528931,717.430420,785.839233,177.329178,743.017151,801.091797,178.654617,,,
139,726.423218,895.606567,222.352905,646.784851,1134.963257,308.394714,710.060364,1106.659180,439.524139,714.822571,789.198364,177.234955,740.256714,804.278870,179.254242,,,
140,724.348083,898.622986,222.893768,645.738953,1138.112061,309.718018,709.357178,1108.837891,440.410736,712.080261,792.857727,178.391754,737.770813,807.392822,179.684906,,,
141,722.310547,901.805237,223.895386,645.069641,1141.137939,310.886841,708.566650,1110.722046,441.092682,709.082336,795.771729,178.878433,734.161072,811.328369,179.858109,,,
142,719.734070,904.836731,224.864655,644.116577,1144.438843,312.270660,707.956238,1112.902222,442.142365,706.304810,798.609192,179.269302,732.666748,813.639709,180.476746,,,
143,717.610596,907.721191,225.294769,643.361694,1147.488403,313.385681,707.494690,1115.019409,442.841492,703.531067,802.336548,179.554840,729.691650,816.571838,181.155838,,,
144,715.296204,910.652100,225.796936,642.757813,1150.339111,315.176453,706.917847,1116.925415,443.562439,701.194031,805.404968,180.347855,727.160522,819.665161,181.422989,,,
145,713.194885,913.859192,226.681427,642.352478,1153.311646,316.734283,706.336792,1118.989258,444.653809,698.526672,808.649719,180.366043,723.633179,822.983032,181.638077,,,
146,711.778748,916.314331,227.443634,641.746216,1156.476563,317.248077,705.796082,1121.033691,445.533142,695.362000,811.517273,180.855865,721.711914,825.658936,181.896484,,,
147,709.780029,919.461548,227.586136,640.794067,1159.313232,318.800964,705.312012,1122.841919,446.093658,692.395813,814.492615,181.533813,719.355286,828.121094,182.661819,,,
148,707.382813,922.272400,228.043991,640.343262,1161.893066,320.224091,704.687317,1124.671997,446.888214,690.121399,817.288696,181.192413,717.207520,830.881226,182.938812,,,
149,705.273132,924.624207,228.959366,639.563965,1164.484375,321.376373,704.341919,1126.459839,447.909027,688.082397,820.280945,181.259583,713.950256,834.629456,183.043594,,,
150,703.349915,927.618530,229.256393,638.777161,1167.297241,322.675110,703.851990,1128.375977,448.986328,685.455994,823.879578,181.387054,711.426453,836.663635,182.906418,,,
151,701.854004,929.860901,229.490341,638.296448,1169.861084,323.748871,703.364929,1130.081299,449.573547,683.272888,826.701416,181.470444,709.946716,839.041504,183.444366,,,
152,700.161621,932.638550,229.944656,637.871094,1172.517578,324.965027,702.837585,1131.684448,450.311768,680.834045,829.056335,181.466003,707.438843,841.980347,183.621262,,,
153,698.067688,935.115417,230.355499,637.679810,1174.927246,326.037292,702.605896,1133.374390,451.309784,678.595093,831.815491,181.198425,704.790344,845.355225,183.091400,,,
154,696.477356,937.353455,231.549240,637.513794,1177.450073,327.125763,702.118164,1134.906616,452.208862,676.292175,834.453552,181.063065,703.246704,847.373291,183.412735,,,
155,694.785522,939.980652,231.530029,636.909058,1179.792603,328.369324,701.834778,1136.653809,453.087860,674.220032,837.362122,181.694733,701.149536,850.017700,183.566528,,,
156,693.214600,942.453613,231.266525,636.460205,1182.070313,329.285614,701.655701,1138.034668,453.525360,672.499023,839.699097,181.792435,699.504517,852.523315,183.677078,,,
157,692.065857,944.903076,231.904358,635.868225,1184.067139,330.543610,701.477722,1139.799316,454.065155,670.996887,842.406311,181.364517,697.754517,854.777527,183.733795,,,
158,690.647278,946.691162,232.515823,635.639221,1186.205811,331.816864,701.416321,1141.246338,455.151428,669.490295,845.212158,181.245728,695.942078,857.124695,184.215302,,,
159,689.182251,949.172913,232.560104,635.520386,1188.246460,332.763153,701.155396,1142.798950,455.907532,667.887146,847.402222,181.436905,695.133850,859.226990,183.839951,,,
160,688.287964,951.393127,232.702499,635.235779,1190.285645,333.803925,700.922913,1144.132935,456.554108,666.123291,849.703735,181.467972,693.133240,861.838928,183.645554,,,
161,687.360352,953.649475,232.668610,635.027039,1192.377441,334.656403,700.572388,1145.553711,457.081512,664.559509,852.162537,181.398300,691.659302,864.027222,183.865845,,,
162,686.176025,955.405273,233.392212,634.981750,1194.321655,335.354156,700.367310,1146.859741,457.818451,663.535095,854.388489,181.849365,690.157776,865.953552,183.878235,,,
163,685.144104,957.479370,233.859573,635.117065,1196.135010,335.917450,699.960571,1148.154785,458.782898,662.606567,856.615540,181.391449,689.427551,868.318054,183.770737,,,
164,684.221436,959.490234,233.806717,634.643250,1197.932495,337.150787,699.613953,1149.410889,459.552582,661.516479,858.626709,181.349854,688.613586,870.991150,183.708664,,,
165,683.628235,961.297424,233.473389,634.189575,1199.639038,338.184692,699.368103,1150.449097,460.348907,660.362549,860.483643,181.498322,687.551208,872.493774,183.428513,,,
166,682.976807,963.257507,233.740250,633.892029,1201.104248,338.935303,699.165100,1151.820923,461.133026,659.033936,862.391174,181.692215,686.920166,874.358459,183.218002,,,
167,682.332825,964.712097,233.921432,633.841492,1202.598633,339.619537,698.887817,1152.948120,461.574158,658.356995,864.357666,181.410568,685.485046,876.087036,183.387772,,,
168,681.614380,966.609802,234.269165,633.913330,1204.146118,340.213135,698.861633,1154.028198,461.974213,657.994141,866.382446,181.049530,684.119385,878.997498,183.297119,,,
