Weight70
Date:,2025/04/24
Time:,13:54:31
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
126,675.931213,1214.397461,299.714935,684.649902,995.927551,150.661209,655.447693,883.740234,134.924728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.128113,1212.381958,144.466202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,676.106140,1214.670410,299.576080,684.272461,996.147949,149.938614,654.854797,883.892395,134.575882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.356140,1212.554688,144.331406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,676.273499,1214.926514,299.357941,684.219666,996.209106,149.166092,654.623108,884.097412,133.853256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.631958,1212.712769,144.218781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,676.405762,1215.165649,299.257599,684.135498,996.321167,148.592285,654.559387,884.291138,132.400360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.597595,1213.022461,144.031067,,,,,,,,,,679.163086,898.262207,136.872421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,676.527893,1215.364380,299.332062,683.664368,996.398315,147.709244,654.299500,884.573425,130.914719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.859253,1213.253540,143.867813,,,,,,,,,,679.335449,898.501648,136.442276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,676.685425,1215.663452,299.146423,683.439087,996.534607,146.924133,654.177979,884.819824,129.972366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.141541,1213.439087,143.653931,,,,,,,,,,679.492310,898.583435,135.785034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,676.939148,1215.896240,298.879669,683.195435,996.816101,146.268539,653.839233,885.144470,129.316513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.449585,1213.615356,143.475220,,,,,,,,,,679.352051,898.694214,134.843887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,677.159668,1216.088867,298.664948,682.988586,997.024292,145.545929,653.342834,885.454712,128.691513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.775757,1213.861328,143.141464,,,,,,,,,,678.930908,898.915039,133.928070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,677.331360,1216.222534,298.604370,682.918457,997.172852,145.063202,652.921204,885.743225,128.081329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.115051,1213.937622,142.955154,,,,,,,,,,678.539978,899.183594,133.038300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,677.395569,1216.344360,298.553802,683.005310,997.321411,144.506638,652.653015,885.915161,127.394264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.314148,1214.085083,142.782898,,,,,,,,,,678.303223,899.397278,132.292480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,677.511902,1216.505127,298.450623,683.046692,997.575989,143.954651,652.348450,886.085754,126.902748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.501221,1214.264282,142.646408,,,,,,,,,,678.018555,899.658936,131.601074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,677.582581,1216.651733,298.405731,682.992188,997.706421,143.404846,652.200317,886.405762,126.462860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.656982,1214.430176,142.476135,,,,,,,,,,677.619873,899.966003,130.944580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,677.699219,1216.702271,298.297211,682.770386,997.903442,142.817902,651.960754,886.767700,126.060944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.179077,900.333130,130.460800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,677.778748,1216.816040,298.249725,682.617371,998.104553,142.355652,651.764160,887.026123,125.487610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.728027,900.688232,130.109756,657.200256,1214.890259,141.779236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,677.822266,1216.985107,298.146973,682.476318,998.164307,141.742447,651.597351,887.233154,125.064987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.515381,900.888550,129.842133,657.544739,1215.099121,141.445862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,677.891418,1217.073975,298.036957,682.456116,998.476318,141.712280,651.481628,887.490906,124.848183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.285767,901.041443,129.742584,657.945984,1215.394653,141.109283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,678.034058,1217.146973,297.975128,682.501099,998.547485,141.245758,651.388428,887.867676,124.541229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.250244,901.278076,129.588837,658.268982,1215.659058,140.658661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,678.037354,1217.250854,297.805450,682.561340,998.772705,140.935547,651.266846,888.083252,124.366745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.287537,901.442078,129.491821,658.597290,1215.830811,140.442734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,678.078125,1217.380737,297.749451,682.570923,999.097534,140.705505,651.180725,888.381470,124.321510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.398804,901.576477,129.186325,658.860046,1216.063965,140.409210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,678.219727,1217.453491,297.449097,682.638733,999.292969,140.567703,651.066956,888.613098,124.095634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.513550,901.705566,128.812637,659.064270,1216.257080,140.488953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,678.250732,1217.583740,297.326630,683.022522,999.619019,139.815628,651.736572,888.756287,123.084053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.596252,901.850220,128.397507,659.349915,1216.473755,140.603851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,678.319153,1217.720337,297.264008,683.293274,999.872192,139.271667,652.131409,889.070068,122.319946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.512512,1216.701172,140.598953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,678.367126,1217.854492,297.239838,683.549866,1000.175598,138.777252,652.183899,889.172668,122.110390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.668823,1216.802856,140.242416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,678.379150,1218.075439,297.163513,683.756592,1000.486450,138.124588,652.178955,889.157959,121.862946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.113403,1216.902710,140.038940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,678.488281,1218.286011,296.944000,684.081116,1000.733521,137.704590,652.116272,889.224976,121.694542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.211670,1217.051514,139.944107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,678.527588,1218.522217,296.820343,684.593567,1000.852783,137.310318,652.123169,889.318176,121.483406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.303345,1217.162109,139.889847,677.918274,902.710388,125.698105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,678.508118,1218.738770,296.845215,684.775269,1000.950562,137.127350,652.596863,889.414856,120.876129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.375305,1217.259033,139.840225,678.147827,902.789001,125.712502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,678.550537,1218.931030,296.821442,684.813904,1000.974243,136.990494,653.406677,889.511902,119.947151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.489380,1217.260498,139.857193,678.806335,902.966553,125.408447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,678.422058,1219.131592,296.885559,685.161987,1000.969177,136.538208,653.891296,889.834229,119.021637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.501038,1217.324341,139.795929,679.483154,903.212341,125.059608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,678.376343,1219.244507,296.894653,685.473755,1001.145996,135.995483,654.235352,890.052734,118.648140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.781250,1217.351807,139.707657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,678.345825,1219.464600,297.042480,685.763611,1001.303833,135.390259,654.754272,890.198547,118.174736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.937622,1217.383911,139.611740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,678.221436,1219.584473,297.075378,686.121643,1001.463928,134.820755,655.426514,890.397217,117.357834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.933716,1217.484375,139.425812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,678.152283,1219.703369,297.015198,686.643494,1001.555359,134.129044,655.957031,890.557190,116.691193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.925110,1217.502563,139.234238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,678.111572,1219.805786,296.974396,687.026794,1001.688599,133.353394,656.335022,890.658386,116.182236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.014160,1217.533447,139.089050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,678.090637,1219.917114,296.979767,687.124573,1001.789246,133.061981,656.630249,890.734009,115.531395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.835205,1217.554077,138.864120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,678.004700,1219.938599,296.907959,687.277100,1001.902710,132.731583,656.854797,890.641357,114.678207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.866760,1217.588501,138.722092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,678.166199,1219.975952,296.745209,687.551208,1002.019287,132.235901,657.022217,890.757019,114.090431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.015320,1217.689453,138.480698,,,,681.517822,904.550049,118.938545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,677.948059,1220.038208,296.787598,687.894958,1002.080078,131.696945,657.022644,890.869629,113.729965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.016968,1217.739502,138.318253,,,,682.269958,904.760620,118.458855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,677.749878,1220.098999,296.923370,688.161987,1002.172302,131.135727,657.176208,890.928955,113.167107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.001892,1217.760376,138.163773,,,,682.886780,904.903198,118.310608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,677.634460,1220.110474,296.942535,688.295776,1002.138000,130.745865,657.597961,890.994385,112.224182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.957581,1217.828247,137.996613,,,,683.507507,904.882813,118.202950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,677.562683,1220.229248,296.822845,688.443481,1002.134033,130.375412,657.893738,891.134521,111.239990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.990601,1217.882568,137.845947,,,,684.061462,904.677490,117.607170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,677.458313,1220.237793,296.782959,688.794617,1002.150330,129.833282,658.278687,891.418945,110.623520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.980042,1217.912354,137.714615,,,,684.452209,904.560486,116.579475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,677.333740,1220.205811,296.831940,688.950439,1002.168640,129.205460,658.545959,891.494324,109.752258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.265930,1217.839966,137.337128,,,,684.635742,904.770996,115.282280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,677.272888,1220.218994,296.777985,689.083130,1002.311035,128.230164,658.557190,891.629150,109.210907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.356995,1217.886597,137.069504,,,,684.661743,905.046082,114.011627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,677.199951,1220.212524,296.757874,689.401917,1002.507996,127.559616,658.777405,891.887878,108.622803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.374329,1217.956787,136.919815,,,,683.945557,905.350891,113.188377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,677.078491,1220.219360,296.723877,689.589294,1002.660156,127.144867,659.030945,892.019775,107.909149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.375488,1218.021362,136.730591,,,,683.528931,905.582458,112.482437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,677.020264,1220.116943,296.733185,689.770935,1002.717346,126.842537,659.125610,892.051208,106.881493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.186401,1218.238770,136.492523,,,,683.595764,905.665222,112.027145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,677.234375,1220.199585,296.123444,689.837524,1002.741821,126.469299,659.484253,892.171570,106.183945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.170471,1218.322388,136.266129,,,,684.028564,905.545593,111.779015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,677.317688,1220.340210,296.149353,689.967896,1002.831299,126.106773,659.613647,892.443481,105.646454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.162415,1218.324463,136.167175,,,,684.763977,905.524841,111.506401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,677.230225,1220.265381,295.942322,690.134888,1002.861938,125.789124,659.632690,892.650085,104.953773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.470337,1218.309326,136.048096,,,,685.320740,905.588989,111.269577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,677.171204,1220.220215,295.950287,690.364075,1002.868286,125.565498,659.608948,892.841003,104.617813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.638672,1218.394409,136.003525,,,,685.430298,905.622986,111.323120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,677.172791,1220.158325,295.841858,690.439392,1002.976563,125.347473,659.472046,892.916199,104.706726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.630859,1218.452881,135.841400,,,,685.189880,905.618286,111.472076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,677.119995,1220.147339,295.792755,690.387329,1003.141663,125.225052,659.318054,892.822266,104.797325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.433716,1218.527344,135.887848,,,,684.912109,905.740662,111.490021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,677.105835,1220.152832,295.787323,690.544922,1003.347656,124.889870,659.191162,892.853027,104.868164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.598816,1218.512695,135.798096,,,,684.659424,905.825439,111.428589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,677.046814,1220.179565,295.708801,690.595276,1003.533386,124.467499,658.957092,892.985107,104.691177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.722656,1218.519897,135.696930,,,,684.355591,905.963989,111.430199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,676.914063,1220.199219,295.595123,690.735779,1003.693481,123.918755,658.808411,893.025391,104.675873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.726563,1218.525269,135.662888,,,,684.164490,906.022034,111.433968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,676.844727,1220.205688,295.561981,690.791748,1003.660034,123.454597,658.750366,893.118652,104.641685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.805420,1218.564819,135.588409,,,,684.106628,906.013855,111.349495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,676.799500,1220.238525,295.502502,690.721619,1003.657532,123.081200,658.730408,893.121521,104.645523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.805298,1218.504272,135.492615,,,,684.099243,906.019043,111.361809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,676.704834,1220.244629,295.417389,690.990662,1003.692322,123.171318,658.720032,893.113342,104.482162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.773376,1218.484741,135.471939,,,,684.136353,906.012390,111.407623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,676.676270,1220.247437,295.419800,691.145874,1003.610413,123.044914,658.728760,893.045410,104.485855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.774414,1218.487915,135.479477,,,,684.243103,905.985596,111.332985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,676.582092,1220.248413,295.359070,691.137329,1003.561951,122.816498,658.743896,893.037537,104.535492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.828369,1218.516113,135.464203,,,,684.878784,906.062134,111.520203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,676.522217,1220.253906,295.308624,691.106995,1003.474365,122.557175,658.798523,893.037537,104.414894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.865723,1218.435181,135.417450,,,,684.864197,905.784546,111.176437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
