Präzision01162
Date:,2025/05/06
Time:,14:18:54
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
150,683.816528,1003.322937,172.651901,837.092590,1215.463379,402.517090,648.713013,902.535706,125.951492,676.226257,906.759094,133.387970,,,,,,,,,,,,,802.413208,1255.433105,262.122955
151,683.820374,1003.199707,172.507462,837.058838,1215.419800,402.436249,648.484131,902.524658,125.806709,675.934204,906.759583,133.173050,,,,,,,,,,,,,802.311462,1255.330322,262.088776
152,683.805603,1003.102966,172.340256,837.053467,1215.392334,402.381775,648.290955,902.534424,125.477913,675.738708,906.697876,133.029709,,,,,,,,,,,,,802.262695,1255.224487,262.113678
153,683.772278,1002.967834,172.164551,837.034424,1215.294189,402.310089,648.092529,902.470825,125.224434,675.455811,906.636597,132.814880,,,,,,,,,,,,,802.204407,1255.113037,262.129364
154,683.714966,1002.815430,172.010910,837.055176,1215.190674,402.274597,647.846008,902.385986,124.931503,675.368591,906.533142,132.559723,,,,,,,,,,,,,802.143738,1255.024780,262.071686
155,683.725586,1002.732300,171.883408,836.961853,1215.088135,402.229736,647.657104,902.384460,124.570358,675.298889,906.480835,132.166367,,,,,,,,,,,,,802.144226,1254.907837,262.066162
156,683.652588,1002.561218,171.656723,836.928040,1215.075439,402.234589,647.494568,902.320984,124.385353,675.154968,906.372192,131.882141,,,,,,,,,,,,,802.109192,1254.865845,262.087128
157,683.558411,1002.453369,171.602066,836.915039,1214.996826,402.192047,647.453064,902.279724,123.983665,674.989075,906.306274,131.467346,,,,,,,,,,,,,801.995911,1254.772461,262.059540
158,683.525452,1002.298706,171.531601,836.884521,1214.944702,402.179535,647.316833,902.188782,123.994370,674.804077,906.304443,131.105972,,,,,,,,,,,,,801.917175,1254.656006,262.061707
159,683.486206,1002.279602,171.274612,836.926086,1214.873657,402.133667,647.241150,902.173645,123.812607,674.715393,906.270264,130.810532,,,,,,,,,,,,,801.856018,1254.635742,262.115692
160,683.508179,1002.164001,171.130798,836.812439,1214.755737,402.136688,647.249878,902.095764,123.507881,674.673950,906.230225,130.569016,,,,,,,,,,,,,801.782532,1254.554321,262.057312
161,683.383728,1002.164673,171.015900,836.804382,1214.768311,402.114807,647.293823,902.033203,123.231087,674.673767,906.163208,130.347885,,,,,,,,,,,,,801.709290,1254.389404,262.119293
162,683.337097,1002.106934,170.831528,836.792175,1214.690430,402.086853,647.262512,902.013062,123.109413,674.458923,906.097656,130.001770,,,,,,,,,,,,,801.545776,1254.369385,262.110962
163,683.255798,1002.103699,170.655304,836.742737,1214.652466,402.076721,647.406616,901.986267,122.825500,674.713013,905.937500,129.908646,,,,,,,,,,,,,801.357727,1254.286499,262.048035
164,683.240051,1001.947693,170.446045,836.716736,1214.660034,402.089569,647.402161,901.794128,122.754662,674.558350,905.941711,129.747177,,,,,,,,,,,,,801.192139,1254.143677,262.040344
165,683.214417,1001.938171,170.285629,836.713989,1214.655396,402.133057,647.641663,901.709595,122.113907,674.577454,905.866577,129.596115,,,,,,,,,,,,,801.101379,1254.103882,262.000427
166,683.270935,1001.810059,170.167191,836.670776,1214.551392,402.130096,648.024719,901.814270,121.772591,674.780884,905.763367,129.424973,,,,,,,,,,,,,800.806335,1254.076904,261.907532
167,683.296448,1001.632385,170.051819,836.590698,1214.470215,402.058655,648.395020,901.848022,121.165855,675.033386,905.695801,128.961426,,,,,,,,,,,,,800.688904,1253.986206,261.900726
168,683.257446,1001.508484,169.892807,836.635315,1214.460205,402.115021,648.495789,901.793884,120.853294,675.120483,905.658569,128.787766,,,,,,,,,,,,,800.563477,1253.851929,261.820343
169,683.246033,1001.343567,169.687469,836.509216,1214.459961,402.120392,648.637573,901.588684,120.464714,675.168701,905.704651,128.558960,,,,,,,,,,,,,800.527832,1253.705933,261.802521
170,683.157593,1001.076050,169.444107,836.279358,1214.354370,402.229706,648.861755,901.437439,119.798149,675.212585,905.687195,128.226288,,,,,,,,,,,,,800.382690,1253.679443,261.844391
171,683.256653,1000.978394,169.183640,836.379333,1214.321777,402.146576,649.061829,901.364868,119.061852,675.293030,905.581177,128.134705,,,,,,,,,,,,,800.280579,1253.578735,261.777344
172,683.103455,1000.900818,168.770767,836.410522,1214.331665,402.110901,649.108398,901.304504,118.790558,675.328735,905.482788,127.943413,,,,,,,,,,,,,800.246094,1253.452393,261.742279
173,682.992126,1000.759949,168.659103,836.403076,1214.228516,402.095520,648.998230,901.212952,118.811920,675.274658,905.489746,127.717178,,,,,,,,,,,,,800.142334,1253.442871,261.736359
174,682.923645,1000.623413,168.512344,836.382568,1214.227173,402.113373,648.942810,901.081726,118.703995,675.213623,905.390747,127.495331,,,,,,,,,,,,,800.000244,1253.309448,261.674530
175,682.779419,1000.526917,168.396591,836.319824,1214.092285,402.182770,648.973816,900.995911,118.485756,675.099060,905.332275,126.909225,,,,,,,,,,,,,799.885254,1253.280762,261.678131
176,682.647217,1000.433167,168.321640,836.331909,1213.979736,402.178528,649.206604,901.161194,118.002228,675.236206,905.199585,126.705376,,,,,,,,,,,,,799.421570,1253.208008,262.028870
177,682.599182,1000.338562,168.179123,836.393860,1213.918823,402.175201,649.225220,901.140808,117.740814,675.318054,905.081360,126.627922,,,,,,,,,,,,,799.492981,1253.041748,261.858826
178,682.558411,1000.316406,167.928909,836.329224,1213.893311,402.173798,647.789673,900.642029,118.975266,675.500244,904.917542,126.696587,,,,,,,,,,,,,799.153748,1252.928833,262.092285
179,682.661072,1000.239258,167.694717,836.249634,1213.788940,402.174377,646.984497,900.265320,119.676743,675.486694,904.793579,126.510605,,,,,,,,,,,,,798.853149,1252.907715,262.227325
180,682.430725,1000.168457,167.669495,836.223511,1213.684204,402.185211,648.023010,900.636353,118.274155,675.355774,904.692139,126.252304,,,,,,,,,,,,,798.810059,1252.832153,262.166077
181,682.406982,1000.153931,167.614655,836.225281,1213.596436,402.142120,648.814758,900.942200,117.168617,675.182617,904.778015,125.975311,,,,,,,,,,,,,798.775330,1252.736694,262.076050
182,682.344604,1000.052002,167.523926,836.145508,1213.570190,402.078613,648.869812,901.031128,116.778328,675.122192,904.745117,125.783257,,,,,,,,,,,,,798.720581,1252.604004,262.024536
183,682.265625,999.994568,167.433929,836.175598,1213.477905,402.036072,648.630859,900.932800,116.778053,675.097778,904.624023,125.391273,,,,,,,,,,,,,798.694519,1252.504517,261.950134
184,682.286560,999.904846,167.361435,836.151184,1213.365234,402.022003,648.386841,900.771057,116.865250,674.970154,904.568542,125.048965,,,,,,,,,,,,,798.671143,1252.475464,261.952515
185,682.262817,999.835327,167.267929,836.075500,1213.249512,402.028229,648.422607,900.620544,116.305969,674.846558,904.614319,124.772781,,,,,,,,,,,,,798.629150,1252.408936,261.900116
186,682.287537,999.724548,167.186142,836.115356,1213.113037,402.085541,648.297058,900.695618,115.932022,674.862061,904.546387,124.495277,,,,,,,,,,,,,798.650146,1252.309082,261.878723
187,682.206787,999.633179,167.100327,836.100464,1213.015503,402.020966,648.115662,900.439026,115.998085,674.906677,904.507385,124.319252,,,,,,,,,,,,,798.592590,1252.186523,261.969604
188,682.258362,999.533936,166.967316,836.035034,1212.907593,402.025360,648.114807,900.280945,115.828560,675.029114,904.389771,124.137794,,,,,,,,,,,,,798.644104,1252.078003,261.911194
189,682.252136,999.379822,166.796844,835.979919,1212.794922,402.012268,648.243225,900.043335,115.243149,675.122253,904.312012,123.849922,,,,,,,,,,,,,798.568604,1251.977539,261.923126
190,682.317810,999.111694,166.629562,835.940125,1212.773071,401.989807,648.307312,899.904480,115.007492,675.116760,904.282837,123.561386,,,,,,,,,,,,,798.712280,1251.704346,261.891174
191,682.278076,999.024353,166.540787,835.885681,1212.656494,401.983246,648.639893,899.900146,114.685684,675.088379,904.266479,123.416901,,,,,,,,,,,,,798.473083,1251.720947,261.769073
192,682.252930,998.996277,166.491455,835.900635,1212.561523,401.976257,649.175537,899.880554,113.957428,675.317139,904.112549,123.553734,,,,,,,,,,,,,798.341919,1251.628418,261.919464
193,682.257446,998.954224,166.385574,835.853027,1212.446533,401.990051,649.531799,899.903931,113.507576,675.383972,903.965149,123.633774,,,,,,,,,,,,,798.313232,1251.450806,261.912842
194,682.215942,998.821960,166.416779,835.729431,1212.399780,401.986084,649.383545,899.763367,113.818039,675.368958,903.848206,123.649033,,,,,,,,,,,,,798.209717,1251.335815,261.828674
195,682.194153,998.745117,166.412613,835.633362,1212.266846,402.051880,649.265442,899.608826,113.969139,675.540344,903.917297,123.463470,,,,,,,,,,,,,798.221313,1251.217896,261.737946
196,682.194031,998.667297,166.423325,835.577148,1212.129883,402.129547,649.191284,899.360352,114.118019,675.699951,903.781677,123.455513,,,,,,,,,,,,,798.220398,1251.128418,261.796722
197,682.214661,998.548035,166.373276,835.525574,1212.006958,402.143524,649.312256,899.208130,114.076813,675.788574,903.679382,123.403229,,,,,,,,,,,,,798.124146,1251.090576,261.834991
198,682.215027,998.408630,166.473816,835.406006,1211.984009,402.128693,648.786560,898.935303,114.778244,675.888855,903.572327,123.365829,,,,,,,,,,,,,798.056458,1250.990234,261.891785
199,682.283752,998.223999,166.483231,835.399841,1211.913208,402.099854,648.119385,898.544983,115.817665,676.014893,903.396545,123.367805,,,,,,,,,,,,,798.024414,1250.950928,261.797577
200,682.226135,998.052612,166.464600,835.386597,1211.865479,402.106842,647.712646,898.228821,116.546432,676.122864,903.240234,123.317696,,,,,,,,,,,,,797.946350,1250.825317,261.771606
201,682.317749,997.927246,166.441025,835.257996,1211.745239,402.101044,647.931946,897.957275,116.260544,676.138123,903.176514,123.278435,,,,,,,,,,,,,797.863464,1250.806885,261.829285
202,682.335938,997.780029,166.400955,835.226868,1211.636719,402.169006,649.370789,898.051392,114.623909,676.245300,903.044006,123.338081,,,,,,,,,,,,,797.804504,1250.708496,261.844666
203,682.384277,997.610779,166.394165,835.148010,1211.578369,402.195923,650.076965,898.152527,113.809792,676.278870,902.868042,123.269318,,,,,,,,,,,,,797.630920,1250.631104,261.901184
204,682.471375,997.470093,166.445419,835.138123,1211.491211,402.186554,650.234619,897.952515,113.762321,676.264404,902.712952,123.230721,,,,,,,,,,,,,797.510925,1250.530518,261.956726
205,682.454712,997.265442,166.299210,835.020386,1211.341675,402.255371,649.990112,897.721924,114.116020,676.274902,902.584900,123.034538,,,,,,,,,,,,,797.394653,1250.500244,262.018036
206,682.658508,997.133606,166.200348,834.981812,1211.320557,402.285492,648.677551,897.050110,115.528061,676.593384,902.276367,123.167244,,,,,,,,,,,,,797.326599,1250.373779,261.954712
207,682.708923,997.025940,166.169830,834.912231,1211.236572,402.218597,648.009827,896.584351,116.585495,676.895935,902.092896,123.334396,,,,,,,,,,,,,797.314453,1250.242676,261.904266
208,682.615723,996.840271,166.358887,834.838684,1211.193604,402.247833,648.668091,896.510498,116.116631,676.358582,902.044739,123.054619,,,,,,,,,,,,,797.507202,1250.097290,261.720459
209,682.660034,996.637817,166.351608,834.851807,1211.118530,402.213654,648.972778,896.382202,115.905624,676.420532,901.850220,122.987434,,,,,,,,,,,,,797.304382,1250.083618,261.816132
210,682.664551,996.518494,166.368576,834.681152,1211.057983,402.255920,649.074890,896.154480,116.007370,676.519775,901.655701,123.032913,,,,,,,,,,,,,797.044861,1249.958496,261.854004
211,682.830078,996.358521,166.288895,834.627380,1211.016602,402.312622,648.943665,895.932739,116.347321,676.705627,901.495239,123.013626,,,,,,,,,,,,,796.997620,1249.817139,261.848816
212,682.858337,996.167908,166.208969,834.575989,1210.937744,402.313995,648.860596,895.648682,116.581032,676.781189,901.315674,123.068352,,,,,,,,,,,,,796.955872,1249.702026,261.832367
213,682.968201,996.010620,166.212982,834.341125,1211.098267,402.312866,648.847351,895.377747,116.778343,676.987366,901.070740,123.178123,,,,,,,,,,,,,796.946106,1249.529175,262.025085
214,683.121155,995.879639,166.151184,834.410339,1210.805176,402.331787,648.778809,895.147095,116.905136,677.261963,900.877686,123.197601,,,,,,,,,,,,,796.862793,1249.426392,262.128784
215,683.177368,995.653259,166.064682,834.458191,1210.663940,402.293823,648.653870,894.862427,117.142311,677.497314,900.695190,123.334534,,,,,,,,,,,,,796.861450,1249.303955,262.095795
216,683.184265,995.573792,166.108307,834.413086,1210.662231,402.336548,648.414856,894.625732,117.503342,677.685303,900.434631,123.327843,,,,,,,,,,,,,796.876343,1249.210938,262.037109
217,683.318359,995.335022,165.969452,834.327576,1210.571167,402.286743,648.468201,894.325378,117.619583,677.725037,900.242004,123.126564,,,,,,,,,,,,,796.878601,1249.072632,262.035492
218,683.466309,995.182129,165.940140,834.262695,1210.478149,402.231201,648.634338,894.196533,117.550041,677.825745,900.130798,123.207741,,,,,,,,,,,,,796.736206,1248.911377,261.951141
219,683.512756,995.015442,165.952789,834.255371,1210.355347,402.234802,648.675476,894.016296,117.511009,677.680725,900.101807,123.141037,,,,,,,,,,,,,796.672668,1248.761841,261.964600
220,683.613098,994.762756,166.104675,834.185181,1210.265503,402.210876,648.740479,893.841003,117.423866,677.615234,900.016113,122.883217,,,,,,,,,,,,,796.669250,1248.544189,261.859283
221,683.756470,994.489136,166.024399,834.147644,1210.135010,402.190033,648.835327,893.623474,117.404251,677.669922,899.819031,122.677193,,,,,,,,,,,,,796.520447,1248.437622,261.911285
222,683.869141,994.211365,166.067749,834.089539,1210.031982,402.148865,648.832947,893.428101,117.304443,677.824890,899.691833,122.452858,,,,,,,,,,,,,796.458313,1248.312256,261.939178
223,683.982056,994.000000,166.101242,834.095825,1209.946289,402.114319,648.945190,893.231384,117.199081,677.996216,899.488464,122.257217,,,,,,,,,,,,,796.478333,1248.108276,261.942291
224,684.142822,993.700684,165.932190,834.082092,1209.828369,402.099701,649.204468,893.150208,116.953484,678.286987,899.340393,122.103302,,,,,,,,,,,,,796.500671,1247.935181,261.946442
225,684.333557,993.472290,165.834030,833.965698,1209.776733,402.165649,649.604858,892.974548,116.379562,678.527832,899.177246,121.826828,,,,,,,,,,,,,796.221680,1247.924438,262.036285
226,684.461060,993.225220,165.597168,833.904236,1209.616577,402.095612,650.028809,892.782654,115.933311,678.824036,898.985229,121.339569,,,,,,,,,,,,,796.272827,1247.723389,261.942566
227,684.570129,992.890320,165.237030,833.897217,1209.496826,402.085388,650.448242,892.643066,115.340439,679.371948,898.851013,120.646767,,,,,,,,,,,,,796.333496,1247.424927,261.878326
228,684.724731,992.543518,164.997772,833.977600,1209.388550,402.075287,650.984985,892.439880,114.405487,679.739563,898.681152,120.146400,,,,,,,,,,,,,796.372925,1247.301392,261.826874
229,685.085571,992.278015,164.672302,833.878235,1209.292114,402.072296,651.352234,892.363892,113.655098,679.731323,898.632019,120.062683,,,,,,,,,,,,,795.917847,1247.308472,262.130676
230,685.212463,991.969666,164.463287,833.872559,1209.187988,402.108795,651.875610,892.281799,112.995949,679.749878,898.454102,119.478775,,,,,,,,,,,,,795.697998,1247.196655,262.239105
231,685.443848,991.780151,164.148483,833.814148,1209.056885,402.116882,652.593140,892.261597,111.972977,679.787415,898.290222,118.779877,,,,,,,,,,,,,795.719727,1246.948242,262.341278
232,685.705933,991.600708,163.834930,833.764771,1208.963745,402.050446,652.631592,891.390625,112.193024,680.065552,898.075928,118.239365,,,,,,,,,,,,,795.752258,1246.827759,262.337097
233,686.081543,991.350769,163.383102,833.698914,1208.836792,402.041534,652.895874,891.415283,111.313362,680.254883,897.908997,117.532501,,,,,,,,,,,,,795.616394,1246.704346,262.369415
234,686.431213,991.070923,162.946533,833.665344,1208.705688,402.093384,653.570007,891.638916,110.425423,680.491943,898.041443,116.352089,,,,,,,,,,,,,795.367126,1246.615234,262.320709
235,687.142944,990.787476,162.139023,833.880005,1208.567627,401.966858,652.903198,891.424072,110.665390,681.511963,897.846863,115.767021,,,,,,,,,,,,,795.346069,1246.417114,262.413940
236,687.505310,990.521179,162.003036,833.858765,1208.514404,401.851776,652.757080,891.129761,110.546776,681.945862,897.633728,114.748779,,,,,,,,,,,,,795.137390,1246.303589,262.419708
237,688.019897,990.236389,161.654800,833.939819,1208.414185,402.092682,653.711548,891.029053,108.824615,682.409912,897.440918,113.850616,,,,,,,,,,,,,795.080322,1246.117798,262.491608
238,688.845459,990.018311,161.002533,833.713196,1208.283203,401.972382,654.460388,890.924683,107.547607,683.241638,897.571289,112.371925,,,,,,,,,,,,,794.929810,1245.923462,262.514954
239,689.775879,989.844238,160.485214,833.677490,1208.154907,401.978760,655.084717,890.942444,106.850357,683.920959,897.751160,111.129631,,,,,,,,,,,,,794.927185,1245.750732,262.561737
240,690.699341,989.837341,160.164215,833.570862,1207.997192,402.068451,655.708374,891.003418,106.364540,684.189636,897.798096,110.593491,,,,,,,,,,,,,794.761658,1245.583862,262.527557
241,691.463257,989.734070,159.916931,833.459717,1207.942139,402.144043,656.521362,890.965271,106.079994,684.228882,897.777710,110.348534,,,,,,,,,,,,,794.540100,1245.431396,262.628387
242,691.933899,989.651123,159.256042,833.433167,1207.805664,402.246002,657.042236,890.892578,105.966995,684.690979,897.725098,110.281990,,,,,,,,,,,,,794.544983,1245.278076,262.678345
243,692.316345,989.719055,158.706284,833.397583,1207.670410,402.270111,657.054443,890.956543,106.142036,684.787964,897.760071,110.237762,,,,,,,,,,,,,794.557617,1245.160400,262.714386
244,692.706726,989.729065,158.508224,833.281433,1207.596069,402.414551,656.666443,890.762695,106.765373,684.915283,897.756836,110.150223,,,,,,,,,,,,,794.420837,1245.190186,262.651917
245,692.994812,989.744690,158.379227,833.223450,1207.494019,402.458313,655.975830,890.462280,107.703362,685.534058,897.564575,110.215057,,,,,,,,,,,,,794.499634,1245.142090,262.748871
246,693.237488,989.857544,158.291656,833.204468,1207.487549,402.460968,655.887695,890.407532,107.842033,686.011108,897.512024,109.973137,,,,,,,,,,,,,794.566101,1245.212280,262.639618
247,693.554626,989.974548,158.311615,833.163025,1207.473877,402.473602,656.155090,890.646423,107.618980,686.103333,897.677246,109.967072,,,,,,,,,,,,,794.667480,1245.336670,262.654785
248,693.624268,990.081665,158.315735,833.477539,1207.345093,402.537689,656.303650,890.853088,107.271896,686.058228,897.692810,109.834869,,,,,,,,,,,,,794.946167,1245.409424,262.684113
249,693.734375,990.092163,158.181015,833.229309,1207.348267,402.431000,656.399170,891.052063,107.085190,685.908630,897.696411,109.796265,,,,,,,,,,,,,795.213135,1245.539429,262.624390
250,693.914185,990.122864,158.290207,833.260803,1207.377075,402.481628,656.449402,891.199951,106.970276,686.262451,897.862610,109.750008,,,,,,,,,,,,,795.373291,1245.688721,262.412842
251,693.912354,990.184814,158.340408,833.328918,1207.390991,402.452972,656.296143,891.507141,107.075729,686.379211,897.892029,109.746986,,,,,,,,,,,,,795.621338,1245.689697,262.389038
252,693.968689,990.279053,158.268997,833.396729,1207.409424,402.424042,656.205688,891.522827,107.133949,686.375488,897.980896,109.698936,,,,,,,,,,,,,795.935059,1245.661743,262.323273
253,693.974365,990.236511,158.251846,833.151367,1207.485962,402.547913,656.192993,891.564392,107.127991,686.373840,898.007507,109.713684,,,,,,,,,,,,,796.348145,1245.730103,262.037659
254,694.124084,990.265015,158.391373,833.187866,1207.640015,402.480621,656.213928,891.667175,107.103310,686.287537,898.100952,109.678940,,,,,,,,,,,,,796.738220,1245.638428,261.849365
255,694.161621,990.265564,158.407593,833.333130,1207.623779,402.371399,656.216919,891.704285,107.026230,686.289612,898.084045,109.651703,,,,,,,,,,,,,797.312195,1245.482910,261.530548
256,694.139038,990.227844,158.401871,833.399353,1207.626709,402.298981,656.202881,891.715271,107.001534,686.287109,898.062012,109.620117,,,,,,,,,,,,,797.496399,1245.426392,261.466949
257,694.123413,990.157715,158.396225,833.320190,1207.620850,402.232880,656.186890,891.696960,107.027405,686.258972,898.013367,109.611816,,,,,,,,,,,,,797.660522,1245.322510,261.457764
258,694.108765,990.083069,158.382599,833.353088,1207.627319,402.149170,656.189514,891.694153,107.023544,686.232971,897.939087,109.619110,,,,,,,,,,,,,797.777405,1245.239868,261.387390
259,694.161743,990.060181,158.422394,833.465088,1207.653320,402.135345,656.105347,891.716187,106.990791,686.229797,897.864197,109.637436,,,,,,,,,,,,,797.894714,1245.132202,261.320496
260,694.052124,989.895630,158.460876,833.442749,1207.574585,402.061310,656.113525,891.623962,106.951042,685.864868,897.715515,109.376587,,,,,,,,,,,,,797.973572,1245.022583,261.254395
261,694.085876,989.879639,158.496582,833.439636,1207.565430,401.919983,656.094238,891.624268,106.905899,686.082458,897.655640,109.646751,,,,,,,,,,,,,798.119873,1244.914185,261.164032
262,694.030334,989.822876,158.494644,833.451660,1207.570068,401.895081,656.003296,891.630127,106.918411,686.212952,897.562012,109.678207,,,,,,,,,,,,,798.164673,1244.860596,261.058441
263,693.910889,989.768372,158.506531,833.464233,1207.492065,401.872803,656.007874,891.544373,106.930138,686.160828,897.490112,109.701233,,,,,,,,,,,,,798.518372,1244.517090,260.637054
264,693.808167,989.699463,158.581238,833.475830,1207.492310,401.825867,656.035889,891.282288,106.742928,686.110779,897.437134,109.722260,,,,,,,,,,,,,798.657471,1244.461792,260.467010
265,693.725037,989.600098,158.524338,833.505127,1207.357422,401.794434,656.120850,891.278137,106.628731,686.076050,897.372131,109.722000,,,,,,,,,,,,,798.680481,1244.387451,260.419189
266,693.588623,989.515442,158.595779,833.424194,1207.287720,401.735474,656.245728,891.289551,106.407097,686.030029,897.274719,109.676117,,,,,,,,,,,,,798.665833,1244.307495,260.452332
267,693.479614,989.461853,158.683777,833.394653,1207.196655,401.735504,656.269775,891.219116,106.226395,686.022583,897.233398,109.641556,,,,,,,,,,,,,798.685547,1244.224976,260.424316
268,693.303284,989.389404,158.716217,833.415283,1207.136230,401.717346,656.193909,891.154236,106.260307,685.980469,897.211426,109.641937,,,,,,,,,,,,,798.698792,1244.145630,260.390167
269,693.183899,989.334473,158.779755,833.405212,1207.035889,401.747101,656.159912,891.066772,106.310524,685.979309,897.154602,109.659363,,,,,,,,,,,,,798.772400,1244.095215,260.284607
270,693.119812,989.197021,158.743958,833.322937,1206.988037,401.723572,656.176575,891.054993,106.271507,685.975098,897.142883,109.648979,,,,,,,,,,,,,798.759033,1244.108398,260.261292
271,692.954407,989.226196,158.718903,833.255493,1206.970337,401.733673,656.256226,890.997375,106.127052,685.761780,897.181519,109.673035,,,,,,,,,,,,,798.717712,1244.137695,260.171295
272,692.810181,989.158569,158.772049,833.181274,1206.980347,401.762177,656.254150,890.980652,106.097389,685.708740,897.193604,109.676064,,,,,,,,,,,,,798.621033,1244.160522,260.307281
273,692.689880,989.158691,158.801773,833.146790,1206.868286,401.799896,656.423035,891.036560,105.913605,685.408142,897.239380,109.549126,,,,,,,,,,,,,798.536255,1244.210938,260.310059
274,692.550110,989.243225,158.842804,833.110779,1206.765137,401.882965,656.602478,891.067322,105.738419,685.112427,897.387634,109.693520,,,,,,,,,,,,,798.621155,1244.164795,260.385071
275,692.508606,989.186279,158.847931,833.008545,1206.732178,401.981445,656.624573,891.049500,105.714859,685.077393,897.363770,109.744881,,,,,,,,,,,,,798.473083,1244.184448,260.472260
276,692.504333,989.230591,158.859634,832.930054,1206.754150,402.032471,656.537292,891.055847,105.810234,685.249939,897.376648,109.752579,,,,,,,,,,,,,798.513916,1244.099365,260.447449
277,692.329102,989.268311,158.830139,832.940491,1206.703369,402.023834,656.678040,891.074951,105.671700,685.111389,897.396545,109.515717,,,,,,,,,,,,,798.441345,1244.153687,260.552307
278,692.360229,989.265320,158.751770,832.929382,1206.619385,402.017822,656.708740,891.082825,105.630157,685.011169,897.430176,109.668488,,,,,,,,,,,,,798.219727,1244.196167,260.641022
279,692.430481,989.288147,158.786240,832.975769,1206.670776,402.002258,656.672485,891.087830,105.659912,685.104492,897.403137,109.525528,,,,,,,,,,,,,798.097351,1244.211304,260.674744
280,692.452515,989.289429,158.796875,832.827759,1206.707642,402.091980,656.604553,891.187195,106.025154,685.208801,897.374084,109.507462,,,,,,,,,,,,,798.108398,1244.280884,260.740692
281,692.436523,989.289856,158.799927,832.806580,1206.679810,402.123322,656.739136,891.223816,105.766808,685.109802,897.404968,109.477341,,,,,,,,,,,,,797.936584,1244.351685,261.042938
282,692.428406,989.355530,158.827316,832.820313,1206.672852,402.115295,656.623230,891.169189,105.684029,685.205383,897.390747,109.511032,,,,,,,,,,,,,797.806641,1244.479126,261.215424
283,692.373230,989.363831,158.870132,832.865112,1206.663574,402.080994,656.601624,891.198242,105.609268,685.136780,897.395874,109.504349,,,,,,,,,,,,,797.784302,1244.488647,261.190765
284,692.338074,989.370300,158.826920,832.825439,1206.750122,402.136566,656.659790,891.199158,105.665092,685.009216,897.431946,109.668747,,,,,,,,,,,,,797.650452,1244.453247,261.222626
285,692.326233,989.378296,158.833847,833.039429,1206.717896,402.244385,656.673462,891.192444,105.662834,685.092346,897.403931,109.543465,,,,,,,,,,,,,797.561096,1244.555786,261.305817
286,692.329407,989.418945,158.843979,833.100952,1206.704590,402.231750,656.672058,891.192322,105.656250,685.062683,897.455566,109.464104,,,,,,,,,,,,,797.421936,1244.596924,261.299164
287,692.269714,989.425293,158.901169,833.088501,1206.716553,402.262573,656.652649,891.172913,105.697426,685.109863,897.466553,109.493401,,,,,,,,,,,,,797.289124,1244.668579,261.371063
288,692.243958,989.384521,158.912964,833.017761,1206.793213,402.341400,656.660583,891.188354,105.668457,685.137756,897.462402,109.493713,,,,,,,,,,,,,797.316956,1244.648071,261.448547
289,692.238525,989.385193,158.924911,833.009338,1206.805786,402.372070,656.774597,891.222290,105.576828,685.091248,897.484558,109.464783,,,,,,,,,,,,,797.273926,1244.648804,261.453125
290,692.210327,989.373291,158.918976,832.992310,1206.769287,402.357422,656.728394,891.197388,105.592392,685.103088,897.473877,109.463921,,,,,,,,,,,,,797.185730,1244.733765,261.461182
291,692.190674,989.314331,158.911728,832.991394,1206.771240,402.388306,656.748230,891.107178,105.630287,685.053833,897.431152,109.482101,,,,,,,,,,,,,797.071106,1244.782837,261.437561
292,692.213928,989.292542,158.933105,832.907837,1206.774780,402.335480,656.749390,891.199707,105.575043,685.004150,897.432861,109.424294,,,,,,,,,,,,,797.032959,1244.802612,261.487854
293,692.099854,989.279236,158.929581,832.900940,1206.858032,402.382477,656.808533,891.256470,105.850456,685.082947,897.436523,109.462814,,,,,,,,,,,,,796.692078,1244.736206,261.880585
294,692.136230,989.266724,158.962830,832.823425,1206.855835,402.387634,656.742432,891.141663,105.556961,685.137512,897.421387,109.479652,,,,,,,,,,,,,796.855469,1244.758057,261.582092
295,692.177673,989.246399,158.971527,832.822449,1206.847778,402.402344,656.699341,891.083130,105.600662,685.179688,897.360474,109.502571,,,,,,,,,,,,,796.643616,1244.695679,261.905334
296,692.164429,989.247559,158.972351,832.748047,1206.858643,402.357330,656.753296,891.098755,105.576637,685.046814,897.366882,109.445908,,,,,,,,,,,,,796.540405,1244.656860,261.925873
297,692.200623,989.248047,158.919861,833.072693,1206.787842,402.253204,656.904480,891.239685,105.558121,684.936646,897.451477,109.646927,,,,,,,,,,,,,796.325928,1244.726440,262.039154
298,692.218018,989.251953,158.923904,832.827148,1206.848267,402.307312,656.935913,891.267883,105.555550,684.955627,897.454529,109.724693,,,,,,,,,,,,,796.285339,1244.780640,261.976105
299,692.265625,989.254089,158.891968,832.673645,1206.864746,402.321350,656.148254,891.056885,105.895737,685.723145,897.138367,109.685448,,,,,,,,,,,,,796.223572,1244.785278,261.927734
300,692.258057,989.229004,158.874649,832.681030,1206.856201,402.338959,656.458984,891.044983,105.687172,685.214905,897.302856,109.727005,,,,,,,,,,,,,796.290649,1244.761230,261.886536
