path;score;n;leading;trailing;inner_missing;gaps;missing_rows;best_run;valid_fraction;Group
Exports/Daten_Raw_Clean\Precision\Probant6_Precision13_Precision13.csv;65.005;666;0;0;1;1;1;661;0.9984984984984985;precision
Exports/Daten_Raw_Clean\Precision\Probant24_Precision01163_Precision01163.csv;65.025;319;0;0;1;1;1;294;0.9968652037617555;precision
Exports/Daten_Raw_Clean\Precision\Probant24_Precision01162_Precision01162.csv;65.041;274;0;0;1;1;1;233;0.9963503649635036;precision
Exports/Daten_Raw_Clean\Precision\Probant8_Precision24_Precision24.csv;65.052;572;0;0;1;1;1;520;0.9982517482517482;precision
Exports/Daten_Raw_Clean\Precision\Probant35_Precision01166_Precision01166.csv;65.069;368;0;0;1;1;1;299;0.9972826086956522;precision
Exports/Daten_Raw_Clean\Precision\Probant32_Precision01160_Precision01160.csv;65.079;397;0;0;1;1;1;318;0.9974811083123426;precision
Exports/Daten_Raw_Clean\Precision\Probant18_Precision01132_Precision01132.csv;65.093;755;0;0;1;1;1;662;0.9986754966887417;precision
Exports/Daten_Raw_Clean\Precision\Probant16_Precision01118_Precision01118.csv;65.103;444;0;0;1;1;1;341;0.9977477477477478;precision
Exports/Daten_Raw_Clean\Precision\Probant31_Precision01165_Precision01165.csv;65.114;443;0;0;1;1;1;329;0.9977426636568849;precision
Exports/Daten_Raw_Clean\Precision\Probant25_Precision01166_Precision01166.csv;65.128;520;0;0;1;1;1;392;0.9980769230769231;precision
Exports/Daten_Raw_Clean\Precision\Probant32_Precision01159_Precision01159.csv;65.146;321;0;0;1;1;1;175;0.9968847352024922;precision
Exports/Daten_Raw_Clean\Precision\Probant10_Precision23_Precision23.csv;65.152;567;0;0;1;1;1;415;0.9982363315696648;precision
Exports/Daten_Raw_Clean\Precision\Probant11_Precision26_Precision26.csv;65.24;510;0;0;1;1;1;270;0.9980392156862745;precision
Exports/Daten_Raw_Clean\Precision\Probant13_Precision30_Precision30.csv;120.225;452;0;0;2;1;2;227;0.995575221238938;precision
Exports/Daten_Raw_Clean\Precision\Probant38_Precision08_Precision08.csv;130.036;342;0;0;2;2;2;306;0.9941520467836257;precision
Exports/Daten_Raw_Clean\Precision\Probant13_Precision33_Precision33.csv;130.141;485;0;0;2;2;2;344;0.9958762886597938;precision
Exports/Daten_Raw_Clean\Precision\Probant25_Precision01159_Precision01159.csv;130.222;426;0;0;2;2;2;204;0.9953051643192489;precision
Exports/Daten_Raw_Clean\Precision\Probant35_Precision01161_Precision01161.csv;130.272;487;0;0;2;2;2;215;0.9958932238193019;precision
Exports/Daten_Raw_Clean\Precision\Probant39_Precision01160_Precision01160.csv;175.028;316;0;0;3;1;3;288;0.990506329113924;precision
Exports/Daten_Raw_Clean\Precision\Probant22_Precision01163_Precision01163.csv;175.11;298;0;0;3;1;3;188;0.9899328859060402;precision
Exports/Daten_Raw_Clean\Precision\Probant25_Precision01163_Precision01163.csv;185.072;381;0;0;3;2;3;309;0.9921259842519685;precision
Exports/Daten_Raw_Clean\Precision\Probant35_Precision01162_Precision01162.csv;260.208;328;0;0;4;4;4;120;0.9878048780487805;precision
Exports/Daten_Raw_Clean\Precision\Probant19_Precision01143_Precision01143.csv;260.356;655;0;0;4;4;4;299;0.9938931297709923;precision
Exports/Daten_Raw_Clean\Precision\Probant10_Precision26_Precision26.csv;305.123;401;0;0;5;3;5;278;0.9875311720698254;precision
Exports/Daten_Raw_Clean\Precision\Probant27_Precision01165_Precision01165.csv;305.158;295;0;0;5;3;5;137;0.9830508474576272;precision
Exports/Daten_Raw_Clean\Precision\Probant18_Precision01130_Precision01130.csv;315.151;417;0;0;5;4;5;266;0.988009592326139;precision
Exports/Daten_Raw_Clean\Precision\Probant26_Weight64_Weight64.csv;360.021;497;0;0;6;3;6;476;0.9879275653923542;precision
Exports/Daten_Raw_Clean\Precision\Probant18_Precision01131_Precision01131.csv;380.246;360;0;0;6;5;6;114;0.9833333333333333;precision
Exports/Daten_Raw_Clean\Precision\Probant9_Precision29_Precision29.csv;380.293;481;0;0;6;5;6;188;0.9875259875259875;precision
Exports/Daten_Raw_Clean\Precision\Probant26_Weight69_Weight69.csv;405.199;436;0;0;7;2;7;237;0.9839449541284404;precision
Exports/Daten_Raw_Clean\Precision\Probant14_Precision44_Precision44.csv;445.139;390;0;0;7;6;7;251;0.982051282051282;precision
Exports/Daten_Raw_Clean\Precision\Probant32_Precision01165_Precision01165.csv;545.414;691;0;0;9;5;9;277;0.9869753979739508;precision
Exports/Daten_Raw_Clean\Precision\Probant14_Precision43_Precision43.csv;580.26;468;0;0;10;3;10;208;0.9786324786324786;precision
Exports/Daten_Raw_Clean\Precision\Probant15_Precision55_Precision55.csv;1000.23;462;0;0;16;12;16;232;0.9653679653679653;precision
Exports/Daten_Raw_Clean\Precision\Probant20_Precision01154_Precision01154.csv;1030.125;471;0;0;18;4;18;346;0.9617834394904459;precision
Exports/Daten_Raw_Clean\Precision\Probant30_Precision01164_Precision01164.csv;1045.176;544;0;0;17;11;17;368;0.96875;precision
Exports/Daten_Raw_Clean\Precision\Probant20_Precision01153_Precision01153.csv;1100.131;438;0;0;18;11;18;307;0.958904109589041;precision
Exports/Daten_Raw_Clean\Precision\Probant30_Precision01160_Precision01160.csv;1325.113;458;0;0;21;17;21;345;0.9541484716157205;precision
Exports/Daten_Raw_Clean\Precision\Probant15_Precision56_Precision56.csv;1375.229;435;0;0;23;11;23;206;0.9471264367816092;precision
Exports/Daten_Raw_Clean\Precision\Probant15_Precision54_Precision54.csv;2980.302;402;0;0;52;12;52;100;0.8706467661691543;precision
Exports/Daten_Raw_Clean\Precision\Probant8_Precision25_Precision25.csv;80400.08;463;0;80;0;0;80;383;0.8272138228941684;precision
Exports/Daten_Raw_Clean\Precision\Probant37_Precision01164_Precision01164.csv;106595.196;328;0;106;1;1;107;132;0.6737804878048781;precision
Exports/Daten_Raw_Clean\Precision\Probant8_Precision20_Precision20.csv;126325.395;685;0;125;12;4;137;290;0.8;precision
Exports/Daten_Raw_Clean\Precision\Probant22_Precision01160_Precision01160.csv;137685.137;399;0;137;0;0;137;262;0.656641604010025;precision
Exports/Daten_Raw_Clean\Precision\Probant12_Precision20_Precision20.csv;162875.238;572;0;162;1;1;163;334;0.715034965034965;precision
Exports/Daten_Raw_Clean\Precision\Probant27_Precision01160_Precision01160.csv;183915.183;368;0;183;0;0;183;185;0.5027173913043478;precision
Exports/Daten_Raw_Clean\Precision\Probant18_Precision01136_Precision01136.csv;184920.184;387;0;184;0;0;184;203;0.524547803617571;precision
Exports/Daten_Raw_Clean\Precision\Probant11_Precision23_Precision23.csv;197600.337;464;0;196;10;7;206;127;0.5560344827586207;precision
Exports/Daten_Raw_Clean\Precision\Probant28_Precision01163_Precision01163.csv;202005.201;527;0;201;0;0;201;326;0.618595825426945;precision
Exports/Daten_Raw_Clean\Precision\Probant11_Precision27_Precision27.csv;211050.21;422;0;210;0;0;210;212;0.5023696682464455;precision
Exports/Daten_Raw_Clean\Precision\Probant38_Precision02_Precision02.csv;211115.239;284;0;210;1;1;211;45;0.25704225352112675;precision
Exports/Daten_Raw_Clean\Precision\Probant19_Precision01140_Precision01140.csv;235170.234;518;0;234;0;0;234;284;0.5482625482625483;precision
Exports/Daten_Raw_Clean\Precision\Probant10_Precision28_Precision28.csv;236165.304;414;0;234;17;6;251;110;0.39371980676328505;precision
Exports/Daten_Raw_Clean\Precision\Probant22_Precision01159_Precision01159.csv;238250.259;391;0;237;1;1;238;132;0.391304347826087;precision
Exports/Daten_Raw_Clean\Precision\Probant14_Precision47_Precision47.csv;246225.245;363;0;245;0;0;245;118;0.325068870523416;precision
Exports/Daten_Raw_Clean\Precision\Probant18_Precision01129_Precision01129.csv;258535.335;467;0;257;4;3;261;132;0.4411134903640257;precision
Exports/Daten_Raw_Clean\Precision\Probant11_Precision30_Precision30.csv;260130.36;417;0;258;14;7;272;57;0.34772182254196643;precision
Exports/Daten_Raw_Clean\Precision\Probant27_Precision01159_Precision01159.csv;260360.289;321;0;259;1;1;260;32;0.19003115264797507;precision
Exports/Daten_Raw_Clean\Precision\Probant16_Precision01114_Precision01114.csv;263310.262;581;0;262;0;0;262;319;0.5490533562822719;precision
Exports/Daten_Raw_Clean\Precision\Probant20_Precision01155_Precision01155.csv;270845.38;626;0;269;8;6;277;246;0.5575079872204473;precision
Exports/Daten_Raw_Clean\Precision\Probant21_Precision01162_Precision01162.csv;276880.288;348;0;275;9;1;284;60;0.1839080459770115;precision
Exports/Daten_Raw_Clean\Precision\Probant38_Precision05_Precision05.csv;281860.331;376;0;279;25;9;304;45;0.19148936170212766;precision
Exports/Daten_Raw_Clean\Precision\Probant22_Precision01158_Precision01158.csv;302570.347;411;0;301;1;1;302;64;0.26520681265206814;precision
Exports/Daten_Raw_Clean\Precision\Probant21_Precision01160_Precision01160.csv;309540.308;378;0;308;0;0;308;70;0.18518518518518517;precision
Exports/Daten_Raw_Clean\Precision\Probant27_Precision01163_Precision01163.csv;325620.324;405;0;324;0;0;324;81;0.2;precision
Exports/Daten_Raw_Clean\Precision\Probant15_Precision53_Precision53.csv;326625.325;494;0;325;0;0;325;169;0.34210526315789475;precision
Exports/Daten_Raw_Clean\Precision\Probant21_Precision01161_Precision01161.csv;341700.34;364;0;340;0;0;340;24;0.06593406593406594;precision
Exports/Daten_Raw_Clean\Precision\Probant11_Precision28_Precision28.csv;351880.36;449;0;350;2;2;352;89;0.21603563474387527;precision
Exports/Daten_Raw_Clean\Precision\Probant25_Precision01165_Precision01165.csv;364945.376;403;0;363;2;2;365;27;0.09429280397022333;precision
Exports/Daten_Raw_Clean\Precision\Probant27_Precision01166_Precision01166.csv;375870.374;376;0;374;0;0;374;2;0.005319148936170213;precision
Exports/Daten_Raw_Clean\Precision\Probant19_Precision01139_Precision01139.csv;382905.381;714;0;381;0;0;381;333;0.46638655462184875;precision
Exports/Daten_Raw_Clean\Precision\Probant28_Precision01162_Precision01162.csv;452370.455;548;0;450;2;1;452;93;0.17518248175182483;precision
Exports/Daten_Raw_Clean\Precision\Probant8_Precision26_Precision26.csv;464375.52;600;0;462;1;1;463;80;0.22833333333333333;precision
Exports/Daten_Raw_Clean\Precision\Probant22_Precision01161_Precision01161.csv;511610.539;576;0;509;1;1;510;37;0.11458333333333333;precision
Exports/Daten_Raw_Clean\Zigzag\Probant10_Zigzag11_Zigzag11.csv;0.0;615;0;0;0;0;0;615;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant10_Zigzag12_Zigzag12.csv;0.0;685;0;0;0;0;0;685;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant10_Zigzag13_Zigzag13.csv;0.0;646;0;0;0;0;0;646;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant10_Zigzag14_Zigzag14.csv;0.0;611;0;0;0;0;0;611;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant10_Zigzag15_Zigzag15.csv;0.0;591;0;0;0;0;0;591;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant11_Zigzag11_Zigzag11.csv;0.0;968;0;0;0;0;0;968;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant11_Zigzag12_Zigzag12.csv;0.0;858;0;0;0;0;0;858;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant11_Zigzag13_Zigzag13.csv;0.0;821;0;0;0;0;0;821;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant11_Zigzag14_Zigzag14.csv;0.0;779;0;0;0;0;0;779;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant11_Zigzag15_Zigzag15.csv;0.0;779;0;0;0;0;0;779;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant12_Zigzag11_Zigzag11.csv;0.0;957;0;0;0;0;0;957;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant12_Zigzag12_Zigzag12.csv;0.0;914;0;0;0;0;0;914;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant12_Zigzag13_Zigzag13.csv;0.0;879;0;0;0;0;0;879;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant12_Zigzag14_Zigzag14.csv;0.0;866;0;0;0;0;0;866;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant12_Zigzag15_Zigzag15.csv;0.0;824;0;0;0;0;0;824;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant13_Zigzag16_Zigzag16.csv;0.0;1192;0;0;0;0;0;1192;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant13_Zigzag17_Zigzag17.csv;0.0;1023;0;0;0;0;0;1023;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant13_Zigzag18_Zigzag18.csv;0.0;1005;0;0;0;0;0;1005;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant13_Zigzag19_Zigzag19.csv;0.0;959;0;0;0;0;0;959;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant13_Zigzag20_Zigzag20.csv;0.0;963;0;0;0;0;0;963;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant14_Zigzag21_Zigzag21.csv;0.0;942;0;0;0;0;0;942;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant14_Zigzag22_Zigzag22.csv;0.0;903;0;0;0;0;0;903;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant14_Zigzag23_Zigzag23.csv;0.0;910;0;0;0;0;0;910;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant14_Zigzag24_Zigzag24.csv;0.0;930;0;0;0;0;0;930;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant14_Zigzag25_Zigzag25.csv;0.0;960;0;0;0;0;0;960;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant15_Zigzag26_Zigzag26.csv;0.0;872;0;0;0;0;0;872;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant15_Zigzag27_Zigzag27.csv;0.0;712;0;0;0;0;0;712;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant15_Zigzag28_Zigzag28.csv;0.0;635;0;0;0;0;0;635;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant15_Zigzag29_Zigzag29.csv;0.0;596;0;0;0;0;0;596;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant15_Zigzag30_Zigzag30.csv;0.0;587;0;0;0;0;0;587;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant16_Zigzag31_Zigzag31.csv;0.0;1646;0;0;0;0;0;1646;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant16_Zigzag32_Zigzag32.csv;0.0;1399;0;0;0;0;0;1399;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant16_Zigzag33_Zigzag33.csv;0.0;1364;0;0;0;0;0;1364;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant16_Zigzag34_Zigzag34.csv;0.0;1554;0;0;0;0;0;1554;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant16_Zigzag35_Zigzag35.csv;0.0;1668;0;0;0;0;0;1668;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant17_Zigzag37_Zigzag37.csv;0.0;582;0;0;0;0;0;582;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant17_Zigzag38_Zigzag38.csv;0.0;696;0;0;0;0;0;696;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant17_Zigzag39_Zigzag39.csv;0.0;597;0;0;0;0;0;597;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant17_Zigzag40_Zigzag40.csv;0.0;552;0;0;0;0;0;552;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant18_Zigzag41_Zigzag41.csv;0.0;1184;0;0;0;0;0;1184;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant18_Zigzag42_Zigzag42.csv;0.0;947;0;0;0;0;0;947;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant18_Zigzag43_Zigzag43.csv;0.0;982;0;0;0;0;0;982;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant18_Zigzag44_Zigzag44.csv;0.0;912;0;0;0;0;0;912;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant18_Zigzag45_Zigzag45.csv;0.0;904;0;0;0;0;0;904;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant18_Zigzag46_Zigzag46.csv;0.0;999;0;0;0;0;0;999;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant19_Zigzag48_Zigzag48.csv;0.0;786;0;0;0;0;0;786;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant19_Zigzag49_Zigzag49.csv;0.0;785;0;0;0;0;0;785;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant19_Zigzag50_Zigzag50.csv;0.0;702;0;0;0;0;0;702;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant19_Zigzag51_Zigzag51.csv;0.0;829;0;0;0;0;0;829;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant1_Trial02_Trial02.csv;0.0;524;0;0;0;0;0;524;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant1_Trial03_Trial03.csv;0.0;411;0;0;0;0;0;411;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant1_Trial04_Trial04.csv;0.0;450;0;0;0;0;0;450;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant1_Trial05_Trial05.csv;0.0;431;0;0;0;0;0;431;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant1_Trial06_Trial06.csv;0.0;388;0;0;0;0;0;388;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant20_Zigzag52_Zigzag52.csv;0.0;609;0;0;0;0;0;609;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant20_Zigzag53_Zigzag53.csv;0.0;470;0;0;0;0;0;470;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant20_Zigzag54_Zigzag54.csv;0.0;451;0;0;0;0;0;451;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant20_Zigzag55_Zigzag55.csv;0.0;468;0;0;0;0;0;468;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant20_Zigzag56_Zigzag56.csv;0.0;454;0;0;0;0;0;454;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant21_Zigzag57_Zigzag57.csv;0.0;985;0;0;0;0;0;985;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant21_Zigzag58_Zigzag58.csv;0.0;884;0;0;0;0;0;884;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant21_Zigzag59_Zigzag59.csv;0.0;810;0;0;0;0;0;810;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant21_Zigzag60_Zigzag60.csv;0.0;840;0;0;0;0;0;840;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant21_Zigzag61_Zigzag61.csv;0.0;889;0;0;0;0;0;889;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant22_Zigzag57_Zigzag57.csv;0.0;757;0;0;0;0;0;757;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant22_Zigzag58_Zigzag58.csv;0.0;703;0;0;0;0;0;703;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant22_Zigzag59_Zigzag59.csv;0.0;742;0;0;0;0;0;742;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant22_Zigzag60_Zigzag60.csv;0.0;793;0;0;0;0;0;793;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant23_Zigzag57_Zigzag57.csv;0.0;799;0;0;0;0;0;799;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant23_Zigzag58_Zigzag58.csv;0.0;656;0;0;0;0;0;656;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant23_Zigzag59_Zigzag59.csv;0.0;707;0;0;0;0;0;707;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant23_Zigzag60_Zigzag60.csv;0.0;664;0;0;0;0;0;664;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant23_Zigzag61_Zigzag61.csv;0.0;700;0;0;0;0;0;700;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant24_Zigzag57_Zigzag57.csv;0.0;685;0;0;0;0;0;685;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant24_Zigzag58_Zigzag58.csv;0.0;511;0;0;0;0;0;511;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant24_Zigzag59_Zigzag59.csv;0.0;483;0;0;0;0;0;483;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant24_Zigzag60_Zigzag60.csv;0.0;351;0;0;0;0;0;351;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant24_Zigzag61_Zigzag61.csv;0.0;352;0;0;0;0;0;352;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant25_Zigzag57_Zigzag57.csv;0.0;890;0;0;0;0;0;890;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant25_Zigzag58_Zigzag58.csv;0.0;835;0;0;0;0;0;835;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant25_Zigzag59_Zigzag59.csv;0.0;709;0;0;0;0;0;709;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant25_Zigzag60_Zigzag60.csv;0.0;701;0;0;0;0;0;701;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant25_Zigzag61_Zigzag61.csv;0.0;610;0;0;0;0;0;610;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant26_Zigzag57_Zigzag57.csv;0.0;870;0;0;0;0;0;870;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant26_Zigzag58_Zigzag58.csv;0.0;769;0;0;0;0;0;769;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant26_Zigzag59_Zigzag59.csv;0.0;863;0;0;0;0;0;863;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant26_Zigzag60_Zigzag60.csv;0.0;786;0;0;0;0;0;786;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant26_Zigzag61_Zigzag61.csv;0.0;889;0;0;0;0;0;889;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant27_Zigzag57_Zigzag57.csv;0.0;631;0;0;0;0;0;631;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant27_Zigzag58_Zigzag58.csv;0.0;613;0;0;0;0;0;613;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant27_Zigzag59_Zigzag59.csv;0.0;548;0;0;0;0;0;548;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant27_Zigzag60_Zigzag60.csv;0.0;567;0;0;0;0;0;567;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant27_Zigzag61_Zigzag61.csv;0.0;585;0;0;0;0;0;585;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant28_Zigzag57_Zigzag57.csv;0.0;894;0;0;0;0;0;894;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant28_Zigzag58_Zigzag58.csv;0.0;811;0;0;0;0;0;811;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant28_Zigzag59_Zigzag59.csv;0.0;804;0;0;0;0;0;804;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant28_Zigzag60_Zigzag60.csv;0.0;764;0;0;0;0;0;764;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant28_Zigzag61_Zigzag61.csv;0.0;759;0;0;0;0;0;759;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant29_Zigzag57_Zigzag57.csv;0.0;741;0;0;0;0;0;741;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant29_Zigzag58_Zigzag58.csv;0.0;695;0;0;0;0;0;695;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant29_Zigzag59_Zigzag59.csv;0.0;778;0;0;0;0;0;778;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant29_Zigzag60_Zigzag60.csv;0.0;745;0;0;0;0;0;745;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant29_Zigzag61_Zigzag61.csv;0.0;695;0;0;0;0;0;695;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant2_Zigzag01_Zigzag01.csv;0.0;973;0;0;0;0;0;973;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant2_Zigzag02_Zigzag02.csv;0.0;698;0;0;0;0;0;698;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant2_Zigzag03_Zigzag03.csv;0.0;677;0;0;0;0;0;677;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant2_Zigzag04_Zigzag04.csv;0.0;635;0;0;0;0;0;635;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant2_Zigzag05_Zigzag05.csv;0.0;585;0;0;0;0;0;585;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant30_Zigzag57_Zigzag57.csv;0.0;966;0;0;0;0;0;966;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant30_Zigzag58_Zigzag58.csv;0.0;1041;0;0;0;0;0;1041;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant30_Zigzag59_Zigzag59.csv;0.0;1040;0;0;0;0;0;1040;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant30_Zigzag60_Zigzag60.csv;0.0;1009;0;0;0;0;0;1009;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant30_Zigzag61_Zigzag61.csv;0.0;1074;0;0;0;0;0;1074;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant31_Zigzag57_Zigzag57.csv;0.0;779;0;0;0;0;0;779;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant31_Zigzag58_Zigzag58.csv;0.0;762;0;0;0;0;0;762;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant31_Zigzag59_Zigzag59.csv;0.0;663;0;0;0;0;0;663;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant31_Zigzag60_Zigzag60.csv;0.0;659;0;0;0;0;0;659;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant31_Zigzag61_Zigzag61.csv;0.0;664;0;0;0;0;0;664;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant32_Zigzag57_Zigzag57.csv;0.0;741;0;0;0;0;0;741;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant32_Zigzag58_Zigzag58.csv;0.0;749;0;0;0;0;0;749;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant32_Zigzag59_Zigzag59.csv;0.0;742;0;0;0;0;0;742;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant32_Zigzag60_Zigzag60.csv;0.0;666;0;0;0;0;0;666;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant32_Zigzag61_Zigzag61.csv;0.0;676;0;0;0;0;0;676;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant33_Zigzag57_Zigzag57.csv;0.0;746;0;0;0;0;0;746;1.0;zigzag
