Weight21
Date:,2025/04/01
Time:,14:17:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
146,65.204643,544.272339,205.876053,-68.474319,760.565857,334.402100,42.182247,825.319275,513.236877,,,,,,,,,,,,,,,,,,,87.906166,460.688080,125.653618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.844154,494.202271,123.024895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,65.268967,543.813416,205.131546,-68.464729,759.815674,334.232178,42.297684,824.637146,512.954224,,,,,,,,,,,,,,,,,,,87.852020,460.030304,125.340889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.823486,494.048920,122.546883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,65.313484,543.402222,204.717041,-68.407097,759.060364,333.969849,42.320911,824.012207,512.858032,,,,,,,,,,,,,,,,,,,87.697495,459.220612,125.318932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.786377,494.068481,122.080322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,65.349770,542.944092,204.598312,-68.359367,758.508301,333.630371,42.435440,823.651123,512.776367,,,,,,,,,,,,,,,,,,,87.710464,458.636292,125.323776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,65.499329,542.583008,204.334106,-68.273529,757.930725,333.594208,42.516457,823.199402,512.717041,,,,,,,,,,,,,,,,,,,87.960075,458.169067,124.941383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,65.812141,542.076660,203.547485,-68.324532,757.162842,333.807068,42.619827,822.548218,512.455750,,,,,,,,,,,,,,,,,,,88.284248,457.739075,124.090363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.039238,493.590790,120.878471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,65.870026,541.614136,202.966843,-68.283539,756.526672,333.573090,42.655384,821.930298,512.258667,,,,,,,,,,,,,,,,,,,88.762970,457.905396,123.079872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,66.033699,541.276489,202.696030,-68.030869,755.993530,333.113861,42.634567,821.500488,512.205994,,,,,,,,,,,,,,,,,,,88.878181,458.078644,121.568329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,66.317513,540.992554,202.238388,-67.847626,755.477600,332.867279,43.026512,821.043945,511.746613,,,,,,,,,,,,,,,,,,,89.329887,458.556946,120.633316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,66.510941,540.687988,201.818069,-67.832565,754.666809,332.975250,42.986183,820.657410,511.591919,,,,,,,,,,,,,,,,,,,89.949165,458.907166,120.049683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,66.742615,540.324036,201.304352,-67.796326,753.980896,333.038116,43.186474,820.097229,511.425293,,,,,,,,,,,,,,,,,,,90.476135,459.024597,119.801704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,66.888588,539.927551,200.980072,-67.831917,753.397827,333.099152,43.218998,819.461914,511.193634,,,,,,,,,,,,,,,,,,,90.620644,458.179321,119.994270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,67.100998,539.598328,200.583435,-67.828354,752.888733,333.151672,43.455242,818.812439,510.573212,,,,,,,,,,,,,,,,,,,91.051147,457.655609,119.898582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,67.212006,539.289734,200.306351,-67.822723,752.265381,333.343658,43.502258,818.539063,510.882446,,,,,,,,,,,,,,,,,,,91.400322,457.532837,119.545395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,67.269417,539.019958,200.169861,-67.835716,751.614197,333.392883,43.551083,818.112061,510.941895,,,,,,,,,,,,,,,,,,,91.617035,457.569763,118.740616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,67.391289,538.694702,200.068253,-67.755554,751.034485,333.286652,43.635292,817.565247,510.898163,,,,,,,,,,,,,,,,,,,91.868202,457.577393,117.937050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,67.611984,538.464844,199.547867,-67.678123,750.520203,333.072693,43.903053,816.953125,510.632751,,,,,,,,,,,,,,,,,,,92.077148,457.418304,117.376289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,67.930054,538.194031,198.631302,-67.516319,750.063049,332.818909,43.978554,816.395630,510.537109,,,,,,,,,,,,,,,,,,,92.350243,457.127563,117.023033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,68.256035,537.999939,198.048737,-67.395554,749.427673,332.445038,44.048306,815.997437,510.500122,,,,,,,,,,,,,,,,,,,92.617462,456.687775,116.287506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.106102,491.074158,113.758461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,68.436523,537.786804,197.720428,-67.325836,748.855164,332.377899,44.141926,815.595093,510.479584,,,,,,,,,,,,,,,,,,,92.945663,456.318085,115.840195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.440681,490.854462,113.692268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,68.689407,537.591919,197.423004,-67.339767,748.218079,332.394135,44.208286,815.078552,510.443207,,,,,,,,,,,,,,,,,,,93.195305,455.950836,115.724617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.992188,490.648010,113.694305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,68.871063,537.454041,197.069855,-67.276672,747.764282,332.338257,44.285339,814.534912,510.413055,,,,,,,,,,,,,,,,,,,93.488556,455.508850,115.832855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.573868,490.460449,113.840401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,68.997589,537.179504,196.782028,-67.206734,747.404358,332.483551,44.324684,813.979492,510.405487,,,,,,,,,,,,,,,,,,,94.018204,455.632416,115.800148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.804901,490.107727,113.535629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,69.160721,536.929993,196.475174,-67.162308,746.870300,332.279785,44.393856,813.573914,510.358704,,,,,,,,,,,,,,,,,,,93.922264,455.113892,115.516182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.040421,489.809875,113.071350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,69.431755,536.673401,196.093140,-67.238266,746.454651,332.755066,44.441586,813.256897,510.381531,,,,,,,,,,,,,,,,,,,94.044655,455.130402,114.641533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.088234,489.685516,112.620361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,69.503342,536.410339,195.968643,-66.994461,745.823059,331.958466,44.546024,812.869568,510.117310,,,,,,,,,,,,,,,,,,,94.135094,455.704742,113.681412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.945465,489.493195,111.524330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,69.679405,536.091919,195.717072,-66.785637,745.308838,331.522247,44.665768,812.236084,509.755035,,,,,,,,,,,,,,,,,,,94.335785,455.850220,112.819191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.131729,489.542938,110.067665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,69.798248,535.777100,195.442551,-66.754005,744.964722,331.447113,44.794132,811.693542,509.610138,,,,,,,,,,,,,,,,,,,94.466972,455.426147,112.139366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.768211,489.757538,108.883690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,69.843391,535.507935,195.116547,-66.699966,744.560120,331.430603,44.922230,811.295349,509.559326,,,,,,,,,,,,,,,,,,,94.424805,454.899475,111.613647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.249397,489.683838,108.094704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,69.960403,535.217163,194.501526,-66.680428,744.143250,331.363342,45.032219,810.942749,509.421906,,,,,,,,,,,,,,,,,,,94.454308,453.820099,111.482468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.901970,489.500214,108.094536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,70.170464,534.985962,194.008911,-66.626991,743.655029,331.294037,45.167671,810.621399,509.311401,,,,,,,,,,,,,,,,,,,94.762375,453.895355,111.460258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.609100,489.221527,108.453262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,70.251274,534.790710,193.756042,-66.558411,743.233154,331.238190,45.233852,810.161926,509.202301,,,,,,,,,,,,,,,,,,,94.828255,453.696869,111.355103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.093384,488.991608,108.785942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,70.381874,534.580261,193.535522,-66.436478,742.811951,330.916809,45.366898,809.598083,509.003326,,,,,,,,,,,,,,,,,,,94.885048,453.375549,111.167427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.367523,488.903992,108.903488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,70.412926,534.388062,193.253265,-66.505806,742.397095,330.927612,45.362572,809.064575,509.053101,,,,,,,,,,,,,,,,,,,95.080704,453.143585,111.156952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.353996,488.853088,108.601028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,70.568420,534.263184,192.932144,-66.484833,742.143921,330.994537,45.552143,808.643616,508.821594,,,,,,,,,,,,,,,,,,,95.320549,452.957642,110.786125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.857834,489.252808,108.423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,70.633202,534.129700,192.526108,-66.507286,741.696533,330.866119,45.766689,808.298828,508.473358,,,,,,,,,,,,,,,,,,,95.227440,453.304993,109.619873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.374123,488.918579,107.923622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,70.664063,533.915222,192.290970,-66.550430,741.333374,330.796417,45.726704,808.039795,508.461365,,,,,,,,,,,,,,,,,,,95.484833,453.863892,109.464027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.776260,488.792969,107.365013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,70.787331,533.776550,192.087692,-66.440277,740.950623,330.499176,45.772892,807.640625,508.440308,,,,,,,,,,,,,,,,,,,95.411285,453.861542,108.973404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.380363,488.680542,106.472649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,70.810066,533.566040,191.772873,-66.360794,740.523682,330.460510,45.805077,807.194519,508.347290,,,,,,,,,,,,,,,,,,,95.475716,453.865936,108.001656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.117126,488.692719,105.670769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,70.894646,533.369385,191.132523,-66.355911,740.172485,330.326843,45.884342,806.734070,508.245087,,,,,,,,,,,,,,,,,,,95.243355,453.602356,107.730675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.883011,488.674042,105.053528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,70.996841,533.226929,190.695160,-66.422302,739.895752,330.358124,45.925041,806.341370,508.153320,,,,,,,,,,,,,,,,,,,95.178291,452.903229,107.457184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.530479,488.551697,104.647614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,70.981659,533.104614,190.485962,-66.405441,739.636719,330.303253,45.953106,806.024719,508.080627,,,,,,,,,,,,,,,,,,,95.126877,452.228882,107.545357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.860413,488.449615,104.378799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,70.914917,533.029724,190.434525,-66.429115,739.385254,330.136963,45.999985,805.785095,507.939270,,,,,,,,,,,,,,,,,,,95.103943,451.655762,107.499458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.558456,488.343719,103.921738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,70.818298,532.962219,190.391510,-66.466080,739.134277,330.081696,46.089493,805.537659,507.873108,,,,,,,,,,,,,,,,,,,94.976295,451.285034,107.498726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.432533,488.242126,103.562775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,70.852745,532.864563,190.115417,-66.521408,738.963318,330.007538,46.144360,805.200623,507.706055,,,,,,,,,,,,,,,,,,,94.983269,451.088562,107.474022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.525566,488.134216,103.387489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,70.710831,532.733093,189.848221,-66.537750,738.723694,329.964325,46.190754,804.817444,507.504669,,,,,,,,,,,,,,,,,,,94.868843,451.032379,107.394791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.706306,487.070496,103.800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,70.662674,532.665283,189.543610,-66.604698,738.490479,329.938416,46.209576,804.431946,507.471161,,,,,,,,,,,,,,,,,,,94.818993,450.974915,107.261047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.100739,487.261505,103.721085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,70.567551,532.616699,189.316360,-66.645103,738.239258,329.925598,46.285290,804.117554,507.436279,,,,,,,,,,,,,,,,,,,94.705261,450.967804,107.163834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.224487,487.539764,103.442680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,70.494865,532.382080,189.209351,-66.628456,738.063049,329.851196,46.310520,803.748596,507.335632,,,,,,,,,,,,,,,,,,,94.744194,451.147583,106.890007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,70.355804,532.296448,189.033798,-66.632622,737.820374,329.834869,46.322205,803.515930,507.293854,,,,,,,,,,,,,,,,,,,94.594635,451.302063,106.269264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,70.255005,532.141235,188.861862,-66.624237,737.580261,329.823364,46.367676,803.343079,507.259338,,,,,,,,,,,,,,,,,,,94.459305,451.478485,105.867142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,70.187683,532.041687,188.841843,-66.687195,737.489563,329.770325,46.366524,803.170959,507.201782,,,,,,,,,,,,,,,,,,,94.459167,451.490570,105.576080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,70.107796,531.905273,188.738861,-66.731110,737.334656,329.786865,46.375362,802.932373,507.135284,,,,,,,,,,,,,,,,,,,94.407059,451.444427,105.392929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,69.693298,531.849792,189.120941,-66.815010,737.160828,329.766724,46.405502,802.764771,507.072296,,,,,,,,,,,,,,,,,,,94.317230,451.360535,105.170647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,69.797012,531.620850,188.794373,-66.823540,737.010803,329.745087,46.497742,802.518250,507.053253,,,,,,,,,,,,,,,,,,,94.203087,451.372681,104.970688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,69.832008,531.486511,188.465561,-66.840843,736.922119,329.796692,46.526073,802.225647,507.011169,,,,,,,,,,,,,,,,,,,94.147835,451.255371,104.598450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,69.767052,531.314758,188.028931,-66.871719,736.759705,329.804474,46.544312,801.979248,506.873993,,,,,,,,,,,,,,,,,,,94.095444,451.370178,104.396019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,69.719482,531.236389,187.891098,-66.901329,736.663208,329.857819,46.622990,801.769226,506.790344,,,,,,,,,,,,,,,,,,,94.068756,451.427094,104.203117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,69.642151,531.229919,187.836395,-66.916519,736.578064,329.724762,46.783356,801.615723,506.706177,,,,,,,,,,,,,,,,,,,94.070152,451.442200,104.086464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,69.583496,531.238586,187.753311,-66.926704,736.428589,329.694427,46.813961,801.388367,506.634338,,,,,,,,,,,,,,,,,,,94.029465,451.541840,103.941841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,69.646988,531.258606,187.445419,-67.026527,736.323059,329.928925,46.888836,801.235229,506.630829,,,,,,,,,,,,,,,,,,,94.024117,451.691925,103.707306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,69.581429,531.281494,187.253860,-67.001945,736.259888,329.869934,46.924274,801.085266,506.580994,,,,,,,,,,,,,,,,,,,93.933296,451.853088,103.491501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,69.651001,531.275635,187.028305,-67.052841,736.255554,329.777161,47.025978,800.985840,506.533936,,,,,,,,,,,,,,,,,,,93.853325,452.003082,103.283897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,69.650208,531.279480,186.872391,-67.097122,736.119202,329.652344,47.044048,800.809875,506.571869,,,,,,,,,,,,,,,,,,,93.810814,452.101654,103.152229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,69.598785,531.371643,186.711273,-67.169037,736.092285,329.738281,47.006767,800.729614,506.611084,,,,,,,,,,,,,,,,,,,93.760208,452.166992,103.042603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,69.548615,531.460815,186.628387,-67.151703,736.021423,329.748047,47.126080,800.632568,506.505829,,,,,,,,,,,,,,,,,,,93.717606,452.164124,102.941429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,69.583405,531.488037,186.553574,-67.242409,735.940857,329.745148,47.299915,800.543823,506.288635,,,,,,,,,,,,,,,,,,,93.613747,452.178467,102.897804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,69.535034,531.555908,186.486771,-67.331940,735.928284,329.891663,47.181763,800.472717,506.523010,,,,,,,,,,,,,,,,,,,93.508522,452.234894,102.822159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,69.479126,531.591919,186.375458,-67.401360,735.939148,329.909943,47.186146,800.354736,506.596436,,,,,,,,,,,,,,,,,,,93.521248,452.325317,102.688004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,69.395035,531.609680,186.357010,-67.396881,735.859985,329.855835,47.193222,800.209900,506.613922,,,,,,,,,,,,,,,,,,,93.568855,452.473053,102.617729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,69.393631,531.700012,186.330856,-67.428680,735.943542,329.764191,47.248211,800.146484,506.563232,,,,,,,,,,,,,,,,,,,93.867516,453.197998,102.043648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,69.325264,531.800354,186.320938,-67.429871,735.879883,329.746033,47.266186,800.040649,506.544891,,,,,,,,,,,,,,,,,,,93.626205,453.501434,102.004395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,69.220192,531.836243,186.295090,-67.449402,735.945984,329.736603,47.275131,799.974609,506.586609,,,,,,,,,,,,,,,,,,,93.535271,453.381226,102.011551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,69.200554,531.905579,186.305893,-67.524673,735.974609,329.772278,47.258297,799.889038,506.537506,,,,,,,,,,,,,,,,,,,93.496498,453.168182,102.102989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,69.129616,531.924988,186.276199,-67.517090,735.971252,329.729431,47.255623,799.828186,506.574036,,,,,,,,,,,,,,,,,,,93.583084,452.949921,102.041962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,69.047340,531.971130,186.292999,-67.529984,735.957764,329.771790,47.340759,799.819092,506.577789,,,,,,,,,,,,,,,,,,,93.645264,453.123993,101.997391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,69.011559,532.030640,186.273834,-67.592300,736.040344,329.759491,47.322433,799.744751,506.589813,,,,,,,,,,,,,,,,,,,93.579285,453.397095,101.889000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,68.943878,532.039551,186.264557,-67.591827,736.059570,329.742889,47.408192,799.577271,506.425568,,,,,,,,,,,,,,,,,,,93.572853,453.587463,101.730949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
