Weight61
Date:,2025/04/24
Time:,13:14:54
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
90,581.503296,742.093994,192.617172,,,,,,,821.098572,844.316040,269.904327,518.789185,660.548767,165.056671,,,,,,,963.346802,816.315308,435.043976,,,,455.838318,723.035950,169.098358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,579.719971,741.740051,191.503342,,,,,,,819.736450,843.037720,269.541992,517.056274,660.359436,164.023209,,,,,,,961.684509,815.938416,434.999664,,,,454.006500,722.854187,167.770599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,578.061218,741.650696,190.945633,,,,,,,817.550171,842.271057,270.040436,515.068420,660.106567,163.362366,,,,,,,960.299805,815.376099,434.785400,,,,452.460938,722.867493,166.854401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,576.193176,741.515320,189.890961,,,,,,,815.415894,841.516907,270.256195,513.229248,659.778137,162.721619,,,,,,,959.357971,814.803528,434.352325,,,,450.089203,722.888184,165.608093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,574.582947,741.139038,188.640869,,,,,,,814.111267,840.364380,269.996674,511.942047,659.693298,161.464417,,,,,,,958.191772,814.574951,434.267944,,,,448.879089,722.746765,164.378448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,573.263733,740.775208,188.063492,,,,,,,812.753357,839.114075,269.931824,509.863617,658.897461,161.488754,,,,,,,956.542908,814.223816,434.434326,,,,447.684967,722.562317,163.048386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,571.524963,740.323730,187.337341,,,,,,,811.645264,838.197998,269.442322,508.174683,658.351013,160.958252,,,,,,,955.034790,813.876465,434.039520,,,,445.913330,722.285767,161.976212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,569.971191,739.941711,185.906067,,,,,,,810.276978,837.065918,269.146698,506.933502,657.812866,159.766998,,,,,,,954.059265,813.284180,433.843811,,,,444.519440,721.986938,160.655930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,568.563843,739.582092,185.174210,,,,,,,808.955627,836.008972,268.958862,505.472046,657.282959,158.688843,,,,,,,953.107422,812.787964,433.504944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,567.371887,739.213867,184.359329,,,,,,,807.036438,835.462219,269.331146,504.291290,657.096497,157.582214,,,,,,,952.057739,812.361145,433.248260,,,,,,,442.134125,721.144287,158.186722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,566.241943,738.625061,183.297714,,,,,,,804.932861,834.632202,269.610046,503.196808,657.039368,155.546753,,,,,,,950.671143,812.298828,432.955109,,,,,,,440.915192,720.840027,156.704575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,565.109741,738.218628,182.133911,,,,,,,803.546936,833.580872,269.453247,502.172516,656.777222,154.752853,,,,,,,949.263428,812.166626,432.630829,,,,,,,439.757843,720.558777,155.825851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,563.882324,737.714417,180.987610,,,,,,,802.798157,832.480530,269.268463,501.153473,656.804199,153.611664,,,,,,,948.283142,811.870728,432.442627,,,,,,,438.747803,720.208984,154.609589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,562.832458,737.218689,179.907684,,,,,,,801.613892,831.561279,269.024231,499.903534,656.080139,152.200089,,,,,,,948.115906,811.647583,432.422974,,,,,,,437.614990,719.713562,153.470093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,561.809448,736.886475,179.090118,,,,,,,800.573181,830.823853,268.668091,498.701874,655.828613,150.622482,,,,,,,946.630371,811.113403,432.103699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,560.897766,736.439453,178.067413,,,,,,,,,,497.695618,655.024292,149.949127,,,,,,,945.405396,810.915527,431.840027,,,,,,,,,,435.612061,718.816345,150.837555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,560.054565,736.052795,176.624390,,,,,,,,,,496.798920,654.713257,148.717422,,,,,,,944.094788,810.695679,431.524445,,,,,,,,,,434.898468,718.382568,149.887070,798.173279,828.892090,268.587708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,559.129944,735.328430,175.266495,,,,,,,,,,496.176605,653.963196,146.885117,,,,,,,943.069946,810.359802,431.311066,,,,,,,,,,434.098175,718.282227,148.451141,796.340515,828.479919,268.911469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,558.357849,734.670105,174.359833,,,,,,,,,,495.397034,653.359009,145.227264,,,,,,,942.293640,809.953003,431.038055,,,,,,,,,,433.489838,718.126709,146.566086,794.960388,827.869995,268.899811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,557.610107,734.164063,173.529160,,,,,,,,,,494.693726,653.294739,143.694199,,,,,,,941.416443,809.716919,430.871033,,,,,,,,,,432.724091,717.904968,145.358521,793.593262,827.050964,268.914917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,556.879089,733.689697,172.328201,,,,,,,,,,493.694214,652.945007,142.091324,,,,,,,940.403992,809.319458,430.701813,,,,,,,,,,431.738617,717.539978,143.591125,792.905762,826.093994,268.801849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,556.185791,733.324524,171.107239,,,,,,,,,,492.796906,652.763489,140.252319,,,,,,,939.263428,809.020813,430.659485,,,,,,,,,,,,,792.322144,825.401611,268.439453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,555.463989,732.942017,170.215790,,,,,,,,,,492.056732,652.634155,138.823700,,,,,,,938.405823,808.724670,430.770721,,,,,,,,,,,,,791.391052,824.910034,267.627228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,554.615784,732.237366,169.179382,,,,,,,,,,491.379425,652.067383,137.722473,,,,,,,937.618713,808.521851,430.441895,,,,,,,,,,,,,790.318909,824.326538,267.605713,429.746552,716.740845,139.957397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,553.871460,731.742981,168.481339,,,,,,,,,,490.494141,651.234131,136.676010,,,,,,,936.607300,808.308899,430.275085,,,,,,,,,,,,,789.815674,823.757263,267.236237,429.603271,716.531250,138.472977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,553.400391,731.454102,167.441162,,,,,,,,,,490.053558,650.943176,135.194839,,,,,,,935.473816,808.078308,430.015076,,,,,,,,,,,,,789.605286,823.020691,266.551361,429.201355,716.542786,137.095749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,553.169922,731.179810,165.751236,,,,,,,,,,489.898010,650.196289,133.105347,,,,,,,934.531799,807.703369,429.856110,,,,,,,,,,,,,789.285278,822.414001,265.594635,428.684631,716.364197,135.673248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,552.932983,730.911438,164.195435,,,,,,,,,,489.660706,650.271729,131.285492,,,,,,,933.556091,807.326111,429.872375,,,,,,,,,,,,,788.435608,821.886292,265.005371,428.284058,716.273865,134.472855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,552.428528,730.719116,163.255173,,,,,,,,,,489.669189,650.619019,129.435593,,,,,,,932.715881,807.094543,429.483124,,,,,,,,,,,,,787.383057,821.494080,264.944946,427.978760,716.260132,132.789612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,551.906738,730.566223,162.786041,,,,,,,,,,489.455200,650.732605,127.765495,,,,,,,931.990173,807.030029,428.900116,,,,,,,,,,,,,786.315430,821.230713,265.027588,427.719238,716.440430,131.354904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,551.706177,730.469421,161.386719,,,,,,,,,,488.892334,650.454956,126.463516,,,,,,,931.346985,806.733704,428.449280,,,,,,,,,,,,,785.740356,820.789001,264.822968,427.377289,716.419739,130.319260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,551.408630,730.419678,159.914444,,,,,,,,,,488.570068,650.525635,125.145805,,,,,,,930.808289,806.476318,428.148529,,,,,,,,,,,,,785.449341,820.263428,264.260895,427.076599,716.488403,128.926147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,551.130127,730.455627,158.906693,,,,,,,,,,488.384308,650.867981,123.632240,,,,,,,930.053345,806.429077,427.945770,,,,,,,,,,,,,784.887329,819.881592,263.651520,426.900177,716.753723,127.276711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,551.001099,730.390198,157.945923,,,,,,,,,,487.918365,651.047241,122.528122,,,,,,,929.595886,806.408142,427.511139,,,,,,,,,,,,,784.285278,819.510498,263.215393,426.662231,716.910950,126.092560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,550.821167,730.341919,156.803375,,,,,,,,,,487.461395,651.004089,121.487640,,,,,,,929.087280,806.352966,427.110321,,,,,,,,,,,,,783.649658,819.270752,262.493164,426.515808,716.993164,124.985069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,550.535400,730.248169,155.427353,,,,,,,,,,487.239624,651.381531,120.181213,,,,,,,928.491089,806.255371,426.657867,,,,,,,,,,,,,783.059570,819.048218,262.304718,426.294159,717.399902,123.265106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,550.154785,730.259644,154.376251,,,,,,,,,,487.251068,651.391785,118.782890,,,,,,,927.928040,806.258667,426.355255,,,,,,,,,,,,,782.694580,819.039368,261.850677,426.166748,717.717224,121.990120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,550.080994,730.268616,153.583893,,,,,,,,,,486.747528,651.396729,117.634193,,,,,,,927.307373,806.145264,426.051910,,,,,,,,,,,,,782.171631,818.871033,261.280396,425.943878,717.943359,120.948448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,549.994507,730.218567,152.636826,,,,,,,,,,486.412170,651.545654,116.745934,,,,,,,926.714050,806.078918,425.856079,,,,,,,,,,,,,781.596252,818.843445,260.649719,426.052795,718.082764,119.623161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,549.908386,730.316345,151.144821,,,,,,,,,,486.034851,651.873474,116.398254,,,,,,,926.103149,805.920776,425.439728,,,,,,,,,,,,,781.917603,818.578430,259.586761,425.989868,718.417236,117.781242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,549.858276,730.278625,150.039764,,,,,,,,,,486.063843,651.967590,114.744766,,,,,,,925.472839,805.728638,424.846466,,,,,,,,,,,,,781.947998,818.582947,258.832001,425.926697,718.627441,116.495537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,549.614197,730.356384,149.222870,,,,,,,,,,486.114838,651.932007,112.678474,,,,,,,924.948425,805.814758,424.325867,,,,,,,,,,,,,781.266235,818.644165,258.848907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,549.645081,730.443726,148.401489,,,,,,,,,,486.140991,652.043091,111.299713,,,,,,,924.543701,805.862854,424.086914,,,,,,,,,,,,,781.077637,818.480652,258.446381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,549.598328,730.377197,147.658798,,,,,,,,,,486.018829,652.252625,110.737617,,,,,,,924.371399,805.661560,423.820862,,,,,,,,,,,,,781.027710,818.480042,257.803955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,549.409668,730.554993,146.369202,,,,,,,,,,485.934570,652.663025,110.091637,,,,,,,923.892456,805.561218,423.396729,,,,,,,,,,,,,780.850098,818.474792,256.963654,,,,425.751495,719.383972,112.407005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,549.567017,730.690063,145.511429,,,,,,,,,,485.984863,652.535400,109.236725,,,,,,,923.425110,805.398071,423.001404,,,,,,,,,,,,,780.725403,818.522156,256.030182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,549.628662,730.685059,144.694290,,,,,,,,,,485.813812,652.579224,108.070000,,,,,,,922.765198,805.316406,422.640320,,,,,,,,,,,,,780.610535,818.546265,255.409164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,549.486145,730.827271,143.830551,,,,,,,,,,485.762360,652.603455,107.074654,,,,,,,922.117126,805.348694,422.301941,,,,,,,,,,,,,780.715820,818.526794,255.009888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,549.547607,730.937622,143.169449,,,,,,,,,,485.760284,652.476624,106.073235,,,,,,,921.411438,805.445801,422.094421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,549.534485,731.077393,142.395615,,,,,,,,,,485.865204,652.655945,105.475639,,,,,,,920.928040,805.541077,421.815582,,,,,,,,,,,,,,,,,,,,,,425.718781,720.141602,108.368843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,549.748962,731.125977,141.239624,,,,,,,,,,486.002197,652.879150,104.848854,,,,,,,920.630432,805.491272,421.181366,,,,,,,,,,,,,,,,,,,,,,425.601593,720.173706,108.042542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,549.924744,731.109985,140.180954,,,,,,,,,,485.981934,653.070190,104.170486,,,,,,,920.504395,805.464600,420.519348,,,,,,,,,,,,,,,,,,,,,,425.346771,720.310425,107.653244,779.847351,818.922241,253.021820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,549.821411,731.112183,139.750259,,,,,,,,,,485.943787,653.180115,103.649704,,,,,,,920.177429,805.501526,420.094330,,,,,,,,,,,,,,,,,,,,,,425.150208,720.361267,107.261299,779.942993,819.209290,251.811630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,549.520142,731.235168,139.257233,,,,,,,,,,485.904083,653.197083,103.155106,,,,,,,919.771667,805.650452,419.756927,,,,,,,,,,,,,,,,,,,,,,425.086639,720.470215,106.978371,779.825623,819.373718,251.207962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,549.604553,731.433350,138.525314,,,,,,,,,,485.830811,653.121460,102.561310,,,,,,,919.840820,805.601440,419.194702,,,,,,,,,,,,,,,,,,,,,,425.017578,720.518860,106.614296,779.670715,819.518982,251.036987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,549.930176,731.539673,137.574234,,,,,,,,,,485.764893,653.107666,102.301971,,,,,,,919.713379,805.795105,418.873230,,,,,,,,,,,,,,,,,,,,,,424.883026,720.551880,105.695511,779.300720,819.687988,250.941147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,549.851685,731.812073,136.857452,,,,,,,,,,485.683014,653.256592,101.903572,,,,,,,919.463196,805.933044,418.511597,,,,,,,,,,,,,,,,,,,,,,425.370880,720.621155,104.273651,778.966736,819.831238,250.739471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,549.934082,731.827637,136.163834,,,,,,,,,,485.747253,653.344116,101.503571,,,,,,,919.187012,805.927917,418.068207,,,,,,,,,,,,,,,,,,,,,,425.699860,720.723938,103.278526,778.674438,820.133545,250.208405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,549.800720,731.813110,135.678833,,,,,,,,,,485.793335,653.303711,100.903320,,,,,,,918.689270,806.121277,417.703949,,,,,,,,,,,,,,,,,,,,,,425.652069,720.761169,102.845726,778.449585,820.326294,249.637100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,549.680542,731.834961,135.196167,,,,,,,,,,485.894775,653.296814,100.217209,,,,,,,918.294739,806.230530,417.176453,,,,,,,,,,,,,,,,,,,,,,425.447449,720.785950,102.799820,778.337646,820.437256,249.024826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,549.540955,731.919373,134.937927,,,,,,,,,,485.940613,653.348450,99.899101,,,,,,,917.784180,806.518677,416.698822,,,,,,,,,,,,,,,,,,,,,,425.276947,720.796448,102.873573,778.590027,820.691650,247.915741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,549.584656,731.993530,134.738770,,,,,,,,,,485.928772,653.283142,100.248940,,,,,,,917.436768,806.621582,416.379974,,,,,,,,,,,,,,,,,,,,,,425.304626,720.789307,103.083038,778.876282,820.791016,247.043304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,549.661560,732.098816,134.557816,,,,,,,,,,485.918579,653.283325,100.547432,,,,,,,917.363220,806.792969,416.338531,,,,,,,,,,,,,,,,,,,,,,425.350006,720.782776,103.183998,778.966675,820.883423,246.609543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,549.661316,732.020813,134.396439,,,,,,,,,,485.799683,653.232910,100.760689,,,,,,,917.239014,806.834839,416.242523,,,,,,,,,,,,,,,,,,,,,,425.316681,720.779236,103.235054,778.794006,821.037781,246.480423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,549.602112,732.089355,134.224243,,,,,,,,,,485.627411,653.169495,100.890076,,,,,,,917.053894,806.962891,416.155243,,,,,,,,,,,,,,,,,,,,,,425.234650,720.779541,103.164871,778.462158,821.143555,246.359238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,549.620911,732.096313,133.888611,,,,,,,,,,485.255157,652.758789,101.528328,,,,,,,916.610168,806.993164,415.871063,,,,,,,,,,,,,,,,,,,,,,,,,778.038086,821.493835,246.212585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,549.562012,732.020996,133.590546,,,,,,,,,,484.941193,652.565552,101.923370,,,,,,,916.301575,807.090881,415.424286,,,,,,,,,,,,,,,,,,,,,,,,,777.819458,821.739014,246.007660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,549.354675,732.034241,133.420288,,,,,,,,,,484.632477,652.509949,101.932701,,,,,,,916.020935,807.221252,415.105133,,,,,,,,,,,,,,,,,,,,,,,,,777.724915,821.954407,245.672806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,549.104553,731.969177,133.339111,,,,,,,,,,484.428467,652.524597,102.020866,,,,,,,915.872070,807.298767,414.863892,,,,,,,,,,,,,,,,,,,,,,,,,777.557617,822.091431,245.397766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,548.990173,731.975098,133.269119,,,,,,,,,,484.157349,652.585876,101.949638,,,,,,,915.914429,807.307312,414.151886,,,,,,,,,,,,,,,,,,,,,,,,,777.310852,822.309021,245.135315,424.311462,720.649292,102.802284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,548.811340,731.908264,133.118958,,,,,,,,,,484.055084,652.622009,101.817238,,,,,,,915.732178,807.362366,413.671997,,,,,,,,,,,,,,,,,,,,,,,,,777.952148,822.303833,243.838501,424.126129,720.676270,102.754532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,548.653503,731.912109,133.041351,,,,,,,,,,483.873199,652.443237,101.456406,,,,,,,915.614075,807.433594,413.639282,,,,,,,,,,,,,,,,,,,,,,,,,778.519897,822.321106,242.856567,423.914978,720.607727,102.743744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,548.518677,731.935425,132.964310,,,,,,,,,,483.799988,652.326416,101.296776,,,,,,,915.497131,807.488525,413.548553,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.749817,720.539490,102.817062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,548.564209,732.137573,132.729645,,,,,,,,,,483.670135,652.260986,101.167885,,,,,,,915.311279,807.700867,413.360107,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.438171,720.481262,102.846748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,548.376892,732.082581,132.540131,,,,,,,,,,483.449402,652.203064,101.050140,,,,,,,915.158081,807.821838,413.209534,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.369324,720.243408,102.557045,777.959229,822.645081,242.782867,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,548.067627,732.114502,132.335693,,,,,,,,,,483.249207,652.166565,101.050858,,,,,,,914.935913,807.821411,413.101807,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.297760,720.223816,102.469124,777.355408,822.787659,242.916306,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,547.874084,732.114685,132.170425,,,,,,,,,,483.044983,652.130981,100.968414,,,,,,,914.609741,807.812561,412.893494,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.050201,720.094543,102.519020,776.715759,822.920227,243.321594,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,547.653687,732.008545,131.935425,,,,,,,,,,482.836853,652.007202,100.934418,,,,,,,914.112488,807.477051,412.980774,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.724548,719.979980,102.542084,776.194763,823.037964,243.262283,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,547.424927,732.016479,131.776550,,,,,,,,,,482.866180,652.237000,100.242546,,,,,,,913.704895,807.443420,412.946808,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.474396,719.899719,102.684166,775.740356,823.071655,243.196854,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,547.178711,732.053772,131.780319,,,,,,,,,,482.980774,652.358765,99.445938,,,,,,,913.283875,807.656494,412.882355,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.191376,719.787842,102.853966,775.384277,823.058960,243.182922,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,546.893311,732.019836,131.748215,,,,,,,,,,482.907593,652.593445,99.320770,,,,,,,912.984802,807.719666,412.805511,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.815430,719.673035,102.965073,774.711548,823.163696,243.352051,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,546.723694,731.902588,131.668655,,,,,,,,,,482.913239,652.466980,98.920372,,,,,,,912.837158,807.800476,412.666260,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.518524,719.558594,103.104485,774.222473,823.187683,243.554123,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,546.307617,731.824829,131.418655,,,,,,,,,,482.889893,652.413452,98.545128,,,,,,,912.679260,807.842163,412.563843,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.244507,719.351196,103.185371,773.920715,823.219666,243.606125,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,546.037781,731.797180,131.203934,,,,,,,,,,482.847900,652.414124,98.307068,,,,,,,912.278931,807.948364,412.653198,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.041107,719.236084,103.257042,773.592041,823.204712,243.582031,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,545.832886,731.684570,131.018875,,,,,,,,,,482.944031,652.504700,97.863228,,,,,,,912.032227,808.034119,412.609436,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.861542,719.064758,103.272316,773.196960,823.191833,243.606644,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,545.583862,731.629333,130.929352,,,,,,,,,,482.590088,652.517517,97.855103,,,,,,,911.838745,808.068604,412.621460,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.687347,719.058167,103.413872,772.916992,823.111145,243.575317,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,545.290771,731.512207,130.771088,,,,,,,,,,482.323944,652.581299,97.803146,,,,,,,911.680237,808.090698,412.556915,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.490814,719.011414,103.476906,772.631653,823.105347,243.519623,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,544.967285,731.506958,130.801437,,,,,,,,,,481.998260,652.717834,97.658295,,,,,,,911.631409,808.350891,412.622009,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.188110,719.016235,103.380470,772.342651,823.061646,243.514114,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,544.758484,731.609314,130.727600,,,,,,,,,,481.730103,652.671082,97.730743,,,,,,,911.546448,808.089966,412.400940,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.933929,718.956299,103.209961,772.229187,823.019470,243.588913,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,544.499451,731.756470,130.767944,,,,,,,,,,481.368103,652.371399,98.324226,,,,,,,911.643127,807.947937,412.252106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.210083,822.856506,243.578339,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,544.282471,731.815735,130.780716,,,,,,,,,,481.001923,652.076416,98.705513,,,,,,,911.862671,807.903564,412.133148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,544.026489,731.862854,130.805450,,,,,,,,,,480.777100,652.034485,98.867668,,,,,,,911.533325,807.943237,412.185944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,543.962158,731.863220,130.677551,,,,,,,,,,480.641327,652.299377,98.124046,,,,,,,911.188049,808.046631,412.266083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,543.752502,731.894897,130.645584,,,,,,,,,,480.504822,652.653931,97.686081,,,,,,,911.062988,808.010437,412.250549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.030731,719.156555,102.314743,,,,,,,,,,,,,,,,,,,,,,,,
184,543.619934,731.939148,130.558472,,,,,,,,,,480.348816,652.613831,97.601349,,,,,,,910.861755,808.027466,412.218536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.795593,719.170166,102.270760,,,,,,,,,,,,,,,,,,,,,,,,
