Weight34
Date:,2025/04/22
Time:,16:07:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
193,826.675842,728.363403,165.005463,767.403992,642.669800,145.366684,,,,1012.458679,844.833252,512.644836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.543945,815.783447,319.831177,,,,702.807068,706.623596,150.639786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,823.663513,728.625732,165.697327,764.684753,642.783630,146.104385,,,,1010.867065,844.817810,512.858643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.424988,706.745117,151.345520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,821.373962,728.921265,166.226944,761.879883,643.108032,147.101685,,,,1010.239441,844.425171,512.427917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.489014,706.913391,152.224350,994.264099,815.832520,319.999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,818.165283,729.250732,166.779358,758.998474,643.294250,147.944214,,,,1009.867493,844.026428,511.974640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.125427,707.147400,153.005005,992.311523,815.662109,319.697174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,815.570862,729.253113,167.552475,756.528076,643.223022,148.200882,,,,1007.577454,844.166077,512.159912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.399597,707.358276,153.422302,990.580017,815.878174,319.633667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,812.698792,729.154236,167.997650,753.467346,643.278625,148.788605,,,,1005.823608,844.181519,512.549927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.746216,707.672852,154.192413,988.373962,815.724792,319.717041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,810.453613,729.257813,168.411331,750.611450,643.629761,149.655487,,,,1005.043518,843.853699,512.527771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.617004,707.866028,154.941437,986.454895,815.625977,319.711304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,807.260315,729.750000,168.830048,747.753784,643.760132,149.990738,,,,1003.751526,843.394348,512.385132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.604065,708.193848,155.671387,983.886169,816.054321,319.723663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,804.617493,729.612427,169.573212,744.939453,644.060974,150.199509,,,,1001.915710,843.397522,512.355591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.646667,708.464355,156.430389,981.773254,815.592468,319.971527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,801.726929,729.897705,170.002762,741.749207,644.206909,150.873535,,,,1000.704529,843.286438,512.358765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.955078,708.767944,156.989670,979.940674,815.540283,320.298279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,798.899414,729.944641,170.563995,738.834290,644.684143,151.861923,,,,1000.154663,842.914551,512.178284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.768677,709.029175,157.684799,977.099243,815.365112,320.398499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,795.667603,730.375366,170.694534,735.419922,644.809448,152.596344,,,,998.240784,842.709656,512.005798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.996521,709.327148,158.470749,975.224243,815.182739,320.568481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,793.240479,730.022461,171.182816,732.582703,645.200562,152.942657,,,,995.980408,842.951721,512.242676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.996399,709.627563,158.953201,972.386108,815.295227,320.513306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,789.826721,730.668823,171.603638,729.318420,645.060547,153.301941,,,,994.395142,842.922424,512.780212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.414246,709.888489,159.957535,970.115906,814.871216,320.434113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,786.785706,730.708008,172.493042,726.232361,645.561157,153.621140,,,,993.115234,842.424316,512.363586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.673828,710.171875,160.500320,967.467346,814.891663,321.110138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,783.377014,731.066345,172.429428,723.201782,645.714172,154.168289,,,,991.547241,842.137817,512.246643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.506714,710.455688,160.994736,965.093445,814.718689,320.605408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,780.330444,731.238281,172.913025,719.798828,645.794312,154.719101,,,,989.983704,842.326904,512.535645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.164185,710.814148,161.844223,962.860046,814.627197,320.583771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,777.121277,731.053528,173.287857,716.495422,646.133667,155.246902,,,,989.398560,842.046814,512.195618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.301880,711.149170,162.148315,960.586304,814.470154,320.209412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,774.412292,731.159363,173.809525,712.864868,646.238037,155.670013,,,,987.712524,841.661621,511.862823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.079773,711.353943,162.419495,958.059570,814.205078,320.617401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,771.400696,731.342834,173.847687,710.034607,646.591614,155.933807,,,,985.531738,841.601624,511.957123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.994141,814.349243,320.965912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,767.771179,731.609131,174.375778,706.552979,646.808838,156.471024,,,,983.931580,841.500488,512.193054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.438110,813.963501,321.204346,643.534546,711.996399,162.963577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,764.862915,731.541443,175.331512,702.889343,646.965576,156.894821,,,,982.967102,841.179260,511.895874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.772888,814.065613,321.263123,640.213989,712.334229,164.068954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,761.389587,731.700134,175.436798,699.794067,647.293030,157.224792,,,,981.248474,840.656677,512.029114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.264954,813.584229,321.606812,636.854797,712.640686,164.644119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,758.229736,731.690491,175.715485,696.279175,647.336731,157.314148,,,,978.461487,840.729248,512.215088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.478638,813.576721,321.448334,633.347778,712.872803,165.050110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,754.883301,731.937683,175.851639,693.110413,647.674927,157.235474,,,,977.513428,840.473999,512.209900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.057007,812.965332,321.675903,629.920776,713.062012,165.939362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,751.411133,732.033569,176.167816,689.509094,648.133118,157.652313,,,,976.039917,839.971375,512.164856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.700439,812.858032,322.089478,626.983215,713.379639,166.135880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,748.477600,731.956848,176.474457,686.388672,648.095703,157.632294,,,,973.666077,839.750732,512.174744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.536682,812.324341,321.954437,623.647766,713.642456,166.312271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,745.034851,732.491211,176.438599,682.924377,648.229309,157.763412,,,,972.501892,839.465271,512.149475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.665100,812.289001,322.006897,619.957092,713.977722,166.813263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,741.519409,732.182190,177.148331,679.228821,648.533936,158.227585,,,,970.648865,839.146423,512.112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.234985,811.951111,321.707123,617.072510,714.347961,167.059082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,738.223022,732.373291,177.866364,676.032532,648.877197,158.442108,,,,968.552917,839.124268,511.949158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.202942,811.663818,322.254059,613.667664,714.625793,166.991531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,735.132019,732.412170,177.700134,672.474243,648.811401,158.496567,,,,966.927490,838.856018,512.456116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.469177,811.427185,322.361542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,732.138306,732.544128,177.782486,669.303040,649.070374,158.422501,,,,964.855835,838.525330,512.600342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.614746,811.347717,322.585205,,,,607.117004,715.136169,167.811371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,728.619507,732.904541,178.131500,665.670288,649.546204,158.290573,,,,963.321838,838.005798,512.434998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.845947,810.915100,322.814819,,,,603.357666,715.342163,168.585022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,725.431763,732.610474,178.284103,662.533997,650.051331,157.921005,,,,961.698853,837.821411,512.560486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.662292,810.521423,322.882751,,,,599.660400,715.644714,169.374176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,722.122742,732.866882,178.413437,659.196899,649.909912,158.194855,,,,959.947693,837.542480,512.710571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.133484,810.431396,323.129150,,,,596.576172,716.036621,169.517731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,718.786621,732.940125,178.711990,655.381409,650.071472,159.159256,,,,957.843079,837.232605,512.362610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.378784,809.976929,323.175201,,,,593.464661,716.234558,169.270599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,714.835327,733.376404,178.719452,651.921570,650.284851,159.226059,,,,956.827393,836.890137,512.297913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.238220,809.767517,323.119568,,,,590.229309,716.596680,169.114822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,711.718140,733.435974,179.275284,648.462585,650.363647,159.077362,,,,954.919495,836.712646,512.297729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.033325,808.862854,323.563385,,,,587.305542,716.885376,168.915970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,708.870422,733.537537,179.410599,645.321777,650.762573,159.361877,,,,952.539185,836.270874,512.020081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.682190,809.009216,323.727936,,,,583.317383,717.100891,169.665741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,705.593384,733.538757,179.229462,642.064636,651.366760,159.281158,,,,950.673767,836.090576,512.064758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.099976,808.381775,324.191711,,,,579.607666,717.541260,170.344498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,702.722534,733.437195,179.148529,638.593689,651.828247,158.664413,,,,948.898132,835.858704,512.447693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.894653,808.397766,323.760681,,,,576.883484,717.869507,170.110092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,699.269897,734.068115,179.336563,635.372559,651.939575,158.885818,,,,946.501099,835.369690,512.373291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.794434,807.836670,324.214142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,696.187073,733.798706,179.113968,631.666565,651.734558,159.212891,,,,945.367432,834.926331,512.160828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.944275,807.991028,323.932037,,,,,,,570.602966,718.742615,169.755035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,692.873352,734.171387,179.490997,628.631226,652.169067,159.398834,,,,943.478027,834.620972,512.246155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.148926,807.248901,324.131836,,,,,,,567.284668,718.961853,169.921753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,689.696533,734.270691,179.444000,625.116455,652.443909,159.579117,,,,941.297363,834.385498,512.019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.009033,806.780334,324.017365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,686.280457,734.367004,179.603867,621.895569,652.602539,159.241013,,,,939.865906,833.659546,512.101257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.724182,806.114807,324.340088,,,,,,,,,,561.156616,719.901367,170.089432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,683.699707,734.407471,179.368668,618.482178,652.953918,159.166611,,,,937.516907,833.548828,512.456177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.795288,806.025635,324.179352,,,,,,,,,,557.822083,720.175720,169.442566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,680.675964,734.651367,179.177673,615.376892,653.347107,159.173386,,,,934.779602,833.384216,512.540771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.048462,805.433167,324.809387,,,,,,,,,,554.892578,720.508911,169.093277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,677.183838,734.667786,179.263229,612.428650,653.599365,159.006485,,,,934.334656,832.356689,512.315491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.393738,805.033997,324.654358,,,,,,,,,,551.928223,720.854614,169.435760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,674.554077,734.802979,179.383377,608.991760,653.687256,158.874435,,,,932.570007,832.136108,512.317810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.661621,804.841187,325.022583,,,,,,,,,,548.416870,721.252014,170.002304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,671.436768,734.657043,179.220093,605.950012,654.078308,158.810806,,,,929.564636,831.782227,512.413391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.103210,804.111450,324.909027,,,,,,,,,,545.620300,721.820068,169.608063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,668.655090,734.773560,178.878326,602.891846,654.125549,158.533936,,,,928.278687,831.243652,512.259094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.340393,803.988647,324.910980,,,,,,,,,,542.525208,722.208740,169.274994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,665.739990,734.975586,178.885345,600.076843,654.534668,158.183746,,,,926.412415,830.966370,512.235046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.673584,803.194763,324.688446,,,,,,,,,,540.074463,722.604187,169.123093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,662.811890,735.091553,178.752869,596.554871,654.735718,157.848511,,,,923.835754,830.797363,512.424683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.046753,802.719543,325.465363,,,,,,,,,,536.856384,722.751404,168.951630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,660.304932,735.134705,178.500885,594.224976,654.991516,157.778275,,,,922.949158,830.014465,512.034973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.205505,802.358032,325.070038,,,,,,,,,,533.951843,723.082092,169.171936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,657.384644,735.156006,178.512543,591.111877,655.139160,157.697021,,,,921.068481,829.506531,512.000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.397095,801.885986,324.833740,,,,,,,,,,531.427124,723.503052,168.902527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,654.745605,735.288025,178.026627,587.959290,655.429871,157.358032,,,,918.356506,829.545654,511.870117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.052551,801.766541,324.948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,651.533752,735.275513,178.113434,585.246521,655.516907,157.326950,,,,917.098999,828.748230,511.882294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.313599,800.987671,325.025299,,,,,,,,,,,,,525.692993,724.084961,168.484116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,649.383301,735.263184,177.946121,582.778625,656.085632,156.151703,,,,915.875854,828.251648,511.382172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.453735,800.389404,325.028656,,,,,,,,,,,,,523.133484,724.264038,168.547836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,646.143738,735.358826,177.824509,579.552979,656.200195,156.269775,,,,912.942383,828.042969,511.475647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.868530,799.940369,324.956543,,,,,,,,,,,,,520.352234,724.642761,168.470276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,644.367859,735.234985,177.645142,577.427002,656.645325,155.801758,,,,911.466248,827.547974,511.424561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.845276,799.242432,325.191864,,,,,,,,,,,,,517.659180,724.850220,167.344406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,641.322266,735.429749,177.296509,574.258301,656.622253,155.985626,,,,910.005615,827.059570,511.204437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.789978,799.342834,325.238892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,639.115234,735.360107,177.033966,571.496338,656.688110,155.646820,,,,907.841248,826.548584,511.048553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.222534,798.431091,325.421997,,,,,,,,,,,,,,,,512.201111,725.157959,167.537064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,636.444031,735.454956,176.641571,569.045288,656.781799,155.519760,,,,905.959534,826.333801,511.266388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.394775,798.000916,325.044434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,633.521240,735.526672,176.599747,566.135437,656.943604,155.695343,,,,903.940369,825.856995,511.285217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.216553,797.694702,325.458252,,,,,,,,,,,,,,,,,,,507.252197,725.638733,167.390106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,631.657166,735.142212,176.470276,563.516357,657.106262,154.991974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.106750,797.098206,324.776031,,,,,,,,,,,,,,,,,,,505.570190,725.868896,165.461136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,629.061157,735.492310,176.032288,561.141602,657.356018,154.893753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.754700,796.613464,324.865479,,,,,,,,,,,,,,,,,,,502.955383,726.173584,165.610016,900.900757,824.813293,510.873962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,626.894470,735.209595,175.957626,558.861023,657.684143,154.083633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.512146,796.337952,324.779846,,,,,,,,,,,,,,,,,,,500.357635,726.330444,165.643219,899.437500,824.449585,510.523376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,624.443909,735.297852,175.680634,556.538269,657.778687,154.036606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.023010,795.790344,324.750244,,,,,,,,,,,,,,,,,,,497.788025,726.576294,165.703384,897.631714,824.080872,510.042664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,621.738525,735.345764,175.315109,553.821716,657.471069,153.728500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.402649,795.358154,324.816711,,,,,,,,,,,,,,,,,,,495.717346,726.805786,165.254623,895.992554,823.595154,509.811707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
