Weight35
Date:,2025/04/22
Time:,16:07:53
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
107,885.840698,717.604797,133.391754,1048.331787,829.649719,522.059204,832.713745,643.534363,93.839066,,,,,,,,,,,,,765.286194,691.858826,108.703705,1035.057983,794.542175,320.102478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,885.768250,717.526306,133.438858,1047.993530,829.600647,521.812744,832.905701,643.570129,93.897865,,,,,,,,,,,,,765.241638,691.768921,108.688324,1034.595825,794.753906,320.167542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,885.722107,717.481445,133.490906,1047.855347,829.553223,521.673279,832.927185,643.645874,93.721024,,,,,,,,,,,,,765.230408,691.733948,108.755714,1034.643677,794.681213,320.163025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,885.632874,717.540100,133.673767,1047.887939,829.550964,521.414612,832.596741,643.627319,93.948311,,,,,,,,,,,,,765.187561,691.674561,108.778786,1035.206177,794.457703,319.894470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,885.531799,717.514038,133.615433,1047.789063,829.692078,520.849243,832.551270,643.469666,94.252853,,,,,,,,,,,,,765.176025,691.664673,108.782127,1035.447388,794.617554,319.622223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,885.407715,717.584412,133.782181,1047.796631,829.435120,520.739929,832.455933,643.604553,94.062027,,,,,,,,,,,,,765.181763,691.645447,108.866264,1035.447388,794.778076,319.454834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,885.362000,717.574097,133.963135,1047.880371,829.290649,520.587036,,,,,,,,,,,,,,,,765.163818,691.555969,108.896332,1035.399170,794.924194,319.503784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,885.352356,717.520081,133.931274,1047.809326,829.279907,520.440796,,,,,,,,,,,,,,,,765.208374,691.530701,108.939941,1035.395264,795.161316,319.417633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,885.278015,717.618225,134.102112,1047.773071,829.246277,520.421692,,,,,,,,,,,,,,,,765.195496,691.535583,109.027336,1035.385376,795.386292,319.405334,832.673096,644.112732,94.131668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,885.229431,717.632813,134.297302,1047.306519,829.171997,520.445068,,,,,,,,,,,,,,,,765.230469,691.527649,109.091652,1035.356201,795.631409,319.336487,832.551819,644.009460,94.165848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,885.262573,717.693359,134.446014,1046.912109,829.102295,520.375916,,,,,,,,,,,,,,,,765.202087,691.537170,109.218552,1035.463013,795.866577,319.278687,832.604614,643.813965,94.537102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,885.211670,717.737610,134.661789,1046.607910,829.062256,519.973083,,,,,,,,,,,,,,,,765.208191,691.546082,109.464714,1035.549194,796.093201,319.280731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,885.289429,717.812012,134.810303,1046.576416,829.073730,519.615356,,,,,,,,,,,,,,,,765.223938,691.540161,109.719849,1035.588623,796.334412,319.240784,,,,833.076538,643.000061,95.814568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,885.200256,717.917297,135.051376,1046.440186,828.965637,519.484863,,,,,,,,,,,,,,,,765.087280,691.622192,110.137451,1035.688721,796.535400,319.201447,,,,833.335999,644.548645,95.169380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,885.008545,718.129578,135.302917,1046.186035,828.976990,519.282288,,,,,,,,,,,,,,,,765.131470,691.617249,110.511444,1035.720093,796.792664,319.231079,,,,833.606506,646.148560,94.481323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,885.097717,718.280518,135.624298,1045.713989,829.130798,519.174377,,,,,,,,,,,,,,,,765.808716,691.410034,110.509109,1035.807495,797.026428,319.217773,,,,833.672302,646.849487,94.561180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,885.106445,718.442993,135.821472,1045.142944,829.220764,519.170288,,,,,,,,,,,,,,,,765.694336,691.654602,111.130295,1035.817139,797.252686,319.355896,,,,833.681763,646.732178,95.147781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,885.182373,718.609741,136.247375,1044.505615,829.298157,519.105286,,,,,,,,,,,,,,,,765.483398,691.896423,111.927521,1035.759033,797.421448,319.388885,,,,833.583252,646.357239,95.850555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,885.208618,718.529968,136.943222,1044.033081,829.460938,519.074585,,,,,,,,,,,,,,,,765.448059,692.016724,112.894745,1035.835449,797.633240,319.531250,,,,833.204346,646.241272,96.669540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,885.324402,718.409790,137.510468,1043.794434,829.606262,519.028320,,,,,,,,,,,,,,,,765.287292,692.081787,113.829414,1035.830078,797.958862,319.584747,,,,833.011169,645.189331,98.043388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,885.201233,718.475464,137.892731,1043.697144,829.610291,518.987000,,,,,,,,,,,,,,,,765.168762,692.152344,114.448242,1035.822998,798.398438,319.698914,,,,832.732605,644.113403,99.165436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,884.800842,718.806763,138.735947,1043.599609,829.702881,518.963806,,,,,,,,,,,,,,,,765.057312,692.361694,114.968285,1035.734375,798.783997,319.826599,,,,832.683716,643.519104,100.738922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,884.387634,718.914673,139.382797,1043.453979,829.819763,518.938660,,,,,,,,,,,,,,,,764.889404,692.605530,115.822426,1035.729370,799.195679,319.928101,,,,832.624512,643.941895,101.797668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,884.213501,719.099487,139.921997,1043.299927,829.945923,518.943848,,,,,,,,,,,,,,,,764.685852,692.859314,116.536179,1035.940063,799.726013,320.013306,,,,832.593689,644.536987,102.726837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,884.264587,719.434692,140.396622,1043.148315,830.011780,518.890076,,,,,,,,,,,,,,,,764.551880,693.143311,117.209473,1036.308472,800.116272,319.988831,,,,832.103027,644.707336,103.544548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,884.338684,719.639465,141.157806,1043.171021,830.054443,518.943604,,,,,,,,,,,,,,,,764.419678,693.432007,118.098076,1036.261841,800.671692,320.059235,,,,831.526001,644.368347,104.928932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,884.211792,719.808289,142.082825,1043.716553,829.998779,518.743652,,,,,,,,,,,,,,,,763.970032,693.728394,119.538399,1036.725464,800.954163,320.011566,,,,831.343689,642.642883,107.650795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,883.887207,719.912964,143.284103,1043.853394,830.070190,518.555115,,,,,,,,,,,,,,,,763.327332,693.998352,120.825096,1037.208862,801.182922,319.840942,,,,830.929321,640.627563,110.298111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,883.173401,720.232300,144.331436,1043.769287,830.197388,518.609741,,,,,,,,,,,,,,,,762.914795,694.327209,121.953438,1037.492310,801.490967,319.885223,,,,830.317627,640.232910,111.923889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,882.505493,720.700989,145.184830,1043.646851,830.310608,518.698059,,,,,,,,,,,,,,,,762.614929,694.731140,122.946571,1037.581665,802.041748,320.002563,,,,829.421875,641.299805,112.904968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,882.079651,721.317444,146.177673,1043.442017,830.482483,518.757996,,,,,,,,,,,,,,,,762.041992,695.183960,124.233841,1037.611938,802.531311,320.352600,,,,828.721130,640.620789,115.333206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,881.164917,721.649414,147.412643,1043.226196,830.594177,518.599060,,,,,,,,,,,,,,,,761.026062,695.546814,125.766312,1037.485107,803.122009,320.940521,,,,828.173828,639.054871,117.738602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,880.401306,721.562805,148.856644,1042.929443,830.760193,518.650757,,,,,,,,,,,,,,,,760.406006,695.729431,126.873398,1037.335205,803.710449,321.588287,,,,827.931702,638.701050,120.164078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,880.166138,721.803284,149.683975,1042.359985,831.044739,518.844849,,,,,,,,,,,,,,,,759.670959,695.935425,128.544785,1037.156860,804.252625,321.993317,,,,827.497864,638.263184,122.087326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,879.960388,722.083557,150.623245,1041.740356,831.349609,518.952942,,,,,,,,,,,,,,,,758.894226,696.258301,130.067551,1037.286743,804.599426,322.385010,,,,826.669189,638.963745,122.592606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,879.222656,721.918518,152.221176,1041.274780,831.539673,518.978577,,,,,,,,,,,,,,,,758.600891,696.595459,131.416061,,,,,,,825.179382,639.737183,124.971840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,877.853882,722.153870,153.733948,1040.887817,831.781067,519.004456,,,,,,,,,,,,,,,,757.848694,696.625061,133.164581,,,,,,,823.934387,640.837524,126.214607,1037.286499,805.218689,322.675690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,876.809326,722.805908,154.736893,1040.663696,831.993958,519.067261,,,,,,,,,,,,,,,,756.554810,696.779236,134.926971,,,,,,,823.144958,640.644287,127.759453,1036.822388,805.852478,323.270081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,875.572510,723.309814,156.379013,1040.452881,832.250793,519.168762,,,,,,,,,,,,,,,,755.106262,697.106262,136.749298,,,,,,,822.280640,640.128601,129.893387,1036.195923,806.617981,323.964172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,875.016541,723.308167,158.052673,1040.300049,832.330627,519.187500,,,,,,,,,,,,,,,,754.656860,697.324219,138.412476,,,,,,,821.522034,639.743652,132.372162,1035.774902,807.194275,324.318756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,874.384827,723.514954,159.233154,1040.030762,832.504944,519.259949,,,,,,,,,,,,,,,,753.715820,697.421753,140.104309,,,,,,,819.882690,640.009338,134.033630,1036.497681,807.391052,324.343597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,872.578674,724.018433,160.577835,1039.925537,832.608398,519.269470,,,,,,,,,,,,,,,,752.067261,697.531494,142.242615,,,,,,,818.471741,639.223328,135.948090,1036.593750,807.867310,324.584015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,871.004028,724.441711,162.108658,1039.684570,832.747925,519.324158,,,,,,,,,,,,,,,,750.427063,697.821533,143.981918,,,,,,,817.560791,638.163025,138.474045,1035.875366,808.417664,325.303864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,870.187805,724.416443,163.753494,1039.567017,832.927856,519.376282,,,,,,,,,,,,,,,,749.318481,697.889709,145.548126,,,,,,,816.181824,637.967285,140.754990,1035.147339,808.723022,325.556152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,869.291992,724.619385,165.012543,1039.063843,833.091187,519.519592,,,,,,,,,,,,,,,,747.872925,698.155029,147.952576,,,,,,,814.592224,638.539978,141.411972,1034.403442,809.254150,325.652435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,866.971252,725.011963,166.683441,1038.625000,833.085938,519.680542,,,,,,,,,,,,,,,,745.722351,698.369934,149.956665,,,,,,,813.004517,638.656555,143.790863,1033.502686,810.060913,326.020264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,865.447693,725.247070,168.286514,1038.040771,833.268494,519.865906,,,,,,,,,,,,,,,,744.525696,698.263062,151.381195,,,,,,,811.335327,638.843201,145.949905,1032.851563,810.653015,326.492218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,864.411072,725.066040,169.872223,1037.280396,833.590149,519.941895,,,,,,,,,,,,,,,,742.946045,698.299805,153.669815,,,,,,,809.613403,638.383057,147.217514,1032.770508,810.849976,326.749756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,862.129700,725.405884,171.473419,1036.482666,833.992188,520.236389,,,,,,,,,,,,,,,,740.929810,698.454224,155.748291,,,,,,,807.666016,638.148071,149.094177,1032.017578,811.154297,326.933075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,859.943909,725.887939,172.788284,1035.884766,834.243652,520.481384,,,,,,,,,,,,,,,,739.385437,698.486511,157.275848,,,,,,,805.715210,638.696655,151.232788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,858.340698,725.699951,174.482040,1035.382080,834.389038,520.596985,,,,,,,,,,,,,,,,737.351196,698.577393,159.166824,,,,,,,804.161682,639.278503,152.470245,,,,1028.307739,812.387573,328.218719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,856.280640,726.003479,175.798294,1035.273926,834.468689,520.627197,,,,,,,,,,,,,,,,735.353577,698.594971,161.799301,,,,,,,802.222717,639.158325,154.176758,,,,1028.352905,812.245300,328.228790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,853.870300,726.606201,177.369431,1034.978638,834.569946,520.600525,,,,,,,,,,,,,,,,733.605286,698.697021,163.563263,,,,,,,800.096191,639.222412,156.323395,,,,1028.192017,812.404724,328.167023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,852.010498,726.516479,179.025894,1035.231934,834.313843,520.373840,,,,,,,,,,,,,,,,730.940857,698.704041,165.257614,,,,,,,797.941223,639.148804,158.427979,,,,1027.058594,812.996948,328.510468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,849.957825,726.788025,180.569794,1034.559570,834.412415,520.328857,,,,,,,,,,,,,,,,729.391602,698.882874,167.694305,,,,,,,795.899353,639.375549,159.654953,,,,1024.954468,813.611755,329.352905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,848.187195,726.907043,182.457779,1032.476807,834.898193,520.896729,,,,,,,,,,,,,,,,726.842712,698.887756,169.833450,,,,,,,793.654602,639.686707,161.693039,,,,1023.829102,813.748596,330.270508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,845.862671,727.055237,183.953568,1031.049683,835.122437,521.253845,,,,,,,,,,,,,,,,724.555664,699.029419,171.888763,,,,,,,791.373047,640.244141,163.683945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,843.073853,727.552429,185.503052,1030.285645,835.199219,521.306824,,,,,,,,,,,,,,,,722.561829,699.010193,173.187698,,,,,,,789.086243,639.949280,165.007416,,,,,,,1020.813843,814.946289,330.085449,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,840.699524,727.644958,186.769028,1030.060059,835.156250,521.308411,,,,,,,,,,,,,,,,720.187378,699.115540,175.557922,,,,,,,786.382568,639.951599,166.688705,,,,,,,1019.160706,815.123047,331.723907,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,838.469482,727.903198,188.437485,1030.309448,835.013855,521.306274,,,,,,,,,,,,,,,,717.029663,699.388611,178.061096,,,,,,,783.943359,640.154358,168.800049,,,,,,,1017.615784,815.189758,332.279633,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,836.354919,727.714844,190.208389,1029.755615,835.104858,521.423279,,,,,,,,,,,,,,,,714.760742,699.677307,180.020782,,,,,,,781.488098,640.380737,170.737427,,,,,,,1016.040710,815.709045,332.478363,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,833.544128,728.282349,191.911865,1028.072754,835.358887,521.612488,,,,,,,,,,,,,,,,712.121216,699.666565,182.004166,,,,,,,779.066223,640.580017,172.062027,,,,,,,1014.577820,816.089600,332.538391,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,830.910706,728.115479,193.395386,1026.553589,835.461304,521.986450,,,,,,,,,,,,,,,,709.601990,699.794373,183.993652,,,,,,,776.329102,640.821960,173.546448,,,,,,,1012.820374,815.905518,332.787964,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,828.156494,728.482300,194.898956,1026.036621,835.514465,521.910828,,,,,,,,,,,,,,,,706.718140,700.047791,186.221481,,,,,,,773.353149,641.017151,175.689682,,,,,,,1011.421265,815.942688,333.043579,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,825.715210,728.466980,195.972061,1025.782837,835.501221,521.654907,,,,,,,,,,,,,,,,704.100891,700.306702,187.855957,,,,,,,770.925720,641.380249,176.748459,,,,,,,1009.843262,816.265137,333.614319,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,823.231262,729.020447,197.739822,1025.293091,835.384216,521.611633,,,,,,,,,,,,,,,,701.377869,700.307007,189.336731,,,,,,,768.037659,641.513062,179.036850,,,,,,,1007.807129,816.334045,333.467438,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,820.347717,729.011475,199.495773,1023.234131,835.774963,521.846069,,,,,,,,,,,,,,,,698.755493,700.573792,191.158707,,,,,,,765.098816,642.021606,180.315521,,,,,,,1005.605347,816.930786,333.985321,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,817.159180,729.224915,200.817398,1021.349121,835.884033,522.634644,,,,,,,,,,,,,,,,695.695740,700.851257,193.408310,,,,,,,762.031189,641.699829,182.296799,,,,,,,1004.133606,817.037964,334.621063,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,814.804688,729.295776,202.228073,1020.577759,835.930481,522.678406,,,,,,,,,,,,,,,,692.618408,701.033997,195.435471,,,,,,,759.181885,641.893311,184.188202,,,,,,,1002.056519,817.219482,334.767670,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,810.854004,729.706482,204.014771,1019.977417,835.920410,522.499512,,,,,,,,,,,,,,,,689.711304,701.378784,197.212891,,,,,,,756.194580,641.972900,185.892273,,,,,,,999.605347,817.782715,335.065125,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,808.491821,729.909729,205.238998,1019.488953,835.553650,522.619446,,,,,,,,,,,,,,,,686.612915,701.602356,198.892303,,,,,,,753.068115,642.238098,187.657013,,,,,,,997.884094,817.532776,335.446106,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,805.052979,730.342102,206.739670,1017.658875,835.711853,522.817383,,,,,,,,,,,,,,,,683.605286,701.831482,200.611481,,,,,,,749.879822,642.311401,188.939896,,,,,,,995.671509,817.890808,336.093323,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,802.153687,730.271057,208.289185,1016.143311,835.813538,522.990906,,,,,,,,,,,,,,,,680.739746,702.000061,202.443085,,,,,,,746.760498,642.664612,190.859421,,,,,,,993.655457,817.906250,336.388275,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,798.960449,730.591675,209.584641,1015.404419,835.916809,523.234375,,,,,,,,,,,,,,,,677.096985,702.301941,204.661789,,,,,,,743.580750,642.909851,192.571747,,,,,,,991.390198,817.941223,336.591095,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,796.076721,730.653931,211.245316,1015.131897,835.657959,522.939575,,,,,,,,,,,,,,,,674.358826,702.537598,205.946304,,,,,,,740.555725,643.044495,193.946487,,,,,,,989.389221,818.192993,337.218018,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,793.419189,730.701843,212.021515,1013.588745,835.632874,522.710510,,,,,,,,,,,,,,,,671.309998,702.934265,207.393982,,,,,,,737.234070,643.326233,195.094528,,,,,,,987.034119,817.950073,337.341034,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,790.091003,731.048279,213.470459,1011.275269,835.824951,523.238708,,,,,,,,,,,,,,,,667.825806,703.297852,209.037659,,,,,,,734.117371,643.449951,196.526016,,,,,,,984.481384,818.374939,337.766602,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,787.379272,731.340576,214.778381,1010.129944,835.834961,523.651001,,,,,,,,,,,,,,,,665.320801,703.528992,210.749557,,,,,,,730.653320,643.992371,198.113724,,,,,,,982.230103,818.160828,338.163391,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,783.781860,731.509827,215.899719,1009.610474,835.507568,523.755127,,,,,,,,,,,,,,,,662.079651,703.794678,211.979660,,,,,,,727.437866,644.223022,199.393066,,,,,,,979.877808,818.516663,338.359344,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,780.673035,731.583801,217.320770,1008.057617,835.297729,523.968628,,,,,,,,,,,,,,,,658.437256,704.108032,213.868973,,,,,,,724.399414,644.183960,200.798706,,,,,,,977.697510,818.303589,338.316193,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,777.103943,731.908630,218.418533,1006.021362,835.489075,524.133118,,,,,,,,,,,,,,,,655.116516,704.379578,215.886124,,,,,,,720.997437,644.542786,201.893112,,,,,,,974.870850,818.680542,339.026855,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,774.016113,732.166626,219.388138,1005.272827,835.325867,524.255127,,,,,,,,,,,,,,,,651.909119,704.561951,217.511826,,,,,,,717.536011,645.031250,203.736511,,,,,,,972.290527,818.632751,339.118561,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,770.940674,732.149719,220.498657,1004.208557,835.165100,524.230286,,,,,,,,,,,,,,,,648.641846,704.859009,218.878937,,,,,,,714.174561,645.144043,204.191437,,,,,,,970.162170,818.549561,339.785034,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,767.577881,732.621033,221.447998,1002.516174,835.082886,524.357178,,,,,,,,,,,,,,,,645.599487,705.192139,219.819504,,,,,,,711.349426,645.450500,205.504318,,,,,,,967.546814,818.475403,339.644501,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,764.530579,732.542419,222.526550,1000.519043,835.176636,524.791870,,,,,,,,,,,,,,,,642.397522,705.575562,221.185623,,,,,,,707.312378,645.612366,206.762741,,,,,,,965.145874,818.270874,340.355316,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,761.254700,732.792847,223.517929,999.575012,835.084412,525.020081,,,,,,,,,,,,,,,,638.956543,705.862427,222.265228,,,,,,,704.024231,646.006714,208.021683,,,,,,,962.119446,818.272278,340.806763,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,757.888245,733.187805,224.235077,998.210754,834.582458,525.028809,,,,,,,,,,,,,,,,635.762756,706.253418,223.226273,,,,,,,700.519226,646.299194,208.946609,,,,,,,959.849670,818.182556,341.005737,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,754.485413,733.263428,225.182587,996.266663,834.519348,525.242615,,,,,,,,,,,,,,,,631.949646,706.630676,224.501633,,,,,,,697.206055,646.503418,209.677536,,,,,,,956.976379,818.174438,341.246216,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,750.924622,733.498596,226.670593,995.372192,834.485596,525.450256,,,,,,,,,,,,,,,,628.514893,707.028320,225.785172,,,,,,,693.843933,646.854980,210.413376,,,,,,,954.928345,817.836609,341.610168,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,747.956482,733.588989,227.428101,993.919617,834.180969,525.518127,,,,,,,,,,,,,,,,625.372925,707.317627,226.666260,,,,,,,690.114685,647.092529,211.005554,,,,,,,951.128723,818.130249,342.059174,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,744.505310,733.815369,228.097443,991.661682,834.172119,525.519104,,,,,,,,,,,,,,,,621.702576,707.578735,227.554504,,,,,,,686.608032,647.341858,212.427582,,,,,,,949.362305,817.737305,342.405487,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,740.883545,733.990601,229.189026,990.346741,834.062622,525.406677,,,,,,,,,,,,,,,,618.122375,707.820801,228.534653,,,,,,,683.041138,647.568481,213.203445,,,,,,,945.982300,817.794434,342.653137,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,737.742004,734.424133,229.598450,988.823975,833.887024,525.946838,,,,,,,,,,,,,,,,615.054016,708.077026,229.125427,,,,,,,679.444153,647.694153,213.982468,,,,,,,943.989258,817.422241,343.164978,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,734.368591,734.464722,230.478363,,,,,,,,,,,,,,,,,,,611.638489,708.481628,230.040207,,,,,,,676.272278,648.093811,214.427429,,,,,,,940.255554,817.713562,343.532043,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,730.777649,734.764648,231.074387,,,,,,,,,,,,,,,,,,,607.886963,708.754150,231.343323,,,,,,,672.531799,648.281738,215.017014,,,,,,,937.900940,817.397705,343.891876,985.091858,833.590942,526.186401,,,,,,,,,,,,,,,,,,,,,,,,
202,727.778442,735.031982,231.641876,,,,,,,,,,,,,,,,,,,604.474915,708.980713,231.769318,,,,,,,669.310425,648.437866,215.845230,,,,,,,935.048157,817.359131,344.160828,983.406067,833.291504,526.219910,,,,,,,,,,,,,,,,,,,,,,,,
203,724.111511,735.189880,232.480301,,,,,,,,,,,,,,,,,,,601.207703,709.219727,232.412231,,,,,,,666.421631,648.586243,216.439072,,,,,,,932.397888,816.810059,344.779663,982.045044,833.180664,526.706665,,,,,,,,,,,,,,,,,,,,,,,,
204,721.008423,735.181458,232.758881,,,,,,,,,,,,,,,,,,,597.828491,709.513062,233.180084,,,,,,,662.218018,648.762268,216.427490,,,,,,,928.924561,817.203613,345.090607,980.594055,832.981750,526.599976,,,,,,,,,,,,,,,,,,,,,,,,
205,717.507874,735.381165,233.002197,,,,,,,,,,,,,,,,,,,594.599548,709.877686,233.859283,,,,,,,658.858093,649.348938,216.917816,,,,,,,926.391418,816.833740,345.253784,978.712952,832.794922,526.543701,,,,,,,,,,,,,,,,,,,,,,,,
206,714.739441,735.272034,233.387558,,,,,,,,,,,,,,,,,,,591.248352,710.045227,233.950897,,,,,,,655.945251,649.745544,217.408066,,,,,,,923.625061,816.690369,345.582703,977.253296,832.650085,526.627441,,,,,,,,,,,,,,,,,,,,,,,,
207,711.157898,735.792908,233.830978,,,,,,,,,,,,,,,,,,,588.051758,710.498718,234.294479,,,,,,,651.986694,649.884766,217.819504,,,,,,,921.117493,816.411804,345.439331,975.346985,832.277771,527.070618,,,,,,,,,,,,,,,,,,,,,,,,
208,707.884277,736.002319,234.030151,,,,,,,,,,,,,,,,,,,584.615417,710.847961,234.995575,,,,,,,648.624268,650.059265,218.458755,,,,,,,917.626953,816.693726,346.208588,973.195313,832.223450,527.372009,,,,,,,,,,,,,,,,,,,,,,,,
209,704.641846,736.046875,234.165710,,,,,,,,,,,,,,,,,,,581.671936,710.924500,235.061096,,,,,,,644.995789,650.280090,218.811890,,,,,,,915.028809,816.361267,346.174316,971.550537,831.952332,527.632141,,,,,,,,,,,,,,,,,,,,,,,,
