Weight47
Date:,2025/04/22
Time:,17:36:27
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
142,872.474854,729.339844,99.363029,851.194336,628.846191,89.291718,1000.732361,868.937805,215.275101,749.246460,692.417175,97.964836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,871.838257,729.385376,99.444344,850.472473,628.697083,89.445625,1000.491760,868.893005,215.239456,748.589355,692.513306,98.261124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,871.262756,729.388367,99.506393,,,,1000.283203,868.862915,215.222885,748.120667,692.504272,98.083702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,870.886719,729.367554,99.491631,,,,1000.004272,868.730530,215.279846,747.746948,692.351929,97.891251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,870.561768,729.320068,99.412956,,,,999.634399,868.603149,215.297134,747.639893,692.061279,97.524712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,870.315063,729.248840,99.375496,,,,999.362061,868.508789,215.298859,747.498108,691.763550,97.191360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,870.117065,729.146179,99.325546,,,,999.122925,868.407227,215.236679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,869.828186,729.042725,99.184792,,,,998.853821,868.275513,215.173004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,869.467346,728.774841,99.044426,,,,998.563110,868.156860,215.105652,,,,,,,,,,,,,746.617676,691.037720,97.766685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,869.053711,728.553467,99.144318,,,,998.317078,868.070679,215.096024,,,,,,,,,,,,,746.258179,690.708008,97.889900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,868.416321,728.381470,99.495583,,,,997.871094,868.039978,214.898178,,,,,,,,,,,,,745.795288,690.349121,98.064468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,867.794250,728.116272,99.801483,,,,997.527771,867.871643,214.851364,,,,,,,,,,,,,745.187134,689.882263,98.356003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,867.176392,727.881775,100.000389,,,,997.208618,867.724304,214.656952,,,,,,,,,,,,,744.661133,689.144531,98.317635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,866.559326,727.684387,100.093773,,,,996.918152,867.622986,214.558655,,,,,,,,,,,,,744.431763,688.639709,98.380417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,866.243164,727.383484,100.132980,,,,996.210815,867.567566,214.593857,,,,,,,,,,,,,744.277893,687.855042,98.070717,847.171204,627.147949,89.541527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,865.970581,727.099304,99.945427,,,,996.085022,867.224792,214.472961,,,,,,,,,,,,,744.543030,687.244202,97.612717,847.015564,626.388000,89.758736,1065.284302,871.279846,337.073456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,865.660645,726.695313,99.687447,,,,995.878174,867.075928,213.997025,,,,,,,,,,,,,744.168884,686.742065,97.430977,846.741394,625.670715,90.006645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,865.307129,726.325317,99.687477,,,,995.621033,866.716675,214.245544,,,,,,,,,,,,,743.764771,685.924438,97.548531,846.356689,625.085144,90.221848,,,,1065.131592,871.237305,337.014984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,864.900391,725.924438,99.855247,,,,995.168579,866.379761,214.402130,,,,,,,,,,,,,743.457947,685.011780,97.648643,845.753906,624.508789,90.331985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,864.198669,725.795471,100.207840,,,,994.667236,866.132202,214.389648,,,,,,,,,,,,,743.080688,684.177368,97.652702,845.093567,623.754761,90.117950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,863.409790,725.472717,100.433212,,,,994.418823,865.879028,214.278946,,,,,,,,,,,,,742.703674,683.209900,97.471985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,862.843384,725.161987,100.526131,,,,994.589111,865.458313,213.754089,,,,,,,,,,,,,742.702332,681.873108,97.053093,,,,,,,,,,842.770508,624.840454,87.458092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,862.519897,724.727356,100.401344,,,,993.995850,865.547058,213.859497,,,,,,,,,,,,,743.085999,680.242065,95.882507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,862.316345,724.333191,100.360542,,,,993.371338,865.432373,213.975082,,,,,,,,,,,,,743.634705,678.463501,94.740829,,,,,,,,,,,,,841.328308,624.242676,85.273972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,861.994324,723.729980,100.391357,,,,992.777039,865.332642,213.772919,,,,,,,,,,,,,744.245178,676.471191,93.914993,,,,,,,,,,,,,840.903381,622.487793,85.344406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,861.568726,723.147156,100.449448,,,,992.363770,865.297241,213.521210,,,,,,,,,,,,,745.261292,673.846985,92.595970,,,,,,,,,,,,,840.017944,621.169922,84.935463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,861.070435,722.485352,100.491364,,,,992.007446,864.948608,213.183960,,,,,,,,,,,,,746.758545,671.038147,91.118263,,,,,,,,,,,,,839.037659,620.894653,84.412971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,860.485474,722.144531,100.787560,,,,991.700806,864.599182,213.009323,,,,,,,,,,,,,748.571899,667.982300,89.461578,,,,,,,,,,,,,837.954041,621.614746,83.449593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,859.964661,721.851990,101.011864,,,,991.185425,864.273987,213.069946,,,,,,,,,,,,,750.782837,664.850952,87.875473,,,,,,,,,,,,,837.125000,622.515869,81.677795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,859.618835,721.339722,101.387306,,,,990.960022,864.192444,212.764832,,,,,,,,,,,,,753.531982,662.402893,86.283607,,,,,,,,,,,,,836.400146,623.324890,79.454720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,859.324585,720.751221,101.580818,,,,990.811096,863.882568,212.884155,,,,,,,,,,,,,755.013245,661.470215,84.776077,,,,,,,,,,,,,835.735291,624.237305,78.169067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,859.487854,721.427124,102.428360,,,,990.604126,863.640747,212.843994,,,,,,,,,,,,,755.348999,661.235474,84.634079,,,,,,,,,,,,,835.279419,624.636292,77.811874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,858.786743,720.248901,102.072807,,,,990.472839,863.462463,212.684830,,,,,,,,,,,,,755.425964,660.899536,84.850693,,,,,,,,,,,,,835.007324,624.435242,77.852127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,858.562744,719.481689,101.866470,,,,990.408569,863.367126,212.521271,,,,,,,,,,,,,755.418213,660.507080,84.664993,,,,,,,,,,,,,834.653870,623.548767,78.230392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,858.462036,719.092590,101.964996,,,,990.355103,863.288208,212.315796,,,,,,,,,,,,,755.389709,660.209167,84.248489,,,,,,,,,,,,,834.427979,622.079224,78.695396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,858.328247,718.768433,102.320732,,,,990.427979,863.199524,212.176758,,,,,,,,,,,,,755.424622,660.011169,83.930397,,,,,,,,,,,,,833.947449,620.861328,79.180344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,857.999207,718.378357,102.733215,,,,990.411194,863.204163,211.968292,,,,,,,,,,,,,755.499512,659.906860,83.601974,,,,,,,,,,,,,833.499268,620.266724,79.512199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,857.647522,718.077637,103.236740,,,,990.510803,863.223694,211.848877,,,,,,,,,,,,,755.471436,659.732239,83.450890,,,,,,,,,,,,,833.100769,620.238831,79.601089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,857.226746,717.915833,103.815239,,,,990.577576,863.349731,211.757675,,,,,,,,,,,,,755.318542,659.505066,83.445557,,,,,,,,,,,,,832.628784,620.620850,79.577988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,856.891235,717.652405,104.259338,,,,990.618591,863.369873,211.729523,,,,,,,,,,,,,754.970032,659.389160,83.465034,,,,,,,,,,,,,832.172852,621.064575,79.415810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,856.669922,717.399536,104.445282,,,,990.578430,863.450806,211.693771,,,,,,,,,,,,,754.711243,659.283997,83.515137,,,,,,,,,,,,,831.616211,621.508728,79.599625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,856.481079,717.130005,104.629593,,,,990.511169,863.497131,211.767166,,,,,,,,,,,,,754.376465,659.186462,83.608017,,,,,,,,,,,,,830.712402,621.836487,80.050629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,856.404114,716.848511,105.101807,,,,990.520508,863.560364,211.765747,,,,,,,,,,,,,753.973633,659.052429,83.776382,,,,,,,,,,,,,830.407349,621.925232,80.783966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,856.205078,716.585876,105.571945,,,,990.475342,863.675598,211.754242,,,,,,,,,,,,,753.654846,658.916382,83.943176,,,,,,,,,,,,,829.964111,621.812866,81.246666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,856.031677,716.351624,105.900421,,,,990.437378,863.790100,211.730850,,,,,,,,,,,,,753.364685,658.885315,84.205368,,,,,,,,,,,,,829.500793,621.392761,81.481125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,855.863586,716.143433,106.185387,,,,990.404114,863.904175,211.709320,,,,,,,,,,,,,753.127258,658.890686,84.324272,,,,,,,,,,,,,829.075195,621.140320,81.896706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,855.750366,715.976135,106.497757,,,,990.222900,863.992554,211.663345,,,,,,,,,,,,,752.907227,658.897278,84.418541,,,,,,,,,,,,,828.746826,620.982178,82.575264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,855.569458,715.725159,106.764984,,,,990.203918,864.077637,211.689560,,,,,,,,,,,,,752.793091,658.978333,84.492111,,,,,,,,,,,,,828.476501,620.824402,83.165154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,855.237854,715.548706,107.346550,,,,990.078552,864.188171,211.656372,,,,,,,,,,,,,752.930969,659.014038,84.173759,,,,,,,,,,,,,828.240112,620.827759,83.698273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,855.065002,715.442017,107.636940,,,,989.746948,864.322266,211.678055,,,,,,,,,,,,,752.815918,659.163330,84.266502,,,,,,,,,,,,,828.015503,620.857910,83.965607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,854.996582,715.328857,107.870605,,,,989.775269,864.357422,211.534424,,,,,,,,,,,,,752.746582,659.195007,84.234779,,,,,,,,,,,,,827.764465,620.917664,84.127693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,854.961914,715.194214,108.124718,,,,989.768311,864.476074,211.313690,,,,,,,,,,,,,752.759338,659.467529,84.297935,,,,,,,,,,,,,827.431702,620.944397,84.337769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,854.766296,715.118408,108.410759,,,,989.761841,864.576477,211.291550,,,,,,,,,,,,,752.552612,659.516968,84.304985,,,,,,,,,,,,,827.106445,620.853821,84.636391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,854.639038,715.111633,108.785408,,,,989.738586,864.695129,211.243530,,,,,,,,,,,,,752.391235,659.614136,84.670486,,,,,,,,,,,,,826.791260,620.926941,85.484528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,854.456177,715.150024,109.224861,,,,989.809875,864.803589,211.202789,,,,,,,,,,,,,752.221924,659.696655,84.966957,,,,,,,,,,,,,826.473694,620.960449,85.959976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,854.162842,715.114441,109.870186,,,,989.838806,864.997253,211.242065,,,,,,,,,,,,,752.084473,659.778503,85.169937,,,,,,,,,,,,,826.175049,621.224670,86.325470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,854.109009,715.210815,110.220764,,,,989.949158,865.208496,211.272934,,,,,,,,,,,,,752.069336,659.897339,85.445290,,,,,,,,,,,,,825.853333,621.690247,87.074425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,854.144470,715.308533,110.582367,,,,990.104980,865.297913,211.439438,,,,,,,,,,,,,751.930847,660.031555,85.803032,,,,,,,,,,,,,825.705383,622.016296,87.588020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,854.046082,715.397400,111.521011,,,,989.929504,865.604858,211.676254,,,,,,,,,,,,,751.667114,660.099609,86.415054,,,,,,,,,,,,,825.536621,622.318481,88.644737,1060.098022,870.489990,331.691772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,853.754883,715.550659,112.592636,,,,990.018555,865.937866,211.917313,,,,,,,,,,,,,751.285400,660.185669,87.889351,,,,,,,,,,,,,825.208496,622.411316,89.670616,1060.207275,870.516602,331.470734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,853.664490,715.862915,113.452538,,,,990.302429,866.108215,211.930969,,,,,,,,,,,,,751.170044,660.221069,89.150726,,,,,,,,,,,,,824.900513,622.343201,90.501732,1060.445190,870.594849,331.270660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,853.634827,716.109802,114.011040,,,,990.661804,866.471741,211.855179,,,,,,,,,,,,,751.289246,660.260132,90.002655,,,,,,,,,,,,,824.750977,622.186584,91.247322,1060.413574,870.820190,331.320343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,853.566772,716.359802,114.540672,,,,991.008545,866.903748,211.893219,,,,,,,,,,,,,751.530457,660.579468,90.781006,,,,,,,,,,,,,824.631470,622.003418,92.418884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,853.345459,716.500549,115.480133,,,,991.395569,867.281067,211.966599,,,,,,,,,,,,,751.095642,660.906311,91.817795,,,,,,,,,,,,,824.580322,622.019409,94.034393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,853.565186,716.656250,116.082306,,,,991.624573,867.679688,212.098846,,,,,,,,,,,,,750.679443,661.029907,92.674843,,,,,,,,,,,,,824.421204,622.132263,95.808662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,853.108704,716.991577,117.702370,,,,991.659790,868.223816,212.396500,,,,,,,,,,,,,750.410522,661.194641,94.015854,,,,,,,,,,,,,824.168152,621.931396,97.042747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,853.065979,717.322266,119.050529,,,,991.741638,868.572632,212.630646,,,,,,,,,,,,,750.297791,661.204102,95.461060,,,,,,,,,,,,,824.004150,621.803955,98.319359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,852.837830,717.277527,119.939095,,,,991.953979,868.922607,212.689041,,,,,,,,,,,,,749.967957,661.324341,97.544434,,,,,,,,,,,,,823.876953,621.923584,99.901398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,852.761536,717.424561,120.698479,,,,992.101929,869.221008,212.771927,,,,,,,,,,,,,749.667908,661.427246,99.214195,,,,,,,,,,,,,823.551147,622.176147,101.722504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,852.525879,717.794617,121.927986,,,,992.233643,869.567871,212.974274,,,,,,,,,,,,,749.376648,661.594482,100.283981,,,,,,,,,,,,,823.362122,622.655151,103.090042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,851.987427,717.844971,123.566887,,,,992.434143,869.830688,213.554749,,,,,,,,,,,,,749.190857,661.783813,101.901756,,,,,,,,,,,,,822.966675,623.119812,104.350601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,851.582642,718.074219,124.770569,,,,992.303040,870.167908,214.178207,,,,,,,,,,,,,748.860107,662.046326,103.602959,,,,,,,,,,,,,822.390869,623.754700,106.012115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,851.561890,718.466797,125.853745,,,,992.314941,870.660889,214.731308,,,,,,,,,,,,,748.535461,661.975098,105.620575,,,,,,,,,,,,,821.830505,624.378418,107.710419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,851.192078,718.848389,127.166824,,,,992.596436,871.109985,215.084625,,,,,,,,,,,,,748.110413,662.026123,107.364876,,,,,,,,,,,,,821.228271,624.481873,109.406761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,850.848999,718.942749,128.688980,,,,992.871216,871.501282,215.326126,,,,,,,,,,,,,747.213318,662.394653,109.190895,,,,,,,,,,,,,820.743286,624.166931,111.033272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,850.425049,719.100647,130.069580,,,,992.870728,871.814514,215.727356,,,,,,,,,,,,,746.543884,662.490784,111.141762,,,,,,,,,,,,,820.292114,624.010864,113.685417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,849.856750,719.428894,131.252701,,,,992.779419,872.277100,216.237305,,,,,,,,,,,,,746.051270,662.657471,112.880646,,,,,,,,,,,,,819.781067,623.523987,116.056496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,849.210205,719.828796,132.698181,,,,992.897461,872.697998,216.735062,,,,,,,,,,,,,745.659302,663.010803,114.398003,,,,,,,,,,,,,819.181885,623.171875,117.627922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,848.438660,720.002930,134.527023,,,,992.837830,873.028076,217.139877,,,,,,,,,,,,,745.385437,663.320313,115.924126,,,,,,,,,,,,,818.722046,623.692444,119.618256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,847.731079,720.127686,136.761841,,,,992.686890,873.267090,217.568863,,,,,,,,,,,,,744.822266,663.509705,117.754097,,,,,,,,,,,,,818.116394,624.712585,121.457756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,847.136719,720.316650,138.259903,,,,992.480469,873.366943,218.326767,,,,,,,,,,,,,744.033752,663.348022,120.065674,,,,,,,,,,,,,817.438354,625.369751,122.420525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
