Weight07
Date:,2025/04/15
Time:,13:43:27
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,945.690674,889.701233,416.751740,835.361023,642.375366,101.106293,856.100403,736.721863,124.861755,,,,759.968567,665.803955,102.502220,,,,,,,,,,963.387573,957.926697,264.648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,945.574585,889.593994,416.681763,835.031067,642.463989,101.835770,855.496887,736.922302,125.824150,,,,759.369263,666.014954,103.127930,,,,,,,,,,963.585571,958.166077,264.849670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,945.407166,889.504333,416.674042,834.639526,642.798523,102.976044,855.028015,737.111084,126.389595,,,,759.124329,666.317871,103.499420,,,,,,,,,,963.687439,958.515320,265.090149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,945.207458,889.463806,416.638153,834.126587,643.180969,104.218300,854.461609,737.159058,127.077080,,,,758.689575,666.601624,104.035431,,,,,,,,,,963.615051,958.710632,265.378662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,944.943542,889.334229,416.656158,833.714600,643.702637,105.547905,853.907166,737.297424,127.463707,,,,758.154175,666.915283,104.552788,,,,,,,,,,963.642639,959.009094,265.667816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,944.799500,889.179382,416.750763,833.162109,643.870972,106.624840,853.431580,737.540894,127.987106,,,,757.608887,667.334412,105.151817,,,,,,,,,,963.845947,959.252808,265.824371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,944.547852,889.031921,416.787506,832.419678,643.854980,107.918060,853.007751,737.888550,128.615646,,,,757.138062,667.365601,105.978195,,,,,,,,,,963.891174,959.452026,266.258484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,944.255005,888.875793,416.774017,831.529236,643.835083,109.277298,852.607300,738.495605,129.788773,,,,756.766968,667.431458,107.166168,,,,,,,,,,963.849060,959.635986,266.582062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,944.112671,888.809509,416.749146,830.790100,643.872437,111.163300,851.856140,738.857239,130.860596,,,,755.950745,667.556213,108.696251,,,,,,,,,,963.904907,959.829956,266.843903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,943.991150,888.677246,416.705109,830.265564,643.775940,112.793846,851.363342,739.092529,131.765137,,,,755.304077,667.743042,109.609818,,,,,,,,,,963.944641,960.058350,267.158508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,943.784668,888.561890,416.713715,829.719055,643.628906,114.060478,850.840088,739.038269,132.310562,,,,754.814941,667.997192,110.242935,,,,,,,,,,963.858032,960.193848,267.435120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,943.518555,888.470764,416.718048,828.972290,643.926819,115.083305,850.230591,739.049927,133.103256,,,,754.162903,668.256348,110.927826,,,,,,,,,,963.830994,960.305115,267.621429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,943.279785,888.300415,416.840637,827.944702,644.506592,116.215080,,,,,,,753.296753,668.545837,112.688118,,,,,,,,,,964.105103,960.378723,268.025787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,942.862488,888.300842,416.809204,826.989563,645.133118,118.077728,,,,,,,752.176025,668.616821,114.445328,,,,,,,,,,964.229492,960.533508,268.361145,848.478027,739.188171,135.114883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,942.762756,888.149902,416.957581,825.988586,644.833862,119.185966,,,,,,,751.303101,668.471130,115.984474,,,,,,,,,,964.255615,960.611633,268.649933,846.839233,739.658447,136.763199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,942.589417,888.045776,417.000336,825.156799,644.313049,120.110886,,,,,,,750.398743,668.623596,117.035851,,,,,,,,,,964.285278,960.710144,268.879364,846.220276,739.864014,137.896713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,942.091370,887.891113,417.117798,824.046326,644.469788,121.602699,,,,,,,749.578247,668.851807,118.136650,,,,,,,,,,964.309753,960.760315,269.218262,845.600464,739.883179,138.259842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,941.626587,887.770630,417.306122,823.128418,644.997314,123.435440,,,,,,,748.240662,668.994812,119.885551,,,,,,,,,,964.223755,960.770142,269.493774,844.874451,739.786621,139.061935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,941.262390,887.567566,417.367889,821.882019,645.216614,124.636833,,,,,,,747.154724,668.725769,120.990417,,,,,,,,,,964.153931,960.559875,269.857300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,940.851685,887.354187,417.442657,820.693237,644.716064,125.454315,,,,,,,745.669006,668.642517,122.802155,,,,,,,,,,963.476685,960.704590,270.386444,,,,841.418701,739.919067,142.585403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,940.433777,887.157532,417.488373,819.367737,644.660706,126.673332,,,,,,,744.331848,668.782898,124.562790,,,,,,,,,,963.295532,960.622070,270.567627,,,,840.520752,740.071777,143.362717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,940.096008,886.990723,417.604401,817.869263,644.976257,127.910835,,,,,,,742.977966,668.795105,126.180923,,,,,,,,,,962.938110,960.585815,270.670288,,,,839.656006,740.139771,144.098160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,939.706909,886.732605,417.844849,816.370911,645.038879,129.516479,,,,,,,741.499146,668.549255,128.327866,,,,,,,,,,962.441895,960.572388,270.868469,,,,838.208496,740.030090,144.702545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,939.176575,886.423218,418.099030,814.984497,644.877441,130.938934,,,,,,,739.578369,668.565857,129.518646,,,,,,,,,,961.951721,960.515198,271.034302,,,,836.646912,740.054688,145.556580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,938.749451,886.120728,417.996490,813.155212,644.978516,132.031387,,,,,,,738.426270,668.676636,131.035294,,,,,,,,,,961.588135,960.457031,271.237610,,,,834.946289,740.231567,147.072769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,938.456360,885.911133,417.896698,811.322266,644.761353,133.002716,,,,,,,736.595398,668.564270,133.651871,,,,,,,,,,960.472412,960.547302,271.848419,,,,832.445984,740.290527,149.126526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,938.144043,885.695313,417.898590,809.540405,644.796082,134.192505,,,,,,,734.205261,668.630798,135.013336,,,,,,,,,,959.652649,960.477295,272.193115,,,,830.177490,740.222656,150.344025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,937.609009,885.573181,417.972504,807.673035,644.859619,135.883041,,,,,,,732.681641,668.624695,135.921051,,,,,,,,,,958.824951,960.285400,272.482880,,,,828.915283,740.268494,151.184265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,937.028503,885.192993,418.140259,805.599548,644.746887,137.641907,,,,,,,730.915466,668.919861,137.124680,,,,,,,,,,958.085449,960.149597,272.420319,,,,827.320496,740.148132,151.944962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,936.550293,884.808105,418.147339,803.601135,644.957214,138.329926,,,,,,,728.452820,668.988098,139.065155,,,,,,,,,,957.515991,959.980591,272.351105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,936.195801,884.459900,418.362152,801.273865,644.856506,139.350220,,,,,,,725.840393,668.782776,141.371796,,,,,,,,,,956.982361,959.458313,272.728699,,,,,,,822.988403,740.516846,153.734329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,935.838745,884.183472,418.341705,798.760132,645.162964,140.703171,,,,,,,723.872070,668.775513,142.435745,,,,,,,,,,956.133545,959.408264,273.010986,,,,,,,820.727173,740.580322,154.628311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,935.290527,883.831116,418.210876,796.532349,646.124146,141.445511,,,,,,,721.321960,668.771606,143.942108,,,,,,,,,,955.281921,959.293945,273.242035,,,,,,,818.835388,740.548462,155.679520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,934.765137,883.480896,418.092499,793.935974,646.521179,142.159042,,,,,,,719.060669,669.228271,145.232788,,,,,,,,,,953.862305,959.151184,272.928802,,,,,,,816.430298,740.597595,156.628708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,933.957947,883.208984,418.191284,791.243713,646.050354,143.472916,,,,,,,716.124023,669.619690,146.965897,,,,,,,,,,952.338196,959.066772,272.996582,,,,,,,814.014771,740.571960,157.067230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,932.964417,882.857178,418.127228,788.560303,645.549988,145.097473,,,,,,,713.933228,669.541748,148.100342,,,,,,,,,,951.220642,958.844604,273.171326,,,,,,,811.761963,740.443604,158.313095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,932.504761,882.489624,417.895966,785.961975,645.088257,146.626923,,,,,,,711.121826,669.766541,148.770538,,,,,,,,,,950.308655,958.530029,273.141449,,,,,,,808.723633,740.560242,159.634750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,931.777283,882.044556,418.049896,783.092957,645.039673,147.904495,,,,,,,708.374146,670.035156,150.053818,,,,,,,,,,948.921753,958.271423,273.346893,,,,,,,805.775574,740.831726,160.723541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,931.090332,881.784973,417.905487,779.942993,645.160706,149.140854,,,,,,,705.368530,670.168579,151.676468,,,,,,,,,,947.098938,957.822144,273.216003,,,,,,,802.905640,740.722534,162.338043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,930.412964,881.388489,418.108307,777.191162,645.358826,149.805664,,,,,,,702.305908,670.287231,153.515381,,,,,,,,,,945.845093,957.450439,273.121124,,,,,,,800.146790,740.900146,162.586548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,929.571228,880.730957,418.255005,773.786987,645.442078,150.215729,,,,,,,699.168152,670.493652,154.793167,,,,,,,,,,944.770447,956.725891,273.189850,,,,,,,796.864685,741.105103,163.703644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,928.565063,880.135925,418.266083,770.598389,645.659241,151.182343,,,,,,,696.135498,670.798767,156.002975,,,,,,,,,,943.289490,956.295227,272.930420,,,,,,,794.538513,741.047485,163.883331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,927.531677,879.697571,418.141296,767.439148,645.663452,152.222870,,,,,,,692.500183,671.348999,157.341766,,,,,,,,,,941.378967,955.979126,272.905090,,,,,,,791.218689,741.202209,164.712830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,926.683044,879.191589,417.989838,763.838196,645.611694,153.089691,,,,,,,689.626648,671.752441,158.108780,,,,,,,,,,939.067078,955.470093,273.237854,,,,,,,788.372070,741.133911,165.323090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,925.840698,878.560669,417.799927,760.530945,646.072083,153.797729,,,,,,,686.458435,671.880676,159.346313,,,,,,,,,,937.607056,955.114014,273.394257,,,,,,,785.425659,741.390259,165.732361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,925.208557,878.054749,417.736755,756.763306,644.975769,154.632172,,,,,,,683.219604,672.483887,159.570953,,,,,,,,,,935.687622,954.425110,273.313324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,924.051025,877.469788,417.635620,752.809875,643.697876,155.684479,,,,,,,679.760620,673.157166,160.334869,,,,,,,,,,933.913452,954.123047,273.223663,,,,,,,,,,778.900024,741.676880,167.052429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,922.795044,877.055847,417.621796,749.384766,643.705627,156.320419,,,,,,,676.021667,673.384155,162.158752,,,,,,,,,,932.594849,953.423706,272.869843,,,,,,,,,,775.837219,741.550415,167.297867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,921.267578,876.523926,417.840668,745.367371,643.862915,156.636459,,,,,,,672.691589,673.981628,162.759033,,,,,,,,,,930.420532,952.579651,272.492401,,,,,,,,,,772.491638,741.675659,167.970581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,919.963013,875.916504,417.728058,741.307068,644.129761,157.343369,,,,,,,669.080994,674.610840,163.057053,,,,,,,,,,928.676880,951.962708,272.391418,,,,,,,,,,769.028320,741.930176,168.257050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,919.259216,875.248291,417.689392,737.651917,644.601563,157.801971,,,,,,,665.248352,674.912476,164.516876,,,,,,,,,,926.052063,951.556335,272.536285,,,,,,,,,,765.852539,741.672546,168.882614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,918.537781,874.708191,417.446655,733.884583,644.777283,158.351135,,,,,,,661.439026,675.580872,164.818649,,,,,,,,,,923.861938,950.997864,272.525146,,,,,,,,,,762.533020,741.648132,169.239441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,917.310364,873.858215,417.219116,729.825012,644.945679,158.589981,,,,,,,657.666077,676.245300,165.360596,,,,,,,,,,922.082703,950.287415,272.428497,,,,,,,,,,759.508545,741.601379,169.383575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,915.954712,873.199463,417.001038,725.734680,645.470825,158.541367,,,,,,,653.910278,676.881165,166.075485,,,,,,,,,,920.027466,949.702698,271.622711,,,,,,,,,,755.603638,741.890137,170.003448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,914.844971,872.478394,416.785889,721.612366,645.957581,158.665665,,,,,,,650.053162,677.465393,167.037628,,,,,,,,,,918.141418,948.757202,271.334229,,,,,,,,,,751.750305,741.898621,170.575500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,913.495422,871.801514,416.861572,717.291565,645.941956,159.534851,,,,,,,646.053345,678.231140,167.175827,,,,,,,,,,916.245605,948.107605,270.879395,,,,,,,,,,748.793335,742.094299,169.717148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,911.736023,871.289001,416.790863,713.284241,646.274536,159.916672,,,,,,,642.377625,679.218994,167.146591,,,,,,,,,,913.508606,947.479675,271.086884,,,,,,,,,,745.519592,742.425110,169.827881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,910.676758,870.594177,416.643768,709.440186,646.745117,160.091415,,,,,,,638.293823,679.763733,168.277069,,,,,,,,,,911.320923,946.888184,271.196198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,909.768066,869.812378,416.715942,705.132690,647.165894,160.142746,,,,,,,633.881226,680.587952,168.462311,,,,,,,,,,909.190002,945.659729,271.039093,,,,,,,,,,,,,737.812988,742.445984,170.682404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,908.516357,868.908020,416.553009,700.532959,647.411011,160.247009,,,,,,,629.671875,681.716858,168.608902,,,,,,,,,,907.160034,944.824097,270.940521,,,,,,,,,,,,,733.988831,742.710266,170.986923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,907.302612,868.369812,416.258423,696.071228,647.779968,160.429794,,,,,,,625.603455,682.665161,168.907883,,,,,,,,,,904.562988,943.941589,270.500061,,,,,,,,,,,,,730.793152,742.798889,171.086700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,905.595825,867.686646,416.234528,691.877563,648.382446,160.360367,,,,,,,621.377502,683.394165,169.871689,,,,,,,,,,902.851807,943.157166,270.408112,,,,,,,,,,,,,727.113892,743.461609,170.555283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,904.035461,866.694702,416.497772,687.458130,649.066284,160.528000,,,,,,,617.277039,684.504639,169.622223,,,,,,,,,,900.502258,942.424316,269.693329,,,,,,,,,,,,,723.037842,743.469971,170.365417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,903.076294,865.808105,416.231842,682.873352,649.671570,160.642975,,,,,,,613.396423,685.658997,169.041016,,,,,,,,,,897.668457,941.592102,269.604706,,,,,,,,,,,,,719.240356,743.395935,170.623871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,901.752136,864.967041,416.084625,678.277954,650.287170,160.981613,,,,,,,609.309631,686.824402,168.669922,,,,,,,,,,895.471802,940.660767,269.279205,,,,,,,,,,,,,715.488098,743.610107,170.890259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,900.286804,864.293213,415.860107,674.009277,650.964417,160.885803,,,,,,,604.971863,687.791809,168.484512,,,,,,,,,,893.535461,939.474670,269.047791,,,,,,,,,,,,,712.091797,743.971252,170.199387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,899.380920,863.444458,415.684570,669.463867,651.573486,160.802567,,,,,,,600.651672,688.794800,168.955933,,,,,,,,,,891.479980,938.510742,268.393433,,,,,,,,,,,,,708.766174,744.090698,169.798584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,897.812927,862.537170,415.589661,664.797180,652.140564,160.700623,,,,,,,596.343933,689.979980,168.743942,,,,,,,,,,889.223145,937.342590,267.959320,,,,,,,,,,,,,704.321167,744.458130,169.688843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,896.211182,861.792419,415.222778,660.369751,652.694031,160.526474,,,,,,,592.022034,691.287659,168.479706,,,,,,,,,,887.402832,936.313721,267.503021,,,,,,,,,,,,,700.093628,744.812317,169.550964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,894.683411,860.924561,414.982513,656.074158,653.522888,160.234390,,,,,,,587.617371,692.305298,169.070908,,,,,,,,,,885.054443,935.317566,267.102386,,,,,,,,,,,,,697.035706,744.840820,168.956223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,893.077820,859.931030,415.317902,651.506775,654.250061,160.012283,,,,,,,583.586548,693.287415,168.931015,,,,,,,,,,882.265686,934.290527,267.151764,,,,,,,,,,,,,693.234924,745.002625,168.572693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,891.672791,859.031738,414.962280,646.853943,654.820740,159.809387,,,,,,,579.418579,694.589783,167.888046,,,,,,,,,,879.743164,933.059814,266.964508,,,,,,,,,,,,,688.864746,745.353333,168.603073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,890.474182,857.917969,414.719086,642.179443,655.377625,159.643341,,,,,,,575.275818,696.007324,167.044327,,,,,,,,,,877.896545,931.563538,266.827698,,,,,,,,,,,,,685.660034,745.691772,167.685028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,889.362915,856.802795,414.571625,637.887268,656.086975,159.148590,,,,,,,570.834106,697.095215,167.309204,,,,,,,,,,875.767578,930.276489,266.095337,,,,,,,,,,,,,682.177368,746.022034,167.633621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,888.272339,855.940552,414.159882,633.374756,656.773987,159.097092,,,,,,,566.623596,698.249329,167.434021,,,,,,,,,,874.108826,929.052856,265.581146,,,,,,,,,,,,,678.186035,746.145935,166.825180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,886.808105,854.581238,413.989868,628.628906,657.285583,158.865311,,,,,,,562.265137,699.602539,166.762024,,,,,,,,,,871.419312,928.025269,264.664337,,,,,,,,,,,,,674.747681,746.582642,166.264816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,885.040283,853.925476,413.750610,624.429504,658.016174,158.202835,,,,,,,558.624451,701.067688,165.860336,,,,,,,,,,869.074219,926.550842,264.449646,,,,,,,,,,,,,670.305420,746.962830,165.623611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,883.581238,853.065491,413.883148,620.204407,658.822266,157.679291,,,,,,,554.590210,702.104675,165.614288,,,,,,,,,,867.370850,924.962463,264.059723,,,,,,,,,,,,,666.488892,747.307251,165.046982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,882.037231,851.887939,413.651733,615.599060,659.540649,157.299454,,,,,,,550.466858,703.446533,164.969467,,,,,,,,,,865.112915,923.607849,263.756927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,880.812622,850.980225,413.134735,610.542297,660.388916,156.971603,,,,,,,546.442383,704.906372,164.461807,,,,,,,,,,862.712524,922.234863,263.310547,,,,,,,,,,,,,,,,659.597290,747.824463,164.078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,879.695068,849.804932,413.117523,606.683838,661.110229,155.902664,,,,,,,542.532532,706.052307,164.426453,,,,,,,,,,861.015259,920.968628,262.739594,,,,,,,,,,,,,,,,656.105835,747.972351,163.590347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,878.415833,848.539612,412.884796,602.513306,661.918518,155.182022,,,,,,,538.424927,707.327332,163.740021,,,,,,,,,,858.758850,919.269592,262.146027,,,,,,,,,,,,,,,,652.872925,747.854431,162.972229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,877.012268,847.536865,412.681152,598.181824,662.719238,154.834534,,,,,,,534.943726,708.663696,162.315155,,,,,,,,,,857.073059,917.749390,261.976044,,,,,,,,,,,,,,,,649.036499,748.440735,162.336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,875.424744,846.483154,412.404205,593.993591,663.448669,154.121185,,,,,,,531.429321,710.038208,161.620438,,,,,,,,,,854.068359,916.612061,261.825043,,,,,,,,,,,,,,,,645.870239,748.524292,162.115906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,874.300293,845.646423,412.379150,589.754089,663.985962,153.361542,,,,,,,527.624756,711.223694,161.279175,,,,,,,,,,851.857422,915.306519,261.672852,,,,,,,,,,,,,,,,642.373352,748.835144,161.061462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,872.738037,844.543884,412.022278,585.480530,664.548523,153.225571,,,,,,,523.879333,712.402344,160.192383,,,,,,,,,,849.987122,913.736023,261.291962,,,,,,,,,,,,,,,,638.593079,749.163879,159.880920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,871.261108,843.671692,411.785461,581.467712,665.278137,152.642197,,,,,,,520.387451,713.588745,159.403519,,,,,,,,,,848.135437,912.250732,260.638214,,,,,,,,,,,,,,,,635.727722,749.372559,159.760971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,870.073364,842.657837,411.256622,577.432068,665.892883,151.873947,,,,,,,516.581238,714.893127,158.486359,,,,,,,,,,846.699097,910.736206,260.279907,,,,,,,,,,,,,,,,632.328247,749.671692,158.821289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,868.598450,841.687134,411.240448,573.811707,666.749146,151.239609,,,,,,,512.929749,715.937866,158.115265,,,,,,,,,,843.822998,909.782104,259.993286,,,,,,,,,,,,,,,,629.310974,749.727234,157.822174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,867.342529,840.706177,411.144745,569.934082,667.498779,150.958511,,,,,,,509.493744,717.054382,156.918274,,,,,,,,,,841.847839,908.535095,259.802399,,,,,,,,,,,,,,,,626.262512,749.936768,157.309479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,866.252441,839.662720,410.811249,566.308472,668.136963,150.204391,,,,,,,506.445679,718.104431,155.620178,,,,,,,,,,839.819397,907.234985,259.070313,,,,,,,,,,,,,,,,623.002563,750.299866,156.670883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,865.156067,838.438660,410.406067,562.692383,668.841736,149.402527,,,,,,,503.391632,719.173645,155.133102,,,,,,,,,,838.418457,905.709229,258.570221,,,,,,,,,,,,,,,,619.844910,750.646362,155.236237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,864.074463,837.559448,410.063751,559.088501,669.474060,148.751892,,,,,,,499.658936,720.254333,154.156128,,,,,,,,,,836.930908,904.288330,258.047089,,,,,,,,,,,,,,,,616.765625,750.728638,154.693832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,862.734558,836.749084,409.689545,555.885132,670.143982,148.300766,,,,,,,496.561493,721.098450,153.532852,,,,,,,,,,835.265930,903.157043,257.253601,,,,,,,,,,,,,,,,614.061401,750.871643,154.595932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,860.761597,835.818420,409.935516,552.662964,670.544678,147.709930,,,,,,,493.750427,722.015320,152.127518,,,,,,,,,,832.888367,902.058594,257.487152,,,,,,,,,,,,,,,,611.520203,751.421997,153.753754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
