Weight19
Date:,2025/04/01
Time:,14:17:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60,,,*61,,,*62,,,*63,,,*64,,,*65,,,*66,,,*67,,,*68,,,*69,,,*70,,,*71,,,*72,,,*73,,,*74,,,*75
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
831,,,,88.541916,633.354126,420.116089,,,,,,,121.739494,473.248840,256.337006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.375153,312.917358,115.617378,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.808777,238.323212,34.183212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,88.518311,633.758667,420.305237,,,,,,,119.452835,474.450775,256.005005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.312469,313.442810,117.989220,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.456665,238.423203,36.999580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,88.498558,634.277588,420.575043,,,,,,,117.220001,475.899078,255.987518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.268127,314.018494,120.716728,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.508453,239.446976,39.610588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,,88.345108,634.744385,421.033905,,,,,,,115.032318,477.059265,255.454193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.892456,314.539856,123.262466,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.594177,240.640289,43.234173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,88.102440,635.343994,421.472015,,,,,,,112.693390,478.664185,254.761749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.332245,315.112305,126.456940,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.635529,241.861481,45.736050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,,87.905823,635.983154,421.789337,,,,,,,110.309891,480.459167,253.871658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.680908,316.067566,129.502625,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.814941,243.393600,49.206768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,,87.639938,636.518066,422.152740,,,,,,,107.637161,482.233185,253.449875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.971252,316.744171,132.414871,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.483826,245.484573,52.761639,362.310089,280.838745,51.412159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,,87.347237,637.135620,422.551666,,,,,,,104.748512,484.112732,253.320389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.975067,317.668945,136.150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.027771,246.554749,56.305000,363.270233,281.818420,54.951515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,86.765785,637.755676,423.196198,,,,,,,102.067291,486.206512,252.957214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.080688,318.569916,139.343124,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.119476,247.789429,60.781029,364.143219,283.804840,60.371655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,85.921173,638.534058,423.853180,,,,,,,99.413925,488.198059,252.331375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.805115,319.709991,142.942566,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.940094,249.423065,65.192314,364.874481,285.966461,66.670341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,85.248856,639.484253,424.691772,,,,,,,96.839561,490.698151,251.760529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.386963,321.018738,146.518219,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.324646,251.054672,69.579697,365.482880,288.308960,72.423058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,,84.646469,640.237488,425.274445,,,,,,,93.846230,493.068756,251.860489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.038879,322.482605,150.013885,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.988586,253.879395,72.621170,365.593384,290.256378,78.003090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,83.907951,641.324402,425.926300,,,,,,,91.112976,495.519196,251.450485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.514618,324.091339,153.567032,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.148224,257.092926,77.283478,365.911713,292.382202,83.378822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,82.705605,642.354797,426.733063,,,,,,,88.443161,498.251984,250.913910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.864899,325.777588,157.421829,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.675781,259.274445,81.767151,365.763306,294.931793,89.108849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,81.886856,643.365540,427.383911,,,,,,,85.559120,501.174957,250.686234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.446411,327.634064,160.699753,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.919769,261.725800,86.189133,365.393250,298.039459,94.852745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,80.898811,644.553162,428.108185,,,,,,,82.773224,504.192108,250.641693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.689972,329.979858,163.560684,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.207184,265.363831,90.011139,365.191467,301.126465,100.118675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,79.551544,645.670715,429.231354,,,,,,,80.213165,507.279968,250.249268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.854156,332.068970,166.556473,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.945801,268.308502,94.400681,365.269196,304.138855,105.740753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,78.518188,646.945129,429.935272,,,,,,,77.327019,510.486725,250.371964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.389496,334.934906,169.711090,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.972778,271.418884,98.353752,364.877594,307.161987,111.474579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,77.208199,648.341919,430.657257,,,,,,,74.574577,513.806885,250.516281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.227325,337.669922,172.270996,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.993500,274.165833,103.211227,365.393951,310.488342,117.622154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,75.818985,649.885254,432.006714,,,,,,,72.119469,517.105957,250.133835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.617523,340.604462,174.803146,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.375183,278.188812,106.895622,364.471344,313.908478,122.245476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,74.441513,651.435120,433.375702,,,,,,,69.472649,520.514404,249.936691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.029449,344.145569,177.483429,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.037750,282.045959,110.992516,363.251190,317.772247,126.209503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,73.212067,653.063171,433.983398,,,,,,,66.796173,524.045166,250.196762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.931091,347.751678,179.884216,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.460144,285.891205,115.024963,363.333282,321.988953,130.755936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,71.778671,654.861938,435.189636,,,,,,,64.293678,527.706787,250.400116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.213470,351.373962,181.736618,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.804047,289.826843,118.832741,362.385345,326.753967,135.023956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,70.401596,656.810364,436.453308,,,,,,,61.967049,531.183350,250.362656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.011932,355.539368,184.019409,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.205963,294.424133,123.062386,361.973877,331.640808,139.404541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,68.998169,658.730103,437.518951,,,,,,,59.491234,534.757019,250.570587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.067261,359.879517,185.987259,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.271454,298.011108,127.630859,361.697815,336.165131,143.810898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,67.668892,660.729309,438.953430,,,,,,,57.133961,538.532959,250.873657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.589447,364.369507,187.679077,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.390167,303.528137,131.197556,361.815704,340.329956,148.398483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,66.267082,662.905762,440.232971,,,,,,,54.906029,542.586670,250.969925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.870056,369.140289,189.629715,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.639404,308.524231,134.702423,361.057465,345.593536,151.368332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,65.252502,665.115784,441.471558,,,,,,,52.624538,546.437988,251.416763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.256470,373.751801,191.278961,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.107147,315.524933,137.417053,360.590332,350.616211,155.356918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,,63.881851,667.374268,442.892670,,,,,,,50.444302,550.404114,251.816025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.859131,378.806458,192.615738,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.268677,322.420990,140.529633,359.871399,355.404297,159.300888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,,62.647766,669.557312,444.303955,,,,,,,48.347866,554.324402,251.929581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.593719,383.594910,194.257492,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.770630,329.418945,143.082474,359.518188,361.292480,161.962112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,61.377544,671.804504,445.771667,,,,,,,46.181053,558.567932,252.165985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.492310,388.910889,195.422195,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.100006,336.951691,146.408035,359.159790,366.722107,165.336594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,60.379101,674.145630,446.973785,,,,,,,44.194504,562.661133,252.958359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.029755,394.053558,196.874512,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.400574,344.681152,148.530792,358.899139,372.766846,168.392197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,,59.430122,676.592285,448.441284,,,,,,,42.506802,566.815002,252.707916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.985535,399.546448,197.892578,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.819153,351.453064,151.958725,358.469482,378.561829,171.173996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,,58.461456,679.013733,449.808289,,,,,,,40.669186,571.234619,252.722015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.964905,404.689850,199.262833,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.856171,358.483521,154.430679,358.007538,384.201294,173.747940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,,57.483448,681.346680,451.278931,,,,,,,38.716801,575.625977,253.770508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.927185,410.435730,200.223083,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.654755,365.535614,156.697647,357.458923,390.272217,176.538696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,56.328976,683.737305,452.671783,,,,,,,37.048855,580.014099,253.988205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.925720,415.980835,201.173157,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.201843,373.977997,159.114197,356.961639,396.161896,179.489578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,55.451607,686.069641,454.094574,,,,,,,35.696476,584.407349,254.071136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.286591,421.379120,201.945313,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.448853,379.930908,161.692947,356.624359,401.997498,181.473328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,54.491837,688.534912,455.435303,,,,,,,34.397106,588.847595,254.071030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.524384,427.180176,202.980499,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.709564,387.281830,163.655258,356.253357,407.699188,183.843338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,53.706326,690.913025,456.856995,,,,,,,32.835800,593.375854,254.613327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.017365,432.855927,203.686142,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.022644,394.445099,165.903397,355.777100,413.749329,185.970459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,52.792530,693.436279,458.338409,,,,,,,31.492758,597.808105,255.273071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.281250,438.252441,204.755096,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.108124,401.035553,168.434448,355.380524,419.478241,188.087631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,52.065922,695.945007,459.618713,,,,,,,30.400146,602.277100,255.253586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.736115,443.990051,206.080170,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.048248,407.203735,170.316269,355.179321,425.113678,189.700989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,,51.572365,698.399353,460.586670,,,,,,,29.454699,606.789551,255.397995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.475250,449.887756,206.674103,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.385773,414.075562,171.566681,355.057281,430.898621,191.526978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,50.719162,700.954346,462.016968,,,,,,,28.538637,611.145691,255.502701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.287109,455.190613,207.375626,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.054871,420.116669,173.500458,354.913635,436.415497,193.213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,,50.009964,703.454407,463.069519,,,,,,,27.564980,615.551697,256.039398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.241364,460.534851,208.228455,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.834290,426.046997,175.276932,354.824585,442.116547,194.526840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,49.466145,705.894775,463.956940,,,,,,,26.635702,619.802979,256.288483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.218231,466.190887,208.957642,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.607666,432.687927,176.453125,354.929626,447.850952,196.187210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
