Weight61
Date:,2025/04/30
Time:,17:44:35
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
108,,,,,,,464.155701,654.641724,128.631561,404.986389,705.959717,134.402954,743.128235,822.997437,262.544647,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.340881,739.407715,144.895813,831.364014,794.556213,425.957886,,,,,,,,,,,,,,,
109,,,,,,,463.133911,654.497681,127.090248,403.971649,705.599609,133.372498,741.610291,822.635681,261.716583,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.045532,739.534180,143.576340,829.609070,794.454285,425.525940,,,,,,,,,,,,,,,
110,,,,,,,462.066406,654.380371,125.530914,403.069672,705.541077,131.448303,740.563477,822.127502,261.253387,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.724365,739.318359,142.368271,828.070740,794.217590,424.575592,,,,,,,,,,,,,,,
111,,,,,,,461.278412,654.217712,123.982208,402.410034,705.223267,129.615906,739.333496,821.551453,260.449738,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.936340,738.918884,141.035858,827.020264,793.903015,424.059601,,,,,,,,,,,,,,,
112,,,,,,,460.351349,654.330627,122.443924,401.323425,704.872986,128.791870,738.096130,821.177979,259.740509,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.339600,738.744751,139.562286,,,,,,,,,,,,,,,,,,
113,,,,,,,459.409851,654.126892,121.484444,400.231506,704.574219,128.026123,737.210571,820.906494,258.536102,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.522339,738.619812,138.437119,,,,825.765625,793.201111,421.639343,,,,,,,,,,,,
114,,,,,,,458.679962,653.516602,119.840553,399.349243,704.294495,126.773712,736.344971,820.680054,257.561859,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.543762,738.416382,137.550400,,,,823.401001,793.189270,421.960754,,,,,,,,,,,,
115,,,,,,,458.208893,653.384888,118.173637,398.648102,704.181763,125.071037,735.664795,820.446594,256.938904,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.662720,738.008484,136.553497,,,,821.625061,793.074402,421.635651,,,,,,,,,,,,
116,,,,,,,457.748840,653.175598,116.962631,398.324249,703.984131,123.565216,734.935425,820.251038,256.254944,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.323853,737.803955,134.987137,,,,821.256042,792.889709,420.622345,,,,,,,,,,,,
117,,,,,,,457.033905,652.807190,116.044281,398.016846,703.552490,122.171021,733.951233,820.142151,255.483063,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.844910,737.595093,133.173157,,,,821.263306,792.754700,418.863312,,,,,,,,,,,,
118,,,,,,,456.520874,652.215759,114.813019,397.351685,703.257141,120.960091,733.224182,820.068665,254.332626,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.138733,737.378235,132.340607,,,,820.417297,792.705322,417.942108,,,,,,,,,,,,
119,,,,,,,456.317200,652.015747,113.672279,396.955780,702.806396,119.862236,732.752197,819.966492,253.556717,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.343384,737.207458,132.104935,,,,818.619385,792.702759,418.154419,,,,,,,,,,,,
120,,,,,,,456.215637,651.975037,112.424866,396.729675,702.283020,118.822952,732.267273,819.896179,252.729431,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.779724,737.045837,131.691269,,,,816.886475,792.706848,418.204193,,,,,,,,,,,,
121,,,,,,,456.008820,651.793762,111.124115,396.435089,701.897400,117.683113,731.600464,819.880127,251.817474,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.521210,736.968384,130.673248,,,,815.608704,792.697083,417.725952,,,,,,,,,,,,
122,,,,,,,455.615906,651.537109,110.291733,396.073242,701.650208,116.947418,731.230713,819.772583,251.344803,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.310486,736.693359,128.980927,,,,815.380066,792.756836,416.520660,,,,,,,,,,,,
123,,,,,,,455.290100,651.366821,109.551979,395.766357,701.464600,115.984375,730.877991,819.808411,250.539642,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.122437,736.498230,127.999710,,,,,,,,,,,,,,,,,,
124,,,,,,,455.307495,651.024658,108.747528,395.694122,701.145691,115.231812,730.762390,819.694824,249.263611,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.989227,736.429016,127.561913,,,,,,,814.839783,792.758362,414.275055,,,,,,,,,
125,,,,,,,455.549927,650.732361,107.662476,395.498322,700.679993,114.447029,730.571533,819.636658,248.203415,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.844910,736.151855,126.745308,,,,,,,814.081482,792.855530,413.724670,,,,,,,,,
126,,,,,,,455.709412,650.356567,106.609940,395.633270,700.265015,113.570374,730.444153,819.668701,247.415390,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.736664,735.935608,126.200157,,,,,,,813.242554,792.888916,413.473846,,,,,,,,,
127,,,,,,,455.776031,650.019653,105.862602,395.699799,699.896851,113.086212,730.320679,819.822937,246.939697,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.804718,735.720215,124.826973,,,,,,,812.205383,793.070862,413.067780,,,,,,,,,
128,,,,,,,455.731018,649.637146,105.378922,395.732208,699.530457,112.459595,730.080017,819.878052,246.194626,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.017944,735.723389,123.707848,,,,,,,811.500793,793.219971,412.098724,,,,,,,,,
129,,,,,,,455.778534,649.346802,104.969711,395.852722,699.218811,111.716278,730.247986,819.889282,244.834045,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.981628,735.579773,123.005127,,,,,,,811.209595,793.289307,411.413849,,,,,,,,,
130,,,,,,,455.873566,649.138062,104.475098,396.041534,698.855042,111.289009,730.322571,819.873840,243.840195,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.128418,735.419617,122.442825,,,,,,,810.825378,793.417725,411.000977,,,,,,,,,
131,,,,,,,456.272186,649.099609,103.481415,396.063599,698.654114,110.358849,730.225342,819.881592,243.100464,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.505157,735.129028,121.257484,,,,,,,810.446411,793.481750,410.374298,,,,,,,,,
132,,,,,,,456.684387,648.906433,102.518875,396.233887,698.587280,109.437950,730.325134,819.907959,242.399307,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.866669,734.773010,120.257820,,,,,,,,,,,,,,,,,,
133,,,,,,,457.042847,648.808533,101.811974,396.671448,698.369690,108.689842,730.477661,819.961792,241.875137,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.005188,734.541565,119.754471,,,,,,,,,,,,,,,,,,
134,,,,,,,457.364594,648.904114,100.967430,397.107086,698.156372,108.074203,730.510803,820.089600,241.228546,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.136169,734.389343,119.267296,,,,,,,,,,,,,,,,,,
135,,,,,,,457.427277,648.527954,100.601021,397.442505,697.845581,107.575783,730.790955,820.061096,240.220673,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.540894,734.293396,118.583832,,,,,,,,,,810.810547,793.887329,406.243805,,,,,,
136,,,,,,,457.514618,648.084106,100.099068,397.654053,697.526917,107.270287,730.951416,820.014587,239.205643,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.984985,734.141052,117.665871,,,,,,,,,,809.967773,794.012573,406.144501,,,,,,
137,,,,,,,457.904236,647.768616,99.754562,397.970428,697.266785,106.759537,731.004883,819.916504,238.475937,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.284058,734.075989,116.892296,,,,,,,,,,809.164246,794.223572,405.875519,,,,,,
138,,,,,,,458.490295,647.953735,98.500862,398.343079,696.951172,106.234978,731.129883,819.929749,237.773621,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.270142,733.914185,116.658852,,,,,,,,,,808.599854,794.305908,405.688568,,,,,,
139,,,,,,,458.777222,647.690063,97.885925,398.614746,696.735291,105.732971,731.273682,819.923645,237.147781,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.262024,733.828491,116.349937,,,,,,,,,,808.214294,794.441589,405.498779,,,,,,
140,,,,,,,459.082611,647.353027,97.307419,398.810699,696.522522,105.179581,731.432800,820.009827,236.547867,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.501343,733.503418,115.812820,,,,,,,,,,808.268372,794.664063,404.386780,,,,,,
141,,,,,,,459.340912,647.193604,96.749817,398.908386,696.340210,104.841019,731.866516,820.054565,235.679016,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.958496,733.189697,114.899132,,,,,,,,,,808.401062,794.871460,403.682709,,,,,,
142,,,,,,,459.640717,647.038513,96.016853,398.945587,696.119751,104.863968,732.091370,820.020691,234.653671,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.220276,733.087769,114.412018,,,,,,,,,,808.597534,794.999756,402.883972,,,,,,
143,,,,,,,459.908936,646.815674,95.464943,399.370697,696.023254,104.979141,732.372620,819.930298,234.014053,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.459900,733.027527,114.128464,,,,,,,,,,808.608887,795.067505,402.283966,,,,,,
144,,,,,,,460.304596,646.909912,95.252953,400.166931,695.943359,104.966141,732.787170,819.869812,233.477676,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.038208,732.854797,113.817169,,,,,,,,,,808.351257,795.141907,401.739258,,,,,,
145,,,,,,,460.753021,646.895935,95.259666,400.902954,696.014465,104.826912,733.070435,819.870789,232.964737,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.626770,732.890747,113.253036,,,,,,,,,,808.112976,795.269409,401.451874,,,,,,
146,,,,,,,461.034668,647.024292,95.220955,401.324432,696.154480,104.634659,733.563721,819.939453,232.238922,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.141541,733.103271,112.604095,,,,,,,,,,807.920044,795.318420,401.242584,,,,,,
147,,,,,,,461.347656,647.345459,94.652634,401.499542,696.299255,104.631546,734.054749,819.860107,231.547165,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.390198,733.393555,112.430222,,,,,,,,,,807.605164,795.474182,401.030640,,,,,,
148,,,,,,,461.506287,647.469727,94.593750,401.781586,696.593689,104.195206,734.320068,819.729553,230.929916,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.878174,733.264099,111.552109,,,,,,,,,,807.626099,795.802856,400.214478,,,,,,
149,,,,,,,461.424469,647.713257,94.557281,401.996277,696.903320,103.932007,734.797791,819.712402,230.332169,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.243530,733.241943,111.049500,,,,,,,,,,807.891113,796.006226,399.553650,,,,,,
150,,,,,,,461.463806,647.759705,95.138138,402.195648,697.315979,103.824013,735.235229,819.756348,229.775360,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.502258,733.338257,110.667000,,,,,,,,,,808.000671,796.228943,398.876770,,,,,,
151,,,,,,,461.584808,648.058655,94.937790,402.349487,697.744507,103.685051,735.570129,819.784180,228.978745,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.644592,733.572449,110.433083,,,,,,,,,,808.370483,796.365784,398.197876,,,,,,
152,,,,,,,461.694794,648.398499,94.835968,402.458221,698.067627,103.539391,735.876465,819.711609,228.166962,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.683411,733.815735,110.296783,,,,,,,,,,808.646667,796.447144,397.655975,,,,,,
153,,,,,,,461.664551,648.643494,94.866196,402.389282,698.396912,103.520424,736.162292,819.671265,227.639038,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.613342,734.047119,110.136673,,,,,,,,,,808.298218,796.553772,397.574005,,,,,,
154,,,,,,,461.536652,648.742981,95.135994,402.397797,698.705627,103.482002,736.392944,819.649780,227.336655,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.513306,734.269653,110.165184,,,,,,,,,,808.204102,796.777771,397.379120,,,,,,
155,,,,,,,461.548981,648.910767,95.173843,402.401672,699.023315,103.485962,736.903015,819.520447,226.799561,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.596680,734.527222,109.993629,,,,,,,,,,808.179688,796.913696,397.145447,,,,,,
156,,,,,,,461.503174,649.137329,95.710434,402.491028,699.429626,103.394051,737.342468,819.556091,226.337402,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.637512,734.762573,109.925400,,,,,,,,,,808.113953,797.032898,396.977966,,,,,,
157,,,,,,,461.530273,649.411316,95.891022,402.534851,699.770264,103.360672,737.859070,819.530396,225.758972,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.714966,735.065735,109.771370,,,,,,,,,,807.999817,797.142944,396.788452,,,,,,
158,,,,,,,461.593018,649.609985,95.927483,402.567596,699.982849,103.350479,738.216492,819.396851,225.220795,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.741638,735.207520,109.702522,,,,,,,,,,808.364990,797.500427,396.153778,,,,,,
159,,,,,,,461.672516,649.845581,95.901123,402.554352,700.114380,103.482903,738.444275,819.409546,224.762390,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.793213,735.393738,109.632584,,,,,,,,,,808.717896,797.748291,395.634827,,,,,,
160,,,,,,,461.693817,649.926514,95.849686,402.550049,700.133118,103.476685,738.737122,819.319885,224.409088,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.742004,735.430664,109.609825,,,,,,,,,,808.860413,797.890991,394.985870,,,,,,
161,,,,,,,461.891510,649.925354,95.747475,402.615509,700.001038,103.552696,738.955750,819.217834,223.953629,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.828064,735.499146,109.518181,,,,,,,,,,809.499084,797.921082,394.315918,,,,,,
162,,,,,,,461.852142,649.804077,95.601143,402.698669,699.898315,103.438225,739.131958,819.147461,223.620651,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.847168,735.520203,109.511139,,,,,,,,,,809.845581,798.015198,393.988068,,,,,,
163,,,,,,,462.191284,649.862122,95.046295,402.790649,699.552612,103.477615,739.338745,819.194336,223.258987,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.925537,735.368958,109.404312,,,,,,,,,,809.835022,798.125305,393.819916,,,,,,
164,,,,,,,462.444305,649.627319,94.878387,402.882446,699.319336,103.731277,739.408691,819.140930,222.932816,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.185120,735.285767,109.080261,,,,,,,,,,809.851929,798.384216,393.754395,,,,,,
165,,,,,,,462.519775,649.219299,95.071121,402.975006,699.060791,103.928131,739.466553,819.150696,222.606430,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.382446,735.088318,108.767014,,,,,,,,,,810.006470,798.635437,393.680481,,,,,,
166,,,,,,,462.519287,648.920959,95.041222,403.086792,698.852234,103.857208,739.572449,819.183594,222.338898,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.634766,734.926514,108.562874,,,,,,,,,,810.154846,798.860840,393.499664,,,,,,
167,,,,,,,462.566711,648.749756,94.869202,403.088348,698.712830,103.965263,739.663879,819.140991,222.125153,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.731567,734.794678,108.401527,,,,,,,,,,810.376282,798.997620,393.250000,,,,,,
168,,,,,,,462.604675,648.775940,94.730751,403.155975,698.715515,103.857658,739.610840,819.100586,221.812103,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.872925,734.607788,108.306030,,,,,,,,,,810.454346,799.211670,393.142761,,,,,,
169,,,,,,,462.601471,648.718140,94.728584,403.104828,698.723633,103.946266,739.590088,819.107666,221.621719,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.912781,734.433472,108.217873,,,,,,,,,,,,,,,,,,
170,,,,,,,462.504700,648.714539,94.854561,403.127289,698.781738,104.015778,739.645874,819.006470,221.422577,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.959229,734.368103,107.945320,,,,,,,,,,,,,810.635498,799.646484,392.880737,,,
171,,,,,,,462.392090,648.690613,94.945946,403.117767,698.869202,104.082260,739.717712,818.995117,221.188034,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.062256,734.263306,107.793922,,,,,,,,,,,,,810.636353,799.862000,392.922607,,,
172,,,,,,,462.426025,648.664124,94.899834,403.143188,698.849976,104.132805,739.733215,818.941528,221.027267,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.118652,734.261169,107.727020,,,,,,,,,,,,,810.643799,800.249207,392.884216,,,
173,,,,,,,462.495972,648.697693,94.839188,403.177216,698.932129,104.107895,739.667786,818.905945,220.931671,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.197693,734.183716,107.649460,,,,,,,,,,,,,810.865356,800.453247,392.579895,,,
174,,,,,,,462.546417,648.705688,94.904503,403.271881,698.950684,104.116028,739.750366,818.901001,220.820343,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.273010,734.193176,107.512276,,,,,,,,,,,,,810.979248,800.632019,392.399536,,,
175,,,,,,,462.621460,648.682800,94.841736,403.070129,698.828125,104.434608,739.874084,818.909851,220.788177,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.251465,734.254333,107.452057,,,,,,,,,,,,,,,,,,
176,,,,,,,462.620148,648.663818,94.811043,403.246948,698.906433,104.207397,739.885254,818.853516,220.692917,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.367065,734.215393,107.453384,,,,,,,,,,,,,,,,,,
177,,,,,,,462.648254,648.651794,94.796547,403.346863,698.944946,104.037804,739.930176,818.842529,220.497009,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.235168,734.283386,107.313072,,,,,,,,,,,,,,,,,,
178,,,,,,,462.798096,648.801392,94.501144,403.396393,698.956543,103.985817,740.003235,818.788208,220.356567,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.272644,734.281067,107.309662,,,,,,,,,,,,,,,,,,
179,,,,,,,462.915283,648.842590,94.417358,403.404205,698.949890,103.967384,740.074341,818.775757,220.280701,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.215515,734.351318,107.126503,,,,,,,,,,,,,,,,,,
180,,,,,,,462.932037,648.933655,94.244621,403.400208,698.914856,104.001205,740.021362,818.739502,220.222031,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.261292,734.338867,107.058731,,,,,,,,,,,,,,,,,,
181,,,,,,,462.799133,648.804504,94.555450,403.404785,699.027527,103.975594,740.004211,818.676697,220.209381,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.217224,734.375122,107.032234,,,,,,,,,,,,,,,,,,
182,,,,,,,462.732666,648.683167,94.733093,403.428253,699.043335,103.905838,740.064697,818.561890,220.134842,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.275574,734.449219,106.804337,,,,,,,,,,,,,,,,,,
183,,,,,,,462.688446,648.727234,94.744911,403.784546,699.038269,103.490646,740.084900,818.548157,220.114807,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.250183,734.482910,106.679993,,,,,,,,,,,,,,,,,,
184,,,,,,,462.753204,648.781189,94.688225,403.502014,699.043396,103.742294,740.026306,818.455383,220.167984,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.319458,734.400024,106.543045,,,,,,,,,,,,,,,,,,
185,,,,,,,462.746552,648.802124,94.573555,403.717682,699.097229,103.434425,739.918823,818.398743,220.136948,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.339111,734.394775,106.357788,,,,,,,,,,,,,,,,,,
186,,,,,,,462.723480,648.791138,94.524437,403.873901,699.150269,103.154724,739.903870,818.293823,220.110870,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.348694,734.412292,106.313560,,,,,,,,,,,,,,,,,,
187,,,,,,,462.733551,648.707642,94.536484,403.469238,699.125244,103.580910,739.919250,818.118652,220.080612,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.350342,734.437561,105.907944,,,,,,,,,,,,,,,,,,
188,,,,,,,462.700836,648.682678,94.570023,403.307556,699.136475,103.769379,739.928345,817.995911,220.059814,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.408813,734.419373,105.784439,,,,,,,,,,,,,,,,,,
189,,,,,,,462.603119,648.707397,94.559395,403.248657,699.134094,103.699760,739.987671,817.882446,219.980133,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.419250,734.325134,105.614410,,,,,,,,,,,,,,,,,,
190,,,,,,,462.573181,648.706116,94.569244,403.336670,699.123413,103.519279,739.979736,817.807678,219.957077,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.354797,734.317932,105.561943,,,,,,,,,,,,,,,,,,
191,,,,,,,462.504120,648.695801,94.532814,403.373108,699.136292,103.475845,739.895386,817.700684,219.879547,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.339294,734.255920,105.571556,,,,,,,,,,,,,,,,,,
192,,,,,,,462.518677,648.716064,94.523094,403.308777,699.128784,103.323967,739.884460,817.526184,219.840591,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.299500,734.196289,105.535339,,,,,,,,,,,,,,,,,,
193,,,,,,,462.433899,648.644470,94.518921,403.288879,699.119263,103.344048,739.896362,817.447388,219.827362,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.268799,734.092651,105.523186,,,,,,,,,,,,,,,,,,
194,,,,,,,462.394531,648.621765,94.473114,403.333191,699.122864,103.225616,739.901672,817.344482,219.813370,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.312378,734.023315,105.388245,,,,,,,,,,,,,,,,,,
195,,,,,,,462.422699,648.608704,94.449463,403.265656,699.126831,103.210175,739.880249,817.163940,219.792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.433899,733.961914,105.263268,,,,,,,,,,,,,,,,,,
196,,,,,,,462.310089,648.526367,94.445152,403.241638,699.126221,103.235573,739.880981,817.076965,219.806824,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.353149,733.877625,105.294930,,,,,,,,,,,,,,,,,,
197,,,,,,,462.306183,648.493774,94.447639,403.267090,699.116150,103.222061,739.884155,816.973511,219.797455,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.305664,733.816345,105.225792,,,,,,,,,,,,,,,,,,
198,,,,,,,462.371704,648.525574,94.390488,403.305298,699.049011,103.142891,739.889526,816.903992,219.781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.410217,733.665283,105.026138,,,,,,,,,,,,,,,,,,
199,,,,,,,462.347382,648.497314,94.253738,403.302795,699.026550,103.056190,739.808838,816.794617,219.834869,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.463257,733.545227,104.914970,,,,,,,,,,,,,,,,,,
200,,,,,,,462.328766,648.483032,94.239807,403.329773,699.011353,103.092346,739.817993,816.673706,219.881073,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.422363,733.506409,104.784492,,,,,,,,,,,,,,,,,,
201,,,,,,,462.331329,648.477539,94.234818,403.273376,699.021545,103.026138,739.755005,816.496643,219.910599,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.513977,733.401794,104.760765,,,,,,,,,,,,,,,,,,
202,,,,,,,462.375702,648.444702,94.148216,403.290497,699.049561,102.965179,739.756836,816.451294,219.957993,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.356506,733.361328,104.739616,,,,,,,,,,,,,,,,,,
203,,,,,,,462.343597,648.499878,94.082878,403.331879,699.039978,102.953293,739.791382,816.347107,219.992126,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.523804,733.249878,104.625702,,,,,,,,,,,,,,,,,,
204,,,,,,,462.242981,648.402222,94.174446,403.348877,699.054199,102.853844,739.765381,816.293091,220.058441,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.686523,733.253662,104.747536,,,,,,,,,,,,,,,,,,
205,,,,,,,462.207153,648.365967,94.232353,403.366333,699.057068,102.880211,739.695251,816.167419,220.105804,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.656921,733.034790,104.488823,,,,,,,,,,,,,,,,,,
206,,,,,,,462.298706,648.359802,94.099945,403.408844,699.066528,102.866524,739.649231,816.078918,220.137802,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.686646,732.987915,104.407295,,,,,,,,,,,,,,,,,,
207,,,,,,,462.252686,648.363281,94.109497,403.388580,699.046936,102.842316,739.645996,816.025879,220.168716,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.836609,732.867188,104.413971,,,,,,,,,,,,,,,,,,
208,,,,,,,462.240723,648.367920,94.131004,403.419403,699.136719,102.815086,739.598267,815.936646,220.320160,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.847534,732.996277,104.756355,,,,,,,,,,,,,,,,,,
209,,,,,,,462.215363,648.402161,94.091606,403.399963,699.144653,102.827553,739.585022,815.867004,220.344559,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.738708,732.821716,104.542053,,,,,,,,,,,,,,,,,,
210,,,,,,,462.219940,648.317749,94.027237,403.419464,699.146851,102.817223,739.564209,815.803467,220.477966,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.915405,732.729736,104.398643,,,,,,,,,,,,,,,,,,
211,,,,,,,462.215027,648.301941,94.043442,403.446228,699.171875,102.720886,739.520020,815.777039,220.579575,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.964050,732.734680,104.386574,,,,,,,,,,,,,,,,,,
212,,,,,,,462.219910,648.302124,94.032021,403.443848,699.151978,102.774277,739.481140,815.707520,220.588547,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.835938,732.832581,104.715515,,,,,,,,,,,,,,,,,,
213,,,,,,,462.278015,648.372314,93.967415,403.466919,699.164490,102.751015,739.465637,815.631836,220.916779,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.824646,732.823425,104.697197,,,,,,,,,,,,,,,,,,
214,,,,,,,462.243835,648.324768,93.995537,403.496429,699.260498,102.735252,739.422302,815.557373,221.002487,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.841797,732.697693,104.583076,,,,,,,,,,,,,,,,,,
215,,,,,,,462.244385,648.399414,94.013321,403.490448,699.268677,102.722878,739.438049,815.523193,221.076401,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.898804,732.752625,104.610855,,,,,,,,,,,,,,,,,,
216,,,,,,,462.253632,648.377380,94.000648,403.503540,699.286560,102.639534,739.449768,815.422241,221.066010,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.959961,732.783020,104.599602,,,,,,,,,,,,,,,,,,
217,,,,,,,462.265717,648.359253,93.956604,403.528046,699.277954,102.647499,739.399536,815.476807,221.120926,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.974976,732.781860,104.607574,,,,,,,,,,,,,,,,,,
218,,,,,,,462.271515,648.360229,93.943581,403.548035,699.272400,102.612129,739.350159,815.409546,221.164246,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.848938,732.815857,104.592522,,,,,,,,,,,,,,,,,,
219,,,,,,,462.289429,648.381714,93.948128,403.551331,699.366455,102.633446,739.310120,815.352112,221.178299,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.907349,732.778259,104.503723,,,,,,,,,,,,,,,,,,
220,,,,,,,462.291138,648.379700,93.970924,403.548645,699.288025,102.610718,739.274475,815.340454,221.189194,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.893982,732.768555,104.512756,,,,,,,,,,,,,,,,,,
221,,,,,,,462.305573,648.395264,93.980537,403.545013,699.285706,102.661263,739.329712,815.336853,221.243576,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.940674,732.766907,104.510841,,,,,,,,,,,,,,,,,,
