Weight19
Date:,2025/04/16
Time:,14:18:25
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
72,885.902283,711.339783,121.657684,832.376404,630.794128,87.542610,762.967712,686.616150,96.786583,1106.788818,852.938782,281.319000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,885.859375,711.163208,121.879280,832.283203,630.711670,87.673111,762.956970,686.601807,96.828598,1106.751465,853.217712,281.098053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,885.895813,710.999512,122.004509,832.237610,630.669739,87.747528,762.989868,686.555725,97.487007,1106.815918,853.502319,281.094757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,885.831909,710.842712,122.123459,832.302307,630.121765,88.168526,762.843506,686.618469,97.787048,1106.769043,853.617859,281.045135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,885.778503,710.680054,122.366096,832.320129,630.484314,88.389282,762.757385,686.647522,97.826210,1106.764648,853.920105,281.044983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,885.712097,710.590027,122.647995,832.146667,630.966675,88.565796,762.740845,686.644043,97.793007,1106.729370,854.162537,280.985321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,885.538025,710.449707,122.823517,831.929199,631.096680,88.716965,762.656494,686.655457,97.805832,1106.718872,854.480713,280.992645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,885.385925,710.395996,123.048607,831.702148,631.048279,88.957916,762.336609,686.780579,97.812675,1106.573486,854.645264,280.838654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,885.240051,710.272400,123.404373,831.352112,630.374817,89.407722,762.376282,686.786072,97.999847,1106.318970,855.129150,281.222260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,885.242737,710.356995,123.522507,831.182556,630.638550,89.955383,762.326904,686.769531,98.039185,1106.229858,855.340393,281.417633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,885.007263,710.438782,123.905174,830.886475,630.951660,90.084389,762.205261,686.853271,98.101997,1106.172485,855.622498,281.373627,,,,,,,,,,1129.387207,844.385803,421.944977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,884.853882,710.658020,124.763557,830.642639,631.095764,90.397751,762.367554,686.873230,98.588203,1106.140503,855.821228,281.410645,,,,,,,,,,1128.824585,844.446289,422.073669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,884.564270,710.832336,125.456772,830.222290,631.181824,91.126801,762.115845,686.952087,98.808197,1106.135010,856.068176,281.402618,,,,,,,,,,1128.450684,844.465027,422.208801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,884.402649,710.953674,126.027092,829.939392,630.743652,92.328873,761.896667,687.082214,99.023407,1106.166870,856.258240,281.416565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,884.115845,710.940491,126.649391,829.545776,630.488525,93.271790,761.692505,687.086365,99.399162,1106.145630,856.301880,281.387268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,883.708069,710.944336,127.267982,829.223755,630.416077,93.785851,761.359680,687.159973,99.823837,1106.101563,856.462891,281.417938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,883.415955,710.907593,127.756760,828.806885,630.431519,94.238449,760.998962,687.238586,100.350151,1106.026245,856.648804,281.393677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,882.536316,711.544617,128.580902,828.619324,631.739929,93.701057,760.699463,687.231750,101.190666,1106.006226,856.768311,281.396332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,881.778076,711.859863,129.452179,828.261902,632.790161,94.211746,760.162109,687.485352,102.339943,1105.907837,856.970093,281.410126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,881.349060,711.776489,129.981766,827.466248,632.623718,95.638023,759.413208,687.795044,103.410858,1105.769043,857.161316,281.431061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,881.034729,711.618164,130.333008,826.614624,631.522278,97.866287,758.256958,688.102905,104.394409,1105.673584,857.335876,281.507355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,880.544739,711.733948,131.114655,825.723877,631.129822,99.375542,757.686951,688.345947,104.894943,1105.481689,857.579285,281.571198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,879.807678,711.880127,131.956848,824.877625,631.126770,100.253433,757.532593,688.457947,105.562096,1105.224609,857.870972,281.661987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,879.034302,712.053406,132.686340,824.008911,631.252625,101.566147,756.913574,688.628296,106.563431,1105.053345,858.073059,281.694244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,877.992676,712.680969,133.925446,823.328125,631.944763,101.905067,755.793091,688.940491,107.817261,1104.729492,858.299744,281.794159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,876.779175,712.708435,134.830658,822.546692,632.440491,102.694992,754.739990,689.148926,109.518211,1104.332886,858.526245,281.954224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,876.322021,712.314270,135.682220,821.260010,632.037842,104.628731,753.699341,689.288025,110.877304,1103.848755,858.695313,282.058197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,875.558777,712.303528,136.794693,819.852844,631.707458,106.323265,752.797485,689.442444,111.763458,1103.336426,858.877258,282.149872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,874.370422,712.551514,137.875137,818.484558,631.633789,107.530800,751.781860,689.568481,112.693947,1102.471436,859.086975,282.664764,,,,,,,,,,,,,1123.640625,845.418030,422.641174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,872.900269,713.220459,138.799438,817.494629,632.612793,108.018005,750.299194,689.856018,114.054245,1101.687134,859.400085,282.931702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,871.376831,713.696533,139.876251,816.052734,632.603882,109.819832,748.957825,690.069702,115.678177,1101.259277,859.627075,283.011627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,870.127747,713.426270,141.000031,814.746948,633.077698,110.546616,747.787903,690.121643,116.869736,1100.308716,859.859314,282.775665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,869.250000,713.200378,142.057678,813.238403,632.581299,112.122040,746.303223,690.161743,118.228188,1099.538330,859.899414,282.747467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,867.422485,713.721375,143.222672,811.580994,632.474548,113.698921,744.638123,690.305176,119.444923,1098.400269,860.172729,283.303284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,865.211365,714.156067,144.569366,810.137695,632.597107,114.901695,742.695923,690.653198,120.784439,1097.485596,860.256348,283.538239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,863.552185,713.911621,145.724457,808.270203,633.295288,115.747566,740.949707,690.921692,121.955528,1096.567993,860.241821,283.729218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,861.886780,714.329285,146.498627,806.601624,633.688721,116.846451,739.407715,691.054077,123.238800,1095.403687,860.313049,284.007721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,859.904297,714.828369,147.600525,804.419922,633.351440,118.993225,737.146790,691.366760,125.247833,1094.081421,860.703125,284.407074,,,,,,,,,,,,,,,,1117.528442,845.911194,423.961487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,858.625183,714.611572,148.712738,802.203796,633.966248,119.769753,735.433289,691.358154,126.759598,1093.061157,860.867188,284.516510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,857.145935,714.733582,149.636871,800.613220,634.188965,120.801155,733.645996,691.604187,128.039490,1091.480103,860.892822,284.134186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,854.407288,715.259277,151.158646,798.247437,633.936646,123.074791,731.266968,691.960815,129.320007,1089.840820,860.927124,284.880310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,852.563416,714.986389,152.195206,796.088440,633.915833,124.444466,729.427979,692.286743,130.591705,1088.801758,861.124939,285.130249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,850.263306,715.502869,152.970337,793.779541,634.208740,125.469429,726.771790,692.547546,131.824631,1087.382690,861.251648,285.180725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,848.129028,715.364014,154.536606,791.521057,634.836121,126.658112,724.870789,692.762817,133.317001,1085.409912,861.223694,285.674500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,846.012573,715.754700,155.960693,789.070740,635.021545,128.244568,722.148987,693.303040,134.579514,1083.897095,861.360474,285.844421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,843.304871,715.993347,156.804565,786.657776,634.845398,129.353058,719.988770,693.438049,136.386459,1082.329712,861.394043,285.783936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,841.421021,715.992859,157.700256,784.078003,635.585449,130.716492,717.384644,693.876038,138.028625,1080.405396,861.390320,286.264679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,838.131714,716.733215,159.182770,781.299927,635.545410,132.568405,715.179382,694.120972,139.287872,1078.696899,861.370789,286.409698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,836.447205,716.444214,160.177353,778.817139,636.193604,133.459885,712.697388,694.491699,140.129379,1076.765747,861.471130,286.837982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,833.486389,716.877319,160.689178,775.931213,636.210693,135.140747,709.732056,695.010925,141.645737,1074.738281,861.471924,286.913879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,831.221252,716.999695,162.165970,773.323792,636.769958,135.619049,707.010742,695.402100,143.604645,1073.148926,861.245300,287.096344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,828.303772,717.250244,163.258499,770.287781,636.909790,137.476913,704.204956,695.888000,144.823013,1070.942261,861.284424,287.418976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,826.166382,717.132141,163.574142,767.261414,636.953308,139.225815,701.546509,696.127502,145.160049,1068.840454,861.172302,287.625916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,822.910278,717.793335,164.739502,764.296875,637.182739,140.485046,699.138000,696.720825,146.396286,1067.002075,861.140259,288.165924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,820.395386,717.781006,165.597580,761.565735,638.041199,141.313889,695.646301,697.212830,147.993500,1064.527588,860.884705,288.306152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,817.131165,718.312317,166.724304,758.376831,638.065918,142.879028,692.893127,697.785339,149.788589,1062.909058,860.453613,288.165253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,814.556824,718.205566,167.912399,755.264282,638.611328,143.878143,689.883545,698.220032,150.864456,1060.752930,859.557129,288.392975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,811.730164,718.732117,169.035492,752.118896,638.672668,145.024918,686.927795,698.625427,152.208694,1058.537598,859.875732,288.580719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,809.042053,718.528381,169.993103,748.926514,639.071289,146.124588,683.937256,698.956726,153.585419,1055.912476,859.252380,288.944824,,,,,,,,,,,,,,,,,,,1089.464478,843.866760,427.564270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,805.350464,719.279419,170.757965,745.826721,639.337830,147.256226,680.748535,699.558716,154.354263,1053.860840,859.641541,289.516815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,802.370911,719.286987,171.726456,742.500488,639.760925,148.263855,677.795959,699.994080,155.573166,1051.204590,859.175171,289.618469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,799.312500,719.732239,172.762070,739.118469,640.025696,149.792725,674.322876,700.573547,156.522537,1048.453369,858.873962,290.213593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,795.784241,720.183594,173.634262,735.934387,640.280273,150.793991,671.419312,700.715149,157.688004,1046.381348,858.590576,290.639954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,792.987366,719.948730,174.486465,732.551819,640.421509,151.465622,668.113586,701.159851,158.609665,1043.556885,858.562500,290.808350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,789.844910,720.434998,174.583847,729.053406,640.948181,152.708557,664.441467,701.749817,159.578964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,787.219055,720.064575,175.298340,725.642273,641.182007,153.776810,661.583130,702.122498,160.703857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,783.772888,720.640198,176.458786,722.509399,641.608826,154.758804,658.483521,702.587280,161.932983,,,,,,,,,,,,,,,,,,,,,,,,,1034.941528,856.648376,291.879852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,780.490784,720.836487,176.957840,719.027161,641.962708,155.201385,654.926331,703.072937,162.461563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,776.796204,721.194031,177.758133,715.581848,642.210632,155.899124,651.876953,703.439148,163.241547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,773.581787,721.253296,178.906387,712.477112,642.428711,156.421265,648.478333,703.822632,164.304962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,770.404907,721.387085,179.537674,709.108215,642.893127,156.680939,645.152100,704.263000,165.094696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,767.011230,722.059753,179.826523,705.559753,643.209839,157.664917,641.791321,704.661987,165.663956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,764.746521,721.665955,180.378326,702.028198,643.422180,158.793320,638.650452,704.934631,166.213150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,760.950317,721.988403,180.652786,698.557983,643.613892,159.540054,635.499207,705.411072,167.115112,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.961304,839.824341,429.809814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,757.503235,722.227112,181.364731,695.328735,643.981262,159.896698,631.989868,705.814514,167.845352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
