Weight63
Date:,2025/05/06
Time:,14:07:49
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
82,593.340088,699.178040,154.751633,515.304688,634.904053,152.510620,827.245422,814.263306,216.937912,910.141357,798.538208,379.284943,,,,472.985626,705.867310,161.774597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,589.935974,698.965149,153.657196,511.821350,635.226563,150.724442,824.302063,812.722351,216.722076,907.262390,797.761536,379.080231,,,,469.800720,706.289001,160.427826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,586.311707,698.819092,152.209366,508.186615,635.457458,148.908051,820.960938,811.883850,216.663055,904.435303,796.854370,378.367432,,,,466.268250,706.761353,158.664246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,583.210266,698.602356,151.070755,504.524231,635.843140,147.675690,,,,902.021362,796.034302,378.201752,,,,463.105316,707.201233,157.475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,580.116821,698.838501,149.897934,501.124329,636.168762,146.232666,,,,899.436401,795.175781,377.572540,,,,459.978455,707.720825,156.270172,814.063721,809.102112,217.696060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,577.032166,698.589233,148.691223,497.649414,636.412720,145.155060,,,,897.536499,794.188049,376.751312,,,,456.934967,708.108459,155.033325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,574.081299,698.506226,147.755966,494.451721,636.648499,143.598526,,,,894.941223,792.600281,376.250885,,,,454.128448,708.618042,153.806549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,570.990845,698.299744,146.291931,491.390472,636.844482,141.981766,,,,892.529663,792.423706,375.949097,,,,451.286469,709.088867,152.650742,,,,805.097290,805.548889,217.894806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,568.302124,698.244202,145.043152,488.578278,637.138611,140.446442,,,,890.437134,791.666931,375.413452,,,,448.686554,709.389893,151.328552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,565.729309,698.098816,144.010605,485.631134,637.378418,139.160980,,,,,,,,,,446.086487,709.712769,149.977142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,563.477295,698.159668,142.558853,482.779266,637.589844,138.350952,,,,,,,,,,443.524353,710.013672,148.933594,,,,,,,885.852966,789.164368,374.190094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,560.504028,697.817261,142.103989,480.149628,637.693481,136.950653,,,,,,,,,,440.850708,710.267456,147.476486,,,,,,,883.866577,788.296875,373.558014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,558.067505,697.907349,140.340363,477.528534,637.666016,135.486465,,,,,,,,,,438.753937,710.384705,146.385208,,,,,,,881.801147,787.296448,372.988617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,555.690735,697.702209,139.629715,475.450409,637.583862,133.578110,,,,,,,,,,436.535614,710.472839,145.489243,,,,,,,880.691040,786.452209,372.032043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,553.412109,697.682068,139.023468,473.242828,637.668030,132.187271,,,,,,,,,,434.320496,710.425781,144.116837,,,,,,,878.408203,785.684143,371.628815,789.369141,797.825378,216.126724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,552.121765,697.525513,136.958435,471.004028,637.677124,131.330551,,,,,,,,,,432.294556,710.480652,142.822708,,,,,,,876.717529,784.901733,371.304108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,549.821594,697.491577,135.672089,469.064575,637.559448,129.610901,,,,,,,,,,430.604858,710.452637,141.224472,,,,,,,874.960571,784.045166,370.579224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,548.006165,697.485107,135.101089,467.156616,637.400391,128.194092,,,,,,,,,,428.870270,710.314941,140.058395,,,,,,,873.527405,783.246399,370.155884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,546.281738,697.182617,134.228027,465.360657,637.281921,126.915222,,,,,,,,,,426.615417,710.086731,138.964478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,544.713196,697.311218,132.866928,463.824249,637.267334,125.302155,,,,,,,,,,425.181610,709.935547,137.611038,,,,,,,,,,,,,780.597900,792.917786,215.112259,870.924622,781.846985,368.734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,543.073059,697.151062,131.510834,462.086273,637.464844,124.200256,,,,,,,,,,423.632813,709.920532,136.215622,,,,,,,,,,,,,778.771851,792.134216,215.464661,869.569458,781.101624,368.354462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,541.565125,696.869690,130.768707,460.743195,637.200012,122.291588,,,,,,,,,,421.968079,709.768311,134.991714,,,,,,,,,,,,,777.464355,791.354004,215.150635,868.451538,780.569946,367.700256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,540.264771,696.654846,129.328995,459.382782,637.207642,120.694969,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.033020,779.999268,367.340851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,539.393921,696.698486,128.063675,458.421600,637.315491,118.810524,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.495239,779.589722,367.356445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,537.618408,696.598572,127.227829,457.084290,637.350281,117.592506,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.808044,778.994141,366.578735,418.470459,709.731567,130.653320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,536.522827,696.322327,126.433311,455.860931,637.267456,116.385460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.811249,709.836243,129.293472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,535.335022,696.212158,125.242516,454.598022,636.937805,114.863640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.858887,709.762512,128.000381,863.322632,777.864136,365.085693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,534.940918,696.161377,123.703308,454.256165,637.134277,112.971451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.129028,777.383728,364.913605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,534.294250,695.907898,122.512794,453.473724,637.226624,111.513298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.089355,777.002869,364.600006,769.979614,786.643616,213.673645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,533.615723,695.873962,121.509201,452.826782,637.123108,109.674934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.346069,776.691772,364.012329,769.037170,786.225708,213.574326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,533.194580,695.929749,120.420753,452.477875,637.207458,107.874580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.724915,776.410522,363.635895,768.050842,785.708862,213.302277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,533.203369,695.580383,118.587502,451.626617,637.453064,106.150764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.787903,775.836304,363.558319,767.356873,785.222046,212.656693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,532.801819,695.332092,117.039253,451.172913,637.418335,104.453896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.716980,775.281250,363.383667,766.769409,784.625244,212.693695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,532.169922,695.246643,116.384087,450.486572,637.587341,103.386238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.044128,774.899780,362.977264,766.389404,784.145447,212.265762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,531.602844,695.358521,115.545708,450.261475,637.579651,102.002975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.573425,774.540894,362.348694,766.277832,783.644165,211.476868,412.175476,710.729614,115.741371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,531.460388,695.119202,113.750458,450.191376,637.820190,99.676689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,531.526001,694.990540,112.307114,449.850403,637.935547,98.354584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.307983,773.852051,361.529785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,531.256470,695.078308,111.303741,449.416443,638.198853,97.471573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.504333,773.567261,361.329681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,531.099426,695.409546,110.339355,449.350067,638.678345,97.369987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.634094,773.421997,360.909668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,531.398987,696.018005,109.323837,449.470612,639.612000,97.822578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.984497,773.173462,360.488556,412.506866,713.470886,110.518959,765.283020,781.757202,208.288483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,531.833557,696.567627,108.377701,449.663879,640.672180,98.195992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.768921,772.930725,359.998596,412.996490,714.502075,110.283745,765.009705,781.356201,207.987427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,532.322571,696.713257,107.132294,449.332214,641.599487,98.053169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.515686,772.665283,359.632568,413.446198,715.689941,109.771385,764.970764,780.939331,207.466766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,532.213684,696.961243,106.669594,448.994232,642.269897,98.114311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.270264,772.474792,359.276764,413.603577,716.804321,109.174004,765.281921,780.574890,206.906570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,531.912964,697.211121,106.743568,448.804199,642.463806,98.167755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.995422,772.318542,358.935852,413.684509,717.429749,108.498528,765.792480,780.295715,206.253983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,531.822876,697.253784,106.817017,448.656555,642.498901,98.571396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.678101,772.243530,358.634216,413.907379,717.626526,108.289658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,531.864746,697.228455,106.813446,448.353729,642.547363,98.880005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.563110,772.176819,358.357910,413.942261,717.792419,108.325516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,531.924805,697.038269,106.753502,448.057953,642.460999,99.214218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.591125,772.186401,358.005798,413.969421,717.702576,108.439018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,531.750305,696.884155,106.929497,448.066956,642.512146,98.334160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.777344,772.203430,357.592865,413.867401,717.576965,108.578201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,531.833801,696.690186,106.748840,448.143097,642.475281,97.668900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.009583,772.301392,357.092102,413.586945,717.403259,109.174896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,531.892090,696.497009,106.663879,448.147705,642.340759,97.286201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.433105,772.328979,356.488922,413.320465,717.041077,109.405304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,531.883606,696.276123,106.599800,448.186829,642.046204,97.072784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.764099,772.346008,355.995361,413.295593,716.695129,109.527405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,532.047424,696.026794,106.548012,448.348938,641.772217,97.097618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.989441,772.366577,355.680328,413.460510,716.346802,109.646927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,532.205933,695.893433,106.467285,448.736938,641.689331,96.738503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.052124,772.470032,355.379395,413.670990,716.027832,109.527184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,532.259521,695.804504,106.345970,448.912933,641.612854,96.639793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.263062,772.471741,355.154907,413.784424,715.891479,109.391785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,532.289001,695.827454,106.240158,448.893829,641.508911,96.742859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.457214,772.443054,354.968048,413.829285,715.779541,109.453575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,532.287720,695.814880,106.271301,448.724915,641.371277,97.105820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.779236,772.436523,354.786987,413.859406,715.786255,109.402245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,532.324219,695.816345,106.232635,448.948334,641.456238,96.900780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.029663,772.522034,354.620117,413.859100,715.890564,109.382675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,532.314392,695.912781,106.258720,449.080811,641.523254,96.706154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.239319,772.534119,354.435577,413.800293,715.909058,109.349182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,532.327087,696.007751,106.274345,448.932220,641.488098,96.888489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.198853,772.620361,354.491028,413.785248,715.906677,109.375755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,532.312805,696.040161,106.297234,448.879822,641.310730,96.866829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.070557,772.744080,354.737152,413.803131,715.901184,109.381706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,532.286438,696.143311,106.230072,449.174835,641.250305,96.678879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.792480,772.967773,355.082916,413.738037,715.810486,109.417778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,532.255981,696.284058,106.247246,449.087555,641.266479,96.869164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.555420,773.126587,355.319214,413.705719,715.693604,109.450371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,532.204224,696.393127,106.262154,449.019806,641.259766,96.973770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.277039,773.307007,355.560944,413.665222,715.689209,109.481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,532.184570,696.506165,106.272095,449.013214,641.255493,96.980354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.271179,773.404480,355.692566,413.624817,715.699768,109.464714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,532.173279,696.604614,106.308197,448.961975,641.184021,97.027039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.968079,773.612793,355.841614,413.548279,715.794067,109.540146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,531.917542,696.695496,106.453094,449.023590,641.324829,96.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.750061,773.860046,356.060608,413.406555,715.823242,109.520134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,531.973816,696.856384,106.370758,449.077728,641.369141,96.854912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.546692,774.084534,356.252350,413.424988,715.827271,109.507584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,531.963684,697.010193,106.238312,449.093903,641.445801,96.814117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.448853,774.283630,356.558929,413.305817,715.835205,109.515305,,,,767.123901,782.291626,202.792419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,531.919434,697.000305,106.275978,449.082703,641.463989,96.861420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.320374,774.422974,356.693665,413.253723,715.837830,109.537529,,,,767.081421,782.426697,202.815491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,531.908142,697.115234,106.220360,449.095276,641.532043,96.815857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.195862,774.494202,356.851440,413.281036,715.949646,109.497086,,,,766.977844,782.552185,202.895599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,531.821899,697.194397,106.331093,449.099976,641.556641,96.832222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.132996,774.573547,357.072723,413.166779,715.961670,109.512650,,,,766.921082,782.680237,203.076279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,531.610779,697.171204,106.563072,449.103394,641.544556,96.801033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.847473,774.644104,357.324005,413.111053,715.869324,109.553780,,,,766.833618,782.827576,203.171417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,531.709595,697.295715,106.451981,449.155579,641.558044,96.758385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.840393,774.774292,357.473450,413.098938,715.945251,109.589767,,,,766.698486,782.974548,203.367249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,531.862183,697.261414,106.324486,449.134155,641.556641,96.764183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.846741,774.771484,357.562897,413.086517,715.967407,109.600777,,,,766.635193,783.107178,203.556122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,531.763367,697.315918,106.380272,449.160339,641.580139,96.807693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.840027,774.817810,357.784668,413.052765,715.957642,109.637299,,,,766.547791,783.188477,203.690750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,531.690063,697.432983,106.303223,449.191742,641.561096,96.790352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.786682,774.919617,357.942596,413.057465,715.962463,109.605011,,,,766.373108,783.308105,203.901901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,531.668457,697.455322,106.286911,449.212952,641.568848,96.783119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.739258,775.023499,358.083069,413.006744,715.879028,109.506775,,,,766.319519,783.404236,204.123886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,531.639343,697.443054,106.364441,449.214447,641.572632,96.781845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.737549,775.114929,358.207123,412.998810,715.863831,109.461327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,531.625427,697.438721,106.393280,449.196259,641.488708,96.809807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.770813,775.211914,358.312225,413.022430,715.869751,109.487717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,531.639465,697.526123,106.341393,449.239594,641.441528,96.717484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.978760,715.776062,109.528603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,531.605652,697.548950,106.357292,449.299164,641.457458,96.655586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.972198,715.765808,109.481575,,,,,,,851.839478,775.289978,358.571869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,531.603210,697.556335,106.368561,449.356445,641.453796,96.684723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.906219,715.770142,109.453423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,531.617493,697.643982,106.309280,449.309631,641.462219,96.661438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.860962,715.776855,109.468285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,531.579956,697.647156,106.370621,449.343323,641.450806,96.697380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.828522,715.771729,109.542397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,531.588989,697.641357,106.389702,449.304382,641.459961,96.667007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.835175,715.687927,109.503448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,531.577881,697.653748,106.364006,449.416534,641.465759,96.658218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.863403,715.671753,109.454720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,531.585388,697.646240,106.394669,449.410431,641.352905,96.647903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.878357,715.674744,109.433441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,531.578369,697.639038,106.394775,449.394348,641.326599,96.660255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.922760,715.682129,109.392815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,531.595703,697.642700,106.364189,449.357391,641.427429,96.582680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.936340,715.773071,109.388832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,531.654968,697.740234,106.332741,449.398529,641.485107,96.548424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.882507,715.787659,109.471382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,531.555054,697.755310,106.327141,449.460632,641.456543,96.581100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.859772,715.779785,109.516045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,531.532532,697.784485,106.326469,449.387238,641.439697,96.532097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.843597,715.798218,109.362289,,,,,,,,,,852.028076,775.774963,359.249146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
