Weight61
Date:,2025/04/23
Time:,12:59:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
196,,,,480.573120,659.297119,140.766708,,,,786.056702,795.336487,214.717331,,,,,,,,,,,,,550.384155,724.324463,122.360825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.116333,771.190369,294.710114,433.751740,730.032959,130.305969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,479.887726,659.122070,139.884277,,,,785.233459,795.423523,213.845215,,,,,,,,,,,,,549.029663,724.083496,121.520332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.710999,770.874268,294.114563,433.376373,729.658936,129.712494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,479.042206,658.899048,139.417282,,,,783.984131,795.560120,213.388870,,,,,,,,,,,,,547.872070,723.999451,120.951096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.755554,770.866516,293.434692,432.679108,729.585205,128.780716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,477.950806,658.445251,138.452759,,,,782.679504,795.440918,213.201889,,,,,,,,,,,,,547.075745,723.674438,120.385063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.150269,770.989563,293.029694,431.902344,729.401428,127.796478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,477.136292,658.108887,137.286392,,,,781.811218,795.015320,213.015793,,,,,,,,,,,,,546.230957,723.693298,119.628319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.476624,771.383301,293.354279,431.057709,729.210205,126.884010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,476.208099,657.776733,136.587082,,,,780.918579,795.033813,212.444870,,,,,,,,,,,,,545.861084,723.683777,118.457275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.112915,771.227112,293.168152,429.835693,728.919861,126.345390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,475.720276,657.504150,135.717621,,,,779.623169,795.431335,212.007584,,,,,,,,,,,,,545.536072,723.357483,117.563683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.284180,770.828918,292.601807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,475.142181,657.196533,134.536774,,,,778.292847,795.517151,211.776489,,,,,,,,,,,,,544.506958,722.889648,116.544891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,474.547150,657.051270,133.614761,,,,776.916931,795.494690,211.754272,,,,,,,,,,,,,543.524719,722.426697,116.097610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.842346,727.662231,124.443062,823.116089,771.186890,291.843292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,473.841339,656.832397,132.884735,,,,776.038696,795.317871,211.111664,,,,,,,,,,,,,542.812683,722.289368,115.929062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.180145,727.421631,123.604050,821.926086,771.315308,291.479095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,473.211670,656.394531,131.676346,,,,775.449280,795.356628,210.505844,,,,,,,,,,,,,541.956055,722.452820,115.135559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.475494,727.311279,122.649582,820.926697,771.411499,291.007782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,472.807922,656.067993,129.917740,,,,774.957703,795.326233,210.190231,,,,,,,,,,,,,541.401611,722.437378,113.813171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.771484,727.038269,122.086433,820.578369,771.061829,290.625397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,472.346191,655.919067,129.181641,,,,773.835144,795.476746,209.680725,,,,,,,,,,,,,540.984863,722.517944,112.917458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.697174,726.772827,121.592873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,471.515106,655.662415,128.902908,,,,772.556152,795.702576,208.923737,,,,,,,,,,,,,540.116089,722.481995,112.479172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.870270,726.511414,120.930771,,,,817.686829,771.776978,290.474396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,470.912781,655.591492,127.873970,,,,771.648438,795.712280,208.630585,,,,,,,,,,,,,539.194580,722.588562,111.752495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.583557,771.700562,289.100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,470.252472,655.467041,127.167519,,,,771.367737,795.537292,208.029297,,,,,,,,,,,,,538.792603,722.581726,110.860184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.801147,771.825256,288.355133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,469.917175,655.253601,126.505989,,,,770.787720,795.626099,207.335022,,,,,,,,,,,,,538.207397,722.014832,110.230247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.990356,771.942932,287.848297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,469.479797,654.990112,125.362640,,,,770.093018,795.732239,206.703323,,,,,,,,,,,,,537.549622,721.894836,108.939270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.411255,771.662415,287.295044,422.208252,725.454285,116.923790,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,469.111115,654.843445,124.425362,,,,769.486145,795.854919,206.316559,,,,,,,,,,,,,536.933594,721.890320,108.094475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.296875,725.117737,117.053566,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,468.796692,654.820618,123.541679,,,,769.047363,795.907349,206.020279,,,,,,,,,,,,,536.464111,721.883240,107.795433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.465576,724.854614,117.001671,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,468.628082,654.796509,122.598152,,,,768.068848,796.219666,205.362503,,,,,,,,,,,,,536.105225,721.893188,107.663277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.851624,724.654297,116.261703,813.472961,771.958496,285.737305,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,467.942871,654.497437,121.969612,,,,767.094299,796.492676,204.573425,,,,,,,,,,,,,535.423096,721.944214,107.163300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.482330,724.499939,115.567451,812.794922,772.029724,285.005005,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,467.460907,654.238037,121.681381,,,,766.377136,796.612305,204.008575,,,,,,,,,,,,,534.940430,722.176941,105.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.218231,724.501099,114.847961,811.842712,772.239990,284.642212,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,466.995331,653.990845,120.937202,,,,766.093445,796.489319,203.739441,,,,,,,,,,,,,534.457703,722.467712,104.927361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.947083,724.420349,113.854477,810.965210,772.255432,284.679565,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,466.777161,654.047791,119.910675,,,,765.558289,796.574524,203.269150,,,,,,,,,,,,,534.075562,722.440247,104.284363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.547485,724.380737,112.773537,810.233704,772.413452,284.147247,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,466.378906,654.113647,118.728416,,,,764.971863,796.655273,202.689072,,,,,,,,,,,,,533.502502,722.371155,103.798065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.028564,724.271973,111.822685,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,466.127258,654.106689,117.673134,,,,764.277527,796.870422,202.148209,,,,,,,,,,,,,532.743103,722.368713,103.205116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.634003,724.057678,111.148476,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,465.628326,653.862671,117.195152,,,,763.716797,797.140015,201.736542,,,,,,,,,,,,,532.233521,722.547852,102.176888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.995300,772.585266,282.540070,,,,,,,,,,,,,,,,,,,,,
224,,,,465.101746,653.734802,116.851105,,,,763.528137,797.242432,200.915421,,,,,,,,,,,,,532.110474,722.053955,101.261360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.252136,772.658936,281.942780,,,,,,,,,,,,,,,,,,,,,
225,,,,464.868378,653.761414,116.504631,,,,762.466553,797.485962,200.519882,,,,,,,,,,,,,532.052368,721.997925,100.300049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.451721,773.223999,281.232849,415.797974,723.694275,109.487892,,,,,,,,,,,,,,,,,,
226,,,,464.212738,653.447449,115.866196,,,,762.133728,797.441223,199.796921,,,,,,,,,,,,,531.870850,721.929199,99.580406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.840759,773.657593,280.518005,415.033691,723.541931,109.375305,,,,,,,,,,,,,,,,,,
227,,,,463.881866,653.317688,114.492233,,,,761.639404,797.514893,199.267410,,,,,,,,,,,,,531.079224,722.078247,99.222641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.341980,773.837219,280.002594,414.807190,723.478149,108.605606,,,,,,,,,,,,,,,,,,
228,,,,463.686707,653.441467,113.340607,,,,761.228455,797.476624,199.158463,,,,,,,,,,,,,530.390747,722.116699,99.108261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.165161,773.777832,279.695953,414.901581,723.246338,107.632256,,,,,,,,,,,,,,,,,,
229,,,,463.611359,653.519836,112.637978,,,,760.706421,797.517517,198.909943,,,,,,,,,,,,,530.419983,722.083313,98.125648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.715576,773.672119,279.349792,414.820709,722.962646,106.911720,,,,,,,,,,,,,,,,,,
230,,,,463.572571,653.466003,111.979385,,,,760.017639,797.492798,198.203476,,,,,,,,,,,,,530.520813,721.939148,97.236984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.524597,722.609985,105.735687,,,,,,,,,,,,,,,,,,
231,,,,463.313110,653.082275,110.933685,,,,759.625732,797.519470,197.444214,,,,,,,,,,,,,530.158142,722.015503,95.625511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.879822,722.621277,105.342094,804.084106,774.047852,278.943146,,,,,,,,,,,,,,,
232,,,,463.002380,652.963806,109.818016,,,,759.185791,797.642212,196.664063,,,,,,,,,,,,,529.653381,722.016724,94.550735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.807892,722.548340,104.477287,803.724243,774.436096,278.495667,,,,,,,,,,,,,,,
233,,,,462.826111,653.049988,108.681168,,,,758.990234,797.490540,196.106842,,,,,,,,,,,,,529.222900,722.077881,94.093018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.798645,722.468811,103.381546,803.372925,774.733093,278.055237,,,,,,,,,,,,,,,
234,,,,462.769928,653.088440,107.551659,,,,758.802917,797.376709,195.709488,,,,,,,,,,,,,529.042664,721.983704,93.912674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.574615,722.327454,102.283997,802.549072,775.361328,277.816101,,,,,,,,,,,,,,,
235,,,,462.860657,652.798523,106.474838,,,,758.197510,797.271484,195.194717,,,,,,,,,,,,,528.954895,721.839844,93.330643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.387207,722.082642,101.323708,801.677917,775.647278,277.380432,,,,,,,,,,,,,,,
236,,,,463.295197,652.247925,105.701591,,,,757.533325,797.323181,194.810455,,,,,,,,,,,,,529.065308,721.719788,92.023674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.750336,721.725464,101.255211,800.902100,775.475525,276.918610,,,,,,,,,,,,,,,
237,,,,463.982117,651.168518,105.510185,,,,756.924255,797.355713,194.438705,,,,,,,,,,,,,529.630554,721.352295,90.810097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.269928,721.153381,101.590660,800.381348,775.300720,276.679504,,,,,,,,,,,,,,,
238,,,,464.284760,650.406433,105.256905,,,,756.505859,797.298706,194.053375,,,,,,,,,,,,,529.982910,720.943726,90.227333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.498291,720.374023,101.904633,799.845398,775.022888,276.529602,,,,,,,,,,,,,,,
239,,,,464.548309,649.978821,104.762199,,,,756.168274,797.349365,193.525848,,,,,,,,,,,,,529.995117,720.645447,89.971161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.616394,775.020569,276.286407,,,,,,,,,,,,,,,
240,,,,464.868134,649.603210,104.373085,,,,756.887146,797.263550,192.020142,,,,,,,,,,,,,530.009705,720.267944,89.831383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.708252,775.096130,275.896301,414.555420,718.844421,102.147552,,,,,,,,,,,,
241,,,,465.065277,649.101868,104.295082,,,,757.282104,797.341431,191.395706,,,,,,,,,,,,,530.000854,719.843811,89.680244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.937744,775.179321,275.644623,414.490540,718.426636,102.254715,,,,,,,,,,,,
242,,,,465.107452,648.682922,104.468277,,,,757.167480,797.457397,191.269196,,,,,,,,,,,,,529.867554,719.693848,89.662811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.741699,775.148010,275.187195,414.394714,718.007507,102.326340,,,,,,,,,,,,
243,,,,465.107971,648.552246,104.594376,,,,756.950500,797.498535,191.227020,,,,,,,,,,,,,529.680115,719.717590,89.585602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.221619,775.296936,275.115723,414.097107,717.774048,102.476219,,,,,,,,,,,,
244,,,,465.173157,648.542419,104.627754,,,,756.777954,797.472900,191.178955,,,,,,,,,,,,,529.645813,719.713745,89.262596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.811279,775.184448,274.690704,414.014954,717.572571,102.677048,,,,,,,,,,,,
245,,,,465.312744,648.229675,104.558502,,,,756.657898,797.345764,191.087006,,,,,,,,,,,,,529.719849,719.736023,88.973801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.971558,717.372742,102.729683,,,,,,,,,,,,
246,,,,465.468719,648.064697,104.535759,,,,756.440125,797.251038,190.996292,,,,,,,,,,,,,529.728516,719.751648,88.731392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.003479,717.259949,102.670464,795.209412,774.800415,273.416931,,,,,,,,,
247,,,,465.562469,648.171753,104.398903,,,,756.065430,797.241638,190.857239,,,,,,,,,,,,,529.611511,719.863831,88.577347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.085083,717.362793,102.551186,794.713501,774.790344,273.516327,,,,,,,,,
248,,,,465.650055,648.287109,104.373589,,,,755.724060,797.170227,190.823685,,,,,,,,,,,,,529.615540,719.969238,88.365501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.057220,717.485291,102.464218,794.214783,774.701416,273.419525,,,,,,,,,
249,,,,465.868317,648.416626,104.295456,,,,755.784607,796.839600,190.889664,,,,,,,,,,,,,529.466431,720.078918,88.123055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.037292,717.588562,102.486359,793.603760,774.699402,273.527100,,,,,,,,,
250,,,,466.089417,648.449829,104.173149,,,,755.291321,797.002563,190.755157,,,,,,,,,,,,,529.418274,720.210754,87.922897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.301117,717.624268,102.340721,793.067871,774.706726,273.668457,,,,,,,,,
251,,,,466.319794,648.538391,104.077950,,,,754.919434,796.993408,190.678940,,,,,,,,,,,,,529.409546,720.315674,87.780602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.425964,717.719238,102.099472,792.654358,774.808899,273.766876,,,,,,,,,
252,,,,466.508331,648.545044,103.955467,,,,754.791443,797.138428,190.704529,,,,,,,,,,,,,529.631042,720.305359,87.711853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.574402,717.826660,101.946732,792.345093,774.770996,273.728394,,,,,,,,,
253,,,,466.659149,648.517578,103.629128,,,,754.802429,797.063354,190.681274,,,,,,,,,,,,,529.460876,720.445129,87.552643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.568787,717.856689,101.845612,791.957336,774.882202,273.732452,,,,,,,,,
254,,,,466.968811,648.719299,103.906296,,,,754.809265,797.203491,190.654953,,,,,,,,,,,,,529.400635,720.486694,87.581459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.546326,717.846619,101.816750,791.692810,774.915161,273.674316,,,,,,,,,
255,,,,467.088043,648.823364,103.683640,,,,754.713440,797.447021,190.560135,,,,,,,,,,,,,529.353821,720.583740,87.510887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.391205,717.821594,102.018311,791.454834,775.005432,273.637970,,,,,,,,,
256,,,,467.216248,648.939941,103.281670,,,,754.673523,797.572327,190.575165,,,,,,,,,,,,,529.346191,720.582336,87.447006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.458954,717.863342,101.909103,791.309998,775.205017,273.713043,,,,,,,,,
257,,,,467.307587,648.902771,103.193665,,,,754.615112,797.836975,190.641006,,,,,,,,,,,,,529.361389,720.625427,87.452408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.494904,717.968079,101.703125,791.087891,775.447632,273.770782,,,,,,,,,
258,,,,467.326080,648.902527,103.203247,,,,754.569702,797.980774,190.707794,,,,,,,,,,,,,529.185669,720.699829,87.432198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.532013,717.887634,101.612564,791.140625,775.630432,273.771149,,,,,,,,,
259,,,,467.179352,648.733154,103.416809,,,,754.241394,798.494019,190.890244,,,,,,,,,,,,,529.029968,720.813293,87.469597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.471741,717.867676,101.579628,791.186951,775.941284,273.785095,,,,,,,,,
260,,,,467.121613,648.660095,103.527641,,,,754.099426,798.694458,191.023315,,,,,,,,,,,,,529.023438,720.912964,87.485062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.357178,717.878906,101.542297,791.276611,776.111816,273.775757,,,,,,,,,
261,,,,467.174194,648.650085,103.431107,,,,753.967896,798.864868,191.062546,,,,,,,,,,,,,529.062378,720.895569,87.439545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.335968,717.883667,101.551971,791.363831,776.455017,273.810120,,,,,,,,,
262,,,,467.148132,648.589294,103.100182,,,,753.995789,799.056030,191.132019,,,,,,,,,,,,,528.945007,720.945129,87.447914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.374329,717.888245,101.486298,791.546631,776.741943,273.693848,,,,,,,,,
263,,,,467.072784,648.612915,103.002831,,,,753.934753,799.253845,191.144577,,,,,,,,,,,,,528.835754,721.035522,87.413040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.415314,717.896423,101.389374,791.629211,777.056458,273.662994,,,,,,,,,
264,,,,467.238892,648.615356,102.935272,,,,753.901794,799.373718,191.170181,,,,,,,,,,,,,528.864563,721.156189,87.435905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.443970,717.883911,101.305794,791.744812,777.370728,273.787292,,,,,,,,,
