Weight63
Date:,2025/04/23
Time:,12:59:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
187,,,,,,,494.376648,668.569885,155.247208,798.671936,800.372498,234.708786,852.162537,778.691162,311.388367,,,,,,,559.985107,737.956604,138.464340,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.607971,736.468323,140.708511,,,,,,,,,,,,,,,,,,
188,,,,,,,493.243835,668.575317,154.028229,797.333069,800.078003,234.195007,850.570618,778.537659,310.976440,,,,,,,558.740967,738.036621,137.757202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,492.040192,668.497437,152.998596,795.739624,799.852722,233.319946,848.455627,778.793030,310.194031,,,,,,,557.167419,737.836975,136.277313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.396759,736.237183,138.803406,,,,,,,,,,,,,,,
190,,,,,,,490.436432,668.449463,152.330109,794.214539,799.708679,232.930237,847.087341,778.764038,309.663513,,,,,,,556.348877,737.569824,135.403671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.027832,736.254028,137.848282,,,,,,,,,,,,,,,
191,,,,,,,489.052856,668.075500,151.621872,792.661011,799.736084,232.279404,846.125122,778.347961,309.140686,,,,,,,554.899414,737.230835,134.440170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.281097,735.938354,137.217575,,,,,,,,,,,,,,,
192,,,,,,,488.064392,667.773926,150.340485,791.194275,799.522583,231.519302,845.074158,778.246887,308.346405,,,,,,,553.720947,737.169312,134.124176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,487.238586,667.782837,149.319016,790.598083,799.200623,230.577957,843.155090,778.319946,307.415344,,,,,,,552.161987,737.339355,132.763626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.155975,735.591003,136.168457,,,,,,,,,,,,
194,,,,,,,486.107330,667.991089,148.720139,789.461487,799.202026,229.219650,841.667542,778.273132,306.769012,,,,,,,550.886353,737.431152,131.860703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.108246,735.524780,135.675629,,,,,,,,,,,,
195,,,,,,,484.974762,667.715881,148.482117,788.191467,799.163330,228.825226,840.482544,777.924988,306.497620,,,,,,,549.827820,737.269653,131.602524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.714081,735.362061,135.291977,,,,,,,,,,,,
196,,,,,,,483.770752,667.238892,147.849365,786.632202,799.291870,228.019913,839.270447,777.710022,305.518097,,,,,,,548.756836,736.861450,130.851913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.470428,735.210815,134.255585,,,,,,,,,,,,
197,,,,,,,483.071350,667.031006,146.743820,785.332397,799.241028,227.198257,837.861267,777.902588,304.606537,,,,,,,548.184937,736.487305,129.603821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,482.622742,666.781860,146.055344,784.905396,799.038513,226.529541,836.788086,777.848877,303.899689,,,,,,,547.249023,736.531555,128.392593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.202271,734.528870,132.996826,,,,,,,,,
199,,,,,,,481.655365,666.450928,145.325073,783.937988,799.073181,225.453339,835.373535,777.988281,303.505829,,,,,,,546.438232,736.542419,127.509384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.225983,734.201599,132.705750,,,,,,,,,
200,,,,,,,480.915436,666.141479,144.427933,782.632690,799.264587,224.739487,834.521484,777.687134,302.916870,,,,,,,545.441833,736.485901,127.319542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.029144,733.800903,132.564651,,,,,,,,,
201,,,,,,,480.261169,666.085449,143.376648,781.423462,799.215271,224.350876,833.217590,777.728943,302.118378,,,,,,,544.007813,736.309265,127.035919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.870270,733.423218,132.398895,,,,,,,,,
202,,,,,,,479.476471,665.888428,142.852005,780.070740,799.252991,223.363251,832.081116,777.848389,301.173737,,,,,,,543.033691,736.038391,125.914742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.397827,733.266235,131.507263,,,,,,,,,
203,,,,,,,478.594299,665.580994,142.605331,779.653625,799.216064,222.233704,830.761353,778.115540,300.478333,,,,,,,542.479797,735.918640,124.814972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,477.797760,665.315918,142.293015,779.281128,799.317017,221.546829,829.467163,778.145203,299.766266,,,,,,,542.179077,735.864990,124.014542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,477.480743,665.102539,141.620636,778.215027,799.328308,220.636292,828.662170,777.895386,299.390961,,,,,,,541.570557,735.500854,123.170265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.818359,732.697021,128.910645,,,,,,
206,,,,,,,477.020569,664.798584,140.432617,777.296936,799.523010,220.070190,827.592590,777.727844,299.045563,,,,,,,540.796875,735.183594,122.412552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.720337,732.299011,128.861237,,,,,,
207,,,,,,,476.568542,664.684570,139.633850,776.182861,799.818054,219.209290,826.373840,778.034241,297.649963,,,,,,,540.416870,734.873901,121.714676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.663391,731.967407,128.699585,,,,,,
208,,,,,,,476.084869,664.536255,138.832764,775.077942,799.970581,218.127548,825.500732,778.333313,297.014709,,,,,,,539.405579,735.051758,120.604012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.121094,731.616028,128.335068,,,,,,
209,,,,,,,475.694305,664.481079,138.373688,774.380005,800.076477,217.506607,824.714233,778.440735,296.671570,,,,,,,538.261902,735.249329,119.992912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.938904,731.387451,127.595573,,,,,,
210,,,,,,,475.135529,664.250000,137.866547,774.153137,800.050415,217.059952,823.746948,778.400574,296.165283,,,,,,,537.481934,734.985901,119.561455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.814758,731.164612,126.584206,,,,,,
211,,,,,,,474.603302,663.981140,137.500626,773.572327,800.137695,216.260361,822.680420,778.460510,295.273590,,,,,,,537.429260,734.628296,118.898788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.112976,730.980652,125.554459,,,,,,
212,,,,,,,473.970581,663.599304,136.751190,772.717346,800.471130,215.132202,821.929688,778.729614,294.672729,,,,,,,536.834412,734.374207,117.911850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.646210,730.738647,124.374733,,,,,,
213,,,,,,,473.499115,663.493225,136.070862,771.871704,800.854614,214.508041,821.040955,779.043579,294.072266,,,,,,,536.204407,734.337830,117.026581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.287170,730.431396,123.757317,,,,,,
214,,,,,,,472.883453,663.264709,135.537918,771.396729,801.113159,213.532715,820.178528,779.343872,293.108490,,,,,,,535.825256,734.423889,116.003036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,472.387482,662.958557,134.985214,770.790283,801.034302,212.855057,819.648010,779.548767,292.574493,,,,,,,535.683167,734.133301,115.360275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,472.281158,662.729736,133.863510,769.839478,801.297546,212.284561,819.261414,779.285950,292.247223,,,,,,,535.057007,733.925659,114.520370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,472.100922,662.519165,132.676743,769.414429,801.382629,211.811264,818.435974,779.400452,291.352875,,,,,,,534.634216,733.499817,113.568626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.657684,729.317810,122.439850,,,
218,,,,,,,471.788269,662.404785,131.935638,768.855530,801.634216,210.801071,817.579163,779.744812,290.307343,,,,,,,534.091492,733.232849,113.039223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.852997,729.034790,121.156815,,,
219,,,,,,,471.587250,662.173584,131.577057,768.192383,801.915955,210.036926,816.774719,779.862244,289.856812,,,,,,,533.941895,733.009888,112.699196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.778595,728.621826,120.272545,,,
220,,,,,,,471.389496,661.817810,131.331161,767.411804,802.121765,209.541901,815.992126,780.100464,289.348511,,,,,,,533.656555,732.864563,111.663986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.334808,728.299316,119.528763,,,
221,,,,,,,471.043335,661.140747,130.144150,766.858521,802.352966,209.213104,815.191528,780.231445,288.737000,,,,,,,533.151611,732.739075,109.978188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.045074,727.908691,118.853432,,,
222,,,,,,,470.933167,660.685486,128.505112,766.124817,802.924133,208.184174,814.852356,780.218750,288.470123,,,,,,,532.771057,732.643372,109.103828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.771423,727.550842,117.982811,,,
223,,,,,,,470.910767,660.461121,127.422806,765.711853,803.112610,207.007614,814.354675,780.149841,287.375275,,,,,,,532.558533,732.258179,108.379677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.573730,727.284607,117.543007,,,
224,,,,,,,470.757996,660.288696,126.877701,765.414063,803.176697,206.191589,813.639832,780.250305,286.581451,,,,,,,532.608215,731.896179,107.947029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.202057,727.045654,117.301720,,,
225,,,,,,,470.360168,659.891907,126.271767,765.302734,803.249390,205.677139,812.701416,780.289734,286.198669,,,,,,,532.122253,731.730469,107.286018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.008148,726.606934,116.876213,,,
226,,,,,,,470.011841,659.297180,125.076614,765.007202,803.362671,205.060837,811.951965,780.702576,285.111084,,,,,,,531.907654,731.619751,106.325188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.620789,726.209839,116.267021,,,
227,,,,,,,469.985077,659.095459,123.832642,764.551636,803.606384,204.002472,810.957642,780.857910,284.630798,,,,,,,531.846924,731.402893,104.971558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.096161,725.733032,115.381546,,,
228,,,,,,,469.945221,659.071045,122.707916,763.939636,803.794556,203.165421,810.266479,781.046326,284.028107,,,,,,,531.722473,731.113159,104.060333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.682983,725.266724,114.627655,,,
229,,,,,,,469.926727,658.693054,121.814171,763.764160,804.012329,202.390533,809.564209,781.269104,283.228455,,,,,,,531.574341,730.910156,103.751724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.607330,724.986938,113.757973,,,
230,,,,,,,469.822174,658.231018,120.888741,763.410889,804.239014,201.693939,809.297180,781.171265,282.689453,,,,,,,531.329895,730.685181,103.325836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.609009,724.683411,113.031815,,,
231,,,,,,,469.396179,657.676392,119.920891,762.767395,804.511841,200.924255,808.780640,781.249939,282.135956,,,,,,,531.043091,730.325806,102.702179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.407562,724.378357,112.515030,,,
232,,,,,,,468.922150,657.145325,119.277809,762.122131,804.806274,200.166336,808.208557,781.465332,281.596497,,,,,,,530.362122,729.986328,101.788780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.086700,724.103333,111.965324,,,
233,,,,,,,468.738647,656.749878,117.977905,761.671143,805.241089,199.250397,807.400269,781.752930,280.950470,,,,,,,530.153931,729.927246,100.728951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.713593,723.744690,111.284889,,,
234,,,,,,,468.905670,656.463623,116.523933,761.581299,805.446899,198.764542,806.867981,782.239319,280.003448,,,,,,,530.113708,729.723999,99.986763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.347626,723.264709,110.611664,,,
235,,,,,,,468.984222,656.251282,115.740616,761.708435,805.500427,197.919876,806.733948,782.251404,278.687347,,,,,,,530.032288,729.408936,99.399734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.485138,722.808472,109.549644,,,
236,,,,,,,468.417328,655.646240,114.905502,761.457703,805.718750,196.963943,806.631897,782.243347,277.745209,,,,,,,530.010193,729.110474,98.634743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.653961,722.377441,108.550331,,,
237,,,,,,,468.303802,655.259949,113.363785,761.082520,806.083069,196.021698,806.050293,782.267212,277.194702,,,,,,,529.770569,728.701904,97.587006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.587921,721.949646,107.635429,,,
238,,,,,,,468.287262,654.928711,111.937630,761.097107,806.414551,195.017593,805.612000,782.240112,276.869659,,,,,,,529.628113,728.535889,96.873810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.425110,721.645020,106.930267,,,
239,,,,,,,468.444275,654.566895,111.039337,761.069214,806.672302,194.182510,805.439819,782.217651,275.795135,,,,,,,529.291992,728.379761,96.452240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.411163,721.286377,106.012428,,,
240,,,,,,,468.499054,654.131287,110.248932,760.741455,806.938782,193.453247,805.236816,782.157654,274.374146,,,,,,,528.940430,728.390381,96.071571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.927063,720.964050,105.569992,,,
241,,,,,,,468.610626,653.714478,108.752022,760.239746,807.151855,192.569748,804.578308,782.960632,273.633759,,,,,,,529.277283,728.222656,94.825539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.863556,720.345886,105.029816,,,
242,,,,,,,468.945435,653.477295,107.630730,759.835571,807.351868,191.895081,804.518860,782.869934,272.941193,,,,,,,529.363464,728.061401,93.371071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.960938,719.718506,104.627136,,,
243,,,,,,,469.832489,652.763367,107.189812,759.454651,807.848450,190.954086,804.047363,783.163574,272.270203,,,,,,,529.451538,727.749878,92.131729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,470.390137,651.994629,107.005249,759.164246,808.245483,190.024185,803.422180,783.759216,271.319275,,,,,,,529.570618,727.711304,91.853676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.662872,718.241272,104.769379
245,,,,,,,470.724731,651.362549,106.781868,758.828308,808.697510,189.090439,802.807434,784.020691,270.333282,,,,,,,529.583069,727.430664,91.884239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.080017,717.557678,104.863098
246,,,,,,,470.484924,650.303040,106.658104,758.802063,808.906250,188.087326,802.465576,784.638977,269.819733,,,,,,,529.432007,727.176880,91.669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.435272,716.617126,105.000549
247,,,,,,,470.681458,649.293091,106.260429,758.976868,809.353821,186.731598,801.984497,785.286072,269.015625,,,,,,,529.253113,726.997253,91.373993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.458069,715.579407,105.231628
248,,,,,,,471.986755,649.105225,105.190971,759.036011,809.752808,185.762024,802.020447,785.467102,267.928406,,,,,,,529.151978,726.934448,91.116364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.273743,714.810120,105.656784
249,,,,,,,472.727783,648.992737,104.756500,759.185364,810.131165,185.251724,802.002014,785.810791,266.977020,,,,,,,529.279297,726.702271,90.864059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.242920,714.464111,105.940506
250,,,,,,,473.008423,649.034973,104.923386,759.356018,810.448669,184.612106,801.697693,786.335205,266.283020,,,,,,,529.309753,726.701355,90.675484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.385925,714.177368,106.060753
251,,,,,,,473.065033,649.003540,105.019104,759.307007,810.706726,183.722961,801.008850,787.101257,265.975342,,,,,,,529.075989,726.671631,90.245972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.421875,713.947693,105.909042
252,,,,,,,473.241394,649.095886,105.209641,759.065002,811.155701,182.489365,800.270203,787.668518,265.684570,,,,,,,529.045105,726.663757,89.773140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.376526,713.732788,105.483284
253,,,,,,,473.556793,649.127136,105.229149,759.149902,811.490479,181.587128,799.758972,788.490356,264.655334,,,,,,,528.932922,726.544189,89.234673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.282043,713.561523,105.114616
254,,,,,,,473.779449,649.184937,105.280838,759.235229,811.650085,181.152451,799.552856,789.032104,263.544586,,,,,,,529.243774,726.729309,88.218636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.147797,713.644348,104.415054
255,,,,,,,474.055511,650.251892,105.180969,759.038147,811.877930,180.784607,799.993652,789.385437,262.825928,,,,,,,529.709229,726.688049,87.265526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.396179,713.700256,103.148529
256,,,,,,,473.811096,650.001160,105.159088,758.624878,811.999878,180.178619,799.962524,789.594971,262.462921,,,,,,,529.749634,726.672485,86.817352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.419830,713.924377,102.299255
257,,,,,,,473.538513,649.800659,105.211441,758.202698,812.185303,179.549011,799.517944,789.707703,262.051819,,,,,,,529.407593,726.895752,86.561279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.273987,714.293030,102.071449
258,,,,,,,473.369995,649.888855,105.396477,757.735352,812.384583,178.971573,798.952576,789.845581,261.688995,,,,,,,529.108826,727.063538,86.319244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.088043,714.547180,102.141090
259,,,,,,,473.300171,650.139587,105.412346,757.452637,812.599854,178.155930,798.314209,789.948730,261.301849,,,,,,,528.915771,727.050720,85.995010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.932739,714.770569,102.115623
260,,,,,,,473.241669,650.375488,105.415436,757.182251,812.767273,177.666077,797.414551,790.151794,260.765778,,,,,,,528.853516,727.037354,85.715309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.988281,714.978455,102.033630
261,,,,,,,473.348633,650.452637,105.414627,756.833252,813.052368,177.302094,796.698425,790.226135,260.388794,,,,,,,528.816895,727.116028,85.529243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.044067,715.083374,101.979431
262,,,,,,,473.603607,650.498291,105.402443,756.703247,813.266479,176.833817,795.989746,790.183105,260.026611,,,,,,,528.763123,727.239197,85.357887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.147430,715.080688,102.095238
263,,,,,,,473.910309,650.409302,105.380684,756.673523,813.356567,176.435593,795.483398,790.207458,259.444763,,,,,,,528.732666,727.302795,85.213631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.263214,714.977478,102.122169
264,,,,,,,474.155365,650.286865,105.254211,756.691345,813.472656,176.066147,795.138794,790.041321,259.038513,,,,,,,528.738892,727.417847,85.084541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.377716,714.945313,102.112785
265,,,,,,,474.293152,650.197632,105.114967,756.717285,813.653809,175.808182,794.945557,789.989441,258.639801,,,,,,,528.640381,727.428284,85.021416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.396210,714.948914,102.093765
266,,,,,,,474.108002,650.141541,104.907310,756.823181,813.701721,175.439453,794.817139,789.969055,258.468384,,,,,,,528.532288,727.450134,84.921021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.320160,714.863098,101.996063
267,,,,,,,474.127136,650.146545,104.872177,756.943604,813.741760,175.194138,794.563660,790.086914,258.364990,,,,,,,528.405701,727.428467,84.789146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.261902,714.848267,102.043396
268,,,,,,,474.189117,650.118713,104.693436,756.945313,813.774292,174.995941,794.196838,790.164246,258.174194,,,,,,,528.470581,727.297668,84.570526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.196503,714.849854,101.998924
269,,,,,,,474.136597,650.038208,104.576836,756.863281,813.826111,174.730881,793.916260,790.368103,257.978851,,,,,,,528.447205,727.386292,84.253769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.114136,714.773682,101.923630
270,,,,,,,474.083252,649.885620,104.406906,756.664001,813.915833,174.524826,793.651367,790.552856,257.803467,,,,,,,528.378967,727.440308,83.971146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.979553,714.650208,101.830849
271,,,,,,,474.092285,649.700562,104.292061,756.352051,814.006287,174.119568,793.515564,790.774658,257.770386,,,,,,,528.461182,727.463440,83.693024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.883057,714.655579,101.863762
272,,,,,,,474.081635,649.502502,104.150436,756.485352,814.008850,173.707870,793.386597,790.976746,257.696899,,,,,,,528.458496,727.393311,83.431366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.756561,714.569885,101.830399
273,,,,,,,474.059296,649.302490,104.080452,756.552307,813.915405,173.502625,793.324219,791.066345,257.576843,,,,,,,528.428955,727.376160,83.330452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.660004,714.457336,101.766289
274,,,,,,,474.146423,649.294373,104.065315,756.505371,813.906616,173.455704,793.149231,791.330505,257.548065,,,,,,,528.348572,727.321106,83.359634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.583435,714.358826,101.808899
275,,,,,,,474.112640,649.200256,104.051254,756.392639,813.913330,173.429855,793.007690,791.513916,257.551666,,,,,,,528.298767,727.328247,83.374985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.463623,714.246155,101.833977
276,,,,,,,474.041565,649.145386,104.059525,756.253967,813.894470,173.407837,792.840271,791.672424,257.565826,,,,,,,528.204407,727.183472,83.139427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.435394,714.243896,101.789558
277,,,,,,,474.441437,650.075806,103.879005,756.148010,813.829041,173.352982,792.713745,791.833862,257.605103,,,,,,,528.252014,727.314087,83.275253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.473724,714.254822,101.779221
278,,,,,,,474.300720,649.655090,103.748116,756.086975,813.824585,173.404312,792.675659,791.955994,257.792725,,,,,,,528.200073,727.359070,83.235298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.392761,714.272461,101.761452
279,,,,,,,474.240814,649.177246,103.909401,756.083740,813.726624,173.410248,792.618042,792.087830,257.856659,,,,,,,528.203552,727.440063,83.225998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.348389,714.255676,101.758087
280,,,,,,,474.428680,649.381287,104.013771,756.092529,813.710144,173.402771,792.614380,792.149597,257.990570,,,,,,,528.224487,727.490112,83.217171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.413391,714.344910,101.737488
281,,,,,,,474.318085,649.281677,103.880608,756.095215,813.715332,173.399811,792.593140,792.185364,258.177277,,,,,,,528.217102,727.581543,83.250191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.372131,714.268188,101.738045
282,,,,,,,474.265137,649.214417,103.847900,756.158569,813.598938,173.467499,792.619812,792.206665,258.304077,,,,,,,528.166626,727.567505,83.210716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.370758,714.343994,101.715652
283,,,,,,,474.219147,649.112488,103.852486,756.172119,813.579102,173.481949,792.542358,792.449463,258.373016,,,,,,,528.176331,727.570007,83.301575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.316010,714.284119,101.659950
284,,,,,,,474.180511,649.096069,103.842743,756.170044,813.577209,173.507965,792.722534,792.584656,258.506653,,,,,,,528.175720,727.551453,83.299316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.259918,714.343994,101.665703
285,,,,,,,474.183105,649.174011,103.815826,756.173401,813.568542,173.658325,792.568481,792.797607,258.656189,,,,,,,528.167419,727.624634,83.295753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.316986,714.359253,101.626396
286,,,,,,,474.171936,649.223511,103.733627,756.190857,813.544312,173.793579,792.570435,792.943909,258.924072,,,,,,,528.114929,727.507935,83.136444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.253479,714.372864,101.581322
287,,,,,,,474.139648,649.217468,103.756836,756.161011,813.530701,173.940903,792.557678,793.056885,259.072083,,,,,,,528.179016,727.716064,83.280243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.282562,714.375427,101.517853
288,,,,,,,474.093597,649.247375,103.770592,756.104919,813.518250,174.202347,792.507935,793.107178,259.244843,,,,,,,528.156738,727.768005,83.358490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.241211,714.461121,101.550133
