Weight62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:39:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
66;632.681824;737.002502;172.061234;511.259338;703.797424;168.768570;949.657959;852.234253;438.207581;;;;578.538208;649.430115;148.972626;;;;;;;;;;;;;852.439819;877.587524;271.617065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;628.802795;737.282227;171.652557;507.531647;704.666748;167.689194;947.116943;851.712036;438.046387;;;;574.475891;649.873962;148.581940;;;;;;;;;;;;;849.417847;876.824951;271.564850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;624.786743;737.197144;172.010513;503.752350;705.285522;167.057693;945.046814;851.372681;438.041840;;;;570.515564;650.265137;147.963821;;;;;;;;;;;;;846.132507;876.430542;271.993896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;621.469055;737.488037;171.585373;499.926147;705.828674;167.083694;943.114380;850.834900;437.393829;;;;566.555481;650.769836;147.282898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;618.316833;737.763000;170.469986;496.132050;706.477722;166.545731;940.848450;850.969604;437.479828;;;;562.839172;651.305237;146.832306;;;;;;;;;;;;;;;;840.156982;874.759705;272.342499;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;615.027649;737.445801;170.150055;492.736176;707.117676;165.911377;938.097046;850.645203;437.157990;;;;559.124695;651.722351;146.269241;;;;;;;;;;;;;;;;836.995972;873.999817;272.309418;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;611.437256;737.901367;169.884033;489.680542;707.562073;165.157104;937.069702;849.874756;436.745911;;;;555.668457;652.120239;145.032623;;;;;;;;;;;;;;;;834.418823;873.398499;272.653107;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;608.439026;737.981140;169.456345;486.169464;708.408020;164.366013;934.225464;849.599731;436.649963;;;;552.218811;652.848145;144.039474;;;;;;;;;;;;;;;;830.849670;872.957397;272.984589;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;604.813110;738.146851;168.526825;482.825165;708.959412;163.770599;931.981018;849.241272;436.350189;;;;548.450073;652.996582;144.254257;;;;;;;;;;;;;;;;828.295349;871.923035;273.300842;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;602.221497;737.949829;168.272629;479.773315;709.520508;163.097961;930.430786;848.666138;436.166504;;;;545.411194;653.395447;143.407394;;;;;;;;;;;;;;;;825.837097;871.481628;272.835815;;;;;;;;;;;;;;;;;;;;;;;;;;;
