;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
170;550.050720;735.071045;127.157043;;;;;;;;;;491.843262;657.150757;93.028427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;866.343445;832.628784;426.428406;;;;429.814545;722.910339;106.345871;740.372803;837.274109;265.421814;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;549.458191;734.735107;126.603531;;;;;;;;;;491.363892;657.069275;92.241272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;866.468262;831.851990;426.162476;;;;;;;740.073181;836.874084;264.967865;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;548.915527;734.536621;125.842598;;;;;;;;;;491.104858;656.948730;90.547928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;866.361023;831.437195;425.730560;;;;;;;740.036682;836.289429;264.515839;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;548.226135;734.423401;125.012497;;;;;;;;;;490.607941;656.712524;89.791298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;866.078491;831.010559;425.225342;;;;;;;739.980652;835.751892;264.282440;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;547.745850;734.441406;124.534836;;;;;;;;;;490.136444;656.201721;89.535347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739.522400;835.314575;263.708710;428.547363;722.421875;101.932121;;;;;;;;;;;;;;;;;;;;;;;;
175;547.608398;734.290833;123.854332;;;;;;;;;;489.741821;655.856140;89.139198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739.130127;834.839355;263.016479;427.945953;722.403625;101.250542;;;;;;;;;;;;;;;;;;;;;;;;
176;547.520813;734.085083;122.894997;;;;;;;;;;489.573730;656.070251;88.016891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.548157;834.475708;262.755737;427.879364;722.299744;99.850006;;;;;;;;;;;;;;;;;;;;;;;;
177;547.244385;734.136169;121.925873;;;;;;;;;;489.418030;656.125977;86.818382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.956177;833.994507;262.569183;428.148926;722.229980;97.997887;;;;;;;;;;;;;;;;;;;;;;;;
178;546.920532;734.037476;121.292206;;;;;;;;;;489.128113;656.131531;85.770233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.475159;833.512756;262.331970;428.018372;722.186523;96.850296;863.267273;829.372375;424.669861;;;;;;;;;;;;;;;;;;;;;
179;546.897156;733.753662;120.299141;;;;;;;;;;489.013153;655.853394;84.923256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.155334;833.015015;262.005096;427.547119;722.168457;96.235313;862.795410;829.161560;424.540253;;;;;;;;;;;;;;;;;;;;;
180;546.632141;733.623657;119.548424;;;;;;;;;;488.954102;655.798706;83.824409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.060608;832.641663;261.788055;427.539337;722.070007;95.158737;862.123901;828.915955;424.615082;;;;;;;;;;;;;;;;;;;;;
181;546.730103;733.423706;119.002663;;;;;;;;;;489.007477;655.662170;82.908813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.020508;832.165466;261.487183;427.687622;722.150024;93.396690;861.545166;828.616455;424.598602;;;;;;;;;;;;;;;;;;;;;
182;546.785583;733.259216;118.269135;;;;;;;;;;488.818176;655.248962;82.388832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.906189;831.771973;261.078217;427.671295;722.242554;92.099815;861.045532;828.385986;424.164703;;;;;;;;;;;;;;;;;;;;;
183;546.729065;733.541321;117.095932;;;;;;;;;;488.767456;655.693665;81.204346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.765991;831.369385;260.739471;427.431427;722.769104;91.669174;860.553101;828.105408;423.866882;;;;;;;;;;;;;;;;;;;;;
184;546.752197;733.839844;116.306969;;;;;;;;;;488.968567;655.979431;81.097740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.551758;831.029358;260.213989;426.985565;723.371948;91.756523;860.145081;827.766174;423.719910;;;;;;;;;;;;;;;;;;;;;
185;546.705994;734.108093;115.874710;;;;;;;;;;488.537811;655.932190;81.159363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.531799;830.683350;259.792328;426.603149;723.952148;91.793549;859.586670;827.549927;423.680817;;;;;;;;;;;;;;;;;;;;;
186;546.717346;734.067383;115.582733;;;;;;;;;;488.253601;655.945557;81.144241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.469849;830.310669;259.440155;426.423035;724.214111;91.770554;859.306824;827.274170;423.513855;;;;;;;;;;;;;;;;;;;;;
187;546.665405;733.982971;115.274498;;;;;;;;;;488.076843;655.757751;81.350357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.825378;829.979370;259.109436;426.298065;724.395569;91.835464;859.305908;827.079834;423.246429;;;;;;;;;;;;;;;;;;;;;
188;546.448669;734.056885;115.124229;;;;;;;;;;487.904724;655.779663;81.451233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.179504;724.620056;91.754059;859.116882;826.917114;422.977356;;;;;;;;;;;;;;;;;;;;;
189;546.475098;733.910217;115.081322;;;;;;;;;;487.694183;655.914795;81.254387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.070374;724.741638;91.756546;858.880188;826.772888;422.712433;;;;;;;;;;;;;;;;;;;;;
190;546.392517;733.840149;114.845566;;;;;;;;;;487.529114;655.971619;81.067810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426.012177;724.739197;91.904282;858.652222;826.737915;422.455536;;;;;;;;;;;;;;;;;;;;;
191;546.481140;733.541748;114.719353;;;;;;;;;;487.338409;656.151367;80.765663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.873444;724.836853;91.983528;858.398865;826.696655;422.234009;;;;;;;;;;;;;;;;;;;;;
192;546.541443;733.287231;114.531052;;;;;;;;;;487.158783;656.265564;80.432388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.795166;724.864624;92.038330;858.270630;826.629578;422.044281;;;;;;;;;;;;;;;;;;;;;
193;546.366028;733.162781;114.458168;;;;;;;;;;487.011932;656.239258;80.249443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.766113;724.760315;92.056343;858.164307;826.579956;421.838043;;;;;;;;;;;;;;;;;;;;;
194;546.471497;732.937866;114.369827;;;;;;;;;;486.927155;656.236267;79.962616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.762299;724.641296;92.087494;858.146057;826.583313;421.666046;;;;;;;;;;;;;;;;;;;;;
195;546.374207;732.773987;114.108437;;;;;;;;;;486.895966;656.194885;79.583191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.784943;724.445923;92.065514;858.229187;826.694885;421.369324;;;;;;;;;;;;;;;;;;;;;
196;546.499634;732.531189;113.968788;;;;;;;;;;486.923645;656.114868;79.366020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.803589;724.315491;92.041573;858.272461;826.630859;421.179932;;;;;;;;;;;;;;;;;;;;;
197;546.551880;732.393127;113.838539;;;;;;;;;;486.909149;656.102051;79.077904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.727234;724.321167;92.004929;858.250916;826.631287;421.048553;;;;;;;;;;;;;;;;;;;;;
198;546.542358;732.336670;113.767044;;;;;;;;;;486.964935;656.159485;78.778236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.692535;724.271851;91.890610;858.292908;826.642456;420.863770;;;;;;;;;;;;;;;;;;;;;
199;546.415283;732.232910;113.764236;;;;;;;;;;486.880127;656.144653;78.491722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.729828;724.259949;91.849129;858.408997;826.666687;420.727234;;;;;;;;;;;;;;;;;;;;;
200;546.449463;732.108337;113.559280;;;;;;;;;;486.948639;656.084106;78.312775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.662048;724.278320;91.722382;858.451172;826.764771;420.589874;;;;;;;;;;;;;;;;;;;;;
201;546.161926;732.166260;113.454430;;;;;;;;;;486.956268;655.950073;77.949303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.622101;724.197388;91.649033;858.456177;826.779785;420.573273;;;;;;;;;;;;;;;;;;;;;
202;546.379150;731.985474;113.307037;;;;;;;;;;487.187103;655.617859;77.304283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.489044;724.191833;91.556091;858.439880;826.754089;420.512787;;;;;;;;;;;;;;;;;;;;;
203;546.352051;731.927124;113.144371;;;;;;;;;;487.382111;655.562622;76.953033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.477966;724.112244;91.524529;858.376892;826.840454;420.574127;;;;;;;;;;;;;;;;;;;;;
204;546.364563;731.942139;113.057549;;;;;;;;;;487.478333;655.702087;76.705772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.479431;724.110046;91.458626;858.254578;826.894897;420.657227;;;;;;;;;;;;;;;;;;;;;
205;546.497192;731.776672;112.697411;;;;;;;;;;487.572571;655.641602;76.529961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.499634;724.025391;91.409180;858.116943;826.975037;420.676361;;;;;;;;;;;;;;;;;;;;;
206;546.347412;731.873108;112.585739;;;;;;;;;;487.649017;655.724243;76.208313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.436005;724.005554;91.427658;858.030212;826.992126;420.739105;;;;;;;;;;;;;;;;;;;;;
207;546.327209;731.893494;112.456833;;;;;;;;;;487.805389;655.633606;75.882050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.448364;723.915588;91.443214;857.949219;827.014160;420.790405;;;;;;;;;;;;;;;;;;;;;
208;546.374451;731.825073;112.375580;;;;;;;;;;487.875061;655.634888;75.754242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.447174;723.895935;91.519226;857.900818;827.077881;420.781006;;;;;;;;;;;;;;;;;;;;;
209;546.292908;731.881836;112.210335;;;;;;;;;;487.916321;655.516052;75.737915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.406708;723.913818;91.446465;857.781982;827.213013;420.748596;;;;;;;;;;;;;;;;;;;;;
210;546.439819;731.785583;112.081482;;;;;;;;;;487.897858;655.585266;75.597565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.397125;723.907104;91.459709;857.651733;827.229675;420.833740;;;;;;;;;;;;;;;;;;;;;
211;546.395691;731.770752;112.143021;;;;;;;;;;487.900055;655.656433;75.524391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.312897;723.814697;91.393211;857.634399;827.282898;420.905548;;;;;;;;;;;;;;;;;;;;;
212;546.409729;731.675842;112.083359;;;;;;;;;;487.781982;655.494629;75.352135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.313324;723.800720;91.391716;857.645569;827.362183;420.950623;;;;;;;;;;;;;;;;;;;;;
213;546.234070;731.671753;112.065430;;;;;;;;;;487.723022;655.382874;75.281212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.161438;723.887573;91.352165;857.525635;827.418945;421.014771;;;;;;;;;;;;;;;;;;;;;
214;546.188599;731.684753;112.063911;;;;;;;;;;487.673279;655.382385;75.225174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.174438;723.814758;91.373154;857.415283;827.385742;421.020264;;;;;;;;;;;;;;;;;;;;;
215;546.084839;731.694641;111.879990;;;;;;;;;;487.671295;655.403809;75.211243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.486511;827.361450;421.058472;;;;;;;;;;;;;;;;;;;;;
216;545.962830;731.738464;111.787865;;;;;;;;;;487.583923;655.356689;75.268005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.442627;827.372131;421.008118;;;;;;;;;;;;;;;;;;;;;
217;545.848389;731.737976;111.752968;;;;;;;;;;487.597504;655.294250;75.196060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.499084;827.342224;421.040100;;;;;;;;;;;;;;;;;;;;;
218;545.658936;731.781494;111.920174;;;;;;;;;;487.503021;655.207092;75.150848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.364136;827.376038;421.039948;;;;;;;;;;;;;;;;;;;;;
219;545.500854;731.768677;111.782738;;;;;;;;;;487.446472;655.267029;75.154984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.229736;827.343628;421.062103;;;;;;;;;;;;;;;;;;;;;
220;545.363342;731.655090;111.883614;;;;;;;;;;487.339905;654.909912;75.503754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.196045;827.336426;421.037872;;;;;;;;;;;;;;;;;;;;;
221;545.303650;731.641785;111.783310;;;;;;;;;;487.228241;654.846130;75.556557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.818665;827.067078;420.663025;;;;;;;;;;;;;;;;;;;;;
222;545.295776;731.709534;111.667915;;;;;;;;;;487.074310;654.646423;75.753922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;858.164978;826.979309;420.367279;;;;;;;;;;;;;;;;;;;;;
223;545.107727;731.767029;111.666992;;;;;;;;;;487.005646;654.690125;75.676529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;545.099182;731.716003;111.565887;;;;;;;;;;486.928864;654.492249;75.929214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;544.974182;731.721558;111.559441;;;;;;;;;;486.766876;654.348877;76.150360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;544.890015;731.670471;111.557571;;;;;;;;;;486.636871;654.159424;76.475777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;544.650085;731.786072;111.523712;;;;;;;;;;486.525177;654.136902;76.541260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.478455;723.608154;91.522545;735.432861;827.330566;255.729980;;;;;;;;;;;;;;;
228;544.405823;731.820862;111.545876;;;;;;;;;;486.494720;654.054932;76.521606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.072113;723.633484;90.686951;;;;;;;;;;;;;;;;;;
229;544.267334;731.888855;111.446632;;;;;;;;;;486.428253;654.037537;76.432121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.125793;723.660034;90.250420;;;;735.110474;827.296997;255.743973;;;;;;;;;;;;
230;544.137451;731.889771;111.339455;;;;;;;;;;486.161224;654.438171;76.037880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.183685;723.743225;89.958939;;;;;;;;;;;;;;;;;;
231;544.041687;731.919189;111.220917;;;;;;;;;;485.863983;654.817078;75.637459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.067413;723.852112;89.841431;;;;;;;;;;;;;;;;;;
232;543.952026;731.986572;111.068535;;;;;;;;;;485.746307;655.085693;75.175545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.884369;724.053955;89.674927;;;;;;;;;;;;;;;;;;
233;543.935852;732.246277;110.840683;;;;;;;;;;485.679565;655.329773;75.399445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.654572;724.396423;89.487930;;;;;;;;;;;;;;;;;;
234;543.870850;732.557800;110.603348;;;;;;;;;;485.645691;655.443054;75.507637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.562134;724.463196;89.499168;;;;;;;;;;;;;;;;;;
235;543.795532;732.798645;110.327713;;;;;;;;;;485.880615;655.951599;74.654716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.563385;724.433289;89.492760;;;;;;;;;;;;;;;;;;
236;543.798462;732.712097;110.161461;;;;;;;;;;486.128357;655.903320;74.041153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.473694;724.418640;89.484894;;;;;;;;;;;;;;;;;;
237;543.739197;732.710815;110.062195;;;;;;;;;;486.159485;655.949585;73.803864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.446564;724.424072;89.524117;;;;;;;;;;;;;;;;;;
238;543.705811;732.750000;110.049767;;;;;;;;;;486.002716;656.025269;73.803322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.437286;724.441284;89.481934;;;;;;;;;;;;;;;;;;
239;543.598328;732.741699;110.007744;;;;;;;;;;485.948547;656.029480;73.854370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.435944;724.433289;89.498810;;;;;;;;;;;;;;;;;;
240;543.643555;732.567444;109.763771;;;;;;;;;;485.884186;655.957764;73.988731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.430328;724.430054;89.513771;;;;;;;;;;;;;;;;;;
241;543.612366;732.613586;109.970314;;;;;;;;;;485.888062;656.027832;73.898331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.382660;724.443054;89.429581;;;;;;;;;;;;;;;;;;
242;543.669495;732.518188;109.750122;;;;;;;;;;485.803192;656.035400;73.828712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.378571;724.541748;89.447845;;;;;;;;;;;;;;;;;;
243;543.706604;732.391846;109.693123;;;;;;;;;;485.769104;655.907043;73.934486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.374146;724.558716;89.468491;;;;;;;;;;;;;;;;;;
244;543.681091;732.484436;109.950577;;;;;;;;;;485.726257;655.861755;74.007996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.406799;724.543335;89.447495;;;;;;;;;;;;;;;;;;
245;543.689880;732.309509;109.724678;;;;;;;;;;485.749756;655.851501;74.008354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.370392;724.540955;89.410278;;;;;;;;;;;;;;;;;;
246;543.764587;732.264526;109.617355;;;;;;;;;;485.789001;655.893494;74.002289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.393524;724.533325;89.383369;;;;;;;;;;;;;;;;;;
247;543.786987;732.364929;109.846298;;;;;;;;;;485.777069;655.798584;74.137772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.438629;724.534729;89.423042;;;;;;;;;;;;;;;;;;
248;543.820190;732.281311;109.908096;;;;;;;;;;485.763092;655.573730;74.318352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.473450;724.526550;89.412292;;;;;;;;;;;;;;;;;;
249;543.800354;732.263916;109.874672;;;;;;;;;;485.758667;655.618896;74.213913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.484680;724.520569;89.375572;;;;;;;;;;;;;;;;;;
250;543.847778;732.225037;109.797325;;;;;;;;;;485.726135;655.483398;74.407639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.526154;724.529602;89.332390;;;;;;;;;;;;;;;;;;
251;543.848328;732.239685;109.772263;;;;;;;;;;485.820801;655.454102;74.345535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.534851;724.531006;89.288620;;;;;;;;;;;;;;;;;;
252;543.886963;732.164001;109.714043;;;;;;;;;;485.892853;655.471191;74.267723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.540924;724.531372;89.308304;;;;;;;;;;;;;;;;;;
253;544.029053;732.082764;109.736954;;;;;;;;;;485.801056;655.173706;74.670052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.509674;724.523865;89.256607;;;;;;;;;;;;;;;;;;
254;544.043640;731.981079;109.633873;;;;;;;;;;485.743958;655.178162;74.539612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.548737;724.520203;89.263000;;;;;;;;;;;;;;;;;;
255;544.080505;732.010864;109.583977;;;;;;;;;;485.768036;655.063782;74.660599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.520355;724.522522;89.240631;;;;;;;;;;;;;;;;;;
256;544.013367;731.952026;109.554726;;;;;;;;;;485.746918;654.981750;74.755669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.572174;724.612549;89.307976;;;;;;;;;;;;;;;;;;
257;544.016663;731.923523;109.610039;;;;;;;;;;485.749420;654.982178;74.727036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.516174;724.540039;89.259628;;;;;;;734.898987;825.331116;255.283020;;;;;;;;;
258;544.075012;731.922180;109.584106;;;;;;;;;;485.818512;655.009949;74.667526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.532471;724.608826;89.284103;;;;;;;;;;;;;;;;;;
259;544.031677;731.843933;109.608246;;;;;;;;;;485.862701;655.032959;74.611542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.496124;724.627808;89.242332;;;;;;;;;;;;;;;;;;
260;544.012634;731.829163;109.627289;;;;;;;;;;485.841949;654.996521;74.573166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.491943;724.629211;89.247551;;;;;;;;;;;;;;;;;;
261;543.976807;731.840698;109.598862;;;;;;;;;;485.793091;654.972900;74.592079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.468872;724.615356;89.167290;;;;;;;;;;;;;;;;;;
262;543.977966;731.831909;109.565079;;;;;;;;;;485.753632;655.051880;74.598328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.458252;724.632507;89.116669;;;;;;;;;;735.001709;824.959106;255.690689;;;;;;
263;543.975037;731.833191;109.561165;;;;;;;;;;485.717560;655.023743;74.541122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.447754;724.647156;89.154968;;;;;;;;;;734.868103;824.877747;255.784363;;;;;;
264;543.925537;731.820740;109.611595;;;;;;;;;;485.727173;654.959167;74.479530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.431000;724.653259;89.206238;;;;;;;;;;735.235413;824.877319;255.819824;;;;;;
265;543.940979;731.742432;109.597351;;;;;;;;;;485.748718;655.040466;74.484802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.423798;724.728394;89.145958;;;;;;;;;;735.039185;824.854126;255.816208;;;;;;
266;543.971619;731.735229;109.569321;;;;;;;;;;485.750641;655.113098;74.464485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.454590;724.651550;89.118645;;;;;;;;;;734.839905;824.870544;255.939972;;;;;;
267;543.985107;731.647644;109.533806;;;;;;;;;;485.708069;655.008911;74.467163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.463257;724.629944;89.114143;;;;;;;;;;734.810913;824.771973;256.117889;856.174866;826.068970;421.386108;;;
268;543.965881;731.630676;109.540405;;;;;;;;;;485.763885;654.920532;74.406395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.395233;724.735291;89.126732;;;;;;;;;;734.884399;824.651917;256.185944;856.263123;825.932617;421.343842;;;
269;543.862793;731.632324;109.554131;;;;;;;;;;485.814667;654.852295;74.081718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.381378;724.661926;89.098251;;;;;;;;;;734.886902;824.620361;256.238739;856.181213;825.868530;421.371277;;;
