;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
122;883.959473;718.908813;138.887863;;;;1051.330078;837.798889;514.697632;;;;;;;831.493591;642.125610;103.583740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;763.135742;692.412292;116.185524;1039.099854;803.633301;316.267273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;883.594971;718.952698;139.161453;;;;1050.743896;837.924377;514.784302;;;;;;;831.072449;643.215576;103.049385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;763.046143;692.401489;116.324127;1038.931030;803.972229;316.275146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;883.335449;719.025940;139.432510;;;;1050.007324;838.083496;514.993835;;;;;;;831.047058;643.102600;103.348366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.993958;692.316711;116.369514;1038.778198;804.243713;316.386536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;883.346008;719.078003;139.538498;;;;1049.459839;838.214050;514.932312;;;;;;;830.982239;642.294861;103.897049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.830261;692.347778;116.485260;1038.730713;804.470642;316.630920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;883.231506;719.115906;139.609375;;;;1049.243042;838.370483;514.948608;;;;;;;830.967957;641.206116;104.728203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.786194;692.264404;116.615799;1038.495972;804.795044;316.802460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;883.249146;719.114136;139.805267;;;;1049.075195;838.360901;514.826172;;;;;;;831.120422;639.688843;105.913620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.495361;692.358398;116.982910;1038.085449;805.083862;316.638092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;883.136230;719.245667;139.836685;;;;1048.809937;838.387634;514.489563;;;;;;;831.123291;638.847290;106.489326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.969177;692.315918;117.765602;1037.973145;805.267578;316.453217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;883.209045;719.503601;140.074203;;;;1048.411499;838.411804;514.324280;;;;;;;831.036499;638.336975;107.075493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.623291;692.295410;118.329712;1037.961304;805.434143;315.951965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;883.346497;719.608093;140.553986;;;;1047.812988;838.545837;514.114136;;;;;;;831.152222;636.661072;108.638290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.481567;692.444153;118.886406;1038.051636;805.722595;315.521484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;883.291687;719.883484;140.871338;;;;1047.734741;838.452209;513.810913;;;;;;;831.115784;635.504761;109.552559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.351501;692.532959;119.339592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;883.166382;720.196106;141.181168;;;;1047.972534;838.294312;513.486267;;;;;;;830.946350;636.270020;109.622925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.239990;692.615906;119.620682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;882.712402;720.570313;141.732010;;;;1047.637329;838.369568;513.347900;;;;;;;830.842285;636.339966;110.637962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.834351;692.742798;120.061882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;882.650940;720.581055;142.559311;;;;1047.182983;838.400269;513.404480;;;;;;;830.503662;638.029419;110.095871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.716858;692.895264;120.555054;;;;1038.031006;807.532898;315.858643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;882.292725;720.897705;143.236115;;;;1046.400269;838.660583;513.401917;;;;;;;830.208496;640.585266;109.141563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.804932;692.871887;121.300880;;;;1038.060425;808.056702;316.049011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;882.010437;721.228455;143.884933;;;;1045.582031;838.765320;513.524109;;;;;;;829.850342;643.029724;108.557243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.851318;693.037354;122.000694;;;;1037.880859;808.672546;316.407776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;881.955688;721.530151;144.425980;;;;1045.010498;839.017578;513.609070;;;;;;;829.621765;645.091980;108.397591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.762268;693.251587;122.539177;;;;1037.892212;809.114014;316.759796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;881.850830;721.870605;145.016464;;;;1044.633057;839.123108;513.784363;;;;;;;828.633484;647.310303;108.069466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.724670;693.646606;123.214142;;;;1037.825073;809.369507;317.123138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;881.616333;722.091309;145.610855;;;;1044.178223;839.197144;513.643677;;;;;;;827.916382;648.838623;108.243744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.446960;693.907837;123.852921;;;;1038.180420;809.568970;317.183502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;880.832886;722.559875;146.828766;;;;1043.877686;839.352051;513.502502;;;;;;;828.267761;650.069763;108.260155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.042664;694.200806;124.760254;;;;1038.454834;809.839233;317.203918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;880.334595;722.788574;147.605728;;;;1043.620483;839.486633;513.356812;;;;;;;827.803894;651.506775;108.669334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.897583;694.529175;125.712334;;;;1039.042236;809.977905;317.118530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;879.958923;722.583923;148.395660;;;;1043.751221;839.571045;513.129211;;;;;;;826.952454;650.713806;111.088928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.479248;694.850098;126.690155;;;;1039.553101;810.292542;316.970093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;879.830322;722.919556;148.774384;;;;1043.881226;839.649658;512.982361;;;;;;;826.893433;647.716675;114.996498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.882019;695.233093;127.766151;;;;1039.637451;810.695251;317.069214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;879.555237;723.469238;149.525177;;;;1043.581787;839.813416;512.869080;;;;;;;827.263855;644.141113;118.253433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.531799;695.570923;128.715500;;;;1039.660889;811.225586;317.590149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;878.986694;723.913391;150.664764;;;;1042.985107;840.024048;512.975769;;;;;;;827.088440;639.236694;122.053986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.151184;695.858582;129.425415;;;;1039.456177;811.645386;318.018616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;878.022461;724.343201;151.781174;;;;1042.447266;840.296143;513.132751;;;;;;;826.427185;635.448853;125.036201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.569275;696.220093;130.268845;;;;1039.230347;811.997803;318.457306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;876.936584;724.768433;152.930389;;;;1042.112793;840.592712;513.169128;;;;;;;825.422302;634.088562;128.066956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.645203;696.536560;131.506653;;;;1038.902832;812.389221;318.883423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;876.194458;725.012390;153.796371;;;;1041.281128;840.875977;513.425415;;;;;;;824.156250;634.586670;129.433716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.176270;696.666748;133.029770;;;;1038.532349;812.682800;319.240570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;875.837036;724.933716;154.483765;;;;1040.512451;841.180481;513.710571;;;;;;;823.396851;636.234314;129.433807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754.077454;696.961426;134.830887;;;;1038.197876;812.980591;319.465759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;875.240845;725.192200;155.671799;;;;1040.067017;841.483398;513.735779;;;;;;;822.777771;639.434937;128.772003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.404480;697.323303;135.913452;;;;1037.912231;813.299744;319.571808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;874.159485;725.583008;156.513397;;;;1039.674194;841.509827;514.098511;;;;;;;821.480652;641.611694;129.428772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.165710;697.663635;136.628403;;;;1037.557983;813.761902;319.664429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;872.998779;726.057861;157.490753;;;;1039.119629;841.583435;514.262695;;;;;;;820.035950;642.258179;130.596207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.504150;698.070251;137.348602;;;;1036.661499;814.549133;319.788086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;872.319519;726.054810;158.479401;;;;1039.448975;841.304749;513.962952;;;;;;;819.129578;641.433655;132.537445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751.282288;698.277710;138.034790;;;;1035.991333;815.165039;320.268311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;871.125610;725.990662;159.644821;;;;1039.764648;841.093262;513.695618;;;;;;;818.074463;639.906250;134.556320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749.980408;698.511780;139.324448;;;;1036.284668;815.100647;320.583832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;870.227966;725.885864;160.650650;;;;1039.272827;841.215149;513.729187;;;;;;;817.156128;640.078796;135.467728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.768433;698.850769;141.255722;;;;1036.428345;815.272827;320.571960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;868.599670;726.448547;161.569031;;;;1037.411133;841.900757;514.046082;;;;;;;815.619202;640.522034;136.580902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.447144;699.087402;142.617996;;;;1036.063354;815.594177;320.590088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;867.449585;726.559265;163.052780;;;;1035.989624;842.194763;514.471008;;;;;;;814.139160;640.652832;138.561188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.235535;699.303589;143.831207;;;;1035.267090;815.851135;320.869843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;866.177795;726.700256;164.002716;;;;1035.374023;842.231750;514.498230;;;;;;;812.782837;640.178223;139.958328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.632324;699.343750;144.976776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;864.816711;727.001587;164.730133;;;;1034.714722;842.273682;514.266907;;;;;;;811.348267;641.560913;139.686005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743.241821;699.636475;146.283356;;;;;;;1030.920654;816.943848;322.360870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;862.933655;727.560669;165.686523;;;;1034.365112;842.138672;514.234192;;;;;;;809.687561;642.153442;140.696899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.153625;699.955017;147.256943;;;;;;;1031.151611;816.750427;321.890625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;861.513000;727.672241;166.732086;;;;1034.596436;841.605530;514.078796;;;;;;;807.485474;642.499634;142.721878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.131836;699.987427;148.874069;;;;;;;1031.448608;816.897156;321.916992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;859.997375;727.639099;167.766617;;;;1033.550781;841.697510;514.407837;;;;;;;806.172241;641.910034;144.019791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.237366;700.163025;150.279160;;;;;;;1030.554443;817.184998;322.159210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;857.865845;728.074158;168.903488;;;;1032.066650;842.180542;514.612793;;;;;;;804.872681;641.280457;145.253159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.614380;700.309082;151.494156;;;;;;;1028.678711;817.869385;322.189362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;856.231445;728.234741;169.951691;;;;1030.621216;842.467224;514.593323;;;;;;;802.743896;640.676697;146.005936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.435608;700.398560;152.802094;;;;;;;1026.976685;818.369080;322.673279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;854.535400;728.237854;170.852356;;;;1029.901489;842.250122;514.613770;;;;;;;800.657349;640.931763;147.344681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.351746;700.744995;154.167923;;;;;;;1026.597656;818.106323;323.027252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;852.437500;728.541626;171.930573;;;;1029.419922;842.003235;514.323120;;;;;;;798.691101;641.095032;148.471405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.819580;700.932678;155.384323;;;;;;;1025.537964;818.259644;322.953796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;849.942261;728.752869;173.066437;;;;1028.656128;841.885010;514.353149;;;;;;;796.519836;641.515747;149.449097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.658081;701.038025;156.172684;;;;;;;1023.732544;819.037354;322.396301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;848.036377;728.830933;173.670181;;;;1027.581055;842.104675;514.598999;;;;;;;794.315918;641.753845;150.393555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.798218;701.344482;157.026306;;;;;;;1023.004761;818.812012;323.207764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;845.989502;729.113831;174.654343;;;;1026.284180;842.146423;514.623840;;;;;;;791.871155;642.185425;151.472321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.386414;701.531738;158.249069;;;;;;;1021.456970;818.900085;323.438293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;843.988647;729.355347;175.425385;;;;1025.184082;842.118286;514.491272;;;;;;;789.703979;642.587646;151.968063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.394714;701.711243;159.955460;;;;;;;1019.240234;819.304749;323.385529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;841.460693;729.075439;176.553040;;;;1024.438843;841.988525;514.109802;;;;;;;787.297180;642.878601;153.017395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;719.260376;701.974365;161.386307;;;;;;;1017.268372;819.722717;323.492920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;839.219910;729.407593;177.128815;;;;1023.661560;841.927307;514.019348;;;;;;;785.079590;643.132446;154.759216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.188721;702.206360;162.940567;;;;;;;1016.268005;819.423645;323.908905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;837.425049;729.633179;178.003830;;;;1021.879150;842.286926;514.281738;;;;;;;782.402588;643.083435;155.987732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;714.518799;702.363098;163.814835;;;;;;;1014.375549;819.771790;324.105621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;834.439270;730.173950;179.051590;;;;1020.432739;842.450195;514.358948;;;;;;;779.973511;642.891968;156.570480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712.350769;702.808472;165.055435;;;;;;;1012.476196;820.136047;323.861633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;832.109070;730.110535;179.889420;;;;1019.108154;842.276123;514.376221;;;;;;;777.183533;643.064819;157.464966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;709.441467;703.026367;166.207031;;;;;;;1010.783325;819.770203;324.099518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;829.137268;730.363220;180.897736;;;;1019.172241;841.618896;513.932861;;;;;;;774.341736;643.729736;158.732529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;707.040833;703.408020;167.255646;;;;;;;1009.032471;819.994934;324.358734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;827.112061;730.291931;181.573502;;;;1017.208923;842.068176;514.258911;;;;;;;771.424255;645.069092;158.660446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;704.124817;703.661377;168.289856;;;;;;;1006.765076;820.174194;324.764771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;823.921082;730.583862;182.647690;;;;1015.445862;842.263611;514.428894;;;;;;;768.557129;646.270203;159.499008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;701.445923;704.024109;168.993713;;;;;;;1004.656189;819.946655;324.925995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;821.227478;730.931213;183.508957;;;;1014.011292;842.069702;514.572876;;;;;;;765.408264;646.327332;160.982269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.527954;704.304199;170.227173;;;;;;;1002.717834;820.334045;325.153595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;817.791443;731.300537;184.189682;;;;1013.829346;841.463318;514.052856;;;;;;;762.880493;645.630493;162.054306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;695.849426;704.569824;171.119919;;;;;;;1000.815002;820.118103;324.968292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;815.301086;731.207153;184.950394;;;;1012.199097;841.603088;513.737244;;;;;;;759.468750;644.872803;162.932602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;692.850586;704.879272;172.070831;;;;;;;998.549194;820.490295;324.899353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;812.291809;731.559692;185.432449;;;;1010.649902;841.785706;514.250793;;;;;;;756.474121;644.941223;163.796417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;689.820923;705.226807;173.363403;;;;;;;996.908752;820.201050;325.260040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;809.182983;731.806763;186.509445;;;;1008.887512;841.696167;514.397034;;;;;;;753.399841;645.085205;165.635468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;686.774109;705.626892;173.967438;;;;;;;994.153259;820.310974;324.901825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;805.918457;732.109314;187.012192;;;;1008.167542;841.236267;514.101379;;;;;;;750.462646;645.405029;166.785645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;683.356079;705.904053;175.012573;;;;;;;992.192993;820.328186;325.247620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;803.247559;732.106750;187.445847;;;;1006.119019;841.601929;514.078430;;;;;;;747.494019;645.362610;167.340607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;680.683777;706.370789;176.069046;;;;;;;989.424927;820.373047;325.108795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;800.363098;732.282166;188.250198;;;;1003.915405;841.764465;514.661621;;;;;;;744.062927;645.446411;168.264648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.415283;706.749512;176.943237;;;;;;;986.896179;820.653564;325.622711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;796.658752;732.769165;189.050140;;;;1003.285339;841.322388;514.612915;;;;;;;740.759216;645.901794;168.904602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673.800049;706.983093;177.860611;;;;;;;984.387634;820.267273;325.609467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;793.346619;732.593933;189.956009;;;;1001.974182;841.018799;514.392456;;;;;;;737.063965;646.296082;169.309250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;670.758545;707.365845;178.736588;;;;;;;981.652039;820.659973;325.643799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;790.681152;732.863953;190.360153;;;;999.396118;841.324768;514.153259;;;;;;;733.766052;646.527100;170.554688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;667.470825;707.639282;179.665665;;;;;;;979.414734;820.200378;326.021667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;786.929321;733.229919;190.562515;;;;998.289795;841.087219;514.697876;;;;;;;730.580994;646.670837;171.319855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;664.320496;708.020935;180.422394;;;;;;;976.190247;820.394531;325.689789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;783.859558;733.582458;191.378571;;;;997.269653;840.776245;514.210876;;;;;;;727.016052;647.006226;171.978989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660.569458;708.494202;181.491989;;;;;;;974.052734;820.032898;326.097412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;780.702087;733.655518;191.800446;;;;995.100708;840.715027;513.924744;;;;;;;723.779175;647.438843;171.893112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;657.137329;708.694458;182.388458;;;;;;;970.913513;820.083130;325.953247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
