;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
190;640.233704;725.112793;168.127670;;;;570.574097;649.458008;155.382019;979.518005;831.555969;396.901886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;514.109619;721.172241;165.951065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;637.060242;725.003418;167.910339;;;;567.385071;649.296326;155.208847;976.926270;830.734009;396.682953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;634.276001;724.914307;167.875900;;;;564.351074;649.268005;154.848343;974.442871;829.998230;396.806213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;630.655640;724.925476;167.486404;;;;560.983704;649.353943;154.272507;972.858704;828.987671;396.606506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;505.228973;721.054443;164.249512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;628.295837;724.852844;167.324066;;;;558.371338;649.173218;153.863937;970.779541;828.263611;396.270111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;502.513947;720.733521;162.869339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;625.025635;724.798645;167.333054;;;;555.169189;649.073303;153.727051;968.537109;827.206665;396.396484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;621.872375;724.475952;166.711304;;;;552.383606;649.041565;153.348114;966.314331;826.520996;395.966553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496.440826;720.433594;163.406754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;619.488403;724.510620;166.627029;;;;549.658508;648.763123;152.519577;964.546082;825.781189;395.960083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;616.580444;724.164856;166.179810;;;;546.992554;648.807251;151.918793;962.205322;824.964355;395.799225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490.750458;720.264465;162.227219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;613.864197;724.239746;165.588974;;;;544.530090;648.593018;151.310822;960.218262;823.967224;395.413696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;611.380066;723.678833;165.473892;;;;542.067566;648.222839;150.569412;958.415710;823.127686;395.660309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.096222;719.604797;162.081848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;609.065002;723.267700;165.160080;;;;540.164185;648.029480;148.795929;956.618835;822.441833;395.296051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;605.868774;723.129272;164.720123;;;;537.267700;647.749023;148.797440;955.013733;821.835144;394.716644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.622986;718.989868;160.360886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;604.221985;722.981750;164.118271;;;;534.961853;647.460999;148.221542;953.000793;820.982544;394.303284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;601.158569;722.770630;163.469513;;;;532.441345;647.179199;147.634308;950.835999;820.224792;394.043274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;475.903870;718.370239;159.249084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;599.484009;722.405945;163.372787;;;;530.271790;647.033020;147.010132;949.686829;819.549255;393.905823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;597.297302;722.016846;162.563538;;;;528.457947;647.219910;146.193359;948.203430;818.914978;393.446167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;471.660156;717.878662;157.978073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;595.211365;721.807922;162.279587;;;;525.924622;646.723450;145.433350;945.928040;818.420227;393.100891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;592.892151;721.636292;162.180115;;;;524.329041;646.387085;144.869766;943.860352;817.574158;393.103638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468.021515;717.629822;155.910706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;591.007751;721.292725;161.546295;;;;521.920837;645.987732;144.079681;942.793335;816.704163;392.746948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;464.846100;717.430237;156.693268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;589.530945;720.927734;160.801468;;;;520.130920;645.903870;143.039932;941.538086;816.166443;392.083435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;587.399414;720.635864;159.816086;;;;518.370544;645.663269;142.448334;939.842041;815.554199;391.980164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;461.654327;716.846802;154.901138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;585.815674;720.321655;159.396362;;;;516.276428;645.436462;141.913162;938.146057;814.792053;391.609406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;459.915527;716.705444;153.498154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;584.045166;719.836548;159.161346;;;;514.638794;645.061096;141.528473;936.430115;814.089355;391.066437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;582.156799;719.429993;158.188736;;;;513.324646;645.128296;140.149460;935.272766;813.534790;390.676788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;457.008179;716.300476;152.319077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;580.487793;719.227417;157.375473;;;;511.501068;645.071777;139.599564;934.037354;813.065613;390.099854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454.791809;716.185730;152.302017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;578.889771;719.097351;157.104462;;;;509.786591;644.462830;139.357422;932.320374;812.620789;389.628662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;577.648987;718.879883;156.737167;;;;508.164398;644.147644;139.007065;931.221558;811.904114;389.399963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452.461700;715.960449;149.918121;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;576.155945;718.663452;155.716904;;;;506.990234;644.275574;137.933853;929.833801;811.313782;389.010315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450.691925;715.819275;150.655304;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;574.985474;718.375793;155.292847;;;;505.833374;643.982422;136.968918;928.321228;810.807495;388.582733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;573.564575;718.026245;154.690704;;;;504.095917;643.481201;136.727554;927.135437;810.459290;388.402008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;572.261047;718.108459;154.206482;;;;502.453857;643.297668;136.821930;926.273193;809.866211;387.889343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;447.105621;715.037231;148.616592;;;;;;;;;;;;;;;;;;;;;;;;
222;571.112244;717.878540;153.716553;;;;501.249634;643.185486;136.556030;924.874084;809.530273;386.943207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445.372040;715.002380;148.571259;;;;;;;;;;;;;;;;;;;;;;;;
223;569.639221;717.248108;153.357269;;;;500.215698;643.018738;135.756241;923.626282;809.002930;386.424255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;568.319275;716.836182;153.059448;;;;498.927063;642.898560;135.316284;922.450134;808.468384;386.092285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;567.366638;716.664246;152.288544;;;;497.731689;642.756958;134.563324;921.379333;808.045715;385.641113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.479370;714.669922;146.060516;;;;;;;;;;;;;;;;;;;;;
226;566.268250;716.508362;151.622116;;;;496.553070;642.592957;134.105255;920.437134;807.629150;385.374725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.934814;714.550842;146.381561;;;;;;;;;;;;;;;;;;;;;
227;564.954895;716.520996;151.366577;;;;495.593658;642.489502;133.578232;919.760559;806.998718;385.065430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.464203;714.604614;146.113571;;;;;;;;;;;;;;;;;;;;;
228;564.149475;716.346497;150.836426;;;;494.706787;642.428650;133.053177;918.731323;806.659241;384.662262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;563.122864;716.180054;150.033340;;;;493.567688;642.172668;132.552002;917.526428;806.457886;384.150665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;562.377808;716.087891;149.134171;;;;492.407471;641.823181;131.748856;916.447937;806.159424;383.740936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.395081;714.401062;142.909241;;;;;;;;;;;;;;;;;;
231;561.827820;715.810913;148.670456;;;;491.283966;641.733826;131.337234;915.476563;805.859985;383.326843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.062439;714.302063;143.042374;;;;;;;;;;;;;;;;;;
232;560.527466;715.650146;148.551010;;;;490.389160;641.766968;130.713364;914.533936;805.390320;383.087402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.896515;714.209106;142.978867;;;;;;;;;;;;;;;;;;
233;559.355225;715.692505;148.017578;;;;489.690674;641.596619;130.374649;913.631470;805.111145;382.630371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;558.728638;715.494263;147.395203;;;;488.969879;641.412598;129.840515;912.985168;804.693848;381.826843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;557.786926;715.389404;146.504639;;;;487.905975;641.220215;129.131668;912.656433;804.258240;381.564667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;556.915588;715.370239;145.738571;;;;486.953247;641.090881;128.633209;911.691528;803.968506;381.396606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.126526;713.374023;139.259048;;;;;;;;;;;;;;;
237;556.155823;715.278748;145.200058;;;;486.173187;640.995483;127.936356;910.476074;803.745972;381.225586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.974426;713.199402;139.171188;;;;;;;;;;;;;;;
238;555.834412;714.982971;144.736877;;;;485.650909;640.786926;127.000092;909.332642;803.609802;380.644165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.085907;712.918030;138.983704;;;;;;;;;;;;;;;
239;554.899536;714.725952;144.244644;;;;485.063721;640.652222;126.300285;908.863770;803.375305;380.329773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.409973;712.694580;138.640869;;;;;;;;;;;;;;;
240;554.110291;714.545593;143.684341;;;;484.518219;640.492249;125.547028;908.292542;803.235657;380.296204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;553.563965;714.518433;142.959061;;;;484.340088;640.338806;124.013504;907.538208;802.943176;380.111389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;552.794800;714.437195;141.857697;;;;484.033386;640.146057;123.359337;906.832520;802.426331;379.646179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;552.081543;714.361145;141.079422;;;;483.381226;639.724670;122.874603;906.102783;802.220215;379.285065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;551.561707;714.175476;140.771042;;;;482.772552;639.336609;122.176468;905.505615;802.068054;379.009460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;551.168335;713.960449;140.396103;;;;482.425964;639.095703;120.931824;905.171143;801.782104;378.878326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;550.502563;713.778259;139.792206;;;;481.958252;638.919800;119.764259;904.604187;801.705322;378.513458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.434906;710.225098;132.744904;;;;;;;;;;;;
247;549.671875;713.530273;139.038742;;;;481.485870;638.785889;119.026947;903.599915;801.643250;378.128906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425.154022;710.034790;132.017258;;;;;;;;;;;;
248;548.894165;713.584900;138.229904;;;;480.852386;638.625610;118.256042;902.777222;801.467773;377.870087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.790497;709.780640;131.101685;;;;;;;;;;;;
249;548.387268;713.558105;137.862061;;;;480.562714;638.375549;117.146576;901.988342;801.244690;377.620270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.419800;709.601440;130.195297;;;;;;;;;;;;
250;548.292786;713.242615;137.240021;;;;479.950714;638.417114;116.236214;901.041687;801.164978;377.415070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.922852;709.527466;128.927689;;;;;;;;;;;;
251;547.812317;713.064514;136.185898;;;;479.536926;638.456848;115.097305;900.525024;800.679016;377.144104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.322327;709.381042;128.388687;;;;;;;;;;;;
252;547.257629;712.950012;135.521408;;;;479.205994;638.500244;114.021004;900.268982;800.377991;376.927643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.348663;709.347839;128.062332;789.326599;809.761536;204.863678;;;;;;;;;
253;546.893555;712.941528;134.686737;;;;478.997833;638.405518;112.753433;899.906189;800.122742;376.595612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.609344;709.331543;127.803169;788.273438;809.779785;204.802673;;;;;;;;;
254;546.595581;713.158569;133.788223;;;;478.808502;638.560547;111.261887;899.369629;799.853394;376.105347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;546.280640;713.233032;133.005157;;;;478.686768;638.943237;109.983109;898.829468;799.596008;375.904907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;545.835327;713.296692;132.231720;;;;478.266815;639.195557;109.318748;898.230469;799.337097;375.727753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;545.522278;713.378235;131.521927;;;;477.795441;639.218140;108.758293;897.623901;799.260132;375.571716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;545.207825;713.532898;130.682693;;;;477.125397;639.157776;107.854942;897.131836;799.081970;375.353455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;544.384705;713.658203;129.457870;;;;476.652954;639.452942;106.813614;896.473816;799.107422;375.000305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;544.269958;713.797119;128.641006;;;;476.570740;639.606567;105.945450;896.040710;799.067383;374.614410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.639923;710.639099;119.496895;;;;;;
261;543.926880;714.050049;128.004028;;;;476.357208;639.831421;104.990532;895.430481;799.127380;374.190735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.257050;710.924011;119.079773;;;;;;
