Grasp27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:31:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;
49;783.869202;487.148682;31.107403;1097.288574;657.799622;390.753662;859.681458;457.854675;44.670391;901.326355;543.204346;77.103012;1046.095215;683.665710;241.953796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;784.067322;486.822876;31.240351;1097.426270;658.642700;390.771301;859.669556;456.978455;48.470684;900.810486;543.226318;78.974876;1047.404785;684.898010;241.674210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;784.576538;486.144958;32.688839;1097.789063;659.533691;390.722687;859.523560;456.468597;51.625118;900.506836;543.427673;81.615250;1048.260376;686.460022;241.540726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;784.866089;485.509583;34.724751;1098.853027;660.510071;390.418640;859.333130;456.136383;55.413025;900.062500;543.502136;83.700081;1049.349731;687.732910;241.855072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;784.856079;484.754333;37.488007;1099.989868;661.213989;389.867157;859.130005;455.831543;58.903614;899.500000;543.910645;86.622284;1049.924683;688.954895;241.950348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;784.699768;484.313843;40.705845;1100.606689;662.104675;389.506836;858.884827;455.662781;62.269836;898.921875;543.986206;89.246277;1049.982300;690.590881;242.232361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;783.972717;484.347778;45.529747;1101.062256;663.494995;389.243591;858.837341;455.491669;65.948059;898.273315;544.403931;92.326805;1050.828491;691.921326;242.188431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;782.903198;484.396698;50.264122;1101.921753;664.411682;388.745636;858.422180;455.313202;69.671753;898.006897;544.612610;94.296654;1052.285522;692.775146;242.185959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;782.233826;484.329346;56.313351;1102.731323;665.115967;388.231506;858.282532;455.356323;73.114319;898.282349;544.746826;97.100166;1054.568726;693.504944;242.306168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;781.429871;484.584229;61.634953;1102.995239;666.289612;387.859100;857.961914;455.324829;76.853561;898.132324;545.099792;99.651291;1056.419312;694.564392;242.196625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;780.460571;485.271118;67.194008;1103.650269;667.193665;387.640076;857.750488;455.311127;80.545883;898.533997;545.213501;102.356255;1057.894653;695.463806;242.086349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;779.577942;485.855652;72.574211;1105.175781;667.923157;387.369781;857.613342;455.317627;83.644020;898.619446;545.717224;105.214401;1058.890503;696.498657;242.140381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;779.191589;486.574005;77.718262;1106.355591;668.701782;387.211121;857.506104;455.256683;86.958168;899.117432;545.728394;107.633171;1059.619141;698.185059;242.075912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;779.217529;487.303711;82.767166;1106.932861;669.201538;387.202942;857.793091;455.359467;90.578392;899.485107;546.213196;110.162148;1060.336914;699.543762;242.394211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;779.279236;487.782745;88.182487;1107.398438;669.775757;387.340027;857.946594;455.243958;93.675400;899.963074;546.471008;113.189255;1061.254272;700.582825;242.555191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;779.242065;488.091705;94.008041;1107.988159;670.807678;387.137604;858.182617;455.364441;97.282623;900.675110;546.680359;116.488243;1063.138062;701.519897;242.496918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;779.225281;488.384003;99.500862;1108.909058;671.929688;386.730377;858.371277;455.563934;101.245941;900.920227;547.134460;119.623451;1065.119751;702.415344;242.634445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;779.471069;488.721405;104.776268;1110.394287;672.108765;386.369110;858.339172;455.800171;104.834648;901.268677;547.469604;122.805618;1066.807007;703.053101;242.249329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;779.697937;489.479370;110.440628;1110.924438;673.227112;386.348663;858.167664;456.443176;108.883011;901.772949;547.966431;125.995094;1069.434082;703.685730;242.050278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;779.645630;490.742340;116.362968;1111.434937;673.339844;386.189240;857.807800;457.362396;113.295044;901.996155;548.583374;129.678192;1069.567383;705.406372;242.306503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;779.569214;492.130676;122.358086;1112.480713;673.653687;385.475708;857.140076;458.358276;117.180199;902.303711;549.435486;132.715317;1070.466064;706.774048;242.820023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;779.399109;493.520508;128.325089;1113.597168;674.434631;384.927490;856.694824;459.177582;121.304352;902.631042;550.394653;136.348434;1072.455688;707.398804;243.367188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;779.100342;495.484070;134.484695;1114.353760;674.953064;384.556732;855.759216;460.344849;125.831459;902.811951;551.383118;139.398529;1074.682251;707.902405;243.495026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;779.167847;497.271332;140.360397;1114.057861;676.507690;384.717285;854.908386;461.485168;130.262283;903.446777;552.092529;143.022919;1076.615967;708.755981;243.369995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;779.019836;499.644501;146.618988;1113.970459;677.269348;384.731445;854.348694;462.804230;134.657211;903.788818;553.375549;146.969070;1078.045654;709.527283;243.919479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;778.786194;501.992035;152.655716;1114.464722;677.997375;384.770569;853.406128;464.192810;138.812744;904.091248;554.667236;149.901184;1079.178467;710.638916;244.323593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;778.933777;504.349518;158.455582;1115.748657;678.225952;384.714203;852.564697;465.813751;142.982788;904.284180;555.605408;153.713943;1080.446167;711.593506;244.674744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;778.767029;507.190125;164.230530;1116.741821;678.296326;384.508331;851.949097;467.504181;147.384094;903.808533;556.945740;156.932968;1082.267700;712.081909;245.540314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;778.537292;510.087524;170.304092;1117.695190;678.484924;384.150208;850.701050;469.322876;152.139938;904.514832;558.230896;160.256256;1084.744629;712.592041;245.226013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;778.255737;513.249023;175.468384;1118.553955;679.418152;384.603424;849.533569;471.480316;156.267197;904.873169;559.808960;163.289230;1085.627319;713.650452;245.381866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;777.882568;516.431641;180.657181;1119.450928;680.632080;384.932770;848.308594;473.676941;159.963501;905.162964;561.475281;166.127609;1086.762573;714.427002;246.104218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;777.683838;519.874329;186.527161;1120.519409;681.157776;384.659302;846.995850;475.974915;163.439117;905.111755;563.059143;169.010544;1088.441895;715.022949;246.681808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;777.868835;523.239685;191.489532;1120.594849;681.849915;384.423126;845.839478;478.734192;167.207184;905.323975;565.196594;172.032013;1090.486206;715.164490;246.970108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;777.854553;527.069031;196.052261;1120.597290;682.482117;384.399261;844.344666;481.280792;170.985168;905.188477;566.521790;175.235779;1092.200684;715.949036;246.784027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;777.457031;530.752808;200.933777;1121.143555;682.858459;384.453888;842.425781;484.062805;174.531647;905.093994;568.563904;178.221970;1093.776245;716.520996;247.238052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;776.921509;534.929077;205.138092;1121.916260;683.058044;384.575867;840.813049;487.290741;177.882034;905.027588;570.011536;180.641754;1094.823120;716.943176;247.798248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;776.384460;539.667236;209.583771;1123.554199;683.699951;384.230164;839.213745;490.072662;180.816513;904.921936;572.295898;183.294724;1096.087036;717.488831;248.256012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;775.844116;544.104309;213.779480;1124.829102;684.218506;384.474030;837.245544;493.147461;183.893509;904.175171;574.351746;185.487427;1098.219238;717.968201;248.494629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;775.653687;548.462341;217.599091;1125.341064;684.579224;384.766327;835.626221;496.619843;186.044235;903.434814;576.772705;187.802139;1099.403687;718.633179;248.728104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;775.088989;552.788452;220.941559;1126.355591;684.996704;384.536163;834.117676;499.994354;188.301514;904.068237;578.540955;189.835129;1099.900269;719.545288;249.105484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;774.358887;557.102295;224.174545;1127.212402;685.100281;384.466217;832.535706;503.121490;190.765762;;;;1101.229248;720.198364;249.466003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;773.923828;561.602234;226.480408;1127.845825;685.384460;384.394196;830.616211;506.446564;193.074005;;;;1103.232178;719.893433;249.983353;902.509521;583.525391;193.630051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;773.298401;566.005676;228.649109;1128.421021;685.692139;384.337677;829.136353;509.728882;195.244675;;;;1105.226807;719.790100;249.716888;902.949219;585.528015;195.591064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;772.390076;570.804871;230.807510;1128.850464;686.175415;384.073944;828.045044;513.104187;196.811905;;;;1105.814087;720.850525;249.552017;902.152649;588.282593;196.869583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;771.532593;575.494568;232.711273;1129.546631;686.365784;383.891937;826.550415;516.699768;198.019409;;;;1106.727539;721.631775;250.458557;901.624878;591.144287;198.753647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;770.877441;579.918274;233.954132;1130.302490;686.707703;384.064789;824.861450;520.362305;199.532150;;;;1107.563477;722.095093;250.962082;901.603577;593.068176;199.737183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;769.718628;584.675781;235.172668;1130.820313;687.013611;384.223450;823.330078;523.873291;199.932159;;;;1109.774292;722.402222;250.487427;900.596680;596.118286;200.506149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;769.125793;589.499756;235.799744;1131.547607;687.288513;384.464417;821.888672;527.790283;200.684296;;;;1111.657471;722.469666;250.437317;900.439209;598.410706;201.678207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;767.940369;594.166382;235.549011;1132.171997;687.611389;384.539825;820.321167;531.660339;201.216278;;;;1112.789795;722.793579;250.822006;899.889221;600.670166;202.486298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;766.763245;599.038940;236.114014;1132.550171;687.796204;384.374023;818.729797;535.043274;200.985519;;;;1113.056274;723.267212;251.233826;898.676514;603.778625;202.971802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;765.905884;603.768982;235.895889;1133.323853;687.829956;384.526917;817.307922;538.636353;200.651581;;;;1113.289429;723.689880;251.619354;898.355896;606.114563;203.660095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;764.722229;608.338623;235.130600;1133.843506;687.951111;384.702667;815.629517;541.958679;200.644073;;;;1114.162354;724.227417;251.775681;896.960266;608.834656;203.848282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;763.544678;612.829712;234.159607;1134.077759;688.143860;384.530853;813.961731;545.382263;199.889847;;;;1115.185547;724.846863;251.860474;896.623718;611.439453;203.874451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;762.594788;617.200500;233.350876;1134.684692;688.341553;384.000092;813.051514;549.046082;198.466537;;;;1115.906738;725.300720;251.960617;896.650696;613.924805;203.305161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;761.688843;621.830444;231.872681;1135.058105;688.571289;384.022888;811.647095;553.043579;196.353180;;;;1116.361572;725.894531;252.145996;896.172974;616.415039;203.293655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;760.842651;626.185120;229.879944;1135.506348;688.838379;384.268280;811.272156;556.017700;195.171906;;;;1117.045532;726.421021;252.623276;895.714600;619.078430;203.179382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;759.921570;630.517151;228.220520;1135.841431;689.047791;384.422821;810.418701;559.092590;193.996780;;;;1118.297729;726.740723;252.607071;894.403381;622.078796;202.793701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
