Grasp44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:28:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
89;915.088928;763.268982;128.861008;777.825134;753.085999;139.932907;1200.259888;855.756348;398.814789;1127.589600;884.701660;236.541763;882.176086;676.691223;143.319214;;;;;;;;;;;;;;;;;;;;;;;;
90;914.389160;761.235413;129.602875;777.709106;751.504456;140.971481;1199.658813;855.585266;398.270050;1127.113647;883.811890;236.078766;881.788696;674.927368;144.847168;;;;;;;;;;;;;;;;;;;;;;;;
91;913.674194;759.494629;130.540176;777.394836;749.888916;141.734634;1198.995117;855.328064;398.006287;1126.441162;882.917480;235.386200;880.107361;674.106934;145.721802;;;;;;;;;;;;;;;;;;;;;;;;
92;913.410828;758.017151;131.109299;776.598572;747.856995;142.570099;1198.553345;855.102417;397.542053;1125.790039;882.199341;234.817825;880.271606;671.877258;145.992706;;;;;;;;;;;;;;;;;;;;;;;;
93;913.476563;756.268860;132.086990;776.263245;746.436951;143.076141;1198.027466;854.819458;397.194061;1125.155884;881.211548;234.406326;880.074463;669.737610;147.508072;;;;;;;;;;;;;;;;;;;;;;;;
94;912.861328;754.187195;132.581009;775.877014;744.484070;144.299576;1197.613159;854.467529;396.834473;1124.908203;880.232666;234.044098;879.719849;667.663818;148.101456;;;;;;;;;;;;;;;;;;;;;;;;
95;912.751404;752.084534;133.027344;775.123657;742.835693;145.336365;1197.252930;854.304565;396.467194;1124.222900;879.432922;233.294540;878.673950;665.780579;148.854965;;;;;;;;;;;;;;;;;;;;;;;;
96;912.338074;750.399231;133.729889;773.992554;741.494385;145.785019;1196.490723;854.105103;395.746979;1123.297974;878.526978;232.752869;878.033813;663.766235;149.652161;;;;;;;;;;;;;;;;;;;;;;;;
97;910.960876;748.697693;134.293533;773.733459;740.008484;145.949265;1196.008545;853.698547;395.343658;1122.201660;877.652832;231.997253;877.746765;661.893311;150.078323;;;;;;;;;;;;;;;;;;;;;;;;
98;909.884277;747.382935;134.621445;772.920105;738.623047;146.685211;1195.452881;853.288635;394.957001;1121.557495;876.585815;231.790970;877.329285;660.062317;150.096024;;;;;;;;;;;;;;;;;;;;;;;;
99;909.384338;745.918762;134.476608;772.068481;736.516541;147.488403;1194.744629;853.008850;394.369995;1120.925049;875.670105;231.442047;876.320251;658.208008;150.924408;;;;;;;;;;;;;;;;;;;;;;;;
100;908.165955;744.393066;135.002106;771.488892;734.765320;147.809921;1193.914063;852.725098;393.907654;1120.246582;874.491272;230.913223;875.368652;656.123596;151.633942;;;;;;;;;;;;;;;;;;;;;;;;
101;907.198242;742.217102;135.412064;771.160583;733.075378;147.486755;1193.552124;852.490967;393.743591;1119.369873;873.126831;230.090195;874.293945;654.357544;151.860550;;;;;;;;;;;;;;;;;;;;;;;;
102;906.020630;740.796631;135.703583;770.133972;731.475220;147.199524;1192.949585;852.219177;393.345490;1118.555786;872.432068;229.419189;873.276794;652.849060;151.832031;;;;;;;;;;;;;;;;;;;;;;;;
103;905.728271;739.098999;135.859970;769.306946;729.669373;147.141068;1192.011719;851.855469;392.881897;1117.834473;871.441162;229.032364;873.125366;651.257935;151.853989;;;;;;;;;;;;;;;;;;;;;;;;
104;904.864441;737.476746;135.773315;768.762390;727.888367;147.226807;1191.226807;851.532532;392.738525;;;;872.767090;649.664612;151.943359;;;;;;;;;;;;;;;;;;;;;;;;
