;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
61;1146.365356;774.609192;469.340118;824.310181;605.524658;106.176704;;;;;;;;;;893.909851;687.262024;121.533379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;1145.025635;775.058655;468.875549;822.297241;606.496460;104.381012;;;;;;;;;;892.514587;686.992676;121.494522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;1143.948853;775.471436;468.577759;820.435791;607.755005;102.921562;;;;;;;;;;891.312988;686.995972;121.271111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;1143.055420;775.812195;468.316559;819.176147;608.063049;102.219131;;;;;;;;;;890.782593;686.649963;119.871597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;1141.920166;776.116516;467.537354;818.436279;607.931091;102.290314;;;;;;;;;;890.349915;686.428345;118.998894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;1140.889771;776.452820;466.676910;817.401489;607.944580;102.157227;;;;;;;;;;889.179138;686.613342;119.458862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;1139.816895;776.818604;466.352875;816.073486;608.115601;101.817024;;;;;;;;;;887.657959;686.580383;119.995110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;1138.745728;777.100830;466.174072;814.938049;607.959290;101.006622;;;;;;;;;;886.129272;686.371765;120.218895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.603577;688.922485;108.015434;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;1137.562378;777.337402;465.736176;813.628113;607.859192;100.387497;;;;;;;;;;885.487366;686.190186;119.853584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.798157;686.189636;107.928619;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;1136.337402;777.572693;465.293732;812.590698;608.207947;100.374405;;;;;;;;;;884.770081;686.111755;119.861145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1085.139526;787.659058;247.768173;;;;;;;;;;;;;;;;;;;;;;;;
71;1135.111572;777.914185;465.136902;811.412109;608.482239;100.588516;;;;;;;;;;883.246155;686.158875;120.880196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1084.528564;787.775513;247.447052;755.412659;681.233032;107.724686;;;;;;;;;;;;;;;;;;;;;
72;1134.276855;778.298279;464.684479;810.178589;608.597839;100.840225;;;;;;;;;;881.413330;686.247986;121.827065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1083.729980;787.999451;246.683289;754.528198;679.492859;107.785622;;;;;;;;;;;;;;;;;;;;;
73;1133.283936;778.761658;463.876190;809.023560;608.657288;100.854973;;;;;;;;;;880.365417;685.998352;121.766098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1082.895264;788.156860;246.194885;754.209961;678.617737;107.631195;;;;;;;;;;;;;;;;;;;;;
74;1132.520264;779.236389;463.277679;807.700806;608.957397;101.098503;;;;;;;;;;879.580383;685.963928;122.167336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1082.237305;788.372009;245.779343;753.636475;678.229492;107.256569;;;;;;;;;;;;;;;;;;;;;
75;1131.564453;779.666565;463.448822;806.327881;609.261902;101.574173;;;;;;;;;;877.914063;686.088684;123.448746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1081.721924;788.503662;245.534119;752.472900;677.956909;107.034485;;;;;;;;;;;;;;;;;;;;;
76;1130.391235;780.180542;463.280151;804.971497;609.489563;102.087921;;;;;;;;;;876.283813;686.197510;124.333130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080.917725;788.705017;245.569778;750.896240;677.527649;106.992676;;;;;;;;;;;;;;;;;;;;;
77;1129.158813;780.490051;462.819214;803.529358;609.906250;102.581894;;;;;;;;;;874.701721;686.271179;124.941963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749.667053;677.611084;107.412659;;;;;;;;;;;;;;;;;;;;;
78;1128.058716;780.770813;462.504303;802.108582;610.286743;102.593849;;;;;;;;;;873.040710;686.451172;125.597710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.546448;677.656860;107.414909;;;;;;;;;;;;;;;;;;;;;
79;1127.444092;781.109985;462.337128;800.740723;610.710144;103.280235;;;;;;;;;;871.309265;686.433289;126.683472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.255371;677.637817;106.954964;;;;;;;;;;;;;;;;;;;;;
80;1126.540894;781.388855;461.824646;799.218018;611.035950;104.173576;;;;;;;;;;869.746826;686.633606;127.654182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.532593;677.631653;107.666420;;;;;;;;;;;;;;;;;;;;;
81;1125.516602;781.711792;461.326080;797.701050;611.491089;105.037613;;;;;;;;;;868.401367;687.084839;128.100006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.189087;678.009583;108.699699;;;;;;;;;;;;;;;;;;;;;
82;1124.246704;781.998535;461.193695;796.075012;612.034607;106.175514;;;;;;;;;;866.629578;687.282104;128.904968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.918213;678.322083;109.531693;;;;;;;;;;;;;;;;;;;;;
83;1123.045410;782.209717;461.198090;794.226868;612.552429;107.467392;;;;;;;;;;864.942322;687.675232;129.636459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.962891;678.644531;110.180122;;;;;;;;;;;;;;;;;;;;;
84;1121.906250;782.559814;461.381500;792.399109;613.015930;108.540878;;;;;;;;;;863.089478;688.705750;131.251205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739.535278;679.015869;110.726059;;;;;;;;;;;;;;;;;;;;;
85;1120.890869;782.828918;461.020569;790.571045;613.641602;109.880898;;;;;;;;;;860.867737;689.209351;132.333511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.822388;679.668701;112.093719;;;;;;;;;;;;;;;;;;;;;
86;1119.552979;783.316162;460.411835;788.478210;614.299927;111.564018;;;;;;;;;;859.114258;689.592468;133.259827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735.729431;680.137085;113.475677;;;;;;;;;;;;;;;;;;;;;
