;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
48;882.575256;584.407532;248.271317;755.493652;537.566101;275.085999;841.506531;485.993134;255.131165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;881.098938;588.229309;249.373978;753.911011;541.953735;276.398682;840.071106;489.798492;257.534119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;879.694092;591.958557;250.655334;752.079590;546.721985;277.842377;838.890503;493.726318;259.064850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;878.666443;595.644836;251.388321;750.445313;551.645752;279.115784;837.540833;497.844086;260.877075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;877.368286;599.581970;252.090851;749.097107;556.078430;279.975464;836.505859;501.744873;262.276398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;876.025024;603.595886;252.603546;747.763916;560.656921;280.430634;835.107727;505.847321;263.764465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;875.072998;607.451233;253.163315;746.090881;565.142212;281.001740;834.094421;509.966003;264.860229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;874.073975;611.304138;253.201324;744.608887;569.845093;281.319336;833.055908;514.051697;266.075195;;;;;;;;;;;;;1136.018677;841.312317;405.844238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;872.789001;615.326050;253.606567;742.911865;574.735046;281.176880;832.137817;517.982178;266.839386;;;;;;;;;;;;;1136.656250;841.816162;406.102173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;871.793579;618.927368;253.522156;742.111633;579.195496;280.917664;831.077148;522.230286;267.628204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;870.636963;622.686768;253.027100;741.135010;583.654724;280.412689;830.545593;526.152283;267.803802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;869.656677;626.573425;252.638962;739.916504;588.628601;279.393921;829.106567;530.255737;268.191040;;;;;;;;;;;;;;;;1140.597900;842.918823;405.749329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;868.973877;630.496826;252.267380;738.935730;593.122375;278.899384;827.834473;534.305908;267.939026;;;;;;;;;;;;;;;;1141.259033;844.545410;406.124664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;868.392700;633.946167;251.579773;737.728333;597.552856;278.845062;827.139709;537.925415;267.428741;;;;;;;;;;;;;;;;1141.815186;845.170715;406.417511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;867.529785;637.604797;250.337891;736.408386;601.991943;277.729553;826.933167;541.855530;266.597900;;;;;;;;;;;;;;;;1142.527588;845.662964;406.808472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;866.747864;640.979187;249.568192;735.147949;606.579712;276.059448;826.247742;545.447510;266.296082;;;;;;;;;;;;;;;;1143.438232;845.996094;407.509155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;865.751343;644.676392;248.400558;734.869019;610.668640;274.916351;825.053345;549.172180;265.493195;;;;;;;;;;;;;;;;1144.033081;846.541321;407.977417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;865.822754;648.179749;246.727798;734.389832;614.713867;273.071930;824.467224;552.777344;264.342255;;;;;;;;;;;;;;;;1144.500000;847.161560;408.322968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;865.001343;651.710999;245.594131;733.580933;619.013367;271.165222;824.703552;556.431091;263.140472;;;;;;;;;;;;;;;;1145.562622;848.010498;408.077148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;864.594116;654.955261;244.180054;733.154724;622.632629;269.598694;824.713867;559.552490;261.881989;;;;;;;;;;;;;;;;1146.427368;848.657166;407.986816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;863.667358;658.587158;243.021149;732.070984;626.923828;268.065460;823.865723;563.260498;260.168762;;;;;;;;;;;;;;;;1147.163452;849.100403;408.258850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;863.726929;661.700195;240.900253;731.725220;630.962769;265.640778;824.412354;566.364197;258.841949;;;;;;;;;;;;;;;;1148.203613;849.491882;408.377045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;863.067444;665.013733;239.682266;731.221252;634.953125;264.163696;824.456299;569.620911;257.074615;;;;;;;;;;;;;;;;1149.236572;849.894836;408.653717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;862.883667;668.160034;237.770325;730.241577;638.790283;262.135529;823.844421;572.947510;255.833313;;;;;;;;;;;;;;;;1149.845947;850.139099;408.696228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;862.703369;671.125488;236.162170;730.157593;642.699829;260.172821;824.038269;575.945740;253.535522;;;;;;;;;;;;;;;;1150.463135;850.374939;408.586792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;862.318176;674.093506;234.296326;729.576294;646.614197;257.212494;823.683411;579.321106;250.923477;;;;;;;;;;;;;;;;1150.890503;850.909668;408.418671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;862.535889;676.578857;232.372940;729.572998;649.980286;254.752380;823.675537;581.612732;248.452316;;;;;;;;;;;;;;;;1151.428223;851.311768;408.859467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
