;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
99;;;;;;;1126.744507;830.227905;208.853577;1135.288574;809.863708;299.498810;;;;;;;879.389709;650.318848;166.057144;769.756226;728.176758;147.774551;;;;;;;;;;900.519104;729.412048;126.085968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;1125.543457;830.215515;208.268539;1133.823486;809.781372;298.315094;;;;;;;878.913940;649.393433;165.771927;769.355469;727.644165;147.751663;;;;;;;;;;899.400940;728.238220;126.038261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;;;;;;;1124.393799;829.976685;207.398636;1132.770020;809.576172;297.644684;;;;;;;878.228210;648.387634;165.606491;768.586792;726.856689;147.241501;;;;;;;;;;898.545288;727.149780;125.303749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;;;;;;;1123.333984;829.622314;206.864655;1132.115601;809.414307;297.552643;;;;;;;877.896484;647.301941;164.708435;767.948608;725.832764;146.921997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;;;;;;;1122.357178;829.211975;206.245972;1131.221802;809.310974;297.107574;;;;;;;877.644470;646.321289;164.387466;767.224304;725.099182;146.471069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;;;;;;;1121.235962;828.815002;205.485550;1129.989380;809.210693;296.394745;;;;;;;877.238220;645.462280;163.606567;766.667053;724.563232;145.921585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;;;;;;;1120.335571;828.580933;204.821686;1129.142334;809.131165;295.955444;;;;;;;877.076172;644.456299;162.849411;766.236816;724.040833;145.586639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;;;;;;;1119.894531;827.368164;204.733368;1128.437744;809.007751;295.570984;;;;;;;878.161072;643.316101;161.661041;765.797302;723.287292;145.512787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;;;;;;;1118.210938;827.797302;203.827728;1127.579712;808.851563;294.726715;;;;;;;879.084290;642.297302;160.202637;765.236145;722.390381;145.395950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;;;;;;;1116.933960;827.802917;203.117188;1126.687500;808.850586;294.055817;;;;;;;879.539368;641.523315;158.554733;764.792419;721.484436;145.361298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;;;;;;;1116.107178;827.716797;202.462814;1125.891479;808.803833;293.650909;;;;;;;877.166016;640.454895;158.440063;764.163574;720.687012;144.882095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;;;;;;;1115.338135;827.607544;201.880554;1125.137085;808.641663;293.360626;;;;;;;874.939575;639.229187;159.343811;763.848389;719.968628;144.717636;;;;;;;;;;;;;892.292786;718.702576;120.985291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;;;;1114.315552;827.506531;201.276352;1124.254883;808.424377;292.739319;;;;;;;874.340088;638.902710;158.715729;763.553467;718.968750;144.452332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;;;;1113.306030;827.244080;200.746979;1123.375488;808.343140;291.878906;;;;;;;873.622375;637.916199;158.109085;763.086792;718.030457;143.914612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;;;;1112.470825;827.000916;200.238388;1122.757690;808.324524;291.243835;;;;;;;873.562317;636.335083;156.560410;762.523621;717.324524;143.722458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;;;;1111.820923;826.832764;199.647934;1122.103149;808.322876;290.590027;;;;;;;873.377930;635.082275;155.140732;761.905884;716.652588;143.698395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;;;;1110.911743;826.590942;198.666534;1121.386719;808.297302;289.979279;;;;;;;872.742310;634.201050;154.452881;761.486145;715.854248;143.513809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;;;;1110.020142;826.249756;198.075653;1120.480591;808.169800;289.355927;;;;;;;872.220520;632.914368;154.419464;761.121704;715.032593;143.106079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;;;;1109.183594;825.898621;197.595139;1119.567627;807.961853;288.765137;;;;;;;871.873474;631.834656;154.802734;761.056824;714.354553;142.833099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;;;;;;;1108.469604;825.624268;197.199387;1118.782593;807.916138;288.562012;;;;;;;872.319214;630.703125;152.855331;760.574707;713.724976;142.441422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;;;;;;;1107.656250;825.421692;196.507431;1118.025635;807.952454;288.250153;;;;;;;871.070923;629.395752;150.482849;760.022278;712.841492;141.978195;;;;;;;;;;;;;;;;888.684204;711.379395;114.907448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;;;;;;;1107.045166;825.170898;196.109497;1117.004761;807.958191;287.690125;;;;;;;869.611572;628.608643;149.499390;759.774170;711.777588;141.797516;;;;;;;;;;;;;;;;888.007324;710.490906;114.802208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;;;;;;;1106.371826;824.989197;195.687119;1115.957642;807.965881;286.945953;;;;;;;868.517517;627.362000;148.879074;759.500610;710.999634;141.700653;;;;;;;;;;;;;;;;887.235291;709.516418;114.590240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;;;;;;;1105.463379;824.930542;194.918900;1115.185181;807.813599;286.910309;;;;;;;868.149414;625.705017;148.084244;759.331482;710.610046;141.922714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;;;;;;;1104.493530;824.822327;194.501251;1114.368896;807.705933;286.551361;;;;;;;866.987122;625.055847;147.297211;759.290710;710.208130;142.195297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;;;;;;;1103.550903;824.689941;194.075043;1113.456055;807.620239;286.101074;;;;;;;865.433228;624.513794;147.128128;759.156067;709.750061;142.351669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;;;;;;;1102.957764;824.487732;193.822540;1112.500977;807.507202;285.573700;;;;;;;864.028320;623.813049;146.657333;758.576416;709.327332;142.052750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;;;;;;;1102.443237;824.095703;193.546524;1111.860962;807.356079;285.099518;;;;;;;862.969116;623.015442;145.730255;757.986694;708.878235;141.222443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;;;;;;;1101.983521;823.808228;193.180923;1111.492188;807.150085;284.854980;;;;;;;861.617493;622.891785;143.941162;757.872070;708.432312;140.499268;;;;;;;;;;;;;;;;;;;885.058716;706.681152;111.561821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;;;;;;;1101.498047;823.578491;192.851624;1110.882935;806.929443;284.616760;;;;;;;861.441467;622.034790;143.040085;757.273499;707.856628;139.595428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;;;;;;;1100.927734;823.253235;192.615891;1109.898804;806.858276;283.767181;;;;;;;859.695618;620.910522;142.571152;756.442261;707.463867;138.684769;;;;;;;;;;;;;;;;;;;;;;883.720032;705.462341;111.854271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;;;;;;;1100.141479;823.072693;191.632919;1109.004028;806.866089;283.107727;;;;;;;857.242371;620.319946;142.336807;756.079712;707.273987;137.877228;;;;;;;;;;;;;;;;;;;;;;883.162170;705.168518;111.736298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;;;;;;;1099.524658;822.719177;191.607208;1108.348022;806.753357;282.775391;;;;;;;855.222351;619.471008;142.171234;755.528442;706.771118;136.880203;;;;;;;;;;;;;;;;;;;;;;882.781799;705.025513;111.389084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;;;;;;;1099.106689;822.546570;191.489563;1107.827393;806.629700;282.664124;;;;;;;852.879639;619.355347;141.694763;754.936707;706.015381;135.857956;;;;;;;;;;;;;;;;;;;;;;882.487915;704.836426;110.763817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;;;;1098.661377;822.430908;191.267014;1107.411621;806.434814;282.541809;;;;;;;850.763855;617.955444;140.856445;754.282349;705.044495;135.012939;;;;;;;;;;;;;;;;;;;;;;882.235596;704.506165;110.009338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;;;;1098.205078;822.310059;190.935974;1106.778320;806.368103;282.296661;;;;;;;848.126099;617.171265;139.217957;753.851929;704.328918;134.385483;;;;;;;;;;;;;;;;;;;;;;882.063293;704.026306;109.102104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;;;;1097.811035;822.107239;190.602142;1106.081177;806.271118;282.084991;;;;;;;846.149170;617.212036;137.718002;753.835388;703.873169;134.122009;;;;;;;;;;;;;;;;;;;;;;882.236877;703.375793;108.001717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;;;;1097.382813;822.076599;190.262436;1105.326660;806.239441;281.978485;;;;;;;842.786316;616.030090;136.092667;753.769043;702.768066;133.491394;;;;;;;;;;;;;;;;;;;;;;882.136108;702.584595;107.420250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;;;;;;;1096.766968;822.105225;189.686234;1104.529419;806.155457;281.770508;;;;;;;840.005798;615.177490;134.291092;753.988831;701.338562;132.745239;;;;;;;;;;;;;;;;;;;;;;881.807312;701.751587;107.421677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;;;;1096.321289;821.958191;189.570786;1103.857788;806.108093;281.711182;;;;;;;836.494324;614.726807;132.766891;754.388367;699.927368;131.990479;;;;;;;;;;;;;;;;;;;;;;881.015137;701.133606;108.189415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;;;;1095.927490;821.842529;189.577942;1103.483276;805.996216;281.535187;;;;;;;833.099548;614.592041;130.557831;;;;;;;;;;;;;;;;;;;;;;;;;880.473633;700.818176;108.178230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;;;;1095.423950;821.856567;189.286194;1103.236816;805.942749;281.408539;;;;;;;830.079163;614.616638;128.617386;;;;;;;;;;;;;;;;;;;;;;;;;880.174255;700.435730;107.932053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;;;;1094.910034;821.828186;188.969696;1102.927490;805.911926;281.246429;;;;;;;828.124939;615.007263;127.616982;;;;;;;;;;;;;;;;;;;;;;;;;880.226563;700.020752;107.535805;754.283142;696.256836;130.528641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;;;;1094.437378;821.746216;188.875870;1102.533936;805.838989;281.003876;;;;;;;827.429260;615.049866;127.520256;;;;;;;;;;;;;;;;;;;;;;;;;880.130310;699.753357;107.149887;754.913330;702.147644;134.076721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;;;;1093.969238;821.715881;188.854843;1102.027466;805.857666;280.638824;;;;;;;827.167480;614.638489;127.502907;;;;;;;;;;;;;;;;;;;;;;;;;880.048889;699.494568;106.873703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;;;;1093.657471;821.682251;188.841156;1101.588257;805.840210;280.427612;;;;;;;827.214233;614.239502;126.907516;;;;;;;;;;;;;;;;;;;;;;;;;879.933960;699.177917;106.692665;;;;756.517273;691.511230;129.229263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;;;;1093.265747;821.619446;188.683975;1101.060669;805.913391;279.967468;;;;;;;826.720398;614.196472;126.928452;;;;;;;;;;;;;;;;;;;;;;;;;879.722046;698.983154;106.556595;;;;757.344177;689.641724;128.250961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;;;;1092.828247;821.600525;188.493027;1100.190308;805.925659;279.925201;;;;;;;825.918945;614.106628;126.918633;;;;;;;;;;;;;;;;;;;;;;;;;879.685303;698.635925;106.153267;;;;756.860168;688.756165;128.154144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;;;;1092.505127;821.623901;188.462479;1099.586304;805.917053;279.967682;;;;;;;825.268311;614.038879;126.812241;;;;;;;;;;;;;;;;;;;;;;;;;879.698669;698.417786;105.806618;;;;757.203857;687.208679;127.957458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;;;;1092.160645;821.558655;188.414352;1098.988403;805.981201;279.874695;;;;;;;824.830261;614.167664;126.658752;;;;;;;;;;;;;;;;;;;;;;;;;879.628113;698.282349;105.670052;;;;757.632202;686.047119;127.821823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;;;;1091.970581;821.552551;188.404419;1098.493652;806.022827;279.815826;;;;;;;824.673096;614.310303;126.108665;;;;;;;;;;;;;;;;;;;;;;;;;879.391785;698.206909;105.657578;;;;757.882324;685.364075;127.524414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;;;;1091.720581;821.582092;188.276474;1098.052368;806.045044;279.955322;;;;;;;824.508484;614.366943;125.731354;;;;;;;;;;;;;;;;;;;;;;;;;878.991638;698.055237;105.522873;;;;758.144104;684.786194;126.929657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;;;;1091.402222;821.585999;188.288132;1097.539551;806.126160;280.002655;;;;;;;824.245239;614.399109;125.583359;;;;;;;;;;;;;;;;;;;;;;;;;878.820007;697.845520;105.220352;;;;758.467224;684.060913;125.792923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;;;;1091.177368;821.576416;188.321686;1096.996460;806.142029;279.897339;;;;;;;823.815002;614.517151;125.593559;;;;;;;;;;;;;;;;;;;;;;;;;878.755615;697.752441;105.402809;;;;759.069519;683.212646;125.194870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;;;;1090.925781;821.637878;188.339066;1096.606323;806.152405;279.689148;;;;;;;823.090820;614.253906;125.026573;;;;;;;;;;;;;;;;;;;;;;;;;878.677185;697.633118;105.565552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;;;;1090.632446;821.672241;188.205811;1096.367676;806.170227;279.450531;;;;;;;822.684509;614.181091;124.336380;;;;;;;;;;;;;;;;;;;;;;;;;878.634155;697.395142;105.745216;;;;;;;759.667114;682.123413;124.469635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;;;;1090.413574;821.686157;188.174026;1096.044922;806.177734;279.299896;;;;;;;822.338684;614.582825;123.757133;;;;;;;;;;;;;;;;;;;;;;;;;878.486450;697.280334;105.799942;;;;;;;759.580688;682.071655;124.642784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;;;;1090.163574;821.843384;188.143814;1095.656738;806.226746;279.176514;;;;;;;822.104919;614.913879;123.507164;;;;;;;;;;;;;;;;;;;;;;;;;878.367004;697.110535;105.820282;;;;;;;759.541077;682.005310;124.684494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;;;;1089.891235;822.029236;188.216827;1095.258545;806.254883;279.037292;;;;;;;821.973694;614.983765;123.383217;;;;;;;;;;;;;;;;;;;;;;;;;878.249817;696.944946;105.911415;;;;;;;759.578918;681.911499;124.588081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;;;;1089.636719;822.171936;188.318634;1094.699585;806.401123;279.349396;;;;;;;821.810242;614.233459;123.653389;;;;;;;;;;;;;;;;;;;;;;;;;878.019958;696.904541;106.103294;;;;;;;759.338745;681.820923;124.434021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
