;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;;*63;;;*64;;;*65;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
356;705.683777;723.080750;164.359650;895.321533;792.878967;322.804169;;;;;;;;;;;;;;;;;;;;;;638.002075;646.756226;138.429184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;978.610962;837.856384;518.156311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;703.163757;723.276428;163.763596;893.260437;792.412476;322.971375;;;;;;;;;;;;;;;;;;;;;;635.217285;646.891663;138.666656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;977.062439;837.702393;517.960938;;;;574.172668;714.912903;159.828415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;701.034363;722.771484;164.004486;890.968079;792.320313;322.854187;;;;;;;;;;;;;;;;;;;;;;632.674316;646.453796;138.463837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;975.820007;837.372986;517.759277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;698.473022;723.010559;163.662445;888.406006;791.771729;322.849030;;;;;;;;;;;;;;;;;;;;;;630.246582;646.520691;138.130341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;974.370117;836.989868;517.013611;;;;;;;569.917480;715.118469;158.766708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;695.713684;722.924500;164.278091;886.800476;791.086121;323.340820;;;;;;;;;;;;;;;;;;;;;;628.308411;646.459900;138.072525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;972.594055;836.670532;516.823547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;693.838928;722.374634;163.826096;884.218628;791.063354;323.181244;;;;;;;;;;;;;;;;;;;;;;625.325256;646.507385;137.792923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;970.575439;836.430786;517.057800;;;;;;;;;;565.176270;715.156494;158.936813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;691.315247;722.219543;163.979858;882.288086;790.461548;323.162506;;;;;;;;;;;;;;;;;;;;;;623.713196;646.696777;137.781723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;968.481689;836.137329;517.141663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;689.055908;722.068359;163.755295;880.698975;789.858032;323.292786;;;;;;;;;;;;;;;;;;;;;;621.107422;646.983032;136.936172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560.881775;715.252991;158.655853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;687.300659;722.104553;163.351837;877.882141;789.897034;322.971649;;;;;;;;;;;;;;;;;;;;;;619.433777;647.106995;136.231277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;558.059143;715.301575;158.568527;965.604675;835.230225;517.039368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;684.644775;721.902344;163.320251;876.562805;789.245300;322.840515;;;;;;;;;;;;;;;;;;;;;;616.447205;646.889282;136.513519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;556.321472;715.226746;158.252045;963.318909;834.935364;517.076721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;682.830872;721.618347;163.219543;874.627197;788.614685;322.937622;;;;;;;;;;;;;;;;;;;;;;614.627686;646.855042;136.313126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;961.553589;834.333130;516.898315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;680.287964;721.739319;162.645721;872.060852;788.413330;322.990051;;;;;;;;;;;;;;;;;;;;;;611.963684;646.977783;136.221100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;960.738342;833.913330;516.485474;552.073486;715.343201;157.328094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;677.862915;721.812439;162.875900;870.308472;788.108154;322.861816;;;;;;;;;;;;;;;;;;;;;;609.424072;646.562439;136.341751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;959.053467;833.489014;515.999390;548.817017;715.336792;157.931595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;676.022217;721.196106;162.608292;868.376465;787.559631;323.075775;;;;;;;;;;;;;;;;;;;;;;607.143066;646.621338;136.231491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;957.240723;833.259033;515.664795;546.887512;715.420471;158.053482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;674.144409;721.185120;162.687988;866.182861;787.151917;322.887909;;;;;;;;;;;;;;;;;;;;;;605.419067;646.501160;135.192993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;955.764954;832.835571;515.503418;544.651733;715.477295;157.911865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;671.612183;721.269897;162.336899;864.663879;786.806519;322.502960;;;;;;;;;;;;;;;;;;;;;;603.083252;646.849548;134.825867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;954.373474;832.491333;515.060608;542.873108;715.504517;156.605362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;670.075745;721.010864;161.997238;862.642212;786.199646;322.198273;;;;;;;;;;;;;;;;;;;;;;600.765381;646.587219;135.057877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;952.501648;832.293030;514.864929;541.139099;715.654724;155.972443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;667.434570;721.149048;161.698807;860.277832;786.114563;322.063721;;;;;;;;;;;;;;;;;;;;;;598.264343;646.594666;134.862518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;950.641785;831.954163;514.950989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;665.253906;721.054016;161.431244;858.089111;785.723999;322.073761;;;;;;;;;;;;;;;;;;;;;;596.037720;646.615295;134.574905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;949.399475;831.148254;514.270264;;;;536.771362;715.750916;155.746124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;663.380737;720.771973;161.179550;856.526917;785.097046;321.914185;;;;;;;;;;;;;;;;;;;;;;593.996460;646.686951;134.000641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;948.584534;830.847229;513.837769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;661.470337;720.777527;160.983902;854.600830;784.727783;321.961884;;;;;;;;;;;;;;;;;;;;;;591.618103;646.618347;133.645432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;945.619080;830.737915;514.214172;;;;;;;532.892029;715.925781;155.064941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;659.189575;720.798706;160.680954;852.691833;784.208313;321.984589;;;;;;;;;;;;;;;;;;;;;;589.714050;646.646851;133.148224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;943.442749;830.384766;514.258057;;;;;;;530.530090;716.111755;154.476395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;657.650940;720.561707;160.237152;850.961670;783.843567;321.606018;;;;;;;;;;;;;;;;;;;;;;587.566345;646.861084;132.887817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;942.887939;829.641663;513.944519;;;;;;;528.451172;716.070251;153.923996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;655.471558;720.523804;159.753983;848.651489;783.273376;321.543274;;;;;;;;;;;;;;;;;;;;;;585.486084;646.699341;132.550674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941.506042;829.180542;513.794678;;;;;;;526.580261;716.251221;153.504822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;652.886902;720.741150;159.764603;846.972290;783.024841;321.473572;;;;;;;;;;;;;;;;;;;;;;583.554565;646.947998;132.160721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;939.497314;829.194824;513.228455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;651.193909;720.231384;159.498032;845.159241;782.805603;321.086273;;;;;;;;;;;;;;;;;;;;;;581.448303;646.787842;131.507813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;937.638184;828.795105;512.863037;;;;;;;;;;522.626343;716.488037;153.341568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;649.713440;720.286255;159.168564;843.400940;782.044922;320.918243;;;;;;;;;;;;;;;;;;;;;;579.739380;647.034180;130.485550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;937.003418;828.080444;512.265747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;647.260315;720.543457;159.037521;841.865540;781.664307;321.181915;;;;;;;;;;;;;;;;;;;;;;577.567993;647.010559;130.384903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;935.696777;827.826599;511.709930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;645.839539;719.998779;158.804459;839.610962;781.756653;320.484497;;;;;;;;;;;;;;;;;;;;;;575.766724;647.032043;130.366486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;933.770325;827.600769;511.582092;;;;;;;;;;;;;516.814758;716.849915;151.983871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;644.244751;719.931763;157.885956;837.807068;781.337158;320.125183;;;;;;;;;;;;;;;;;;;;;;573.417053;646.978088;130.152237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;932.140564;827.086426;511.761658;;;;;;;;;;;;;514.892456;716.844971;151.613510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;641.679382;720.206482;157.742737;836.727295;780.550964;320.244507;;;;;;;;;;;;;;;;;;;;;;571.843811;647.121216;129.596115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;931.137146;826.632019;511.291443;;;;;;;;;;;;;513.012207;716.931946;151.391403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;640.074768;719.935974;157.670776;834.448059;780.282349;320.017609;;;;;;;;;;;;;;;;;;;;;;570.272156;647.344543;128.349991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;929.396790;826.196045;511.216248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;638.526062;719.770630;157.057312;832.756958;779.977051;320.042206;;;;;;;;;;;;;;;;;;;;;;568.057739;647.465088;128.436630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;927.398926;825.940857;511.103912;;;;;;;;;;;;;;;;509.696472;717.146240;150.150909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;636.890320;719.689331;156.767761;831.148071;779.554626;319.945404;;;;;;;;;;;;;;;;;;;;;;566.543701;647.581543;127.756844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;926.277771;825.668518;510.436066;;;;;;;;;;;;;;;;507.256165;717.318970;150.065979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;634.847900;719.774048;156.403015;829.435059;778.956116;319.832184;;;;;;;;;;;;;;;;;;;;;;564.799988;647.891052;127.366859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;925.279419;825.208984;509.572601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;633.654053;719.720154;155.623398;827.572021;778.968567;319.561646;;;;;;;;;;;;;;;;;;;;;;562.512878;647.527283;127.544868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;923.891479;824.660278;509.899170;;;;;;;;;;;;;;;;;;;503.795807;717.322571;149.381790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;631.572205;719.651672;155.340836;825.810913;778.721191;319.409058;;;;;;;;;;;;;;;;;;;;;;560.987854;647.721863;126.612663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;922.166016;824.576233;509.125854;;;;;;;;;;;;;;;;;;;502.698761;717.452576;148.228867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;629.355591;719.702393;155.117599;824.506042;778.147888;319.127533;;;;;;;;;;;;;;;;;;;;;;559.055603;647.625061;126.146904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;920.360352;824.487549;509.143036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;627.948303;719.390564;154.936432;822.876038;777.811340;318.871277;;;;;;;;;;;;;;;;;;;;;;557.766418;647.712463;125.428474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;918.994812;823.952698;509.105469;;;;;;;;;;;;;;;;;;;;;;498.890411;717.627808;147.847473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;626.639832;719.158508;154.355759;820.741821;777.826233;318.509827;;;;;;;;;;;;;;;;;;;;;;555.416260;647.441772;125.635735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.688477;823.394714;508.954773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;624.827942;719.393188;154.199249;819.229675;777.621582;318.442932;;;;;;;;;;;;;;;;;;;;;;553.813416;647.312195;124.922882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496.046570;717.570190;146.563385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;622.934326;719.557007;153.533432;817.790588;777.203979;318.235931;;;;;;;;;;;;;;;;;;;;;;552.168945;647.407715;124.282310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;493.621094;717.601868;146.711975;914.652405;822.903870;508.391541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;621.576660;719.247314;153.483063;816.172424;776.549988;318.119141;;;;;;;;;;;;;;;;;;;;;;550.909912;647.323914;123.319229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.225647;822.727356;508.176666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;620.144897;719.145691;152.721710;814.809631;776.201538;318.169617;;;;;;;;;;;;;;;;;;;;;;548.876770;647.279419;123.112808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;911.923462;822.219604;508.034363;491.329071;717.851013;144.352692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;618.137756;719.166687;152.429916;813.134216;775.983704;317.705597;;;;;;;;;;;;;;;;;;;;;;547.787354;647.422668;122.434158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.246857;717.749207;144.990952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;616.667542;719.173767;152.387711;811.441895;775.703796;317.301239;;;;;;;;;;;;;;;;;;;;;;546.036743;647.533142;122.125328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;909.483215;821.645142;507.420471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;615.329956;719.047119;152.018326;810.364075;775.296631;317.322357;;;;;;;;;;;;;;;;;;;;;;544.574951;647.583130;121.350670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.544373;821.462646;506.507751;486.342407;717.701355;143.762344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;614.092834;718.813599;151.724197;808.533142;775.287903;317.262360;;;;;;;;;;;;;;;;;;;;;;542.845947;647.366272;121.196838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.884338;821.230164;506.560272;484.436981;717.812805;144.125519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;612.098328;719.031860;151.383438;806.748962;775.200256;316.892822;;;;;;;;;;;;;;;;;;;;;;541.567261;647.499084;120.597908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;905.147705;820.840149;506.453369;482.695190;717.928528;143.476196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;610.419739;719.081543;150.955002;805.873962;774.813721;316.363953;;;;;;;;;;;;;;;;;;;;;;539.786804;647.451599;120.561478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.502808;820.415894;505.759308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;609.411255;718.901794;150.587082;804.640930;774.521423;316.337036;;;;;;;;;;;;;;;;;;;;;;538.438110;647.311890;120.147926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.316833;820.164856;505.494934;;;;480.472137;717.963867;142.089722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;608.078735;718.621887;150.094849;802.780518;774.198242;316.202332;;;;;;;;;;;;;;;;;;;;;;536.650696;647.408875;120.118637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.578308;819.978271;505.597229;;;;478.200012;717.967407;142.822159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
