;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
208;886.729858;712.842896;122.330597;834.673950;624.929260;93.236000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.672180;678.738037;109.758484;1135.235718;872.991699;388.165436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;886.578369;713.058105;123.124794;834.568726;625.063599;93.323074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.540649;678.585266;109.845627;1134.705078;873.394104;388.474548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;886.186829;713.057861;124.019508;834.262024;627.230347;92.147263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.338013;678.434204;110.029633;1134.276367;873.692871;388.493561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;885.735962;712.986633;124.572815;834.204407;630.320435;91.272110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.063904;678.363892;110.181061;1133.935425;873.848145;388.447571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;885.323914;712.941772;124.981720;834.253662;632.307068;90.913780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.552856;678.356079;110.660820;1133.515625;874.032349;388.503326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;885.025208;712.970886;125.403236;834.315613;631.436340;91.951157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.088806;678.285217;111.026558;1132.897949;874.125916;388.611786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;884.687561;713.062012;125.760162;833.920288;628.274170;94.568336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.764648;678.197144;111.377518;1131.654297;874.628784;389.070648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;884.281311;713.410706;126.260849;833.519409;626.582275;96.153633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.726807;678.245422;111.633995;1130.781250;874.948364;389.316772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;883.694702;713.819153;126.879066;832.955200;626.763306;96.828575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.510925;678.275696;111.978508;1130.282837;875.123291;389.494354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;882.786133;714.281250;128.202927;832.637024;626.752869;99.073029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.317688;678.253296;112.612076;1129.598877;874.550720;389.697632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;881.800781;714.242126;129.372437;832.103882;626.574524;101.191597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.818787;678.248901;114.094536;1129.222412;874.308838;389.641174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;881.525696;714.573425;130.443619;831.518555;626.169312;102.473587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.942871;678.307983;115.559074;1128.807617;874.558533;389.628448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;880.958740;714.744202;131.373627;830.866516;625.755920;104.499260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.093384;678.243896;116.786148;1127.565430;874.606995;390.322754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;880.185913;714.900879;132.949203;830.291687;625.409302;107.145584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.979065;678.331116;118.693909;1126.574585;874.531616;390.756744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;879.128662;714.973938;134.080032;829.509949;625.622681;108.557312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.964417;678.418518;120.991707;1125.949463;874.075989;390.602600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;877.700745;715.578674;135.564865;828.129883;623.536682;111.964722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.128418;678.374207;122.846107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;876.227539;716.002869;137.406494;827.148071;622.922607;115.053726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754.748291;678.347351;124.177658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;875.566162;716.161011;139.210831;826.117310;622.747192;117.746078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.358032;678.269470;126.252068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;874.026855;716.267456;140.597397;824.806396;622.707703;120.207161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751.545227;678.116333;128.630615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;871.909790;716.815063;142.394852;823.323181;622.991272;122.640060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749.990234;678.109863;130.896866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;870.714050;717.055725;144.481400;821.776611;623.242249;124.953331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.517883;677.924866;133.718399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;869.062500;717.162781;146.564728;820.162048;623.178711;127.913834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.906433;677.848328;135.904922;;;;1119.629761;876.020874;392.387543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;866.855713;717.612732;148.262085;818.510559;623.161011;130.726685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.022888;677.755188;138.942322;;;;1118.440674;875.600952;392.846527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;865.389038;717.838013;150.060837;816.841614;623.281494;133.441681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.900818;677.648804;141.655319;;;;1117.785889;876.038208;392.980499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;862.682617;717.995728;152.511841;815.011719;623.231995;136.230408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.267395;677.608521;143.583496;;;;1117.388184;875.758179;392.744415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;859.872559;718.572876;154.674438;812.800537;623.398743;138.450119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.890686;677.477051;146.802979;;;;1116.140747;876.077515;393.191650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;857.653015;718.475952;156.403595;810.507629;623.491150;141.313644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.757751;677.547363;149.262711;;;;1114.826782;876.211792;393.314209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;855.186279;718.853699;158.388046;807.978271;623.597534;143.321213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.954529;677.454346;152.645187;;;;1113.997559;876.147339;393.339905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;853.052551;718.688782;160.931870;805.248413;623.846191;145.258286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.384094;677.618225;155.227325;;;;1113.498291;875.872925;393.283722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;849.964783;719.213867;163.316864;802.536316;623.916138;147.533508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.769470;677.588013;158.189545;;;;1112.078247;875.657776;393.797516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;847.306091;719.262451;165.090897;799.468628;624.219910;149.668289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.779602;677.628113;160.909470;;;;1110.704712;875.538635;394.086945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;844.059814;719.586975;167.154602;796.721252;624.262695;151.957611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.793335;677.877197;163.552002;;;;1109.767456;875.288879;393.992096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;841.021729;719.589966;169.330429;793.645325;624.305420;154.426620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;719.470642;677.874512;166.632446;;;;1108.686035;874.744629;393.894257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;837.703796;719.932678;171.931320;790.046509;624.757690;156.473801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;716.337524;678.173035;169.518723;;;;1107.103394;874.983215;394.273804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;834.346436;720.325623;173.662506;786.670715;624.822754;158.485062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713.251404;678.583069;172.119247;;;;1105.450073;875.138428;394.693024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;831.340454;720.299377;175.145996;782.993347;624.560608;160.164276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;709.467163;678.607178;174.606735;;;;1104.169067;875.121521;394.962433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;827.560486;720.560181;177.667374;779.015930;625.183533;162.931900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;705.891907;679.021301;177.453430;;;;1103.131714;875.003418;395.239380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;823.730347;720.905212;179.886307;775.373779;625.737976;164.601059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;702.482666;679.490540;179.458588;;;;1101.489624;874.425171;395.223267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;820.384216;721.091614;181.476669;771.604187;626.568604;166.336792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.556824;680.190125;182.152512;;;;1099.669189;874.614685;395.425751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;816.610474;721.848694;183.273331;767.436096;626.705750;168.636063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;694.309692;680.522278;184.918945;;;;1098.406250;874.589783;395.593903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;812.328613;722.072693;185.243149;763.505981;627.117126;170.590179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690.083252;681.250610;187.724533;;;;1096.817261;873.975830;395.871460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;808.726563;722.196655;186.912415;759.390320;627.365173;172.233185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;686.468567;681.848694;189.303391;;;;1095.111572;874.148987;396.460968;1030.673828;881.618896;250.129654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;804.741455;722.610229;188.673782;755.000488;628.055542;174.331421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;682.735474;682.582764;191.065536;;;;1093.253296;873.635376;396.644379;1028.155884;881.375854;250.386154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;800.501282;723.382690;190.479752;750.734985;628.509888;176.101532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;678.512695;683.254028;193.308090;;;;1091.024292;873.390747;396.912689;1024.664185;881.638000;251.258759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;796.134827;723.581482;192.347000;746.337769;629.250305;178.101349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674.066528;684.018799;195.294006;;;;1089.544189;873.163330;397.060516;1020.811462;882.050964;252.553787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;792.388733;723.739868;194.057816;742.129883;630.223267;180.190277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;669.987305;684.848267;197.680466;;;;1087.758301;872.789856;397.643951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;788.059509;724.591370;195.514938;737.651794;630.616699;181.522491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;665.912048;685.601257;199.652893;;;;1085.845703;872.630249;397.699432;;;;1014.228821;881.993286;254.667526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;783.595886;725.314026;197.004272;733.237244;631.102539;183.509628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661.407166;686.395386;201.389313;;;;1084.149414;872.192139;397.740265;;;;1009.505676;882.321655;255.716736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;779.365051;725.557007;198.393585;728.361145;631.631470;185.215225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;657.008179;687.258484;203.568741;;;;1081.878052;872.167603;398.316559;;;;1006.096252;881.905884;257.195587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;775.007019;725.855042;199.708603;723.678467;632.500549;186.660339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;652.444153;687.987854;205.280167;;;;1079.956177;871.878418;398.864441;;;;1002.274475;881.953674;258.370697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;771.016479;726.031494;200.974579;719.222351;632.776428;188.091949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;648.154968;688.793152;206.966904;;;;1077.665283;871.437256;399.210266;;;;998.875671;882.010803;258.990479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;766.910156;726.537109;202.383255;714.917725;633.774414;189.142441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;643.603027;689.810547;208.719315;;;;1075.639893;871.246399;399.314880;;;;995.870544;881.521667;260.130768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;762.474731;727.104919;203.636887;710.111328;634.327271;190.651672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;639.335510;690.505188;209.854950;;;;1073.677002;870.921814;399.952423;;;;991.340332;881.443237;261.326080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;758.000305;727.467590;204.464828;705.253906;634.567810;191.586838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635.141418;691.187927;210.748932;;;;1071.852783;870.518005;399.924255;;;;987.750000;881.389893;262.756348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;753.493469;727.791931;205.855804;700.391479;635.001038;192.804581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630.947510;691.727112;212.083252;;;;1069.403198;870.533691;400.451019;;;;984.358643;880.929749;264.056702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;749.378906;728.195129;206.930176;695.932190;635.630920;193.773972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;626.067200;692.434204;213.882111;;;;1067.001587;869.982239;401.020477;;;;981.007751;880.787903;265.186096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;745.272461;728.384705;207.642563;691.339233;636.325500;194.571426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;621.294678;693.268555;215.219818;;;;1065.089233;869.941895;401.588287;;;;976.563721;880.875366;266.350800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;740.374329;728.995544;208.767960;686.814209;636.979553;195.249786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;616.802063;694.037537;216.184479;;;;1062.502197;869.303162;401.753998;;;;973.378479;880.326355;267.512115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;735.878052;729.770874;209.311081;682.012390;637.498596;196.027176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;612.730286;694.850525;217.273407;;;;1060.399536;869.079407;401.971741;;;;969.609619;880.354126;268.589111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;731.786072;730.068420;210.160492;677.249207;638.328735;196.544403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;608.422791;695.664307;218.340622;;;;1058.395386;868.606323;402.269165;;;;965.979309;879.967285;269.566589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;727.761230;730.545105;210.871841;672.689514;639.388062;196.720139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;604.166809;696.481384;218.518829;;;;1056.065796;868.327576;402.623535;;;;962.628479;879.265381;271.180328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;723.438721;730.788025;211.272339;668.188965;640.301147;197.613464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;599.861450;697.194580;218.988663;;;;1053.791992;867.945618;402.694000;;;;958.199951;879.285645;272.244537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;718.655518;731.318481;212.556839;663.585693;640.530823;198.690430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595.308228;697.933899;219.925934;;;;1051.520142;867.912659;403.410828;;;;954.913635;878.814087;273.838715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;714.389221;731.791870;213.201950;659.030945;640.920288;199.186066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;590.406982;698.780762;220.911377;;;;1048.985474;867.273254;403.804810;;;;951.667969;878.407471;274.637115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;710.435669;732.214783;213.734711;654.722961;641.551392;199.454636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;586.344238;699.864380;221.783203;;;;1046.555298;866.986206;404.134827;;;;947.550720;878.236877;276.113007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;706.514709;732.361694;213.990372;650.205078;642.158691;199.808273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;582.435364;700.801880;221.813919;;;;1044.057983;866.385315;404.636780;;;;944.039063;877.614685;277.587616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;702.393677;733.031128;214.196762;645.829346;642.645508;199.933640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;578.210266;701.564087;221.824448;;;;1042.105103;866.185303;404.969269;;;;940.207031;877.491760;278.597046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;698.284668;733.632996;214.323410;641.392883;643.422974;200.450348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;573.821777;702.282593;222.335846;;;;1039.270508;865.871704;405.159424;;;;937.334473;876.830872;279.692657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;693.880981;733.882935;214.762863;636.994934;644.224976;200.809799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;569.393311;703.233398;222.840225;;;;1037.343262;865.619812;405.509949;;;;933.442566;876.514038;280.692291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;690.016785;734.175598;215.502625;632.642517;644.847046;201.548569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;565.452271;704.303223;222.955429;;;;1035.014526;864.870239;405.658478;;;;930.242432;876.127014;281.965942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;686.002686;734.929077;215.903107;628.396851;645.532227;201.956223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;561.746338;705.253418;222.304123;;;;1031.997437;864.617615;406.364563;;;;926.995178;875.895874;282.864685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;681.726318;735.382019;215.567657;624.552185;646.322510;202.019913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557.750793;706.029602;222.352432;;;;1029.393555;864.305786;406.790527;;;;923.805969;875.264526;283.572998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
