;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
20;849.745850;755.833618;35.651501;936.841370;793.603027;68.639610;1239.550659;792.985962;394.041443;1171.704346;834.573303;231.850830;804.905579;830.458191;34.900166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;849.484192;755.707764;36.087418;936.918030;793.652222;68.637947;1239.817871;792.989807;394.018921;1171.966187;834.583801;231.849319;804.927063;830.447998;34.890099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;849.650635;755.820190;36.120724;936.809814;793.706787;68.795563;1239.936279;793.084961;393.979950;1172.041504;834.727112;231.818619;804.931396;830.473694;34.991428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;849.858093;755.840027;36.003052;937.013184;793.796997;68.707512;1239.963013;793.117065;393.745850;1172.181641;834.770752;231.807114;805.007263;830.519287;34.967388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;850.038391;755.877319;35.487438;936.846863;793.892395;69.069893;1240.134521;793.179749;393.953613;1172.256958;834.865173;231.804092;805.080566;830.555786;35.002541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;850.096619;755.880859;35.513447;936.773193;794.021729;69.139305;1240.270142;793.221497;393.989563;1172.270142;834.959106;231.442627;805.094849;830.518188;35.001877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;850.132263;755.824158;35.834755;936.842285;793.939453;68.974220;1240.414673;793.279358;393.984375;1172.473755;834.948364;231.598068;805.139038;830.571655;35.065754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;850.114380;755.854431;35.835663;936.828613;793.972656;69.240829;1240.418579;793.329529;393.984741;1172.877441;835.004639;231.415024;805.184692;830.580505;35.036964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;850.226929;755.861084;35.802555;936.802734;794.086731;69.243340;1240.439575;793.390991;393.994476;1173.101929;835.102234;231.286789;805.296021;830.567566;35.096226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;850.347046;755.760132;35.813366;936.834106;794.197510;69.332146;1240.504150;793.432678;393.951843;1172.956909;835.580322;231.487213;805.313904;830.594971;35.117626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;850.448853;755.515686;35.847679;936.929138;794.217468;69.319252;1240.507446;793.535522;393.953735;1172.774902;835.998596;231.827255;805.403503;830.595032;35.200340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;850.520630;755.132751;36.058109;937.044495;794.299988;69.377205;1240.619873;793.586914;393.960236;1173.005371;837.026001;231.858597;805.419739;830.592896;35.216545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;850.698792;755.002563;36.115604;937.054016;794.347534;69.254608;1240.558960;793.716492;393.834839;1173.142334;837.541260;231.747360;805.470459;830.615295;35.266914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;850.799316;754.701050;36.118843;937.148804;794.410828;69.299187;1240.495483;793.869629;393.667694;1173.197876;837.688599;231.703445;805.534607;830.613159;35.328415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;850.925354;754.462036;36.146286;937.999207;794.420044;68.788673;1240.546631;793.928345;393.688202;1173.352173;837.832947;231.727051;805.578003;830.694885;35.338886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;851.267700;754.104126;36.437325;938.371399;794.530273;68.588066;1240.552979;793.982117;393.615082;1173.375854;837.754578;231.720352;805.772095;830.695679;35.492172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;852.016479;753.986511;36.437519;937.765076;794.685303;69.486282;1240.541992;794.050903;393.647369;1173.465820;837.688660;231.717590;805.827454;830.700012;35.601360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;852.588440;753.250671;37.882000;937.583557;794.884155;70.005173;1240.546875;794.112671;393.667145;1173.628418;837.049255;231.361801;805.881287;830.670471;35.859192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;852.525024;752.779663;38.870121;938.469849;795.025696;69.469780;1240.555908;794.211182;393.682495;1173.799805;836.650085;231.319489;806.041443;830.642761;36.199501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;852.468872;752.366333;39.472683;939.231689;795.265686;69.152023;1240.473389;794.291992;393.551239;1173.837891;836.323853;231.375183;806.038696;830.691772;36.777840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;852.291443;752.124756;40.432785;938.784912;795.488159;70.218765;1240.436279;794.329346;393.647766;1173.810791;836.288940;231.419083;806.057068;830.965576;37.491493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;852.772766;752.180908;40.786797;938.717712;795.678345;70.745262;1240.445068;794.399170;393.562805;1173.786377;836.329285;231.419052;805.922729;830.862427;38.072880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;853.261475;751.738281;41.885117;939.007324;795.773071;70.777420;1240.457153;794.505371;393.536255;1174.027832;836.405518;231.440979;806.090698;831.158325;38.616314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;853.512146;750.975525;43.078823;939.588318;795.903259;70.552025;1240.461914;794.573181;393.663849;1174.313110;836.493164;231.425171;806.240479;831.594421;40.243710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;853.353333;750.450745;44.016945;939.823059;796.091980;70.765831;1240.353760;794.728210;393.594818;1174.447510;836.660522;231.500626;806.209106;831.872681;41.964363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;853.372009;749.974731;44.810932;940.034485;796.366394;71.015198;1240.339600;794.783508;393.590637;1174.629150;836.756165;231.483887;806.302063;832.215637;43.185696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;853.802734;749.418274;45.493614;940.115723;796.514099;71.292953;1240.386963;794.781372;393.629700;;;;806.337708;832.279297;44.106110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;854.721985;748.600342;46.710625;940.470215;796.603638;71.327377;1240.362671;794.844482;393.577362;;;;806.227173;832.542053;45.468864;1175.510986;837.101013;230.725876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;855.316223;747.815063;47.466980;940.423035;796.694153;71.854118;1240.235229;794.916931;393.605255;;;;806.308350;832.748596;47.455956;1175.204712;837.647156;231.048492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;856.235596;746.992615;48.496014;940.756104;796.695984;72.240715;1240.077393;794.994507;393.482910;;;;806.793091;832.952454;48.884731;1175.936157;837.599670;230.709518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;857.034241;745.931152;50.203918;941.203552;796.616272;72.777954;1240.104126;795.041077;393.503357;;;;806.771729;832.842651;49.711102;1176.557739;837.701416;230.306763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;857.554810;744.698364;51.904762;941.596497;796.726196;73.290161;1240.054077;795.037476;393.376648;;;;806.930176;832.948120;51.402054;1176.785278;837.740479;230.201492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;;;;942.037048;796.823608;73.948563;1239.982910;795.149292;393.353760;;;;807.225952;833.085938;53.523926;1177.506104;838.106262;230.045624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;;;;942.285889;796.869995;74.408554;1239.929443;795.172241;393.289612;;;;807.332153;833.168884;54.884399;1178.327759;838.816162;229.679123;859.365479;743.080017;55.620926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;;;;942.560974;796.944763;74.717697;1239.925537;795.230591;393.267120;;;;807.804749;832.790283;56.306026;1178.911133;839.326538;229.396332;860.537415;741.911926;56.725414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;;;;943.089966;797.031799;75.356392;1239.807129;795.311890;393.135376;;;;807.986145;832.471069;58.394028;1179.849243;840.366577;228.917603;861.913940;740.449951;58.639812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;;;;943.778320;797.247925;76.152672;1239.763672;795.384460;393.113617;;;;807.960266;832.211792;60.021675;1180.446167;840.769226;228.730942;862.918945;739.646912;59.967716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;;;;944.655518;797.393616;76.614540;1239.770752;795.427551;393.011261;;;;808.752747;831.794617;61.958866;1181.502319;841.320496;228.194122;864.121399;738.617554;61.928429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;;;;944.323669;797.401367;77.958260;1239.706299;795.543640;392.912720;;;;809.641907;831.374146;63.160435;1182.762695;841.530396;227.414795;865.019653;737.600098;64.078712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;;;;944.802734;797.197327;79.015747;1239.504761;795.696472;392.623993;;;;810.077759;830.555786;65.019272;1183.602417;841.614502;227.219589;866.054382;736.186462;66.457481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;;;;945.532104;797.026001;79.758133;1239.424805;795.810364;392.509888;;;;810.256042;829.622681;67.476852;1184.380737;842.041626;227.145050;867.134583;735.106567;67.806656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;;;;946.498474;796.784607;80.228859;1239.480469;795.891052;392.464050;;;;810.436829;828.953430;69.860626;1185.504150;842.010864;226.550491;868.314331;734.010620;69.281677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;;;;947.171204;796.452393;80.795227;1239.383057;795.886658;392.565704;;;;811.289307;827.649597;71.617081;1186.223389;842.584595;226.333237;869.967957;732.794617;70.457458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;;;;947.598816;795.842957;81.573593;1239.431885;796.111084;392.441650;;;;811.401184;826.790222;73.896736;1186.751221;843.027710;226.477600;870.885681;731.223267;72.552109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
