Präzision54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:46:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
78;686.904175;1003.883606;204.686859;804.650879;1269.154541;437.702362;;;;676.267883;908.456665;171.485138;647.255493;903.685303;157.645996;;;;749.302368;1247.737671;283.937134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;685.373962;1005.385437;203.925293;804.992798;1269.800659;438.048431;;;;674.999878;910.098022;170.784302;645.225403;905.256409;157.420929;;;;749.758911;1248.563965;283.797729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;685.014771;1006.861633;203.708023;805.376221;1270.223755;438.334930;;;;673.896362;911.380859;169.885056;643.826782;906.673523;156.766159;;;;749.490784;1249.756348;284.374939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;684.089966;1008.129211;203.070358;805.575500;1270.780029;438.523712;;;;672.824951;913.071350;169.022598;642.439636;908.369263;156.123505;;;;749.066345;1250.903687;284.777649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;682.924133;1009.376953;202.196869;805.732300;1271.404785;438.786865;;;;671.648560;914.406555;168.253220;641.285217;909.911438;155.331467;;;;748.885864;1251.741577;284.879913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;682.464294;1010.505798;202.088165;806.028320;1271.923950;439.081482;;;;670.338440;915.869751;166.895004;641.827454;911.399841;153.014832;;;;748.676514;1252.489868;284.943634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;681.817627;1011.717102;201.500839;806.463379;1272.370728;438.996246;;;;669.936768;916.973267;166.547607;640.950439;912.954956;151.990219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;681.437500;1012.727783;200.706726;806.253235;1272.766968;439.375916;;;;668.905579;917.979797;166.170120;639.499512;914.048828;151.743378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;680.557007;1013.791931;199.830399;806.144287;1273.147583;439.633881;;;;667.804932;919.497131;164.843765;639.650024;914.968140;150.653702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;680.300781;1014.330994;199.801926;806.208801;1273.500000;439.735870;;;;667.704956;920.260010;164.163666;638.433716;915.853882;150.438843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;680.014709;1014.970703;199.593857;806.294373;1273.863770;439.769531;;;;667.363708;920.703430;163.570541;637.119263;916.663574;150.463531;;;;;;;748.075500;1255.412964;285.302124;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;679.546936;1015.870605;199.145035;806.543335;1274.179810;439.778595;;;;666.832275;921.357666;162.796432;636.119812;917.439331;150.370621;;;;;;;748.194336;1255.680420;285.317963;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;679.060791;1016.575928;198.699753;806.618896;1274.485229;439.778046;;;;666.260132;922.257568;161.988754;635.821228;917.835205;150.240021;;;;;;;748.181824;1255.975586;285.429993;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;678.565613;1017.363953;197.835190;806.685120;1274.826660;439.761017;;;;666.030457;923.111206;161.371796;635.451599;918.317505;149.712662;;;;;;;748.038513;1256.353394;285.626862;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;678.217102;1017.770203;197.459457;806.792236;1275.072754;439.740295;;;;665.914856;923.858887;160.829681;635.552063;919.094788;148.588730;;;;;;;747.921875;1256.617554;285.779144;;;;;;;;;;;;;;;;;;;;;;;;;;;
