Präzision01159;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:50:24;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;
147;674.279114;985.283142;220.927567;635.961792;883.301758;184.392075;665.004700;885.919006;184.756165;;;;750.423950;1201.624268;487.640594;;;;702.661194;1192.636597;334.120575;;;;;;
148;674.338928;986.083801;220.750763;636.364380;884.362793;183.119171;665.018921;886.537292;184.127167;;;;750.539673;1202.036011;487.617981;;;;702.928833;1193.090454;334.007660;;;;;;
149;674.554932;986.898804;220.153610;636.848450;885.289734;181.762421;665.173157;887.524963;183.443726;;;;750.762878;1202.286255;487.639313;;;;703.040466;1193.619751;333.871307;;;;;;
150;674.800171;987.595398;219.234894;636.412415;886.138306;181.663040;665.164856;889.295715;182.447540;;;;750.858826;1202.654297;487.607819;;;;703.151917;1194.125122;333.707336;;;;;;
151;674.966492;987.943115;218.766830;637.063721;886.849243;180.214905;665.306152;889.714539;181.129242;;;;750.944458;1203.020020;487.571228;;;;703.199890;1194.529663;333.742615;;;;;;
152;675.043518;988.691406;218.287048;637.002136;887.475403;179.801102;665.485535;890.069275;180.457520;;;;751.116638;1203.344482;487.561737;;;;703.277588;1194.944824;333.910645;;;;;;
153;674.994934;989.689331;217.467499;637.271790;888.568665;178.370911;666.006836;890.494507;179.368454;;;;751.417114;1203.637695;487.373352;;;;703.179810;1195.410278;334.266052;;;;;;
154;675.137024;990.400513;216.869659;638.062744;889.500671;176.889313;666.119568;891.157593;179.081314;;;;751.535522;1203.950562;487.294952;;;;703.309265;1195.916382;334.329437;;;;;;
155;675.624512;990.973816;216.095291;638.509888;889.835266;176.589218;666.402100;892.017456;178.955597;;;;751.612183;1204.270264;487.324860;;;;703.679749;1196.162476;334.146851;;;;;;
156;675.489136;991.618347;215.483398;638.648010;890.636841;175.693726;666.817627;892.802246;178.390961;;;;751.764587;1204.575928;487.135101;;;;703.920776;1196.496704;334.024872;;;;;;
157;675.524475;992.057251;214.988205;638.859131;891.161804;174.896301;667.482361;893.484802;177.498550;;;;751.935913;1204.892822;486.933502;;;;704.294861;1196.765503;333.562714;;;;;;
158;676.168518;992.429626;214.432571;638.958618;891.279053;175.305435;667.929565;893.870728;176.819580;;;;752.089844;1205.247681;486.846741;;;;704.772156;1197.089722;333.001038;;;;;;
159;676.385864;992.752014;214.104370;638.766907;891.641968;175.142120;668.144531;894.153015;176.332504;;;;752.168579;1205.490112;486.759094;;;;705.043945;1197.396240;332.752258;;;;;;
160;676.703857;993.292053;213.269653;639.357300;892.131958;174.061020;668.370728;894.401917;175.643616;;;;752.163574;1205.646973;486.640259;;;;705.154053;1197.641235;332.588257;;;;;;
161;677.026855;993.764893;212.535904;639.908813;892.486938;173.047852;668.703613;894.716248;175.205948;;;;752.226135;1205.876709;486.551819;;;;705.233093;1197.803711;332.457977;;;;;;
162;677.289063;994.167786;211.973083;640.331177;892.939941;172.180237;669.525269;895.254700;173.786209;;;;752.266418;1206.048096;486.488068;;;;705.243591;1197.980103;332.227692;;;;;;
163;677.423645;994.610168;211.262283;641.058167;893.434692;170.845947;670.005676;895.667542;172.639297;;;;752.292542;1206.267090;486.399780;;;;705.328552;1198.142578;332.033569;;;;;;
164;677.755798;994.884155;210.757736;641.601440;893.956848;169.855316;670.204346;896.169434;172.063766;;;;752.273071;1206.511108;486.310547;;;;;;;;;;;;
165;678.009399;995.214233;210.435791;641.812744;894.281921;169.352509;670.445435;897.390198;171.745392;;;;752.284912;1206.634277;486.233887;;;;;;;;;;;;
166;678.428406;995.422668;210.027481;641.814209;894.543152;169.336807;670.517883;897.455627;170.858109;;;;752.316650;1206.762817;486.201935;;;;;;;;;;;;
167;678.870605;995.667480;209.486237;642.284424;895.049805;168.377121;671.169434;897.716003;169.703018;;;;752.222778;1206.884155;486.095459;;;;;;;705.933350;1198.507935;330.860718;;;
168;679.076477;995.909058;208.840927;642.722717;895.336121;167.107086;671.584229;897.986816;169.019730;;;;752.275208;1206.993774;486.029602;;;;;;;706.123718;1198.624390;330.761475;;;
169;679.424500;996.278809;208.065704;642.480713;895.406494;166.943604;671.850098;898.209717;168.573166;;;;752.165039;1207.090576;486.181549;;;;;;;706.366150;1198.633667;330.566559;;;
170;679.904480;996.726685;207.173950;642.179871;895.651428;166.761215;672.263123;898.410583;168.041489;;;;752.187500;1207.147461;486.002472;;;;;;;706.266724;1198.718262;330.635651;;;
171;680.028442;996.800720;206.750519;643.018738;895.956482;165.445251;672.657532;898.535461;167.150391;;;;752.222656;1207.236206;485.913971;;;;;;;706.513245;1198.798828;330.357941;;;
172;680.074158;996.815979;206.287582;643.759338;896.510315;164.179245;673.314636;898.684937;166.097229;;;;752.186279;1207.277832;485.898743;;;;;;;706.756348;1198.742432;330.132538;;;
173;680.219849;997.050598;205.801849;643.796814;896.722229;163.810547;673.655945;899.115662;165.346466;;;;752.183899;1207.310181;485.821960;;;;;;;706.853516;1198.739258;330.090973;;;
174;680.539978;997.430786;205.097656;643.974365;897.037720;163.204315;673.628906;899.639343;164.608276;;;;752.134155;1207.409912;485.712708;;;;;;;706.976501;1198.830933;329.841309;;;
175;680.709717;997.674011;204.453857;644.448792;897.382996;162.339523;673.749573;899.943176;164.076431;;;;752.134766;1207.447388;485.652466;;;;;;;707.060730;1198.884399;329.715820;;;
176;680.826111;998.061523;203.965134;644.921570;897.619141;161.349243;673.872803;900.276428;163.705582;;;;752.067688;1207.446655;485.614227;;;;;;;707.105469;1199.052979;329.626312;;;
177;681.122620;998.232849;203.589111;645.282104;897.976379;160.576675;673.890991;900.461060;163.004318;;;;752.092224;1207.465698;485.536011;;;;;;;707.321777;1199.023560;329.435425;;;
178;681.324097;998.422546;203.175735;645.803467;898.251221;159.714890;674.162109;900.879150;162.266998;;;;752.009155;1207.495117;485.495056;;;;;;;707.138184;1199.159058;329.285065;;;
179;681.547363;998.686035;202.593246;646.002808;898.559021;159.227295;674.391235;901.411194;161.301529;;;;751.945801;1207.510010;485.435822;;;;;;;707.330505;1199.195801;329.185822;;;
180;681.756531;998.975708;202.121506;646.048950;898.846802;158.808594;674.529968;901.791321;160.518295;;;;751.871826;1207.622070;485.389740;;;;;;;707.527649;1199.322632;328.873230;;;
181;682.003235;999.157532;201.843170;646.112610;898.922485;158.353592;674.529663;901.959961;159.888885;;;;751.804871;1207.655029;485.407471;;;;;;;707.558044;1199.428467;328.593658;;;
182;682.269653;999.265442;201.652725;646.488159;899.059570;157.396240;674.594116;902.169128;159.518280;;;;751.568726;1207.720459;485.219849;;;;;;;707.719604;1199.534912;328.352112;;;
183;682.571228;999.364929;201.272003;646.980103;899.415222;156.448746;674.981201;902.305725;158.821152;;;;751.723572;1207.708984;485.363281;;;;;;;707.856995;1199.612671;328.137451;;;
184;682.851318;999.525574;200.986420;646.492737;899.459595;156.887970;675.181152;902.430298;158.351151;;;;752.061462;1207.980347;484.914642;;;;;;;707.976746;1199.574951;327.946625;;;
185;683.019836;999.562134;200.577072;646.973572;899.619995;156.145386;675.397461;902.539917;158.000229;;;;751.904175;1207.879150;485.156952;;;;;;;707.827209;1199.557983;327.915741;;;
186;683.236877;999.662659;200.016144;647.510254;899.923279;155.201828;675.917236;902.716003;157.354630;;;;751.714966;1207.918335;485.274017;;;;;;;707.865540;1199.639404;327.736115;;;
187;683.565247;999.922241;199.613129;647.846741;900.069397;154.606812;676.166626;902.864746;156.993500;;;;751.628479;1207.961792;485.239960;;;;;;;707.972595;1199.604980;327.553131;;;
188;683.644714;999.930115;199.183121;647.902588;900.191345;154.372498;676.307556;903.002686;156.588364;;;;751.644104;1207.995850;485.168854;;;;;;;707.983643;1199.639404;327.372589;;;
189;683.729065;1000.099426;198.587097;647.289246;900.119629;154.840622;676.518738;903.127075;156.226318;;;;751.547302;1208.078125;485.088104;;;;;;;708.020874;1199.586548;327.271942;;;
190;683.850647;1000.084717;197.724869;646.921936;900.157349;155.111435;676.719299;903.222778;155.838684;;;;751.552124;1208.114868;484.994568;;;;;;;707.991882;1199.722900;326.830109;;;
191;683.882874;1000.221252;197.258804;646.953552;900.392578;154.824326;676.830688;903.395203;155.554626;;;;751.524597;1208.127686;484.935181;;;;;;;708.059021;1199.681885;326.684296;;;
192;683.782349;1000.311096;196.967010;647.224487;900.564758;154.340897;676.892639;903.397217;155.202286;;;;751.539490;1208.161255;484.881653;;;;;;;708.041443;1199.598633;326.587250;;;
193;683.900146;1000.410950;196.582825;647.737732;900.685730;153.438187;677.005127;903.395142;155.033142;;;;751.479919;1208.192749;484.806213;;;;;;;708.080383;1199.494629;326.580078;;;
194;683.926392;1000.515808;196.412827;648.080566;900.848633;152.758484;677.064819;903.356018;154.510330;;;;751.433533;1208.193359;484.623138;;;;;;;708.158997;1199.424683;326.546997;;;
195;683.925781;1000.536682;196.202332;648.204956;900.941223;152.416641;677.266174;903.247925;154.191391;;;;751.360657;1208.180664;484.627686;;;;;;;708.246948;1199.397339;326.303986;;;
196;684.030334;1000.543457;195.944092;648.386597;900.942993;152.075623;677.393860;903.152344;153.986420;;;;751.363647;1208.179321;484.583374;;;;;;;708.367493;1199.309570;326.192810;;;
197;684.156311;1000.581360;195.788345;648.470764;900.861572;151.561386;677.691956;903.227661;153.494431;;;;751.579163;1208.114380;484.237671;;;;;;;708.038757;1199.111694;326.125000;;;
198;684.223083;1000.533569;195.599258;648.582886;900.912720;151.273514;677.735229;903.277527;153.227966;;;;751.420227;1208.153809;484.235992;;;;;;;708.319702;1199.189819;325.802032;;;
199;684.269775;1000.453796;195.409103;648.719849;900.838928;151.081207;677.886414;903.272522;153.010742;;;;751.366455;1208.178101;484.153595;;;;;;;708.540344;1199.124146;325.512665;;;
200;684.348755;1000.466797;195.211716;648.608582;900.669922;151.097656;678.056274;903.227051;152.629578;;;;751.333801;1208.198120;484.025208;;;;;;;708.627563;1199.042847;325.280640;;;
201;684.388672;1000.333008;195.139481;648.827759;900.604980;150.878448;678.170105;903.242859;152.634399;;;;751.301941;1208.223999;483.818481;;;;;;;708.597961;1199.006958;325.121033;;;
202;684.495422;1000.296753;194.968002;649.107727;900.550232;150.592041;678.305359;903.449402;152.574234;;;;751.254639;1208.262939;483.703430;;;;;;;708.596375;1198.835449;324.876434;;;
203;684.569275;1000.200439;194.862411;649.089417;900.330688;150.303802;678.466187;903.514771;152.460571;;;;751.323486;1208.214722;483.592499;;;;;;;708.527161;1198.689087;324.773010;;;
204;684.715210;1000.214722;194.715958;648.997070;900.141174;150.394226;678.521912;903.460693;152.086929;;;;751.331787;1208.143311;483.456451;;;;;;;708.594177;1198.739014;324.603149;;;
205;684.851685;1000.161377;194.560410;649.273438;900.050171;150.309555;678.674133;903.439087;151.930283;;;;751.310669;1208.155151;483.349701;;;;;;;708.598206;1198.671631;324.474396;;;
206;685.034546;1000.048218;194.571182;649.347717;899.987610;150.313004;678.671143;903.494019;151.749298;;;;751.075012;1208.216064;483.353668;;;;;;;708.650879;1198.558594;324.366302;;;
207;685.187256;999.968262;194.612198;649.583435;899.924377;150.167816;678.690247;903.496704;151.664673;;;;750.955627;1208.167114;483.246826;;;;;;;708.634460;1198.548584;324.294830;;;
208;685.389954;999.934326;194.362854;649.494080;899.882935;150.884308;679.050354;902.809570;152.022415;;;;750.918884;1208.162231;483.168762;;;;;;;708.602051;1198.433472;324.339325;;;
209;685.643005;999.784546;194.324188;649.812988;899.524902;150.379379;679.222717;902.598633;152.104538;;;;750.880737;1208.183838;483.076996;;;;;;;708.572327;1198.331177;324.270905;;;
210;685.791870;999.710938;194.358871;650.402100;899.504456;149.756729;679.277405;902.509888;152.075714;;;;750.920105;1208.099609;483.032684;;;;;;;708.630371;1198.289917;324.024323;;;
211;685.875000;999.596069;194.366623;651.011108;899.547058;149.273911;679.230347;902.516602;151.947235;;;;750.878113;1208.111084;482.943207;;;;;;;708.641724;1198.215698;323.891785;;;
212;686.051636;999.390442;194.393188;651.226074;899.373596;149.155350;679.335693;902.417725;151.873688;;;;750.808411;1208.111084;482.862610;;;;;;;708.688293;1198.028442;323.820160;;;
213;686.175659;999.270752;194.342422;651.242371;899.208313;149.317703;679.512329;902.294006;151.862976;;;;750.783508;1208.107178;482.660095;;;;;;;708.650696;1197.920898;323.743866;;;
214;686.508728;999.174255;194.160690;651.301453;899.057190;149.384460;679.628723;902.115295;151.780579;;;;750.857300;1208.079834;482.604340;;;;;;;708.676819;1197.809326;323.755249;;;
215;686.762329;999.059021;193.984406;651.335144;898.959229;149.368561;679.799744;902.004456;151.525208;;;;750.733398;1208.017700;482.515869;;;;;;;708.667419;1197.645142;323.695282;;;
216;686.852173;998.910583;193.907944;651.533325;898.770630;149.348495;679.878479;901.898743;151.603699;;;;750.687134;1207.894287;482.484955;;;;;;;708.659424;1197.437500;323.652344;;;
217;686.980957;998.835693;193.683548;651.688538;898.647949;149.207886;680.080505;901.758118;151.331314;;;;750.658752;1207.801758;482.429382;;;;;;;708.688843;1197.317993;323.593323;;;
218;687.135498;998.725891;193.495178;651.830994;898.471252;149.143051;680.320313;901.597473;151.148605;;;;750.609619;1207.713257;482.368927;;;;;;;708.565125;1197.199219;323.615112;;;
219;687.300049;998.604492;193.272507;651.951111;898.367859;148.968079;680.567200;901.359741;151.034103;;;;750.563477;1207.717285;482.275970;;;;;;;708.614075;1197.130249;323.533020;;;
220;687.327209;998.353333;192.979523;652.113647;898.184875;148.897308;680.838135;901.356628;150.845673;;;;750.524292;1207.642944;482.221466;;;;;;;708.500671;1197.044312;323.440948;;;
221;687.327515;998.171936;192.562088;652.217041;898.066711;148.759933;681.065247;901.258057;150.609756;;;;750.510132;1207.573242;482.031158;;;;;;;708.584473;1196.881348;323.331543;;;
222;687.501282;998.021118;192.418274;652.260010;897.892517;148.593430;681.294922;901.024109;150.355865;;;;750.467712;1207.471069;482.064392;;;;;;;708.580933;1196.671021;323.252228;;;
223;687.494629;997.918030;192.353271;652.351257;897.788086;148.411453;681.349243;901.036926;150.195297;;;;750.400635;1207.208130;482.193542;;;;;;;708.572388;1196.530640;323.358826;;;
224;687.570801;997.772644;192.219925;652.435608;897.694214;148.244049;681.533264;900.917419;149.944397;;;;750.396118;1207.304688;482.076782;;;;;;;708.471436;1196.441284;323.284912;;;
225;687.612061;997.671997;192.130005;652.535645;897.597351;148.101852;681.745605;900.742737;149.645889;;;;750.439453;1207.181030;481.959412;;;;;;;708.484680;1196.268066;323.152588;;;
226;687.706299;997.560120;191.900208;;;;681.937439;900.605225;149.411621;;;;750.153076;1207.057007;482.125793;;;;;;;708.450439;1196.141357;323.153076;;;
227;687.804443;997.451477;191.604218;;;;682.038757;900.483765;149.260773;;;;750.150879;1207.032837;482.034210;;;;;;;708.417969;1195.931274;323.110229;;;
228;687.880249;997.257019;191.450043;;;;682.119873;900.464539;149.078461;;;;749.927979;1206.872803;482.164276;;;;;;;708.307495;1195.819336;323.011658;652.802734;897.361206;147.045898
229;687.902466;997.190002;191.220337;;;;682.147583;900.422974;148.859711;;;;749.719299;1206.814697;482.173798;;;;;;;708.224915;1195.714233;323.034790;652.763794;897.282532;146.840149
230;688.003052;997.036926;190.973343;;;;682.154785;900.341309;148.640915;;;;749.704346;1206.720947;482.146301;;;;;;;708.174988;1195.604492;323.009949;652.842590;897.296082;146.583801
231;688.092102;996.970398;190.742172;;;;681.977600;900.629517;148.204208;;;;749.826599;1206.631836;482.129944;;;;;;;708.160278;1195.484619;322.980194;652.834473;897.250732;146.308502
232;688.183838;997.020386;190.257736;;;;681.971252;900.665161;147.850143;;;;749.763794;1206.540283;482.093597;;;;;;;708.106262;1195.376953;322.899323;652.971619;897.264404;145.713257
233;688.248596;996.992737;189.990738;;;;682.177795;900.621460;147.595901;;;;749.616150;1206.416260;482.070313;;;;;;;707.992188;1195.256348;322.840302;653.319092;897.168701;145.113083
234;688.253845;996.995422;189.749084;;;;681.852661;900.281433;146.776962;;;;749.533447;1206.385254;482.061798;;;;;;;707.817261;1195.103394;322.842285;653.254822;897.080872;144.942078
235;688.296265;997.044495;189.585709;;;;682.209229;900.231934;146.255600;;;;749.464722;1206.201538;482.045166;;;;;;;707.761719;1195.021851;322.740692;653.027161;896.984436;144.890930
236;688.368408;997.052429;189.401764;;;;682.132629;900.373474;145.760025;;;;749.489624;1206.181641;482.046265;;;;;;;707.778137;1194.831177;322.665863;652.889038;897.079285;144.747025
237;688.398438;997.096191;189.256790;;;;682.258789;900.443604;145.363785;;;;749.396118;1206.082275;482.013855;;;;;;;707.929810;1194.912109;322.329346;652.911377;897.221069;144.320038
238;688.396118;997.078003;189.137909;;;;682.273804;900.549561;145.064102;;;;749.399780;1205.989380;481.998596;;;;;;;708.006226;1194.759521;322.175781;653.187744;897.288330;143.594681
239;688.598511;997.061401;188.849472;;;;682.297791;900.535339;144.823029;;;;749.313904;1205.958130;481.965790;;;;;;;707.960510;1194.641968;322.109650;653.320923;897.409241;143.119080
240;688.713501;997.066406;188.608871;;;;682.329163;900.642822;144.537231;;;;749.309814;1205.843506;481.949280;;;;;;;707.958984;1194.575439;321.972626;653.288208;897.504395;142.702362
241;688.804138;997.006775;188.312088;;;;682.271912;900.688965;144.295334;;;;749.354431;1205.760132;481.889587;;;;;;;707.944946;1194.469727;321.936584;653.550049;897.569214;142.003632
242;688.861755;996.904480;188.079636;;;;682.257141;900.771301;144.000793;;;;749.315369;1205.742798;481.874725;;;;;;;707.913452;1194.476440;321.885590;653.639587;897.772766;141.405106
243;688.899170;996.854187;187.684814;;;;682.501343;900.709167;143.500153;;;;749.194153;1205.653809;481.867279;;;;;;;707.929199;1194.318848;321.778564;653.594971;897.852478;141.116364
244;688.966431;996.772156;187.377441;;;;682.437195;900.764709;143.138931;;;;749.203308;1205.619019;481.861359;;;;;;;708.048218;1194.284302;321.614441;653.421021;897.879150;140.929672
245;688.994080;996.630737;187.127182;;;;682.352478;900.825256;142.858536;;;;749.135437;1205.515991;481.805695;;;;;;;708.160461;1194.218872;321.384827;653.221497;897.904297;140.735504
246;689.074890;996.631592;186.801743;;;;682.008118;901.280151;142.254898;;;;749.131714;1205.433594;481.732666;;;;;;;708.232788;1194.120850;321.344482;653.023560;897.697632;140.447281
247;689.157837;996.531494;186.552887;;;;681.817505;901.491516;141.683456;;;;749.092590;1205.299805;481.666443;;;;;;;708.468140;1193.932251;321.088318;652.884827;897.879395;140.200256
248;689.344116;996.543823;186.011627;;;;682.002014;901.544617;141.319077;;;;749.071045;1205.211060;481.576141;;;;;;;708.513977;1193.840576;320.892426;652.899719;898.065796;139.815018
249;689.291504;996.585815;185.730576;;;;681.961487;901.391418;140.669647;;;;749.083191;1205.215576;481.591919;;;;;;;708.548584;1193.750488;320.807617;653.050049;898.184082;139.186691
250;689.172058;996.673767;185.473953;;;;682.112183;901.417786;140.115097;;;;749.044434;1205.118286;481.564301;;;;;;;708.663513;1193.676025;320.641357;653.119995;898.366882;138.397888
251;689.101624;996.791748;185.073700;;;;682.161560;901.509155;139.425812;;;;749.033936;1205.009888;481.470184;;;;;;;708.782959;1193.588257;320.490021;653.243347;898.465271;137.743393
252;689.087585;996.961731;184.689377;;;;682.220337;901.587830;139.032837;;;;749.010742;1204.902344;481.440338;;;;;;;708.732300;1193.487671;320.366730;653.302429;898.505554;136.910019
253;688.984924;996.986450;184.296692;;;;682.349548;901.568481;138.605606;;;;748.982117;1204.814575;481.428528;;;;;;;708.738159;1193.324585;320.243195;653.335205;898.691528;136.372345
254;688.963867;996.972412;184.183670;;;;682.304749;901.627258;138.135574;;;;748.965454;1204.790405;481.369598;;;;;;;708.759033;1193.202637;320.174194;653.242920;898.776306;136.054657
255;688.940002;997.035828;183.808609;;;;682.286438;901.647766;137.698181;;;;748.853271;1204.694580;481.334869;;;;;;;708.805664;1193.106445;320.117310;653.046143;898.818054;135.803238
256;688.820618;997.007202;183.379425;;;;682.201111;901.699463;137.262375;;;;748.850769;1204.599365;481.257263;;;;;;;708.871826;1193.129517;319.980621;653.032593;898.862305;135.315964
257;688.900940;997.068909;182.929550;;;;681.982544;901.832458;136.565475;;;;748.833801;1204.500244;481.211731;;;;;;;708.886658;1193.037598;319.903961;653.129211;898.955322;134.677872
258;689.008423;996.911865;182.541779;;;;681.655640;902.087524;135.746155;;;;748.813599;1204.399414;481.209839;;;;;;;708.838318;1192.913452;319.832275;653.224731;899.048340;133.729874
259;689.171936;996.771484;182.267288;;;;681.707153;902.069092;135.216843;;;;748.723389;1204.278076;481.124847;;;;;;;708.848694;1192.831665;319.715332;653.270813;899.054260;133.152618
260;689.215820;996.492676;181.910492;;;;682.057922;902.205078;134.442490;;;;748.718628;1204.182983;481.084778;;;;;;;708.837830;1192.716553;319.641754;653.269897;899.136536;132.668030
261;689.276306;996.327698;181.570618;;;;682.288818;902.189026;133.808456;;;;748.897583;1204.271729;480.795624;;;;;;;708.871521;1192.640137;319.586792;653.218201;899.093079;131.801682
262;689.362061;996.217957;181.115997;;;;682.493103;902.127686;133.146286;;;;748.768188;1204.089600;480.903564;;;;;;;708.845032;1192.526611;319.484314;653.259216;899.180054;131.018753
263;689.427368;996.175598;180.774963;;;;682.593628;902.127991;132.638443;;;;748.835999;1204.079834;480.695831;;;;;;;708.861206;1192.343994;319.395477;653.316040;899.298523;130.367920
264;689.500366;996.051331;180.343170;;;;682.564514;902.177429;131.796799;;;;748.923096;1204.019043;480.563721;;;;;;;708.882813;1192.246948;319.214539;653.397339;899.311951;129.440186
265;689.388184;996.020569;179.954010;;;;682.665955;902.244446;130.914185;;;;748.947266;1203.910767;480.496613;;;;;;;708.933533;1192.164429;319.179810;653.898132;899.364197;128.153931
266;689.408325;996.035706;179.187378;;;;682.330872;902.847046;129.946320;;;;749.094910;1203.841187;480.358246;;;;;;;708.817993;1192.089722;318.995239;654.200867;899.428528;127.221382
267;689.495544;995.885559;178.774323;;;;682.694763;903.121582;128.894958;;;;748.964600;1203.828003;480.402710;;;;;;;708.730591;1191.993774;318.901184;654.215210;899.423767;126.747261
268;689.577209;995.749939;178.537140;;;;682.788940;902.758545;128.046799;;;;748.931030;1203.732544;480.365173;;;;;;;708.662354;1191.731567;318.827271;654.059814;899.412109;126.246880
269;689.992554;995.565491;178.053223;;;;682.915771;902.651917;127.527008;;;;748.880310;1203.622559;480.365540;;;;;;;708.542664;1191.511353;318.699280;654.051514;899.292175;125.814545
270;690.001099;995.366394;177.532730;;;;682.960510;902.719116;126.842384;;;;748.849854;1203.537598;480.278290;;;;;;;708.535583;1191.331665;318.514771;654.376709;899.276001;124.868889
271;689.733826;995.236206;177.021637;;;;683.089722;902.813049;126.124344;;;;748.918335;1203.417725;480.243286;;;;;;;708.576538;1191.146851;318.380035;654.819214;899.319702;123.892433
272;689.764893;995.090942;176.796265;;;;683.344421;902.878479;125.657242;;;;748.854004;1203.340088;480.174591;;;;;;;708.613892;1190.877441;318.210693;655.216431;899.404114;123.136490
273;689.870117;994.971313;176.406815;;;;683.741333;902.959045;124.796623;;;;748.976990;1203.225098;480.087677;;;;;;;708.546570;1190.663086;318.125458;655.352356;899.389404;122.678246
274;689.982178;994.772156;176.030884;;;;684.029419;902.941711;124.129143;;;;748.938477;1203.120117;480.007874;;;;;;;708.583374;1190.491455;318.016937;655.346802;899.391968;122.352623
275;690.336487;994.536011;175.676102;;;;684.168701;902.978333;123.371361;;;;748.867249;1202.922363;480.050720;;;;;;;708.566406;1190.416016;318.028534;655.304504;899.329651;122.021622
276;690.554626;994.337524;175.284134;;;;684.378601;903.111877;122.862663;;;;749.138000;1202.797241;479.810028;;;;;;;708.504517;1190.210327;318.019653;655.326782;899.343201;121.647881
277;690.693054;994.222900;174.937057;;;;684.523315;903.021423;122.545624;;;;749.114502;1202.715088;479.685028;;;;;;;708.472351;1189.991699;317.823212;655.393921;899.307678;121.263634
278;690.743286;994.170593;174.614151;;;;684.647217;903.095398;122.030701;;;;749.082825;1202.577759;479.726044;;;;;;;708.536621;1189.817139;317.780487;655.418152;899.275879;120.830978
279;690.882935;993.977600;174.281082;;;;684.796631;903.223816;121.621902;;;;748.817810;1202.451782;479.867462;;;;;;;708.576355;1189.704102;317.733765;655.576294;899.218140;120.425125
280;690.951782;993.920532;173.967453;;;;685.076233;903.100159;120.915207;;;;748.521790;1202.307739;479.911133;;;;;;;708.551575;1189.506714;317.586426;655.654663;899.178650;119.757431
281;691.214844;993.770142;173.600098;;;;685.368591;902.991821;119.933029;;;;748.916504;1202.164307;479.633759;;;;;;;708.580444;1189.393311;317.517029;655.725647;899.150024;119.288033
282;691.398926;993.612305;173.317200;;;;685.602295;903.006592;119.410065;;;;748.828552;1202.052368;479.611145;;;;;;;708.598816;1189.286377;317.531952;655.994141;899.104309;118.602150
283;691.567322;993.470581;172.957977;;;;685.728149;903.024231;118.815445;;;;748.660278;1201.939209;479.641632;;;;;;;708.763672;1189.104980;317.418365;656.366394;899.080383;117.988167
284;691.791565;993.296875;172.434509;;;;685.711426;902.908264;118.220352;;;;748.841248;1201.748657;479.494904;;;;;;;708.808655;1188.934326;317.217316;656.577515;899.092529;117.367157
285;692.049500;993.042297;172.070129;;;;685.854797;902.905640;117.821556;;;;748.909058;1201.644775;479.450104;;;;;;;708.985962;1188.746460;317.105804;656.903259;899.056458;116.658440
286;692.342163;992.862732;171.819244;;;;686.034058;902.853638;117.385109;;;;748.831238;1201.556763;479.370300;;;;;;;709.121094;1188.562622;316.985840;657.474487;899.061096;115.609314
287;692.396667;992.755615;171.696518;;;;686.382324;902.708496;116.811172;;;;748.597717;1201.432373;479.482635;;;;;;;709.117737;1188.374390;316.860107;657.382080;899.128540;115.099228
288;692.440369;992.655640;171.638077;;;;686.636536;902.539063;116.189980;;;;748.542480;1201.303833;479.503601;;;;;;;709.096863;1188.157593;316.863647;657.325745;898.786743;115.221916
289;692.627563;992.525696;171.394485;;;;686.915955;902.582092;115.492401;;;;748.705017;1201.211182;479.408386;;;;;;;709.159668;1187.885620;316.792419;657.125793;898.622803;115.139717
290;692.849121;992.427429;171.134842;;;;687.054688;902.478027;114.876396;;;;748.579651;1201.132202;479.360687;;;;;;;709.161255;1187.666748;316.714325;657.031738;898.572266;114.954956
291;693.039368;992.247620;170.763336;;;;686.933594;902.509033;114.283058;;;;748.565796;1200.933838;479.260315;;;;;;;709.162231;1187.444946;316.607330;657.276306;898.745056;114.516190
292;693.191345;992.149902;170.418015;;;;686.843750;902.567871;114.026512;;;;748.574524;1200.803589;479.219879;;;;;;;709.298035;1187.182739;316.423950;657.609192;898.751282;113.483986
293;693.300110;992.037964;170.149689;;;;687.119873;902.340515;113.585747;;;;748.523376;1200.599854;479.178345;;;;;;;709.606445;1187.135986;315.945404;657.639893;898.741272;112.693520
294;693.558228;991.957275;169.776047;;;;686.944641;902.569336;113.115623;;;;748.281555;1200.477783;479.253265;;;;;;;709.449280;1186.804443;315.744415;657.927307;898.636719;111.959663
295;693.588684;991.851746;169.392670;;;;686.825928;902.671997;112.654640;;;;747.975586;1200.316406;479.182068;;;;;;;709.334229;1186.563599;315.709595;658.147949;898.672852;111.169693
296;693.849182;991.654663;168.792038;;;;686.814514;902.640381;111.953606;;;;748.259094;1200.097046;479.135071;;;;;;;709.250732;1186.339600;315.567413;658.114258;898.765320;110.725258
