;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
67;772.553467;934.043274;174.950485;725.163330;848.014404;158.922089;879.109863;1161.737183;248.349533;894.472534;1152.242676;336.090698;697.230957;849.573914;156.933990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;771.044434;937.568298;174.400909;722.303162;852.171692;158.604752;879.563843;1163.839966;248.725174;894.519409;1153.486084;336.465240;693.988403;853.308228;157.699295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;769.554504;940.381470;173.895187;720.573181;855.561340;157.886475;880.245056;1165.567749;249.023422;894.852417;1154.758545;336.957306;691.508667;856.830444;157.055115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;768.092590;943.222229;173.391006;718.584961;859.018860;157.300903;880.115601;1167.585449;249.621109;895.415894;1155.910767;337.130127;689.629395;860.657776;156.294830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;766.074341;946.500610;173.350708;715.975586;862.104187;156.814850;880.555542;1169.029175;249.984070;895.834534;1157.026855;337.126678;687.559570;864.945007;154.620209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;764.609009;949.450684;172.825653;713.994019;865.760803;156.536774;880.994141;1170.755127;249.989136;896.239868;1158.244019;337.656433;685.764038;868.750549;153.398758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;763.041687;952.176331;172.219894;712.009338;868.951111;155.313843;880.962036;1172.666992;250.229172;896.335022;1159.418701;338.338196;683.660767;872.227722;152.538361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;761.800903;955.107117;171.429382;710.033936;872.011719;154.590408;881.035339;1174.085815;250.746536;896.525513;1160.432251;338.790405;681.511536;875.470886;151.987106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;760.358826;957.566589;170.768509;707.475525;874.863953;154.485321;881.211426;1175.559937;251.328629;896.770264;1161.572266;339.221741;679.791077;878.392578;151.557083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;759.118103;960.250793;170.236923;705.839539;878.174072;153.349350;882.176697;1176.448486;251.621140;897.067566;1162.479004;339.693817;677.959656;881.032776;151.176178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;757.262329;962.906006;169.583237;704.357300;880.750916;152.398697;882.907227;1177.601929;251.778168;897.325317;1163.333496;339.892517;675.940674;883.612610;150.967804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
